Date,Close/Last,Volume,Open,High,Low
02/06/2025,$187.37,3634148,$187.71,$188.97,$186.38
02/05/2025,$186.85,3823501,$183.94,$187.1125,$183.05
02/04/2025,$183.40,5554023,$181.31,$184.8992,$180.93
02/03/2025,$182.79,6448305,$181.555,$184.24,$180.12
01/31/2025,$184.42,4833496,$188.83,$189.16,$184.37
01/30/2025,$187.42,4451150,$186.04,$189.14,$185.65
01/29/2025,$185.42,6847772,$192.94,$193.01,$185.06
01/28/2025,$192.94,8753534,$188.66,$197.74,$186.57
01/27/2025,$189.30,6113141,$185.09,$192.43,$183.5601
01/24/2025,$187.70,3093869,$187.83,$190.93,$186.87
01/23/2025,$187.32,5490939,$187.02,$187.75,$185.04
01/22/2025,$187.70,5517923,$185.28,$188.973,$182.57
01/21/2025,$183.51,6421669,$181.09,$186.15,$180.53
01/17/2025,$177.11,5500372,$181.12,$181.35,$177.00
01/16/2025,$177.17,6635602,$176.00,$178.95,$173.58
01/15/2025,$174.19,7705752,$173.33,$175.95,$172.79
01/14/2025,$170.58,4914933,$168.30,$170.66,$166.40
01/13/2025,$167.82,7402337,$169.77,$170.5298,$166.21
01/10/2025,$173.42,5727177,$171.80,$175.24,$171.19
01/08/2025,$172.83,11015180,$169.38,$173.11,$167.26
01/07/2025,$175.51,6492396,$177.52,$178.17,$173.18
01/06/2025,$179.50,7109536,$182.35,$182.785,$176.65
01/03/2025,$183.25,4277552,$181.26,$184.80,$180.41
01/02/2025,$180.74,4540191,$184.50,$184.63,$178.82
12/31/2024,$181.96,3270113,$185.38,$185.81,$181.26
12/30/2024,$184.20,2737916,$183.81,$185.61,$181.90
12/27/2024,$186.18,2911301,$186.37,$187.01,$183.20
12/26/2024,$188.50,2114145,$188.51,$189.475,$187.63
12/24/2024,$189.51,1470980,$187.94,$189.51,$186.6485
12/23/2024,$188.22,3897545,$187.30,$189.515,$186.50
12/20/2024,$186.78,13346440,$186.58,$192.8599,$185.01
12/19/2024,$189.36,5488804,$194.44,$195.30,$188.5015
12/18/2024,$188.76,6397545,$201.00,$202.00,$186.541
12/17/2024,$201.24,5429873,$202.33,$207.24,$199.00
12/16/2024,$202.50,6086976,$198.15,$203.00,$195.50
12/13/2024,$196.56,3848816,$200.25,$201.25,$196.18
12/12/2024,$200.105,3286016,$198.55,$201.70,$197.76
12/11/2024,$199.21,3376330,$195.315,$199.425,$195.315
12/10/2024,$194.88,3492216,$195.76,$198.22,$193.865
12/09/2024,$194.47,5073360,$203.50,$205.1144,$194.0668
12/06/2024,$202.95,3959118,$202.575,$204.5787,$201.31
12/05/2024,$201.515,3390050,$202.00,$203.75,$200.785
12/04/2024,$202.29,5430580,$198.23,$203.39,$196.30
12/03/2024,$196.295,5162492,$194.035,$197.8763,$193.43
12/02/2024,$195.085,4649118,$195.12,$196.1573,$193.26
11/29/2024,$193.91,2086668,$193.125,$194.61,$191.73
11/27/2024,$192.185,9251750,$196.855,$196.9649,$191.385
11/26/2024,$198.20,5721148,$194.72,$198.61,$194.315
11/25/2024,$193.19,8691724,$193.98,$198.0804,$191.585
11/22/2024,$191.68,12644820,$196.3125,$197.005,$187.6001
11/21/2024,$198.85,14867538,$193.10,$202.00,$190.275
11/20/2024,$196.445,11057172,$194.78,$197.455,$191.965
11/19/2024,$194.03,4756418,$192.60,$194.515,$191.515
11/18/2024,$193.415,4466816,$196.50,$196.6875,$192.865
11/15/2024,$193.50,4408174,$194.7175,$196.25,$192.785
11/14/2024,$197.195,4857792,$201.055,$201.58,$197.015
11/13/2024,$201.18,3929470,$199.64,$204.265,$198.655
11/12/2024,$199.01,3702848,$197.88,$199.655,$196.985
11/11/2024,$199.05,3760964,$197.83,$200.345,$196.85
11/08/2024,$195.70,4116550,$194.50,$196.605,$192.135
11/07/2024,$193.50,4210648,$189.295,$193.605,$188.11
11/06/2024,$192.59,5031460,$189.00,$193.10,$188.00
11/05/2024,$183.145,2707480,$182.245,$184.245,$181.10
11/04/2024,$180.56,3064824,$180.325,$181.94,$178.00
11/01/2024,$181.32,5852550,$179.515,$182.885,$178.55
10/31/2024,$180.165,4063962,$182.34,$184.69,$179.10
10/30/2024,$179.755,2940410,$182.17,$183.94,$179.3425
10/29/2024,$182.695,4410280,$180.885,$183.735,$178.895
10/28/2024,$181.175,3127344,$184.00,$184.455,$180.715
10/25/2024,$183.22,2694346,$183.865,$186.20,$182.87
10/24/2024,$182.29,2969736,$180.3525,$183.255,$180.075
10/23/2024,$179.095,5402252,$186.78,$187.0725,$178.79
10/22/2024,$188.05,3167442,$187.36,$189.635,$185.655
10/21/2024,$189.205,4362502,$187.485,$192.00,$186.515
10/18/2024,$187.415,2899926,$186.605,$188.00,$186.32
10/17/2024,$188.075,3095228,$186.00,$189.865,$185.165
10/16/2024,$186.615,6166874,$187.22,$187.27,$183.7025
10/15/2024,$187.22,7457928,$186.525,$188.16,$185.005
10/14/2024,$186.955,2989762,$188.495,$188.565,$184.895
10/11/2024,$186.60,4596038,$184.505,$189.165,$184.475
10/10/2024,$184.70,4452386,$180.00,$184.895,$180.00
10/09/2024,$181.435,4918456,$177.565,$181.78,$177.50
10/08/2024,$177.565,6637000,$172.70,$178.50,$172.50
10/07/2024,$168.97,4799128,$170.31,$172.7775,$168.405
10/04/2024,$171.18,4074118,$171.00,$171.48,$167.795
10/03/2024,$167.97,4020694,$164.98,$168.345,$164.455
10/02/2024,$166.065,4105222,$165.275,$168.8095,$164.275
10/01/2024,$164.645,5405958,$170.80,$170.89,$164.125
09/30/2024,$170.90,5140798,$167.585,$171.7167,$167.50
09/27/2024,$167.875,3519162,$169.435,$169.98,$167.25
09/26/2024,$169.365,5054372,$171.775,$172.135,$167.65
09/25/2024,$170.255,3576524,$171.715,$172.50,$169.18
09/24/2024,$171.76,4520998,$172.52,$172.935,$169.2558
09/23/2024,$172.085,4410480,$169.82,$172.675,$168.585
09/20/2024,$170.06,7552534,$166.50,$170.525,$166.165
09/19/2024,$166.80,4807658,$168.95,$169.59,$166.20
09/18/2024,$164.875,5707366,$168.47,$168.875,$164.36
09/17/2024,$168.965,4998714,$173.605,$173.97,$168.1351
09/16/2024,$173.055,3393158,$173.29,$174.635,$171.46
09/13/2024,$173.45,3052618,$172.58,$176.30,$172.235
09/12/2024,$172.58,3517984,$172.005,$173.20,$170.65
09/11/2024,$170.885,6913970,$173.2375,$173.2375,$166.35
09/10/2024,$173.79,4959766,$173.50,$174.055,$170.0351
09/09/2024,$172.025,4788556,$169.42,$172.465,$168.825
09/06/2024,$167.91,4735178,$172.50,$173.5125,$166.92
09/05/2024,$171.87,3378908,$171.675,$172.9299,$169.535
09/04/2024,$173.075,6138482,$171.65,$174.02,$169.045
09/03/2024,$177.535,5231606,$179.775,$182.75,$176.475
08/30/2024,$181.36,5977152,$179.21,$181.4825,$177.285
08/29/2024,$179.105,5457076,$176.46,$183.025,$176.11
08/28/2024,$175.22,3306520,$174.735,$176.39,$173.0375
08/27/2024,$175.095,3472968,$172.125,$175.67,$171.68
08/26/2024,$173.56,6962720,$174.865,$177.32,$172.735
08/23/2024,$175.375,7013312,$175.60,$177.57,$173.115
08/22/2024,$174.74,6149278,$179.675,$179.68,$174.415
08/21/2024,$179.875,10018578,$182.155,$184.2975,$179.265
08/20/2024,$184.005,25706060,$174.345,$187.6849,$174.00
08/19/2024,$171.68,16124696,$168.00,$172.2389,$167.555
08/16/2024,$167.055,9066732,$169.24,$170.065,$166.36
08/15/2024,$171.635,6358698,$170.255,$172.89,$170.045
08/14/2024,$169.955,5346652,$167.995,$172.1663,$167.755
08/13/2024,$166.615,6996168,$165.675,$168.04,$165.26
08/12/2024,$165.55,4079126,$165.335,$166.2132,$162.575
08/09/2024,$165.74,5640230,$159.08,$166.57,$158.745
08/08/2024,$158.685,4438612,$155.85,$158.905,$153.1751
08/07/2024,$152.105,7132492,$155.575,$157.39,$152.085
08/06/2024,$150.965,6441604,$150.06,$152.67,$147.425
08/05/2024,$147.09,8960350,$143.605,$150.70,$142.01
08/02/2024,$152.80,7049198,$152.9575,$154.50,$149.775
08/01/2024,$157.81,6717674,$161.705,$162.82,$156.185
07/31/2024,$162.365,4082338,$160.3225,$163.31,$158.125
07/30/2024,$158.755,5412340,$162.62,$163.4175,$157.505
07/29/2024,$161.03,3124682,$163.75,$164.365,$160.70
07/26/2024,$163.405,3418850,$161.615,$164.5775,$160.635
07/25/2024,$160.065,4743168,$163.28,$164.425,$159.365
07/24/2024,$162.12,4984268,$167.00,$168.135,$161.50
07/23/2024,$167.78,5494242,$167.495,$170.445,$166.325
07/22/2024,$166.85,5970354,$167.225,$169.435,$164.44
07/19/2024,$165.445,6454754,$165.9795,$168.45,$163.015
07/18/2024,$161.94,5020130,$164.635,$165.50,$160.13
07/17/2024,$166.07,4625656,$167.455,$167.935,$163.815
07/16/2024,$169.25,3184060,$170.30,$170.8438,$167.755
07/15/2024,$170.455,5101012,$166.395,$171.845,$164.625
07/12/2024,$168.25,3581116,$166.005,$169.10,$165.64
07/11/2024,$165.52,5553354,$168.515,$170.625,$164.56
07/10/2024,$168.53,4091366,$168.50,$169.005,$165.08
07/09/2024,$168.09,3594368,$169.50,$169.50,$166.065
07/08/2024,$168.82,5856278,$170.08,$170.975,$164.665
07/05/2024,$171.045,4140730,$170.4875,$172.7749,$169.1525
07/03/2024,$170.60,2045296,$169.725,$171.22,$169.24
07/02/2024,$170.22,4240338,$169.685,$171.405,$168.035
07/01/2024,$170.45,4766896,$169.00,$171.265,$165.74
06/28/2024,$169.505,8344612,$170.00,$172.95,$168.685
06/27/2024,$170.41,11299140,$165.00,$172.705,$164.57
06/26/2024,$162.63,4249614,$161.00,$163.69,$159.90
06/25/2024,$161.34,5155936,$158.68,$163.195,$158.00
06/24/2024,$158.34,6381334,$159.37,$163.40,$157.87
06/21/2024,$160.165,14406704,$157.92,$160.695,$156.13
06/20/2024,$155.52,6281036,$159.7375,$160.55,$154.625
06/18/2024,$158.51,4121360,$160.005,$160.57,$157.93
06/17/2024,$159.795,5080904,$158.005,$160.585,$155.94
06/14/2024,$158.655,4971786,$159.83,$161.3099,$157.505
06/13/2024,$159.83,5944630,$160.00,$162.245,$157.68
06/12/2024,$159.895,4926184,$157.50,$160.05,$155.82
06/11/2024,$156.475,5524502,$154.34,$157.30,$153.4375
06/10/2024,$154.525,5788352,$149.73,$154.73,$149.35
06/07/2024,$150.95,5215980,$148.25,$151.475,$147.595
06/06/2024,$147.965,5059786,$147.5575,$150.3312,$147.375
06/05/2024,$147.705,7476718,$148.115,$148.475,$145.25
06/04/2024,$145.045,5347242,$147.25,$147.895,$144.455
06/03/2024,$147.24,4701038,$148.21,$148.50,$145.565
05/31/2024,$147.455,14804500,$148.75,$149.63,$143.29
05/30/2024,$146.59,9244502,$152.00,$152.175,$145.58
05/29/2024,$153.45,5270046,$152.87,$155.16,$152.20
05/28/2024,$154.005,9216068,$160.05,$160.925,$153.535
05/24/2024,$160.80,9429950,$155.75,$161.555,$155.50
05/23/2024,$155.72,7791228,$154.89,$157.22,$152.25
05/22/2024,$154.29,9065172,$156.045,$156.725,$151.60
05/21/2024,$155.83,27524820,$150.58,$159.25,$150.00
05/20/2024,$161.885,15993944,$159.25,$162.34,$157.29
05/17/2024,$158.925,6848300,$158.50,$159.50,$157.48
05/16/2024,$158.39,7343426,$157.26,$158.69,$155.54
05/15/2024,$156.16,7398948,$152.095,$156.57,$151.53
05/14/2024,$150.77,5380932,$149.465,$151.65,$149.22
05/13/2024,$151.125,4173820,$151.00,$152.33,$149.475
05/10/2024,$148.735,4278102,$149.155,$150.4829,$148.46
05/09/2024,$147.835,6029190,$149.455,$150.495,$147.52
05/08/2024,$151.505,6254046,$151.45,$152.135,$149.755
05/07/2024,$152.76,9227944,$150.285,$154.325,$149.73
05/06/2024,$150.285,5771108,$149.495,$150.485,$148.58
05/03/2024,$148.105,6877948,$146.8475,$148.745,$145.185
05/02/2024,$147.66,6534598,$145.38,$147.89,$142.765
05/01/2024,$143.67,6070956,$144.4375,$146.855,$142.00
04/30/2024,$145.445,6345768,$146.475,$147.975,$145.21
04/29/2024,$146.705,5980510,$149.00,$151.945,$145.915
04/26/2024,$145.71,4493024,$145.07,$147.065,$143.7158
04/25/2024,$144.395,5422882,$143.00,$145.075,$140.81
04/24/2024,$146.91,5700734,$147.00,$147.50,$145.46
04/23/2024,$146.745,8132008,$142.125,$147.11,$141.50
04/22/2024,$140.84,5852214,$141.045,$141.485,$137.60
04/19/2024,$138.855,9503230,$141.25,$142.44,$138.2731
04/18/2024,$140.57,7711856,$138.875,$142.185,$138.1634
04/17/2024,$138.665,6338760,$139.00,$140.44,$137.80
04/16/2024,$137.51,7255058,$135.205,$138.2475,$135.18
04/15/2024,$136.075,6104176,$139.50,$139.59,$135.52
04/12/2024,$139.535,5815920,$141.22,$141.88,$138.63
04/11/2024,$141.93,6986606,$141.335,$142.745,$139.215
04/10/2024,$140.50,7006506,$137.50,$141.25,$137.50
04/09/2024,$139.565,11193314,$135.485,$139.755,$134.8274
04/08/2024,$134.29,7385868,$134.005,$134.56,$132.83
04/05/2024,$134.505,7363520,$132.89,$134.85,$132.625
04/04/2024,$132.60,9636436,$135.835,$136.695,$132.50
04/03/2024,$134.77,8076472,$135.70,$136.94,$134.625
04/02/2024,$136.70,7738842,$137.725,$137.78,$135.725
04/01/2024,$139.71,6280284,$142.51,$142.8325,$139.215
03/28/2024,$142.065,6800996,$140.68,$142.53,$140.025
03/27/2024,$141.13,6528016,$145.245,$145.45,$140.74
03/26/2024,$143.345,5869414,$142.925,$144.12,$141.40
03/25/2024,$142.535,5298092,$142.80,$143.15,$140.6175
03/22/2024,$143.39,7593466,$145.41,$145.445,$142.7786
03/21/2024,$143.815,7662868,$141.91,$145.07,$140.785
03/20/2024,$141.025,6815264,$140.865,$141.86,$139.135
03/19/2024,$140.29,10930832,$141.55,$142.0699,$138.275
03/18/2024,$142.62,7678338,$142.685,$143.315,$140.59
03/15/2024,$141.08,13190334,$142.12,$143.645,$140.805
03/14/2024,$143.79,9903130,$146.18,$146.37,$141.68
03/13/2024,$145.06,10545502,$142.81,$146.395,$140.865
03/12/2024,$142.365,8133516,$142.665,$143.7175,$140.701
03/11/2024,$141.665,9898202,$139.15,$143.40,$138.805
03/08/2024,$140.10,11484830,$143.09,$144.225,$139.85
03/07/2024,$143.2425,16056556,$140.00,$144.065,$138.8755
03/06/2024,$139.43,23383440,$149.49,$150.00,$138.405
03/05/2024,$145.565,14534200,$147.945,$148.775,$142.34
03/04/2024,$149.72,14428358,$151.00,$151.1875,$146.03
03/01/2024,$151.20,22750260,$155.765,$155.765,$148.405
02/29/2024,$155.275,16355942,$157.89,$160.345,$154.365
02/28/2024,$158.075,15990676,$155.64,$158.425,$153.9048
02/27/2024,$157.375,42708640,$158.70,$163.785,$153.775
02/26/2024,$151.39,43874320,$144.26,$156.94,$143.395
02/23/2024,$141.045,30662920,$138.475,$142.16,$135.81
02/22/2024,$133.91,38594540,$137.0635,$138.405,$132.50
02/21/2024,$130.985,87874680,$137.60,$137.99,$130.045
02/20/2024,$183.045,20917620,$181.425,$184.6436,$179.9091
02/16/2024,$183.205,6525770,$184.75,$185.495,$181.025
02/15/2024,$183.44,5435196,$184.09,$184.895,$180.81
02/14/2024,$184.165,6187462,$184.405,$187.585,$183.0625
02/13/2024,$184.13,15684414,$179.56,$187.19,$176.905
02/12/2024,$185.985,5737020,$187.725,$188.15,$183.765
02/09/2024,$188.45,7001960,$186.525,$190.42,$184.50
02/08/2024,$183.51,5916374,$181.61,$185.86,$181.50
02/07/2024,$182.25,13163274,$175.70,$183.07,$174.70
02/06/2024,$170.745,5483170,$172.745,$173.875,$168.00
02/05/2024,$172.24,5340612,$172.14,$172.75,$168.97
02/02/2024,$172.53,5080646,$169.78,$173.215,$169.50
02/01/2024,$169.985,4350980,$169.50,$170.2225,$167.72
01/31/2024,$169.255,4968502,$171.115,$171.995,$166.335
01/30/2024,$172.945,3488330,$172.415,$173.815,$171.38
01/29/2024,$172.625,5238208,$170.995,$172.7466,$170.385
01/26/2024,$171.22,4331240,$170.00,$172.15,$169.03
01/25/2024,$170.095,6909930,$172.23,$172.23,$168.285
01/24/2024,$170.12,5854204,$173.91,$173.995,$169.92
01/23/2024,$172.09,6045014,$172.785,$173.00,$169.16
01/22/2024,$172.825,7021968,$173.145,$175.30,$171.225
01/19/2024,$168.87,6588062,$169.765,$170.20,$167.155
01/18/2024,$167.885,7197490,$168.205,$169.297,$166.28
01/17/2024,$165.03,7864434,$165.27,$166.235,$161.305
01/16/2024,$166.025,7516846,$164.15,$166.65,$162.75
01/12/2024,$162.62,6390942,$162.255,$165.20,$160.6982
01/11/2024,$161.745,10001498,$160.265,$162.685,$158.26
01/10/2024,$158.045,10161516,$152.60,$158.245,$152.55
01/09/2024,$150.21,7302450,$143.805,$150.50,$143.45
01/08/2024,$144.75,5831076,$141.76,$145.37,$141.75
01/05/2024,$141.465,3714694,$142.095,$143.225,$140.92
01/04/2024,$141.65,5085354,$143.00,$143.7399,$141.45
01/03/2024,$143.235,4936386,$142.34,$144.56,$141.41
01/02/2024,$144.46,5767724,$145.97,$146.06,$142.415
12/29/2023,$147.44,4137760,$148.355,$148.36,$145.975
12/28/2023,$147.79,3872528,$148.49,$148.83,$146.90
12/27/2023,$148.75,4186806,$150.24,$150.445,$147.91
12/26/2023,$150.41,3117388,$149.435,$150.995,$149.25
12/22/2023,$149.105,4783076,$150.165,$150.375,$148.75
12/21/2023,$149.70,5772790,$151.39,$152.055,$147.955
12/20/2023,$150.49,6694314,$152.73,$154.00,$150.225
12/19/2023,$154.305,7760050,$153.79,$155.44,$153.09
12/18/2023,$153.79,6663572,$152.125,$154.71,$152.005
12/15/2023,$153.65,18221050,$150.515,$154.525,$149.625
12/14/2023,$150.22,13591996,$157.50,$159.00,$149.0635
12/13/2023,$156.93,10375564,$152.52,$158.095,$152.52
12/12/2023,$152.79,9126974,$149.785,$153.94,$149.705
12/11/2023,$149.94,8096350,$148.95,$150.055,$147.66
12/08/2023,$149.21,4813266,$145.32,$149.455,$145.32
12/07/2023,$146.805,8612690,$144.09,$147.185,$143.345
12/06/2023,$143.60,6135464,$146.90,$148.075,$143.456
12/05/2023,$146.39,6401140,$141.27,$146.405,$140.33
12/04/2023,$143.305,9284266,$147.12,$147.50,$141.3945
12/01/2023,$148.08,12313632,$146.155,$148.4243,$145.525
11/30/2023,$147.545,17859452,$144.345,$148.08,$143.515
11/29/2023,$144.455,15076426,$139.73,$146.165,$139.255
11/28/2023,$138.915,12630048,$134.365,$139.345,$134.3225
11/27/2023,$134.545,6276182,$133.00,$134.97,$132.94
11/24/2023,$133.04,3230326,$131.485,$133.205,$131.375
11/22/2023,$131.57,5506208,$132.50,$134.05,$131.035
11/21/2023,$132.015,8110470,$129.775,$132.28,$129.0825
11/20/2023,$130.285,13713710,$125.00,$130.725,$124.78
11/17/2023,$123.795,15126982,$121.52,$126.015,$121.49
11/16/2023,$121.15,31270620,$119.995,$122.40,$117.075
11/15/2023,$128.09,19158086,$132.255,$132.375,$127.31
11/14/2023,$130.585,8778186,$129.76,$130.835,$128.845
11/13/2023,$127.82,8944084,$127.185,$128.70,$126.88
11/10/2023,$126.755,8168014,$123.00,$126.99,$122.30
11/09/2023,$121.295,6290036,$121.195,$123.87,$119.80
11/08/2023,$120.54,5201340,$121.735,$122.00,$120.255
11/07/2023,$121.04,8401496,$120.975,$121.71,$118.76
11/06/2023,$118.50,10643550,$123.32,$123.6425,$116.9045
11/03/2023,$121.765,15224384,$122.26,$123.125,$120.525
11/02/2023,$125.18,6998798,$123.78,$126.04,$123.54
11/01/2023,$122.43,4923754,$122.50,$123.725,$120.03
10/31/2023,$121.51,4225934,$121.255,$122.0178,$119.06
10/30/2023,$119.275,3973508,$120.385,$121.11,$118.8532
10/27/2023,$119.395,4567586,$119.33,$121.1956,$118.64
10/26/2023,$118.595,5956506,$122.395,$123.47,$118.01
10/25/2023,$122.395,5418334,$126.00,$127.16,$121.86
10/24/2023,$126.035,4519222,$124.335,$126.095,$123.7501
10/23/2023,$123.085,4764724,$120.605,$124.1575,$119.41
10/20/2023,$121.55,9270018,$126.50,$126.50,$120.14
10/19/2023,$126.565,7761992,$131.75,$132.34,$126.09
10/18/2023,$130.67,5628720,$130.055,$132.925,$130.00
10/17/2023,$130.87,5617568,$130.43,$132.9089,$130.005
10/16/2023,$130.76,4826864,$129.875,$132.585,$129.455
10/13/2023,$129.70,6184648,$131.175,$132.95,$129.155
10/12/2023,$130.31,5928752,$130.075,$132.1705,$129.5825
10/11/2023,$129.605,6947524,$128.50,$130.94,$127.885
10/10/2023,$128.39,7114800,$127.16,$129.2742,$126.41
10/09/2023,$126.39,7669082,$123.035,$128.245,$122.915
10/06/2023,$123.345,8337854,$117.68,$124.9538,$117.52
10/05/2023,$118.39,3943696,$118.22,$118.65,$117.175
10/04/2023,$118.22,4737580,$116.675,$118.785,$116.675
10/03/2023,$115.855,4205204,$117.34,$118.805,$115.045
10/02/2023,$118.385,5064204,$117.50,$119.095,$116.945
09/29/2023,$117.22,4496418,$119.00,$119.17,$117.0177
09/28/2023,$117.59,4455530,$116.235,$118.65,$115.335
09/27/2023,$115.95,5567398,$114.435,$116.7625,$114.16
09/26/2023,$113.395,4231652,$112.98,$113.90,$112.3755
09/25/2023,$113.265,4254842,$113.765,$113.975,$112.32
09/22/2023,$114.255,4438558,$114.275,$115.365,$113.32
09/21/2023,$113.72,6385588,$115.815,$116.59,$113.5925
09/20/2023,$117.65,3810018,$117.565,$119.4375,$117.245
09/19/2023,$118.085,7523530,$119.155,$119.395,$115.675
09/18/2023,$119.945,3947614,$120.17,$121.63,$119.39
09/15/2023,$120.10,7147898,$122.665,$122.8425,$119.285
09/14/2023,$122.91,3802482,$123.995,$124.16,$122.3167
09/13/2023,$123.145,3605434,$121.605,$123.885,$121.215
09/12/2023,$122.865,5104568,$125.995,$126.455,$122.82
09/11/2023,$126.57,4884116,$124.95,$127.115,$124.50
09/08/2023,$124.37,4450130,$122.50,$124.9446,$122.44
09/07/2023,$122.72,3841776,$122.095,$123.52,$121.175
09/06/2023,$122.605,3951136,$122.545,$122.9668,$121.36
09/05/2023,$122.535,4194298,$121.355,$122.625,$120.125
09/01/2023,$121.36,4253106,$121.625,$122.385,$120.234
08/31/2023,$121.65,7524634,$119.79,$121.915,$119.79
08/30/2023,$118.95,6242344,$117.91,$119.70,$117.50
08/29/2023,$116.96,9524634,$116.385,$117.095,$115.71
08/28/2023,$116.21,4056372,$115.385,$116.54,$114.475
08/25/2023,$115.38,5192900,$114.865,$116.0112,$113.16
08/24/2023,$113.725,6471196,$119.00,$119.10,$113.465
08/23/2023,$117.83,6194074,$117.755,$118.6225,$115.88
08/22/2023,$117.28,12132734,$120.825,$121.0425,$115.515
08/21/2023,$120.405,40537620,$118.25,$123.15,$118.15
08/18/2023,$104.845,22874640,$101.01,$105.57,$100.585
08/17/2023,$103.785,10077040,$106.50,$106.50,$103.445
08/16/2023,$106.985,5927098,$107.995,$108.47,$106.79
08/15/2023,$107.83,5986000,$109.245,$109.77,$107.48
08/14/2023,$109.67,8226292,$109.22,$110.885,$107.7501
08/11/2023,$108.98,8030478,$106.42,$110.225,$106.42
08/10/2023,$107.03,8968028,$108.165,$109.21,$106.45
08/09/2023,$106.735,7906188,$105.685,$106.895,$105.05
08/08/2023,$105.74,15211626,$105.425,$106.45,$104.01
08/07/2023,$107.62,17688212,$109.535,$109.725,$106.65
08/04/2023,$109.16,30601420,$112.25,$112.75,$106.675
08/03/2023,$118.725,7755908,$117.405,$119.375,$116.905
08/02/2023,$118.085,12615934,$124.525,$124.70,$117.02
08/01/2023,$126.585,4648340,$124.945,$127.015,$124.005
07/31/2023,$124.98,4561994,$125.00,$126.67,$123.8601
07/28/2023,$124.22,4191048,$123.75,$124.645,$122.405
07/27/2023,$122.64,6172010,$124.00,$124.915,$121.6237
07/26/2023,$122.505,7262234,$119.855,$124.325,$119.435
07/25/2023,$121.455,4599184,$122.50,$123.425,$121.365
07/24/2023,$121.665,5006762,$121.91,$122.995,$119.87
07/21/2023,$121.91,14697720,$122.245,$123.1937,$121.53
07/20/2023,$121.025,5966556,$121.995,$123.765,$120.60
07/19/2023,$123.00,6449938,$124.445,$125.125,$122.535
07/18/2023,$124.17,6983782,$124.97,$125.11,$122.785
07/17/2023,$125.025,11608674,$120.485,$125.385,$120.485
07/14/2023,$120.63,11466630,$119.25,$121.415,$119.04
07/13/2023,$119.505,18788498,$118.145,$121.85,$117.26
07/12/2023,$116.32,35574000,$125.57,$125.94,$115.905
07/11/2023,$125.115,5545712,$124.2875,$125.495,$123.135
07/10/2023,$123.735,8646028,$124.48,$125.625,$123.4452
07/07/2023,$123.795,7382156,$126.00,$126.54,$123.53
07/06/2023,$126.70,6492494,$127.04,$127.7675,$125.375
07/05/2023,$128.94,7896258,$126.545,$129.44,$126.05
07/03/2023,$127.32,3485952,$127.55,$127.72,$126.27
06/30/2023,$127.755,6788706,$127.745,$128.415,$126.19
06/29/2023,$126.665,5201658,$126.43,$127.445,$125.53
06/28/2023,$126.705,7843780,$124.38,$127.71,$123.915
06/27/2023,$125.795,14046970,$122.13,$126.755,$122.08
06/26/2023,$121.90,9313572,$122.915,$125.275,$121.71
06/23/2023,$121.97,11338636,$123.4175,$124.325,$121.875
06/22/2023,$124.575,12988170,$119.455,$124.63,$119.18
06/21/2023,$119.46,10631956,$120.61,$121.215,$118.60
06/20/2023,$120.80,15825038,$122.105,$122.525,$119.085
06/16/2023,$123.265,109646920,$123.7025,$123.85,$121.035
06/15/2023,$121.90,12965290,$118.105,$122.43,$118.105
06/14/2023,$119.28,11317020,$116.33,$119.815,$116.33
06/13/2023,$116.815,11915834,$115.75,$117.25,$114.60
06/12/2023,$114.57,10855142,$110.455,$114.645,$110.275
06/09/2023,$110.05,9942388,$111.41,$112.39,$109.655
06/08/2023,$111.41,10067970,$108.31,$111.5199,$108.125
06/07/2023,$108.125,14351088,$112.87,$112.955,$108.085
06/06/2023,$112.36,10803522,$112.675,$113.43,$111.9171
06/05/2023,$113.395,27545020,$113.235,$115.09,$111.545
06/02/2023,$108.62,9487198,$108.53,$109.9625,$107.525
06/01/2023,$108.395,8843268,$105.50,$109.1375,$105.06
05/31/2023,$106.695,11179174,$106.125,$108.1287,$105.815
05/30/2023,$106.24,11169960,$108.00,$109.75,$105.71
05/26/2023,$105.85,12816046,$104.185,$108.525,$104.095
05/25/2023,$103.99,12287388,$103.1325,$104.435,$101.30
05/24/2023,$102.155,34072960,$98.115,$103.69,$97.04
05/23/2023,$94.87,19297736,$95.78,$96.60,$94.415
05/22/2023,$96.055,11820966,$94.735,$96.485,$94.1521
05/19/2023,$94.33,8459376,$95.435,$96.19,$94.16
05/18/2023,$94.86,10488406,$95.50,$95.745,$93.375
05/17/2023,$95.76,6851412,$96.155,$96.56,$95.05
05/16/2023,$95.715,9732392,$95.14,$96.40,$94.43
05/15/2023,$96.50,13136026,$99.15,$99.2725,$95.335
05/12/2023,$99.65,6025874,$99.325,$99.685,$98.41
05/11/2023,$98.59,6025864,$100.275,$100.42,$98.285
05/10/2023,$99.70,5334062,$98.5625,$100.76,$98.50
05/09/2023,$97.92,7728542,$96.32,$98.53,$96.195
05/08/2023,$95.76,7708594,$94.00,$96.10,$93.965
05/05/2023,$91.965,6384618,$89.62,$92.365,$89.57
05/04/2023,$89.505,5820678,$89.315,$90.35,$88.545
05/03/2023,$88.83,6834198,$88.505,$90.27,$88.175
05/02/2023,$88.445,13560138,$90.685,$91.56,$88.1513
05/01/2023,$91.65,7939510,$90.33,$92.62,$89.855
04/28/2023,$91.23,7956496,$91.95,$91.995,$90.505
