REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE,YearMonth,Consumer_Confidence,CPI,GDP,USYC2Y10,PMI,Unemployment,US10YRBond,QuarterLabel,Total Current Assets,Cash and Short Term Investments,Cash & Equivalents,Short Term Investments,Receivables,Inventory_x,Other Current Assets,Total Assets,Total Non-Current Assets,"Property, Plant and Equipment",Goodwill and Intangible Assets,Goodwill,Intangible Assets,Long Term Investments,Deferred Tax Assets,Other Long Term Assets,Total Current Liabilities,Accounts Payable_x,Notes Payable/Short Term Debt,Tax Payables,Deferred Revenue_x,Other Current Liabilities,Total Liabilities,Total Non-Current Liabilities,Total Long Term Debt,Deferred Tax Liabilities Non-Current,Deferred Revenue Non-Current,Capital Lease Obligations,Other Long Term Liabilities,Total Equity,Non-Controlling Interest,Total Stockholders' Equity,Retained Earnings,Accumulated Other Earnings,Common Stock,Preferred Stock,Additional Paid in Capital,Total Liabilities & Total Equity,Total Liabilities & Shareholders' Equity,Total Investments,Total Debt,Net Debt,Net Income/Starting Line,Cash From Operating Activities,Depreciation and Amortization_x,Deferred Income Tax,Stock Based Compensation,Other Non-Cash Items,Changes in Working Capital,Accounts Receivable,Inventory_y,Accounts Payable_y,Deferred Revenue_y,Other Working Capital,Cash From Investing Activities,Investments in Property Plant and Equipment,Payments for Acquisitions,Purchases of Securities,Sales and Maturities of Investments,Other Investing Activities,Cash From Financing Activities,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activities,Effect of Forex Changes on Cash,Net Change in Cash,Cash at Beginning of Period,Cash at End of Period,Free Cash Flow,Operating Cash Flow,Capital Expenditure,Revenue,Cost of Revenue,Gross Profit, Operating Expenses ,Research & Development,"Selling, General and Administrative",Other Operating Expenses,Operating Income,Net Non-Operating Interest,Interest Income,Interest Expense,Equity & Other Income/(Expense),Income Before Tax,Income Tax Expense,Income Attributable to Non-Controlling Interest,Net Income,Depreciation and Amortization_y,EBITDA,Earnings Per Share (EPS),Diluted Earnings Per Share,Weighted Average Shares Outstanding,Diluted Weighted Average Shares Outstanding
2020-03-31,"SHEPHERD KAPLAN KROCHUK, LLC",606,2020-03-01,118.8,1.5,5.5,41.967,49.0,3.8,0.6695,2020(Q1),"69,349","60,289","23,618","36,671","7,289",0,"1,771","138,371","69,022","46,486","19,649","18,811",838,0,0,"2,887","15,069",829,835,0,247,"13,158","33,067","17,998","9,509",0,0,"10,344","-1,855","105,304",0,"105,304","59,160",-544,0,0,"46,688","138,371","138,371","36,671","10,344","-13,274","4,902","11,001","1,597",477,"1,335",6,"2,684","2,046",698,-44,682,-698,"-4,109","-3,558",-33,"-7,884","7,408",-42,"-2,022",-180,0,"-1,250",0,-592,-222,"4,648","19,279","23,927","7,443","11,001","-3,558","17,737","3,459","14,278","8,385","4,015","4,370",0,"5,893",0,228,228,-32,"5,861",959,0,"4,902","1,597","7,490",1.72,1.71,"2,867","2,868"
2020-06-30,"SHEPHERD KAPLAN KROCHUK, LLC",969,2020-06-01,98.3,0.6,28.1,50.366,52.6,13.0,0.6561,2020(Q2),"68,130","58,240","21,045","37,195","7,483",0,"2,407","139,691","71,561","48,435","19,888","19,029",859,0,0,"3,238","11,308",920,899,0,264,"9,225","29,244","17,936","9,633",0,0,"10,532","-2,229","110,447",0,"110,447","62,784",-142,0,0,"47,805","139,691","139,691","37,195","10,532","-10,513","5,178","3,878","1,704",214,"1,695",43,"-4,956",-122,"-4,793",-56,"-4,778","4,793","-4,177","-3,255",-339,"-6,179","5,841",-245,"-2,152",-46,0,"-1,368",0,-738,93,"-2,358","23,927","21,569",623,"3,878","-3,255","18,687","3,829","14,858","8,895","4,462","4,433",0,"5,963",0,162,162,168,"6,131",953,0,"5,178","1,704","7,667",1.82,1.8,"2,877","2,879"
2020-09-30,"SHEPHERD KAPLAN KROCHUK, LLC",1150,2020-09-01,101.3,1.4,35.2,55.313,55.5,8.8,0.684,2020(Q3),"65,799","55,620","11,617","44,003","8,024",0,"2,155","146,437","80,638","51,730","19,775","19,031",744,"6,164",0,"2,969","11,944","1,106",975,0,379,"9,484","28,706","16,762","9,641",0,0,"10,616","-3,495","117,731",0,"117,731","68,513",308,0,0,"48,910","146,437","146,437","50,167","10,616","-1,001","7,846","9,828","1,698","-1,506","1,722",7,61,-377,187,139,299,-187,"-16,599","-3,689","-6,032","-14,130","7,255",-3,"-2,912",-196,0,"-1,725",0,-990,93,"-9,590","21,569","11,979","6,139","9,828","-3,689","21,470","4,194","17,276","9,236","4,763","4,473",0,"8,040",-53,93,146,146,"8,133",287,0,"7,846","1,698","9,738",2.75,2.71,"2,891","2,895"
2020-12-31,"SHEPHERD KAPLAN KROCHUK, LLC",956,2020-12-01,87.1,1.4,4.4,79.014,60.2,6.7,0.9132,2020(Q4),"75,670","61,954","17,576","44,378","11,335",0,"2,381","159,316","83,646","54,981","19,673","19,050",623,"6,234",0,"2,758","14,981","1,331","1,023","2,038",382,"10,207","31,026","16,045","9,631",0,0,"10,654","-4,240","128,290",0,"128,290","77,345",927,0,0,"50,018","159,316","159,316","50,612","10,654","-6,922","11,219","14,040","1,863",-377,"1,784",62,-511,"-3,059","2,607",-56,"2,604","-2,607","-5,173","-4,613",-64,"-5,737","5,268",-27,"-3,206",-158,0,"-1,929",0,"-1,120",314,"5,975","11,979","17,954","9,427","14,040","-4,613","28,072","5,210","22,862","10,087","5,208","4,879",0,"12,775",144,280,136,136,"13,055","1,836",0,"11,219","1,863","14,638",3.94,3.88,"2,890","2,893"
2021-03-31,"SHEPHERD KAPLAN KROCHUK, LLC",1222,2021-03-01,114.9,2.6,5.6,157.624,63.8,6.2,1.7404,2021(Q1),"77,322","64,219","19,513","44,706","10,276",0,"2,827","163,523","86,201","57,922","19,561","19,056",505,"6,342",0,"2,376","12,717",878,"1,040",0,382,"10,417","29,866","17,149","10,574",0,0,"11,614","-5,039","133,657",0,"133,657","82,343",154,0,0,"51,160","163,523","163,523","51,048","11,614","-7,899","9,497","12,242","1,972",418,"1,830",-66,"-1,409",849,"-2,014",-250,"-2,008","2,014","-4,874","-4,272",0,"-6,231","5,631",-2,"-5,185",-201,0,"-3,939",0,"-1,045",-246,"1,937","17,954","19,891","7,970","12,242","-4,272","26,171","5,131","21,040","9,662","5,197","4,465",0,"11,378",0,118,118,125,"11,503","2,006",0,"9,497","1,972","13,350",3.34,3.3,"2,878","2,882"
2021-06-30,"SHEPHERD KAPLAN KROCHUK, LLC",1315,2021-06-01,128.9,5.4,6.4,121.743,61.3,5.9,1.468,2021(Q2),"80,697","64,080","16,186","47,894","11,698",0,"4,919","170,609","89,912","61,434","19,733","19,219",514,"6,393",0,"2,352","14,874",973,"1,051",0,391,"12,459","32,382","17,508","10,956",0,0,"12,007","-5,455","138,227",0,"138,227","85,097",285,0,0,"52,845","170,609","170,609","54,287","12,007","-4,179","10,394","13,246","1,985",229,"2,548",-21,"-1,889","-1,366",-642,116,-639,642,"-8,195","-4,612",-259,"-10,297","7,034",-61,"-8,548",-70,0,"-7,079",0,"-1,400",117,"-3,380","19,891","16,511","8,634","13,246","-4,612","29,077","5,399","23,678","11,311","6,096","5,215",0,"12,367",0,121,121,146,"12,513","2,119",0,"10,394","1,986","14,353",3.67,3.61,"2,877","2,879"
2021-09-30,"SHEPHERD KAPLAN KROCHUK, LLC",1249,2021-09-01,109.8,5.4,3.5,120.787,60.8,5.1,1.4873,2021(Q3),"75,421","58,075","14,496","43,579","12,088",0,"5,258","169,585","94,164","64,789","19,430","19,065",365,"6,758",0,"3,187","17,812","2,195","1,086",0,464,"14,067","36,225","18,413","11,554",0,0,"12,640","-5,781","133,360",0,"133,360","79,233",-207,0,0,"54,334","169,585","169,585","50,337","12,640","-1,856","9,194","14,091","1,995",-786,"2,379",-73,"1,382",-555,"1,165",694,"1,243","-1,165",-330,"-4,313",-98,"-7,786","11,984",-117,"-15,253",-219,0,"-13,458",0,"-1,575",-215,"-1,707","16,511","14,804","9,778","14,091","-4,313","29,010","5,771","23,239","12,816","6,316","6,500",0,"10,423",0,120,120,142,"10,565","1,371",0,"9,194","1,995","12,418",3.27,3.22,"2,855","2,859"
2021-12-31,"SHEPHERD KAPLAN KROCHUK, LLC",2383,2021-12-01,115.2,7.0,7.4,77.396,58.3,4.2,1.5101,2021(Q4),"66,666","47,998","16,601","31,397","14,039",0,"4,629","165,987","99,321","69,964","19,831","19,197",634,"6,775",0,"2,751","21,135","4,083","1,127","1,256",561,"14,108","41,108","19,973","12,746",0,0,"13,873","-6,646","124,879",0,"124,879","69,761",-693,0,0,"55,811","165,987","165,987","38,172","13,873","-2,728","10,285","18,104","2,014",748,"2,406",34,"2,617","-2,038","3,679",876,"3,779","-3,679","5,829","-5,370",-523,"-6,093","17,938",-123,"-21,742",-173,0,"-20,061",0,"-1,508",-130,"2,061","14,804","16,865","12,734","18,104","-5,370","33,671","6,348","27,323","14,738","7,046","7,692",0,"12,585",15,117,102,103,"12,703","2,418",0,"10,285","2,014","14,599",3.72,3.68,"2,797","2,799"
2022-03-31,"SHEPHERD KAPLAN KROCHUK, LLC",2208,2022-03-01,107.6,8.5,-1,-0.061,57.2,3.8,2.338,2022(Q1),"59,265","43,890","14,886","29,004","11,390",0,"3,985","164,218","104,953","73,823","20,833","19,923",910,"6,775",0,"3,522","21,086","3,246","1,159",0,520,"16,161","40,990","19,904","12,894",0,0,"14,053","-7,043","123,228",0,"123,228","67,712","-1,996",0,0,"57,512","164,218","164,218","35,779","14,053",-833,"7,465","14,076","2,156",-563,"2,498",-221,"2,741","2,557","1,118",-882,-52,0,"-4,779","-5,441",-853,"-4,068","5,467",116,"-10,660",-213,0,"-9,506",0,-941,-149,"-1,512","16,865","15,353","8,635","14,076","-5,441","27,908","6,005","21,903","13,379","7,707","5,672",0,"8,524",308,384,76,76,"8,908","1,443",0,"7,465","2,156","10,680",2.74,2.72,"2,725","2,742"
2022-06-30,"SHEPHERD KAPLAN KROCHUK, LLC",1614,2022-06-01,98.4,9.1,0.3,5.145,53.5,3.6,3.0129,2022(Q2),"55,987","40,489","12,681","27,808","11,525",0,"3,973","169,779","113,792","81,718","21,194","20,229",965,"6,536",0,"4,344","22,217","4,008","1,275",0,532,"16,402","44,012","21,795","14,792",0,0,"16,067","-9,064","125,767",0,"125,767","69,249","-3,411",0,0,"59,929","169,779","169,779","34,344","16,067","3,386","6,687","12,197","1,979",-453,"3,351",189,444,-522,0,237,24,705,"-6,959","-7,572",-363,"-2,220","3,159",-7,"-6,563",-219,0,"-5,233",0,"-1,111",-550,"-1,875","15,353","13,478","4,625","12,197","-7,572","28,822","5,192","23,630","15,272","8,690","6,582",0,"8,358",86,91,5,-258,"8,186","1,499",0,"6,687","1,979","10,337",2.47,2.46,"2,704","2,713"
