REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE,YearMonth,Consumer_Confidence,CPI,GDP,USYC2Y10,PMI,Unemployment,US10YRBond,QuarterLabel,Total Current Assets,Cash and Short Term Investments,Cash & Equivalents,Short Term Investments,Receivables,Inventory_x,Other Current Assets,Total Assets,Total Non-Current Assets,"Property, Plant and Equipment",Goodwill and Intangible Assets,Goodwill,Intangible Assets,Long Term Investments,Deferred Tax Assets,Other Long Term Assets,Total Current Liabilities,Accounts Payable_x,Notes Payable/Short Term Debt,Tax Payables,Deferred Revenue_x,Other Current Liabilities,Total Liabilities,Total Non-Current Liabilities,Total Long Term Debt,Deferred Tax Liabilities Non-Current,Deferred Revenue Non-Current,Capital Lease Obligations,Other Long Term Liabilities,Total Equity,Non-Controlling Interest,Total Stockholders' Equity,Retained Earnings,Accumulated Other Earnings,Common Stock,Preferred Stock,Additional Paid in Capital,Total Liabilities & Total Equity,Total Liabilities & Shareholders' Equity,Total Investments,Total Debt,Net Debt,Net Income/Starting Line,Cash From Operating Activities,Depreciation and Amortization_x,Deferred Income Tax,Stock Based Compensation,Other Non-Cash Items,Changes in Working Capital,Accounts Receivable,Inventory_y,Accounts Payable_y,Deferred Revenue_y,Other Working Capital,Cash From Investing Activities,Investments in Property Plant and Equipment,Payments for Acquisitions,Purchases of Securities,Sales and Maturities of Investments,Other Investing Activities,Cash From Financing Activities,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activities,Effect of Forex Changes on Cash,Net Change in Cash,Cash at Beginning of Period,Cash at End of Period,Free Cash Flow,Operating Cash Flow,Capital Expenditure,Revenue,Cost of Revenue,Gross Profit, Operating Expenses ,Research & Development,"Selling, General and Administrative",Other Operating Expenses,Operating Income,Net Non-Operating Interest,Interest Income,Interest Expense,Equity & Other Income/(Expense),Income Before Tax,Income Tax Expense,Income Attributable to Non-Controlling Interest,Net Income,Depreciation and Amortization_y,EBITDA,Earnings Per Share (EPS),Diluted Earnings Per Share,Weighted Average Shares Outstanding,Diluted Weighted Average Shares Outstanding
2022-12-31,Gulf International Bank (UK) Ltd,18076,2022-12-01,109.0,6.5,3.4,55.723,48.0,3.6,3.8748,2022(Q4),"15,019","5,855","4,835","1,020","4,128","3,771","1,265","67,580","52,561","1,973","48,295","24,177","24,118",83,58,"2,152","6,369","2,493",0,0,859,"3,017","12,830","6,461","3,259","1,934",0,396,872,"54,750",0,"54,750",-131,-41,16,0,"54,906","67,580","67,580","1,103","2,863","-1,972",21,567,"1,245",-177,315,3,-840,210,-404,120,-766,0,"1,067",-124,14,-268,"1,446",-1,-197,0,0,-285,0,88,0,"1,437","3,398","4,835",443,567,-124,"5,599","2,753","2,846","2,995","1,366",590,"1,039",-149,-6,13,19,19,-136,-154,-3,21,482,333,0.01,0.01,"1,613","1,618"
2023-03-31,Gulf International Bank (UK) Ltd,21510,2023-03-01,104.0,5.0,2.8,-56.174,46.3,3.5,3.4676,2023(Q1),"15,658","5,939","3,825","2,114","4,042","4,235","1,442","67,634","51,976","1,947","47,468","24,177","23,291",84,67,"2,410","6,577","2,518",0,0,"1,006","3,053","12,940","6,363","3,229","1,641",0,381,"1,112","54,694",0,"54,694",-270,-21,16,0,"54,969","67,634","67,634","2,114","2,848",-977,-139,486,"1,006",-308,309,-77,-305,86,-464,73,305,-305,"-1,237",-158,0,"-1,703",618,6,-259,0,3,-241,0,3,0,"-1,010","4,835","3,825",328,486,-158,"5,353","2,689","2,664","2,809","1,411",585,813,-145,0,25,25,18,-127,13,-1,-139,982,837,-0.09,-0.09,"1,544","1,611"
2023-06-30,Gulf International Bank (UK) Ltd,19355,2023-06-01,110.1,3.0,2.4,-106.297,46.3,3.6,3.8367,2023(Q2),"16,505","6,285","3,841","2,444","4,314","4,567","1,339","67,967","51,462","2,002","46,775","24,177","22,598",90,68,"2,527","7,572","2,779",-730,635,"3,284","1,604","12,831","5,259","2,500","1,365",0,"-1,090","2,484","55,136",0,"55,136",-243,-32,16,0,"55,395","67,967","67,967","2,444","2,860",-981,27,379,873,-274,348,-13,-582,-272,-332,236,368,-582,-438,-125,0,"-1,113",801,-1,75,0,0,-66,0,141,0,16,"3,825","3,841",254,379,-125,"5,359","2,704","2,655","2,675","1,443",547,685,-20,0,28,28,18,-2,-23,-6,27,849,829,0.02,0.02,"1,612","1,627"
2023-09-30,Gulf International Bank (UK) Ltd,15698,2023-09-01,104.3,3.7,4.4,-47.662,48.9,3.7,4.5711,2023(Q3),"16,688","5,785","3,561","2,224","5,055","4,445","1,403","67,626","50,938","2,073","46,136","24,186","21,950",93,76,"2,560","7,627","2,570",752,769,"3,701",-165,"12,656","5,029","2,110","1,152",0,395,"1,372","54,970",0,"54,970",56,-50,17,0,"54,947","67,626","67,626","2,317","2,862",-699,299,421,848,-218,353,-23,-838,-743,122,-547,330,0,102,-124,-14,-496,746,-10,-803,0,0,-806,0,3,0,-280,"3,841","3,561",297,421,-124,"5,800","2,843","2,957","2,733","1,507",576,650,224,7,33,26,26,257,-39,-3,299,823,"1,047",0.18,0.18,"1,661","1,629"
2023-12-31,Gulf International Bank (UK) Ltd,20776,2023-12-01,108.0,3.4,3.2,-37.288,46.9,3.8,3.8791,2023(Q4),"16,768","5,773","3,933","1,840","5,385","4,351","1,259","67,885","51,117","2,222","45,625","24,262","21,363",99,366,"2,805","6,689","2,055",751,0,544,"3,339","11,993","5,304","2,787","1,202",0,535,780,"55,892",0,"55,892",723,-10,17,0,"55,162","67,885","67,885","1,840","3,003",-930,667,381,824,-219,374,-23,"-1,242",-321,94,-181,408,"-1,242",150,-139,-117,-410,822,-6,-159,0,0,-278,0,119,0,372,"3,561","3,933",242,381,-139,"6,168","3,042","3,126","2,784","1,511",644,629,342,5,32,27,17,364,-297,-6,667,799,"1,141",0.41,0.41,"1,616","1,628"
2024-03-31,Gulf International Bank (UK) Ltd,25540,2024-03-01,103.1,3.5,1.6,-42.173,49.8,3.8,4.2003,2024(Q1),"17,084","6,035","4,024","2,011","5,069","4,652","1,328","67,895","50,811","2,256","45,003","24,262","20,741",106,433,"3,013","6,474","1,856",750,0,0,"3,868","11,697","5,223","2,248","1,199",530,530,716,"56,198",0,"56,198",846,-28,17,0,"55,363","67,895","67,895","2,117","2,998","-1,026",123,521,810,-66,371,43,-760,338,-368,-636,-94,0,-135,-142,0,-433,443,-3,-129,0,0,-133,0,4,0,257,"3,933","4,190",379,521,-142,"5,473","2,913","2,560","2,524","1,525",607,392,36,-25,0,25,53,64,-52,-7,123,784,820,0.08,0.07,"1,757","1,639"
2024-06-30,Gulf International Bank (UK) Ltd,21522,2024-06-01,97.8,3.0,3,-35.946,48.3,4.0,4.3961,2024(Q2),"17,465","5,340","3,962","1,378","5,773","4,991","1,361","67,886","50,421","2,301","44,400","24,262","20,138",113,617,"2,990","6,195","2,119",0,0,0,"4,076","11,348","5,153","2,245","1,192",526,526,664,"56,538",0,"56,538","1,111",-29,17,0,"55,439","67,886","67,886","1,491","2,245","-1,717",265,593,795,-190,346,-15,-608,-711,-342,280,165,0,386,-154,0,-132,761,-89,"-1,056",0,0,-449,0,-607,0,-77,"4,190","4,113",439,593,-154,"5,835","2,971","2,864","2,595","1,583",650,362,269,-25,0,25,55,299,41,-7,265,821,"1,090",0.16,0.16,"1,656","1,637"
2024-09-30,Gulf International Bank (UK) Ltd,20827,2024-09-01,99.2,2.4,3.1,13.779,47.5,4.2,3.7809,2024(Q3),"18,735","4,544","3,897",647,"7,270","5,374","1,547","69,636","50,901","2,316","44,411","24,839","19,572",137,"1,183","2,854","7,500","2,530",0,0,0,"4,970","12,651","5,151","2,238","1,162",0,518,"1,233","56,985",0,"56,985","1,882",2,17,0,"55,084","69,636","69,636",784,"2,238","-1,659",771,628,786,-607,351,-13,-660,"-1,489",-386,832,383,0,-138,-132,0,-142,738,-602,-706,0,0,-710,0,4,0,-216,"4,113","3,897",496,628,-132,"6,819","3,400","3,419","2,695","1,636",721,338,724,-23,0,23,36,737,-27,-7,771,786,"1,510",0.48,0.47,"1,620","1,636"
