ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000919574-20-005353	34122	0001421097	028-12823			SAMLYN CAPITAL, LLC
0000950123-20-008957	26925		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0001567619-20-015358	22854	0001512596	028-14186			Odey Asset Management Group Ltd
0001567619-20-015358	22855	0001512597	028-14189			Odey Holdings AG
0000919574-20-005352	12120	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000017283-20-000001	13710		028-04461			CAPITAL INTERNATIONAL SARL
0000017283-20-000001	13707		028-12786			Capital World Investors
0000017283-20-000001	13706		028-12785			Capital Research Global Investors
0000017283-20-000001	13711		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000017283-20-000001	13712		028-18123			Capital Bank & Trust Co
0000017283-20-000001	13709		028-04457			CAPITAL INTERNATIONAL INC /CA/
0000017283-20-000001	13708		028-15076			Capital International Investors
0000950123-20-008956	12048		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0001567619-20-015357	11234	0001512596	028-14186			Odey Asset Management Group Ltd
0000950123-20-008955	46278		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-008954	85624		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0001567619-20-015356	13151	0001512596	028-14186			Odey Asset Management Group Ltd
0001567619-20-015355	15639	0001404574	028-14771			683 Capital Management, LLC
0001599621-20-000004	18957		28-14350			York Capital Management Global Advisors, LLC
0000950123-20-008950	18630		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-005350	120595	0001421306	028-12820			BRIGADE CAPITAL MANAGEMENT, LP
0001567619-20-015353	21179	0001572664	028-18553			BERYLSON CAPITAL PARTNERS, LLC
0000919574-20-005349	12615	0001535782	028-15414			AMP Capital Investors Ltd
0000950123-20-008947	23000		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-008945	21313		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-005348	29042	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-20-008942	14730		28-15185			Hellman & Friedman LLC
0001569136-20-000003	11174	0001103882	028-05431			Paloma Partners Management Co
0000919574-20-005347	12040	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001567619-20-015348	25995	0001512135	028-14260			Ashmore Group plc
0000950123-20-008939	16505		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-008938	23455		28-20079			H&F Corporate Investors VII, Ltd.
0000919574-20-005346	18074	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-20-008935	17457		028-02783			Van Eck Associates Corp.
0000950123-20-008935	17458		028-06354			Victory Capital Management, Inc.
0000950123-20-008935	17459		028-04557			Wellington Management Company, LLP
0000950123-20-008935	17460		028-00165			Wells Fargo & Company
0000950123-20-008935	17461		028-10245			Western Asset Management Company, LLC
0000950123-20-008935	17452		028-03042			PanAgora Asset Management, Inc.
0001567619-20-015346	20175	0001512135	028-14260			Ashmore Group plc
0000950123-20-008935	17427		028-04701			Aberdeen Asset Management PLC/UK
0000950123-20-008935	17428		028-10562			AllianceBernstein L.P.
0000950123-20-008935	17429		028-10120			AQR Capital Management, LLC
0000950123-20-008935	17430		028-05422			Artisan Partners Holdings LP
0000950123-20-008935	17431		028-04825			Baillie Gifford & Co.
0000950123-20-008935	17432		028-04295			BlackRock Advisors, Inc.
0000950123-20-008935	17433		028-04293			BlackRock Financial Management, Inc.
0000950123-20-008935	17434		028-06044			CBRE Clarion Securities, LLC
0000950123-20-008935	17435		028-11611			ClearBridge Investments, LLC
0000950123-20-008935	17436		028-01186			Dimensional Fund Advisors LP
0000950123-20-008935	17437		028-04139			Eaton Vance Management
0000950123-20-008935	17438		028-00734			Franklin Resources, Inc.
0000950123-20-008935	17439		028-01185			Frontier Capital Management Co., LLC
0000950123-20-008935	17440		028-02013			Harris Associates L.P.
0000950123-20-008935	17441		028-11246			Invesco Ltd.
0000950123-20-008935	17442		028-00074			Jennison Associates LLC
0000950123-20-008935	17443		028-00694			JPMorgan Chase & Co.
0000950123-20-008935	17444		028-01700			Legg Mason, Inc.
0000950123-20-008935	17445		028-00398			Loomis, Sayles & Company, L.P.
0000950123-20-008935	17446		028-13120			Macquarie Group Limited
0000950123-20-008935	17447		028-04968			Massachusetts Financial Services Company
0000950123-20-008935	17448		028-00491			Metropolitan Life Insurance Company
0000950123-20-008935	17449		028-03432			Morgan Stanley
0000950123-20-008935	17450		028-00454			Neuberger Berman LLC
0000950123-20-008935	17451		028-10952			Pacific Investment Management Company LLC
0000950123-20-008935	17456		028-00115			T. Rowe Price Associates, Inc.
0000950123-20-008935	17453		028-04731			Schroder Investment Management Group
0000950123-20-008935	17454		028-11338			SSGA Funds Management, Inc.
0000950123-20-008935	17455		028-02494			TCW Group, Inc.
0001085146-20-002278	12562	0001390113	028-12492			Taconic Capital Advisors LP
0001790787-20-000007	28473	0000949509	028-05050			OAKTREE CAPITAL MANAGEMENT LP
0000949308-20-000001	18501		028-04457			CAPITAL INTERNATIONAL INC /CA/
0000949308-20-000001	18502		028-04461			CAPITAL INTERNATIONAL SARL
0000949308-20-000001	18503		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000949308-20-000001	18504		028-18123			Capital Bank & Trust Co
0000919574-20-005340	30108	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000949509-20-000004	19903	0001692234	028-17598			Russell Investments Group, Ltd.
0000949509-20-000004	19904	0001597857	028-17875			Hartree Partners, LP
0000919574-20-005339	32611	0000038777	028-00734			FRANKLIN RESOURCES INC
0001593324-20-000004	84874	0000919160				GUINNESS ATKINSON FUNDS
0001567619-20-015340	19574	0001512805	028-14257			Westchester Capital Management, LLC
0001104659-20-095355	117905	0001470766	028-15811			SC CHINA HOLDING Ltd
0001104659-20-095353	36025	0001607841	028-16211			SC US (TTGP), LTD.
0001104659-20-095351	21820	0001470766	028-15811			SC CHINA HOLDING Ltd
0001104659-20-095350	23573	0001470766	028-15811			SC CHINA HOLDING Ltd
0001135986-20-000002	18923	0000720672				STIFEL FINANCIAL CORP
0001633870-20-000003	15944	0001103882	028-05431			Paloma Partners Management Co
0001512948-20-000002	16717	0001105838	028-10843			ROBOTTI ROBERT
0001389932-20-000006	12363	0001389933	028-12327			DAFNA Capital Management LLC
0001104659-20-095337	23617	0001607841	028-16211			SC US (TTGP), LTD.
0001567619-20-015329	19784	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001104659-20-095336	11953	0001607841	028-16211			SC US (TTGP), LTD.
0001567619-20-015327	13175	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001104659-20-095334	14803	0001607841	028-16211			SC US (TTGP), LTD.
0001567619-20-015325	12362	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001104659-20-095333	23307	0001607841	028-16211			SC US (TTGP), LTD.
0001442676-20-000002	30961		028-04621			Stifel Financial Corp.
0001567619-20-015323	19570	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001104884-20-000004	33804	0001104883	028-05369			SIRIOS CAPITAL MANAGEMENT L P
0001567619-20-015321	17102	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-20-015319	73038	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-20-015318	33222	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001172661-20-001800	33381	0001388805	028-12378			NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.
0001104659-20-095325	20742	0001607841	028-16211			SC US (TTGP), LTD.
0001324943-20-000003	20000		028-04621			Stifel Financial Corp.
0001104659-20-095323	13977	0001470766	028-15811			SC CHINA HOLDING Ltd
0001104659-20-095321	21578	0001607841	028-16211			SC US (TTGP), LTD.
0001104659-20-095319	18234	0001607841	028-16211			SC US (TTGP), LTD.
0000919574-20-005328	26260	0001666682	028-20104			Edenbrook Capital, LLC
0000950123-20-008926	21156		028-14349			Brookfield Asset Management Inc.
0001425852-20-000003	19648		28-12836			GUGGENHEIM CAPITAL LLC
0000950123-20-008924	28527		028-10679			Clough Capital Partners L P
0001172661-20-001791	65999	0001697752	028-17718			Newfoundland Capital Management
0001567619-20-015304	104293	0001080117	028-04321			HEITMAN REAL ESTATE SECURITIES LLC
0001633121-20-000008	22185	0001572748	028-16519			Marathon Trading Investment Management LLC
0000919574-20-005312	34031	0001364412	028-13040			H PARTNERS MANAGEMENT, LLC
0001104659-20-095292	33587	0001470766	028-15811			SC CHINA HOLDING Ltd
0001398344-20-015861	23179		028-11964			Aperio Group, LLC
0001398344-20-015861	23180		028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001172661-20-001779	12427	0001390777	028-12592			Bank of New York Mellon Corp
0001104659-20-095289	23308	0001352851	028-11800			Magnetar Financial LLC
0001547562-20-000004	96204		28-12836			GUGGENHEIM CAPITAL LLC
0000919574-20-005309	30308	0001364412	028-13040			H PARTNERS MANAGEMENT, LLC
0001062993-20-003989	12418	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001062993-20-003988	116933	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001172661-20-001771	32041	0001377817	028-14318			Moab Capital Partners LLC
0001567619-20-015298	18687	0001080117	028-04321			HEITMAN REAL ESTATE SECURITIES LLC
0001085146-20-002274	21366	0001725357	028-19248			Emerson Point Capital LP
0000950123-20-008919	26746		028-14349			Brookfield Asset Management Inc.
0001085146-20-002272	29645	0001289643	028-10979			GLG Partners LP
0001085146-20-002272	29644	0001637460	028-18778			Man Group plc
0000950123-20-008917	25405		28-13114			The Blackstone Group Inc.
0001085146-20-002271	22351	0001549641	028-14969			KEY GROUP HOLDINGS (CAYMAN), LTD.
0000950123-20-008914	16707		028-05050			Oaktree Capital Management, L.P.
0000950123-20-008912	16078		028-06383			Precept Management, LLC
0001172661-20-001761	14584	0001505817	028-14036			Fiera Capital Corp
0001437749-20-017971	29379		028-17117			Penserra Capital Management LLC
0001085146-20-002269	23764	0001084580	028-10917			Jefferies Group LLC
0001085146-20-002268	33142	0001084580	028-10917			Jefferies Group LLC
0001085146-20-002267	85111	0001084580	028-10917			Jefferies Group LLC
0001085146-20-002265	33597	0001084580	028-10917			Jefferies Group LLC
0000919574-20-005293	31378	0001135730	028-06391			COATUE MANAGEMENT LLC
0001172661-20-001756	17059	0001453072	028-13284			Alyeska Investment Group, L.P.
0001172661-20-001755	73169	0001453072	028-13284			Alyeska Investment Group, L.P.
0000919574-20-005291	34380	0001135730	028-06391			COATUE MANAGEMENT LLC
0000919574-20-005289	13930	0001135730	028-06391			COATUE MANAGEMENT LLC
0000950123-20-008907	19619		028-19289			EnerVest, Ltd.
0000919574-20-005285	69929	0001135730	028-06391			COATUE MANAGEMENT LLC
0001803213-20-000005	12301	0001803089	028-20013			American Family Insurance Mutual Holding Co
0000919574-20-005283	61562	0001135730	028-06391			COATUE MANAGEMENT LLC
0001172661-20-001751	54013	0001140315	028-06505			HARVEST MANAGEMENT LLC
0001085146-20-002264	21500	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-20-002263	16673	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-20-002262	21084	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001172661-20-001750	28007	0001140315	028-06505			HARVEST MANAGEMENT LLC
0000950123-20-008900	101531		028-15014			Allianz Asset Management GmbH
0001803213-20-000004	19758	0001803089	028-20013			American Family Insurance Mutual Holding Co
0000919574-20-005279	23238	0001633362	028-16562			Simcoe Capital Management, LLC
0001298088-20-000017	81229	0001298088				CIBC Private Wealth Group, LLC
0001538853-20-000009	20904		028-13309			Verition Fund Management LLC
0001538853-20-000009	20905	0001393825	028-12909			Hudson Bay Capital Management LP
0001172661-20-001747	34012	0001674114	028-17627			Glen Point Capital LLP
0001085146-20-002256	21515	0001390113	028-12492			Taconic Capital Advisors LP
0000950123-20-008891	15501		028-15014			Allianz Asset Management GmbH
0001593387-20-000004	29320		028-15454			Advisory Services Network, LLC
0001593387-20-000004	29319		028-16842			Frontier Wealth Management LLC
0001172661-20-001744	83725	0000859139	028-15443			DELPHI FINANCIAL GROUP, INC.
0001172661-20-001744	83726	0001504169	028-14025			TOKIO MARINE ASSET MANAGEMENT CO LTD
0000950123-20-008889	105300		028-15014			Allianz Asset Management GmbH
0000950123-20-008888	17963		028-15014			Allianz Asset Management GmbH
0001172661-20-001743	33968	0000859139	028-15443			DELPHI FINANCIAL GROUP, INC.
0001172661-20-001743	33967	0001504169	028-14025			TOKIO MARINE ASSET MANAGEMENT CO LTD
0001172661-20-001743	33969	0000098561	028-15859			TOKIO MARINE & NICHIDO FIRE INSURANCE CO., LTD
0000950123-20-008886	39168		028-15014			Allianz Asset Management GmbH
0000950123-20-008883	25949		028-15014			Allianz Asset Management GmbH
0001085146-20-002254	12043	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001398344-20-015850	23869		028-18686			Red Cedar Investment Management, LLC
0001398344-20-015850	23868		028-05637			Advisory Research, Inc.
0001398344-20-015850	23867		028-06668			OAK RIDGE INVESTMENTS LLC
0001398344-20-015850	23866		028-10860			ALGERT GLOBAL LLC
0001633064-20-000006	56305	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0001730418-20-000008	16404	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0001633067-20-000007	26478	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0001085146-20-002253	12728	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001633312-20-000013	15856	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0001802856-20-000003	61547	0001736225	028-19330			ExodusPoint Capital Management, LP
0001085146-20-002252	12185	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0000950123-20-008880	16589		028-13120			Macquarie Group Limited
0001362556-20-000007	17653		028-05151			First Commonwealth Financial Corp /PA/
0000919574-20-005261	28811	0001050417	028-10718			CONTRARIAN CAPITAL MANAGEMENT, L.L.C.
0001398344-20-015843	18922	0001595932	028-17294			GUARDIAN POINT CAPITAL, LP
0001567619-20-015289	27963	0001163653	028-10594			NOMURA HOLDINGS INC
0001567619-20-015288	34222	0001163653	028-10594			NOMURA HOLDINGS INC
0001567619-20-015287	44182	0001163653	028-10594			NOMURA HOLDINGS INC
0000919574-20-005254	26831	0001050417	028-10718			CONTRARIAN CAPITAL MANAGEMENT, L.L.C.
0001567619-20-015286	102714	0001163653	028-10594			NOMURA HOLDINGS INC
0001172661-20-001732	23753	0001611613	028-16639			Hitchwood Capital Management LP
0001105685-20-000003	20299	0000918537	028-13081			PRICE MICHAEL F
0001567619-20-015282	30203	0001163653	028-10594			NOMURA HOLDINGS INC
0001172661-20-001729	17739	0001557017	028-17203			Capula Management Ltd
0001688666-20-000006	104849		028-19942			L2 Asset Management, LLC
0001688666-20-000006	104845		028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001688666-20-000006	104844		028-00115			Price T Rowe Associates Inc/MD/
0001688666-20-000006	104846		028-11326			State Street Global Advisors LTD
0001688666-20-000006	104847		028-18083			Ranger Global Real Estate Advisors, LLC
0001688666-20-000006	104848		028-16565			Aristotle Capital Boston, LLC
0001172661-20-001728	95344	0001557017	028-17203			Capula Management Ltd
0001172661-20-001725	28920	0001544731	028-15970			First Reserve GP XII Ltd
0001172661-20-001724	16630	0001477477	028-14890			First Reserve GP XI, Inc.
0000919574-20-005248	33413	0001050417	028-10718			CONTRARIAN CAPITAL MANAGEMENT, L.L.C.
0000919574-20-005247	24080	0001567641	028-15269			MANOR ROAD CAPITAL PARTNERS, LLC
0001367401-20-000005	21096	0001105246	028-05673			UBS GLOBAL ASSET MANAGEMENT UK LTD
0001367401-20-000005	21097	0001386060	028-12484			Boston Partners
0001367401-20-000005	21098	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001367401-20-000005	21099	0001056288	028-04375			FEDERATED HERMES, INC.
0001085146-20-002243	67477	0001345929	028-13997			BROWN ADVISORY INC
0001085146-20-002242	32880	0001345929	028-13997			BROWN ADVISORY INC
0000950123-20-008875	55060		028-16808			C Partners Holding GmbH
0000919574-20-005245	24875	0001567641	028-15269			MANOR ROAD CAPITAL PARTNERS, LLC
0001085146-20-002240	33610	0001345929	028-13997			BROWN ADVISORY INC
0000950123-20-008873	34312		028-18787			Galileo (PTC) Ltd
0000902664-20-003034	16504	0001512754	028-14258			ARROWGRASS CAPITAL PARTNERS LLP
0001649553-20-000002	18945	0001728194	028-18767			CVI Holdings, LLC
0001085146-20-002239	34416	0001345929	028-13997			BROWN ADVISORY INC
0001081698-20-000009	92826	0001728194	028-18767			CVI Holdings, LLC
0000950123-20-008872	28933		028-18592			Apoletto Ltd
0000950123-20-008871	22630		028-15598			1922 Investment Company LLC
0001628277-20-000002	11540	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-20-008867	32813		028-18787			Galileo (PTC) Limited
0001444949-20-000002	14353	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-20-008865	115660		028-18592			Apoletto Ltd
0001011712-20-000002	26869	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001451623-20-000004	87382	0001445065	028-15560			BENJAMIN F. EDWARDS & COMPANY, INC.
0000895421-20-000468	24789	0000895421	028-03432			MORGAN STANLEY
0000950123-20-008859	28729		028-18787			Galileo (PTC) Ltd
0001141802-20-000010	89349	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001141802-20-000010	89333	0000860644	028-02634			Aristotle Capital Management, LLC
0001141802-20-000010	89351	0000928196	028-04434			HARDING LOEVNER LP
0001141802-20-000010	89352	0001314620	028-11091			Hillman Capital Management, Inc.
0001141802-20-000010	89353	0000812295	028-01343			JANUS CAPITAL MANAGEMENT LLC
0001141802-20-000010	89354	0001021223	028-05792			KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001141802-20-000010	89355	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001141802-20-000010	89356	0001409108	028-12558			Legg Mason Private Portfolio Group, LLC
0001141802-20-000010	89357	0001121330	028-05837			LOGAN CAPITAL MANAGEMENT INC
0001141802-20-000010	89358	0001074032	028-07406			MDT ADVISERS INC
0001141802-20-000010	89359	0001054554	028-06668			OAK RIDGE INVESTMENTS LLC
0001141802-20-000010	89360	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001141802-20-000010	89361	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001141802-20-000010	89362	0001280511	028-10887			QUANTUM CAPITAL MANAGEMENT
0001141802-20-000010	89363	0001554656	028-15157			Raub Brock Capital Management LP
0001141802-20-000010	89364	0001112325	028-05655			RIVERBRIDGE PARTNERS LLC
0001141802-20-000010	89365	0000721204	028-01190			RUSSELL FRANK CO/
0001141802-20-000010	89366	0001556245	028-15042			Sandhill Capital Partners LLC
0001141802-20-000010	89367	0001109426	028-05621			SANTA BARBARA ASSET MANAGEMENT, LLC
0001141802-20-000010	89368	0001580212	028-16442			Strategic Global Advisors, LLC
0001141802-20-000010	89369	0001759421	028-19415			Wakefield Asset Managment Corp
0001141802-20-000010	89370	0001061186	028-07104			WCM INVESTMENT MANAGEMENT/CA
0001141802-20-000010	89371	0001327354	028-11406			Wells Fargo Funds Management, LLC
0001141802-20-000010	89372	0001138897	028-10245			WESTERN ASSET MANAGEMENT CO
0001141802-20-000010	89373	0001086483	028-04587			ZACKS INVESTMENT MANAGEMENT
0001141802-20-000010	89374	0001276918	028-10622			ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001141802-20-000010	89375	0001307617	028-10982			Ziegler Capital Management, LLC
0001141802-20-000010	89348	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001141802-20-000010	89347	0000790502	028-01666			EAGLE ASSET MANAGEMENT INC
0001141802-20-000010	89346	0001036325	028-04121			DAVIS SELECTED ADVISERS
0001141802-20-000010	89345	0001427514	028-13023			Dana Investment Advisors, Inc.
0001141802-20-000010	89344	0001541743	028-14668			Copeland Capital Management, LLC
0001141802-20-000010	89343	0000897378	028-03434			CONGRESS ASSET MANAGEMENT CO /MA
0001141802-20-000010	89342	0001233991	028-10477			COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC
0001141802-20-000010	89341	0000820330	028-01701			CLEARBRIDGE, LLC
0001141802-20-000010	89340	0001414287	028-12632			Chilton Capital Management Advisors, Inc.
0001141802-20-000010	89339	0000732812	028-00218			CAPITAL GROUP COMPANIES INC
0001141802-20-000010	89338	0000874791	028-02903			CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001141802-20-000010	89337	0001114667	028-05775			Brown Advisory LLC
0001141802-20-000010	89336	0001386060	028-12484			Boston Partners
0001141802-20-000010	89335	0001599763	028-16017			BMO ASSET MANAGEMENT CORP.
0001141802-20-000010	89334	0000949012	028-05034			BERKSHIRE ASSET MANAGEMENT LLC/PA
0001141802-20-000010	89350	0001082917	028-04145			GW&K Investment Management, LLC
0001141802-20-000010	89332	0001520601	028-14467			AFFINITY INVESTMENT ADVISORS, LLC
0001455468-20-000004	13978		028-02462			Dean Investment Associates, LLC
0000093751-20-000933	18540	0000093751	028-00399			STATE STREET CORP
0000919574-20-005238	13872	0001687444				Kite Lake Capital Management (UK) LLP
0000895421-20-000467	21593	0000895421	028-03432			MORGAN STANLEY
0000918950-20-000002	24273	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-20-008857	32236		028-15598			1922 Investment Company LLC
0001772938-20-000003	28283	0001772937	028-19460			Tolleson Wealth Management, Inc.
0000950123-20-008856	23460		028-16808			C Partners Holding GmbH
0000895421-20-000466	41823	0000895421	028-03432			MORGAN STANLEY
0000950123-20-008854	33943		028-15598			1922 Investment Company LLC
0000895421-20-000465	34043	0000895421	028-03432			MORGAN STANLEY
0000895421-20-000464	25535	0000895421	028-03432			MORGAN STANLEY
0001398344-20-015829	26836	0001080380	028-04685			PROSPECTOR PARTNERS LLC
0000895421-20-000463	16509	0000895421	028-03432			MORGAN STANLEY
0000093751-20-000931	97720	0000093751	028-00399			STATE STREET CORP
0000895421-20-000462	59300	0000895421	028-03432			MORGAN STANLEY
0000919574-20-005233	34285	0001316622	028-11114			REDWOOD CAPITAL MANAGEMENT, LLC
0000895421-20-000461	24112	0000895421	028-03432			MORGAN STANLEY
0001692067-20-000004	11479	0001772937	028-19460			Tolleson Wealth Management, Inc.
0000895421-20-000460	33045	0000895421	028-03432			MORGAN STANLEY
0000093751-20-000930	19642	0000093751	028-00399			STATE STREET CORP
0001085146-20-002235	13082	0001105467	028-05505			SAWGRASS ASSET MANAGEMENT LLC
0001085146-20-002235	13081	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001607635-20-000001	20220	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001607635-20-000001	20221	0001785546	028-19578			CMT Investments LLC
0000895421-20-000459	13701	0000895421	028-03432			MORGAN STANLEY
0001677044-20-000037	23488	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0000093751-20-000929	26394	0000093751	028-00399			STATE STREET CORP
0000895421-20-000458	24229	0000895421	028-03432			MORGAN STANLEY
0001085146-20-002233	76151	0001007524	028-04483			OSTERWEIS CAPITAL MANAGEMENT INC
0000093751-20-000928	63462	0000093751	028-00399			STATE STREET CORP
0000895421-20-000457	90730	0000895421	028-03432			MORGAN STANLEY
0000895421-20-000456	20543	0000895421	028-03432			MORGAN STANLEY
0000093751-20-000927	34412	0000093751	028-00399			STATE STREET CORP
0000914208-20-000399	31540		028-11246			Invesco Ltd.
0001085146-20-002231	19753	0001085972	028-04395			BAILLIE GIFFORD OVERSEAS LTD
0001085146-20-002231	19752	0000748054	028-11918			AMERICAN CENTURY COMPANIES INC
0001085146-20-002231	19757	0001317724	028-11450			Mondrian Investment Partners LTD
0001085146-20-002231	19754	0001305227	028-12016			BlackRock Investment Management, LLC
0001085146-20-002231	19755	0000902367	028-04871			BLAIR WILLIAM & CO/IL
0001085146-20-002231	19756	0000813917	028-02013			HARRIS ASSOCIATES L P
0000895421-20-000455	104981	0000895421	028-03432			MORGAN STANLEY
0001507678-20-000009	30224					RP Management, LLC
0001121805-20-000003	24561	0001068855				Asset Management One Co., Ltd.
0000914208-20-000398	13768		028-11246			Invesco Ltd.
0000914208-20-000397	28614		028-11246			Invesco Ltd.
0001776936-20-000001	15786	0001632813	028-16985			CMT Capital Markets Trading GmbH
0000093751-20-000926	12300	0000093751	028-00399			STATE STREET CORP
0000914208-20-000396	23472		028-11246			Invesco Ltd.
0000093751-20-000925	17077	0000093751	028-00399			STATE STREET CORP
0000914208-20-000395	20800		028-11246			Invesco Ltd.
0000919574-20-005223	11551	0001459270	028-13772			Freshford Capital Management, LLC
0000919574-20-005221	28880	0001459270	028-13772			Freshford Capital Management, LLC
0000093751-20-000924	29651	0000093751	028-00399			STATE STREET CORP
0000093751-20-000923	28518	0000093751	028-00399			STATE STREET CORP
0001172661-20-001692	18212	0001767559	028-19372			London & Capital Asset Management Ltd
0001629649-20-000004	34062	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001629649-20-000004	34055	0001080434	028-04701			ABERDEEN ASSET MANAGEMENT PLC/UK
0001629649-20-000004	34056	0001267311	028-14274			ASHMORE INVESTMENT MANAGEMENT LTD
0001629649-20-000004	34057	0000200217	028-00400			DODGE & COX
0001629649-20-000004	34058	0000928196	028-04434			HARDING LOEVNER LP
0001629649-20-000004	34059	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001629649-20-000004	34060	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001629649-20-000004	34061	0001280965	028-11123			TORTOISE CAPITAL ADVISORS, L.L.C.
0000093751-20-000922	14422	0000093751	028-00399			STATE STREET CORP
0001731572-20-000014	118643	0001719165	028-18638			Capital Markets Trading UK LLP
0001677044-20-000036	22123	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001435066-20-000006	27445	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001167711-20-000006	19615	0001075869	028-04413			WELLS CAPITAL MANAGEMENT INC
0001167711-20-000006	19614	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001167711-20-000006	19602	0001080434	028-04701			ABERDEEN ASSET MANAGEMENT PLC/UK
0001167711-20-000006	19603	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001167711-20-000006	19604	0001086364	028-04295			BLACKROCK ADVISORS LLC
0001167711-20-000006	19605	0001086433	028-04377			FEDERATED INVESTMENT MANAGEMENT CO
0001167711-20-000006	19606	0001385495	028-12282			FIAM LLC
0001167711-20-000006	19607	0000764532	028-01526			FIDUCIARY MANAGEMENT INC /WI/
0001167711-20-000006	19608	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001167711-20-000006	19609	0000727770	028-05267			MACQUARIE INVESTMENT MANAGEMENT BUSINESS TRUST
0001167711-20-000006	19610	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001167711-20-000006	19611	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001167711-20-000006	19612	0000080255	028-00115			PRICE T ROWE ASSOCIATES INC /MD/
0001167711-20-000006	19613	0000315282	028-01074			TEMPLETON INVESTMENT COUNSEL LL
