ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001532155-23-000159	168195	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-23-000159	168196	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-23-000159	168197	0000030163	028-00127			BNY Mellon Investment Adviser, Inc.
0001532155-23-000159	168198	0001023875	028-06154			FRANKLIN MUTUAL ADVISERS LLC
0001532155-23-000159	168199	0001697233	028-17876			GQG Partners LLC
0000950123-23-011007	167581		028-05810			UNITED SERVICES AUTOMOBILE ASSOCIATION
0001140361-23-053295	169603	0001080818	028-04371			ENTRUST GLOBAL PARTNERS L L C
0001207017-23-000040	167854	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0000950123-23-011000	169907		028-15811			HSG HOLDING LTD
0000950103-23-016249	170393	0001671122	028-18539			Atairos Group, Inc.
0001214659-23-015159	168329	0001455952	028-14330			Richmond Hill Investments, LLC
0000950123-23-010996	169079		028-2813114			Blackstone Inc
0000950123-23-010998	170272		028-13114			Blackstone Inc
0000950123-23-010997	169525		028-2813114			Blackstone Inc
0000950123-23-010993	169424		028-2813114			Blackstone Inc
0000950123-23-010995	170385		028-13114			Blackstone Inc
0000950123-23-010990	170395		028-2813114			Blackstone Inc
0000950123-23-010994	168419		028-13114			Blackstone Inc
0000950123-23-010992	168414		28-13114			Blackstone Inc
0000950123-23-010991	169916		028-2813114			Blackstone Inc
0000950123-23-010989	168425		028-2813114			Blackstone Inc
0000950123-23-010986	168805		028-18608			SB INVESTMENT ADVISERS (UK) LTD
0000950123-23-010984	168253		028-15811			HSG HOLDING LTD
0001345471-23-000147	170422	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0000950103-23-016246	170017	0001671122	028-18539			Atairos Group, Inc.
0001085146-23-004505	168502	0001549641	028-14969	000161481	801-74523	KGH Ltd
0001345471-23-000145	168570	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001345471-23-000144	169570	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0000950103-23-016245	167498	0001671122	028-18539			Atairos Group, Inc.
0000950103-23-016245	167499	0001671176	028-23365			Atairos Partners GP, Inc.
0001345471-23-000143	168426	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001085146-23-004504	167514	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0001085146-23-004503	168856	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0001085146-23-004503	168855	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001085146-23-004500	168982	0001478032	028-13630			Pharo Management, Inc.
0001085146-23-004498	169576	0001478032	028-13630			Pharo Management, Inc.
0001739439-23-000027	169974	0001739439	028-18743			Rockefeller Capital Management L.P.
0001739439-23-000026	168797	0001739439	028-18743			Rockefeller Capital Management L.P.
0001085146-23-004493	169250	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-23-004493	169249	0001637460	028-18778			Man Group plc
0001085146-23-004492	169839	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-23-004491	170299	0001352261	028-11672	000138802	801-65571	GLG LLC
0001085146-23-004491	170298	0001637460	028-18778			Man Group plc
0001085146-23-004490	168342	0001637460	028-18778			Man Group plc
0001085146-23-004490	168343	0001289643	028-10979	000163016	801-78835	GLG Partners LP
0001085146-23-004489	167433	0001637460	028-18778			Man Group plc
0001085146-23-004487	169130	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001839882-23-030696	170012	0001812095	028-20283			Sixth Street Partners Management Company, L.P.
0001085146-23-004486	170352	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001085146-23-004485	168668	0001218333	028-10400	000109008	801-55618	PRINCIPAL REAL ESTATE INVESTORS LLC
0001085146-23-004485	168642	0001106129	028-03495	000105281	801-32726	JENSEN INVESTMENT MANAGEMENT INC
0001085146-23-004485	168643	0001034182	028-03673	000106435	801-42023	MANULIFE INVESTMENT MANAGEMENT (US) LLC
0001085146-23-004485	168644	0001021223	028-05792	000104599	801-24241	KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001085146-23-004485	168645	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001085146-23-004485	168646	0001121330	028-05837	000108893	801-45536	LOGAN CAPITAL MANAGEMENT INC
0001085146-23-004485	168647	0001259887	028-10665	000106654	801-46604	LONDON CO OF VIRGINIA
0001085146-23-004485	168648	0001443066	028-13173	000107144	801-46433	MFS Institutional Advisors, Inc.
0001085146-23-004485	168649	0001141802	028-11160			NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO
0001085146-23-004485	168607	0001569141	028-15235	000317544	801-122856	Alley Co LLC
0001085146-23-004485	168608	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001085146-23-004485	168609	0001520601	028-14467	000108278	801-42015	AFFINITY INVESTMENT ADVISORS, LLC
0001085146-23-004485	168610	0001093589	028-05119	000106786	801-50778	ALTA CAPITAL MANAGEMENT LLC/
0001085146-23-004485	168611	0000860644	028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001085146-23-004485	168612	0000949012	028-05034	000145463	801-68485	BERKSHIRE ASSET MANAGEMENT LLC/PA
0001085146-23-004485	168613	0001386060	028-12484	000124982	801-61786	Boston Partners
0001085146-23-004485	168614	0001305227	028-12016	000108928	801-56972	BlackRock Investment Management, LLC
0001085146-23-004485	168615	0001015079	028-05620	000105404	801-24896	BRANDES INVESTMENT PARTNERS, LP
0001085146-23-004485	168616	0001114667	028-05775	000110181	801-38826	Brown Advisory LLC
0001085146-23-004485	168617	0000874791	028-02903	000107003	801-8825	CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001085146-23-004485	168618	0001857666	028-21408	000312837	801-121267	Capital Group Private Client Services, Inc.
0001085146-23-004485	168619	0000017283	028-00157	000110885	801-8055	CAPITAL RESEARCH & MANAGEMENT CO
0001085146-23-004485	168620	0001056859	028-03569	000104592	801-51061	CHILTON CAPITAL MANAGEMENT LLC
0001085146-23-004485	168621	0000820330	028-01701	000137028	801-64710	CLEARBRIDGE, LLC
0001085146-23-004485	168622	0001233991	028-10477	000108257	801-25943	COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC
0001085146-23-004485	168623	0000897378	028-03434	000105161	801-23386	CONGRESS ASSET MANAGEMENT CO /MA
0001085146-23-004485	168624	0001541743	028-14668	000135822	801-68586	Copeland Capital Management, LLC
0001085146-23-004485	168625	0000845563	028-02405	000106266	801-27721	COHEN & STEERS CAPITAL MANAGEMENT INC
0001085146-23-004485	168626	0001427514	028-13023	000105879	801-14828	Dana Investment Advisors, Inc.
0001085146-23-004485	168627	0001140771	028-10301	000110552	801-10883	DAVIDSON INVESTMENT ADVISORS
0001085146-23-004485	168628	0001036325	028-04121	000108674	801-31648	DAVIS SELECTED ADVISERS
0001085146-23-004485	168629	0000790502	028-01666	000110653	801-21343	EAGLE ASSET MANAGEMENT INC
0001085146-23-004485	168630	0001102578	028-05269	000107926	801-56189	EARNEST PARTNERS LLC
0001085146-23-004485	168631	0001076598	028-04139	000104859	801-15930	EATON VANCE MANAGEMENT
0001085146-23-004485	168632	0000937729	028-10991	000106584	801-1725	FAYEZ SAROFIM & CO
0001085146-23-004485	168633	0000819684	028-01454	000105325	801-34611	FEDERATED INVESTMENT COUNSELING
0001085146-23-004485	168634	0001125816	028-06487	000107027	801-39950	FIRST TRUST ADVISORS LP
0001085146-23-004485	168635	0001082327	028-04007	000107033	801-43915	FULLER & THALER ASSET MANAGEMENT, INC.
0001085146-23-004485	168636	0001229262	028-10981	000107738	801-37591	GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001085146-23-004485	168637	0001082917	028-04145	000121942	801-61559	GW&K Investment Management, LLC
0001085146-23-004485	168638	0000928196	028-04434	000104543	801-36845	HARDING LOEVNER LP
0001085146-23-004485	168639	0001314620	028-11091	000110096	801-57921	Hillman Capital Management, Inc.
0001085146-23-004485	168640	0000812295	028-01343	000104652	801-13991	JANUS HENDERSON INVESTORS US LLC
0001085146-23-004485	168641	0000053417	028-00074	000107959	801-5608	JENNISON ASSOCIATES LLC
0001085146-23-004485	168650	0001230440	028-17085	000124687	801-61757	Neuberger Berman Investment Advisers LLC
0001085146-23-004485	168651	0001054554	028-06668	000107066	801-35529	OAK RIDGE INVESTMENTS LLC
0001085146-23-004485	168652	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001085146-23-004485	168653	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001085146-23-004485	168654	0001556245	028-15042	000129800	801-63194	Sandhill Capital Partners LLC
0001085146-23-004485	168655	0001554656	028-15157	000153994	801-71732	Raub Brock Capital Management LP
0001085146-23-004485	168656	0001080298	028-04879	000106432	801-40278	REINHART PARTNERS, LLC.
0001085146-23-004485	168657	0001112325	028-05655	000108074	801-57432	RIVERBRIDGE PARTNERS LLC
0001085146-23-004485	168658	0000721204	028-01190	000105734	801-17141	RUSSELL FRANK CO/
0001085146-23-004485	168659	0001580212	028-16442	000286019	801-108843	Strategic Global Advisors, LLC
0001085146-23-004485	168660	0001056593	028-04691	000105799	801-18407	SCHAFER CULLEN CAPITAL MANAGEMENT INC
0001085146-23-004485	168661	0001138897	028-10245	000110441	801-8162	Western Asset Management Company, LLC
0001085146-23-004485	168662	0001759421	028-19415	000143720	801-68152	Wakefield Asset Managment Corp
0001085146-23-004485	168663	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001085146-23-004485	168664	0001327354	028-11406	000110841	801-58237	Allspring Funds Management, LLC
0001085146-23-004485	168665	0001307617	028-10982	000309195	801-118813	Ziegler Capital Management, LLC
0001085146-23-004485	168666	0001086483	028-04587	000110897	801-40592	ZACKS INVESTMENT MANAGEMENT
0001085146-23-004485	168667	0001276918	028-10622	000128990	801-62477	ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001739439-23-000025	168404	0001739439	028-18743			Rockefeller Capital Management L.P.
0001207017-23-000039	169806	0001692234	028-17598			Russell Investments Group, Ltd.
0001456421-23-000034	168573		28-13438			Apollo Management Holdings, L.P.
0001085146-23-004484	168679	0001404574	028-14771	000156181	801-73162	683 Capital Management, LLC
0001493152-23-041203	170107	0001543170	028-16511	000163427	801-80025	SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0000895421-23-000492	168599	0000895421	028-03432			MORGAN STANLEY
0001756272-23-000012	170295					Enstar Group LTD
0001739439-23-000024	169129	0001739439	028-18743			Rockefeller Capital Management L.P.
0000895421-23-000491	168905	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000490	169357	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000489	168908	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000488	167418	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000487	169467	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000486	169895	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000485	168857	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000484	168387	0000895421	028-03432			MORGAN STANLEY
0000919574-23-006414	170366	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0001013594-23-000931	169066		028-10010	000127831	801-62794	PAULSON & CO. INC.
0000895421-23-000482	167365	0000895421	028-03432			MORGAN STANLEY
0001353316-23-000010	168804	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0000895421-23-000480	168131	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000479	169818	0000895421	028-03432			MORGAN STANLEY
0000919574-23-006413	169862	0001317588	028-11161	000137183	801-65657	ABRAMS BISON INVESTMENTS, LLC
0000895421-23-000478	168107	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000477	168752	0000895421	028-03432			MORGAN STANLEY
0001539497-23-001936	169465	0000921669	028-04333			ICAHN CARL C
0000895421-23-000476	167506	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000475	168118	0000895421	028-03432			MORGAN STANLEY
0001539497-23-001935	168349	0000921669	028-04333			ICAHN CARL C
0000919574-23-006412	169214	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0000902664-23-005551	167716	0001998597		000292832	801-128907	JANA Partners Management, LP
0001539497-23-001934	168725	0000921669	028-04333			ICAHN CARL C
0000895421-23-000474	169926	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000473	168421	0000895421	028-03432			MORGAN STANLEY
0001539497-23-001933	168605	0000921669	028-04333			ICAHN CARL C
0001172661-23-004048	168841	0001352924	028-15101	000161331	801-79576	Caledonia (Private) Investments Pty Ltd
0001539497-23-001932	169997	0000921669	028-04333			ICAHN CARL C
0001353316-23-000009	168413	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0000895421-23-000472	169131	0000895421	028-03432			MORGAN STANLEY
0001539497-23-001930	167735	0000921669	028-04333			ICAHN CARL C
0000895421-23-000471	167414	0000895421	028-03432			MORGAN STANLEY
0001539497-23-001929	169917	0000921669	028-04333			ICAHN CARL C
0001178913-23-003691	168274	0001603837	028-16590			Ion Asset Management Ltd.
0000895421-23-000470	169804	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000469	168323	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000468	169258	0000895421	028-03432			MORGAN STANLEY
0001178913-23-003689	169814	0001603837	028-16590			Ion Asset Management Ltd.
0001082045-23-000004	169950	0000003520	028-00869	000106750	801-6709	FRED ALGER MANAGEMENT, LLC
0000895345-23-000633	167665		028-17342			Aviva Holdings Ltd.
0000950123-23-010958	169521		028-15811			HSG HOLDING LTD
0001104659-23-118158	170014	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0000929638-23-003134	169900		028-22122			Cantor Fitzgerald, L.P.
0000921895-23-002639	167432	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000929638-23-003133	169328		028-22122			Cantor Fitzgerald, L.P.
0000929638-23-003132	169960		028-22122			Cantor Fitzgerald, L.P.
