ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0000950123-25-002058	0	9	74801573	N
0001062993-25-002313	0	80	255191693	N
0001836021-25-000002	0	4	260062667	N
0000947871-25-000137	0	3	233742140	
0000950123-25-002057	0	4	271136026	N
0001835407-25-000001	0	4	429970476	N
0001172661-25-000824	0	67	137242267	
0001140361-25-004332	0	250	586245087	
0001140361-25-004330	0	871	9549802086	
0001140361-25-004331	0	190	195052600	
0001140361-25-004329	0	371	861623400	
0001661536-25-000001	5	216	190084792	N
0001140361-25-004328	0	1094	13315964909	
0000902664-25-000934	0	7	111224898	
0000950123-25-002054	0	214	171840603484	N
0001062993-25-002311	0	137	468700003	N
0000905148-25-000551	6	3547	4789443777	
0001634149-25-000001	0	1024	1071723876	N
0001803084-25-000002	0	125	533355134	N
0001172661-25-000823	0	691	21811059842	
0001941040-25-000159	0	90	179029784	
0001172661-25-000822	0	5	149028697	
0000950123-25-002050	1	1	183770306	N
0001599016-25-000001	0	51	293189031	N
0001569638-25-000002	1	137	620225	N
0001308377-25-000002	0	149	466563898	N
0001376474-25-000206	0	53	974917402	
0001652327-25-000003	0	17	351761531	N
0001951757-25-000256	0	80	164401077	N
0001839882-25-008944	1	427	8329139424	
0001046192-25-000002	3	2201	57983641	N
0001315478-25-000003	0	133	15804194895	N
0000950123-25-002049	0	11	410084894	N
0000846797-25-000001	1	215	701652768	N
0001116247-25-000001	0	110	170052650	N
0000040729-25-000002	2	107	819988752	N
0001839882-25-008943	0	11	156962997	
0001172661-25-000819	3	1580	3072436178	
0001701879-25-000001	0	70	10318660	N
0001628280-25-005434	0	177	115335676	N
0001909750-25-000002	0	424	292319600	N
0001839882-25-008942	0	85	746014464	
0001706013-25-000002	0	67	1154187513	N
0001559789-25-000001	0	465	1330503639	N
0001172661-25-000818	0	110	497438430	
0001308377-25-000001	0	146	474346571	N
0001033475-25-000003	0	69	976812200	N
0002048047-25-000005	4	5477	83182349758	N
0001172661-25-000817	0	131	1244621820	
0001443689-25-000003	0	69	3407324169	Y
0001104659-25-012956	0	6	524762488	
0000902664-25-000932	0	26	360266287	
0000950123-25-002039	0	4	116909023	N
0000950123-25-002037	0	3	293966722	N
0001323953-25-000003	0	20	2420831281	N
0000950123-25-002038	0	2	80184400	N
0000010742-25-000002	0	190	5403343712	N
0001123292-25-000079	1	16	1551148266	
0001427119-25-000002	1	20	4194881937	N
0001172661-25-000812	0	57	55462107	
0001803084-25-000001	0	114	522876122	N
0002052538-25-000002	0	34	108446323	N
0001398344-25-002726	4	1308	43052559331	
0001172661-25-000808	0	23	217922357	
0001667731-25-000256	1	25	272899359	
0001012975-25-000083	2	35	116920786	N
0001104659-25-012945	1	220	1293026756	
0001172661-25-000806	2	616	20637175411	
0001331875-25-000006	0	17	4951500520	N
0002017172-25-000002	0	3	374043018	N
0001114928-25-000002	0	54	2339558254	N
0001104659-25-012944	1	135	2291752493	
0000950123-25-002034	0	0	0	Y
0001628280-25-005413	1	1	0	Y
0001104659-25-012939	0	1029	16369059316	
0001104659-25-012937	1	627	1154635323	
0001765380-25-000104	0	369	774594940	
0001104659-25-012936	1	623	5792460527	
0001104659-25-012934	1	129	579516713	
0002056069-25-000001	0	16	111038153	N
0001104659-25-012932	1	3	64202418	
0000902664-25-000931	0	11	101855317	
0001104659-25-012931	0	87	161719693	
0001951757-25-000255	0	40	98779123	N
0001012975-25-000081	1	11	148065879	N
0001628280-25-005399	1	2810	18429461977	N
0001104659-25-012925	1	137	1284563057	
0001062993-25-002307	0	52	869547500	N
0001062993-25-002306	0	848	1203277393	N
0000950123-25-002026	0	4	571136208	N
0000950123-25-002029	2	2	418134323	N
0000950123-25-002025	0	591	1476056866	N
0001950118-25-000001	0	90	489408791	N
0001628280-25-005395	1	10	252260056	N
0001689933-25-000002	0	256	704786042	N
0001832158-25-000001	1	246	361532167	N
0001062993-25-002301	0	98	1368022683	N
0001628280-25-005388	0	6	9336400	N
0000950142-25-000346	0	4	292376160	
0001172661-25-000799	0	0	0	
0002054271-25-000001	0	88	204476926	N
0001172661-25-000798	1	61	684229735	
0000921895-25-000399	3	51	440750346	
0001085146-25-001311	0	35	1392583608	N
0001085146-25-001310	0	724	1153266587	N
0001085146-25-001309	1	62	484299918	N
0001011438-25-000114	0	115	295362087	
0001213900-25-013460	0	137	802497949	
0001172661-25-000797	0	1	294980000	
0001214659-25-002560	0	131	396895075	
0002042876-25-000001	0	175	185557228	N
0001951757-25-000254	0	41	96646520	N
0001009076-25-000005	1	2363	16221807923	N
0000714142-25-000001	24	3710	11387669	N
0001445546-25-001262	4	2814	113443656642	
0001683182-25-000001	0	68	575667	N
0001839882-25-008932	0	338	375755	
0001587973-25-000001	0	1737	27553759078	N
0001951757-25-000253	0	40	105207960	N
0002056071-25-000002	0	97	151412740	N
0001934415-25-000002	0	182	1806050222	N
0001085601-25-000002	0	44	2366661796	N
0001390043-25-000001	0	53	282901401	N
0001850755-25-000002	0	0	0	N
0001982776-25-000001	0	107	292262650	N
0001420506-25-000379	0	9	112936806	N
0001765380-25-000103	0	64	306199010	N
0001398344-25-002709	0	92	239418701	
0002011851-25-000001	0	90	126362010	N
0001112520-25-000003	1	18	11561087092	
0000764532-25-000002	0	70	10717653894	N
0001140361-25-004268	0	97	1769780357	
0000900169-25-000001	0	41	506904	N
0001172661-25-000795	0	227	1096127155	
0001834913-25-000001	0	32	185909	N
0000720672-25-000003	7	9210	96007230089	N
0001625959-25-000001	0	236	1659179764	N
0001398344-25-002707	0	72	258784996	
0001137774-25-000038	0	259	5117918748	N
0001667731-25-000255	0	67	417097150	
0001437749-25-003741	1	921	100513635	N
0001867731-25-000002	0	67	244268888	N
0000701059-25-000001	0	2658	28977035	N
0002055328-25-000001	2	83	125185329	N
0000935836-25-000139	0	75	584746833	
0001947591-25-000003	0	14	98939978	N
0000920441-25-000002	0	238	428691726	N
0001172661-25-000794	0	82	272383631	
0002056177-25-000002	0	37	121450762	N
0001512022-25-000002	0	94	610912330	N
0001214659-25-002552	0	37	146743563	
0001864123-25-000001	0	53	339012297	N
0001947591-25-000002	0	131	1299904834	N
0001214659-25-002550	0	45	1345319770	
0001639668-25-000001	0	1	9417171	N
0001533421-25-000001	3	9043	5039185221	N
0001062993-25-002286	0	612	854110368	Y
0001965814-25-000002	0	160	279231251	N
0001353098-25-000003	0	117	287198038	N
0001172661-25-000793	0	174	258387998	
0001162695-25-000001	0	56	646526224	N
0000904454-25-000124	1	20	386126729	
0001172661-25-000792	2	518	262692295	
0001793367-25-000001	0	120	614723665	N
0002023570-25-000001	0	1701	295346400	N
0001172661-25-000791	0	101	949845023	
0001595907-25-000001	0	18	97197097	N
0000728083-25-000002	0	37	224504965	N
0000919574-25-001121	1	34	295300109	
0001036248-25-000002	0	82	861379244	N
0001420506-25-000369	0	11	350323000	N
0001172661-25-000788	6	1	216342634	
0001986812-25-000001	0	11	214403801	N
0000919574-25-001116	1	16	142381776	
0001600636-25-000001	1	86	258012	N
0001455969-25-000001	0	202	1899855	N
0001040210-25-000002	0	107	1690567547	N
0001398344-25-002704	0	75	682170195	
0001172661-25-000783	0	68	1464294220	
0001909304-25-000001	0	157	143806276	N
0001834630-25-000002	0	39	433434	N
0001172661-25-000782	0	589	2323341641	
0001172661-25-000781	0	88	1027827068	
0001911468-25-000001	0	147	204122795	N
0001213900-25-013391	0	75	291163454	
0001172661-25-000779	0	142	809850395	
0001765380-25-000102	0	395	1016779184	N
0001172661-25-000777	0	65	107039300	
0002003633-25-000002	0	454	828979385	N
0001172661-25-000776	0	25	13321061176	
0001697228-25-000001	0	7	137577245	N
0001573913-25-000003	0	4	96771263	N
0001172661-25-000775	2	1448	7858109543	
0001172661-25-000774	0	126	426124648	
0001172661-25-000773	0	46	68389928860	
0001964460-25-000001	0	46	193505548	N
0001055980-25-000002	1	3690	3075340208	
0001172661-25-000772	0	77	125443235	
0001667731-25-000254	0	92	131457423	
0001062993-25-002281	0	325	2469313842	N
0000872162-25-000002	0	50	1929871705	N
0001172661-25-000771	0	113	101986513	
0001172661-25-000770	0	86	132439761	
0000943663-25-000047	0	107	4391827075	
0001754960-25-000141	0	78	93667860	N
0001172661-25-000767	5	60	6103842501	
0001966193-25-000001	0	286	322468	N
0001407382-25-000003	0	100	913600825	N
0001828301-25-000023	6	2216	1216843468	N
0001140361-25-004246	2	114	113504776	
0000905729-25-000031	0	125	803168228	
0001172661-25-000762	0	99	215401363	
0001764581-25-000001	0	84	305861043	N
0002056576-25-000001	0	96	39424657	N
0000897069-25-000225	0	34	333696016	
0001058470-25-000001	0	175	444005754	N
0001721242-25-000002	1	849	1660153042	N
0001511739-25-000001	0	180	366478861	N
0001739728-25-000001	3	1666	3263537053	N
0000919574-25-001108	0	95	192462280	
0001172661-25-000760	1	109	433982677	
0000943663-25-000045	0	3	219166762	
0001172661-25-000759	0	75	228130817	
0001172661-25-000758	0	34	166351577	
0001172661-25-000757	0	50	322920992	
0001172661-25-000756	0	410	712110186	
0001569137-25-000002	0	126	1127295579	N
0001722439-25-000001	0	178	271703	N
0001110806-25-000001	0	244	1363352	N
0000919574-25-001107	0	13	145792090	
0001172661-25-000755	0	8	213250750	
0002022614-25-000001	0	28	115377542	N
0001420506-25-000367	0	132	370410735	N
0001222765-25-000004	0	78	925684599	
0000919574-25-001105	0	37	102905714	
0001959790-25-000002	0	172	292652418	N
0001749611-25-000003	0	11	158252484	N
0001963212-25-000001	0	38	298564205	N
0001597506-25-000001	0	198	655528815	N
0001739439-25-000002	4	3248	38610010825	N
0001085146-25-001290	0	91	120046753	N
0002004963-25-000001	4	454	92707579	
0001085146-25-001289	0	292	1266542560	N
0001085146-25-001288	0	284	1235324652	N
0001085146-25-001287	0	277	1193464628	N
0001085146-25-001286	0	279	1160387243	N
0001085146-25-001285	0	244	590759275	N
0001085146-25-001284	0	226	523533559	N
0001034541-25-000002	0	27	3269156352	N
0001085146-25-001283	0	230	536191170	N
0001398344-25-002700	0	3244	7298142997	
0001085146-25-001281	0	243	502503496	N
0001085146-25-001280	0	240	455332169	N
0001085146-25-001279	0	219	405987272	N
0001085146-25-001278	0	231	394569443	N
0001085146-25-001277	0	223	422430224	N
0001085146-25-001276	0	148	279496316	N
0001085146-25-001275	0	138	245509727	N
0001085146-25-001274	0	135	259106536	N
0001085146-25-001273	0	124	230119345	N
0001085146-25-001272	0	115	161803141	N
0001085146-25-001271	0	111	151699568	N
0001085146-25-001270	0	101	136719867	N
0001085146-25-001269	0	83	102211540	N
0001085146-25-001268	0	87	107521143	N
0001696497-25-000001	0	50	393533131	N
0001085146-25-001267	0	105	586682477	N
0001085146-25-001266	0	56	204179658	N
0001085146-25-001265	2	279	963205632	N
0001398344-25-002698	0	261	2312848458	
0001512162-25-000003	0	88	3241985	N
0001085146-25-001264	0	81	141808941	N
0001085146-25-001263	0	96	234540798	N
0001085146-25-001262	0	47	365768389	N
0001085146-25-001261	0	46	424444670	N
0001085146-25-001260	0	255	335596236	N
0001085146-25-001259	0	56	235926175	N
0000919574-25-001102	2	11	282588	
0001345576-25-000009	0	506	6357293222	N
0001085146-25-001258	0	21	1094659756	N
0001317724-25-000003	0	101	6050200135	N
0001085146-25-001257	0	276	350968308	N
0001801241-25-000002	0	347	1772717	
0001085146-25-001256	0	42	100810640	N
0001085146-25-001254	0	65	1011721354	N
0001085146-25-001253	0	21	177863436	N
0001821268-25-000067	0	27	2114457545	
0001599814-25-000002	0	34	935407001	N
0001845943-25-000001	0	96	218178433	N
0001802967-25-000001	0	10	143281570	N
0001062993-25-002278	0	23	1170549596	N
0001540531-25-000002	0	16	954595438	N
0002056425-25-000001	0	602	3787426931	N
0000919574-25-001097	3	58	1376446032	
0002033266-25-000001	1	234	133433663	N
0001062993-25-002276	0	249	341595853	N
0001580642-25-000986	62	41345	8858094758	
0000312069-25-000112	7	9284	356857930	N
0000943663-25-000043	0	9	73390320	
0001694127-25-000001	0	9	256740534	N
0001140361-25-004218	0	380	1345911239	
0001862864-25-000003	0	64	112353416	N
0001894203-25-000002	0	55	191896580	N
0001178913-25-000475	2	99	15954854885	
0001714093-25-000001	0	150	221432	N
0001641864-25-000002	0	62	2736075423	N
0001769700-25-000002	0	47	208555435	N
0000950123-25-001979	0	5	232662506	N
0001398344-25-002691	0	502	191439554	
0001764403-25-000001	0	18	618896822	N
0001029311-25-000004	0	121	906585450	
0000950123-25-001975	0	1	138322728	N
0001735513-25-000002	0	306	633344	N
0000950123-25-001974	0	77	428097640	N
0001883367-25-000001	0	2	68192342	N
0001172661-25-000752	0	126	387410494	
0001912226-25-000001	0	8	124160338	N
0001172661-25-000751	0	1130	21636409666	
0001420506-25-000362	0	19	625179108	N
0001801241-25-000001	0	347	177271643	N
0001085146-25-001240	0	1133	4293378664	N
0001593387-25-000002	3	2047	3058271543	N
0001013538-25-000002	0	68	1551510199	N
0001420506-25-000359	0	14	139468608	N
0001846462-25-000001	0	155	408266989	N
0001593324-25-000004	9	1958	5465771	N
0001690370-25-000001	0	1394	8624076399	N
0001817681-25-000001	0	1	131549074	N
0001420506-25-000357	0	67	352567364	N
0001422848-25-000012	2	543	658706128862	N
0001422848-25-000010	2	438	486376918542	N
0001422848-25-000009	3	284	4332636054	N
0001422848-25-000008	3	145	2451648601	N
0001422848-25-000007	3	303	8478608953	N
0001422848-25-000006	2	453	532304801573	N
0000752798-25-000001	4	22019	1768685702	N
0001422848-25-000005	3	271	10870028708	N
0001910592-25-000002	0	78	123346024	N
0001422848-25-000004	3	139	526376383	N
0001213900-25-013306	0	40	892616564	
0002026079-25-000001	0	3	436809734	N
0001301540-25-000001	0	105	343048247	N
0001377635-25-000003	0	10	69408582	N
0001935000-25-000001	0	200	263183769	N
0001376474-25-000203	0	20	83088552	
0001376474-25-000202	0	46	219374824	
0001172661-25-000750	0	176	261004525	
0001172661-25-000749	0	512	4339809375	
0001614542-25-000001	1	12	385607452	N
0001214659-25-002538	0	46	513464058	
0001062993-25-002273	0	182	191767437	N
0002035601-25-000001	0	112	211500205	N
0001731795-25-000002	0	50	152040468	N
0001085146-25-001236	0	356	591248307	N
0001214659-25-002536	0	327	384847022	
0000950123-25-001963	0	6	121699500	N
0001667731-25-000253	0	55	96337173	
0001840014-25-000001	0	39	256155074	N
0002019202-25-000003	0	41	87528475	N
0001172661-25-000747	0	74	108589478	
0001607278-25-000003	0	30	310224	N
0001633275-25-000003	0	379	1483131735	N
0001630709-25-000001	0	13	87123928	N
0001398344-25-002682	0	248	174179113	
0001964394-25-000001	0	840	304542950	Y
0001706028-25-000002	0	469	849337350	N
0002039659-25-000001	0	36	119602879	N
0000950123-25-001955	0	132	1449903411	N
0001986042-25-000005	0	52	195971880	N
0002056037-25-000005	0	79	175168570	N
0001404652-25-000001	0	382	1381128417	N
0001965267-25-000001	0	68	256668354	N
0001544204-25-000001	0	214	6897597298	N
0001930102-25-000001	1	31	75461080	N
0001172661-25-000746	0	4	493918599	
0002056037-25-000004	0	80	165206343	N
0002011184-25-000005	0	190	682061286	N
0000945621-25-000181	0	9	483393012	
0001683689-25-000001	0	21	157828	N
0002056037-25-000003	0	81	150855237	N
0001020066-25-000015	0	21	459728730	N
0001172661-25-000745	0	27	192656757	
0001099281-25-000002	0	59	516829909	N
0002056037-25-000002	0	70	133985322	N
0001964047-25-000002	1	378	1277280482	N
0000898432-25-000110	1	482	3617325672	
0002056037-25-000001	0	75	133491836	N
0001172661-25-000744	0	167	491122748	
0001951757-25-000252	0	338	792080164	N
0001754960-25-000140	0	21	346233767	N
0001020066-25-000014	0	71	33795783382	N
0001754960-25-000139	0	52	272478162	N
0001951757-25-000251	0	44	108298943	N
0000945621-25-000179	0	151	6274983942	
0000950123-25-001948	0	14	114361937	N
0001830922-25-000001	0	113	105940569	N
0001834499-25-000002	1	399	2711765227	N
0001951757-25-000250	0	62	482988886	N
0001993410-25-000001	0	110	244925076	N
0000898432-25-000108	0	22	91108044	
0001951757-25-000249	0	76	295125341	N
0002005743-25-000001	0	61	245857	N
0000902664-25-000921	0	466	1673926660	
0001172661-25-000743	0	25	153233738	
0001344717-25-000002	0	348	648627727	N
0001420506-25-000348	0	132	1038594931	N
0001085146-25-001214	0	137	350258020	N
0001842361-25-000002	0	36	205896091	N
0001353098-25-000001	0	117	287198038	N
0001172661-25-000742	0	75	230121640	
0001765380-25-000101	0	211	2402134034	N
0001819581-25-000001	0	94	311046020	
0001651424-25-000002	1	984	4990823098	N
0001172661-25-000741	0	64	41272387095	
0001398344-25-002660	0	66	3677219854	
0001493152-25-006309	0	14	176687771	
0002045082-25-000001	1	795	156474347	N
0001741001-25-000002	0	118	2035187010	N
0002054270-25-000001	0	150	179668034	N
0001964047-25-000001	0	19	191547629	N
0001085146-25-001211	0	29	166518772	N
0001077428-25-000043	0	123	248545350	N
0001802655-25-000002	0	163	977870801	N
0001172661-25-000740	0	150	511308420	
0001085146-25-001210	0	30	159688287	N
0001104659-25-012724	0	10	1229095975	
0001085146-25-001209	0	33	150589451	N
0001085146-25-001208	0	35	135929404	N
0001909846-25-000001	1	2907	159695	N
0001625292-25-000002	0	1470	2452917341	N
0001895911-25-000001	2	109	2344689925	N
0001086763-25-000003	2	580	2657763449	
0001893327-25-000001	0	145	550894041	N
0001172661-25-000739	0	49	196067323	
0001518364-25-000003	0	228	1706396670	N
0001085146-25-001207	0	51	134563132	N
0001955091-25-000004	0	220	300277614	N
0001398344-25-002656	0	4	283442418	
0001423296-25-000001	0	153	1041627177	N
0000884589-25-000002	0	669	4502636287	N
0001599620-25-000001	0	110	635757860	N
0001761054-25-000003	0	1013	25661153	N
0001765380-25-000099	0	345	604870180	N
0001415889-25-003860	7	3306	125966723947	N
0001839882-25-008820	0	348	146045037	
0001050470-25-000004	0	832	43322368	N
0001085146-25-001205	0	0	0	N
0001398344-25-002653	0	109	555516033	
0001085146-25-001204	0	0	0	N
0001398344-25-002651	0	678	1128282885	
0001085146-25-001202	0	0	0	N
0001323645-25-000002	0	1995	39195575371	N
0001085146-25-001201	0	0	0	N
0001571075-25-000001	0	54	166850	N
0001085146-25-001199	0	0	0	N
0000315080-25-000001	1	280	1806555788	N
0001349434-25-000001	0	46	2897566330	N
0001085146-25-001198	1	855	18983243552	N
0001178913-25-000450	2	522	7332163636	
0001420506-25-000347	0	70	169706443	N
0001174850-25-000004	0	200	423830428	N
0001376474-25-000201	0	30	98285884	
0001134007-25-000002	1	130	1334579381	N
0000902664-25-000920	0	16	2671686067	
0001062993-25-002266	0	62	659258879	N
0001085146-25-001194	1	245	947291180	N
0001511291-25-000001	0	29	345910	N
0001089355-25-000006	1	1972	12398202505	
0001214659-25-002527	0	77	116679423	
0001911832-25-000002	2	964	5929649881	N
0002046822-25-000002	0	333	316792052	N
0000908834-25-000074	0	7	433218148	
0001104659-25-012693	0	32	198492547	
0001642570-25-000004	0	207	754446168	N
0001062993-25-002262	0	233	808869308	N
0001765380-25-000098	0	69	131045101	N
0001172661-25-000737	0	39	158895441	
0001213900-25-013235	0	7	754948376	
0001979884-25-000001	0	26	1706108876	Y
0001843010-25-000001	0	423	1135077576	N
0002046822-25-000001	0	73	111017704	N
0001584087-25-000002	0	109	210264593	N
0001172661-25-000735	0	138	366460160	
0000905148-25-000532	0	5	662042153	
0001667731-25-000252	0	116	293537730	
0001280965-25-000002	0	51	7810687095	N
0001172661-25-000734	0	99	248390962	
0001768824-25-000004	0	17	43738	N
0001778131-25-000001	0	747	9482618	N
0001367401-25-000001	0	232	10055773629	N
0002005134-25-000002	0	35	109153385	N
0001809494-25-000001	0	48	82578266	N
0000905148-25-000529	2	589	4732026435	
0000354204-25-000528	4	14589	416375320611	N
0001172661-25-000732	0	224	823798681	
0001765380-25-000097	0	154	980987876	N
0001085146-25-001187	0	1	12025618	N
0001323255-25-000003	3	205	13180930778	
0001411784-25-000002	0	238	264946798	N
0001570296-25-000002	0	165	287569337	N
0000720005-25-000026	13	4739	269457494472	N
0000900973-25-000002	3	155	28148258869	N
0001398344-25-002628	0	199	190309230	
0001420506-25-000345	0	461	2486893283	N
0001104659-25-012671	0	182	249686387	
0000936944-25-000003	2	1248	4109582755	N
0001942364-25-000001	0	300	2572828523	N
0001398344-25-002626	1	253	587318061	
0001172661-25-000731	0	62	104491999	
0000921895-25-000374	3	5	270622899	
0001434819-25-000002	2	548	35903091375	
0001133219-25-000001	0	30	329469156	N
0001697723-25-000001	46	14866	11787939978	N
0001322613-25-000002	0	24	389117	N
0001104659-25-012662	0	57	106329820	
0001398344-25-002624	3	1029	15845009584	
0001104659-25-012661	2	1	1709690808	
0001947503-25-000002	0	63	81459416	N
0001493152-25-006284	0	24	297769122	
0001941040-25-000151	0	52	487327114	
0001085146-25-001186	5	1389	54451676345	N
0001839882-25-008781	0	727	4018086047	
0001104659-25-012651	4	2	2732056562	
0001765380-25-000096	0	135	640253523	N
0001960860-25-000001	0	213	261969564	N
0000950123-25-001931	0	2	74782651	N
0001966640-25-000002	0	33	128130151	N
0001536592-25-000003	0	113	2443645191	N
0001104659-25-012648	0	89	3790493517	
0001420506-25-000343	0	154	411951718	N
0000892712-25-000034	1	90	308981217	N
0001941040-25-000150	0	25	1308913639	
0001801547-25-000001	0	19	1346311942	N
0001140361-25-004181	1	609	20656248673	
0001554427-25-000001	0	40	132284131	N
0000914208-25-000104	0	8	104172005	N
0001059187-25-000002	0	298	913169560	N
0000764068-25-000011	3	8358	377937566921	N
0001062993-25-002258	0	33	2053952197	N
0000914208-25-000103	14	24226	540896546112	N
0001940272-25-000001	0	214	500371182	N
0001398739-25-000004	0	311	444803438	N
0001062993-25-002253	2	29	161842457	N
0001573876-25-000005	42	5609	5367943832	
0000899140-25-000241	0	22	746424192	
0001619779-25-000001	0	81	140088247	N
0001839882-25-008771	0	13	99982820	
0001941040-25-000149	0	30	322535347	
0001807559-25-000002	0	38	123185748	N
0001398344-25-002620	0	297	2300852848	
0001896430-25-000002	0	332	626064777	N
0002056313-25-000001	0	310	173476897	N
0000714395-25-000009	0	172	955041832	N
0001654033-25-000001	0	78	176319696	N
0001580642-25-000976	0	188	2362732307	
0001556245-25-000001	0	96	1275597981	N
0000894189-25-000982	0	270	759737416	
0001941040-25-000148	0	51	180195106	
0001420506-25-000337	0	13	115879779	N
0000944234-25-000001	0	243	2412489570	
0001172661-25-000727	3	479	17188313203	Y
0001398344-25-002616	0	114	266904536	
0001037389-25-000009	0	3533	67553776837	N
0000315066-25-000949	9	1588	107040011658	N
0001896379-25-000003	0	17	281909900	N
0001104659-25-012627	0	167	815115021	
0000930413-25-000561	7	7930	61263006	
0001319691-25-000001	0	89	1583874633	N
0001481986-25-000033	4	583	2921105091	N
0001214659-25-002524	1	37	945728833	
0001104659-25-012625	0	100	370884190	
0001655183-25-000003	0	1	595582299	
0001765380-25-000094	0	80	284307221	N
0001420506-25-000335	0	352	369934431	N
0000315066-25-000939	11	14665	1675616916343	N
0001172661-25-000724	0	0	0	
0001104659-25-012614	0	32	146717505	
0001724140-25-000003	0	16	483185066	
0001398344-25-002611	1	95	901334283	
0001104659-25-012612	0	1	0	
0001172661-25-000723	0	161	210791968	
0001104659-25-012608	0	86	153673182	
0001566475-25-000004	0	24	1508198612	
0001104659-25-012607	0	147	957119480	
0001696438-25-000002	0	61	141798655	N
0001006975-25-000005	0	28	1047059520	
0001420506-25-000333	0	67	304427181	N
0001566475-25-000002	0	2415	46096092685	
0001104659-25-012601	0	148	497914398	
0001855205-25-000016	0	312	354200129	N
0001493152-25-006266	0	41	122698791	
0001104659-25-012598	0	407	1339110206	
0001398344-25-002607	0	13	360570694	
0001398344-25-002606	0	161	5219202407	
0001398344-25-002605	0	16	273995655	
0001398344-25-002604	0	26	171534260	
0001172661-25-000722	0	291	1249609259	
0001714267-25-000002	0	37	368927713	
0001104659-25-012592	0	108	112207615	
0001104659-25-012588	0	363	948909714	
0001705712-25-000002	0	4	224887700	N
0001104659-25-012581	0	308	872706894	
0001050743-25-000002	0	1184	6893426	
0001971230-25-000001	0	127	228021418	N
0002011221-25-000002	0	106	148528192	N
0001104659-25-012577	0	75	224605654	
0000904454-25-000119	0	26	1637498342	
0001104659-25-012573	0	23	26790604	
0000927971-25-000008	10	12775	214679052047	N
0001104659-25-012569	0	122	115517251	
0001012975-25-000079	0	64	549105008	N
0000950123-25-001919	4	183	7507450047	N
0002055400-25-000001	0	14	107895211	N
0001172661-25-000721	0	48	276832470	
0001970465-25-000004	0	169	576735500	N
0001420506-25-000330	0	59	746633713	N
0001745879-25-000001	3	352	1737305301	N
0001420506-25-000328	0	238	275751029	N
0001595521-25-000002	0	303	488188853	N
0001661222-25-000002	0	52	226670	N
0002040915-25-000001	0	1076	261936388	N
0001661140-25-000001	0	93	2933107873	
0001062993-25-002246	0	83	34834960856	N
0001623632-25-000197	7	4013	45656064585	
0001062993-25-002244	1	38	6764927491	N
0001062993-25-002243	0	70	265792230	N
0001817652-25-000002	0	47	1443173779	N
0001894044-25-000001	0	19	30211619	N
0002033031-25-000001	0	9	86098705	N
0001680493-25-000001	0	43	214980130	N
0001661580-25-000001	0	293	11665957	N
0002021442-25-000001	0	30	158269605	N
0001549575-25-000002	0	3	253439237	
0000950123-25-001908	55	22575	72394263737	N
0000897101-25-000095	1	530	4406585	
0001782974-25-000001	0	11	372404402	N
0001072613-25-000109	0	570	30741684611	
0002025353-25-000003	0	30	78562509	N
0001395064-25-000030	1	12	37950196	N
0001140022-25-000002	1	857	38501093649	N
0000950123-25-001894	0	108	358134591	N
0001395064-25-000028	1	15	232311238	N
0001719387-25-000005	0	10	666439551	N
0001395064-25-000026	1	17	289040735	N
0001535387-25-000002	0	862	622145000	N
0001213900-25-013150	0	92	972945612	
0001353394-25-000001	0	28	1200392618	N
0000950123-25-001885	0	208	8585605190	N
0001395064-25-000024	1	16	327499882	N
0001840129-25-000002	0	80	341547093	N
0001822015-25-000002	0	9	125023256	N
0002012674-25-000001	0	139	114916985	N
0000950123-25-001880	0	1	201539934	N
0002042955-25-000025	0	26	297987472	N
0001104659-25-012479	0	72	970877311	
0001846639-25-000002	0	17	61575374	N
0000950123-25-001878	0	24	523281054	N
0001214659-25-002515	2	252	941398003	
0001423673-25-000001	0	71	1377482039	N
0002046605-25-000002	0	15	145149906	N
0001213900-25-013090	0	81	522338169	
0000072971-25-000059	6	17130	443369427762	N
0000919574-25-001027	1	24	367153477	
0001632844-25-000003	0	407	124387587	N
0000919219-25-000003	0	124	1161316	
0001494234-25-000004	4	274	357702029	N
0001811739-25-000001	0	129	630939	N
0001715228-25-000001	0	86	233525184	N
0001494234-25-000008	5	307	173161207	N
0001650717-25-000001	0	2734	1452606172	N
0001964631-25-000002	0	14	353593006	N
0001953154-25-000001	0	25	171318864	N
0001494234-25-000006	5	264	332300661	N
0001398344-25-002603	0	106	187523791	
0001634255-25-000002	1	6	399255688	N
0001214659-25-002500	0	4296	311534250506	
0001941040-25-000146	0	206	144028554	
0001941040-25-000147	0	367	2900386506	
0001941040-25-000138	0	407	849036840	
0001941040-25-000143	0	313	178942213	
0001569667-25-000001	0	909	574038573	N
0000200724-25-000002	0	481	1094196681	N
0001494234-25-000005	5	352	595536637	N
0000950123-25-001837	0	1	0	N
0001142495-25-000025	0	1136	2805344	N
0000919574-25-001026	0	78	265221304	
0001006435-25-000002	0	129	397390483	N
0001494234-25-000003	4	296	509912742	N
0000894119-25-000002	0	18	276124757	N
0001941040-25-000139	0	55	246766973	
0001104659-25-012367	2	821	16904301607	
0001632574-25-000003	1	7	921258	N
0001565332-25-000002	0	22	3102241244	N
0001806755-25-000001	0	228	2714546926	N
0001565332-25-000003	0	22	3102241244	N
0001941040-25-000144	0	212	205515613	
0001941040-25-000142	0	287	202354907	
