ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001905128-24-000008	188634		028-04557			Wellington
0001905128-24-000008	188633		028-07104			WCM
0001905128-24-000008	188632		028-03459			Smith Group
0001905128-24-000008	188631		028-01185			Frontier
0001905128-24-000008	188630		028-02204			Brandywine
0001905128-24-000008	188629		028-10562			AllianceBernstein
0001624489-24-000009	188640	0001538449	028-14623			Mawer Investment Management Ltd.
0001624489-24-000009	188639	0001364615	028-11964			Aperio Group, LLC
0001624489-24-000009	188638	0001591546	028-15835			Pacific Ridge Capital Partners, LLC
0001624489-24-000009	188637	0001310051	028-11012			Pier Capital, LLC
0001624489-24-000009	188636	0001341401	028-11487			River Road Asset Management, LLC
0001624489-24-000009	188641	0001386060	028-12484			Boston Partners
0001624489-24-000009	188635	0000938206	028-04207			DRIEHAUS CAPITAL MANAGEMENT LLC
0000038777-24-000215	188621	0000829108	028-02204	000110783	801-27797	Brandywine Global Investment Management, LLC
0000038777-24-000215	188622	0001499094	028-16543	000151223	801-70506	ClearBridge Investments Ltd
0000038777-24-000215	188623	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0000038777-24-000215	188628	0001138897	028-10245	000110441	801-8162	Western Asset Management Company, LLC
0000038777-24-000215	188625	0001094499	028-13902			MARTIN CURRIE LTD
0000038777-24-000215	188626	0001423442	028-12966	000144594	801-68177	O'SHAUGHNESSY ASSET MANAGEMENT, LLC
0000038777-24-000215	188627	0000906304	028-03780	000107689	801-8268	ROYCE & ASSOCIATES LP
0000038777-24-000215	188624	0001621157	028-17321	000147281	801-71411	Lexington Partners L.P.
0000950123-24-012068	188601		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-24-012068	188602		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000950123-24-012066	188593		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000950123-24-012066	188592		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-24-012064	188599		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-24-012064	188600		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0002037214-24-000002	188598	0000927971				BANK OF MONTREAL /CAN/
0001172661-24-005355	188586	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001172661-24-005355	188587	0001759654	028-19308	000298733	801-114071	Quantinno Capital Management LP
0001172661-24-005355	188588	0001780570	028-19978	000282827	801-107290	Ethic Inc.
0001172661-24-005354	188597	0001780570	028-19978	000282827	801-107290	Ethic Inc.
0001172661-24-005354	188595	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001172661-24-005354	188596	0001759654	028-19308	000298733	801-114071	Quantinno Capital Management LP
0001085146-24-005999	188582	0001352187	028-11680	000104796	801-28445	Clark Capital Management Group, Inc.
0001085146-24-005999	188581	0001353099		000167626	801-107723	Aptus Capital, LLC
0001673995-24-000011	188594	0001970075	028-23257			LBP AM SA
0001420506-24-002601	188589		028-12194			BlackRock Investment Management (uk) Ltd.
0001420506-24-002601	188591		028-02682			UBS ASSET MANAGEMAENT AMERICAS INC
0001420506-24-002601	188590		028-11326			State Street Global Advisors LTD
0001420506-24-002599	188583		028-12194			BlackRock Investment Management (uk) Ltd.
0001420506-24-002599	188585		028-02682			UBS ASSET MANAGEMAENT AMERICAS INC
0001420506-24-002599	188584		028-11326			State Street Global Advisors LTD
0001085146-24-005989	188466	0001457320	028-19670	000151197	801-70485	EXCHANGE TRADED CONCEPTS, LLC
0001977052-24-000008	188422	0001540235	028-14616	000105348	801-18564	Creative Planning
0001654954-24-014603	188458	0000048966	028-19611			COWEN AND COMPANY, LLC
0001654954-24-014603	188457	0001056053	028-05987			TD ASSET MANAGEMENT INC
0001654954-24-014603	188462	0001475770	028-13626			Cowen Investment Management LLC
0001654954-24-014603	188459	0001999606	028-23436			TD Waterhouse Canada Inc.
0001654954-24-014603	188460	0001551017	028-24317			TD PRIVATE CLIENT WEALTH LLC
0001654954-24-014603	188461	0001305841	028-10968			Epoch Investment Partners, Inc.
0002045083-24-000001	188451	0001651424	028-17020	000331740		Quadrature Capital Ltd
0001654954-24-014562	188465	0000947263	028-11527			TORONTO DOMINION BANK
0000225602-24-000014	188439		028-19111			Baring Asset Management Korea Ltd
0000225602-24-000014	188438		028-15112	000105724	801-15160	Baring International Investment Ltd.
0000225602-24-000014	188437		028-00060	000106006	801-241	Barings LLC
0000225602-24-000014	188440		028-20060			Baring SICE (Taiwan) Limited
0000225602-24-000014	188436		028-16290	000108513	801-56176	Baring Asset Management (Asia) Ltd.
0000225602-24-000014	188435		028-16289	000299118	802-114253	Baring Asset Management Ltd
0000225602-24-000014	188441		028-15866			MassMutual Private Wealth & Trust FSB
0000225602-24-000014	188442		028-16947	000010409	801-44264	MML Investors Services, LLC
0001418812-24-000022	188424	0001351069				ValueAct Capital Management, L.P.
0002035165-24-000003	188450			000120338	801-61115	EVANSTON CAPITAL MANAGEMENT, LLC
0002035165-24-000003	188449		028-03133	000105834	801-15323	KENNEDY CAPITAL MANAGEMENT
0002035165-24-000003	188448		028-21264	000306128	801-117641	CSM Advisors, LLC
0002035165-24-000003	188447		028-21352	000312148	801-120192	NSI Retail Advisors, LLC
0002035165-24-000003	188446		028-10104	000109678	801-63055	ALTRINSIC GLOBAL ADVISOR, LLC
0002035165-24-000003	188444		028-05637	000108254	801-14172	ADVISORY RESEARCH, INC.
0002035165-24-000003	188443		028-10860	000125523	801-61878	ALGERT GLOBAL LLC
0002035165-24-000003	188445		028-18686	000170939	801-79728	RED CEDAR INVESTMENT MANAGEMENT, LLC
0000950123-24-011985	188464		028-16678			Anson Funds Management LP
0002011050-24-000006	188453					Gabelli Asset Managementhwab Investment Management, Inc.
0002011050-24-000006	188454					Nuveen Asset Management, LLC
0002011050-24-000006	188455					Cullen Capital Management, LLC
0002011050-24-000006	188456					Charles Schwab Investment Management, Inc.
0002011050-24-000006	188452					CIBC Private Wealth Advisors, Inc
0001580642-24-006993	188405			000163833	801-76469	MKT Adviors, LLC
0001580642-24-006993	188406			000110216	801-13452	Meridian Investment Advisors
0001580642-24-006993	188407			000285967	801-118916	XY Investment Solutions
0001580642-24-006993	188408			000311298	801-119910	Transitus Wealth Partners, LLC
0001580642-24-006993	188409			000285359	801-108434	Bryn Mawr Capital Management, LLC
0001580642-24-006993	188410			000300279	801-114673	Inspire Advisors, LLC
0001580642-24-006993	188411			000123255	801-77097	The Fragasso Group Inc
0001580642-24-006993	188412			000283553	801-107930	Legacy Financial Strategies, LLC
0001580642-24-006993	188413			000299589	801-114418	Intelligence Driven Advisers, LLC
0001580642-24-006993	188414			000137945	801-66892	Founders Financial Securities, LLC
0001580642-24-006993	188415			000111010	801-60130	CONTINUITY WEALTH MANAGEMENT, CORP.
0001580642-24-006993	188416			000298744		Ridgeline Asset Management, LLC
0001580642-24-006993	188417			000172011	801-80074	HUB International Limited
0001580642-24-006993	188418			000291459	801-112524	BlackDiamond Wealth Management, LLC
0001580642-24-006993	188419			000329404	801-129402	Gatepass Capital, LLC
0001580642-24-006993	188420			000172793	801-117954	Austin Wealth Management, LLC
0001580642-24-006993	188421			000145488	801-69827	Arete Wealth Advisors, LLC
0001580642-24-006993	188342			000135879	801-64514	Allen Capital Group, LLC
0001580642-24-006993	188343			000157423	801-72361	Alphastar Capital Management, LLC
0001580642-24-006993	188344			000323124	801-126678	Avid Wealth Partners, LLC
0001580642-24-006993	188345			000164081	801-76763	Axxcess Wealth Management, LLC
0001580642-24-006993	188346			000132657	801-63576	Baker Avenue Asset Management, LP
0001580642-24-006993	188347			000152977	801-122717	Bauer Wealth Management, LLC
0001580642-24-006993	188348			000318366	801-123232	Bleakley Financial Group, LLC
0001580642-24-006993	188349			000107202	801-118602	Blue Barn Wealth, LLC
0001580642-24-006993	188350			000156480		C2P CAPITAL ADVISORY GROUP, LLC
0001580642-24-006993	188351			000106577	801-45064	CFS Investment Advisory Services LLC
0001580642-24-006993	188352			000305013	801-117202	Connecticut Capital Management Group, LLC
0001580642-24-006993	188353			000283318		Crafted Finance, LLC
0001580642-24-006993	188354			000151156		Crescent Wealth Advisory, LLC
0001580642-24-006993	188355			000155576	801-107896	DFPG Investments, LLC
0001580642-24-006993	188356			000318241		Divvi Wealth Management LLC
0001580642-24-006993	188357			000307265	801-118109	Echo45 Advisors LLC
0001580642-24-006993	188358			000307618	801-120349	Fortress Wealth Planning, LLC
0001580642-24-006993	188359			000159099	801-79524	Fulcrum Equity Management, LLC
0001580642-24-006993	188360			000283850	801-107873	Fundamentum, LLC (Stratos)
0001580642-24-006993	188361			000321145		Green Ocean Global Advisors LLC
0001580642-24-006993	188362			000168494	801-107338	Hobart Private Capital, LLC
0001580642-24-006993	188363			000319087	801-123434	Hoxton Planning & Management, LLC
0001580642-24-006993	188364			000171481	801-79769	IHT Wealth Management LLC
0001580642-24-006993	188365			000154131	801-113631	Integrity Investment Advisors, LLC
0001580642-24-006993	188366			000282863	801-107265	Invst, LLC
0001580642-24-006993	188367			000110433	801-12359	James Investment Research Inc
0001580642-24-006993	188368			000127902	801-62249	Keel Point, LLC
0001580642-24-006993	188369			000140599	801-71543	Larson Financial Group, LLC
0001580642-24-006993	188370			000324954		Las Marias Consulting, LLC
0001580642-24-006993	188371			000168539	801-78438	LeConte Wealth Management, LLC
0001580642-24-006993	188372			000319171	801-123638	Lumiere Financial Group LLC
0001580642-24-006993	188373			000115753	801-63693	Madrona Financial Services, LLC
0001580642-24-006993	188374			000118544	801-60820	Main Street Financial Life Advisors, LLC
0001580642-24-006993	188375			000002903	801-123009	Martin Nelson & Co., Inc.
0001580642-24-006993	188376			000147363	801-69271	Martin Nelson & Co., Inc.
0001580642-24-006993	188377			000147070		Merit Financial Group, LLC
0001580642-24-006993	188378			000324624	801-127231	Modern Wealth Management, LLC
0001580642-24-006993	188379			000288429	801-110752	Momentus Wealth Management, Inc.
0001580642-24-006993	188380			000113348	801-63874	Natural Investments PBLLC
0001580642-24-006993	188381			000316933		NoHo financial, Inc
0001580642-24-006993	188382			000301764	801-115232	Optivise Advisory Services LLC
0001580642-24-006993	188383			000310327	801-119646	Pallas Capital Advisors, LLC
0001580642-24-006993	188384			000325119	801-127980	PFW Advisors LLC
0001580642-24-006993	188385			000286565		Prentice Financial Planning LLC
0001580642-24-006993	188386			000155216	801-72060	Private Advisor Group, LLC
0001580642-24-006993	188387			000158401	801-79153	RFG Advisory, LLC
0001580642-24-006993	188388			000173862	801-112697	RFG Holdings Inc.
0001580642-24-006993	188389			000107271	801-43144	Savant Wealth Management
0001580642-24-006993	188390			000318493	801-123656	Savvy Wealth, Inc
0001580642-24-006993	188391			000308909	801-124693	Seeds Investor LLC
0001580642-24-006993	188392			000046947	801-71178	Silver Oak Securities Incorporated
0001580642-24-006993	188393			000300899	801-115261	Stokes Family Office LLC
0001580642-24-006993	188394			000165839	801-108752	Strategic Income Group LLC
0001580642-24-006993	188395			000314424	801-121182	The Ascent Group, LLC
0001580642-24-006993	188396			000105902	801-40745	THOR Investment Management, Inc
0001580642-24-006993	188397			000288576	801-110591	TownSquare Capital, LLC
0001580642-24-006993	188398			000323123	801-126689	TSA Wealth Management LLC
0001580642-24-006993	188399			000154543	801-76551	Two West Capital Advisors LLC
0001580642-24-006993	188400			000115332	801-60741	Waverly Advisors, LLC
0001580642-24-006993	188401			000170372	801-79160	Wealth Management Group, L.L.C.
0001580642-24-006993	188402			000106176	801-113165	Weinberger Asset Management, Inc
0001580642-24-006993	188403			000139237	801-66794	Werba Rubin Papier Wealth Management, LLC
0001580642-24-006993	188404			000108834	801-57629	WrapManager, Inc.
0000351040-24-000018	188425	0002029723	028-24319			American Family Investments, Inc.
0000351040-24-000017	188341	0002029723	028-24319			American Family Investments, Inc.
0000351040-24-000016	188426	0002029723	028-24319			American Family Investments, Inc.
0000351040-24-000015	188463	0002029723	028-24319			American Family Investments, Inc.
0002034979-24-000010	188427	0001426092	028-12889			Longview Partners (Guernsey) LTD
0002034979-24-000010	188428	0001087733	028-04797			NEWTON INVESTMENT MANAGEMENT LTD
0002034979-24-000010	188429	0001362941	028-11947			JPMorgan Asset Management (UK) Ltd
0002034979-24-000010	188434	0001743405	028-18887			Insight Investment Management (Global) Ltd
0002034979-24-000010	188431	0001088875	028-04825			BAILLIE GIFFORD & CO
0002034979-24-000010	188432	0001358504	028-11867			Morgan Stanley Investment Management LTD
0002034979-24-000010	188433	0000093751	028-00399			STATE STREET CORP
0002034979-24-000010	188430	0001628493	028-16409			RBC GLOBAL ASSET MANAGEMENT (UK) Ltd
0001427119-24-000011	188423	0001427119	028-12802	000142622	801-67394	Meritage Group LP
0001140361-24-047040	188242	0001055964	028-06746	000110814	801-24357	NOMURA ASSET MANAGEMENT CO LTD
0001140361-24-047038	188282	0001055964	028-06746	000110814	801-24357	NOMURA ASSET MANAGEMENT CO LTD
0001140361-24-047035	187969	0001055964	028-06746	000110814	801-24357	NOMURA ASSET MANAGEMENT CO LTD
0001140361-24-047032	188156	0001674607	028-17454			Nomura Asset Management Taiwan Ltd.
0001140361-24-047032	188154	0001831764	028-20377			Nomura Asset Management Europe KVG mbH
0001140361-24-047032	188153	0001332826	028-11455	000110815	801-25922	Nomura Asset Management U.K. Ltd
0001140361-24-047032	188152	0001568445	028-15407			Nomura Asset Management Malaysia Sdn. Bhd.
0001140361-24-047032	188155	0001672271	028-17455			Nomura Islamic Asset Management Sdn. Bhd.
0002027699-24-000012	188261		028-21480			National Bank of Canada /FI
0000950123-24-011968	188013		28-00267			M & T BANK CORPORATION
0000950123-24-011967	188330		28-00267			M & T BANK CORPORATION
0000950123-24-011964	188059		28-00267			M & T BANK CORPORATION
0000950123-24-011963	188214		28-00267			M & T BANK CORPORATION
0000950123-24-011960	188038		28-00267			M & T BANK CORPORATION
0000950123-24-011958	188129		28-00267			M & T BANK CORPORATION
0001451086-24-000004	187916		028-04886			GlobeFlex Capital, LP
0001451086-24-000004	187917		028-18598			Slow Capital, inc
0001451086-24-000004	187918		028-13214			Ancora Advisors, LLC
0001451086-24-000004	187919		028-20805			Heron Bay Capital Management
0001451086-24-000004	187920		028-23188	000310355	801-119868	V-Square Quantitative Management LLC.
0001451086-24-000004	187921		028-16855			Isthmus Partners, LLC
0001451086-24-000004	187915		028-15430			ARGA Investment Management, LP
0001451086-24-000004	187912		028-10871			Profit Investment Management, LLC
0001451086-24-000004	187913		028-11507			Summit Creek Advisors LLC
0001451086-24-000004	187914		028-15835			Pacific Ridge Capital Partners, LLC
0001451086-24-000004	187902		028-05496			The Edgar Lomax Company
0001451086-24-000004	187903		028-06194			Paradigm Asset Management, LLC
0001451086-24-000004	187904		028-10043			Seizert Capital Partners
0001451086-24-000004	187905		028-11090			Channing Capital Management, LLC
0001451086-24-000004	187906		028-14467			Affinity Investment Advisors, LLC
0001451086-24-000004	187907		028-19839			Heard Capital LLC
0001451086-24-000004	187908		028-12179			Phocas Financial
0001451086-24-000004	187909		028-10130			Denali Advisors
0001451086-24-000004	187910		028-12654			Lisanti Capital Growth LLC
0001451086-24-000004	187911		028-14043			Decatur Capital Management, Inc.
0000950123-24-011956	188248		28-00267			M & T BANK CORPORATION
0000950123-24-011941	187924		028-14349			Brookfield Corporation
0001085146-24-005981	188285	0000885750		000030107	8-44744	STATE STREET GLOBAL ADVISORS FUNDS DISTRIBUTORS, LLC
0001595888-24-000067	187978	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-24-011940	188005		028-14349			Brookfield Corp. 
0000950123-24-011934	188015		028-14349			Brookfield Corporation
0001595888-24-000065	188044	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-24-011936	188105		028-14349			Brookfield Corporation
0000950123-24-011928	188122		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-24-011928	188123		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000950123-24-011944	188130		028-14349			Brookfield Corporation
0001595888-24-000064	188138	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-24-000068	188159	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-24-011931	188221		028-14349			Brookfield Corporation
0001595888-24-000066	188255	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-24-011946	188266		028-14349			Brookfield Corp
0001085146-24-005981	188283	0001344551	028-11546	000109018	801-56323	ASSETMARK, INC
0001085146-24-005981	188284	0001376772	028-12076	000104925	801-29045	Dorsey Wright & Associates
0000950123-24-011937	187928		028-14349			Brookfield Corporation
0000950123-24-011914	188245		028-17462			Bellevue Group AG
0000950123-24-011913	188148		028-17462			Bellevue Group AG
0000950123-24-011910	188116		028-17462			Bellevue Group AG
0000950123-24-011904	188218		028-23357			EnCap Flatrock Midstream Fund IV, L.P.
0000950123-24-011904	188217		028-23358			EnCap Flatrock Midstream Fund III, L.P.
0000950123-24-011903	187951		028-17797			EnCap Energy Capital Fund IX, L.P.
0000950123-24-011903	187952		028-20244			EnCap Energy Capital Fund X, L.P.
0000950123-24-011903	187950		028-17796			EnCap Energy Capital Fund VIII, L.P.
0000950123-24-011903	187955		028-23357			EnCap Flatrock Midstream Fund IV, L.P.
0000950123-24-011903	187954		028-23358			EnCap Flatrock Midstream Fund III, L.P.
0000950123-24-011903	187953		028-21320			EnCap Energy Capital Fund XI, L.P.
0000947871-24-000904	188206	0002012090	028-23942			Unisphere Establishment
0001013594-24-000981	188095		028-10010	000127831	801-62794	PAULSON & CO. INC.
0000950123-24-011889	188325				028-21877	NASPERS LTD.
0000947871-24-000902	188254	0002012090	028-23942			Unisphere Establishment
0001104659-24-119219	188118	0001260786	028-16262			CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD
0000947871-24-000901	188257	0002012090	028-23942			Unisphere Establishment
0001840735-24-000005	188032	0000808362	028-20572			Baker Hughes Holdings LLC
0001104659-24-119201	188017	0001260786	028-16262			CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD
0001143718-24-000021	188127	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001012975-24-000495	188227	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001012975-24-000494	188244	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0000947871-24-000898	188020	0002012090	028-23942			Unisphere Establishment
0001012975-24-000493	188028	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001012975-24-000492	188026	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001725547-24-006413	188160	0001080628	028-04819			COLONY GROUP LLC
0001085146-24-005973	188228	0001165002	028-15581			WESTWOOD HOLDINGS GROUP INC
0000921895-24-002741	188321	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001207017-24-000061	187967	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0000921895-24-002740	188196	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001172661-24-005278	188079	0000018349	028-04762			SYNOVUS FINANCIAL CORP
0000950123-24-011876	188042		028-16211			SC US (TTGP), LTD.
0000950123-24-011875	188119		028-16211 			SC US (TTGP), LTD.
0001104659-24-119069	188324	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000921895-24-002739	188090	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001353316-24-000015	187960	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0001085146-24-005969	188151	0001165002	028-15581			WESTWOOD HOLDINGS GROUP INC
0001085146-24-005968	188128	0001165002	028-15581			WESTWOOD HOLDINGS GROUP INC
0001085146-24-005967	188252	0001165002	028-15581			WESTWOOD HOLDINGS GROUP INC
0000950123-24-011874	188035		028-16211			SC US (TTGP), LTD.
0001172661-24-005275	188328	0000018349	028-04762			SYNOVUS FINANCIAL CORP
0000950123-24-011871	188141		028-16211			SC US (TTGP), LTD.
0001104659-24-119061	188103	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001085146-24-005963	188212	0001903880	028-21624	000116091	801-61445	JACKSON THORNTON WEALTH MANAGEMENT, LLC
0001085146-24-005963	188213	0001964068	028-22786	000313110	801-122267	Allegiance Financial Group Advisory Services LLC
0001085146-24-005963	188211	0001927705	028-22928	000282312	801-118278	Delap Wealth Advisory, LLC
0000919574-24-006753	188313	0001040762	028-07148	000138175	801-71969	MALTESE CAPITAL MANAGEMENT LLC
0000950123-24-011868	188146		028-16211 			SC US (TTGP), LTD. 
0001353316-24-000014	187979	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0000921895-24-002735	188061	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000950123-24-011867	188312		028-16211			SC US (TTGP), LTD. 
0001103882-24-000008	188043	0001103882	028-05431			Paloma Partners Management Co
0000921895-24-002732	188288	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001104659-24-119053	188190	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000950123-24-011863	188115		028-16211			SC US (TTGP), LTD.
0000950123-24-011861	187980		028-16211			SC US (TTGP), LTD.
0001772937-24-000011	188048	0001772937	028-19460			Tolleson Wealth Management, Inc.
0001104659-24-119039	187975	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000919574-24-006751	188077	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0000950123-24-011859	188194		028-16211			SC US (TTGP), LTD.
0000950123-24-011857	188134		028-16211			SC US (TTGP), LTD.
0000902664-24-006620	188110	0001698051	028-17887	000292074		Point72 Europe (London) LLP
0000902664-24-006620	188113	0002017863	028-24178	000330656		Point72 (DIFC) Ltd
0000902664-24-006620	188112	0002006887	028-23927	000329574		Point72 Italy, S.r.l.
0000902664-24-006620	188107	0001949771	028-23094	000323525		Point72 Middle East FZE
0000902664-24-006620	188108	0001603465	028-16258	000292081		Cubist Systematic Strategies, LLC
0000902664-24-006620	188109	0001599822	028-16027	000292047		Point72 Hong Kong Ltd
0000902664-24-006620	188111	0001666791	028-17282	000292069		Point72 Asia (Singapore) Pte. Ltd.
0001539497-24-002444	188031	0000921669	028-04333			ICAHN CARL C
0000919574-24-006749	188004	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0001539497-24-002443	188260	0000921669	028-04333			ICAHN CARL C
0001539497-24-002442	188019	0000921669	028-04333			ICAHN CARL C
0001539497-24-002441	188039	0000921669	028-04333			ICAHN CARL C
0001539497-24-002440	187997	0000921669	028-04333			ICAHN CARL C
0001178913-24-003724	188080	0001603837	028-16590			Ion Asset Management Ltd.
0001539497-24-002439	188232	0000921669	028-04333			ICAHN CARL C
0001539497-24-002438	188099	0000921669	028-04333			ICAHN CARL C
0000905148-24-003168	188000	0002032200	028-24326			Orion Resource Partners LP
0001207017-24-000060	188233	0001692234	028-17598			Russell Investments Group, Ltd.
0001539497-24-002437	188157	0000921669	028-04333			ICAHN CARL C
0001772937-24-000010	188237	0001772937	028-19460			Tolleson Wealth Management, Inc.
0001539497-24-002436	188143	0000921669	028-04333			ICAHN CARL C
0001178913-24-003722	188131	0001603837	028-16590			Ion Asset Management Ltd.
0000902664-24-006608	188126	0001762304	028-19395	000166112	802-128070	HHLR ADVISORS, LTD.
0000919574-24-006747	188076	0001317588	028-11161	000137183	801-65657	ABRAMS BISON INVESTMENTS, LLC
0001143718-24-000020	187966	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001356954-24-000006	188056	0001839498	028-20533	000126248	801-112041	DCM Advisors, LLC
0001356954-24-000006	188057	0001080374	028-04485	000159227	801-112041	JAG CAPITAL MANAGEMENT, LLC
0001356954-24-000006	188055	0001163744	028-10029	000111750	801-60133	Conestoga Capital Advisors, LLC
0001082045-24-000005	188006	0000003520	028-00869	000106750	801-6709	FRED ALGER MANAGEMENT, LLC
0001356954-24-000006	188058	0001365324	028-11946	000131684	801-63276	Numeric Investors LLC
0000905148-24-003159	188292	0001675855	028-18490			Blue Pool Management Ltd.
0001512805-24-000029	188332	0001512805	028-14257	000155686	801-72002	Westchester Capital Management, LLC
0001172661-24-005248	188289	0001489933	028-14000	000157081	801-72946	DME Capital Management, LP
0001172661-24-005244	187931	0001489933	028-14000	000157081	801-72946	DME Capital Management, LP
0001418812-24-000021	188311	0001351069				ValueAct Capital Management, L.P.
0000902664-24-006604	188251	0002016939	028-24147			Evergreen Quality Fund GP, Ltd.
0000905148-24-003151	188132	0002007642	028-24175	000328998	801-129231	Anchorage Capital Advisors, L.P.
0001456421-24-000015	188241		28-13438			Apollo Management Holdings, L.P.
0001085146-24-005949	187965	0001637460	028-18778			Man Group plc
0001085146-24-005947	188253	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001085146-24-005946	188047	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001104659-24-118980	188307	0001265131	028-15359			Hilltop Holdings Inc.
0001085146-24-005944	188327	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0001085146-24-005944	188326	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001085146-24-005943	188280	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0001104659-24-118973	188200	0001265131	028-15359			Hilltop Holdings Inc.
0001172661-24-005226	188334	0001469877	028-16918	000149653	801-69968	NEXPOINT ASSET MANAGEMENT, L.P.
0000950123-24-011828	188308		028-14321	000158120	801-74175	Coliseum Capital Management, LLC
0001493152-24-045902	188329	0001543170	028-16511	000163427	801-80025	SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0001828301-24-000025	187963	0001828301	028-21218			XTX Topco Ltd
0001839882-24-039256	188192	0000860662	028-02616	000131940	801-34300	ANGELO GORDON & CO., L.P.
0001104659-24-118961	188121	0001265131	028-15359			Hilltop Holdings Inc.
0001966440-24-000008	187932	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001966440-24-000008	187947	0000861177	028-02682	000106838	801-34910	UBS AM, a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC
0001966440-24-000008	187946	0001968109	028-23233			Vinva Investment Management Ltd
0001966440-24-000008	187945	0001086619	028-04731			SCHRODER INVESTMENT MANAGEMENT GROUP
0001966440-24-000008	187933	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001966440-24-000008	187934	0000748054	028-11918	000105778	801-8174	AMERICAN CENTURY COMPANIES INC
0001966440-24-000008	187935	0001164508	028-10005	000111298	801-56633	ARROWSTREET CAPITAL, LIMITED PARTNERSHIP
0001966440-24-000008	187936	0001421306	028-12820	000144078	801-69965	BRIGADE CAPITAL MANAGEMENT, LP
0001966440-24-000008	187937	0000354204	028-01186	000106482	801-16283	DIMENSIONAL FUND ADVISORS LP
0001966440-24-000008	187938	0001305841	028-10968	000131556	801-63118	Epoch Investment Partners, Inc.
0001966440-24-000008	187939	0001697233	028-17876	000283720	801-107734	GQG Partners LLC
0001966440-24-000008	187940	0001086318	028-04211	000119232	801-60987	INTECH INVESTMENT MANAGEMENT LLC
0001966440-24-000008	187941	0000812295	028-01343	000104652	801-13991	JANUS HENDERSON INVESTORS US LLC
0001966440-24-000008	187942	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001966440-24-000008	187943	0001418333	028-13120			MACQUARIE GROUP LTD
0001966440-24-000008	187944	0001491998	028-16966			Ninety One SA (PTY) Ltd
0001424367-24-000012	188010		028-16913		801-46585	Voya Financial Advisors, Inc
0001424367-24-000012	188009		028-07292		801-55232	Voya Investment Management LLC 
0001104659-24-118957	188229	0001162870	028-14208			WARBURG PINCUS LLC
0000919574-24-006739	187929	0001056831	028-06994	000107987	801-54831	FAIRHOLME CAPITAL MANAGEMENT LLC
0001104659-24-118945	188301	0001265131	028-15359			Hilltop Holdings Inc.
0001012975-24-000490	188226	0001631543	028-17297	000157939	801-73682	Raine Capital LLC
