ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001104659-24-117708	0	13	1137790470	
0001172661-24-004653	0	21	324028673	
0001172661-24-004652	2	2	64770789	
0001346378-24-000009	0	213	797873977	N
0000950123-24-011251	0	595	1451319547	N
0001581298-24-000005	0	115	2355248387	N
0001398344-24-020661	0	74	213315002	
0001600403-24-000006	0	228	826515	N
0001104659-24-117705	1	131	2528692545	
0001172661-24-004650	0	36	1350925738	
0000778209-24-000030	1	586	1024963	
0001104659-24-117703	1	998	17741754578	
0001172661-24-004649	0	25	11337608715	
0001689829-24-000005	0	326	2065707183	N
0001162695-24-000006	0	58	649321633	N
0001104659-24-117699	1	2	52466769	
0001172661-24-004648	0	175	334973619	
0001104659-24-117697	1	218	1394563101	
0002017172-24-000001	0	3	264442474	N
0001706013-24-000008	0	67	1128151159	N
0001104659-24-117694	1	640	5173252029	
0001512162-24-000022	0	91	3638903	N
0000796848-24-000017	0	1555	17567030	N
0001104659-24-117692	1	635	1208536086	
0001917618-24-000006	0	85	789592054	N
0001104659-24-117689	1	120	578678314	
0001974312-24-000009	0	202	623602936	Y
0001104659-24-117686	0	84	151298879	
0001012975-24-000473	2	38	116070381	N
0001104659-24-117685	1	125	1166987189	
0001584087-24-000008	0	100	200282951	N
0001172661-24-004645	0	92	275115935	
0002022297-24-000055	6	3801	20236219796	N
0001724246-24-000012	1	15	18907468	N
0001580642-24-006924	0	892	957197641	
0001144969-24-000011	1	92	2029926673	N
0001172661-24-004644	3	818	22327399536	
0001011438-24-000607	12	223	4652765017	
0000040729-24-000025	2	107	827936388	N
0000950123-24-011244	0	3	124459	N
0000950123-24-011247	0	1	449650434	N
0000950123-24-011240	8	26	2583085841	N
0001420506-24-002401	0	10	330895000	N
0001765380-24-000453	6	234	1560395958	N
0001839882-24-038904	0	86	732761256	
0001172661-24-004643	0	30	80324230	
0001104659-24-117675	0	6	767859742	
0001012975-24-000471	1	11	168472266	N
0001894203-24-000004	0	56	286955704	N
0001104659-24-117672	0	3	737384044	
0001011438-24-000606	0	109	291204298	
0001072613-24-000832	0	220	3599486936	
0001443689-24-000016	0	63	2105949426	Y
0001104659-24-117671	0	6	928967945	
0001104659-24-117670	0	6	1094981265	
0001019056-24-000320	0	101	2854649835	
0001930102-24-000007	1	30	89819259	N
0000921895-24-002623	6	9	81193155	
0001085146-24-005620	1	65	479647190	N
0001085146-24-005621	0	205	452472909	N
0001630365-24-000009	0	124	292956355	N
0001214659-24-018850	0	141	456005692	
0001213900-24-097434	0	116	909652001	
0001398344-24-020626	4	1270	45305643426	
0001172661-24-004642	0	127	239861095	
0000895345-24-000559	0	5	62320906	
0001020066-24-000011	0	20	355771116	N
0001839882-24-038901	0	10	142777387	
0000919079-24-000014	0	1146	142949191709	
0001112520-24-000025	1	18	12017990024	
0001726752-24-000004	0	532	736227106	N
0002009426-24-000005	0	151	243471753	N
0001278793-24-000008	0	93	247745130	N
0001353098-24-000010	0	112	282839935	N
0001641864-24-000012	0	52	2630384762	N
0002044575-24-000001	0	79	2620741	N
0001826790-24-000009	0	157	604253630	N
0001020066-24-000010	0	67	32948045235	N
0001140361-24-046418	0	186	420266098	
0001765876-24-000006	0	166	958341167	N
0001794467-24-000004	0	164	551474547	N
0001423296-24-000014	0	145	973111788	N
0000950123-24-011231	0	2	243719939	N
0001046192-24-000018	3	2246	57384061	N
0000950123-24-011230	20	11404	271359928550	N
0001398344-24-020619	0	172	496825973	
0001172661-24-004638	0	127	424945843	
0001019056-24-000318	0	101	2854649835	
0001903880-24-000006	1	115	756363602	
0001591546-24-000014	0	137	422013171	N
0001091860-24-000011	0	501	163512948	N
0001683182-24-000005	0	67	618087	N
0001214659-24-018849	0	179	251352218	
0001706028-24-000008	0	460	842475446	N
0001780570-24-000010	0	1081	3957603264	N
0001104659-24-117644	1	829	4617003629	
0001036248-24-000009	0	83	854504282	N
0001888968-24-000007	0	40	988577624	N
0000919574-24-006402	0	3	63157294	
0001677044-24-000030	8	22856	44348111971	N
0001062993-24-019003	0	92	272828050	N
0001166588-24-000026	1	12745	148820612897	
0000919574-24-006401	0	1	22768961	
0002044675-24-000001	0	90	119923765	N
0000919574-24-006400	2	9	246706	
0001625292-24-000008	0	1458	2415666453	N
0001426459-24-000006	31	48086	4763739178160	N
0001256484-24-000032	3	13708	610871342670	N
0000943663-24-000264	0	10	416775176	
0001283072-24-000007	4	3640	14290402949	N
0001172661-24-004632	2	46	3468084562	
0001172661-24-004631	0	14	202080288	
0001803088-24-000007	0	157	477411261	N
0000950123-24-011219	0	5	207311653	N
0002010393-24-000007	0	2904	823924321	N
0001172661-24-004630	0	0	0	
0001104659-24-117631	0	166	904151589	
0000921531-24-000007	0	464	1044273251	N
0000877338-24-000007	0	48	1429501131	N
0001172661-24-004629	0	111	1030457097	
0001214659-24-018844	0	56	209862353	
0001214659-24-018845	0	39	1203638555	
0001214659-24-018843	0	95	389026786	
0000919574-24-006398	1	5	149407685	
0001010911-24-000014	1	144	381447	N
0001172661-24-004628	0	162	254228603	
0001354821-24-000012	0	452	1047756181	N
0000948046-24-000164	16	12507	245687367912	
0000943663-24-000262	0	97	4069576040	
0001856103-24-000007	0	84	703405779	N
0001986042-24-000019	0	49	197355083	N
0001560717-24-000006	1	861	3768667793	N
0001172661-24-004627	1	60	199753302	
0001623632-24-001875	7	4016	45540436891	
0000072971-24-000247	6	17223	441740457411	N
0001840014-24-000005	0	33	275542238	N
0001172661-24-004626	0	110	101818716	
0001140361-24-046399	1	5	104623002	
0001537720-24-000010	0	509	2874749971	
0001480916-24-000006	0	295	1783880001	N
0000010742-24-000017	0	177	5141162279	N
0000943663-24-000260	0	8	61950994	
0001580642-24-006919	3	5147	56362952983	
0001741001-24-000006	0	64	1996227387	N
0000900440-24-000103	1	45	155594	N
0001631775-24-000005	0	124	158217820	N
0000904454-24-000602	0	12	5072001090	
0001830819-24-000010	0	1368	5454031141	N
0002005245-24-000005	2	112	2000323342	
0001803088-24-000006	0	35	238953760	N
0000009015-24-000030	5	196	4283990196	N
0001770532-24-000006	0	58	311834868	N
0001398344-24-020612	0	383	3921945368	
0000919574-24-006389	0	535	13724650508	
0000900973-24-000010	4	148	27830143078	N
0001172661-24-004625	0	92	136168373	
0001754960-24-000570	0	19	204756828	N
0001811513-24-000015	1	5	281320	N
0001668155-24-000004	0	108	456605130	N
0001493152-24-045069	1	10	19744912	
0001104659-24-117610	0	76	290631015	
0001580642-24-006915	0	153	610478605	
0001172661-24-004624	0	118	38739331264	
0001741129-24-000006	1	15	235053651	N
0002041441-24-000001	0	83	109324871	N
0001398344-24-020610	0	21	231821686	
0001103887-24-000006	0	46	3841298	N
0001722439-24-000013	0	173	267924	N
0001715593-24-000005	0	706	1917793290	N
0001629984-24-000004	0	34	251206056	N
0000899140-24-001199	4	8	1038672326	
0001104659-24-117604	0	191	326063391	
0001104659-24-117601	0	86	140336599	
0001801241-24-000007	0	260	177437144	N
0001681372-24-000005	0	51	159201607	N
0000929638-24-003847	2	2	567	
0001445546-24-007640	3	2594	104966716060	
0000929638-24-003846	1	1	1417	
0001172661-24-004623	0	7	650209047	
0001830819-24-000009	0	2545	18153957890	N
0000929638-24-003845	1	305	3758562	
0001298088-24-000025	3	3522	55803124187	N
0000919574-24-006382	1	30	328992128	
0001806755-24-000005	0	222	2736699235	N
0001963839-24-000013	0	156	201658403	N
0000892712-24-000132	2	1245	2189012293	N
0001053906-24-000012	4	2	2382167917	
0001909750-24-000010	0	610	309166108	N
0001315863-24-000797	0	514	1924569104	N
0001037389-24-000091	0	3484	66497322888	N
0000950123-24-011172	0	4	15589167	N
0001104659-24-117589	0	62	1259985107	
0001845943-24-000005	0	177	212280149	N
0001280965-24-000060	1	105	7760924882	N
0001846352-24-000008	0	33	284619749	N
0001838211-24-000012	0	23	345423799	N
0001873063-24-000007	1	77	97606359	N
0001104659-24-117585	0	239	668889129	
0001964831-24-000006	0	204	105066885	N
0001214659-24-018832	0	62	110952716	
0001420506-24-002386	0	58	334017222	N
0001965796-24-000010	0	1514	253664893	N
0001322613-24-000008	0	20	362218	N
0001085146-24-005610	5	1340	49627666628	N
0001950118-24-000008	0	88	482353573	N
0001599814-24-000010	0	31	999882097	N
0001062993-24-018992	0	80	63805903497	N
0000923338-24-000007	0	0	0	N
0002033916-24-000083	1	865	24721213695	
0001140361-24-046385	2	227	4106306004	
0001719087-24-000010	1	368	202258957	N
0001420506-24-002384	0	128	935150909	N
0001708001-24-000008	0	2038	6446190804	N
0000950123-24-011166	1	0	0	N
0001420506-24-002380	0	49	133897823	N
0001444597-24-000018	0	1	263177772	N
0000950123-24-011162	1	1	83959441	N
0001765380-24-000452	0	315	888443555	N
0001104659-24-117575	0	12	5094455479	
0001376474-24-000667	0	53	954617642	
0001420506-24-002377	0	45	104505998	N
0001690010-24-000009	0	3418	4253665079	N
0001104659-24-117574	0	99	495823906	
0001834630-24-000006	0	58	1030615	N
0001420506-24-002375	0	44	101670225	N
0002022614-24-000003	0	31	111440901	N
0001349434-24-000005	0	48	2993486233	N
0001940461-24-000007	0	44	97176320	N
0001328062-24-000009	0	225	2023301801	N
0001426851-24-000011	0	138	269073674	N
0001398344-24-020608	0	271	930670761	
0001420506-24-002373	0	38	108913905	N
0000950123-24-011158	1	1	41163266	N
0001597857-24-000006	1	70	435855934	N
0001540531-24-000013	0	17	977383214	N
0001911228-24-000004	0	59	114398089	
0000950123-24-011156	0	205	176833282150	N
0001172661-24-004622	0	217	4298463658	
0001946237-24-000006	0	73	310978284	N
0001894571-24-000006	0	25	907777171	N
0001104659-24-117564	0	2	64508956	
0001689933-24-000006	0	258	720740133	N
0001013594-24-000941	0	19	714723298	
0001104659-24-117563	0	1	58704435	
0001749611-24-000012	0	11	167328624	N
0001928999-24-000006	0	208	158542567	N
0001080166-24-000004	0	112	449954	N
0001172661-24-004621	0	101	200966995	
0001765380-24-000451	0	73	256968815	N
0001104659-24-117555	1	99	284570	
0001214659-24-018830	0	328	389103784	
0001845698-24-000005	0	114	229967965	
0001720969-24-000004	0	378	923506719	
0001844454-24-000006	0	102	74010004	N
0002022328-24-000002	0	91	190020522	
0001104659-24-117542	0	3	271108686	
0001172661-24-004620	0	7	110722470	
0001965546-24-000005	0	9	127775020	N
0001104659-24-117533	0	33	211333661	
0001123778-24-000018	1	189	17879154765	N
0001062993-24-018990	0	1574	71862229324	N
0001172661-24-004619	2	723	3311044221	
0001801573-24-000005	0	64	155559683	N
0001765380-24-000450	0	464	1130206919	N
0002011335-24-000005	0	43	938359890	N
0001301540-24-000008	0	110	366257842	N
0001062993-24-018988	0	669	131435014616	N
0001353394-24-000001	0	22	1188558181	N
0001104659-24-117526	0	9	5077280606	
0001765380-24-000449	0	174	842985306	N
0001420506-24-002370	0	93	135011516	N
0001646247-24-000004	0	756	9829074535	N
0001056527-24-000009	0	715	13868402228	N
0001535293-24-000006	0	298	1052490193	N
0001821268-24-000291	0	29	2833016872	
0000919574-24-006351	0	59	819488437	
0001349353-24-000006	0	11	412917115	N
0001055980-24-000009	1	3683	3071605742	
0001506071-24-000004	0	78	89841497	N
0001818014-24-000009	0	127	98481527	N
0001420506-24-002362	0	73	371577072	N
0001765380-24-000448	0	140	602525564	N
0001818014-24-000008	0	118	91812329	N
0000017283-24-000032	2	534	645047221627	N
0001104659-24-117508	0	79	294107288	
0000017283-24-000030	2	415	481142912639	N
0000017283-24-000029	3	275	3892222385	N
0000017283-24-000028	3	141	2320412605	N
0000017283-24-000027	3	304	7930021085	N
0001390043-24-000005	0	56	251741554	N
0000017283-24-000026	2	438	520973563818	N
0001506071-24-000003	0	310	328946005	N
0000017283-24-000025	3	265	10497114527	N
0000017283-24-000024	3	136	496965702	N
0001818014-24-000007	0	114	83632809	N
0001766561-24-000004	0	35	84310	N
0001818014-24-000006	0	112	77031034	N
0001172661-24-004618	0	76	140134502	
0001506071-24-000002	0	313	575300978	N
0001214659-24-018827	1	80	354554066	
0001082327-24-000128	0	571	25472972441	
0001842361-24-000010	0	35	319836958	N
0001172661-24-004617	0	418	3684469669	
0001021117-24-000004	0	145	569495173	N
0001708001-24-000007	0	318	1352484021	N
0001085146-24-005603	0	0	0	N
0001935000-24-000009	0	211	261651680	N
0001896430-24-000008	0	334	806957617	N
0001085146-24-005601	0	0	0	N
0001376474-24-000666	0	37	109552890	
0001085146-24-005599	0	0	0	N
0001085146-24-005598	0	0	0	N
0001705712-24-000009	0	5	239098875	N
0001085146-24-005597	0	0	0	N
0001910173-24-000008	0	14	280257982	N
0001085146-24-005595	1	834	18680588777	N
0001376474-24-000664	0	33	99838822	
0001085146-24-005593	1	254	984890184	N
0001999371-24-014625	0	1137	29188082217	
0001427514-24-000008	0	531	3021781569	N
0001950962-24-000010	0	87	271083886	N
0001891904-24-000007	0	17	89948403	N
0001992519-24-000008	0	175789	594	N
0001708001-24-000006	0	415	417748014	N
0001633674-24-000005	0	542	176013266	N
0001323645-24-000012	0	1937	36538071	N
0001567890-24-000005	0	153	318789621	N
0002042586-24-000002	0	16	261072334	N
0001104659-24-117473	0	78	1159165207	
0001556785-24-000020	0	43	5973954203	
0001800641-24-000009	0	36	565757985	N
0000724683-24-000049	0	37	148164144	N
0001694127-24-000004	0	10	278977688	N
0000899140-24-001197	0	18	809196810	
0001512022-24-000009	0	94	580428399	N
0000899140-24-001196	0	4	118183495	
0001752724-24-248565	5	14733	5584478889705	N
0001344717-24-000022	0	360	670668998	N
0001951757-24-001201	1	340	1411855565	N
0000898432-24-000916	0	13	154489830	
0001569036-24-000017	0	71	623341	N
0001987932-24-000005	0	172	151168187	N
0001034541-24-000005	0	26	3294206378	N
0000898432-24-000914	0	4	96901665	
0001604350-24-000021	0	24	1634586854	
0001569036-24-000016	0	72	613421	N
0001511291-24-000004	0	29	324588	N
0000898432-24-000912	1	32	119238887	Y
0001104659-24-117451	0	922	3465361715	
0001569036-24-000015	0	73	550638	N
0001989341-24-000005	0	98	231156598	N
0000860643-24-000007	0	77	9741224514	N
0001941040-24-000503	0	54	176458556	
0001039565-24-000013	0	53	580574762	N
0001569036-24-000014	0	74	487695	N
0001569036-24-000013	0	76	500390	N
0001778131-24-000008	0	571	5771553	N
0001062993-24-018970	0	891	10863302732	N
0001104659-24-117440	0	158	328230701	
0001573767-24-000020	0	16	15449270	N
0001569036-24-000012	0	76	454742	N
0001633275-24-000010	0	283	1034247417	N
0001361974-24-000011	0	89	20291493	N
0001666736-24-000012	0	286	2173228563	N
0002023375-24-000005	0	670	228955330	N
0001965613-24-000008	0	17	212195301	N
0001970572-24-000010	0	19	192749	N
0002036114-24-000001	0	388	135230061	N
0001172661-24-004616	0	130	330181852	
0001398344-24-020571	1	507	396396145	
0001104659-24-117430	0	210	673964445	
0001133119-24-000006	0	236	194648850	N
0001504941-24-000005	0	135	795523258	N
0000945621-24-000932	0	6	324647069	
0001172661-24-004613	2	528	9854564898	Y
0001172661-24-004612	0	1	374613099	
0000313028-24-000037	3	419	31230908328	N
0001754960-24-000569	0	21	345901254	N
0001062993-24-018968	0	62	640185574	N
0000945621-24-000930	0	168	5990013652	
0001104659-24-117421	0	136	435051231	
0001889539-24-000054	2	3047	18733757719	N
0000930413-24-003144	2	892	33548071671	
0001104659-24-117416	0	166	838305432	
0001104659-24-117415	0	282	694056811	
0000919574-24-006337	0	22	140842522	
0001742569-24-000006	0	98	450761171	N
0001385495-24-000025	8	1619	110317770819	N
0001140771-24-000009	0	118	2071783155	N
0001631943-24-000011	0	14	85267292	
0001653169-24-000007	0	229	337230921	N
0000928568-24-000004	0	273	1620988641	N
0000945621-24-000928	0	2	163872840	
0000919574-24-006335	0	15	313413009	
0000945621-24-000926	0	29	329581811	
0001616628-24-000006	0	75	208196000	N
0001104659-24-117408	0	225	557560415	
0001597694-24-000014	0	158	2782450163	N
0001104659-24-117406	0	134	391078518	
0001849776-24-000010	0	12	151422372	N
0001569036-24-000011	0	71	665221	N
0001213900-24-097222	0	7	711287691	
0001398344-24-020568	0	1	0	
0001085146-24-005580	0	14	18831409181	N
0001104659-24-117398	0	55	131414702	
0001512991-24-000006	0	1400	2535001384	N
0001420506-24-002327	0	167	439373212	N
0001398344-24-020566	0	97	955864751	
0001080107-24-000005	0	1377	12110446889	N
0000945621-24-000924	0	3	591292983	
0001385495-24-000014	10	14553	1643409181326	N
0000919574-24-006333	0	13	93028660	
0001912226-24-000006	0	8	142872563	N
0001172661-24-004611	0	151	533327977	
0001674020-24-000008	0	113	216626954	N
0001450701-24-000007	0	5	7922264603	N
0001104659-24-117393	0	1	0	
0001754960-24-000568	0	49	242571313	N
0000898432-24-000902	1	486	3957491385	Y
0001667731-24-000695	0	218	734231671	
0001965819-24-000004	2	116	46826134	
0001468395-24-000007	0	16	129588038	N
0000927971-24-000013	11	13901	227422668428	N
0001798736-24-000004	0	169	164667432	N
0001747744-24-000006	0	20	162585661	N
0001104659-24-117389	0	227	232724918	
0001493152-24-044992	0	9	1647227706	
0001691982-24-000005	0	32	1921838250	N
0000898432-24-000900	0	20	85384264	
0002011550-24-000005	0	261	67005534	N
0001172661-24-004610	0	231	1253917103	
0000007789-24-000078	1	328	3401875316	N
0001367441-24-000007	0	4	149309268	
0001277557-24-000004	0	0	0	N
0001056823-24-000019	0	346	6681682968	N
0001667731-24-000693	0	261	399448338	
0001172661-24-004609	0	229	910971637	
0001145443-24-000149	10	2997	114061992136	
0001766159-24-000009	0	357	543224593	
0001172661-24-004608	0	226	350808379	
0001104659-24-117382	0	97	2472672816	
0000892712-24-000130	1	87	297007460	N
0001645890-24-000006	0	273	987346760	N
0001172661-24-004607	0	22	508439712	
0001556245-24-000006	0	94	1402920553	N
0001214659-24-018816	0	133	912989559	
0001104659-24-117377	1	3	2838906	
0002011851-24-000005	0	88	127544013	N
0001426748-24-000004	0	97	4718798	N
0001172661-24-004606	0	45	69029041350	
0001104659-24-117374	0	302	611587543	
0001771444-24-000004	2	1	912600	
0000919574-24-006321	0	3	78368098	
0001765380-24-000447	0	59	447705873	N
0001172661-24-004605	0	39	152867514	
0000950123-24-011094	0	7	430554200	N
0000904454-24-000600	0	26	1376031768	
0001172661-24-004604	0	4	418819161	
0001027848-24-000009	2	1	1976139	N
0001104659-24-117368	0	29	137176154	
0001829126-24-007453	1	21	172410614	
0001172661-24-004603	0	469	971819508	
0001795705-24-000007	1	1039	303942625	N
0001213900-24-097199	0	41	1552752604	
0000950123-24-011092	0	1	0	N
0001604831-24-000005	0	70	98449	N
0001840755-24-000005	0	35	210404999	N
0001172661-24-004602	0	149	1807163660	
0001764403-24-000005	0	21	619809968	N
0001607278-24-000010	0	37	207505	N
0000919574-24-006317	0	0	0	
0000950123-24-011090	0	1401	3103622534	N
0001639101-24-000007	0	1	44000	
0001918181-24-000007	0	7	1036129	N
0001674020-24-000007	1	285	168326288	N
0001755785-24-000004	0	248	400564	N
0001750405-24-000010	0	934	372956160	N
0001104659-24-117355	0	1420	14709679471	
0001623707-24-000002	0	81	375806403	N
0001042537-24-000007	0	25	197596096	Y
0001719387-24-000006	0	10	676869405	N
0001085146-24-005572	0	0	0	N
0000312348-24-000037	1	1044	76159174	N
0001039807-24-000009	0	277	1476813	N
0001801547-24-000005	0	20	1284803037	N
0001214659-24-018813	0	55	136360081	
0001172661-24-004601	0	29	387591455	
0001481986-24-000005	3	552	3606786714	N
0001172661-24-004600	0	101	418519499	
0001708139-24-000006	0	28	2873201	N
0001947591-24-000011	0	13	100277884	N
0001807559-24-000005	0	40	136536530	N
0001398344-24-020541	0	571	125635269	
0001140361-24-046327	16	3121	97575318848	
0000950142-24-002752	0	11	146793135	
0001979884-24-000007	0	30	1822869476	Y
0001374170-24-000072	0	1966	492802904470	
0001947591-24-000010	0	125	1309141872	N
0001398344-24-020538	0	189	397766770	
0001670104-24-000006	0	12	3459658314	N
0001172661-24-004599	0	108	3910014916	
0001172661-24-004598	0	15	916325662	
0001172661-24-004596	0	81	308997219	
0000092230-24-000094	2	4872	63809954867	N
0001398344-24-020533	0	121	134729183	
0001062993-24-018964	2	28	113440845	N
0001172661-24-004595	0	285	229813953	
0001398344-24-020530	0	70	245735080	
0001398344-24-020531	0	13	348070595	
0001398344-24-020529	0	27	167329411	
0001172661-24-004594	0	425	1805844370	
0001172661-24-004593	0	407	731877689	
0001104659-24-117328	0	17	113466964	
0001773368-24-000005	0	104	1261849	N
0001012975-24-000470	0	64	545863363	N
0001420506-24-002324	0	68	299337933	N
0001640680-24-000007	0	2	205848477	N
0001831342-24-000010	0	1	14528739	
0000950123-24-011079	0	232	5403531662	N
0001374170-24-000071	0	1839	715900897124	Y
0001012975-24-000469	0	50	162291462	N
0001817652-24-000006	0	36	1280569447	N
0000897101-24-000568	1	540	4479857	
0001376879-24-000006	0	25	7673161	N
0000950123-24-011077	0	43	2097563432	N
0001214659-24-018806	0	38	54509816	
0001085146-24-005571	1	874	4286676370	N
0001982273-24-000006	0	608	688896882	N
0001110806-24-000004	0	250	1377913	N
0001472190-24-000006	0	348	7808312	N
0001896379-24-000005	0	18	285571346	N
0001420506-24-002322	0	265	278549690	N
0001420506-24-002320	0	56	742231421	N
0001739877-24-000006	0	473	4666115089	N
0002024908-24-000025	0	67	1367659016	N
0001549575-24-000013	0	5	246895462	
0000950123-24-011067	2	1	323047872	N
0001911278-24-000012	9	1008	6103189034	N
0001911278-24-000011	0	215	964214982	N
0001658020-24-000015	0	215	8344546588	N
0001650258-24-000010	0	47	513822542	N
0001650135-24-000008	0	115	2593175665	N
0001855205-24-000057	0	221	376395465	N
0000950123-24-011064	45	15791	69052023189	N
0001072613-24-000820	0	559	31906011006	
0000950123-24-011062	0	69	507078264	N
0000950123-24-011059	0	1	513657364	N
0000950123-24-011060	1	673	2624387247	N
0000950123-24-011058	0	26	516787955	N
0002033031-24-000002	0	6	74663128	N
0001700286-24-000020	0	24	239090844	
0001680493-24-000006	0	48	242370965	N
0001840129-24-000008	0	52	228249950	N
0001666606-24-000006	0	157	317943	N
0000950123-24-011055	0	733	42136021313	N
0002040915-24-000001	0	1075	461906225	N
0001104659-24-117147	0	10	1039007952	
0001213900-24-097092	0	95	1232086076	
0001797217-24-000007	0	12	429731627	N
0001822015-24-000008	0	7	274383496	N
0001104659-24-117124	0	19	323675	
0001104659-24-117121	0	97	3810593380	
0001104659-24-117114	0	43	1049827027	
0001214659-24-018802	2	252	975379991	
0001140361-24-046289	1	605	19817322028	
0001104659-24-117100	0	211	553533848	
0001214659-24-018799	0	11	49874379	
0000320335-24-000063	0	2	357352879	N
0001104659-24-117022	0	23	432415748	
0000950123-24-011025	0	8	75424566	Y
0002033534-24-000003	0	358	2017993969	N
0001965796-24-000009	0	95	188305629	N
0001694126-24-000007	1	628	1682963000	N
0001933952-24-000006	0	26	197457558	N
0001724517-24-000006	0	33	236236639	N
0000891287-24-000011	0	272	5174916049	N
0001042063-24-000009	0	25	447399	N
0001085146-24-005567	0	96	244670032	N
0001842296-24-000004	0	353	1945956548	N
0001387292-24-000020	1	9	772854	N
0002008306-24-000004	0	12	171183969	N
0001420506-24-002314	0	0	0	N
0001616004-24-000007	0	39	141198290	N
0000950123-24-011006	6	4006	71514255499	N
0001911307-24-000006	0	35	162005989	N
0001104659-24-116960	0	174	245898310	
0001104659-24-117007	0	69	158402789	
0001085146-24-005569	0	150	171588863	N
0001172661-24-004592	0	157	178616625	
0001959790-24-000008	0	172	299124016	N
0001838234-24-000008	0	1807	371195	N
0002033920-24-000003	0	66	257226627	N
0001535588-24-000005	0	1472	51025841389	N
0002024908-24-000024	0	4	70530432	N
0001222993-24-000006	0	192	1971352	N
0001013594-24-000932	0	97	250177314	
0000051762-24-000007	0	153	1803886408	N
0002011177-24-000005	0	67	152267569	N
0001695345-24-000005	0	133	410041777	N
0000950123-24-011026	0	43	666570839	N
0001948391-24-000006	0	13	7564498772	N
0001662944-24-000004	0	43	61756000	N
0002023071-24-000005	0	86	124550102	N
0001062993-24-018951	0	80	311504765	N
0001062993-24-018955	0	1247	2747544205	N
0001602237-24-000008	0	176	459024485	N
0001317348-24-000004	0	536	1381532492	N
0001420506-24-002317	0	26	528405032	N
0000898419-24-000017	4	883	19905023981	N
0001104659-24-117008	1	7	619140614	
0001895911-24-000006	2	109	2288794041	N
0001535387-24-000010	0	967	944687000	N
0001085146-24-005568	0	21	1082383714	N
0001104659-24-116967	0	14	1078727793	
0001085146-24-005566	0	36	83634123	N
0000862469-24-000005	0	906	2965517	N
0001634255-24-000010	1	5	351721250	N
0000950123-24-011020	0	6	145272770	N
0001554179-24-000004	0	2	152697103	N
0001214659-24-018788	0	59	1568529098	
0001721242-24-000011	1	928	1667218531	N
0002032350-24-000004	0	355	114095741	N
0000950142-24-002746	0	18	3517479780	
0001720350-24-000011	0	8	232312345	N
0000950123-24-011002	0	255	192384924	N
0001481045-24-000010	4	1686	21648672	N
0001714093-24-000007	0	154	225165	N
0001080493-24-000005	0	227	1157668059	N
0001085146-24-005562	0	94	1079588560	N
0001085146-24-005561	0	0	0	N
0001085146-24-005560	0	340	784278434	N
0001085146-24-005559	0	68	155169448	N
0001085146-24-005558	0	150	135125226	N
0001085146-24-005557	0	66	161632619	N
0001951757-24-001200	0	719	4033744934	N
0001221073-24-000100	0	125	577716903	
0001600327-24-000013	1	332	731181619	N
0001221073-24-000099	0	22	139646090	
0000950123-24-010997	0	6	146078853	N
0000950123-24-010998	1	7	40026601	N
0000898432-24-000895	0	31	91786281	
0001951757-24-001199	0	223	519117586	N
0001085146-24-005556	0	247	22133837079	N
0000891943-24-000005	0	837	1572145000	N
0001765380-24-000446	0	226	835243888	N
0001846462-24-000007	0	149	394835374	N
0001172661-24-004590	0	50	2866601904	
0001867731-24-000008	0	65	177344311	N
0000919574-24-006304	0	10	308252638	
0001993607-24-000005	0	61	293164974	N
0001730033-24-000005	0	713	862161458	N
0001172661-24-004588	2	541	267112554	
0001696438-24-000004	0	60	151092476	N
0001104659-24-116889	0	2718	1763400948	
0001600999-24-000008	0	48	707892675	N
0000950123-24-010992	1	1	566501629	N
0001172661-24-004585	0	192	638045643	
0000950123-24-010990	0	1	192674643	N
0001172661-24-004583	0	148	1857556755	
0001398344-24-020522	0	278	275882799	
0001591379-24-000006	0	327	924218099	
0001172661-24-004582	0	170	930117334	
0001593324-24-000010	9	1620	4614990	N
0001172661-24-004577	4	164	1295144112	
0001172661-24-004576	0	360	926122855	
0001965522-24-000004	0	74	128593859	N
0001580642-24-006903	0	488	547996819	
0001104659-24-116854	0	33	2499558419	
0001172661-24-004575	0	139	240293892	
0000950123-24-010985	0	23	317688285	N
0001964189-24-000005	2	198	4086026607	N
0001172661-24-004574	7	3255	64068364453	
0001992110-24-000013	0	391	521179497	N
0001172661-24-004573	0	2	238690639	
0001828776-24-000010	0	34	433659114	N
0000950123-24-010983	0	3	305229961	N
0000892712-24-000129	0	162	471207215	N
0001172661-24-004572	0	619	2759284537	
0000036066-24-000013	0	353	1008656393	N
0000950142-24-002740	0	2	10869731963	
0000902664-24-006434	0	11	91005245	
0001398344-24-020516	0	26	133227572	
0001765380-24-000445	0	113	251514472	N
0000200724-24-000007	0	467	1047247519	N
0001888610-24-000004	0	12	148208352	N
0001910146-24-000006	0	67	302013013	N
0001765380-24-000444	0	99	192484520	N
0001104659-24-116814	0	80	255176380	
0002033334-24-000005	0	17	659360022	N
0001104659-24-116813	0	8	176148701	
0001942364-24-000007	0	303	2575780446	N
0001315863-24-000790	0	1	48858571	N
0001420506-24-002307	0	761	449375342	N
0000950142-24-002739	0	2	85708812	
0001398344-24-020512	0	295	1577558692	
0000950142-24-002738	0	3	365742268	
0001104659-24-116807	1	1	20167875	
0001104659-24-116806	0	2	543217129	
