ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001926783-25-000002	193298	0001541211	028-14787			Hilton Capital Management, LLC
0001926783-25-000002	193297	0001673385	028-17446			Morningstar Investment Management LLC
0001398344-25-002961	193302	0001638081	028-19400	000166517	801-77698	RWC ASSET ADVISORS (US) LLC
0001398344-25-002961	193303	0001520478	028-14481	000168656	801-78533	RWC Asset Management LLP
0001104659-25-014336	193282	0001162870	028-14208			WARBURG PINCUS LLC
0001926783-25-000002	193299	0001344551	028-11546			ASSETMARK, INC
0001085146-25-001729	193313	0001903880	028-21624	000116091	801-61445	JACKSON THORNTON WEALTH MANAGEMENT, LLC
0001085146-25-001729	193312	0001927705	028-22928	000282312	801-118278	Delap Wealth Advisory, LLC
0002032331-25-000004	193285	0002032331		000331921	802-131094	Arrowpoint Investment Partners (Singapore) Pte. Ltd.
0001398344-25-002959	193286	0001638081	028-19400			RWC ASSET ADVISORS (US) LLC
0001085146-25-001729	193314	0001964068	028-22786	000313110	801-122267	Allegiance Financial Group Advisory Services LLC
0001013594-25-000308	192473		028-10010	000127831	801-6279	PAULSON & CO. INC.
0001577774-25-000003	193040	0001577774	028-15536	000165751	801-77723	Regal Partners Ltd
0001104659-25-014311	192960	0001260786	028-16262			CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD
0001577774-25-000002	193111	0001577774	028-15536	000165751	801-77723	Regal Partners Ltd
0001104659-25-014309	192949	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0001104659-25-014307	192487	0001260786	028-16262			CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD
0001012975-25-000105	192323	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0001012975-25-000104	192872	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0001012975-25-000103	192547	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0001595888-25-000073	193039	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-25-000072	192958	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-25-000071	192335	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-25-000070	192566	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-25-000069	192383	0001595888	028-16162			JANE STREET GROUP, LLC
0001356954-25-000001	193045	0001365324	028-11946	000131684	801-63276	Numeric Investors LLC
0001356954-25-000001	193043	0001839498	028-20533	000126248	801-112041	DCM Advisors, LLC
0001356954-25-000001	193042	0001163744	028-10029	000111750	801-60133	Conestoga Capital Advisors, LLC
0001356954-25-000001	193044	0001080374	028-04485	000159227	801-72799	JAG CAPITAL MANAGEMENT, LLC
0001104659-25-014280	193048	0001260786	028-16262			CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD
0001172661-25-001239	192763	0001469877	028-16918	000149653	801-69968	NEXPOINT ASSET MANAGEMENT, L.P.
0000947871-25-000174	192354	0002012090	028-23942			Unisphere Establishment
0000947871-25-000173	192363	0002012090	028-23942			Unisphere Establishment
0001104659-25-014272	193254	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0000947871-25-000171	192963	0002012090	028-23942			Unisphere Establishment
0000950103-25-002072	193223	0001671122	028-18539			Atairos Group, Inc.
0000950103-25-002071	192784	0001671176	028-23365			Atairos Partners GP, Inc.
0000950103-25-002071	192783	0001671122	028-18539			Atairos Group, Inc.
0000947871-25-000168	192713	0002012090	028-23942			Unisphere Establishment
0001456421-25-000004	192321		28-13438			Apollo Management Holdings, L.P.
0001082045-25-000002	192313	0000003520	028-00869	000106750	801-6709	FRED ALGER MANAGEMENT, LLC
0000950103-25-002069	192340	0001671122	028-18539			Atairos Group, Inc.
0001085146-25-001716	192869	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0001085146-25-001716	192868	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0000895421-25-000300	192613	0000895421	028-03432			MORGAN STANLEY
0000902882-25-000003	193215					028-12533 Arrow Financial Corporation
0000895421-25-000299	192592	0000895421	028-03432			MORGAN STANLEY
0001012975-25-000101	192706	0001586986	028-16049	000166102	801-79375	Electron Capital Partners, LLC
0001085146-25-001710	192973	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001085146-25-001709	192717	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0000895421-25-000298	192742	0000895421	028-03432			MORGAN STANLEY
0000950123-25-002817	192866		028-13925			Meiji Yasuda Asset Management Co Ltd.
0001104659-25-014234	193199	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0000895421-25-000297	192599	0000895421	028-03432			MORGAN STANLEY
0000895421-25-000296	192846	0000895421	028-03432			MORGAN STANLEY
0001012975-25-000100	193266	0001586986	028-16049	000166102	801-79375	Electron Capital Partners, LLC
0001401342-25-000003	193079					028-12533 Arrow Financial Corporation
0000895421-25-000295	192761	0000895421	028-03432			MORGAN STANLEY
0000905148-25-000666	192480	0002032200	028-24326			Orion Resource Partners LP
0001104659-25-014231	192481	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0001172661-25-001206	192474	0001728850		000158272	801-74052	LSP Investment Advisors, LLC
0000919574-25-001534	192825	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0000895345-25-000070	192970		028-22361			Wealthsimple Inc.
0000895345-25-000070	192971		028-22607			Grayhawk Investment Strategies Inc.
0000895421-25-000294	193220	0000895421	028-03432			MORGAN STANLEY
0001012975-25-000099	192873	0001586986	028-16049	000166102	801-79375	Electron Capital Partners, LLC
0000902664-25-001076	192951	0001762304	028-19395	000166112	802-128070	HHLR ADVISORS, LTD.
0000919574-25-001533	192939	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0001085146-25-001702	192653	0001167456	028-10114	000114626	801-60678	AQR Arbitrage LLC
0000895421-25-000293	192711	0000895421	028-03432			MORGAN STANLEY
0000902664-25-001073	192767	0002016939	028-24147			Evergreen Quality Fund GP, Ltd.
0001103882-25-000003	192867	0001103882	028-05431			Paloma Partners Management Co
0000899140-25-000330	192626	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0000895421-25-000292	192583	0000895421	028-03432			MORGAN STANLEY
0000905148-25-000663	192553	0001675855	028-18490			Blue Pool Management Ltd.
0000895421-25-000291	192292	0000895421	028-03432			MORGAN STANLEY
0001178913-25-000504	192557	0001603837	028-16590			Ion Asset Management Ltd.
0000919574-25-001531	192355	0001364412	028-13040	000161041	801-73989	H PARTNERS MANAGEMENT, LLC
0000899140-25-000329	192723	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0000895421-25-000290	193189	0000895421	028-03432			MORGAN STANLEY
0000899140-25-000328	192328	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0000895421-25-000289	193041	0000895421	028-03432			MORGAN STANLEY
0001539497-25-000670	192482	0000921669	028-04333			ICAHN CARL C
0001178913-25-000502	193083	0001603837	028-16590			Ion Asset Management Ltd.
0001539497-25-000669	192645	0000921669	028-04333			ICAHN CARL C
0001539497-25-000668	192341	0000921669	028-04333			ICAHN CARL C
0000899140-25-000327	192774	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0000895421-25-000288	192891	0000895421	028-03432			MORGAN STANLEY
0001539497-25-000667	193082	0000921669	028-04333			ICAHN CARL C
0000902664-25-001068	192331	0001029160	028-06420			SOROS FUND MANAGEMENT LLC
0001539497-25-000666	192824	0000921669	028-04333			ICAHN CARL C
0000895421-25-000287	192343	0000895421	028-03432			MORGAN STANLEY
0001539497-25-000665	192923	0000921669	028-04333			ICAHN CARL C
0001539497-25-000664	193112	0000921669	028-04333			ICAHN CARL C
0000902664-25-001065	193216	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0001539497-25-000663	193115	0000921669	028-04333			ICAHN CARL C
0000902664-25-001062	192704	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000950123-25-002813	193252		28-01006			Barrow Hanley Mewhinney & Strauss LLC
0001539497-25-000662	192789	0000921669	028-04333			ICAHN CARL C
0000919574-25-001529	192302	0001364412	028-13040	000161041	801-73989	H PARTNERS MANAGEMENT, LLC
0001539497-25-000661	192618	0000921669	028-04333			ICAHN CARL C
0001085146-25-001698	192381	0001478032	028-13630			Pharo Management, Inc.
0000950123-25-002810	192525					Deer Management Co. LLC
0000950123-25-002811	192409					Deer Management Co. LLC
0000950123-25-002808	192950					Deer Management Co. LLC
0000950123-25-002809	192588					Deer Management Co. LLC
0000950123-25-002807	192852					Deer Management Co. LLC
0000950123-25-002805	193255					Deer Management Co. LLC
0000950123-25-002806	193182					Deer Management Co. LLC
0000950123-25-002803	192995					Deer Management Co. LLC
0001085146-25-001697	192544	0001478032	028-13630			Pharo Management, Inc.
0000895421-25-000286	192545	0000895421	028-03432			MORGAN STANLEY
0001085146-25-001695	192612	0001637460	028-18778			Man Group plc
0001085146-25-001694	192519	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-25-001693	192965	0001289643	028-10979	000163016	801-78835	GLG Partners LP
0001085146-25-001693	192964	0001637460	028-18778			Man Group plc
0000895421-25-000285	192570	0000895421	028-03432			MORGAN STANLEY
0001085146-25-001692	192743	0001637460	028-18778			Man Group plc
0001085146-25-001692	192744	0001352261	028-11672	000138802	801-65571	GLG LLC
0001085146-25-001691	192815	0001637460	028-18778			Man Group plc
0001085146-25-001690	193102	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-25-001690	193101	0001637460	028-18778			Man Group plc
0001345471-25-000008	192304	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001172661-25-001175	192851	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0001012975-25-000097	192876	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0000895421-25-000284	192746	0000895421	028-03432			MORGAN STANLEY
0001345471-25-000007	192494	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0000899140-25-000323	192330	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0001345471-25-000006	192994	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001012975-25-000096	192976	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001104659-25-014158	193172	0001674546	028-17462			Bellevue Group AG
0001446114-25-000013	192752	0001446114	028-13214	000124674	801-61770	Ancora Advisors LLC
0000895421-25-000283	192290	0000895421	028-03432			MORGAN STANLEY
0001012975-25-000095	192927	0001631543	028-17297	000157939	801-73682	Raine Capital LLC
0001418812-25-000004	192703	0001351069				ValueAct Capital Management, L.P.
0001012975-25-000094	193166	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0000895421-25-000282	192522	0000895421	028-03432			MORGAN STANLEY
0001085146-25-001684	192513	0002011612	028-23932			Pathstone Holdings, LLC
0000905148-25-000644	192820	0002022949	028-24301			COMMON FUND FOR NONPROFIT ORGANIZATIONS
0001446114-25-000011	192875	0001446114	028-13214	000124674	801-61770	Ancora Advisors LLC
0001085146-25-001682	192499	0002011612	028-23932			Pathstone Holdings, LLC
0001085146-25-001682	192498	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001104659-25-014149	193277	0001674546	028-17462			Bellevue Group AG
0001085146-25-001681	192389	0002011612	028-23932			Pathstone Holdings, LLC
0000895421-25-000281	192496	0000895421	028-03432			MORGAN STANLEY
0001104659-25-014148	192947	0001265131	028-15359			Hilltop Holdings Inc.
0001839882-25-009248	193278	0000860662	028-02616			ANGELO GORDON & CO., L.P.
0001013594-25-000298	192558		028-20282	000307151	801-119969	Elliott Investment Management L.P.
0001104659-25-014143	192396	0001265131	028-15359			Hilltop Holdings Inc.
0001375836-25-000002	193047	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0001012975-25-000093	192841	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0000895421-25-000280	192608	0000895421	028-03432			MORGAN STANLEY
0001013594-25-000297	192722		028-20282	000307151	801-119969	Elliott Investment Management L.P.
0000895421-25-000279	192565	0000895421	028-03432			MORGAN STANLEY
0001104659-25-014138	192600	0001265131	028-15359			Hilltop Holdings Inc.
0001756272-25-000002	192748					Enstar Group LTD
0001104659-25-014136	192554	0001674546	028-17462			Bellevue Group AG
0000905148-25-000641	192773	0001250731	028-17941			CHAI TRUST CO LLC
0001172661-25-001166	192312	0001489933	028-14000	000157081	801-72946	DME Capital Management, LP
0000905148-25-000640	193190	0001250731	028-17941			CHAI TRUST CO LLC
0000921895-25-000488	192555	0001334429	028-15403	000115197	801-78141	BIGLARI CAPITAL CORP.
0000895421-25-000278	193198	0000895421	028-03432			MORGAN STANLEY
0001104659-25-014132	192747	0001265131	028-15359			Hilltop Holdings Inc.
0001050471-25-000002	193084		028-17598			Russell Investments Group, Ltd
0001172661-25-001164	192652	0001489933	028-14000	000157081	801-72946	DME Capital Management, LP
0000921895-25-000487	192840	0001334429	028-15403	000115197	801-78141	BIGLARI CAPITAL CORP.
0001375836-25-000001	192933	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0001363829-25-000017	193120					Cavello Bay Reinsurance LTD
0000902664-25-001050	192796	0002017863	028-24178	000330656		Point72 (DIFC) Ltd
0000902664-25-001050	192792	0001599822	028-16027	000292047		Point72 Hong Kong Ltd
0000902664-25-001050	192791	0001603465	028-16258	000292081		Cubist Systematic Strategies, LLC
0000902664-25-001050	192790	0001949771	028-23094	000323525		Point72 Middle East FZE
0000902664-25-001050	192795	0002006887	028-23927	000329574		Point72 Italy, S.r.l.
0000902664-25-001050	192794	0001666791	028-17282	000292069		Point72 Asia (Singapore) Pte. Ltd.
0000902664-25-001050	192793	0001698051	028-17887	000292074		Point72 Europe (London) LLP
0000921895-25-000485	192847	0001334429	028-15403	000115197	801-78141	BIGLARI CAPITAL CORP.
0000950123-25-002792	192399		028-19201			VK Services, LLC
0000950123-25-002786	192707		028-14321	000158120	801-74175	Coliseum Capital Management, LLC
0000950123-25-002791	193096		028-19201			VK Services, LLC
0000950123-25-002787	192561		028-13627	000293389		Sculptor Capital II LP
0000950123-25-002789	193253		028-06663	000107913	801-56729	Sculptor Capital LP
0000950123-25-002785	193181		028-14321	000158120	801-74175	Coliseum Capital Management, LLC
0001104659-25-014107	192488	0001423994	028-12856			Ridgeback Capital Investments L.P.
0000905148-25-000635	192543	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0000895421-25-000277	192940	0000895421	028-03432			MORGAN STANLEY
0000905148-25-000634	192322	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0001104659-25-014098	192306	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001172661-25-001160	193070	0001281446	028-11743	000158423	801-73834	GREAT POINT PARTNERS LLC
0000905148-25-000633	192293	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0000921895-25-000482	192303	0001867040	028-21274			Gimbel Daniel Scott
0001172661-25-001159	192537	0001281446	028-11743	000158423	801-73834	GREAT POINT PARTNERS LLC
0000895421-25-000276	192712	0002026079	028-24289			Morgan Stanley Institutional Investment Advisors LLC
0001493152-25-006872	192952	0001543170	028-16511	000163427	801-80025	SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0000921895-25-000481	192962	0001867040	028-21274			Gimbel Daniel Scott
0000919574-25-001524	192395	0001056831	028-06994	000107987	801-54831	FAIRHOLME CAPITAL MANAGEMENT LLC
0001273087-25-000015	192992	0001745981	028-18889			WORLDQUANT MILLENNIUM ADVISORS LLC
0001172661-25-001150	192771	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000905148-25-000631	192943	0001163653	028-10594			NOMURA HOLDINGS INC
0001172661-25-001148	192609	0001453072	028-13284	000155058	801-71962	Alyeska Investment Group, L.P.
0000905148-25-000630	192475	0001163653	028-10594			NOMURA HOLDINGS INC
0001172661-25-001147	192391	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0001172661-25-001143	192921	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000921895-25-000478	192573	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000905148-25-000629	192750	0001163653	028-10594			NOMURA HOLDINGS INC
0001104659-25-014068	193179	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000921895-25-000477	192388	0001058811				IMMERSION CORP
0000921895-25-000476	193186	0001058811				IMMERSION CORP
0001273087-25-000014	192937	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0000921895-25-000475	192587	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001172661-25-001137	192338	0001055951	028-06774	000118608	801-61046	ORBIMED ADVISORS LLC
0001104659-25-014062	193169	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000929638-25-000770	192861	0001959730	028-23083			Fund 1 Investments, LLC
0000929638-25-000769	192977	0001959730	028-23083			Fund 1 Investments, LLC
0000921895-25-000472	192536	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001273087-25-000013	192946	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0001172661-25-001133	192650	0001352924	028-15101	000161331	801-79576	Caledonia (Private) Investments Pty Ltd
0001104659-25-014049	192329	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001104659-25-014048	192984	0001666749	028-23936			Castle Creek Capital Partners VI, LP
0001050471-25-000001	192560	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0000929638-25-000766	192786		028-22122			Cantor Fitzgerald, L.P.
0001089355-25-000028	192604	0001305841	028-10968			Epoch Investment Partners, Inc.
0001089355-25-000028	192601	0001056053	028-05987			TD ASSET MANAGEMENT INC
0001089355-25-000028	192603	0001551017	028-24317			TD PRIVATE CLIENT WEALTH LLC
0001089355-25-000028	192602	0001999606	028-23436			TD Waterhouse Canada Inc.
0001089355-25-000028	192605	0001475770	028-13626			Cowen Investment Management LLC
0000929638-25-000765	192988		028-22122			Cantor Fitzgerald, L.P.
0001214659-25-002864	193174	0001056581	028-06950			GENDELL JEFFREY L
0001214659-25-002861	193090	0001536239	028-14690			Tontine Asset Management, LLC
0001214659-25-002861	193091	0001491514	028-19509			Tontine Associates, LLC
0001214659-25-002861	193092	0001845441	028-20769			TONTINE CAPITAL ASSOCIATES, L.P.
0001214659-25-002865	192315	0001056581	028-06950			GENDELL JEFFREY L
0001214659-25-002866	193176	0001056581	028-06950			GENDELL JEFFREY L
0000950123-25-002778	192646		028-2813114			Blackstone Inc
0000950123-25-002777	192490		028-13114			Blackstone Inc
0000950123-25-002779	192862		028-2813114			Blackstone Inc
0000950123-25-002772	193124		028-13114			Blackstone Inc
0000950123-25-002774	192345		28-13114			Blackstone Inc
0000950123-25-002775	192400		028-2813114			Blackstone Inc
0000950123-25-002773	192972		028-2813114			Blackstone Inc
0000950123-25-002776	192787		028-2813114			Blackstone Inc
0000950123-25-002768	192308		28-4545			Berkshire Hathaway Inc
0000950123-25-002767	192318		028-15811			HSG Holding Ltd
0000950123-25-002771	192310		028-13114			Blackstone Inc
0000950123-25-002769	192772		28-4545			Berkshire Hathaway Inc
0000950123-25-002766	192845		028-15811			HSG Holding Ltd
0000950123-25-002762	192521		028-15811			HSG Holding Ltd
0000950123-25-002757	193175		028-15811			HSG Holding Ltd
0000950123-25-002758	192714		028-15811			HSG Holding Ltd.
0000950123-25-002759	192524		028-15811			HSG Holding Ltd
0000950123-25-002760	192311		028-15811			HSG Holding Ltd
0000950123-25-002755	193046		28-4545			Berkshire Hathaway Inc
0000950123-25-002756	192346		28-4545			Berkshire Hathaway Inc
0000950123-25-002752	192990		28-4545			Berkshire Hathaway Inc
0000950123-25-002753	193183		28-4545			Berkshire Hathaway Inc
0000950123-25-002754	192324		28-4545			Berkshire Hathaway Inc
0000950123-25-002751	193123		28-4545			Berkshire Hathaway Inc
0000950123-25-002746	192349		28-4545			Berkshire Hathaway Inc
0000950123-25-002749	192777		28-4545			Berkshire Hathaway Inc
0000950123-25-002745	192813		28-4545			Berkshire Hathaway Inc
0000950123-25-002748	192568		28-4545			Berkshire Hathaway Inc
0000950123-25-002744	193217		28-4545			Berkshire Hathaway Inc
0000950123-25-002750	193050		28-4545			Berkshire Hathaway Inc
0000921895-25-000469	192649	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000929638-25-000764	193081		028-22122			Cantor Fitzgerald, L.P.
0001104659-25-014039	192764	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000929638-25-000762	192495		028-22122			Cantor Fitzgerald, L.P.
0001172661-25-001127	192364	0001702490	028-18498			Deer Park Road Corp
0000950123-25-002742	192556		028-13183	000148826	801-70860	Citadel Advisors LLC
0000929638-25-000760	192590		028-21401	000106301	801-50835	Smith Group Asset Management, LLC
0000929638-25-000760	192589		028-18098	000159296	801-72852	Cantor Fitzgerald Investment Advisors L.P.
0001172661-25-001125	193194	0001702490	028-18498			Deer Park Road Corp
0001104659-25-014035	192486	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000921895-25-000467	192563	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000919574-25-001516	192654	0001742998	028-18846			FNY Investment Advisers, LLC
0001418812-25-000003	192347	0001418814	028-13172			ValueAct Holdings, L.P.
