ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001600095-24-000020	179088	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000019	179091	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000018	179092	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000017	179080	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000016	179094	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000015	179100	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000014	179085	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000013	179072	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000012	179096	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000011	179073	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000010	179087	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000009	179086	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000008	179068	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000007	179098	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000006	179093	0000927971				BANK OF MONTREAL /CAN/
0001600095-24-000005	179095	0000927971				BANK OF MONTREAL /CAN/
0001085146-24-002674	179071	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-24-002674	179070	0001390777	028-12592			Bank of New York Mellon Corp
0000950123-24-005988	179075		028-15014			Allianz Asset Management GmbH
0000950123-24-005986	179089		028-15014			Allianz Asset Management GmbH
0000950123-24-005983	179078		028-15014			Allianz Asset Management GmbH
0000950123-24-005980	179081		028-15014			Allianz Asset Management GmbH
0000950123-24-005979	179104		028-15014			Allianz Asset Management GmbH
0000950123-24-005975	179084		028-15014			Allianz Asset Management GmbH
0000950123-24-005973	179105		028-15014			Allianz Asset Management GmbH
0000950123-24-005971	179082		028-15014			Allianz Asset Management GmbH
0000950123-24-005969	179077		028-15014			Allianz Asset Management GmbH
0000950123-24-005962	179069		028-15014			Allianz Asset Management GmbH
0000950123-24-005960	179102		028-15014			Allianz Asset Management GmbH
0000950123-24-005959	179076		028-15014			Allianz Asset Management GmbH
0000950123-24-005955	179099		028-15014			Allianz Asset Management GmbH
0000950123-24-005951	179101		028-15014			Allianz Asset Management GmbH
0000950123-24-005950	179066		028-15014			Allianz Asset Management GmbH
0000950123-24-005937	179067		028-15014			Allianz Asset Management GmbH
0000950123-24-005936	179103		028-15014			Allianz Asset Management GmbH
0000950123-24-005921	179083		028-15014			Allianz Asset Management GmbH
0000950123-24-005913	179090		028-15014			Allianz Asset Management GmbH
0000950123-24-005911	179079		028-15014			Allianz Asset Management GmbH
0000950123-24-005910	179074		028-15014			Allianz Asset Management GmbH
0000950123-24-005904	179097		028-15014			Allianz Asset Management GmbH
0000950123-24-005897	177581		028-15014			Allianz Asset Management GmbH
0000950123-24-005895	176820		028-15014			Allianz Asset Management GmbH
0001905627-24-000003	178534	0001730242				55I, LLC
0001905627-24-000003	178535	0001697723	028-17779	000282580	801-107319	AE Wealth Management LLC
0001905627-24-000003	178536	0001599584	028-15771	000141413	801-68010	Brookstone Capital Management
0001905627-24-000003	178537	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001905627-24-000003	178538	0001812090				Vise Technologies, Inc.
0001905627-24-000002	177755	0001697723	028-17779	000282580	801-107319	AE Wealth Management LLC
0001905627-24-000002	177754	0001730242				55I, LLC
0001905627-24-000002	177758	0001812090				Vise Technologies, Inc.
0001905627-24-000002	177756	0001599584	028-15771	000141413	801-68010	Brookstone Capital Management
0001905627-24-000002	177757	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000940445-24-000010	177637	0001800752				CERTUITY, LLC
0001856405-24-000004	176728	0001103882	028-05431	000138460	801-72796	Paloma Partners Management Co
0001401342-24-000004	177317		028-12533			Arrow Financial Corporation
0000902882-24-000005	177722		028-12533			Arrow Financial Corporation
0001457716-24-000004	176924	0001533964	028-14585			Virtu Financial LLC
0001420506-24-001016	178462		028-12194			BlackRock Investment Management (uk) Ltd.
0001420506-24-001016	178464		028-02682			UBS ASSET MANAGEMAENT AMERICAS INC
0001420506-24-001016	178463		028-11326			State Street Global Advisors LTD
0000759944-24-000113	178740		028-17246			Citizens Bank, National Association
0000759944-24-000113	178741		028-19418	000106743	801-40835	Clarfeld Financial Advisors, LLC,
0000905148-24-001516	177461	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000905148-24-001515	179007	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000905148-24-001513	177068	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000905148-24-001512	178171	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001964116-24-000002	176951	0001626116		000172832	801-80480	SVB WEALTH LLC
0001134700-24-000003	178280					NB Cat
0001134700-24-000003	178278					Westwood Global
0001134700-24-000003	178276					RGM
0001134700-24-000003	178277					Southeastern
0001134700-24-000003	178279					Dalton
0001965939-24-000004	178073	0001919867		000307680	801-122825	iSAM Funds (UK) Ltd
0001965939-24-000003	176727	0001919867		000307680	801-122825	iSAM Funds (UK) Ltd
0002012421-24-000003	177497	0001697723				AE Wealth Management LLC
0001178913-24-001759	177368	0001679543	028-18650			Phoenix Holdings Ltd.
0001178913-24-001756	178996	0001679543	028-18650			Phoenix Holdings Ltd.
0000950123-24-005749	178024					HANCOCK WHITNEY INVESTMENT SERVICES INC.
0000769993-24-000264	178693	0000886982	028-04981			GOLDMAN SACHS GROUP INC
0001624489-24-000004	177603	0001310051	028-11012			Pier Capital, LLC
0001624489-24-000004	177604	0001591546	028-15835			Pacific Ridge Capital Partners, LLC
0001624489-24-000004	177605	0001364615	028-11964			Aperio Group, LLC
0001624489-24-000004	177606	0001538449	028-14623			Mawer Investment Management Ltd.
0001624489-24-000004	177607	0001386060	028-12484			Boston Partners
0001512805-24-000012	177693	0000765443	028-01420	000107296	801-14813	DUFF & PHELPS INVESTMENT MANAGEMENT CO
0001512805-24-000012	177694	0001021223	028-05792	000104599	801-24241	KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001512805-24-000012	177695	0001387941	028-12259	000128356	801-62448	ALPHASIMPLEX GROUP, LLC
0001595888-24-000040	178360	0001595888	028-16162			JANE STREET GROUP, LLC
0001512805-24-000011	177897		028-01420	000107296		DUFF & PHELPS INVESTMENT MANAGEMENT CO
0001512805-24-000011	177898		028-05792	000104599		KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001512805-24-000011	177899		028-11076	000127447		Sustainable Growth Advisers, LP
0001512805-24-000011	177900		028-21243	000310902		NFJ INVESTMENT GROUP, LLC
0001512805-24-000011	177901		028-14257	000155686		Westchester Capital Management, LLC
0001512805-24-000011	177902		028-18744	000146025		Silvant Capital Management LLC
0001512805-24-000011	177903		028-07292	000108934		VOYA INVESTMENT MANAGEMENT LLC
0000950123-24-005741	177960		028-13925			Meiji Yasuda Asset Management Co Ltd.
0001595888-24-000044	177509	0001595888	028-16162			JANE STREET GROUP, LLC
0000769993-24-000266	178118	0000886982	028-04981			GOLDMAN SACHS GROUP INC
0001595888-24-000043	178138	0001595888	028-16162			JANE STREET GROUP, LLC
0001446114-24-000018	178200	0001446114	028-13214	000124674	801-61770	Ancora Advisors LLC
0000769993-24-000263	177508	0000886982	028-04981			GOLDMAN SACHS GROUP INC
0001446114-24-000017	177445	0001446114	028-13214	000124674	801-61770	Ancora Advisors LLC
0001595888-24-000041	177435	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-24-000042	178539	0001595888	028-16162			JANE STREET GROUP, LLC
0001845849-24-000001	177036	0001629271	028-16378			PALLADIEM, LLC
0000769993-24-000268	178297	0000886982	028-04981	000000361	801-16048	GOLDMAN SACHS GROUP INC
0001624489-24-000004	177601	0000938206	028-04207			DRIEHAUS CAPITAL MANAGEMENT LLC
0001624489-24-000004	177602	0001341401	028-11487			River Road Asset Management, LLC
0000769993-24-000262	176894	0000886982	028-04981			GOLDMAN SACHS GROUP INC
0000769993-24-000261	177331	0000886982	028-04981			GOLDMAN SACHS GROUP INC
0001512805-24-000010	177266		028-18744	000146025	801-68741	Silvant Capital Management LLC
0001512805-24-000010	177265		028-18745	000146023	801-68739	Ceredex Value Advisors LLC
0001512805-24-000010	177268		028-11076	000127447	801-62151	Sustainable Growth Advisers, LP
0001512805-24-000010	177267		028-21243	000310902	801-119686	NFJ Investment Group, LLC
0001085146-24-002648	178452	0001964068	028-22786	000313110	801-122267	Allegiance Financial Group Advisory Services LLC
0001085146-24-002648	178451	0001903880	028-21624	000116091	801-61445	JACKSON THORNTON ASSET MANAGEMENT, LLC
0001085146-24-002648	178450	0001927705	028-22928	000282312	801-118278	Delap Wealth Advisory, LLC
0001768928-24-000002	178429	0000039263	028-00183			CULLEN/FROST BANKERS, INC.
0001013594-24-000488	177545		028-10010	000127831	801-62794	PAULSON & CO. INC.
0001909654-24-000001	176708	0001697723				AE Wealth Management LLC
0001398344-24-009721	177540	0001695078	028-19635	000116978	801-61471	Faithward Advisors, LLC
0001104659-24-062035	177465	0001666749	028-23936			Castle Creek Capital Partners VI, LP
0000902664-24-003651	177942	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000902664-24-003650	176826	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000902664-24-003647	178391	0001029160	028-06420			SOROS FUND MANAGEMENT LLC
0001456421-24-000009	179011		28-13438			Apollo Management Holdings, L.P.
0001512805-24-000008	177150		028-17986	000166459	801-79940	INFRASTRUCTURE CAPITAL ADVISORS, LLC
0001512805-24-000008	177149		028-01347	000003140	801-13457	REAVES W H & CO INC
0001512948-24-000002	176856	0001105838	028-10843	000732905		ROBOTTI ROBERT
0000899140-24-000611	178288	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0001082045-24-000003	178121	0000003520	028-00869	000106750	801-6709	FRED ALGER MANAGEMENT, LLC
0001633870-24-000002	177807	0001103882	028-05431			Paloma Partners Management Co
0000950103-24-006713	178545	0001671176	028-23365			Atairos Partners GP, Inc.
0000950103-24-006713	178544	0001671122	028-18539			Atairos Group, Inc.
0000950103-24-006712	177621	0001671122	028-18539			Atairos Group, Inc.
0000950103-24-006710	178476	0001671122	028-18539			Atairos Group, Inc.
0001626116-24-000004	177761	0001964116				First Citizens Asset Management, Inc.
0001178913-24-001751	177553	0001603837	028-16590			Ion Asset Management Ltd.
0000919574-24-003207	176747	0001317588	028-11161	000137183	801-65657	ABRAMS BISON INVESTMENTS, LLC
0001214659-24-009350	176786	0001491514	028-19509			Tontine Associates, LLC
0001214659-24-009353	178208	0001056581	028-06950			GENDELL JEFFREY L
0001214659-24-009350	176785	0001536239	028-14690			Tontine Asset Management, LLC
0001214659-24-009350	176787	0001845441	028-20769			TONTINE CAPITAL ASSOCIATES, L.P.
0001214659-24-009352	179017	0001056581	028-06950			GENDELL JEFFREY L
0001214659-24-009351	177866	0001056581	028-06950			GENDELL JEFFREY L
0001178913-24-001749	177276	0001603837	028-16590			Ion Asset Management Ltd.
0001143718-24-000015	177458	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001353316-24-000005	178045	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0000919574-24-003205	177122	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0001143718-24-000014	178274	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000919574-24-003204	178053	0001358253	028-11896	000138306	801-65608	TIG Advisors, LLC
0001012975-24-000229	179041	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001137774-24-000083	177223	0000845563	028-02405	000106266	801-27721	COHEN & STEERS CAPITAL MANAGEMENT INC
0001137774-24-000083	177224	0001015083	028-05618	000107496	801-40263	EMERALD ADVISERS, LLC
0001137774-24-000083	177225	0001229262	028-10981	000107738	801-37591	GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001137774-24-000083	177226	0001164833	028-10068	000114649	801-60512	HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001137774-24-000083	177227	0001363391	028-11937	000107038	801-21011	J.P. Morgan Investment Management Inc.
0001137774-24-000083	177228	0001050470	028-06580	000109918	801-47689	LSV ASSET MANAGEMENT
0001137774-24-000083	177229	0000912938	028-04968	000007383	8-27864	MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001137774-24-000083	177230	0001230193	028-11866	000110353	801-15757	MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001137774-24-000083	177231	0001230440	028-17085	000124687	801-61757	Neuberger Berman Investment Advisers LLC
0001137774-24-000083	177232	0000080255	028-00115	000105496	801-856	PRICE T ROWE ASSOCIATES INC /MD/
0001137774-24-000083	177233	0001040188	028-06354	000106189	801-46878	VICTORY CAPITAL MANAGEMENT INC
0001137774-24-000083	177234	0000902219	028-04557	000119660	801-64475	WELLINGTON MANAGEMENT GROUP LLP
0001137774-24-000083	177235	0001138897	028-10245	000110441	801-8162	Western Asset Management Company, LLC
0001137774-24-000083	177236	0001644956	028-17022	000173961	801-80640	WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC
0001137774-24-000083	177237	0001137774	028-10077			PRUDENTIAL FINANCIAL INC
0001137774-24-000083	177238	0001386060	028-12484	000124982	801-61786	Boston Partners
0001137774-24-000083	177239	0000727770	028-05267	000105390	801-32108	MACQUARIE INVESTMENT MANAGEMENT BUSINESS TRUST
0001137774-24-000083	177240	0000938206	028-04207	000105757	801-18439	DRIEHAUS CAPITAL MANAGEMENT LLC
0001137774-24-000083	177241	0001034883	028-06254	000110909	801-14261	MARTIN CURRIE INC
0001137774-24-000083	177242	0001313816	028-11092	000132694	801-63492	TimesSquare Capital Management, LLC
0001137774-24-000083	177243	0000861177	028-02682	000106838	801-34910	UBS ASSET MANAGEMENT AMERICAS LLC
0001137774-24-000083	177217	0000053417	028-00074	000107959	801-5608	JENNISON ASSOCIATES LLC
0001137774-24-000083	177218	0001316541	028-11173	000129752	801-62692	PGIM Quantitative Solutions LLC
0001137774-24-000083	177219	0000946754	028-04217	000105676	801-22808	PGIM, Inc.
0001137774-24-000083	177220	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001137774-24-000083	177221	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001137774-24-000083	177222	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0001012975-24-000228	178198	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001143718-24-000013	178564	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001172661-24-002526	177961	0001281446	028-11743	000158423	801-73834	GREAT POINT PARTNERS LLC
0001012975-24-000227	177339	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001353316-24-000004	177427	0001353316	028-11815	000155551	801-72100	Hound Partners, LLC
0001172661-24-002524	177896	0001281446	028-11743	000158423	801-73834	GREAT POINT PARTNERS LLC
0001085146-24-002642	178449	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001012975-24-000226	177507	0001319998	028-11745	000161754	801-74264	Southpoint Capital Advisors LP
0001143718-24-000012	178289	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001085146-24-002641	178368	0001637460	028-18778			Man Group plc
0001085146-24-002640	177868	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-24-002639	178446	0001637460	028-18778			Man Group plc
0001085146-24-002639	178447	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-24-002638	177779	0001637460	028-18778			Man Group plc
0001085146-24-002638	177780	0001289643	028-10979	000163016	801-78835	GLG Partners LP
0000950123-24-005706	178257		028-14349			Brookfield Corporation
0000905148-24-001433	178038	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0000921895-24-001241	178909	0001867040	028-21274			Gimbel Daniel Scott
0000905148-24-001431	178466	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0001085146-24-002637	177650	0001637460	028-18778			Man Group plc
0001085146-24-002637	177651	0001352261	028-11672	000138802	801-65571	GLG LLC
0001613617-24-000004	178134	0001592828	028-17729	000171412	801-79835	Empowered Funds, LLC
0001143718-24-000011	177455	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000921895-24-001240	176855	0001867040	028-21274			Gimbel Daniel Scott
0001085146-24-002636	178413	0001637460	028-18778			Man Group plc
0000905148-24-001429	177500	0001512857	028-14379	000161292	802-74971	Brevan Howard Capital Management LP
0001085146-24-002635	178251	0001299434	028-11157			DSC Advisors, L.P.
0000950123-24-005701	178417		28-4545			Berkshire Hathaway Inc
0000950123-24-005700	178271		28-4545			Berkshire Hathaway Inc
0000950123-24-005697	177833		28-4545			Berkshire Hathaway Inc
0000950123-24-005699	177182		28-4545			Berkshire Hathaway Inc
0000950123-24-005698	177655		28-4545			Berkshire Hathaway Inc
0000950123-24-005696	176915		28-4545			Berkshire Hathaway Inc
0000950123-24-005692	178195		28-4545			Berkshire Hathaway Inc
0000950123-24-005694	178685		28-4545			Berkshire Hathaway Inc
0000950123-24-005693	176707		28-4545			Berkshire Hathaway Inc
0000950123-24-005690	177473		28-4545			Berkshire Hathaway Inc
0000950123-24-005691	177575		28-4545			Berkshire Hathaway Inc
0000950123-24-005688	177208		28-4545			Berkshire Hathaway Inc
0000950123-24-005689	178979		28-4545			Berkshire Hathaway Inc
0000950123-24-005695	178481		28-4545			Berkshire Hathaway Inc
0001085146-24-002633	177469	0001478032	028-13630			Pharo Management, Inc.
0001085146-24-002631	177244	0001478032	028-13630			Pharo Management, Inc.
0000950123-24-005687	177277		028-14349			Brookfield Corporation
0000929638-24-001831	178353		028-22122			Cantor Fitzgerald, L.P.
0000905148-24-001427	177485	0001675855	028-18490			Blue Pool Management Ltd.
0001085146-24-002629	177020	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001085146-24-002628	177556	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0000929638-24-001830	178125		028-22122			Cantor Fitzgerald, L.P.
0001999371-24-006145	178529	0000860662	028-02616			ANGELO GORDON & CO., L.P.
0000950123-24-005684	177619		028-14349			Brookfield Corporation
0000921895-24-001238	177832	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000929638-24-001829	177676		028-22122			Cantor Fitzgerald, L.P.
0001011438-24-000374	177782	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001011438-24-000374	177783	0001526187	028-17866			Yorktown IX Associates LLC
0001143718-24-000010	178482	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000929638-24-001828	177044		028-21401	000106301	801-50835	Smith Group Asset Management, LLC
0000929638-24-001828	177043		028-18098	000159296	801-72852	Cantor Fitzgerald Investment Advisors L.P.
0000950123-24-005682	177180		028-14349			Brookfield Corp.
0001345471-24-000021	178512	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001426818-24-000001	177456	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0000950123-24-005680	178433		028-14349			Brookfield Corporation
0001012975-24-000224	177559	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0001011438-24-000373	177658	0001689134	028-17867			Yorktown IX Co LP
0001011438-24-000373	177657	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0000921895-24-001237	176928	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000902664-24-003628	177029	0002006887	028-23927	000329574		Point72 Italy, S.r.l.
0000902664-24-003628	177028	0001666791	028-17282	000292069		Point72 Asia (Singapore) Pte. Ltd.
0000902664-24-003628	177027	0001698051	028-17887	000292074		Point72 Europe (London) LLP
0000902664-24-003628	177026	0001599822	028-16027	000292047		Point72 Hong Kong Ltd
0000902664-24-003628	177025	0001603465	028-16258	000292081		Cubist Systematic Strategies, LLC
0000902664-24-003628	177024	0001949771	028-23094	000323525		Point72 Middle East FZE
0000902664-24-003628	177030	0002017863		000330656		Point72 (DIFC) Ltd
0001012975-24-000223	178227	0001631543	028-17297	000157939	801-73682	Raine Capital LLC
0001873063-24-000004	178490	0001873063				Treynor Bancshares, Inc.
0001012975-24-000222	177496	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0000950123-24-005678	177882		028-14349			Brookfield Corp
0001345471-24-000020	178661	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0000950123-24-005676	177185		028-14349			Brookfield Corporation
0001172661-24-002516	178054	0001352924	028-15101	000161331	801-79576	Caledonia (Private) Investments Pty Ltd
0000921895-24-001236	177534	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0000950123-24-005671	177869					Deer Management Co. LLC
0000950123-24-005668	178128					Deer Management Co. LLC
0000950123-24-005672	178440					Deer Management Co. LLC
0000950123-24-005669	176822					Deer Management Co. LLC
0000950123-24-005670	177113					Deer Management Co. LLC
0000950123-24-005673	177552					Deer Management Co. LLC
0000950123-24-005666	176807					Deer Management Co. LLC
0000950123-24-005665	178231					Deer Management Co. LLC
0000950123-24-005662	177502		028-14349			Brookfield Corporation
0001012975-24-000220	178219	0001512397	028-14346	000157483	801-73337	Knighthead Capital Management, LLC
0000861177-24-000014	178004		028-13578			ARTISAN PARTNERS LIMITED PARTNERSHIP
0000861177-24-000014	177986		028-13982			NOMURA CORPORATE RESEARCH AND ASSET MANAGEMENT INC.
0000861177-24-000014	177985		028-17085			NEUBERGER BERMAN INVESTMENT ADVISERS LLC
0000861177-24-000014	177984		028-11450			MONDRIAN INVESTMENT PARTNERS LIMITED
0000861177-24-000014	177983		028-10229			LOS ANGELES CAPITAL MANAGEMENT AND EQUITY RESEARCH, INC.
0000861177-24-000014	177982		028-05792			KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT, LLC
0000861177-24-000014	177988		028-10952			PACIFIC INVESTMENT MANAGEMENT COMPANY LLC
0000861177-24-000014	177989		028-05655			RIVERBRIDGE PARTNERS, LLC
0000861177-24-000014	177990		028-01911			ROBERT W. BAIRD & CO. INCORPORATED (CHAUTAUQUA CAPITAL MANAGEMENT, LLC)
0000861177-24-000014	177991		028-17843			SAPIENCE INVESTMENTS LLC
0000861177-24-000014	177992		028-17022			WILLIAM BLAIR & COMPANY L.L.C.
0000861177-24-000014	177993		028-17689			KETTLE HILL CAPITAL MANAGEMENT, LLC
0000861177-24-000014	177994		028-03059			JACOBS LEVY EQUITY MANAGEMENT, INC.
0000861177-24-000014	177995		028-04413			ALLSPRING GLOBAL INVESTMENTS
0000861177-24-000014	177996		028-21789			INSIGHT NORTH AMERICA
0000861177-24-000014	177997		028-11166			CALAMOS ADVISORS
0000861177-24-000014	177998		028-19400			RWC ASSET ADVISORS (US) LLC
0000861177-24-000014	177999		028-17749			DLD ASSET MANAGEMENT, L.P.
0000861177-24-000014	178000		028-02682			MAGNETAR ASSET MANAGEMENT, LLC
0000861177-24-000014	178001		028-15430			ARGA INVESTMENT MANAGEMENT LP
0000861177-24-000014	178002		028-16899			WELLINGTON MANAGEMENT CO.
0000861177-24-000014	178003		028-04968			MASSACHUSETTS FINANCIAL SERVICES CO.
0000861177-24-000014	177987		028-12690			PCJ INVESTMENT COUNSEL LTD
0000861177-24-000014	178005		028-17876			GQG PARTNERS LLC
0000861177-24-000014	178006		028-03687			POLEN CAPITALMANAGEMENT LLC
0000861177-24-000014	178007		028-00408			BROWN BROTHERS HARRIMAN & CO.
0000861177-24-000014	178008		028-16049			ELECTRON CAPITAL PARTNERS
0000861177-24-000014	178009		028-10068			HOTCHKIS & WILEY CAPITAL MANAGEMENT
0000861177-24-000014	178010		028-06354			VICTORY CAPITAL MANAGEMENT
0000861177-24-000014	177980		028-06609			AVIVA INVESTORS AMERICAS LLC
0000861177-24-000014	177981		028-11937			J.P. MORGAN INVESTMENT MANAGEMENT, INC.
0001143718-24-000009	177640	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001011438-24-000371	178358	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0001011438-24-000371	178359	0001687161	028-17863			Yorktown X Associates LLC
0001539497-24-001050	179048	0000921669	028-04333			ICAHN CARL C
0001345471-24-000019	178987	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0001539497-24-001049	178445	0000921669	028-04333			ICAHN CARL C
0001104659-24-061935	178802	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0001539497-24-001048	178688	0000921669	028-04333			ICAHN CARL C
0000921895-24-001235	177893	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001426821-24-000001	177462	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0001539497-24-001047	177129	0000921669	028-04333			ICAHN CARL C
0001011438-24-000370	177560	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0001011438-24-000370	177561	0001688467	028-17862			Yorktown X Co LP
0001172661-24-002512	177286	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0001325091-24-000004	177361	0001318757	028-11304	000160885	802-76358	MARSHALL WACE, LLP
0001539497-24-001046	178131	0000921669	028-04333			ICAHN CARL C
0001493152-24-019859	177063	0001543170	028-16511	000163427	801-80025	SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0001172661-24-002509	178754	0001055951	028-06774	000118608	801-61046	ORBIMED ADVISORS LLC
0001539497-24-001045	178809	0000921669	028-04333			ICAHN CARL C
0000921895-24-001234	178782	0001517137	028-14564	000156943	801-72256	Starboard Value LP
0001104659-24-061932	177800	0001259313	028-12990	000130074	801-63800	ARES MANAGEMENT LLC
0000902664-24-003621	178192	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001539497-24-001044	177255	0000921669	028-04333			ICAHN CARL C
0001539497-24-001043	177471	0000921669	028-04333			ICAHN CARL C
0001143718-24-000008	177072	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000902664-24-003620	177168	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001013594-24-000482	177272		028-20282	000307151	801-119969	Elliott Investment Management L.P.
0001539497-24-001042	177096	0000921669	028-04333			ICAHN CARL C
0001172661-24-002507	177022	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0001085146-24-002616	178448	0001404574	028-14771	000156181	801-73162	683 Capital Management, LLC
0000905148-24-001422	177033	0002007642		000328998	801-129231	Anchorage Capital Advisors, L.P.
0000902664-24-003617	178051	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001011438-24-000368	177789	0001687163	028-17865			Yorktown XI Associates LLC
0001011438-24-000368	177788	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000902664-24-003616	178485	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0001172661-24-002505	178256	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000902664-24-003615	178997	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001012975-24-000217	178532	0001586986	028-16049	000166102	801-79375	Electron Capital Partners, LLC
0000902664-24-003614	177212	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0000902664-24-003612	177564	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001172661-24-002501	177016	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000902664-24-003611	176779	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0001011438-24-000367	177145	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0001011438-24-000367	177146	0001698089	028-17928			Yorktown XI Co LP
0001539497-24-001040	178083	0000921669	028-04333			ICAHN CARL C
