ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0000891287-20-000006	0	243	3059853	N
0001597857-20-000012	1	21	152097	N
0001793904-20-000010	2	335	278205	N
0001104659-20-130856	0	11	1137879	
0000950123-20-012421	0	53	309768	N
0001221073-20-000158	0	132	773881	N
0001085146-20-003079	0	1	17931	
0001537455-20-000013	0	13	1036056	N
0001537455-20-000012	0	21	1522764	N
0001701879-20-000005	0	18	3045524	N
0001537455-20-000014	0	14	1389699	N
0001541596-20-000004	0	124	149990	N
0001548916-20-000004	0	306	1206959	N
0001830817-20-000003	0	178	109822	N
0001729254-20-000004	0	930	188992	N
0001830817-20-000002	0	202	142471	N
0001830817-20-000001	0	203	163231	N
0001625959-20-000005	0	200	1396307	N
0001802387-20-000004	0	135	122606	N
0001420506-20-001352	0	139	394607	N
0001573311-20-000007	0	248	837800	N
0001104659-20-129604	0	52	271399	
0001754960-20-000086	0	248	160993	N
0000936698-20-000004	0	109	7333684	N
0000912938-20-000477	9	3049	266061295	N
0001802967-20-000006	0	7	310169	N
0001731191-20-000011	0	10	486950	N
0001727592-20-000007	0	221	195765	N
0001812046-20-000038	0	116	559718	
0001372130-20-000006	0	187	346018	N
0001085146-20-003078	4	186	957878	N
0001085146-20-003077	0	1	59925	N
0001606587-20-001273	0	112	124021	N
0001809043-20-000005	0	812	388317	N
0001172661-20-002352	2	3	124789	
0001172661-20-002351	3	2	47491	
0001387723-20-000009	0	137	239292	N
0001062993-20-005848	0	114	121439	N
0001831985-20-000004	0	61	123763	
0001831985-20-000003	0	61	123763	N
0001831985-20-000002	0	68	153452	N
0001131181-20-000007	0	100	237077	N
0001420506-20-001346	0	5	120102	N
0001493152-20-022123	0	46	206341	
0001493152-20-022122	0	30	207940	
0001688382-20-000008	0	42	248889	
0000350797-20-000113	0	1298	49346936	
0001832158-20-000001	1	173	108766	N
0001772937-20-000008	2	67	228545	N
0001772937-20-000007	2	60	228920	N
0001633037-20-000008	0	418	732917638	N
0001303159-20-000005	0	42	4872426	N
0001633037-20-000007	0	379	612875339	N
0000912938-20-000471	9	3081	209763134	N
0000912938-20-000470	9	3221	249093638	N
0000912938-20-000468	9	2961	253583436	N
0001794543-20-000005	0	407	402534	N
0001802451-20-000005	0	386	82856	N
0001456114-20-000008	0	699	1165740	N
0001785445-20-000005	0	312	352779	N
0001819919-20-000002	0	1329	114908	N
0001831263-20-000002	0	511	127640	N
0001830922-20-000001	0	516	124167	N
0001831193-20-000001	0	313	102972	N
0001774207-20-000005	0	70	141817	N
0000950123-20-012277	0	12	415057	N
0001791965-20-000018	0	686	1116215	N
0001387131-20-010110	0	36	206717	
0001085146-20-003076	0	1315	5254004	N
0001646639-20-000007	0	40	259917	N
0001398344-20-022904	0	132	243657	
0001085146-20-003074	0	21	251606	N
0001104659-20-127158	0	662	996398	
0001172661-20-002350	0	1	13176	
0001633037-20-000006	0	424	788486038	N
0001754960-20-000085	0	120	186737	
0001599054-20-000004	0	71	516364	N
0001830942-20-000006	0	70	118307	N
0001830942-20-000004	0	55	115329	N
0001830942-20-000003	0	58	97523	N
0001830942-20-000002	0	223	117709	N
0001398344-20-022873	0	552	477578	
0001688882-20-000011	0	78	538456	N
0001641438-20-000005	0	264	431199	N
0001505896-20-000004	0	69	80886	N
0000919574-20-007235	1	26	176285	
0001116247-20-000004	0	313109	2957	N
0001567619-20-020006	1	226	2273118	N
0001567619-20-020005	1	161	1886919	N
0001172661-20-002349	0	2	13061	
0001172661-20-002348	0	35	564652	
0001172661-20-002347	0	30	383349	
0001799677-20-000007	0	90	136930	N
0001386935-20-000008	0	273	1101575	N
0001072843-20-000005	0	59	480898	N
0001398344-20-022824	0	18	4715	
0001600035-20-000004	0	181	557328	N
0001046192-20-000034	5	3953	46052488	N
0001616004-20-000005	0	75	197127	N
0001567619-20-019992	0	9	652271	N
0001796651-20-000022	0	53	394750	N
0001815183-20-000001	0	580	515740	N
0001650303-20-000005	0	7	117075	N
0001315863-20-000952	0	21	104803	N
0001085146-20-003073	0	1315	5253435	N
0001172661-20-002346	0	46	781397	
0001080132-20-000004	0	77	178441	N
0001812178-20-000005	0	354	227070	N
0001062993-20-005761	0	333	359633	N
0001616328-20-000005	0	171	664256	N
0001821549-20-000001	0	531	142143	N
0001694886-20-000005	0	113	198356	N
0000950123-20-012232	0	75	2893710	N
0001398344-20-022790	0	353	2324079	
0000950123-20-012229	2	4	767426	Y
0001802696-20-000004	0	114	83233	N
0001519113-20-000004	0	638	208065	N
0001282189-20-000005	0	29	118680	N
0001398344-20-022779	0	1	16078	
0001536262-20-000005	0	24	405	N
0000909012-20-000153	0	12	473272	N
0001572748-20-000008	1	266	1303093	
0001490429-20-000005	0	58	968201	N
0001606587-20-001271	0	125	114598	N
0001172661-20-002345	0	17	181361	Y
0001172661-20-002344	0	11	179239	
0001398344-20-022769	0	128	1981240	
0001046192-20-000033	5	3953	45036	N
0001803237-20-000005	0	6	328950	N
0000902664-20-003997	9	23	893630	
0001511739-20-000004	0	104	323002	Y
0001104659-20-125978	0	174	655254	
0001398344-20-022762	0	334	122400	
0001567619-20-019928	0	78	46218180	N
0001420506-20-001342	0	250	301391	N
0001727783-20-000007	0	447	98832	N
0001452861-20-000004	0	977	343679732	N
0001665590-20-000006	0	32	198365	N
0001415345-20-000007	1	57	565722	N
0001698926-20-000004	0	97	137054	N
0000950123-20-012226	1	123	1390288	N
0001567619-20-019921	0	5	74380	N
0001832237-20-000001	0	117	586796	N
0001062993-20-005752	0	3308	6029813	N
0001600327-20-000010	0	165	277707	N
0001172661-20-002343	0	1	18419	
0001081019-20-000009	0	3046	62292977	N
0001683182-20-000009	0	56	357827	N
0001094584-20-000005	0	394	103814	N
0001595888-20-000025	4	9025	166394123	N
0001080628-20-000008	0	722	3841882	
0001604831-20-000006	0	77	123750	N
0001642274-20-000004	0	18	103115	N
0001609251-20-000007	0	11	314096	N
0001354821-20-000008	0	288	764161	N
0001104659-20-126017	0	44	134935	
0001398344-20-022763	0	402	156467	
0001569137-20-000006	0	112	1477074	N
0001085146-20-003072	0	29	3254664	
0001172661-20-002342	2	24	930003	
0001398344-20-022761	0	13	205142	
0001315863-20-000951	0	1	0	Y
0000950123-20-012222	0	12	64753	N
0001315863-20-000950	0	1	0	Y
0001104659-20-125935	0	26	53792	
0001567619-20-019920	0	2	11311	N
0001469589-20-000015	0	4	20654	N
0001567619-20-019919	1	30	167776	N
0001567619-20-019917	1	1165	941988	N
0001567619-20-019916	1	2464	6751092	N
0001469589-20-000013	2	1	0	N
0001567619-20-019914	1	896	19532023	N
0001761269-20-000007	0	22	63598	
0001555829-20-000006	0	233	1430114	N
0001104659-20-125924	0	12	157308	
0001104659-20-125923	0	36	358515	N
0001398344-20-022753	0	235	1164928	
0001398344-20-022752	0	334	1615091	
0001012975-20-000837	0	3	20032	N
0001398344-20-022750	0	519	193001	
0001085146-20-003070	0	44	288	N
0001398344-20-022749	0	323	732048	
0001387131-20-010034	0	137	1935258	
0001405086-20-000342	1	21	200768	N
0001085146-20-003069	2	164	4171616	N
0001493152-20-021746	1	7	18472092	
0001602189-20-000008	0	33	4451516	N
0001085146-20-003068	0	0	0	N
0001635236-20-000007	0	9	481245	N
0001085146-20-003067	0	15	162424	N
0001085146-20-003066	0	33	2693278	N
0001353316-20-000010	3	98	1476251	N
0001102578-20-000046	0	1200	11591877	N
0001616525-20-000010	1	484	2729112	N
0001085146-20-003065	0	484	1568400	
0000919574-20-007216	0	17	323833	
0001172661-20-002340	2	173	442021	
0001131181-20-000006	0	91	214655	N
0001214659-20-009613	0	40	84686	
0001085146-20-003064	2	565	2755797	N
0001104659-20-125897	0	8	1219173	N
0000902664-20-003985	0	10	1117834	
0001085146-20-003063	3	2523	59162164	N
0001794293-20-000006	0	40	513651	N
0001085146-20-003062	0	0	0	N
0001567619-20-019910	2	67	17509665	N
0001766150-20-000016	0	131	2520380	N
0001560717-20-000009	1	399	2802983	N
0001345471-20-000067	4	9	6051330	N
0001398344-20-022745	1	4314	16688713	
0001420506-20-001341	0	41	144160	N
0001080171-20-000008	0	188	2386714	N
0001104659-20-125889	0	1	173443	
0001632368-20-000005	0	24	189762	N
0001172661-20-002337	0	10	71662	
0001567619-20-019906	0	0	0	N
0000902664-20-003984	0	59	380742	
0001104659-20-125888	0	1	0	
0000950123-20-012220	0	80	769382	N
0001214659-20-009612	1	222	1539290	
0001214659-20-009610	1	358	1691001	
0001214659-20-009611	1	367	951189	
0001606587-20-001270	2	1006	1471753	N
0001535279-20-000006	0	17	2055081	N
0000950123-20-012217	6	185	25785853	N
0001340807-20-000010	0	26	4736825	N
0001812792-20-000002	0	198	226096	N
0001567619-20-019900	0	10	3183818	N
0001172661-20-002335	3	106	1224907	
0001567619-20-019899	2	47	9537382	N
0001172661-20-002334	0	15	319291	
0001809125-20-000003	0	76	403613	N
0001654954-20-012510	0	35	1895842	
0001418812-20-000084	1	12	7108967	N
0001567619-20-019898	0	49	210533	N
0001301396-20-000004	0	165	460125	N
0001085146-20-003061	0	721	465604	N
0001172661-20-002331	0	20	545020	
0000950159-20-000260	0	8	123850	
0001731509-20-000009	1	4	11640950	N
0000712537-20-000033	1	230	214112	N
0001455915-20-000007	0	414	1267899	N
0001567619-20-019896	1	11	14432886	N
0001172661-20-002327	1	2434	7420610	
0000950159-20-000259	0	12	406473	
0000919574-20-007210	2	121	1849290	
0001427350-20-000006	0	145	130257	N
0001172661-20-002326	2	34	1111643	
0001214659-20-009609	0	63	274339	
0000902664-20-003983	0	31	5408294	
0001133521-20-000014	0	42	1171571	
0001349352-20-000004	0	0	0	N
0001493152-20-021714	0	284	2620567	
0001591986-20-000017	0	17	944610	N
0001567619-20-019895	0	11	237973	N
0001587973-20-000006	0	2456	21540134	N
0001172661-20-002324	1	17	8807382	
0001172661-20-002323	0	86	3068878	
0001067926-20-000006	0	38	1700972	N
0001540866-20-000007	0	10	361964	N
0000919574-20-007206	1	10	799836	
0001567619-20-019894	0	2	20229	N
0000950159-20-000257	0	8	245236	
0001741129-20-000006	0	22	259213	N
0001172661-20-002321	1	27	2296133	
0001172661-20-002320	0	1	136751	
0001398344-20-022742	0	172	202688	
0001567619-20-019893	0	24	455916	N
0000950159-20-000256	0	6	275731	
0001172661-20-002319	0	84	1996608	
0001062993-20-005733	0	150	2406468	N
0001104659-20-125862	1	88	3339758	
0001567619-20-019892	0	5	6988	N
0001012975-20-000835	0	126	6849575	N
0001786767-20-000006	0	7	317302	N
0000902664-20-003981	0	2	548584	
0001567619-20-019890	0	4	2182454	N
0001567619-20-019889	0	5	25295	N
0001651336-20-000006	0	395	690715	
0000950123-20-012202	1	1	3157991	N
0001104659-20-125858	0	70	5467231	
0001085146-20-003060	0	16	212657	N
0001172661-20-002318	0	36	1120913	
0001567619-20-019887	0	134	679830	N
0001567619-20-019886	1	31	3208316	N
0001447228-20-000015	0	23	1660455	
0001172661-20-002316	1	15	371133	
0001172661-20-002315	0	0	0	
0001178913-20-003177	0	2	145184	
0001104659-20-125849	0	71	2721274	
0001387322-20-000015	0	48	15109083	
0001012975-20-000831	4	73	4393684	N
0001172661-20-002314	0	76	414830	
0000950123-20-012201	1	3	185739	N
0001567619-20-019884	1	170	5771647	N
0000950123-20-012199	0	4	138056	N
0001104659-20-125843	4	654	589523	N
0001567619-20-019883	0	24	153922	N
0001567619-20-019882	0	219	7711635	N
0001493152-20-021694	0	55	511320	
0000950123-20-012197	0	75	2986230	N
0001214659-20-009594	0	7	978908	
0001763921-20-000005	0	504	13989922	
0001214659-20-009593	0	95	2582603	
0000919574-20-007199	1	13	652681	
0001172661-20-002312	1	38	5182130	
0001595082-20-000106	0	2	19920	N
0000919574-20-007198	0	73	150042	
0001595082-20-000105	0	2	19831	N
0001178913-20-003171	2	47	670707	
0001050442-20-000006	0	78	4272933	N
0001595082-20-000104	0	1	16095	N
0001567619-20-019880	0	31	124776	N
0001479847-20-000009	0	8	262926	
0001172661-20-002311	0	25	547310	
0001595082-20-000103	0	2	262788	N
0001595082-20-000102	0	1	25728	N
0001595082-20-000101	0	2	322324	N
0001019056-20-000575	0	31	105184	
0001567619-20-019879	0	7	587559	N
0001567619-20-019878	1	0	0	N
0001693838-20-000004	0	34	192731	
0001606587-20-001268	0	487	363409	N
0001172661-20-002310	0	29	3144243	
0001172661-20-002309	0	43	1208884	
0001567619-20-019877	0	8	658029	N
0001524493-20-000009	0	13	436727	N
0001567619-20-019876	0	32	23204860	N
0001635999-20-000003	0	22	542162	
0001645721-20-000014	0	27	302594	N
0001567619-20-019875	0	3	249098	N
0001104659-20-125834	0	8	160804	
0001172661-20-002308	0	29	7524072	
0001599579-20-000005	0	187	329421	
0001172661-20-002307	0	114	1983535	
0001104186-20-000006	0	61	1503624	N
0001595082-20-000094	0	255	6245111	Y
0001104659-20-125832	0	10	2522975	
0000950123-20-012188	3	261	7237379	N
0001619083-20-000006	0	15	349421	
0001777813-20-000013	0	33	1057600	N
0001172661-20-002306	0	44	561180	
0001306923-20-000017	0	43	1821880	N
0001085146-20-003059	0	20	758848	N
0001420506-20-001336	0	26	239613	N
0001172661-20-002304	0	108	1503575	
0001765774-20-000010	0	33	846740	
0000919574-20-007195	0	10	155701	
0001056823-20-000185	0	362	2491604	N
0001308555-20-000004	0	26	147402	
0001085146-20-003058	2	3	79015	N
0001172661-20-002302	0	16	1676130	
0000950123-20-012183	1	0	0	N
0001085146-20-003057	0	0	0	N
0000950123-20-012182	1	1	22155	N
0001085146-20-003056	0	0	0	N
0001567619-20-019870	3	49	7869631	N
0001012975-20-000827	3	14	674336	N
0001166309-20-000008	0	36	1250617	N
0001172661-20-002301	2	45	1122492	
0001570598-20-000004	0	55	33579	
0001398344-20-022733	0	26	1225571	
0001469589-20-000010	2	64	96375	N
0001085146-20-003055	1	103	3810642	N
0001056973-20-000019	0	171	3422664	
0001085146-20-003054	0	0	0	N
0001766357-20-000006	0	28	352080	N
0000950142-20-002541	0	46	184634	
0001172661-20-002300	0	42	991547	
0001567619-20-019868	0	31	6419015	N
0001560207-20-000016	0	16	417776	
0000950159-20-000251	1	105	4106913	
0001085146-20-003053	0	0	0	N
0001104659-20-125826	0	24	22077435	N
0001085146-20-003052	4	3418	25414730	N
0001085146-20-003051	0	0	0	N
0001104659-20-125825	0	48	432661	
0001633870-20-000005	5	4534	3950610	N
0001085146-20-003050	0	0	0	N
0001562453-20-000007	0	10	94514	
0001567619-20-019867	0	289	950011	N
0001085146-20-003049	0	0	0	N
0001172661-20-002299	0	8	1473055	
0001085146-20-003048	0	0	0	N
0000950123-20-012178	2	4	734750	Y
0001387131-20-010024	0	39	5580728	
0001688382-20-000007	0	42	262430	
0001085146-20-003047	0	0	0	N
0001567619-20-019863	1	24	714147	N
0001085146-20-003046	0	0	0	N
0001104659-20-125817	1	8	1497041	N
0000950123-20-012175	2	12	935157	N
0001085146-20-003045	0	0	0	N
0000950123-20-012171	1	1	2852615	N
0001085146-20-003044	0	0	0	N
0001316580-20-000009	0	91	5539731	N
0001398344-20-022731	0	15	66605	
0001085146-20-003043	0	0	0	N
0001567619-20-019862	0	298	2734858	N
0000902664-20-003979	0	47	159509	
0001104659-20-125814	0	27	5922401	
0001172661-20-002298	0	34	935044	
0001085146-20-003042	7	87	1566118	N
0001398344-20-022730	0	20	203652	
0001567619-20-019861	0	18	1432529	N
0001567619-20-019860	0	45	3178058	N
0001172661-20-002296	0	40	2460841	
0001583977-20-000005	1	93	2600688	N
0000950123-20-012166	2	7	307645	N
0001172661-20-002295	1	143	7956183	
0001567619-20-019858	0	18	1279277	N
0001567619-20-019859	1	1	42756	Y
0001420506-20-001334	0	107	1458643	N
0001633055-20-000005	0	60	338154	
0000950123-20-012161	0	2	333905	N
0001104659-20-125810	4	4969	97714809	
0001567619-20-019857	0	15	601332	N
0001172661-20-002294	0	5	605636	
0001536630-20-000006	0	57	306191	N
0000902664-20-003978	0	33	1672954	
0001172661-20-002293	0	41	129662	
0001791827-20-000006	0	68	2155960	N
0000905718-20-001116	0	87	1056306	
0001694620-20-000006	0	18	104986	
0001697868-20-000006	0	10	921599	N
0000905718-20-001115	0	6	854212	
0000921895-20-003008	0	2	6488	
0001104659-20-125805	0	81	5447026	
0000950123-20-012158	1	2	100302	N
0001600136-20-000008	0	82	381398	N
0001012975-20-000823	0	53	373869	N
0001567619-20-019856	0	45	3185857	N
0001510387-20-000007	0	1011	3114069	
0000905718-20-001114	0	9	508419	
0001542952-20-000004	0	1	133	
0001315863-20-000949	0	21	104803	N
0001776090-20-000011	0	15	560494	N
0001172661-20-002292	0	12	453492	
0001398344-20-022727	0	3	247024	
0001697360-20-000005	0	74	244349	N
0000950123-20-012157	1	2	432437	N
0001697110-20-000003	0	103	1087461	N
0001104659-20-125804	0	30	122030	
0000905718-20-001113	0	53	412681	
0001315863-20-000948	0	120	6464213	N
0001172661-20-002291	0	43	601139	
0001172661-20-002290	0	45	2468629	
0001567619-20-019854	0	18	156073	N
0001213900-20-037350	0	12	57159	
0001480532-20-000011	1	113	1793044	N
0001137429-20-000004	0	215	245723	N
0001621855-20-000006	0	31	690821	
0000905718-20-001112	0	0	0	Y
0001172661-20-002289	0	18	1277701	
0001567619-20-019853	0	148	534585	N
0000921895-20-003006	3	16	497538	
0001567619-20-019852	0	46	281765	N
0001315863-20-000947	1	88	186679	N
0001535279-20-000005	0	20	219027	N
0001012975-20-000822	3	41	1448525	N
0000905718-20-001111	0	86	20050744	
0001172661-20-002288	0	18	523933	
0001567619-20-019851	1	55	618545	N
0001172661-20-002287	0	68	269129	
0001104659-20-125798	0	237	5153602	
0000950123-20-012155	0	34	477725	N
0000905718-20-001110	0	6	223392	
0001172661-20-002286	0	113	137228	
0001567619-20-019850	0	3	606563	N
0001567619-20-019849	0	11	849434	N
0000902664-20-003976	1	89	13201516	
0000950123-20-012153	0	3	48597	Y
0000950123-20-012154	0	4	501230	N
0001695459-20-000007	0	1	71549	N
0001104659-20-125793	0	23	160636	
0001172661-20-002285	0	19	1296004	
0000905718-20-001109	0	33	134704	
0001315863-20-000945	3	107	694062	N
0001420506-20-001333	0	17	113370	N
0001744349-20-000004	0	350	701997	
0001420506-20-001331	0	31	237006	N
0001363829-20-000232	0	12	209302	N
0000905718-20-001108	0	7	2401546	
0001172661-20-002284	0	205	2666753	
0001566887-20-000011	0	105	678059	N
0001315863-20-000944	0	20	728973	N
0001567619-20-019848	0	12	819824	N
0001567619-20-019847	0	8	1254213	N
0000905718-20-001107	0	44	76974	
0001104659-20-125789	0	130	3269402	
0001007280-20-000004	0	1916	18292759	N
0001172661-20-002283	0	16	139074	
0001172661-20-002282	0	1	17999	
0001062993-20-005729	0	579	7319114	N
0001104659-20-125786	0	21	263284	
0001441843-20-000006	0	25	1076066	
0001273087-20-000035	1	329	4220507	N
0000905718-20-001106	0	32	249864	
0001315863-20-000943	0	2	101106	N
0001466697-20-000016	0	503	1346950	N
0001104659-20-125785	1	77	2162633	
0001567619-20-019846	0	209	1195642	N
0001104659-20-125784	0	3	3002530	
0001104659-20-125782	2	1	0	Y
0001172661-20-002281	0	18	235342	
0001732007-20-000005	0	120	140064	N
0001567619-20-019845	0	4	63252	N
0001315863-20-000942	0	37	656478	N
0000905718-20-001105	0	1	10320	
0000950123-20-012133	0	167	64732	N
0000950123-20-012131	0	30	4569862	N
0001104659-20-125776	0	2	1061421	N
0001104659-20-125775	0	1	952538	N
0001104659-20-125774	0	22	511173	N
0001567619-20-019843	0	14	483100	N
0001273087-20-000034	2	4381	81216142	N
0001214659-20-009580	0	30	215556	
0001214659-20-009588	0	95	555551	
0001214659-20-009581	0	22	203186	
0001214659-20-009577	0	35	198649	
0001214659-20-009582	0	36	107120	
0001104659-20-125772	0	10	1493260	
0001214659-20-009583	0	11	199264	
0001214659-20-009579	0	30	732095	
0001214659-20-009586	0	1210	12017720	
0001214659-20-009585	0	401	461262	
0001214659-20-009587	0	11	3282199	
0001214659-20-009584	0	18	223131	
0001214659-20-009578	0	61	241165	
0001214659-20-009576	0	66	111198	
0001214659-20-009575	0	116	715481	
0001214659-20-009589	4	45	270288	
0001567619-20-019842	0	34	1740112	N
0001104659-20-125771	0	1	22400	N
0001655183-20-000008	0	7	386126	
0000902664-20-003975	0	11	832118	
0000902664-20-003974	0	81	2479413	
0001085146-20-003041	0	77	10202225	N
0000905718-20-001104	0	5	2607814	
0000807985-20-000026	2	55	3881528	N
0000950123-20-012129	1	12080	352523069	N
0001172661-20-002280	0	12	1795059	
0001315863-20-000941	0	27	1343924	N
0001104659-20-125767	0	120	25025928	
0000950123-20-012128	3	17	3619952	N
0001104659-20-125766	0	9	380296	N
0001656456-20-000004	0	32	5655915	
0001567619-20-019840	0	11	182371	N
0001782124-20-000006	0	15	293379	N
0001420506-20-001326	0	53	576212	N
0000950123-20-012127	14	145	228890673	Y
0001214659-20-009569	0	19	747085	
0001214659-20-009573	1	8	140234	
0001214659-20-009568	0	6	207867	
0001214659-20-009567	0	10	963314	
0001214659-20-009570	1	20	552680	
0001214659-20-009572	0	79	436693	
0001214659-20-009571	0	2	1236	
0001622346-20-000014	3	50	1461316	N
0000902664-20-003973	0	89	1291633	
0000905718-20-001103	0	8	234273	
0001785546-20-000002	1	1	989	N
0001567619-20-019839	0	76	994865	N
0001172661-20-002279	0	9	2199300	
0001104659-20-125759	0	76	1160705	
0001592643-20-000008	0	151	20343864	N
0001315863-20-000940	0	14	428314	N
0001315863-20-000938	1	49	149453	N
0000921895-20-003004	0	16	104477	
0001315863-20-000937	0	24	1437010	N
0001172661-20-002278	0	11	391197	
0001578621-20-000007	1	433	4864678	N
0001671754-20-000011	0	235	1477921	N
0001172661-20-002277	0	29	115008	
0000950123-20-012123	0	1237	2299298	N
0001722439-20-000004	0	140	179075	N
0001635663-20-000006	0	59	614134	N
0001138486-20-000004	0	424	685654	N
0001667731-20-000429	0	116	341052	
0001599793-20-000004	0	15	31257	N
0001315863-20-000936	0	28	216351	N
0000945631-20-000022	0	53	27861061	N
0000947871-20-000882	2	3	19485	
0001493152-20-021652	0	45	220757	
0001062993-20-005727	0	54	91995	N
0001214822-20-000009	1	90	9151783	N
0001420506-20-001324	0	116	433453	N
0001000097-20-000007	0	59	890595	N
0001606134-20-000004	0	67	228189	N
0001740140-20-000004	0	143	131059	N
0000947871-20-000879	2	2	40597	
0001315863-20-000935	0	0	0	N
0001315863-20-000934	0	2	35741	N
0001315863-20-000933	0	1	10934	N
0001573876-20-000010	31	6562	2124868	
0000947871-20-000878	2	2	47172	
0001567619-20-019833	0	90	890014	N
0001315863-20-000932	0	2	47433	N
0001172661-20-002275	1	25	1924192	
0001567619-20-019832	0	15	314565	N
0001315863-20-000931	0	143	382396	N
0001632813-20-000005	2	248	10399518	N
0000947871-20-000877	2	3	14016	
0001519964-20-000008	2	222	4325871	N
0001104659-20-125739	0	4	1864007	
0001510769-20-000004	0	71	1560052	N
0001085146-20-003040	0	74	117481	N
0001062993-20-005725	0	372	991762	N
0001639668-20-000007	0	0	0	N
0001085146-20-003039	0	96	281847	N
0000080255-20-001710	0	2589	863987545	
0001085146-20-003038	0	400	1034435	N
0000947871-20-000876	2	4	5158	
0001172661-20-002274	0	498	4935071	
0001104659-20-125737	0	4	535549	
0001085146-20-003037	0	114	179010	N
0001104659-20-125735	0	2	1152895	
0001103804-20-000009	0	86	27679580	N
0000934999-20-000007	0	210	7422077	N
0001783139-20-000006	0	87	633801	N
0001325091-20-000008	2	2172	15630065	N
