ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001041062-20-000152	24989		028-00398			Loomis, Sayles & Company, L.P.
0001041062-20-000152	24990		028-06580			LSV Asset Management
0001041062-20-000152	24991		028-13124			Macquarie Investment Management
0001041062-20-000152	24992		028-03673			Manulife Investment Management
0001041062-20-000152	24993		028-17488			Maple-Brown Abbott Limited
0001041062-20-000152	24994		028-13243			Mar Vista Investment Partners, LLC
0001041062-20-000152	24995		028-03743			Marathon Asset Management, L.P.
0001041062-20-000152	24996		028-04632			Martingale Asset Management, L.P.
0001041062-20-000152	24997		028-13573			Neuberger Berman Investment Advisers LLC
0001041062-20-000152	24998		028-17435			NN Investment Partners
0001041062-20-000152	24999		028-01474			NWQ Investment Management Company, LLC
0001041062-20-000152	25000		028-12690			Pacific Investment Management Company LLC
0001041062-20-000152	25001		028-03042			PanAgora Asset Management Inc.
0001041062-20-000152	25002		028-04558			Parametric Portfolio Associates LLC
0001041062-20-000152	25003		028-13350			Poplar Forest Capital, LLC
0001041062-20-000152	25004		028-01549			Principal Global Investors
0001041062-20-000152	25005		028-14009			QS Investors, LLC
0001041062-20-000152	25006		028-19339			Qtron Investments, LLC
0001041062-20-000152	25007		028-11173			Quantitative Management Associates LLC
0001041062-20-000152	25008		028-10674			Ramius Advisors, LLC
0001041062-20-000152	25009		028-10467			Rice Hall James & Associates, LLC
0001041062-20-000152	25010		028-14481			RWC Asset Advisors
0001041062-20-000152	25011		028-04691			Schafer Cullen Capital Management, Inc.
0001041062-20-000152	25012		028-10613			Snow Capital Management L.P.
0001041062-20-000152	25013		028-11300			Spectrum Asset Management, Inc.
0001041062-20-000152	25014		028-00733			SSGA Funds Management, Inc.
0001834210-20-000001	33212		028-11546			Assetmark, Inc.
0001506208-20-000007	25187	0001626691	028-16374			American Assets Capital Advisers, LLC
0001606587-20-001275	15028	0001727592	028-18293			Squar Milner Financial Services LLC
0001606587-20-001275	15027	0001504665	028-18973			DFPG Investments, LLC
0001329883-20-000005	17611	0000092230				TRUIST FINANCIAL CORP
0001329883-20-000004	31558	0000092230				TRUIST FINANCIAL CORP
0000902664-20-004069	24800	0001569709	028-15353			ICONIQ Capital, LLC
0000902664-20-004068	59433	0001569709	028-15353			ICONIQ Capital, LLC
0000902664-20-004067	94293	0001569709	028-15353			ICONIQ Capital, LLC
0000350797-20-000113	30288	0001027817	028-05936			ATLANTA CAPITAL MANAGEMENT CO L L C
0000350797-20-000113	30289	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001785149-20-000004	24812	0001513006				MIZUHO SECURITIES USA LLC
0000950123-20-012287	113312		028-19966			SunTx Capital Management Corp.
0001567619-20-020028	11039	0001603466	028-16256			Point72 Asset Management, L.P.
0000950123-20-012251	18891		028-17462			Bellevue Group AG
0000902664-20-004017	28310	0001569709	028-15353			ICONIQ Capital, LLC
0000919574-20-007236	34556	0001086762	028-04967			COBALT CAPITAL MANAGEMENT, INC.
0001046192-20-000038	11369	0001046192	028-10601			GREAT WEST LIFE ASSURANCE CO /CAN/
0001046192-20-000036	34067	0001046192	028-10601			GREAT WEST LIFE ASSURANCE CO /CAN/
0001046192-20-000035	32566	0001046192	028-10601			GREAT WEST LIFE ASSURANCE CO /CAN/
0001046192-20-000037	32470	0001046192	028-10601			GREAT WEST LIFE ASSURANCE CO /CAN/
0001046192-20-000039	23862	0001046192	028-10601			GREAT WEST LIFE ASSURANCE CO /CAN/
0001816616-20-000002	13519	0001215838	028-13273			JUPITER ASSET MANAGEMENT LTD
0001650303-20-000005	13301	0001315478	028-11057			Champlain Investment Partners, LLC
0001650303-20-000005	13300	0000902367	028-04871			BLAIR WILLIAM & CO/IL
0001650303-20-000005	13299	0001027796	028-03791			PZENA INVESTMENT MANAGEMENT LLC
0001633121-20-000010	12016	0001572748	028-16519			Marathon Trading Investment Management LLC
0000950123-20-012224	20722		028-10679			Clough Capital Partners L P
0001595888-20-000022	29034	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-20-000024	28723	0001595888	028-16162			JANE STREET GROUP, LLC
0000902664-20-003995	26216	0001484836	028-13856			Centerbridge Partners, L.P.
0001595888-20-000021	18825	0001595888	028-16162			JANE STREET GROUP, LLC
0000902664-20-003993	25739	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003994	22628	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003998	24407	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003996	48824	0001484836	028-13856			Centerbridge Partners, L.P.
0001595888-20-000023	107382	0001595888	028-16162			JANE STREET GROUP, LLC
0000902664-20-003992	114802	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003991	33809	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003990	21750	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-003989	19650	0001484836	028-13856			Centerbridge Partners, L.P.
0001607621-20-000004	32479	0001375836	028-13191			Hound Partners Offshore Fund, LP
0001607621-20-000004	32480	0001607637	028-16134			Hound Partners Long Master, LP
0001607621-20-000004	32478	0001353316	028-11815			Hound Partners, LLC
0000902664-20-003988	102486	0001569709	028-15353			ICONIQ Capital, LLC
0001469589-20-000015	53404	0001469589	028-13619			Q Global Advisors, LLC
0001469589-20-000015	53403	0001167376	028-10108			Scepter Holdings, Inc.
0000902664-20-003987	30877	0001569709	028-15353			ICONIQ Capital, LLC
0000902664-20-003986	33953	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-20-019914	24358	0001603465	028-16258			Cubist Systematic Strategies, LLC
0001567619-20-019914	24360	0001698051	028-17887			Point72 Europe (London) LLP
0001567619-20-019914	24359	0001599822	028-16027			Point72 Hong Kong Ltd
0001607637-20-000004	15614	0001607621	028-16135			Hound Partners Concentrated Master, LP
0001607637-20-000004	15613	0001375836	028-13191			Hound Partners Offshore Fund, LP
0001607637-20-000004	15612	0001353316	028-11815			Hound Partners, LLC
0001345471-20-000069	28922	0001345471	028-12039			Trian Fund Management, L.P.
0001345471-20-000068	29444	0001345471	028-12039			Trian Fund Management, L.P.
0001375836-20-000004	20201	0001607621	028-16135			Hound Partners Concentrated Master, LP
0001375836-20-000004	20199	0001353316	028-11815			Hound Partners, LLC
0001375836-20-000004	20200	0001607637	028-16134			Hound Partners Long Master, LP
0001405086-20-000343	22320	0001749824	028-19277			INHERENT GROUP, LP
0001493152-20-021751	26675	0001543170	028-16511			SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0001085146-20-003068	28376	0001004244	028-05194			NEW ENGLAND ASSET MANAGEMENT INC
0001172661-20-002341	19575	0001469877	028-16918			HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P.
0001172661-20-002340	27182	0001086763	028-05785			FIRST FOUNDATION ADVISORS
0001085146-20-003063	16854	0001167456	028-10114			CNH PARTNERS LLC
0001567619-20-019912	32043	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0001567619-20-019911	23146	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0001172661-20-002339	22255	0001469877	028-16918			HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P.
0001085146-20-003062	19415	0001167456	028-10114			CNH PARTNERS LLC
0001085146-20-003062	19414	0001167557	028-10120			AQR CAPITAL MANAGEMENT LLC
0001560717-20-000009	20611		028-06487			First Trust Advisors LP
0001345471-20-000066	71993	0001345471	028-12039			TRIAN FUND MANAGEMENT, L.P.
0001567619-20-019903	111352	0001791786	028-20282			Elliott Investment Management L.P.
0001606587-20-001270	67121	0001504665	028-18973			DFPG Investments, LLC
0001606587-20-001270	67122	0001727592	028-18293			Squar Milner Financial Services LLC
0001172661-20-002336	87456	0001079114	028-07484			GREENLIGHT CAPITAL INC
0000950123-20-012218	23225		28-13114			The Blackstone Group Inc.
0001567619-20-019902	83043	0001791786	028-20282			Elliott Investment Management L.P.
0000950123-20-012216	12188		28-13114			The Blackstone Group Inc.
0001345471-20-000065	34546	0001345471	028-12039			Trian Fund Management, L.P.
0000919574-20-007213	17844	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-20-012214	25236		28-13114			The Blackstone Group Inc.
0001418812-20-000084	110968	0001351069	028-12033			ValueAct Capital Management, L.P.
0001172661-20-002333	34003	0001079114	028-07484			GREENLIGHT CAPITAL INC
0000950123-20-012212	28164		28-13114			The Blackstone Group Inc.
0000950123-20-012210	20903		28-13114			The Blackstone Group Inc.
0000950123-20-012209	75207		28-13114			The Blackstone Group Inc.
0001172661-20-002332	21100	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001730859-20-000007	11691		028-18608			SB INVESTMENT ADVISERS (UK) LTD
0000919574-20-007212	31043	0001358253	028-11896			TIG Advisors, LLC
0001172661-20-002330	15399	0001281446	028-11743			GREAT POINT PARTNERS LLC
0000919574-20-007211	30875	0001358253	028-11896			TIG Advisors, LLC
0001172661-20-002329	28369	0001281446	028-11743			GREAT POINT PARTNERS LLC
0001172661-20-002328	21401	0001642575	028-16923			Squarepoint Ops LLC
0001172661-20-002325	25190	0001352924	028-15101			Caledonia (Private) Investments Pty Ltd
0000919574-20-007208	25193	0001317588	028-11161			ABRAMS BISON INVESTMENTS, LLC
0000919574-20-007207	11561	0001056831	028-06994			FAIRHOLME CAPITAL MANAGEMENT LLC
0001172661-20-002322	26510	0001312908	028-11102			Gates Capital Management, Inc.
0001012975-20-000836	11320	0001319998	028-11745			Southpoint Capital Advisors LP
0000919574-20-007204	12339	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001362556-20-000010	18209		028-05151			First Commonwealth Financial Corp /PA/
0001104659-20-125862	22527	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001012975-20-000834	17183	0001319998	028-11745			Southpoint Capital Advisors LP
0001567619-20-019891	11633	0001035674	028-10010			PAULSON & CO. INC.
0001012975-20-000833	32132	0001319998	028-11745			Southpoint Capital Advisors LP
0001172661-20-002317	25643	0001728850				LSP Investment Advisors, LLC
0001012975-20-000832	22925	0001319998	028-11745			Southpoint Capital Advisors LP
0001104659-20-125853	80386	0001265131	028-15359			Hilltop Holdings Inc.
0001104659-20-125854	21072	0001265131	028-15359			Hilltop Holdings Inc.
0001104659-20-125852	24317	0001265131	028-15359			Hilltop Holdings Inc.
0001104659-20-125850	27512	0001265131	028-15359			Hilltop Holdings Inc.
0001567619-20-019885	24764	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0001178913-20-003175	30799	0001603837	028-16590			Ion Asset Management Ltd.
0000950123-20-012200	33868		28-14388			BDT Capital Partners, LLC
0001172661-20-002313	13294	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0001178913-20-003173	16409	0001603837	028-16590			Ion Asset Management Ltd.
0000950123-20-012196	21808		028-02610			RBS Partners, L.P.
0001567619-20-019881	14380	0001079563	028-03499			HIGHFIELDS CAPITAL MANAGEMENT LP
0001012975-20-000830	17270	0001512397	028-14346			Knighthead Capital Management, LLC
0000919574-20-007197	95918	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000947871-20-000892	13813	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000947871-20-000892	13814	0001687163	028-17865			Yorktown XI Associates LLC
0000950123-20-012191	21384		028-17462			Bellevue Group AG
0000950123-20-012189	11707		028-17462			Bellevue Group AG
0001567619-20-019873	105388	0001702490	028-18498			Deer Park Road Corp
0001012975-20-000829	24381	0001512397	028-14346			Knighthead Capital Management, LLC
0001012975-20-000828	26276	0001512397	028-14346			Knighthead Capital Management, LLC
0000950123-20-012186	18055		028-15909			Cartica Management, LLC
0001172661-20-002305	113424	0001541901	028-15266			Encompass Capital Advisors LLC
0001567619-20-019872	25797	0001702490	028-18498			Deer Park Road Corp
0000947871-20-000891	12219	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000947871-20-000891	12220	0001698089	028-17928			Yorktown XI Co LP
0001469589-20-000011	25538	0001167376	028-10108			Scepter Holdings, Inc.
0001567619-20-019871	21074	0001702490	028-18498			Deer Park Road Corp
0001172661-20-002303	31914	0001541901	028-15266			Encompass Capital Advisors LLC
0001085146-20-003057	23213	0001705438	028-18532			Siris Capital Group, LLC
0000950159-20-000252	30223	0001009258	028-05366			DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)
0001085146-20-003056	33795	0001705438	028-18532			Siris Capital Group, LLC
0001085146-20-003054	20131	0001509842	028-14763			PointState Capital LP
0000947871-20-000890	21890	0001687161	028-17863			Yorktown X Associates LLC
0000947871-20-000890	21889	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0001085146-20-003053	29298	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-20-003053	29297	0001637460	028-18778			Man Group plc
0000049196-20-000062	65969	0000049205	028-00633			HUNTINGTON NATIONAL BANK
0001085146-20-003052	31801	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-20-003051	31904	0001352261	028-11672			GLG LLC
0001085146-20-003051	31903	0001637460	028-18778			Man Group plc
0001085146-20-003050	58049	0001637460	028-18778			Man Group plc
0001085146-20-003050	58050	0001289643	028-10979			GLG Partners LP
0001599621-20-000005	24771		28-14350			York Capital Management Global Advisors, LLC
0001567619-20-019866	17212	0001250731	028-17941			CHAI TRUST CO LLC
0001085146-20-003049	12930	0001637460	028-18778			Man Group plc
0001104659-20-125823	19377	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001085146-20-003048	29987	0001380393	028-12421			Fortress Investment Group LLC
0000950123-20-012179	13174		028-14321			Coliseum Capital Management, LLC
0001567619-20-019864	15219	0001604873	028-16768			SUMMER ROAD LLC
0001104659-20-125821	32397	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001085146-20-003047	24750	0001380393	028-12421			Fortress Investment Group LLC
0001012975-20-000826	29513	0001586986	028-16049			Electron Capital Partners, LLC
0000950123-20-012177	52983		028-15909			Cartica Management, LLC
0000950123-20-012176	16536		028-17342			Aviva Holdings Ltd.
0001418812-20-000082	25559	0001418814	028-13172			ValueAct Holdings, L.P.
0001085146-20-003046	72567	0001380393	028-12421			Fortress Investment Group LLC
0000919574-20-007190	26350	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-20-012174	11075		028-14321			Coliseum Capital Management, LLC
0001085146-20-003045	30929	0001380393	028-12421			Fortress Investment Group LLC
0000950123-20-012173	75467		28-17342			Aviva Holdings Ltd.
0000947871-20-000889	11049	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000947871-20-000889	11050	0001688467	028-17862			Yorktown X Co LP
0001104659-20-125815	25576	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001633870-20-000004	31774	0001103882	028-05431			Paloma Partners Management Co
0001085146-20-003044	22294	0001380393	028-12421			Fortress Investment Group LLC
0001085146-20-003043	87465	0001380393	028-12421			Fortress Investment Group LLC
0001104659-20-125813	34109	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001172661-20-002297	11815	0001055951	028-06774			ORBIMED ADVISORS LLC
0000950123-20-012167	13578		28-20079			H&F Corporate Investors VII, Ltd.
0000921895-20-003011	29170	0001334429	028-15403			BIGLARI CAPITAL CORP.
0000950123-20-012165	25804					Deer VII & Co. Ltd.
0001012975-20-000825	24602	0001586986	028-16049			Electron Capital Partners, LLC
0000950123-20-012164	16307		28-15185			Hellman & Friedman LLC
0000921895-20-003009	24765	0001334429	028-15403			BIGLARI CAPITAL CORP.
0000947871-20-000888	22290	0001526187	028-17866			Yorktown IX Associates LLC
0000947871-20-000888	22289	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001567619-20-019857	11047	0000873687	028-17059			NORTHWESTERN UNIVERSITY
0001012975-20-000824	33262	0001586986	028-16049			Electron Capital Partners, LLC
0000921895-20-003008	24909	0001334429	028-15403			BIGLARI CAPITAL CORP.
0001469588-20-000002	14684	0001469589	028-13619			Q Global Advisors, LLC
0000902664-20-003977	32908	0001762304	028-19395			HILLHOUSE CAPITAL ADVISORS, LTD.
0001756272-20-000012	19442					Enstar Group LTD
0000947871-20-000887	20749	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0000947871-20-000887	20750	0001689134	028-17867			Yorktown IX Co LP
0001315863-20-000946	54801	0001491072	028-16678			Anson Funds Management LP
0001622346-20-000020	13152	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000919574-20-007184	29035	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-20-012148	28690		28-4545			Berkshire Hathaway Inc
0000950123-20-012138	79674		28-4545			Berkshire Hathaway Inc
0000950123-20-012150	32279		28-4545			Berkshire Hathaway Inc
0000950123-20-012151	109236		28-4545			Berkshire Hathaway Inc
0000950123-20-012141	16372		28-4545			Berkshire Hathaway Inc
0000950123-20-012140	17298		28-4545			Berkshire Hathaway Inc
0001363829-20-000232	21377					Cavello Bay Reinsurance LTD
0000950123-20-012142	24145		28-4545			Berkshire Hathaway Inc
0000950123-20-012139	20343		28-4545			Berkshire Hathaway Inc
0000950123-20-012143	34384		28-4545			Berkshire Hathaway Inc
0000950123-20-012149	102051		28-4545			Berkshire Hathaway Inc
0000950123-20-012146	15347		28-4545			Berkshire Hathaway Inc
0000950123-20-012144	14352		28-4545			Berkshire Hathaway Inc
0000950123-20-012147	18249		28-4545			Berkshire Hathaway Inc
0000950123-20-012145	16198		28-4545			Berkshire Hathaway Inc
0001273087-20-000037	27187	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0001104659-20-125790	25657	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001622346-20-000018	80112	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000950123-20-012137	42206		028-17559			Flagship Pioneering Inc.
0001273087-20-000036	26549	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0000950123-20-012136	102050		028-13183			Citadel Advisors LLC
0001104659-20-125787	18881	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001104659-20-125788	105714	0001442756	028-13169			PFM Health Sciences, LP
0001622346-20-000016	72902	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000950123-20-012132	17484		028-17559			Flagship Pioneering Inc.
0001567619-20-019844	30434	0001697162				Chescapmanager LLC
0000950123-20-012130	118458		028-17559			Flagship Pioneering Inc.
0000947871-20-000886	20005	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0000947871-20-000886	20006	0001473117	028-17367			Yorktown VIII Associates LLC
0001273087-20-000034	118503	0001745981	028-18889			WORLDQUANT MILLENNIUM ADVISORS LLC
0001214659-20-009585	14236	0001620220	028-16688			Engineers Gate Manager LP
0000950123-20-012127	78958		28-5194			New England Asset Management Inc
0000950123-20-012126	11184					Deer VIII & Co. Ltd.
0001214659-20-009574	23022	0001455952	028-14330			Richmond Hill Investments, LLC
0001214659-20-009571	105512	0001232621	028-14822			TANG CAPITAL MANAGEMENT LLC
0001315863-20-000939	23940	0001299434	028-11157			DSC Advisors, L.P.
0000947871-20-000885	18349	0001423201	028-17370			Yorktown VII Associates LLC
0000947871-20-000885	18348	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0000947871-20-000884	20512	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0000947871-20-000884	20513	0001423200	028-17365			Yorktown VII CO LP
0000919574-20-007182	34045	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000947871-20-000883	31535	0001347608	028-18544			Yorktown VI Associates LLC
0000947871-20-000883	31534	0001347504	028-18549			Yorktown Energy Partners VI LP
0000919574-20-007180	24735	0001601086	028-16738			ARMISTICE CAPITAL, LLC
0001420506-20-001324	29010		28-2408			Greenhaven Associates
0000919574-20-007179	27961	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001172661-20-002276	82999	0001388805	028-12378			NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.
0000919574-20-007175	31819	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001493152-20-021633	11118	0001493215	028-16670			RTW INVESTMENTS, LP
0001493152-20-021631	27401	0001493215	028-16670			RTW INVESTMENTS, LP
0001493152-20-021628	78290	0001493215	028-16670			RTW INVESTMENTS, LP
0001493152-20-021627	25980	0001493215	028-16670			RTW INVESTMENTS, LP
0000947871-20-000874	17638	0001688468	028-17883			YT Extraction Co LP
0000947871-20-000874	17637	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0000947871-20-000873	71969	0001687162	028-17859			YT Extraction Associates LLC
0000947871-20-000873	71968	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0000947871-20-000872	34485	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0000947871-20-000872	34486	0001473118	028-17372			Yorktown VIII Co LP
0000919574-20-007170	31507	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001172661-20-002269	25361	0001544731	028-15970			First Reserve GP XII Ltd
0001567619-20-019823	29371	0001512597	028-14189			Odey Holdings AG
0001567619-20-019823	29370	0001512596	028-14186			Odey Asset Management Group Ltd
0001567619-20-019822	29554	0001512596	028-14186			Odey Asset Management Group Ltd
0001567619-20-019821	25741	0001512596	028-14186			Odey Asset Management Group Ltd
0001172661-20-002267	32007	0001477477	028-14890			First Reserve GP XI, Inc.
0001567619-20-019816	12727	0001572664	028-18553			BERYLSON CAPITAL PARTNERS, LLC
0000947871-20-000869	42074	0001731600	028-18647			Yorktown VI Co LP
0000947871-20-000869	42073	0001347504	028-18549			Yorktown Energy Partners VI LP
0001483835-20-000004	14561	0000720672	028-04621			STIFEL FINANCIAL CORP
0000919574-20-007166	27950	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000948905-20-000004	34239	0000720672	028-04621			STIFEL FINANCIAL CORP
0000919574-20-007161	30042	0001135730	028-06391			COATUE MANAGEMENT LLC
0000919574-20-007160	15580	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000950123-20-012112	14804		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-007159	11783	0001135730	028-06391			COATUE MANAGEMENT LLC
0000950123-20-012111	87755		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-007158	12857	0001135730	028-06391			COATUE MANAGEMENT LLC
0001567619-20-019810	21225	0001505817	028-14036			Fiera Capital Corp
0000950123-20-012110	34160		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012109	14560		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-007157	12421	0001135730	028-06391			COATUE MANAGEMENT LLC
0000950123-20-012103	28008		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-007155	31802	0001135730	028-06391			COATUE MANAGEMENT LLC
0001567619-20-019806	18805	0001505817	028-14036			Fiera Capital Corp
0000950123-20-012099	53663		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012098	24465		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012096	23762		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012095	78635		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000919574-20-007153	20036	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000950123-20-012093	34110		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012091	32713		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000950123-20-012089	26788		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0000902664-20-003972	33504	0001512754	028-14258			ARROWGRASS CAPITAL PARTNERS LLP
0001172661-20-002258	96382	0001388391	028-12094			Walleye Trading LLC
0000950123-20-012086	53516		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0001104659-20-125692	34022	0001697765	028-18062			Achmea Investment Management B.V.
0000950123-20-012082	29090		028-04037			AMUNDI PIONEER ASSET MANAGEMENT INC
0001607635-20-000002	12165	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001607635-20-000002	12166	0001785546	028-19578			CMT Investments LLC
0001062993-20-005723	13844	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001567619-20-019803	34081	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-20-019802	18048	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001697284-20-000007	16062	0001583825	028-15599			Lone Star Global Acquisitions, Ltd.
0001062993-20-005721	23497	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0000900440-20-000140	18638	0000928400	028-12336			ELKHORN PARTNERS LIMITED PARTNERSHIP
0001567619-20-019801	28780	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-20-019800	25887	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-20-019799	46458	0001404574	028-14771			683 Capital Management, LLC
