ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001085146-20-001645	58629	0000859804	028-05973			WEDGEWOOD PARTNERS INC
0001085146-20-001645	58630	0001533551	028-14868			Wellesley Asset Management
0001085146-20-001645	58631	0001351731	028-11741			WestEnd Advisors, LLC
0001085146-20-001645	58632	0000900973	028-03676			Winslow Capital Management, LLC
0001085146-20-001645	58561	0001076598	028-04139			EATON VANCE MANAGEMENT
0001085146-20-001645	58562	0001093694	028-10606			JFB Holdings Corp
0001085146-20-001645	58563	0000937729	028-10991			FAYEZ SAROFIM & CO
0001085146-20-001645	58564	0001056288	028-04375			FEDERATED HERMES, INC.
0001085146-20-001645	58565	0000038777	028-00734			FRANKLIN RESOURCES INC
0001085146-20-001645	58566	0000003520	028-00869			FRED ALGER MANAGEMENT, LLC
0001085146-20-001645	58567	0000314949	028-00126			GLENMEDE TRUST CO NA
0001085146-20-001645	58568	0001546283	028-14929			Glovista Investments LLC
0001085146-20-001645	58569	0001082917	028-04145			GW&K Investment Management, LLC
0001085146-20-001645	58570	0000928196	028-04434			HARDING LOEVNER LP
0001085146-20-001645	58571	0000813917	028-02013			HARRIS ASSOCIATES L P
0001085146-20-001645	58572	0000740272	028-01321			HGK ASSET MANAGEMENT INC
0001085146-20-001645	58573	0001056823	028-06986			HORIZON KINETICS ASSET MANAGEMENT LLC
0001085146-20-001645	58574	0001426940	028-12835			Horizon Investment Services, LLC
0001085146-20-001645	58575	0000914208	028-11246			Invesco Ltd.
0001085146-20-001645	58576	0001639666	028-16855			ISTHMUS PARTNERS, LLC
0001085146-20-001645	58577	0000019617	028-00694			JPMORGAN CHASE & CO
0001085146-20-001645	58578	0001048703	028-11445			Karpus Management, Inc.
0001085146-20-001645	58579	0001021223	028-05792			KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001085146-20-001645	58580	0000884589	028-03133			KENNEDY CAPITAL MANAGEMENT, INC.
0001085146-20-001645	58581	0001307878	028-10975			Laffer Investments
0001085146-20-001645	58582	0001009262	028-05358			LATEEF INVESTMENT MANAGEMENT, L.P.
0001085146-20-001645	58583	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001085146-20-001645	58584	0000820330	028-01701			CLEARBRIDGE, LLC
0001085146-20-001645	58585	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001085146-20-001645	58586	0000728100	028-00413			LORD, ABBETT & CO. LLC
0001085146-20-001645	58587	0001138060	028-03477			MADISON INVESTMENT HOLDINGS INC
0001085146-20-001645	58588	0000922940	028-04057			M.D. SASS INVESTORS SERVICES, INC.
0001085146-20-001645	58589	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001085146-20-001645	58590	0000903947	028-03692			MILLER HOWARD INVESTMENTS INC /NY
0001085146-20-001645	58591	0000067698	028-00288			MONTAG & CALDWELL, LLC
0001085146-20-001645	58592	0000728774	028-00454			NEUBERGER BERMAN LLC
0001085146-20-001645	58593	0000939761	028-03871			NEWGATE CAPITAL MANAGEMENT LLC
0001085146-20-001645	58594	0001018331	028-05788			NATIXIS ADVISORS, L.P.
0001085146-20-001645	58595	0001473182	028-13833			NUANCE INVESTMENTS, LLC
0001085146-20-001645	58596	0001521019	028-14498			Nuveen Asset Management, LLC
0001085146-20-001645	58597	0000763848	028-01474			NWQ INVESTMENT MANAGEMENT COMPANY, LLC
0001085146-20-001645	58598	0001054554	028-06668			OAK RIDGE INVESTMENTS LLC
0001085146-20-001645	58599	0001423442	028-12966			O'SHAUGHNESSY ASSET MANAGEMENT, LLC
0001085146-20-001645	58600	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001085146-20-001645	58601	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001085146-20-001645	58602	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001085146-20-001645	58603	0000769734	028-01549			PRINCIPAL GLOBAL INVESTORS
0001085146-20-001645	58604	0001027796	028-03791			PZENA INVESTMENT MANAGEMENT LLC
0001085146-20-001645	58605	0001080298	028-04879			REINHART PARTNERS, INC.
0001085146-20-001645	58606	0000944234	028-04884			RENAISSANCE GROUP LLC
0001085146-20-001645	58607	0001528214	028-14643			Richard Bernstein Advisors LLC
0001085146-20-001645	58608	0001112325	028-05655			RIVERBRIDGE PARTNERS LLC
0001085146-20-001645	58609	0001386060	028-12484			Boston Partners
0001085146-20-001645	58610	0001109426	028-05621			SANTA BARBARA ASSET MANAGEMENT, LLC
0001085146-20-001645	58611	0001056593	028-04691			SCHAFER CULLEN CAPITAL MANAGEMENT INC
0001085146-20-001645	58612	0001592643	028-16000			Select Equity Group, L.P.
0001085146-20-001645	58613	0001002784	028-05709			SHELTON CAPITAL MANAGEMENT
0001085146-20-001645	58614	0001089755	028-03489			SOUTHERNSUN ASSET MANAGEMENT, LLC
0001085146-20-001645	58615	0001166716	028-10030			STRATEGY ASSET MANAGERS LLC
0000891092-20-006779	31731	0001634047	028-16741			Vident Investment Advisory, LLC
0000891092-20-006779	31733	0001356783	028-12179			Phocas Financial Corp.
0000891092-20-006779	31730	0000872259	028-02825			BAHL & GAYNOR INC
0000891092-20-006779	31732	0000922439	028-06652			HARTFORD INVESTMENT MANAGEMENT CO
0001178913-20-001544	30852	0001679543	028-18650			Phoenix Holdings Ltd.
0001178913-20-001542	27156	0001679543	028-18650			Phoenix Holdings Ltd.
0001434819-20-000010	24221	0001323255	028-11397			APG Asset Management US Inc.
0001567619-20-010695	33478	0001079563	028-03499			HIGHFIELDS CAPITAL MANAGEMENT LP
0001731185-20-000003	21112					Elephas Investment Management Limited
0001172661-20-001415	63486	0001504169	028-14025			TOKIO MARINE ASSET MANAGEMENT CO LTD
0001172661-20-001415	63485	0000859139	028-15443			DELPHI FINANCIAL GROUP, INC.
0001677044-20-000015	44707	0001677044	028-20288			Advisor Group Holdings, Inc.
0001599621-20-000003	41964		28-14350			York Capital Management Global Advisors, LLC
0001677044-20-000017	30944	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000008	31975	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000016	31589	0001677044				Advisor Group Holdings, Inc.
0001677044-20-000020	33970	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000007	26277	0001677044	028-20288			Advisor Group Holdings, Inc.
0001606587-20-000697	18163	0001504665	028-18973			DFPG Investments, LLC
0001606587-20-000697	18164	0001727592	028-18293			Squar Milner Financial Services LLC
0001677044-20-000014	27217	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000009	19620	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000010	18717	0001677044	028-20288			Advisor Group Holdings, Inc.
0001541597-20-000002	12041	0001132597	028-17515			Itau Unibanco Holding S.A.
0001606587-20-000703	15995	0001504665	028-18973			DFPG Investments, LLC
0001606587-20-000703	15996	0001727592	028-18293			Squar Milner Financial Services LLC
0001677044-20-000011	71546	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000018	53250	0001677044	028-20288			Advisor Group Holdings, Inc.
0001731393-20-000002	15361		028-18524			Diametric Capital, LP
0001677044-20-000019	99019	0001677044	028-20288			Advisor Group Holdings, Inc.
0001677044-20-000012	99483	0001677044	028-20288			Advisor Group Holdings, Inc.
0001085146-20-001629	32190	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001085146-20-001629	32189	0001086619	028-04731			SCHRODER INVESTMENT MANAGEMENT GROUP
0001085146-20-001628	83841	0001509842	028-14763			PointState Capital LP
0001567619-20-010612	18656	0001791786	028-20282			Elliott Investment Management L.P.
0001567619-20-010609	20292	0001791786	028-20282			Elliott Investment Management L.P.
0001567619-20-010608	26279	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0000950123-20-005418	17587		28-13114			The Blackstone Group Inc.
0001418812-20-000040	15943	0001351069	028-12033			ValueAct Capital Management, L.P.
0000950123-20-005417	25577		28-13114			The Blackstone Group Inc.
0001085146-20-001625	32738	0001705438	028-18532			Siris Capital Group, LLC
0001567619-20-010604	19495	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0000950123-20-005412	44735		28-13114			The Blackstone Group Inc.
0000950123-20-005411	93715		28-13114			The Blackstone Group Inc.
0000950123-20-005407	22760		28-13114			The Blackstone Group Inc.
0001403385-20-000005	57204		028-20275			Symetra Investment Management Co
0001803156-20-000003	32529		028-04587			Zacks Investment Management
0001803156-20-000003	32530		028-11051			Cumberland Advisors Inc
0000902664-20-002139	14395	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002138	30732	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002137	19376	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002136	22506	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002135	20545	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002134	18128	0001484836	028-13856			Centerbridge Partners, L.P.
0001567619-20-010594	12531	0001687163	028-17865			Yorktown XI Associates LLC
0001567619-20-010594	12530	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000902664-20-002133	29325	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002132	109690	0001484836	028-13856			Centerbridge Partners, L.P.
0000902664-20-002131	24783	0001484836	028-13856			Centerbridge Partners, L.P.
0001607621-20-000002	12114	0001353316	028-11815			Hound Partners, LLC
0001607621-20-000002	12116	0001607637	028-16134			Hound Partners Long Master, LP
0001607621-20-000002	12115	0001375836	028-13191			Hound Partners Offshore Fund, LP
0001493152-20-009167	33258	0001543170	028-16511			SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0001567619-20-010591	27919	0001698089	028-17928			Yorktown XI Co LP
0001567619-20-010591	27918	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0001297254-20-000007	12326					WESTWOOD HOLDINGS GROUP INC.
0001085146-20-001622	29186	0001744317	028-19009			Beacon Pointe Advisors, LLC
0001567619-20-010589	31849	0001697162				Chescapmanager LLC
0001567619-20-010588	31607	0001687161	028-17863			Yorktown X Associates LLC
0001567619-20-010588	31606	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0001085146-20-001618	31546	0001167456	028-10114			CNH PARTNERS LLC
0001607637-20-000002	28717	0001353316	028-11815			Hound Partners, LLC
0001607637-20-000002	28719	0001607621	028-16135			Hound Partners Concentrated Master, LP
0001607637-20-000002	28718	0001375836	028-13191			Hound Partners Offshore Fund, LP
0000921895-20-001467	21076	0001334429	028-15403			BIGLARI CAPITAL CORP.
0001085146-20-001616	24010	0001167557	028-10120			AQR CAPITAL MANAGEMENT LLC
0001085146-20-001616	24011	0001167456	028-10114			CNH PARTNERS LLC
0000950103-20-009663	11652	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0001104659-20-062689	19068	0001265131	028-15359			Hilltop Holdings Inc.
0001387131-20-004911	16045	0001812095	028-20283			Sixth Street Partners Management Company, L.P.
0001567619-20-010584	14167	0001688467	028-17862			Yorktown X Co LP
0001567619-20-010584	14166	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000950103-20-009662	33323	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0001567619-20-010583	21839	0000921669	028-04333			ICAHN CARL C
0001607761-20-000006	24596					WESTWOOD HOLDINGS GROUP INC.
0000921895-20-001466	14533	0001334429	028-15403			BIGLARI CAPITAL CORP.
0000950123-20-005400	28240		28-14388			BDT Capital Partners, LLC
0001104659-20-062683	20056	0001265131	028-15359			Hilltop Holdings Inc.
0000950103-20-009661	14536	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0001172661-20-001412	32781	0001642575	028-16923			Squarepoint Ops LLC
0000921895-20-001465	12364	0001334429	028-15403			BIGLARI CAPITAL CORP.
0001595888-20-000012	23859	0001595888	028-16162			JANE STREET GROUP, LLC
0001104659-20-062676	22753	0001265131	028-15359			Hilltop Holdings Inc.
0001418812-20-000038	19996	0001418814	028-13172			ValueAct Holdings, L.P.
0001178913-20-001506	12378	0001603837	028-16590			Ion Asset Management Ltd.
0001595888-20-000011	21752	0001595888	028-16162			JANE STREET GROUP, LLC
0001493152-20-009145	11095	0001493215	028-16670			RTW INVESTMENTS, LP
0000919574-20-003728	97356	0001317588	028-11161			ABRAMS BISON INVESTMENTS, LLC
0001567619-20-010577	30218	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001567619-20-010577	30219	0001473117	028-17367			Yorktown VIII Associates LLC
0001493152-20-009144	17619	0001493215	028-16670			RTW INVESTMENTS, LP
0001178913-20-001504	27649	0001603837	028-16590			Ion Asset Management Ltd.
0001595888-20-000010	12790	0001595888	028-16162			JANE STREET GROUP, LLC
0001104659-20-062671	31588	0001265131	028-15359			Hilltop Holdings Inc.
0001085146-20-001610	12513	0001004244	028-05194			NEW ENGLAND ASSET MANAGEMENT INC
0001375836-20-000002	24319	0001607637	028-16134			Hound Partners Long Master, LP
0001375836-20-000002	24318	0001353316	028-11815			Hound Partners, LLC
0001375836-20-000002	24320	0001607621	028-16135			Hound Partners Concentrated Master, LP
0001567619-20-010574	62136	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0001567619-20-010573	34137	0000921669	028-04333			ICAHN CARL C
0001595888-20-000009	31762	0001595888	028-16162			JANE STREET GROUP, LLC
0001085146-20-001609	21386	0001289643	028-10979			GLG Partners LP
0001085146-20-001609	21385	0001637460	028-18778			Man Group plc
0000950123-20-005397	26025		028-02610			RBS Partners, L.P.
0001085146-20-001608	34558	0001692234	028-17598			Russell Investments Group, Ltd.
0001567619-20-010570	19993	0000921669	028-04333			ICAHN CARL C
0001085146-20-001607	20506	0001637460	028-18778			Man Group plc
0001085146-20-001607	20507	0001692234	028-17598			Russell Investments Group, Ltd.
0000902664-20-002129	32703	0001056581	028-06950			GENDELL JEFFREY L
0000902664-20-002129	32704	0001536239	028-14690			Tontine Asset Management, LLC
0001085146-20-001606	76024	0001352261	028-11672			GLG LLC
0001085146-20-001606	76023	0001637460	028-18778			Man Group plc
0001567619-20-010565	33791	0001473118	028-17372			Yorktown VIII Co LP
0001567619-20-010565	33790	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001567619-20-010564	109293	0000921669	028-04333			ICAHN CARL C
0000949471-20-000012	20088					WESTWOOD HOLDINGS GROUP INC.
0001085146-20-001605	13429	0001637460	028-18778			Man Group plc
0000902664-20-002127	32388	0001491514	028-19509			Tontine Associates, LLC
0000902664-20-002127	32387	0001056581	028-06950			GENDELL JEFFREY L
0001493152-20-009129	16342	0001493215	028-16670			RTW INVESTMENTS, LP
0001567619-20-010559	32786	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0001567619-20-010559	32787	0001687162	028-17859			YT Extraction Associates LLC
0001172661-20-001408	18090	0001055951	028-06774			ORBIMED ADVISORS LLC
0001315863-20-000478	87198	0001299434	028-11157			DSC Advisors, L.P.
0001567619-20-010554	25573	0000921669	028-04333			ICAHN CARL C
0001567619-20-010552	24869	0001702490	028-18498			Deer Park Road Corp
0001493152-20-009125	15121	0001493215	028-16670			RTW INVESTMENTS, LP
0001104659-20-062645	25540	0001614704	028-16203			RIVERPARK CAPITAL MANAGEMENT LLC
0001104659-20-062645	25539	0001484256	028-15568			RiverPark Advisors, LLC
0001345471-20-000026	11157	0001345471	028-12039			TRIAN FUND MANAGEMENT, L.P.
0001567619-20-010550	14364	0001702490	028-18498			Deer Park Road Corp
0001567619-20-010549	22103	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0001567619-20-010549	22104	0001423201	028-17370			Yorktown VII Associates LLC
0001172661-20-001405	15508	0001469877	028-16918			HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P.
0001567619-20-010546	15956	0001702490	028-18498			Deer Park Road Corp
0001607760-20-000011	57524					WESTWOOD HOLDINGS GROUP INC.
0001012975-20-000462	101368	0001319998	028-11745			Southpoint Capital Advisors LP
0001172661-20-001402	19902	0001469877	028-16918			HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P.
0001345471-20-000025	73098	0001345471	028-12039			Trian Fund Management, L.P.
0001567619-20-010544	26724	0000921669	028-04333			ICAHN CARL C
0001714670-20-000005	19135					Kemper CORP
0001567619-20-010541	25095	0001035674	028-10010			PAULSON & CO. INC.
0001567619-20-010539	11976	0001698051	028-17887			Point72 Europe (London) LLP
0001567619-20-010539	11974	0001603465	028-16258			Cubist Systematic Strategies, LLC
0001567619-20-010539	11975	0001599822	028-16027			Point72 Hong Kong Ltd
0001172661-20-001401	23883	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0001012975-20-000461	13719	0001319998	028-11745			Southpoint Capital Advisors LP
0001172661-20-001400	31990	0001086763	028-05785			FIRST FOUNDATION ADVISORS
0001172661-20-001398	11581	0001728850				LSP Investment Advisors, LLC
0001012975-20-000460	31353	0001319998	028-11745			Southpoint Capital Advisors LP
0000921895-20-001462	17743	0001743987	028-18890			Grosvenor Holdings, L.L.C.
0001345471-20-000024	15116	0001345471	028-12039			Trian Fund Management, L.P.
0001012975-20-000459	15872	0001319998	028-11745			Southpoint Capital Advisors LP
0000314998-20-000007	32590					Kemper CORP
0000919574-20-003723	25355	0001358253	028-11896			TIG Advisors, LLC
0001567619-20-010531	27505	0000921669	028-04333			ICAHN CARL C
0000950123-20-005386	14154		28-17342			Aviva Holdings Ltd.
0001567619-20-010530	97101	0001688468	028-17883			YT Extraction Co LP
0001567619-20-010530	97100	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0001172661-20-001396	16507	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001567619-20-010529	14769	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0001567619-20-010529	14770	0001423200	028-17365			Yorktown VII CO LP
0000921895-20-001461	29099	0001743987	028-18890			Grosvenor Holdings, L.L.C.
0001345471-20-000023	18816	0001345471	028-12039			Trian Fund Management, L.P.
0001172661-20-001395	55075	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001172661-20-001394	80623	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001012975-20-000457	16108	0001512397	028-14346			Knighthead Capital Management, LLC
0001104884-20-000002	24774	0001104883	028-05369			SIRIOS CAPITAL MANAGEMENT L P
0000902664-20-002123	15486	0001762304	028-19395			HILLHOUSE CAPITAL ADVISORS, LTD.
0001567619-20-010519	19812	0000921669	028-04333			ICAHN CARL C
0000950123-20-005384	15768		28-7592			WADDELL & REED FINANCIAL, INC.
0000950123-20-005383	22323		028-17342			Aviva Holdings Ltd.
0000919574-20-003721	34155	0001056831	028-06994			FAIRHOLME CAPITAL MANAGEMENT LLC
0001172661-20-001390	28695	0001401388	028-12747			VALINOR MANAGEMENT, L.P.
0000950159-20-000139	38944	0001009258	028-05366			DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)
0001104659-20-062624	15978	0001125816	028-06487			FIRST TRUST ADVISORS LP
0000919574-20-003719	13833	0001358253	028-11896			TIG Advisors, LLC
0001172661-20-001389	32009	0001401388	028-12747			VALINOR MANAGEMENT, L.P.
0001567619-20-010513	20047	0000921669	028-04333			ICAHN CARL C
0001104659-20-062616	23277	0001442756	028-13169			Partner Fund Management, L.P.
0001012975-20-000455	25278	0001512397	028-14346			Knighthead Capital Management, LLC
0001567619-20-010508	15975	0001347608	028-18544			Yorktown VI Associates LLC
0001567619-20-010508	15974	0001347504	028-18549			Yorktown Energy Partners VI LP
0001567619-20-010507	25968	0001250731	028-17941			CHAI TRUST CO LLC
0001469589-20-000005	65674	0001469589	028-13619			Q Global Advisors, LLC
0001567619-20-010505	22920	0001250731	028-17941			CHAI TRUST CO LLC
0001012975-20-000454	18158	0001512397	028-14346			Knighthead Capital Management, LLC
0001172661-20-001379	13162	0001541901	028-15266			Encompass Capital Advisors LLC
0001167376-20-000010	23748	0001469589	028-13619			Q Global Advisors, LLC
0001167376-20-000010	23749	0001167376	028-10108			Scepter Holdings, Inc.
0001172661-20-001378	30869	0001541901	028-15266			Encompass Capital Advisors LLC
0001104659-20-062609	17823	0001259313	028-12990			Ares Management LLC
0001012975-20-000452	51854	0001586986	028-16049			Electron Capital Partners, LLC
0000902664-20-002121	23710	0001515070	028-15287			Polygon Management Ltd.
0000950123-20-005371	20525		028-4545			Berkshire Hathaway Inc
0000950123-20-005373	11085		28-4545			Berkshire Hathaway Inc
0000950123-20-005368	15950		28-4545			Berkshire Hathaway Inc
0000950123-20-005362	11997		28-4545			Berkshire Hathaway Inc
0000950123-20-005372	15629		028-4545			Berkshire Hathaway Inc
0000950123-20-005366	19601		28-4545			Berkshire Hathaway Inc
0000950123-20-005364	31467		28-4545			Berkshire Hathaway Inc
0000950123-20-005365	47425		28-4545			Berkshire Hathaway Inc
0000950123-20-005363	53454		28-4545			Berkshire Hathaway Inc
0000950123-20-005360	19100		28-4545			Berkshire Hathaway Inc
0000950123-20-005369	27642		28-4545			Berkshire Hathaway Inc
0000950123-20-005367	26505		28-4545			Berkshire Hathaway Inc
0000950123-20-005361	26597		28-4545			Berkshire Hathaway Inc
0000950123-20-005370	27429		28-4545			Berkshire Hathaway Inc
0001567619-20-010494	62761	0001731600	028-18647			Yorktown VI Co LP
0001567619-20-010494	62760	0001347504	028-18549			Yorktown Energy Partners VI LP
0001104659-20-062601	16369	0001423994	028-12856			Ridgeback Capital Investments L.P.
0000902664-20-002120	31312	0001515070	028-15287			Polygon Management Ltd.
0001012975-20-000451	27382	0001586986	028-16049			Electron Capital Partners, LLC
0001172661-20-001372	19741	0001352924	028-15101			Caledonia (Private) Investments Pty Ltd
0000950123-20-005350	24569		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005349	20747		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005351	28731		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005355	20189		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005357	19257		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005348	15585		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005354	34224		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005356	28134		028-12791			Silver Lake Group, L.L.C.
0000950123-20-005353	14374		028-12791			Silver Lake Group, L.L.C.
0001167376-20-000008	15987	0001167376	028-10108			Scepter Holdings, Inc.
0000902664-20-002119	84671	0001515070	028-15287			Polygon Management Ltd.
0000921895-20-001459	32847	0001444376	028-14727			Raging Capital Management, LLC
0001104659-20-062595	11535	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001315863-20-000462	32298	0001491072	028-16678			Anson Funds Management LP
0000950123-20-005347	31858					Deer VIII & Co. Ltd.
0000950123-20-005346	31881					Deer VII & Co. Ltd.
0000950123-20-005345	11556		028-5194			New England Asset Management Inc
