ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001387131-20-004804	0	4	51912	
0000950123-20-005027	0	64	356457	N
0001514542-20-000003	0	2	83618	N
0001104659-20-061976	27	58	13565838	N
0001729684-20-000002	0	2	6527	N
0001387131-20-004803	0	14	366198	
0000950123-20-005013	2	10	119233	N
0001387131-20-004802	0	18	152300	
0001567619-20-010225	0	67	1416827	N
0001104659-20-061957	2	56	1444255	N
0001214659-20-004618	0	65	434091	
0001214659-20-004619	0	45	1589183	
0001214659-20-004616	0	62	109377	
0001520601-20-000005	0	134	196260	
0000919574-20-003444	1	7	108335	
0001604488-20-000006	0	16	193727	
0001535227-20-000003	1	139	132686	
0000919574-20-003382	0	26	525355	
0001132716-20-000011	0	3	824975	
0000919574-20-003451	0	19	5454930	
0001567619-20-010184	0	147	554961	N
0000903514-20-000003	0	56	324418	N
0000919574-20-003487	1	12	8972243	
0001469026-20-000004	0	12	1507590	N
0001132716-20-000008	0	318	2957286	Y
0001664656-20-000002	0	51	151476	N
0000919574-20-003471	0	0	0	
0001776074-20-000004	0	29	170595	N
0000919574-20-003440	1	7	855633	
0001085146-20-001520	0	50	55327	
0001618824-20-000005	0	65	196514	N
0000919574-20-003392	0	36	386255	
0000919574-20-003461	0	9	12011	
0001766909-20-000002	0	60	147842	N
0000919574-20-003445	0	171	700128	
0000919574-20-003386	1	16	1389889	
0000949509-20-000003	2	180	3552719	N
0001714678-20-000002	0	103	99858	N
0000869772-20-000004	0	6	36682	N
0001172661-20-001238	0	30	1950773	
0001682021-20-000004	0	204	443372	
0000919574-20-003401	0	17	252656	
0001724517-20-000003	0	150775	36	N
0001214659-20-004600	0	98	1749760	
0001095449-20-000035	0	137	155628	N
0001336244-20-000004	1	637	7177988	N
0001336244-20-000005	1	171	671632	N
0001731530-20-000006	0	35	246785	N
0001768095-20-000001	0	142	180909	N
0001132716-20-000010	0	5	464563	
0000019481-20-000004	0	6	104288	N
0001732687-20-000003	0	104	74976134	N
0000950123-20-004996	10	3604	48680214	N
0000950123-20-004978	1	1735	59095411	N
0000919574-20-003426	0	15	280019	
0001456114-20-000004	0	626	13917689	N
0001780570-20-000004	0	208	119776	N
0001768375-20-000004	0	17	722078	N
0000919574-20-003468	2	12	218438	
0001398344-20-010206	0	170	267256	
0000816788-20-000002	0	51	22850	N
0001104659-20-061765	0	1	205423	
0001132716-20-000007	0	8	1196860	N
0000919574-20-003379	0	31	271648	
0001793904-20-000005	1	232	185456	N
0001455915-20-000005	0	356	1179384	N
0001420506-20-000599	0	69	218665	N
0001104659-20-061770	0	1	0	
0001104659-20-061748	0	95	273990	
0001633693-20-000004	1	522	210633	N
0001213900-20-012362	0	4	13654484	
0001606588-20-000004	0	189	589640	N
0001732371-20-000001	0	27	14824	N
0001387366-20-000005	0	27	650389	N
0001728123-20-000002	0	29	23894	N
0001799677-20-000004	0	87	108757	N
0001420506-20-000602	0	35	295676	N
0001447387-20-000004	0	48	240425	
0000919574-20-003432	1	12	159540	Y
0001555829-20-000004	0	164	994815	N
0000919574-20-003428	0	34	190252	
0001567619-20-010187	2	735	2553193	N
0000919574-20-003384	0	103	2866641	
0000950123-20-004981	1	227	1193380	N
0000919574-20-003462	0	18	529930	
0001398344-20-010202	0	190	187410	
0001009232-20-000005	1	223	3516362	N
0001767602-20-000004	0	76	184589	N
0001575151-20-000004	0	162	115144	N
0001256071-20-000004	0	117	3961340	N
0001085146-20-001522	0	77	88153	
0001332811-20-000004	0	24	99286	N
0000919574-20-003415	1	4	435889	
0001767724-20-000002	0	26	162800	N
0001567619-20-010177	0	8	45398	N
0000919574-20-003470	0	52	2032933	
0001420506-20-000598	0	20	109988	N
0000919574-20-003442	0	0	0	Y
0001696778-20-000002	1	198	162444	N
0001748814-20-000002	0	78	91873	N
0001793913-20-000003	0	36	96102	N
0000919574-20-003449	1	41	590557	
0000861177-20-000006	5	13683	139067935	N
0000919574-20-003466	1	47	275668	
0001729242-20-000004	0	4	255526	N
0000919574-20-003402	2	15	2522067	
0000919574-20-003376	7	72	1804636	Y
0001398344-20-010198	0	252	2974510	
0001156175-20-000004	0	39	853889	N
0001132716-20-000009	0	2	114278	
0001712575-20-000003	0	40	112466	N
0001591068-20-000004	0	231	7300	N
0001420506-20-000604	0	66	215789	N
0001706766-20-000004	0	822	1768121	N
0001800228-20-000003	0	1	217119	N
0000919574-20-003484	1	14	1561866	
0000919574-20-003404	2	2	548877	
0001156175-20-000003	0	0	0	N
0000919574-20-003398	0	13	1244895	
0000919574-20-003481	1	638	4024883	
0000919574-20-003435	3	167	2179008	Y
0001567619-20-010191	1	806	17513586	N
0001322853-20-000004	0	60	385155	N
0001706511-20-000002	0	156	130287	N
0000919574-20-003408	1	255	23425546	
0001567619-20-010193	1	880	3446086	N
0001104659-20-061763	0	1	137848	
0001104659-20-061762	0	1	0	
0001767313-20-000002	0	116	143999	N
0001156175-20-000005	0	17	75364	N
0001104659-20-061755	0	114	384022	
0001197853-20-000004	0	2	180526	N
0001214659-20-004597	0	40	183007	
0001801547-20-000004	0	17	226699	N
0000919574-20-003371	1	34	192644	
0001567619-20-010174	0	12	529	N
0001802882-20-000002	0	81	183766	N
0001398344-20-010185	0	33	94400	
0001618824-20-000004	0	65	129202	N
0000919574-20-003368	1	22	268253	
0000919574-20-003367	3	44	61989	
0001062993-20-002403	0	1065	31099456	N
0001730574-20-000004	0	160	1538535	N
0001085146-20-001518	0	226	390193	
0001085146-20-001517	0	416	1283786	
0000919574-20-003363	1	32	326253	
0001062993-20-002401	0	50	66769	N
0001172661-20-001237	0	43	129115	
0001420506-20-000596	0	10	9034	N
0001511291-20-000002	0	46	139949	N
0001221073-20-000108	0	144	272464	
0001802132-20-000011	0	241	284030	N
0001567619-20-010168	0	191	664343	N
0001376474-20-000119	0	48	716324	N
0001567619-20-010165	0	861	8464932	N
0000950123-20-004966	0	24	1504996	N
0001527641-20-000002	0	132	1430425	N
0001172661-20-001236	0	1	4045	
0001783139-20-000002	0	35	221316	N
0001085146-20-001515	1	25	18577000	
0001062993-20-002395	0	225	2290572	N
0001214659-20-004586	0	15	58132	
0001802862-20-000002	0	16	107775	N
0001567619-20-010160	0	420	615371	N
0001085146-20-001514	0	28	227632	
0001214659-20-004585	2	4	164154	
0001567619-20-010159	0	715	31703642	N
0001567619-20-010158	0	1080	11224306	N
0001567619-20-010157	0	18	853404	N
0001567619-20-010156	7	1001	1166730	N
0001398739-20-000006	0	752	5240950	N
0001595951-20-000013	3	1	1	
0001172661-20-001235	0	38	158368	
0001567619-20-010151	0	27	4831856	N
0001104659-20-061683	0	67	154957	
0001713735-20-000002	0	62	104312	N
0000940394-20-000952	0	1300	41076651	
0001666335-20-000004	0	7	1219818	N
0001172661-20-001234	0	690	3032994	
0000950123-20-004957	0	242	822742	N
0001731169-20-000003	0	69	161341	N
0001398344-20-010181	0	65	196189	
0001567619-20-010141	0	33	6774358	N
0001748305-20-000006	0	59	121000	
0001452861-20-000002	0	860	303815742	N
0001172661-20-001233	0	10	385890	
0000919574-20-003352	2	72	182852	
0001104659-20-061671	0	13	1105314	
0001074027-20-000003	0	289	570816	N
0000072971-20-000264	12	20508	289235500	N
0000950123-20-004952	0	10	110489	N
0000919574-20-003351	1	76	102554	
0001356513-20-000003	1	16	728569	N
0001567619-20-010136	0	27	94557	N
0001095449-20-000034	0	67	105710	N
0000927628-20-000206	1	296	620019	N
0001398344-20-010177	0	121	95627	
0000355429-20-000008	1	14	113377	N
0001398344-20-010175	0	799	464213	
0000950123-20-004949	0	1	139251	N
0001739878-20-000002	0	639	79337	Y
0001076809-20-000057	0	207	1499720	
0001633288-20-000002	0	79	333224	N
0001085146-20-001513	0	18	222880	
0001085146-20-001512	0	14	347301	
0001709323-20-000003	0	3	713205	N
0001314273-20-000003	0	43	212407	N
0000919574-20-003346	0	26	220995	
0001085146-20-001511	0	713	9185903	
0000950123-20-004945	0	0	0	Y
0000950123-20-004944	0	20	334291	N
0001357550-20-000051	2	194	628672	N
0000712537-20-000014	1	219	165894	N
0001104659-20-061645	1	9	2677361	N
0001393825-20-000116	1	494	3991903	
0001511697-20-000002	0	93	544938	N
0001688882-20-000004	0	56	426019	N
0001567752-20-000002	0	25	701821	N
0001697953-20-000003	0	215	685979	Y
0001585047-20-000002	0	151	405134	N
0001037389-20-000320	0	3401	102962114	N
0001104659-20-061642	0	130	238246	
0001104659-20-061640	0	2	51541	
0000950123-20-004942	0	1	58439	N
0000950123-20-004941	0	177	92443227	N
0001104659-20-061636	0	2	46357	
0001172661-20-001232	0	8	102063	
0001567619-20-010103	0	71	829390	N
0001104659-20-061635	0	12	404333	
0000950123-20-004938	0	6	139718	Y
0001104659-20-061633	0	2	44964	
0001693838-20-000002	0	12	346628	
0001352467-20-000005	0	155	671957	N
0001567619-20-010101	1	2	26108	Y
0001172661-20-001231	0	6	69290	
0001749611-20-000004	0	11	319815	
0000714395-20-000022	0	119	338147	N
0001104659-20-061631	0	11	297755	
0001172661-20-001230	2	467	16497556	
0001711200-20-000003	0	126	600231	N
0000950123-20-004933	1	234	7053853	N
0001599579-20-000003	0	164	258394	
0001172661-20-001229	0	17	147721	
0001172661-20-001228	0	53	853932	
0001567619-20-010098	0	0	0	Y
0001720979-20-000006	0	72	152762	N
0000040729-20-000014	2	125	936711	N
0000950123-20-004927	3	17	2133438	N
0001672775-20-000002	2	300	560847	
0001171843-20-003723	2	764	1149365	
0001803340-20-000004	0	34	92910	N
0001172661-20-001227	0	328	6413111	
0001756111-20-000017	1	3958	17088365	N
0000921895-20-001395	5	5	132237	
0001122241-20-000002	0	75	168727	N
0001387131-20-004759	4	2	2576116	
0001560207-20-000009	0	14	237092	
0001363829-20-000122	0	10	151121	N
0001034549-20-000002	0	348	258465	N
0001172661-20-001226	0	27	158673	
0001589282-20-000004	0	111	232857	
0001750557-20-000002	0	509	210409	N
0001172661-20-001225	0	22	2540959	
0001256484-20-000011	4	16460	348322759	N
0001706013-20-000004	0	16	266187	N
0001694620-20-000003	0	14	82639	
0001172661-20-001223	1	385	387567	
0001172661-20-001222	1	310	188121	
0001587281-20-000004	0	410	243042	N
0001085146-20-001510	0	52	187537	
0001569740-20-000005	0	3	90730	N
0001427119-20-000003	1	36	3678886	N
0001322924-20-000005	0	38	103050	N
0001323953-20-000010	0	21	1272504	N
0000950142-20-001351	0	9	2312358	
0001172661-20-001220	2	252	521810	
0001033475-20-000007	0	66	738178	N
0001531612-20-000017	0	135	488052	
0000950142-20-001350	0	17	895608	
0001567619-20-010093	2	219	5731090	N
0001213900-20-012256	0	31	146275	
0001214659-20-004569	0	22	1025587	
0001062993-20-002388	0	42	94211	N
0001104659-20-061584	0	3	16907	
0000950142-20-001349	0	0	0	
0001567619-20-010090	0	152	521636	N
0001665077-20-000004	0	15	559143	N
0001104659-20-061580	0	2	21986	
0001533551-20-000002	0	46	849520	N
0001567619-20-010089	0	77	1340743	N
0001273087-20-000018	1	320	4111609	N
0001085146-20-001509	0	22	36518	
0001273087-20-000017	2	3772	44501721	N
0001315863-20-000445	0	26	2032791	N
0001214659-20-004565	0	28	216348	
0001214659-20-004566	0	161	186219	
0001512145-20-000006	0	17	47100	
0001104659-20-061569	0	67	159292	
0001085146-20-001508	0	62	1269077	
0001420506-20-000593	0	53	1277645	N
0001303159-20-000002	0	41	3208659	N
0001738738-20-000002	0	92	46556000	N
0001313893-20-000002	0	91	3543	N
0001420506-20-000592	0	694	966603	N
0000315066-20-001509	10	9540	722129686	N
0001056973-20-000007	0	211	3792863	N
0001567619-20-010084	1	2	63227	N
0001641604-20-000002	0	16	67730	N
0001567619-20-010083	1	242	2250086	N
0000936936-20-000002	0	83	85805	N
0001591546-20-000015	0	123	266972	N
0001104659-20-061558	0	15	400915	
0000846797-20-000002	1	223	467266	N
0000720672-20-000005	7	7313	36209696	N
0001420506-20-000588	0	1	343	N
0001085146-20-001507	0	41	174405	
0001567619-20-010081	0	29	305532	N
0001810676-20-000002	0	103	121316	N
0001062993-20-002385	1	126	268905	N
0001085146-20-001506	0	13	42434	
0001768099-20-000005	0	213	166185	N
0001689013-20-000002	0	101	163290	N
0001548997-20-000003	2	24	215569	N
0001808748-20-000003	0	80	70140	N
0001085146-20-001505	0	61	395017	
0000950123-20-004917	0	21	109486	N
0001134007-20-000004	0	125	616240	N
0001398344-20-010164	0	31	389997	
0001599217-20-000004	0	97	766031	N
0001398344-20-010163	0	29	155882	
0001341401-20-000029	0	159	4470914	N
0000950123-20-004914	3	1138	4266891	N
0001511847-20-000005	0	37	176263	N
0000919574-20-003339	0	15	59812	
0000869367-20-000002	0	77	799683	N
0001214717-20-000008	1	5346	383699515	N
0001104659-20-061530	0	26	48343	
0001420506-20-000584	1	44	21050	N
0001398344-20-010159	0	22	59918	
0001513125-20-000003	0	35	435428	N
0001104659-20-061524	0	90	149810	
0001104659-20-061522	1	10	220992	N
0001104659-20-061521	1	621	722448	N
0000950123-20-004909	1	3	2818	N
0001095449-20-000033	0	696	179527	N
0001104659-20-061518	1	174	264238	N
0001104659-20-061517	1	450	1469178	N
0001104659-20-061516	1	64	145121	N
0001104659-20-061515	2	182	126151	N
0001104659-20-061513	6	757	12726848	N
0001356249-20-000004	0	39	593372	N
0000950123-20-004908	1	2	7213	N
0001420506-20-000582	0	60	520882	N
0001214659-20-004540	0	64	3291319	
0001361974-20-000005	0	64	10720074	N
0000919574-20-003337	1	147	1815517	
0001104659-20-061506	0	3	121521	
0001006378-20-000005	0	0	0	N
0001567619-20-010071	0	32	182847	N
0001504404-20-000003	0	152	1040894	N
0001104659-20-061500	0	4	402987	
0001595077-20-000004	0	48	815234	N
0001409362-20-000003	0	1897	1083887	N
0001297496-20-000008	0	88	5831406	N
0001102578-20-000035	0	1181	8874745	N
0001403438-20-000004	0	3202	46422419	N
0000318989-20-000075	7	1350	60863005	N
0001566475-20-000004	0	440	1588204	
0001095449-20-000032	0	6	99338	N
0001739728-20-000003	1	325	523449	N
0001104659-20-061493	0	111	139898	
0001512162-20-000006	0	107	314783	N
0001398344-20-010157	0	301	571724	
0001423065-20-000003	0	101	160110	N
0001694127-20-000002	0	14	159632	N
0000950123-20-004900	2	239	5156592	N
0001104659-20-061482	0	843	434006	
0001738045-20-000001	0	8	111911	N
0001750183-20-000003	0	43	616938	N
0000950123-20-004896	0	3	77058	N
0001027848-20-000004	2	4	572515	N
0001085146-20-001503	0	37	109642	
0000919574-20-003334	0	31	70288	
0001567619-20-010065	0	20	200207	N
0001420506-20-000580	0	57	382504	N
0001761269-20-000002	0	66	124196	N
0001092838-20-000002	0	75	146475	N
0001512601-20-000004	0	111	240828	N
0000950123-20-004890	13	30	137880	N
0001221073-20-000106	0	188	274374	N
0001214659-20-004538	0	5	44752	
0001221073-20-000105	0	45	164979	
0001062993-20-002378	0	58	14534472	N
0001084683-20-000005	0	66	306135	N
0001683182-20-000005	0	53	276701	N
0000748054-20-000008	1	1603	83942045	N
0001690370-20-000002	0	708	1128	N
0001062993-20-002375	0	474	687303	N
0001556245-20-000003	0	82	745894	N
0001593324-20-000003	8	1263	1470138	N
0001207017-20-000027	1	2122	54580171	N
0000920441-20-000002	0	184	410745	N
0001104659-20-061446	0	124	2670017	
0001521422-20-000007	1	121	668414	N
0001580642-20-002153	0	118	1053198	
0001077583-20-000003	0	127	1990696	N
0001724269-20-000002	0	255	818479	N
0001104659-20-061442	0	52	633207	
0000892712-20-000189	0	122	232935	N
0001451531-20-000002	1	25	621789	N
0001599016-20-000002	0	36	128740	N
0001567619-20-010059	0	2549	14137321	N
0001095449-20-000031	0	31	264075	N
0001340098-20-000004	0	1	8426	
0001784450-20-000003	0	96	258232	N
0000923338-20-000007	0	3	81092	N
0001251109-20-000037	0	75	182902	N
0001104659-20-061435	0	99	1463704	
0001761380-20-000008	0	11	254035	N
0000909012-20-000085	0	2761	310157	N
0001104659-20-061428	0	89	207350	
0001053906-20-000006	7	105	2366281	
0001633901-20-000004	0	111	16106690	N
0001104659-20-061422	0	1	0	
0001567619-20-010055	1	329	2641757	N
0000354204-20-000012	3	3374	191951186	N
0001802635-20-000001	0	48	112404	N
0001398344-20-010150	0	121	654745	
0001398344-20-010149	0	274	1544549	
0000950123-20-004875	6	4447	74566021	N
0001567619-20-010047	0	399	5039633	N
0000950159-20-000123	0	16	233701	
0001420506-20-000578	0	49	129386	N
0001398344-20-010145	0	15	3328	
0000936753-20-000063	0	148	5700743	N
0000909012-20-000084	0	91	697538568	N
0001172661-20-001219	0	41	107034	
0000950159-20-000121	0	107	790874	
0001398344-20-010142	0	118	72364	
0001759476-20-000003	0	77	124668	N
0001812103-20-000001	0	329	100360	N
0001062993-20-002373	0	14	31008	N
0000950159-20-000117	1	24	145672	
0001567619-20-010043	0	48	10397865	N
0001567619-20-010039	3	50	313348	N
0000950123-20-004863	8	254	7472628	N
0001600151-20-000003	0	341	508198	N
0000919574-20-003329	1	21	169942	
0001599273-20-000002	0	75	121389	N
0001667731-20-000228	0	12	134754	
0001371726-20-000004	0	30	148524	N
0001420506-20-000575	0	434	388916	N
0001398344-20-010134	0	9	493541	
0001214659-20-004531	0	8	203694	
0001109147-20-000003	0	112	3946445	N
0001132699-20-000002	0	137	511879	N
0001062993-20-002370	0	183	246609	N
0001567619-20-010025	1	113	70634	N
0001221073-20-000104	0	71	221246	
0000842775-20-000003	0	789	686788	N
0001344717-20-000005	0	340	475200	N
0001484150-20-000004	0	10	4689572	N
0001398344-20-010131	0	36	33690	
0001455468-20-000003	1	137	67311	N
0001104659-20-061370	1	5	23744	N
0000909012-20-000083	0	156	99895	N
0001104659-20-061368	1	407	483799	N
0001104659-20-061367	0	28	67255	N
0001626982-20-000002	0	283	1870652	N
0001754960-20-000033	1	7	41935	N
0001104659-20-061365	1	7	478671	N
0001696438-20-000002	0	57	142991	N
0001532155-20-000130	2	3152	139485950	N
0000096223-20-000027	1	10	75067	N
0001221073-20-000103	0	275	429029	
0001567619-20-010013	2	336	1074547	N
0001493152-20-008657	0	42	136470	
0001697855-20-000007	0	197	368036	N
0001616051-20-000003	0	3	38678	
0001493152-20-008656	0	36	132206	
0001221073-20-000099	0	32	141750	N
0001397290-20-000003	0	185	315178	N
0001315478-20-000041	0	119	11105161	N
0001597857-20-000007	1	26	91628	N
0001085146-20-001500	0	163	848118	
0001719387-20-000003	0	14	450248	N
0000950123-20-004857	6	7809	16907971	N
0001085146-20-001499	0	15	921848	
0001214659-20-004523	0	30	1030784	
0001420506-20-000573	0	57	63269928	N
0001213900-20-012157	0	11	207678	
0000950123-20-004855	0	106	256617	N
0001214659-20-004519	0	121	161031	
0001214659-20-004518	0	363	446320	
0001486180-20-000004	0	128	1166785	N
0001062993-20-002367	0	68	312262	N
0001643569-20-000003	0	9	147651	N
0001286478-20-000004	0	231	460797	Y
0001104659-20-061351	0	55	480180	
0001507971-20-000002	1	92	83621	N
0001568787-20-000002	0	145	592120	N
0001104659-20-061349	0	57	533255	
0001035463-20-000002	2	236	741562	N
0001214659-20-004517	0	266	225956	
0001595853-20-000004	0	58	70955	N
0001349353-20-000002	0	23	233917	N
0000764532-20-000007	0	70	11482388	N
0001420506-20-000571	0	20	99234	N
0001104659-20-061346	0	46	45181	
0000764068-20-000007	4	6701	171004277	N
0001437749-20-010707	1	289	184239	N
0001766929-20-000002	0	21	136932	N
0001114039-20-000002	2	92	140126	N
0001437749-20-010706	0	31	101607	N
0001629984-20-000003	0	26	410465	N
0001420506-20-000569	0	52	217739	N
0001140022-20-000007	3	1093	13651021	N
0001434819-20-000004	2	844	53448428	
0000912938-20-000301	9	3081	209607990	N
0001104659-20-061332	0	112	666602	N
0001172661-20-001218	0	21	2286210	
0001535061-20-000004	0	296	1081786	
0001172661-20-001217	0	104	3376209	
0001062993-20-002363	0	467	12743769	N
0000948046-20-000109	16	18891	112010048	
0001104659-20-061323	1	1	0	Y
0001648711-20-000005	4	2074	21896762	N
0001097833-20-000006	0	92	474375	N
0001083190-20-000004	0	1599	4397185	N
0001251109-20-000035	0	157	127040	N
0000919574-20-003321	2	24	822866	
0001756870-20-000006	0	30	146780	N
0001420506-20-000568	0	1	0	N
0001172661-20-001216	0	7	130538	
0001411784-20-000004	0	201	174374	N
0001398344-20-010121	0	207	563283	
0001599883-20-000005	0	73	1081469	N
0000950123-20-004836	0	8	150620	N
0001520023-20-000014	0	34	17768890	N
0001172661-20-001215	0	21	360373	
0001104659-20-061314	0	217	2212059	N
0001567619-20-009982	0	53	209099	N
0000902219-20-000392	9	7168	377869655	N
0001193805-20-000584	5	1832	9677591	Y
0001782974-20-000004	0	10	228594	N
0000846633-20-000003	0	14	428128	N
0001549575-20-000005	0	2	80774	
0001567619-20-009978	0	17	756117	N
0001580642-20-002151	0	75	202049	
0000921895-20-001387	2	16	118684	
0001567619-20-009974	1	368	834633	N
0001606587-20-000681	1	156	240396	N
0001104659-20-061306	0	511	1432351	
0001085601-20-000003	1	47	2604882	N
0001085146-20-001495	1	103	1105381	
0001172661-20-001214	0	82	602572	
0001606587-20-000680	0	54	122054	N
0001580642-20-002150	0	701	8002732	
0001420506-20-000565	0	70	566026	N
0001012975-20-000426	0	61	320853	N
0001567619-20-009970	6	2682	65602463	N
0001388736-20-000003	0	450	567711	N
0001085146-20-001494	0	136	389067	
0001420506-20-000563	0	64	216193	N
0001172661-20-001213	0	26	8112587	
0001601407-20-000005	0	44	3040864	N
0001569884-20-000004	0	255	128762	N
0001567619-20-009968	0	76	29984801	N
0001666551-20-000004	0	2	210	N
0001606587-20-000678	0	135	183596	N
0001740316-20-000002	0	127	272546	N
0001172661-20-001212	0	85	273963	
0000724683-20-000042	0	25	118371	N
0001085146-20-001489	6	1305	145299663	
0001600145-20-000004	0	247	464417	N
0001013538-20-000004	0	62	1125522	N
0001323255-20-000007	3	40	10931011	
0001567619-20-009963	1	150	5421931	N
0001085146-20-001487	0	454	17790022	
0000930441-20-000003	0	676	1025423	N
0000950123-20-004819	1	4	837	N
0000919574-20-003315	0	41	161186	Y
0001062993-20-002360	1	27	124918	N
0001801507-20-000002	0	103	171270	N
0000918537-20-000002	1	123	493027	N
0001104659-20-061281	0	207	4012308	
0001613331-20-000002	0	119	440346	N
0001085146-20-001486	0	5	282689	N
0000757657-20-000014	0	161	4134206	
0000909012-20-000081	0	78	2935826575	N
0001397545-20-000007	4	126	892188	N
0000909012-20-000080	0	141	194799	N
0001046192-20-000009	5	2753	37338319	N
0001393389-20-000002	0	557	624406	N
0000950123-20-004814	0	1	0	N
0000947871-20-000459	2	1351	13062910	
0001085146-20-001485	0	31	245607	
0001446114-20-000029	2	1932	2162151	Y
0000757657-20-000012	0	1104	3755017	
0001682677-20-000002	0	55	2280	N
0001041062-20-000065	12	4719	27225824	N
0001085146-20-001483	0	97	582274	
0001381296-20-000002	0	152	721003	N
0001085146-20-001482	0	216	11354045	
0000950123-20-004807	3	0	0	Y
0001085146-20-001481	0	61	61759	
0001730812-20-000002	0	2	135997	N
0001085146-20-001480	1	1	2306	
0000007789-20-000035	2	1272	1876271	N
0001085146-20-001479	0	79	1590536	
0001727827-20-000004	0	168	106668	N
0000950123-20-004802	0	16	241630	N
0001481045-20-000003	5	1623	9639652	N
0001636587-20-000020	0	63	77405	N
0001567619-20-009953	0	96	3393023	N
0000950123-20-004798	0	103	7362768	N
0001673907-20-000006	0	54	154427	N
0001172661-20-001210	1	3	52721	
0001512022-20-000002	0	93	330258	N
0001172661-20-001209	0	48	24302026	
0001172661-20-001208	0	22	204772	
0001800911-20-000007	0	386	82379	N
0001214659-20-004504	0	245	388249	
0001567619-20-009951	0	107	244603	N
0001630064-20-000006	0	13	141875	N
0001567619-20-009948	1	151	5446805	N
0001420506-20-000560	0	13	18234	N
0001567619-20-009942	0	131	5857802	N
0001567619-20-009941	0	81	442636	N
0001800798-20-000003	0	1204	156892220	N
0001398318-20-000007	0	171	4644860	N
0001013536-20-000004	1	651	11118997	N
0001697478-20-000003	0	336	149281	N
0001420506-20-000558	0	242	272165	N
0001104659-20-061251	0	11	81136	
0001104659-20-061248	0	9	62801	
0001567619-20-009932	0	465	12551297	N
0001677440-20-000006	0	1310	4701887	N
0001104659-20-061243	0	6	428291	
0001104659-20-061240	0	2	361447	
0001576422-20-000003	0	9	15004	N
0000950123-20-004786	0	1324	8603087	N
0001567619-20-009930	0	6	543920	N
0001765380-20-000058	0	43	163620	N
0001085146-20-001470	0	1	743487	
0001213900-20-012121	0	533	2156150	
0001085146-20-001469	0	9	157115	N
0000950123-20-004782	0	2	5121	N
0000892712-20-000186	2	742	836629	N
0000950123-20-004780	2	156	2491081	N
0001742418-20-000003	0	34	381599	N
0001104659-20-061229	0	28	14600	
0001398344-20-010109	0	154	292962	
0001606134-20-000002	0	50	130563	N
0001398344-20-010107	0	44	1200394	
0001573311-20-000004	0	227	611034	N
0000701059-20-000008	0	581142	1388	N
0001010911-20-000007	1	153	363030	N
0001420506-20-000556	0	151	287968	N
0001072613-20-000173	0	745	11992172	
0001666335-20-000003	0	7	1219818	N
0001793755-20-000003	0	999	1178675	N
0000950123-20-004766	0	263	499416	N
0000950123-20-004765	1	305	529662	N
0000949377-20-000138	0	29	1582189	
0000930413-20-001443	0	777	22570657	
0001104659-20-061187	0	50	222274	N
0001420506-20-000554	0	22	116248	N
0001607231-20-000004	0	36	204986	N
0001636441-20-000002	0	8	733	N
0001178913-20-001462	2	78	799546	
0001795711-20-000003	0	55	0	N
0000950123-20-004746	0	50	6605866	N
0000950123-20-004739	1	65	59282	N
0000950123-20-004733	0	3	120497981	N
0000950123-20-004732	1	1238	17125696	N
0000950123-20-004730	2	140	203310	N
0001789082-20-000003	0	16	490655000	N
0000950123-20-004726	6	7246	205366858	N
0000950123-20-004721	0	1	141508	N
0000950123-20-004713	0	36	207169	N
0000950123-20-004712	5	0	0	N
0000950123-20-004711	0	16	150582	N
0001214659-20-004495	0	14	220109	
0000950123-20-004710	0	749	22781907	N
0001104659-20-061086	0	296	101982221	N
0000049096-20-000011	0	352	609023	N
0000936698-20-000002	0	110	523465	N
0001567619-20-009866	0	206	839691	N
0001351431-20-000003	0	18	204737	N
0001316617-20-000004	0	170	3088877	N
0001095449-20-000030	0	89	304809	N
0001568541-20-000002	0	4	937797	N
0001725296-20-000003	1	200	5299755	N
0001285973-20-000003	0	77	413566	N
0001618832-20-000002	0	111	382485	N
0001398344-20-010101	0	196	839025	
0001720745-20-000003	0	10	109387	N
0001767366-20-000009	0	14	219091	
0001448793-20-000004	0	4	263567	N
0001567619-20-009886	10	2	787710	N
0001767366-20-000008	0	1	89600	
0001166716-20-000004	0	178	310560	
0001104659-20-061035	4	3129	5803383	N
0001730299-20-000002	2	433	634673	N
0001767366-20-000007	0	2	162446	
0001021642-20-000004	8	723	5858672	N
0001095449-20-000029	0	105	130718	N
0001634255-20-000003	0	4	605392	N
0000919574-20-003297	1	261	513379	
0000932024-20-000006	1	69	439569	
0001803386-20-000003	0	1071	108886	N
0001172661-20-001206	1	3	152547	
0001701879-20-000003	0	13	1950758	N
0001730573-20-000003	0	66	231417	N
0001254890-20-000004	0	5	351082	Y
0001350706-20-000006	3	2	443138	N
0001359262-20-000002	0	49	103226	N
0000884548-20-000002	0	132	576389	N
0001767868-20-000002	0	130	150192	N
0001771174-20-000001	0	150	392220	
0001437749-20-010635	0	639	198320	N
0001674581-20-000002	0	91	278577	N
0001677253-20-000002	0	194	209873	N
0001536105-20-000007	0	78	29048534	N
0001686776-20-000003	0	18	490594	N
0001633121-20-000004	1	154	532255	
0001260468-20-000008	0	41	648805	N
0001103804-20-000005	0	64	19212141	N
0001437749-20-010625	4	7	196331	N
0001095449-20-000028	0	53	96376	N
