ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000919574-23-003760	162198	0001759662	028-23294	000285361	801-118130	Coalescence Partners Investment Management, LP
0000919574-23-003758	158334	0001759662	028-23294	000285361	801-118130	Coalescence Partners Investment Management, LP
0000919574-23-003756	157364	0001759662	028-23294	000285361	801-118130	Coalescence Partners Investment Management, LP
0001178913-23-002241	160390	0001912576	028-22354			Psagot Value Holdings Ltd. / (Israel)
0001178913-23-002239	158010	0001912576	028-22354			Psagot Value Holdings Ltd. / (Israel)
0001398344-23-011995	162568	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001398344-23-011985	167165	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001140361-23-028934	155791	0001056053	028-05987			TD ASSET MANAGEMENT INC
0000019617-23-000391	166357	0000019617	028-00694			JPMORGAN CHASE & CO
0001104659-23-068450	160280	0000752798	028-18928			CONCOURSE FINANCIAL GROUP SECURITIES, INC.
0001812185-23-000002	164174	0001696715	028-17884	000134086	801-66368	LEVEL FOUR ADVISORY SERVICES, LLC
0001298088-23-000019	165655	0001298088				CIBC Private Wealth Group, LLC
0001298088-23-000018	160986	0001298088				CIBC Private Wealth Group, LLC
0000950123-23-005630	164906					Macquarie Investment Management Advisers
0000950123-23-005630	164907		028-13126			Macquarie Investment Management Global Limited
0000950123-23-005630	164913		028-17868			ValueInvest Asset Management S.A.
0000950123-23-005630	164912					Macquarie Investment Management Australia Limited
0000950123-23-005630	164911					Macquarie Investment Management (Europe) Limited
0000950123-23-005630	164910		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-23-005630	164905		028-13122			Macquarie Bank Limited
0000950123-23-005630	164908		028-11525			Macquarie Capital Investment Management LLC
0000950123-23-005630	164909		028-05267			Macquarie Investment Management Business Trust
0000829108-23-000004	155828	0000038777	028-00734			FRANKLIN RESOURCES INC
0001821268-23-000092	157420	0000201772	028-00878	000109962	801-55496	ESSEX INVESTMENT MANAGEMENT CO LLC
0001821268-23-000092	157421	0001911372	028-22239	000305152	801-117225	Meros Investment Management, LP
0001821268-23-000092	157422	0001389574	028-12426	000140159	801-66532	Nicholas Investment Partners, LP
0001821268-23-000092	157423	0001036248	028-06280	000110640	801-23659	QUEST INVESTMENT MANAGEMENT LLC
0001821268-23-000092	157424	0001230765	028-10467	000125410	801-61905	RICE HALL JAMES & ASSOCIATES, LLC
0001821268-23-000092	157426	0001134283	028-10043	000108954	801-57995	SEIZERT CAPITAL PARTNERS, LLC
0001821268-23-000092	157427	0001716984	028-18598	000286688	801-110032	Slow Capital, Inc.
0001821268-23-000092	157416	0001713521	028-18105	000148828	801-96252	Bridge City Capital, LLC
0001821268-23-000092	157417	0000874791	028-02903	000107003	801-8825	CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001821268-23-000092	157418	0001002152	028-05098	000107823	801-32238	COMPASS CAPITAL MANAGEMENT, INC
0001821268-23-000092	157419	0001455468	028-13367	000145666	801-68942	Dean Capital Management
0001821268-23-000092	157425	0001882572	028-21541	000283540	801-117635	Riverwater Partners LLC
0001739439-23-000015	163825					NONE
0001739439-23-000014	161718					NONE
0000906304-23-000082	166702	0000038777	028-00734			Franklin Resources Inc
0000709364-23-000009	155580	0000038777	028-00734			Franklin Resources Inc
0000950123-23-005586	156809		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-23-005586	156810		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000950123-23-005581	155612		028-12863			Spinnaker Capital Limited
0001062993-23-011945	160337	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001062993-23-011941	157084	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001172661-23-002356	161086	0000108572	028-00825	000106302	801-51257	WRIGHT INVESTORS SERVICE INC
0000950123-23-005575	158788	0000727892	028-00143			RiverSource Life Insurance Co
0000950123-23-005575	158789	0001232744	028-10460			RiverSource Life Insurance Co of New York
0000950123-23-005575	158790	0001268525	028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-005575	158791	0001543099	028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-005575	158792	0000908733	028-03639	000111168	801-41391	Columbia Wanger Asset Management LLC
0000950123-23-005575	158793	0001758825	028-18942			Ameriprise Bank, FSB
0000950123-23-005575	158794	0001673945	028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-005575	158795	0001280473	028-10849			Thames River Capital LLP
0000950123-23-005575	158796	0001389813	028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-005575	158797	0001218806	028-10846			Columbia Threadneedle Management Ltd
0000950123-23-005575	158787	0000052428	028-00140			Ameriprise Certificate Co
0000950123-23-005575	158785	0001233991	028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-005575	158786	0001232739	028-10458			Ameriprise Trust Co
0001905128-23-000002	165770		028-10622			Zevenbergen
0001905128-23-000002	165760		028-10562			AllinaceBernstein
0001905128-23-000002	165761		028-01006			Barrow Hanley
0001905128-23-000002	165762		028-02204			Brandywine
0001905128-23-000002	165763		028-01203			CS McKee
0001905128-23-000002	165769		028-04557			Wellington
0001905128-23-000002	165765		028-16230			Jackson Square
0001905128-23-000002	165766		028-03425			NewSouth
0001905128-23-000002	165767		028-03459			Smith Group
0001905128-23-000002	165768		028-07104			WCM
0001905128-23-000002	165764		028-01185			Frontier
0000895345-23-000309	157052		028-22361			Wealthsimple Inc.
0000895345-23-000309	157053		028-22607			Grayhawk Investment Strategies Inc.
0000950123-23-005555	156395		028-16678			Anson Funds Management LP
0000947871-23-000606	166479	0001649647	028-16960			EDMOND DE ROTHSCHILD HOLDING S.A.
0000315123-23-000004	155072	0001739439	028-18743			Rockefeller Capital Management L.P.
0000315123-23-000003	165434	0001739439	028-18743			Rockefeller Capital Management L.P.
0000315123-23-000002	165653	0001739439	028-18743			Rockefeller Capital Management L.P.
0000315123-23-000001	162870	0001739439	028-18743			Rockefeller Capital Management L.P.
0000019617-23-000378	163210		028-17598			Russell Investments Group, Ltd.
0000914904-23-000004	158997	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0000914904-23-000003	159046	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001027848-23-000008	166185	0001519921				SWISS RE LTD
0000950123-23-005533	159519		28-00545	000115785	801-60701	Thrivent Financial for Lutherans
0000950123-23-005531	160065		028-00545	000115785	801-60701	Thrivent Financial for Lutherans
0000950123-23-005530	161076		28-00545	000115785	801-60701	Thrivent Financial for Lutherans
0000950123-23-005529	161306		028-00545	000115785	801-60701	Thrivent Financial for Lutherans
0001541597-23-000002	165648	0001132597	028-17515			Itau Unibanco Holding S.A.
0001134700-23-000002	155174					Basswood Europe
0001134700-23-000002	155173					Dalton
0001134700-23-000002	155172					Westwood Global
0001134700-23-000002	155171					Southeastern
0001134700-23-000002	155170					Basswood
0001134700-23-000002	155169					RGM
0001942341-23-000002	159632	0001109448		000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001942341-23-000002	159633	0000872259	028-02825	000106139	801-36951	BAHL & GAYNOR INC
0001942341-23-000002	159642	0001086483	028-04587	000110897	801-40592	ZACKS INVESTMENT MANAGEMENT
0001942341-23-000002	159641	0000884541	028-03125	000110901	801-17958	TRILLIUM ASSET MANAGEMENT, LLC
0001942341-23-000002	159640	0001521019	028-14498	000155584	801-71957	Nuveen Asset Management, LLC
0001942341-23-000002	159639	0001018331		000106800	801-48408	NATIXIS ADVISORS, L.P.
0001942341-23-000002	159638	0000903947	028-03692	000105800	801-28170	MILLER HOWARD INVESTMENTS INC /NY
0001942341-23-000002	159637	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001942341-23-000002	159636	0000949615	028-05066	000104536	801-46991	KAYNE ANDERSON CAPITAL ADVISORS LP
0001942341-23-000002	159635	0001056288		000105325	801-34611	FEDERATED HERMES, INC.
0001942341-23-000002	159634	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0000950123-23-005516	164082					HANCOCK WHITNEY INVESTMENT SERVICES INC.
0001770632-23-000009	166078	0001770632	028-19928			Quilter Plc
0001770632-23-000008	166694	0001770632	028-19928			Quilter Plc
0001770632-23-000007	163835	0001770632	028-19928			Quilter Plc
0001879009-23-000004	158721	0001879628	028-22415			Susquehanna Capital Management, LLC
0001906827-23-000003	166856	0001879628	028-22415			Susquehanna Capital Management, LLC
0001649553-23-000005	164970	0001728194	028-18767			CVI Holdings, LLC
0001081698-23-000006	155317	0001728194	028-18767			CVI Holdings, LLC
0001081698-23-000006	155316	0001841827	028-20870			SIG China Investments Master Fund III, LLLP
0001839852-23-000003	158813	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001136305-23-000005	164977	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001628277-23-000003	164628	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001444949-23-000003	158689	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001011712-23-000003	160237	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001446580-23-000003	159012	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000918950-23-000008	162651	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001085146-23-002466	161413	0001588340	028-20714			Vontobel Holding Ltd.
0001624489-23-000004	157877	0001341401	028-11487			River Road Asset Management, LLC
0001624489-23-000004	157876	0000938206	028-04207			DRIEHAUS CAPITAL MANAGEMENT LLC
0001595888-23-000034	167342	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-23-000035	160295	0001595888	028-16162			JANE STREET GROUP, LLC
0001172661-23-002343	161933	0001650150	028-18071	000269866	801-100433	Lido Advisors, LLC
0001062993-23-011155	166753	0001006364	028-05210	000112500	801-23854	Hardman Johnston Global Advisors LLC
0001062993-23-011155	166754	0001600999	028-16090	000109574	801-58125	MANAGED ASSET PORTFOLIOS, LLC
0001062993-23-011155	166755	0001538449	028-14623	000159100	801-74336	Mawer Investment Management Ltd.
0001062993-23-011155	166756	0001765768	028-19119			Galibier Capital Management Ltd.
0001595888-23-000031	166823	0001595888	028-16162			JANE STREET GROUP, LLC
0001569638-23-000003	155771	0001569638	028-15330			M Holdings Securities, Inc.
0001456421-23-000016	159398		028-13438			Apollo Management Holdings, L.P.
0001569638-23-000002	156031	0001730083	028-18427			M Financial Asset Management, Inc.
0000950123-23-005494	159629		028-06663	000107913	801-56729	Sculptor Capital LP
0000950123-23-005498	157378		28-18477			Bain Capital Life Sciences Investors, LLC
0001777127-23-000002	157473	0001650150	028-18071	000269866	801-100433	Lido Advisors, LLC
0000950123-23-005496	159504	0001476546	028-13627	000293389		Sculptor Capital II LP
0001624489-23-000004	157878	0001310051	028-11012			Pier Capital, LLC
0001595888-23-000032	163893	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-23-000033	166405	0001595888	028-16162			JANE STREET GROUP, LLC
0001624489-23-000004	157879	0001591546	028-15835			Pacific Ridge Capital Partners, LLC
0001624489-23-000004	157880	0001364615	028-11964			Aperio Group, LLC
0001624489-23-000004	157881	0001538449	028-14623			Mawer Investment Management Ltd.
0001624489-23-000004	157882	0001386060	028-12484			Boston Partners
0001977483-23-000002	157625	0000009634	028-00305			BOKF, NA
0001172661-23-002338	156028	0001650150	028-18071	000269866	801-100433	Lido Advisors, LLC
0000950123-23-005492	159989		028-22085			John & Kathleen Schreiber Foundation
0001666551-23-000003	167001		028-19946			INTEGRAL HEALTH ASSET MANAGEMENT, LLC
0001666551-23-000003	166994		028-16003			INTERVAL PARTNERS
0001666551-23-000003	166998		028-20887			FORCE HILL CAPITAL MANAGEMENT LP
0001666551-23-000003	166997		028-21000			TRI LOCUM PARTNERS, LP
0001666551-23-000003	166996		028-16807			PRANA CAPITAL MANAGEMENT
0001666551-23-000003	166995		028-13913			GILLSON CAPITAL, LP
0001666551-23-000003	167000		028-22100			SORA INVESTORS LLC
0001666551-23-000003	166999		028-22017			ARDMORE ROAD ASSET MANAGEMENT LP
0001666551-23-000003	166993		028-16059			GHOST TREE CAPITAL, LLC
0000919574-23-003347	165547	0001056831	028-06994	000107987	801-54831	FAIRHOLME CAPITAL MANAGEMENT LLC
0001482756-23-000014	155134	0001025835	028-13645			Enterprise Financial Services Corp
0001889227-23-000006	156464	0001873063				Treynor Bancshares, Inc.
0000950123-23-005487	159990		028-05810			UNITED SERVICES AUTOMOBILE ASSOCIATION
0000905148-23-000453	163707	0001163653	028-10594			NOMURA HOLDINGS INC
0000905148-23-000452	156666	0001163653	028-10594			NOMURA HOLDINGS INC
0000950123-23-005484	159261		28-13588			Bain Capital Venture Investors, LLC
0000905148-23-000451	161934	0001163653	028-10594			NOMURA HOLDINGS INC
0000895345-23-000299	162363		028-22361			Wealthsimple Inc.
0000895345-23-000299	162364		028-22607			Grayhawk Investment Strategies Inc.
0000950123-23-005482	167175		028-19237			Bain Capital Venture Partners 2014, L.P.
0000950123-23-005482	167174		028-13588			Bain Capital Venture Investors, LLC
0000950123-23-005480	166189		28-13588			Bain Capital Venture Investors, LLC
0000950123-23-005479	166490		028-16678			Anson Funds Management LP
0001140361-23-024784	162791	0001080818	028-04371			ENTRUST GLOBAL PARTNERS L L C
0001398344-23-009868	164615	0001695078	028-19635	000116978	801-61471	Ambassador Advisors, LLC
0001256484-23-000023	163163	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0000950123-23-005471	158739		28-13588			Bain Capital Venture Investors, LLC
0000950123-23-005471	158740		28-21923			Bain Capital Venture Partners 2012, L.P.
0001256484-23-000022	159857	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0000950123-23-005469	158664		28-13588			Bain Capital Venture Investors, LLC
0000950123-23-005467	165127		028-14321	000158120	801-74175	Coliseum Capital Management, LLC
0000950123-23-005465	159230		28-19238			Bain Capital Venture Coinvestment Partners,  L.P.
0000950123-23-005465	159229		28-13588			Bain Capital Venture Investors, LLC
0001140361-23-024769	157003	0000035442	028-00471			FIDUCIARY TRUST CO
0001256484-23-000021	160793	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0000950123-23-005459	156286		28-13588			Bain Capital Venture Investors, LLC
0000950123-23-005458	155829		028-14321	000158120	801-74175	Coliseum Capital Management, LLC
0000950123-23-005456	164140		28-11185			Bain Capital Investors, LLC
0000950123-23-005456	164142		28-20813			Bain Capital Fund XII, L.P.
0000950123-23-005456	164141		28-20812			Bain Capital Partners XII, LLC
0000950123-23-005455	158012		28-21920			Bain Capital Venture Investors 2019, LLC
0000950123-23-005455	158011		28-13588			Bain Capital Venture Investors, LLC
0001256484-23-000020	161964	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0001214659-23-007212	167124	0001455952	028-14330			Richmond Hill Investments, LLC
0001172661-23-002335	161567	0001728850		000158272	801-74052	LSP Investment Advisors, LLC
0000950123-23-005450	167126		28-22974			BCPE Seminole GP II LLC
0000950123-23-005450	167125		28-11185			Bain Capital Investors, LLC
0000950123-23-005444	160537		28-18474			BCPE Seminole GP LLC
0000950123-23-005444	160536		28-11185			Bain Capital Investors, LLC
0001256484-23-000019	167227	0001197921	028-15333			KELLOGG W K FOUNDATION TRUST
0001256484-23-000019	167277	0001943239	028-23188	000310355	801-119868	V-Square Quantitative Management LLC
0001256484-23-000019	167229	0001419999	028-13243	000144906	801-68369	MAR VISTA INVESTMENT PARTNERS LLC
0001256484-23-000019	167230	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001256484-23-000019	167231	0001165797	028-11728	000113308	801-60343	CAUSEWAY CAPITAL MANAGEMENT LLC
0001256484-23-000019	167232	0000902219	028-04557	000130131	801-62752	WELLINGTON MANAGEMENT GROUP LLP
0001256484-23-000019	167233	0001512135	028-14260	000112551	801-55109	Ashmore Group plc
0001256484-23-000019	167234	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001256484-23-000019	167235	0001356513	028-11863	000125012	801-61776	Westwood Global Investments, LLC
0001256484-23-000019	167236	0001040188	028-06354	000106189	801-46878	VICTORY CAPITAL MANAGEMENT INC
0001256484-23-000019	167237	0000860644	028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001256484-23-000019	167238	0000936753	028-04003	000108211	801-18767	ARIEL INVESTMENTS, LLC
0001256484-23-000019	167239	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001256484-23-000019	167240	0001109147	028-05615	000109605	801-56651	AXIOM INVESTORS LLC /DE
0001256484-23-000019	167241	0000912938	028-04968	000110045	801-17352	MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001256484-23-000019	167242	0001274173	028-10904	000104652	801-13991	JANUS HENDERSON GROUP PLC
0001256484-23-000019	167243	0001102578	028-05269	000107926	801-56189	EARNEST PARTNERS LLC
0001256484-23-000019	167244	0001409427	028-12579	000123558	801-61564	Boston Common Asset Management, LLC
0001256484-23-000019	167245	0001463879	028-13513	000113606	801-60358	KBI Global Investors (North America) Ltd
0001256484-23-000019	167246	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0001256484-23-000019	167247	0001352662	028-11599	000106220	801-15028	Grantham, Mayo, Van Otterloo & Co. LLC
0001256484-23-000019	167248	0001605429	028-20722	000153099	801-71611	KABOUTER MANAGEMENT, LLC
0001256484-23-000019	167249	0001130787	028-06213	000107306	801-53294	EAGLE GLOBAL ADVISORS LLC
0001256484-23-000019	167250	0001375534	028-12114	000164371	802-77005	GENERATION INVESTMENT MANAGEMENT LLP
0001256484-23-000019	167251	0001462160	028-13564	000296868	801-113352	Mitsubishi UFJ Trust & Banking Corp
0001256484-23-000019	167252	0001600145	028-15895	000116632	801-61884	Van Hulzen Asset Management, LLC
0001256484-23-000019	167253	0001027796	028-03791	000106847	801-50838	PZENA INVESTMENT MANAGEMENT LLC
0001256484-23-000019	167254	0001088875	028-04825	000304197	802-116796	BAILLIE GIFFORD & CO
0001256484-23-000019	167255	0001315868	028-11129	000114317	801-60503	Burgundy Asset Management Ltd.
0001256484-23-000019	167256	0001465109	028-13573	000002908	801-3908	Neuberger Berman Group LLC
0001256484-23-000019	167257	0001644956	028-17022	000173961	801-80640	WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC
0001256484-23-000019	167258	0001080383	028-07760	000109824	801-49090	CARDINAL CAPITAL MANAGEMENT LLC /CT
0001256484-23-000019	167259	0000938206	028-04207	000105757	801-18439	DRIEHAUS CAPITAL MANAGEMENT LLC
0001256484-23-000019	167260	0001542266	028-14862	000150632	801-70383	Granite Investment Partners, LLC
0001256484-23-000019	167261	0001112325	028-05655	000108074	801-57432	RIVERBRIDGE PARTNERS LLC
0001256484-23-000019	167262	0000829108	028-02204	000110783	801-27797	Brandywine Global Investment Management, LLC
0001256484-23-000019	167263	0001424467	028-12654	000130023	801-62639	Lisanti Capital Growth, LLC
0001256484-23-000019	167264	0001333709	028-11507	000107306	801-53294	Summit Creek Advisors LLC
0001256484-23-000019	167265	0000945631	028-04988	000106422	801-48883	EAGLE CAPITAL MANAGEMENT LLC
0001256484-23-000019	167266	0000874791	028-02903	000107003	801-8825	CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001256484-23-000019	167267	0001520601	028-14467	000108278	801-42015	AFFINITY INVESTMENT ADVISORS, LLC
0001256484-23-000019	167268	0000884414	028-03059	000107022	801-28257	JACOBS LEVY EQUITY MANAGEMENT, INC
0001256484-23-000019	167269	0001556785	028-15045	000151190	801-70739	Vulcan Value Partners, LLC
0001256484-23-000019	167270	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001256484-23-000019	167271	0000052388	028-01091	000105778	801-8174	AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001256484-23-000019	167278	0001389479	028-12353	000124612	801-38826	Brown Advisory Securities, LLC
0001256484-23-000019	167279	0001163744	028-10029	000111750	801-60133	Conestoga Capital Advisors, LLC
0001256484-23-000019	167280	0001015308	028-05670	000106234	801-29479	WEDGE CAPITAL MANAGEMENT L L P/NC
0001256484-23-000019	167281		028-11599	000106220	801-15028	Grantham, Mayo, Van Otterloo & Co. LLC
0001256484-23-000019	167282	0001050470	028-06580	000109918	801-47689	LSV ASSET MANAGEMENT
0001256484-23-000019	167283	0001419099	028-12638	000125117		INTERACTIVE FINANCIAL ADVISORS, INC.
0001256484-23-000019	167272	0001513287	028-14421	000175193	801-108196	Colonial First State Investments Ltd
0001256484-23-000019	167273	0001164833	028-10068	000114649	801-60512	HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001256484-23-000019	167274	0001730467	028-18460	000153956	801-78911	CLIFFORD CAPITAL PARTNERS LLC
0001256484-23-000019	167275	0001857666	028-21408	000312837	801-121267	Capital Group Private Client Services, Inc.
0001256484-23-000019	167276	0001350585	028-11563	000111335	801-60111	Coho Partners, Ltd.
0001256484-23-000019	167228	0001513216	028-14423	000160034	801-73006	First Sentier Investors (Australia) IM Ltd
0000895421-23-000350	164629	0000895421	028-03432			MORGAN STANLEY
0001560717-23-000009	158783		028-06487	000107027	028-06487	First Trust Advisors LP
0000950123-23-005435	165910		028-16211			SC US (TTGP), LTD.
0000950123-23-005433	162704		028-16211			SC US (TTGP), LTD.
0000950123-23-005431	163249		028-16211			SC US (TTGP), LTD.
0000950123-23-005430	157001		028-11185			Bain Capital Investors, LLC
0000950123-23-005430	157002		028-21922			Bain Capital Partners XI, L.P.
0000950123-23-005427	162393		028-15811			SC CHINA HOLDING Ltd
0000950123-23-005426	166204		028-16211			SC US (TTGP), LTD.
0000950123-23-005423	156917		028-15811			SC CHINA HOLDING Ltd
0000895421-23-000349	161679	0000895421	028-03432			MORGAN STANLEY
0000950123-23-005420	164617		028-21922			Bain Capital Partners XI, L.P.
0000950123-23-005420	164619		028-22026			BCPE Eagle GP, LLC
0000950123-23-005420	164616		028-11185			Bain Capital Investors, LLC
0000950123-23-005420	164618		028-16158			Bain Capital Fund XI, L.P.
0001085146-23-002448	163913	0001478032	028-13630			Pharo Management, Inc.
0001085146-23-002447	156512	0001478032	028-13630			Pharo Management, Inc.
0000950123-23-005418	158404		028-16211			SC US (TTGP), LTD.
0001085146-23-002445	155280	0001588340	028-20714			Vontobel Holding Ltd.
0000895421-23-000348	162122	0000895421	028-03432			MORGAN STANLEY
0000950123-23-005411	158827		28-11185			Bain Capital Investors, LLC
0000950123-23-005411	158828		28-20812			Bain Capital Partners XII, LLC
0000950123-23-005410	166799		28-11185			Bain Capital Investors, LLC
0000950123-23-005410	166801		28-16158			Bain Capital Fund XI, L.P.
0000950123-23-005410	166802		28-22031			BCPE Diamond GP, LLC
0000950123-23-005410	166800		28-21922			Bain Capital Partners XI, L.P.
0000950123-23-005409	158743		28-11185			Bain Capital Investors, LLC
0000950123-23-005408	157474		028-15811			SC CHINA HOLDING Ltd
0000899140-23-000650	164601	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0000950123-23-005404	157403		028-16211			SC US (TTGP), LTD.
0001172661-23-002330	162569	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0000950123-23-005401	158782		028-15811			SC CHINA HOLDING Ltd
0000950123-23-005400	158733		28-11185			Bain Capital Investors, LLC
0000950123-23-005400	158734		28-22973			BCPE Seminole GP III LLC
0000895421-23-000347	155272	0000895421	028-03432			MORGAN STANLEY
0001398344-23-009856	155899		028-01512	000105794	801-9839	Meeder Asset Management, Inc
0000950123-23-005399	166486		028-16211			SC US (TTGP), LTD.
0000902664-23-003097	161930	0001599822	028-16027	000292047		Point72 Hong Kong Ltd
0000902664-23-003097	161931	0001698051	028-17887	000292074		Point72 Europe (London) LLP
0000902664-23-003097	161928	0001949771	028-23094	000323525		Point72 Middle East FZE
0000902664-23-003097	161929	0001603465	028-16258	000292081		Cubist Systematic Strategies, LLC
0000895421-23-000346	161246	0000895421	028-03432			MORGAN STANLEY
0000950123-23-005397	165939		028-16211			SC US (TTGP), LTD.
0001512601-23-000006	166060	0000884541	028-03125	000110901	801-17958	TRILLIUM ASSET MANAGEMENT, LLC
0001512601-23-000006	166061	0001815217	028-20459	000286587	801-117120	NIA IMPACT ADVISORS, LLC
0001512601-23-000006	166062	0001439207	028-21303	000144413	801-77535	Green Alpha Advisors, LLC
0000950123-23-005396	165536		028-11185			Bain Capital Investors, LLC
0001567619-23-006078	159290	0001697162				Chescapmanager LLC
0001172661-23-002327	156838	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000902664-23-003096	164350	0001949771	028-23094	000323525		Point72 Middle East FZE
0000902664-23-003096	164353	0001698051	028-17887	000292074		Point72 Europe (London) LLP
0000902664-23-003096	164351	0001603465	028-16258	000292081		Cubist Systematic Strategies, LLC
0000902664-23-003096	164352	0001599822	028-16027	000292047		Point72 Hong Kong Ltd
