ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001214659-23-007639	0	98	189430114	
0001905128-23-000002	11	538	1441958490	N
0001420506-23-001209	0	150	205915160	N
0001978011-23-000001	0	88	302213261	N
0000895345-23-000309	1	1	4234999	
0001940461-23-000001	0	77	100287027	N
0001977992-23-000001	0	208	139928748	N
0001085146-23-002472	0	58	214315703	N
0001974403-23-000002	0	56	98632173	N
0001825985-23-000022	0	36	388008016	N
0001825985-23-000021	0	39	385029215	N
0001967261-23-000003	0	54	112357176	N
0001825985-23-000020	0	39	395886493	N
0001825985-23-000019	0	35	486011386	N
0001825985-23-000018	0	35	475486396	N
0001825985-23-000017	0	40	424748026	N
0001825985-23-000016	0	11	469031900	N
0001825985-23-000015	0	12	410644684	N
0001213900-23-041434	0	18	116758355	
0001825985-23-000014	0	10	285844398	N
0001825985-23-000013	0	10	264508545	N
0001825985-23-000012	0	7	263303870	N
0001825985-23-000011	0	6	196862964	N
0001910264-23-000003	0	6	268461489	N
0001825985-23-000010	0	7	276149346	N
0001825985-23-000009	0	7	220657425	N
0001825985-23-000008	0	11	183683517	N
0001825985-23-000007	0	8	118073122	N
0000950123-23-005553	0	189	610235691	N
0001062993-23-011751	0	200	305026604	N
0001062993-23-011749	15	1244	295282515	N
0001965704-23-000004	0	3	456329862	N
0001965704-23-000005	0	3	465545957	N
0001766561-23-000004	0	40	134908	N
0001398344-23-009989	0	46	92093261	
0000315157-23-000007	0	6	1987213	N
0001951757-23-000317	0	36	179839614	N
0001951757-23-000316	0	37	159225151	N
0001015247-23-000004	0	128	358979220	N
0000950123-23-005547	0	1	143998391	N
0001015247-23-000003	0	287	905046043	N
0001104659-23-062247	0	223	473288658	
0001398344-23-009978	0	524	305856142	
0001858828-23-000004	0	59	102894	N
0001858828-23-000003	0	69	127621026	N
0001172661-23-002354	0	5	395528398	
0001172661-23-002352	0	4	374300211	
0001172661-23-002351	0	4	433765269	
0001172661-23-002350	0	5	434158624	
0001848237-23-000003	0	866	427371	N
0000074260-23-000044	0	61	3126667	N
0000810265-23-000004	0	3212	74627298	N
0000019617-23-000378	16	27248	820876099657	N
0001876496-23-000007	0	89	3725597	N
0001398344-23-009968	0	145	253022179	
0001062993-23-011482	0	67	407724541	N
0000950123-23-005544	0	64	358401018	N
0001140361-23-025348	0	223	2037858493	
0001789082-23-000004	0	14	690725	N
0000891943-23-000003	0	901	1248870	N
0001690675-23-000004	0	4	80884845	N
0001766005-23-000002	0	32	210769405	N
0000921895-23-001251	5	2	24595000	
0000929638-23-001511	0	192	194886363	
0001883629-23-000003	0	69	122633555	N
0001214659-23-007402	0	53	132698780	
0001974403-23-000001	0	48	85838277	N
0001776290-23-000003	0	227	784159631	N
0001027848-23-000007	2	2	84273842	
0001027848-23-000006	2	12	462266637	N
0001832521-23-000002	0	57	146391913	N
0001573876-23-000008	38	7334	3609727906	
0001213900-23-040833	0	1514	3753428958	
0001730814-23-000004	0	308	378464440	N
0001409427-23-000005	0	316	4805206	N
0001538383-23-000002	0	1059	340566323	N
0001731732-23-000001	1	333	562571758	N
0001104659-23-061785	0	20	117082173	
0001641438-23-000004	0	295	521341207	N
0001119032-23-000009	0	79	253679513	Y
0000814375-23-000015	1	64	2713319505	N
0001214659-23-007385	0	211	1019341154	
0001372130-23-000002	0	224	455875145	N
0001398344-23-009926	0	217	220091501	
0001730814-23-000003	0	308	378464440	
0001085146-23-002468	2	1141	25268225330	N
0001019056-23-000253	0	117	1766809253	
0000950123-23-005537	0	14	71515	N
0000931097-23-000002	0	70	706464950	N
0001005354-23-000003	0	1116	9593407775	N
0000950123-23-005535	5	4124	41031072	N
0001661222-23-000005	0	55	214827	N
0001943395-23-000004	0	28	134233312	N
0001021117-23-000002	0	135	440771	N
0001665518-23-000002	0	107	236500	N
0001641864-23-000004	0	66	1617698505	N
0001661580-23-000002	0	255	7302688	N
0001062993-23-011287	0	1645	621816470	N
0001879167-23-000003	0	133	128887794	N
0001032814-23-000003	0	61	2241203	N
0001172661-23-002347	0	252	1265585364	
0001864910-23-000002	0	589	340254	N
0001926253-23-000005	0	37	209140216	N
0001398344-23-009916	0	428	290123201	
0001398344-23-009914	0	322	247169560	
0001398344-23-009910	0	15	330432957	
0001104659-23-061434	0	111	215452575	
0001602020-23-000003	0	68	216213670	N
0001910488-23-000004	1	604	148707968	N
0000935836-23-000417	0	1	3167813	
0001739439-23-000013	4	3639	23252350	N
0001393825-23-000211	1	854	12143665617	
0001942341-23-000002	0	120	265679795	
0001119032-23-000007	0	79	238781299	Y
0000950123-23-005519	2	575	18697799932	N
0001766929-23-000003	0	33	247535740	N
0001012975-23-000242	0	99	3387005054	N
0000950123-23-005516	0	1352	2492492	N
0001911372-23-000004	0	37	175774918	N
0000909012-23-000065	0	49	164624	N
0001140361-23-024987	4	1093	34021825284	
0001977044-23-000001	0	114	141368572	N
0001967018-23-000002	0	444	317703319	N
0001005354-23-000002	0	1146	8839953648	N
0001711200-23-000006	0	230	488753000	
0001767393-23-000004	0	21	15258	N
0001541596-23-000002	0	128	156348	N
0001580642-23-002737	0	80	244433042	
0001161722-23-000002	0	1145	936796738	N
0001104659-23-061307	0	105	156594031	
0001967261-23-000002	0	52	106477365	N
0001199835-23-000254	0	120	2596564997	
0001586767-23-000002	0	1329	755365937	N
0001963478-23-000003	0	424	121340	N
0000936936-23-000002	0	73	111372	N
0001892688-23-000054	0	34	273618770	N
0001770632-23-000006	3	345	26050718147	N
0001772715-23-000003	2	1389	397798923	N
0001629996-23-000004	0	26	18062	N
0001062993-23-011176	0	267	270221143	N
0000899140-23-000657	14	33	4439700666	
0001599390-23-000002	0	110	175085628	N
0001731124-23-000003	0	66	122002400	
0001868643-23-000003	0	253	2200683982	N
0001698926-23-000002	0	105	142996000	N
0001879635-23-000006	0	42	192766729	N
0001765924-23-000003	0	53	176012886	N
0001879009-23-000004	0	0	0	N
0001906827-23-000003	0	0	0	N
0001879628-23-000005	2	2	81663102	N
0001446179-23-000004	0	939	4290440704	N
0001765923-23-000003	0	33	163013172	N
0001649553-23-000005	0	0	0	N
0001081698-23-000006	0	0	0	N
0001728194-23-000008	2	413	265618955	N
0001839852-23-000003	0	0	0	N
0001136305-23-000005	0	0	0	N
0001628277-23-000003	0	0	0	N
0001444949-23-000003	0	0	0	N
0001011712-23-000003	0	0	0	N
0001446580-23-000003	0	0	0	N
0000918950-23-000008	0	0	0	N
0001446194-23-000016	7	16288	470246707515	N
0001729242-23-000002	0	2	31534	N
0001728195-23-000005	0	4	220357471	N
0001434165-23-000003	0	913	635544123	N
0001085146-23-002464	0	61	539256280	N
0001963860-23-000003	0	88	288589	N
0001062993-23-011170	0	511	1376840349	N
0001904425-23-000003	0	471	162669115	N
0001123292-23-000059	0	8	279118575	
0001172661-23-002344	0	6	16877400	
0001080628-23-000004	0	782	6750025	
0001104659-23-061037	0	24	46631042	
0001387131-23-006579	0	545	471045	
0001085146-23-002459	0	20	2246702895	N
0001977723-23-000003	0	85	134546055	N
0001561877-23-000006	0	6	116474705	N
0001683182-23-000006	0	70	463351	N
0001911348-23-000002	0	16	84256	N
0001455495-23-000002	0	315	387736955	N
0001846352-23-000003	0	21	169712817	N
0001977723-23-000005	0	271	103596616	N
0001106832-23-000002	0	272	2035704770	N
0001172661-23-002340	0	70	61752984	
0001420506-23-001202	0	154	995959738	N
0001844830-23-000002	0	13	113064	N
0001568787-23-000004	7	435	1915641687	N
0001845849-23-000002	1	31	3902566	N
0001420506-23-001201	0	548	1735709918	N
0001080171-23-000005	0	386	4261680891	N
0001966040-23-000002	0	128	245365535	N
0001068804-23-000006	0	63	523895577	N
0001172661-23-002342	0	100	136180150	
0001599620-23-000002	0	101	462537567	N
0001595888-23-000036	5	11890	244158516995	N
0001393725-23-000126	0	2	177589479	N
0001432529-23-000003	0	1623	1853646634	N
0001977723-23-000001	0	132	87481263	N
0001092838-23-000006	0	69	115460106	N
0001737088-23-000004	0	671	112841321	N
0001908965-23-000003	0	201	129759198	N
0001977723-23-000002	0	54	27571111	N
0001067926-23-000005	0	44	1144604	N
0001446114-23-000025	3	2571	3526079532	
0001569638-23-000002	1	467	966373	N
0001594591-23-000005	0	4	1175202	N
0001555829-23-000003	0	171	1542395909	N
0001859677-23-000004	0	108	170561864	N
0001569638-23-000003	1	15	28250	N
0001099281-23-000012	0	54	585185747	N
0001904388-23-000005	0	65	174411	N
0001904373-23-000004	0	23	100839162	N
0000853758-23-000005	0	1942	22017137000	N
0001568541-23-000003	0	4	300556	N
0001632813-23-000002	2	219	11611689	N
0001398344-23-009884	0	1060	469927935	
0001172661-23-002341	0	37	119459421	
0001104659-23-061072	0	190	299015611	
0001977723-23-000004	0	70	91583202	N
0001549408-23-000003	0	58	94708755	N
0001541617-23-000007	0	11	4553224624	N
0001609251-23-000003	0	12	329274	N
0001966440-23-000001	0	3	40962913	N
0001770525-23-000006	0	31	161280556	N
0001803237-23-000002	0	73	373432211	N
0000902664-23-003114	0	23	1632930413	
0001709323-23-000004	0	7	2039300	N
0001420506-23-001197	0	345	442655329	N
0001420506-23-001196	0	43	94972227	N
0000950123-23-005496	1	880	4464420155	N
0001172661-23-002339	0	114	271959205	
0001561877-23-000007	0	6	93261453	N
0001764387-23-000003	0	871	1630403781	N
0001630365-23-000004	0	110	223234	N
0001085146-23-002461	2	452	732312831	N
0001071061-23-000005	0	13	295538	Y
0001085146-23-002460	0	969	6915742424	N
0001104659-23-061059	0	8	3650693809	
0001132716-23-000012	0	3	496204000	N
0001449434-23-000031	1	172	11550720387	N
0001221073-23-000048	0	107	211143733	
0001909178-23-000002	0	157	148801	N
0001062993-23-011146	0	874	41288261511	N
0001904677-23-000001	0	74	79603	N
0001085146-23-002458	0	14	772327723	N
0001062993-23-011144	0	35	512866517	N
0001104659-23-060963	0	3	109949283	
0001172661-23-002337	2	1862	10279687848	
0001398344-23-009881	0	69	153944811	
0000950123-23-005492	0	1	0	Y
0001904326-23-000001	0	130	94216	N
0001104659-23-060961	0	6	317423593	
0001221073-23-000047	0	156	181690114	
0001104659-23-060959	0	3	170487783	
0001120927-23-000006	0	541	4166292282	N
0001398344-23-009880	0	111	233756403	
0001628280-23-018276	0	1	385982	N
0001104659-23-060957	0	6	341715035	
0001027570-23-000003	0	106	123312153	N
0001062993-23-011142	0	213	31288251634	N
0001907054-23-000003	0	149	133792	N
0001104659-23-060955	0	137	2328656396	
0001378559-23-000004	0	121	169518	N
0001104659-23-060952	0	65	98876859	
0001104659-23-060951	0	660	7532499081	
0001965653-23-000003	0	414	314656232	N
0001889918-23-000009	1	333	562571758	N
0001140361-23-024810	1	1108	5392151279	
0001213900-23-039980	0	3	1482216	
0001666551-23-000003	0	23	44594	N
0001104659-23-060947	0	11	535499429	
0000905148-23-000454	0	81	3032008157	
0001062993-23-011137	0	46	73440304	N
0000919574-23-003346	1	11	1209082125	
0001398344-23-009874	0	79	153340511	
0000904454-23-000325	0	17	55904019	
0001420506-23-001192	0	32	200353517	N
0001387131-23-006570	0	164	2408072141	
0000950123-23-005488	3	329	3112370619	N
0001493152-23-017521	0	39	808090445	
0001025835-23-000053	1	193	153084507	N
0001699080-23-000002	0	216	417803706	N
0001062993-23-011134	0	1044	6575420095	N
0001957886-23-000004	0	67	558781286	N
0001493152-23-017520	0	183	308470396	
0001393725-23-000125	0	2	177589	N
0001892688-23-000053	0	4	365622709	N
0001630888-23-000004	0	2	1085262	N
0001911286-23-000004	0	1	165920	N
0001076809-23-000202	0	347	1827281	
0001214659-23-007216	0	74	120314384	
0000895345-23-000299	1	167	970611046	
0001398344-23-009871	0	217	155656394	
0000905148-23-000450	3	1563	31392011420	
0001104659-23-060929	0	41	179226725	
0000950123-23-005481	0	8	301831032	N
0001892688-23-000052	0	30	335423917	N
0001398344-23-009870	1	2140	1253285695	
0001140361-23-024786	1	6	219939714	
0001085146-23-002457	1	469	1018198079	N
0000902664-23-003110	0	368	5163157515	Y
0001398344-23-009868	0	56	44381512	
0001398344-23-009867	1	502	441409425	
0001904574-23-000006	0	4	158445921	N
0000950123-23-005475	0	188	607202633	N
0001104659-23-060922	0	952	1751761985	
0001085146-23-002456	0	39	164517447	N
0001306923-23-000011	0	30	1207102207	N
0001172661-23-002336	0	159	117643410	
0001632118-23-000003	0	37	200989531	N
0001062993-23-011129	0	154	868403829	N
0001841077-23-000008	0	59	241513672	N
0001607512-23-000004	0	8	141187927	N
0000950123-23-005470	8	3	505450	N
0001085146-23-002455	0	65	136775162	N
0001140361-23-024776	0	1	0	Y
0001085146-23-002454	0	27	676759990	N
0001937964-23-000004	0	36	270614953	N
0000950123-23-005463	0	10	1173840431	N
0000918893-23-000004	0	62	274466317	
0000902664-23-003106	1	51	458655807	
0000897070-23-000006	0	90	667986120	N
0001767040-23-000002	0	84	139243	N
0000846797-23-000002	1	207	625678757	N
0001214659-23-007213	1	5	197435911	
0001104659-23-060904	0	124	1305022088	
0001104659-23-060902	0	9	649802094	
0001104659-23-060901	0	77	281682642	
0000902664-23-003105	0	5	211156396	
0001564702-23-000010	0	555	737646691	N
0001033475-23-000005	0	61	1057172692	N
0000904454-23-000322	0	9	2280934910	
0000950123-23-005449	0	26	8213660288	N
0000950123-23-005448	10	44	8482211265	N
0001172661-23-002334	1	24	178086968	
0000944733-23-000002	0	44	164304894	N
0000950123-23-005445	2	12	1319483309	N
0001172661-23-002333	0	144	1777823530	
0000902664-23-003104	1	1569	2932211805	
0001256484-23-000019	4	13708	504398718385	N
0000950123-23-005442	0	7	276560021	N
0001104659-23-060894	0	68	158243760	
0000950123-23-005438	9	26	951808885	N
0001398344-23-009861	0	155	1215227343	
0001560717-23-000009	1	784	3377550016	N
0001085146-23-002453	0	78	174667381	N
0001653169-23-000002	0	157	75319618	N
0001854440-23-000004	0	18	1330503718	N
0000902664-23-003102	0	1	4334844	
0001858353-23-000004	0	10	105802101	N
0001104659-23-060892	0	46	347728781	
0001420506-23-001189	0	12	185168539	N
0000902664-23-003101	1	34	410362001	
0001172661-23-002332	0	28	3233285490	
0001062993-23-011123	0	157	3137195229	N
0001085146-23-002452	0	102	671551222	N
0001456511-23-000002	0	47	130142000	N
0001085146-23-002451	0	46	6111570009	N
0001420506-23-001187	0	9	600191000	N
0001085146-23-002450	0	13	469551823	N
0001085146-23-002449	2	7	195842004	N
0001085146-23-002448	0	0	0	N
0001085146-23-002447	0	0	0	N
0000902664-23-003100	0	6	122076536	
0000899140-23-000651	0	11	781897166	
0001085146-23-002446	0	15	502047329	N
0001085146-23-002445	3	63	13849570256	N
0001105863-23-000002	0	161	579427281	N
0000950123-23-005415	0	1	0	N
0000950123-23-005414	17	5	5493265	N
0001085146-23-002444	0	230	804284964	N
0001172661-23-002331	0	31	1133105165	
0001104186-23-000004	0	64	1974880797	N
0001085146-23-002443	0	21	995367648	N
0001085146-23-002442	0	2037	10443099798	N
0000905148-23-000449	0	5	495767948	
0000902664-23-003099	1	3839	16392382056	
0001754960-23-000171	0	33	102729323	N
0001825564-23-000003	0	2	673945394	N
0000905148-23-000448	0	6	351917899	
0001719165-23-000006	1	242	5999093	N
0001172661-23-002329	1	32	7555938398	
0000902664-23-003098	0	10	66832541	
0001303159-23-000002	0	58	3396951	N
0001398344-23-009856	0	427	867848027	
0000899140-23-000649	0	236	1577358807	
0000899140-23-000648	1	254	7972726559	
0000905148-23-000447	0	6	180423919	
0000902664-23-003097	0	2187	32288057110	
0001085146-23-002441	0	27	103308119	N
0001512601-23-000006	0	317	488195690	N
0000104889-23-000038	0	5	603543	N
0001172661-23-002328	0	31	484977870	
0001214659-23-007211	1	24	435430352	
0001085146-23-002440	0	10	324350051	N
0001085146-23-002439	0	87	197504836	N
0000902664-23-003096	0	1474	29421581450	
0000905148-23-000446	0	7	336951070	
0001085146-23-002438	0	0	0	N
0001765380-23-000123	0	320	676242222	N
0000312348-23-000014	1	1340	57639478	N
0001085146-23-002437	0	0	0	N
0001493152-23-017461	0	27	299219427	
0001880562-23-000003	0	233	545840551	N
0001085146-23-002436	0	0	0	N
0001172661-23-002325	0	12	1485699909	
0001085146-23-002435	0	0	0	N
0000905148-23-000445	0	22	489080178	
0000899140-23-000647	0	10	357781375	
0001345471-23-000084	5	8	3751552032	N
0001172661-23-002323	1	125	5094046471	
0000354497-23-000011	0	503	5768143	N
0001085146-23-002434	4	3932	28116268242	N
0001387131-23-006558	0	74	1110628749	
0001420506-23-001186	0	73	923042891	N
0000950123-23-005385	0	1	353031512	N
0000905148-23-000444	0	25	3641308488	
0001085146-23-002433	1	33	1286110272	N
0001085146-23-002432	0	0	0	N
0001567619-23-006077	1	43	635823	N
0000899140-23-000646	0	23	589901152	
0001754960-23-000170	0	29	99151200	N
0001085146-23-002431	0	0	0	N
0001420506-23-001184	0	34	284033415	N
0001866872-23-000003	0	21	246830820	N
0000905148-23-000443	0	3	418685450	
0001011443-23-000015	0	20	2389009549	
0001951757-23-000315	0	76	124916232	N
