ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001839498-23-000004	0	70	206243398	N
0001839498-23-000003	0	177	199166310	N
0001992316-23-000003	0	52	335834599	Y
0001398344-23-017929	0	1169	344082323	
0001699092-23-000008	0	4	39246658	N
0001991301-23-000004	0	49	101689607	N
0001991301-23-000003	0	60	143308826	N
0001819581-23-000004	0	79	334855011	
0000950123-23-008457	0	8	203918112	N
0001172661-23-003232	0	52	97640257	
0001031972-23-000004	0	36	499235502	N
0001140361-23-043172	0	72	417984145	
0001140361-23-043170	0	70	396890580	
0000831571-23-000005	0	744	1893533069	Y
0001104659-23-098837	0	1	0	
0001104659-23-098835	0	1	0	
0001104659-23-098833	0	1	0	
0001080374-23-000011	0	170	689598137	N
0001080374-23-000010	0	178	773556775	N
0001172661-23-003231	0	96	321035790	
0001080374-23-000009	0	181	865242116	N
0001172661-23-003230	0	93	277160273	
0001172661-23-003229	0	87	261795289	
0001172661-23-003228	0	121	312260425	
0001172661-23-003227	0	116	298087004	
0001172661-23-003226	0	108	258869852	
0001754960-23-000255	0	241	247911273	N
0001754960-23-000256	0	254	271311476	N
0000950103-23-013336	3	4	2464144	
0000950103-23-013335	3	4	2969524	
0000950103-23-013334	1	2	4062190	
0000950103-23-013333	1	2	5900431	
0001856083-23-000004	0	55	2160261525	N
0001767435-23-000048	2	69	627749616	
0001767435-23-000047	2	89	409023695	
0001767435-23-000046	2	65	291293684	
0001767435-23-000045	1	73	233907847	
0001990690-23-000003	0	42	133165621	N
0001990690-23-000002	0	41	127139317	N
0001990690-23-000001	0	43	121067182	N
0001991983-23-000003	0	106	107747826	N
0001991983-23-000002	0	101	100878974	N
0001991983-23-000001	0	105	101793614	N
0001085146-23-003506	0	110	196049236	N
0001398344-23-017611	0	180	276789245	
0001878326-23-000007	0	377	78386217	N
0001104659-23-097662	0	49	297259727	
0001990951-23-000032	0	88	318709554	N
0001080374-23-000008	0	610	706942025	N
0001080374-23-000007	0	590	790014284	N
0001990951-23-000031	0	81	304705394	N
0001990951-23-000030	0	79	273195824	N
0000897423-23-000061	1	0	0	Y
0001990951-23-000029	0	75	263855095	N
0001990951-23-000028	0	78	276194445	N
0001990951-23-000027	0	86	316324778	N
0001990951-23-000026	0	90	347862102	N
0001990951-23-000025	0	82	327152174	N
0001172661-23-003224	1	369	538633396	
0001767435-23-000044	1	132	277153453	
0001767435-23-000043	1	29	228307204	
0001767435-23-000042	1	30	195998446	
0001767435-23-000041	1	30	188394862	
0001990951-23-000024	0	80	327256841	N
0001990951-23-000023	0	79	299262489	N
0001990951-23-000022	0	70	228122255	N
0001990951-23-000021	0	61	200585706	N
0001990951-23-000020	0	60	186041174	N
0001990951-23-000018	0	58	136204113	N
0001990951-23-000017	0	70	144739872	N
0001990951-23-000016	0	67	134665526	N
0001990951-23-000015	0	65	134824643	N
0000947871-23-000917	0	1	234550	
0000947871-23-000919	0	1	187429781	
0000947871-23-000916	0	4	33341760	
0000947871-23-000918	0	22	838862873	
0001420506-23-001745	0	122	268135271	N
0001756111-23-000020	4	3874	21983930882	
0000897423-23-000060	1	0	0	Y
0000897423-23-000059	1	0	0	Y
0000897423-23-000058	1	0	0	Y
0001990951-23-000014	0	76	136999949	N
0001990951-23-000013	0	53	124386953	N
0001990951-23-000012	0	56	139186759	N
0001990951-23-000011	0	58	134693398	N
0000945621-23-000470	0	55	1899195103	
0001990951-23-000010	0	58	129758224	N
0001990951-23-000009	0	50	119159289	N
0001097833-23-000017	0	1	281424	
0001097833-23-000016	0	1	274272	
0001097833-23-000015	0	1	265928	
0001097833-23-000014	0	1	274197	
0001097833-23-000013	0	1	306530	
0001990951-23-000008	0	45	113043393	N
0001990951-23-000007	0	46	107832735	N
0001990951-23-000006	0	39	103674160	N
0001990951-23-000005	0	40	100718055	N
0000945621-23-000468	0	54	1454473453	
0000945621-23-000466	0	58	1424478157	
0000945621-23-000462	0	57	1610710349	
0001493152-23-030656	0	8	4232996278	
0000945621-23-000460	0	56	1661136133	
0000945621-23-000457	0	54	1843942362	
0001698091-23-000002	0	120	193515378	N
0001580642-23-004585	0	1555	8104308064	
0001990951-23-000004	0	40	99514886	N
0001085146-23-003498	0	37	124589025	N
0001085146-23-003497	0	40	118105863	N
0001085146-23-003496	0	223	210710278	N
0001990951-23-000003	0	37	95681431	N
0001085146-23-003495	0	645	1172299943	N
0001085146-23-003494	0	642	1074531267	N
0001990951-23-000002	0	46	98680026	N
0001420506-23-001743	5	3699	6238839993	N
0001990951-23-000001	0	36	101888980	N
0001966210-23-000001	0	113	100585197	N
0001966210-23-000002	0	106	100927147	N
0001767435-23-000040	1	42	197956760	
0001767435-23-000039	1	30	183924473	
0001767435-23-000038	1	30	137003577	
0001767435-23-000037	1	31	128397781	
0001767435-23-000036	1	28	118036313	
0001767435-23-000035	1	27	114093498	
0001085146-23-003491	0	138	431967777	N
0001767435-23-000034	1	24	107866886	
0001767435-23-000033	1	41	122758750	
0001991301-23-000002	0	52	130404756	N
0001941040-23-000237	0	45	137605412	
0001616328-23-000004	0	282	1201615	N
0001580642-23-004509	0	145	705939801	
0000767684-23-000002	0	82	96203	N
0000950123-23-008404	0	533	879168473	N
0001875995-23-000003	0	46	61645	N
0001986812-23-000007	0	7	476242291	N
0001986812-23-000006	0	12	500391333	N
0001986812-23-000005	0	12	471263367	N
0001986812-23-000004	0	12	495412487	N
0001085146-23-003490	0	36	102685452	N
0001986812-23-000003	0	12	511193754	N
0001085146-23-003489	0	113	259369046	
0001085146-23-003486	0	113	259369046	N
0001420506-23-001739	0	150	341529929	N
0001941040-23-000235	0	64	266851368	
0001908965-23-000005	0	194	130744199	N
0001941040-23-000234	0	77	264009154	
0001941040-23-000233	0	90	264886233	
0000949509-23-000012	2	301	9042222395	N
0001941040-23-000232	0	93	244989924	
0001941040-23-000231	0	97	219436457	
0001941040-23-000230	0	96	204058253	
0001941040-23-000229	0	97	178290115	
0001080382-23-000016	0	89	725365	
0001912970-23-000004	0	122	244217853	N
0001754960-23-000254	0	199	1764837487	N
0001166716-23-000006	0	242	450468026	N
0001012975-23-000365	0	95	3454832406	N
0001123292-23-000102	0	37	209726337	
0001123292-23-000101	0	1184	10190977463	
0001085146-23-003484	0	78	135951626	N
0001085146-23-003483	0	344	1103126837	N
0001172661-23-003220	0	90	927194608	
0001967261-23-000004	0	52	116725200	N
0001606507-23-000004	0	97	115131360	N
0001698926-23-000003	0	108	149625	N
0000935836-23-000591	0	15	118463000	
0001633037-23-000004	0	548	1115325342	N
0001569550-23-000006	0	168	80341386	
0001849683-23-000004	0	98	229151259	N
0001372130-23-000003	0	225	463992190	N
0001600035-23-000004	0	937	941287	N
0001990195-23-000011	0	77	239507250	N
0001990195-23-000010	0	82	225497637	N
0001990195-23-000009	0	80	202544206	N
0001990195-23-000008	0	73	196981040	N
0001990195-23-000007	0	78	199436005	N
0001990195-23-000006	0	85	187491361	N
0001990195-23-000005	0	60	116340133	N
0001990195-23-000004	0	55	101094065	N
0000927337-23-000015	1	4163	82293739836	N
0001455468-23-000004	1	72	74988324	N
0001948904-23-000001	0	85	152264989	N
0001420506-23-001734	5	3850	6760663366	N
0001140771-23-000004	0	110	1527111058	N
0001882673-23-000006	0	123	94627	N
0001760444-23-000004	0	135318	148	N
0001044797-23-000006	1	87	2249328352	N
0001213900-23-069796	0	6	13792011	
0001990195-23-000003	0	56	95065133	N
0001172661-23-003218	0	1	1074568845	
0001005354-23-000005	0	963	10410795687	N
0001943395-23-000006	0	40	1874108	N
0000909012-23-000095	0	52	184754	N
0001085146-23-003478	0	213	972407788	N
0001085146-23-003477	0	94	159214769	N
0000950123-23-008322	1	3019	954268	N
0001475896-23-000003	0	1027	1172912	N
0001085146-23-003476	0	26	329562630	N
0001081019-23-000009	0	3109	70822772756	N
0001172661-23-003217	0	90	864532386	
0001387131-23-010013	0	70	286310058	
0001750924-23-000003	0	647	244552966	N
0001132699-23-000007	0	263	948488	
0001767435-23-000032	2	91	329112517	
0001767435-23-000031	2	105	381579567	
0001767435-23-000030	2	130	365399027	
0001767435-23-000029	2	61	603876861	
0001599620-23-000003	0	99	496425624	N
0001963478-23-000004	0	17901	179096	N
0001767435-23-000028	2	67	388904573	
0001977483-23-000006	1	1483	4910009810	N
0000931097-23-000003	0	69	744679818	N
0000714142-23-000003	24	3785	10347345	N
0001677044-23-000039	12	40036	55696254092	N
0001104659-23-093728	0	222	420744837	
0000919530-23-000003	0	177	648139520	N
0001697721-23-000006	0	6	329417980	N
0001085146-23-003475	0	56	153893723	N
0001085146-23-003474	0	16	299357216	N
0001420506-23-001731	0	122	256056749	N
0001581465-23-000003	0	105	140167	N
0001812902-23-000004	0	75	137208996	N
0001172661-23-003216	0	76	105333333	
0001802387-23-000003	0	179	300566893	N
0001172661-23-003214	1	53	138522880	
0001172661-23-003213	0	52	126256558	
0001172661-23-003212	0	32	110908089	
0001172661-23-003211	0	32	118494991	
0001172661-23-003210	0	43	141212776	
0001172661-23-003209	0	45	170938340	
0001172661-23-003208	0	45	155158526	
0001172661-23-003207	0	49	153143565	
0001172661-23-003206	0	47	150773699	
0001172661-23-003205	0	45	131283119	
0001821268-23-000168	0	591	739447606	
0001062993-23-016733	0	61	420322718	N
0000950123-23-008297	1	1	0	N
0001580642-23-004295	0	1619	9391033232	
0001986042-23-000015	0	113	277237837	N
0001544806-23-000004	0	212	960311847	N
0001798849-23-000008	0	50	11394845428	
0001398344-23-015107	0	96	722835486	
0000919574-23-004879	0	94	546683310	
0001536444-23-000003	0	72	200352308	N
0001317346-23-000010	2	7	143186	N
0001817681-23-000005	0	2	964854261	N
0001105863-23-000003	0	166	602720788	N
0001062993-23-016670	15	1446	353652163	N
0001951757-23-000515	0	170	158651387	N
0001172661-23-003204	0	68	126258207	
0001172661-23-003203	0	59	104480589	
0001085146-23-003469	0	69	120170494	N
0001140361-23-040131	0	118	1073660445	
0001595951-23-000007	3	1	1	
0001085146-23-003468	0	167	408047308	N
0001701717-23-000004	0	8	331303486	N
0001713521-23-000003	0	95	211217019	N
0001062993-23-016596	0	30	229769159	N
0000749044-23-000003	0	449	640801	N
0001483824-23-000004	0	411	837004461	N
0000950123-23-008292	4	6721	287432585846	N
0001085146-23-003467	0	87	108708569	N
0001842557-23-000003	0	50	165324786	N
0001085146-23-003466	0	20	139365631	N
0001398344-23-015014	0	4	20785420	
0001398344-23-015012	0	327	230277124	
0001977044-23-000002	0	444	167581324	N
0001749585-23-000006	0	1	24489000	
0001940660-23-000003	0	52	87719	N
0001739728-23-000006	1	1128	2144493	
0001844142-23-000003	0	67	165713165	N
0000935836-23-000589	0	2	11032122	
0001905669-23-000003	0	81	74117115	N
0001821219-23-000003	0	19	233487	N
0001085146-23-003465	0	36	189100285	N
0001874146-23-000003	0	27	119391096	N
0001213900-23-067980	0	15	69502717	
0001597298-23-000003	0	171	134830548	N
0001106832-23-000003	0	274	2207842110	N
0001608046-23-000007	0	506	61995122045	N
0001452765-23-000009	0	1214	3165073770	N
0001859388-23-000003	0	13	319449	N
0001568303-23-000007	0	235	257229322	N
0001727783-23-000003	0	278	189735000	N
0001062993-23-016552	0	37	427931794	N
0001844830-23-000003	0	13	116261	N
0001062993-23-016545	0	1693	695323023	N
0001062993-23-016549	0	34	476581000	N
0001140361-23-039933	4	54	1817370848	
0001172661-23-003202	0	70	199840366	
0001767040-23-000003	0	83	142098	N
0000891943-23-000006	0	737	1142404000	N
0000873759-23-000004	0	108	153395251	N
0001104659-23-092000	0	107	182449527	
0001532155-23-000150	3	3195	245031584678	N
0001986042-23-000013	0	100	169731503	N
0001349353-23-000014	1	20	346719	N
0001349353-23-000013	1	12	316548	N
0001532155-23-000146	3	1141	6957992280	N
0001349353-23-000012	1	20	282058140	N
0001592178-23-000003	0	40	131206924	N
0001085146-23-003464	0	111	350663840	N
0001214659-23-011360	0	154	470512632	
0001765380-23-000183	0	0	0	N
0001106565-23-000007	0	183	1857317937	N
0001765380-23-000182	0	249	250202077	N
0001819279-23-000006	0	161	203338194	N
0001951757-23-000513	0	567	181056913	N
0000072971-23-000155	7	19268	362434705332	N
0001924152-23-000003	0	98	114417535	
0001085146-23-003463	0	109	288110404	N
0001765380-23-000181	0	0	0	N
0001455495-23-000003	0	290	389222482	N
0001062993-23-016499	0	358	948113688	N
0001764581-23-000011	0	164	304878583	N
0001062993-23-016497	0	1470	487354215	N
0001062993-23-016495	0	324	1821029783	N
0001821168-23-000003	0	45	181194	N
0001172661-23-003200	0	635	7965408922	
0001379995-23-000005	0	588	2203916003	N
0001006407-23-000006	0	98	825455177	
0001767435-23-000027	2	75	548805731	
0001007280-23-000008	0	1989	24803280	N
0001768635-23-000004	0	201	287682	N
0001000490-23-000003	0	252	946674904	N
0001727827-23-000006	0	324	261819754	N
0001587973-23-000004	0	1707	23892009020	N
0001054646-23-000005	0	310	951467181	N
0001591505-23-000006	1	26	2361024885	N
0001398344-23-014949	0	413	338026106	
0001279708-23-000006	0	31	158738	N
0001632253-23-000003	0	55	186822	N
0001747744-23-000009	0	22	120077894	
0001771673-23-000006	0	10	169466850	N
0001975730-23-000003	0	100	102993	N
0001172661-23-003199	0	156	405108575	
0001104659-23-091842	0	220	395670561	
0001116247-23-000003	0	563	363182357	N
0001434165-23-000004	0	903	659808521	N
0000893879-23-000005	0	244	1678365116	N
0001822587-23-000003	0	1569	253080158	N
0001986812-23-000001	0	12	535975542	N
0001018331-23-000006	8	1960	32386570	
0001848237-23-000004	0	765	401010	N
0001740491-23-000003	0	815	240357294	N
0001120927-23-000007	0	546	4515164789	N
0001513779-23-000003	0	70	199156	N
0000891836-23-000016	2	1	0	Y
0001737109-23-000003	25	1560	5835349125	N
0001794467-23-000004	0	143	278568789	N
0001427514-23-000005	0	391	2030346250	N
0001592613-23-000003	0	296	458220	N
0001426853-23-000003	0	255	3181415875	N
0001184820-23-000003	0	199	270694550	N
0001927067-23-000003	0	16	8751	Y
0001088950-23-000003	0	1860	3453602	Y
0001092203-23-000003	0	575	5440836804	N
0001536925-23-000005	0	1083	2737486	N
0001085146-23-003459	0	46	167541690	N
0001407382-23-000007	0	96	655707684	N
0001800135-23-000003	0	61	232107525	N
0001451623-23-000003	0	680	430631	N
0001445065-23-000011	1	1885	2628578	N
0001020066-23-000007	0	21	338081305	N
0001774207-23-000003	0	68	116456250	N
0001020066-23-000006	0	66	32205732048	N
0001666335-23-000007	1	103	10327523178	N
0001006407-23-000005	0	67	816243532	N
0001580642-23-004245	0	139	5916860706	
0001455468-23-000003	1	67	76617377	N
0001080628-23-000006	0	760	7044514	
0001398344-23-014934	2	3055	420952300	
0001398344-23-014932	0	971	191604216	
0001749585-23-000005	0	5	91869250	N
0001398344-23-014930	0	102	108443154	
0001512901-23-000003	0	108	428649187	N
0001979460-23-000005	0	5	19369	
0001566887-23-000006	0	30	72284	N
0001104659-23-091702	0	27	82489657	
0000950123-23-008271	3	346	3488928854	N
0001594591-23-000006	0	5	124476179	N
0001600136-23-000005	0	114	1725267247	N
0001094584-23-000003	0	469	90179	N
0001845849-23-000003	1	32	3961714	N
0001599390-23-000003	0	143	217256341	N
0001599217-23-000007	0	147	1330522673	N
0000950103-23-012020	3	4	2939128625	
0001420506-23-001723	0	357	461446593	N
0001085146-23-003457	0	22	2437397373	N
0001757128-23-000004	0	588	499328305	N
0001940461-23-000002	0	69	109659121	N
0001463217-23-000004	3	964	17916444784	N
0001714093-23-000003	0	156	179423	N
0001388443-23-000003	2	146	192346	N
0000036644-23-000004	0	530	1741922565	N
0001869164-23-000007	0	133	71946515	N
0001662944-23-000003	0	51	107770	N
0001314440-23-000012	0	176	6408743221	
0000912282-23-000278	0	6	407629366	
0001062993-23-016454	0	256	2456297583	N
0001423296-23-000005	0	123	698925298	N
0001911013-23-000004	0	113	162076691	N
0001769089-23-000004	0	102	518350	N
0000872573-23-000009	0	472	676119557	N
0001062993-23-016452	0	2530	25369255975	N
0001740140-23-000003	0	161	197524356	N
0001104659-23-091560	0	117	250750966	
0000899140-23-000897	0	23	802904	
0001717479-23-000006	0	223	969008	N
0001420506-23-001718	0	1	6428677	N
0001555829-23-000004	0	186	1618084276	N
0001062993-23-016462	0	33	462181479	N
0001207017-23-000038	1	3403	81246532	N
0001895362-23-000006	0	258	3027001618	N
0001420506-23-001720	0	11	92678446	N
0000810121-23-000003	0	3028	2017977919	N
0001911013-23-000005	0	84	122292001	N
0001727862-23-000020	0	14	261986	N
0000769993-23-000353	6	11468	496510497689	N
0001633037-23-000003	0	548	1115325608	N
0001393725-23-000146	0	8	565775670	N
0001213900-23-067345	0	158	362305034	
0001381954-23-000010	0	31	155777	N
0001420506-23-001722	0	58	41517693	N
0001729254-23-000004	0	931	224836	N
0000950123-23-008276	0	295	11201202793	N
0001912584-23-000004	0	935	177124	N
0001420506-23-001717	0	11	92678446	N
0001959790-23-000004	1	106	170519241	N
0001172661-23-003198	0	593	7236982321	
0001549408-23-000004	0	51	93509987	N
0001398344-23-014924	0	53	44501691	
0001766806-23-000100	0	636	3039346	N
0001683182-23-000007	0	66	473320	N
0000950123-23-008262	0	105	160509495	N
0000884548-23-000003	0	159	883609381	N
0001345471-23-000123	4	8	3880747581	N
0001353098-23-000006	0	101	212946270	N
0001140361-23-039789	0	857	9522960939	
0001481986-23-000004	3	340	4080583	N
0001104659-23-091587	0	970	1919972334	
0001159363-23-000005	0	43	84465	N
0001864910-23-000003	0	599	363935	N
0001568787-23-000005	7	516	2279156569	N
0001737088-23-000005	0	687	110997894	N
0000950103-23-012018	1	2	7803385	
0001721242-23-000004	1	612	945389938	N
0001674623-23-000006	0	498	1518069786	N
0001461790-23-000020	0	222	437169679	N
0001398344-23-014921	1	459	433409789	
0001085146-23-003456	0	192	1208059635	N
0001398344-23-014914	0	384	168399854	
0001418746-23-000004	0	64	97457973	N
0001904326-23-000002	0	137	105410360	N
0001062993-23-016450	0	117	155764004	N
0000950123-23-008259	0	149	602387173	N
0001067926-23-000006	0	45	1136355	N
0001569136-23-000004	0	994	2085039597	N
0000918893-23-000007	0	69	303061886	
0001092351-23-000007	0	258	480342511	N
0001398344-23-014909	1	2671	17616454212	
0001420506-23-001713	0	15	214618782	N
0001463217-23-000003	3	886	18341879953	N
0001420506-23-001712	0	540	1825480999	N
0001398344-23-014906	0	189	503598730	
0000897101-23-000368	0	152	136634024	
0001540866-23-000004	0	10	738929740	N
0001387131-23-009797	3	1417	4894852801	N
0001214659-23-011319	0	57	408150742	
0001420506-23-001711	0	68	132122732	N
0001104659-23-091531	4	9	706888421	
0001104659-23-091528	0	486	738514767	
0001081668-23-000009	0	36	202326	N
0001493152-23-028659	0	94	787771905	
0001034549-23-000003	0	507	372528	N
0001727492-23-000009	0	13	177813962	
0001104659-23-091523	1	89	122233040	
0000950123-23-008255	8	17	1110605876	N
0001104659-23-091517	0	123	2831935194	
0001214659-23-011316	0	250	214954898	
0001493152-23-028650	0	41	817738576	
0001104659-23-091513	0	64	2879558105	
0001214659-23-011314	0	104	236869016	
0001123292-23-000098	0	1189	10238377521	
0001907054-23-000004	0	152	143901113	N
0001832237-23-000003	0	89	734108	N
0000950123-23-008239	1	25	268531868	N
0001172661-23-003197	0	37	102148986	
0001493152-23-028636	0	47	418066029	
0001741129-23-000008	0	35	1973938	N
0000850401-23-000025	10	597	9018497938	N
0001777234-23-000004	0	6	67443647	N
0000950103-23-011994	0	3	123814310	Y
0001104659-23-091497	0	8	4163975826	
0001398344-23-014898	2	4	55940716	
0001595888-23-000043	5	12360	297289671880	N
0001140361-23-039719	0	917	1712530582	
0001818557-23-000004	0	63	167808521	N
0000919574-23-004841	0	135	1128325238	
0001951757-23-000512	0	209	474675489	N
0001172661-23-003196	18	1898	80831864986	
0001770525-23-000008	0	28	610925883	N
0001493152-23-028626	0	7	227872168	
0001303159-23-000004	0	58	4067899001	N
0001805250-23-000004	0	46	132483000	N
0001104659-23-091486	0	150	263686479	
0001085936-23-000027	2	381	3168663435	N
0001398344-23-014895	0	208	93959276	
0001911348-23-000003	0	31	102759844	N
0001798849-23-000007	0	50	11276163624	
0001892688-23-000076	0	36	433056975	N
0001085146-23-003455	0	16	777102994	N
0001085146-23-003453	0	32	1013793699	N
0001172661-23-003194	0	19	8606791627	
0000919574-23-004840	0	13	875912498	
0001085146-23-003452	0	165	509498613	N
0000950123-23-008232	0	26	4843014473	N
0001564702-23-000022	0	549	727045203	N
0001398344-23-014891	0	240	143995389	
0001536520-23-000004	0	18	474960323	N
0001221073-23-000069	0	110	379307102	
0001420506-23-001708	0	31	763441825	N
0001140361-23-039711	0	477	37576346467	
0000950123-23-008230	1	14	13122578291	N
0000950123-23-008228	0	1	389142900	N
0000950123-23-008227	0	223	1225726774	N
0001682021-23-000005	0	200	324358875	
0001085146-23-003451	0	128	332572362	N
0001085146-23-003450	0	167	391896175	N
0001420506-23-001706	0	134	1973598890	N
0001104659-23-091467	0	47	569734207	
0001398344-23-014890	0	56	83295810	
0001104659-23-091466	0	56	483843138	
0001420506-23-001704	0	100	33979081	N
0001085146-23-003449	0	76	382533897	N
0001085146-23-003448	0	51	107840179	N
0000935836-23-000585	0	34	981057934	
0001420506-23-001703	0	17	243187159	N
0000853758-23-000006	0	2174	25194799000	N
0001546172-23-000007	0	50	189932970	N
0001643569-23-000004	0	10	123197276	N
0001546531-23-000010	1	2	7412	N
0001951757-23-000511	0	138	92214810	N
0001172661-23-003187	6	3	751777798	
0000905148-23-000744	0	16	125801760	
0000897069-23-001169	0	289	183411235	
0000950123-23-008216	0	9	2631513484	N
0000950123-23-008215	2	12	1109075577	N
0000905729-23-000123	0	99	189815879	
0001630888-23-000005	0	1	6445	N
0001567619-23-006939	0	17	36431	N
0001580642-23-004243	0	1619	9391033232	
0000899140-23-000895	0	220	1661969313	
0001257391-23-000005	0	438	3685316497	N
0001824516-23-000004	0	239	258205	N
0000899140-23-000894	0	3	70062349	
0001104186-23-000006	0	67	2497938061	N
0001493152-23-028586	0	23	277646278	
0000905148-23-000742	0	1	0	Y
0001172661-23-003186	0	22	1228061645	
0001854440-23-000007	0	15	1458848949	N
0000893838-23-000063	1	1	31590	Y
0000899140-23-000893	0	23	660183011	
0001951757-23-000510	0	100	436204580	N
0000905729-23-000122	0	67	214653	
0001321655-23-000092	0	5	16144304	N
0001104659-23-091444	0	27	332650147	
0000899140-23-000892	0	6	1019977485	
0001085146-23-003447	0	118	160675842	N
0001450701-23-000005	0	5	7894392311	N
0000950123-23-008206	9	28	874261611	N
0001172661-23-003185	0	29	5614616436	
0001172661-23-003184	0	196	309114099	
0000950123-23-008204	0	6	3430982	N
0001904574-23-000007	0	4	174665692	N
0000899140-23-000891	0	3	2762885100	
0001085146-23-003446	0	29	135712625	N
0001879202-23-000022	0	290	708474379	
0001772937-23-000005	2	80	414613	N
0000950123-23-008200	0	3	5511296	N
0001841077-23-000009	0	67	272182277	N
0001085146-23-003445	0	8	307500461	N
0001172661-23-003183	6	260	727723099	
0001129770-23-000002	0	26	188940020	N
0000919574-23-004831	0	14	7407468775	
0000899140-23-000889	1	244	9639678567	
0001172661-23-003182	1	23	178410167	
0001104659-23-091435	1	544	2150453968	
0001085146-23-003444	2	213	1315234170	N
0000905148-23-000741	0	5	529006875	
0001085146-23-003443	0	0	0	N
0001085146-23-003442	0	0	0	N
0001085146-23-003441	0	0	0	N
0001697868-23-000006	0	8	2950020216	N
0001085146-23-003440	1	167	1392315917	N
0000899140-23-000888	0	12	64852213	
0000905148-23-000740	0	1	782538	
0000919574-23-004829	0	11	134869918	
0000757657-23-000016	0	1227	5558414180	
0001599814-23-000006	0	30	976432971	N
0001085146-23-003439	0	18	411553784	N
0001104659-23-091427	0	4	422330349	
0001911286-23-000006	0	1	51261	N
