ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,issuer_lower,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED,REPORTCALENDARORQUARTER_dt
0002031775-25-000001,111862637,META PLATFORMS INC,CL A,30303M102,,1512103,2297,SH,,SOLE,0,0,0,2297,meta platforms inc,"BridgePort Financial Solutions, LLC",31-DEC-2024,,2024-12-31
0001140361-25-002456,109423455,TMC THE METALS COMPANY INC,COM,87261Y106,,15600,10000,SH,,SOLE,,0,0,10000,tmc the metals company inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0000012600-25-000001,109286233,A-MARK PRECIOUS METALS INC,COM,00181T107,,5480,200,SH,,SOLE,,0,0,200,a-mark precious metals inc,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109288220,METAGENOMI INC,COM,59102M104,,5188,1437,SH,,SOLE,,0,0,1437,metagenomi inc,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109289113,SILVERCREST METALS INC,COM,828363101,,45500,5000,SH,,SOLE,,0,0,5000,silvercrest metals inc,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109286861,COMMERCIAL METALS CO,COM,201723103,,10416,210,SH,,SOLE,,0,0,210,commercial metals co,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109287818,KENNAMETAL INC,COM,489170100,,2066,86,SH,,SOLE,,0,0,86,kennametal inc,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109288833,WHEATON PRECIOUS METALS CORP,COM,962879102,,14285,254,SH,,SOLE,,0,0,254,wheaton precious metals corp,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109286666,META PLATFORMS INC,CL A,30303M102,,30067181,51352,SH,,SOLE,,0,0,51352,meta platforms inc,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0001140361-25-002456,109422884,SILVERCREST METALS INC,COM,828363101,,8112,800,SH,,SOLE,,0,0,800,silvercrest metals inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109421584,KENNAMETAL INC,COM,489170100,,3290,136,SH,,SOLE,,0,0,136,kennametal inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109420578,DESKTOP METAL INC,COM CL A,25058X303,,22,10,SH,,SOLE,,0,0,10,desktop metal inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109420449,COMMERCIAL METALS CO,COM,201723103,,3570,71,SH,,SOLE,,0,0,71,commercial metals co,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109422490,NEW PAC METALS CORP,COM,64782A107,,2299,1900,SH,,SOLE,,0,0,1900,new pac metals corp,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109423499,TRIPLE FLAG PRECIOUS METAL,COM,89679M104,,2886,180,SH,,SOLE,,0,0,180,triple flag precious metal,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109422364,METALLUS INC,COM,887399103,,3402,232,SH,,SOLE,,0,0,232,metallus inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001085146-25-000651,109310393,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,676281,1155,SH,,SOLE,,1155,0,0,meta platforms inc,Opes Wealth Management LLC,31-DEC-2024,,2024-12-31
0001140361-25-002456,109422363,META PLATFORMS INC,CL A,30303M102,,18756,30,SH,,SOLE,,0,0,30,meta platforms inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109422362,META PLATFORMS INC,CL A,30303M102,,30200060,48436,SH,,SOLE,,4451,0,43985,meta platforms inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109422361,META PLATFORMS INC,CALL,30303M102,,498800,800,PRN,Call,SOLE,,0,0,800,meta platforms inc,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109423262,WHEATON PRECIOUS METALS CORP,COM,962879102,,327512,5554,SH,,SOLE,,0,0,5554,wheaton precious metals corp,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001140361-25-002456,109420131,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,,14498,125,SH,,SOLE,,0,0,125,abrdn precious metals basket,Allworth Financial LP,31-DEC-2024,,2024-12-31
0001754960-25-000087,109385633,META PLATFORMS INC,CL A,30303M102,,1254161,2142,SH,,SOLE,,0,0,2142,meta platforms inc,"Strategic Financial Concepts, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000644,109390321,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,2439820,4167,SH,,SOLE,,4167,0,0,meta platforms inc,"Blue Zone Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000645,109337081,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,4988369,8520,SH,,SOLE,,225,0,8295,meta platforms inc,Csenge Advisory Group,31-DEC-2024,,2024-12-31
0001214659-25-001603,109396015,META PLATFORMS INC CL A,Common Stock,30303M102,,2168024,3703,SH,,SOLE,,0,0,3703,meta platforms inc cl a,L.M. KOHN & COMPANY,31-DEC-2024,,2024-12-31
0001085146-25-000647,109405479,ALPHA METALLURGICAL RESOUR I,COM,020764106,BBG00DGWV044,843107,4213,SH,,SOLE,,4213,0,0,alpha metallurgical resour i,"Meixler Investment Management, Ltd.",31-DEC-2024,,2024-12-31
0001085146-25-000647,109405471,WHEATON PRECIOUS METALS CORP,COM,962879102,BBG001S6DSP0,480233,8539,SH,,SOLE,,8539,0,0,wheaton precious metals corp,"Meixler Investment Management, Ltd.",31-DEC-2024,,2024-12-31
0001085146-25-000647,109405464,TRIPLE FLAG PRECIOUS METAL,COM,89679M104,BBG00QRZMFT6,430324,28612,SH,,SOLE,,28612,0,0,triple flag precious metal,"Meixler Investment Management, Ltd.",31-DEC-2024,,2024-12-31
0001085146-25-000650,109363790,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,4821889,8235,SH,,SOLE,,0,0,8235,meta platforms inc,"Valmark Advisers, Inc.",31-DEC-2024,,2024-12-31
0000012600-25-000001,109286253,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,,3623,33,SH,,SOLE,,0,0,33,abrdn precious metals basket,"PRINCIPAL SECURITIES, INC.",31-DEC-2024,,2024-12-31
0001172661-25-000433,109316787,META PLATFORMS INC,CL A,30303M102,,26501077,45262,SH,,SOLE,,0,0,45262,meta platforms inc,"Quantum Private Wealth, LLC",31-DEC-2024,,2024-12-31
0001802225-25-000001,109419772,META PLATFORMS INC,CL A,30303M102,,2579854,4406,SH,,SOLE,,631,0,3775,meta platforms inc,"Copperleaf Capital, LLC",31-DEC-2024,,2024-12-31
0001765380-25-000025,109316549,META PLATFORMS INC,CL A,30303M102,,293341,501,SH,,SOLE,,0,0,501,meta platforms inc,Waypoint Wealth Partners Inc.,31-DEC-2024,,2024-12-31
0001951757-25-000160,109299268,META PLATFORMS INC,CL A,30303M102,,9538693,16291,SH,,SOLE,,16291,0,0,meta platforms inc,LITTLE HOUSE CAPITAL LLC,31-DEC-2024,,2024-12-31
0001667731-25-000187,109348836,META PLATFORMS INC,CL A,30303M102,,1592164,2719,SH,,SOLE,,0,0,2719,meta platforms inc,"American Financial Advisors, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000188,109390212,META PLATFORMS INC,CL A,30303M102,,2548870,4353,SH,,SOLE,,0,0,4353,meta platforms inc,"PUFF WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0002053303-25-000001,109405768,Meta Platforms Inc.,COM CLASS A,30303M102,,8946593,15280,SH,,SOLE,,0,0,0,meta platforms inc.,PEREGRINE INVESTMENT MANAGEMENT INC,31-DEC-2024,,2024-12-31
0002054149-25-000001,109292832,SPDR S&P METALS & MINING ETF,ETF,78464A755,,11955,173,SH,,SOLE,,0,0,173,spdr s&p metals & mining etf,Roxbury Financial LLC,31-DEC-2024,,2024-12-31
0002054149-25-000001,109292803,META PLATFORMS INC CL A,Stock,30303M102,,342349,596,SH,,SOLE,,0,0,596,meta platforms inc cl a,Roxbury Financial LLC,31-DEC-2024,,2024-12-31
0001766156-25-000002,109406676,META PLATFORMS INC,COM,30303M102,,809760,1383,SH,,SOLE,,0,0,1383,meta platforms inc,"Salomon & Ludwin, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000190,109418020,META PLATFORMS INC,CL A,30303M102,,2652446,4530,SH,,SOLE,,0,0,4530,meta platforms inc,"Vivid Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001566493-25-000001,109376484,Commercial Metals Co,COM,201723103,,687792,13867,SH,,SOLE,,13867,0,0,commercial metals co,"Newman Dignan & Sheerar, Inc.",31-DEC-2024,,2024-12-31
0001566493-25-000001,109376368,Meta Platforms Cl A,COM,30303M102,,3015415,5150,SH,,SOLE,,5150,0,0,meta platforms cl a,"Newman Dignan & Sheerar, Inc.",31-DEC-2024,,2024-12-31
0000897378-25-000001,109308165,Meta Platforms Inc Cl A,COM,30303M102,,202757493,346292,SH,,SOLE,,279011,45703,21578,meta platforms inc cl a,CONGRESS ASSET MANAGEMENT CO,31-DEC-2024,,2024-12-31
0000897378-25-000001,109307971,Commercial Metals Company,COM,201723103,,3429096,69135,SH,,SOLE,,69135,0,0,commercial metals company,CONGRESS ASSET MANAGEMENT CO,31-DEC-2024,,2024-12-31
0001939237-25-000002,109407575,META PLATFORMS INC,CL A,30303M102,,433,740,SH,,SOLE,0,0,0,740,meta platforms inc,"Highland Financial Advisors, LLC",31-DEC-2024,,2024-12-31
0001965616-25-000001,109324491,META PLATFORMS,Common Stock,30303M102,,41572,71,SH,,SOLE,,0,0,71,meta platforms,"Tanglewood Legacy Advisors, LLC",31-DEC-2024,,2024-12-31
0001666789-25-000001,109297982,META PLATFORMS INC,CL A,30303M102,,15567587,26588,SH,,SOLE,Sheaff Brock,0,0,26588,meta platforms inc,"Sheaff Brock Investment Advisors, LLC",31-DEC-2024,,2024-12-31
0001992972-25-000001,109293088,META PLATFORMS INC CL A,Stock,30303M102,,1040380,1776,SH,,SOLE,,0,0,1776,meta platforms inc cl a,"MN Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001754960-25-000085,109388210,META PLATFORMS INC,CL A,30303M102,,1525786,2606,SH,,SOLE,,0,0,2606,meta platforms inc,"TCFG WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001754960-25-000085,109388140,WHEATON PRECIOUS METALS CORP,COM,962879102,,1499130,26656,SH,,SOLE,,0,0,26656,wheaton precious metals corp,"TCFG WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000430,109417757,META PLATFORMS INC,CL A,30303M102,,645233,1102,SH,,SOLE,,0,0,1102,meta platforms inc,Kuhn & Co Investment Counsel,31-DEC-2024,,2024-12-31
0001569118-25-000001,109383339,META PLATFORMS INC,CL A,30303M102,,1173363,2004,SH,,SOLE,,0,0,2004,meta platforms inc,JNBA Financial Advisors,31-DEC-2024,,2024-12-31
0001767297-25-000001,109307813,META PLATFORMS INC,Common Stock,30303M102,,1144087,1954,SH,,SOLE,,1954,0,0,meta platforms inc,"VeraBank, N.A.",31-DEC-2024,,2024-12-31
0001172661-25-000432,109330284,META PLATFORMS INC,CL A,30303M102,,1088382,1859,SH,,SOLE,,1734,0,125,meta platforms inc,Lee Financial Co,31-DEC-2024,,2024-12-31
0001841015-25-000001,109281019,Meta Platforms Inc (Facebook),COM,30303m102,BBG000MM2P62,3196885,5460,SH,,SOLE,,0,0,5460,meta platforms inc (facebook),WD RUTHERFORD LLC,31-DEC-2024,,2024-12-31
0001802952-25-000001,109300711,META PLATFORMS INC CLASS A,COM,30303M102,,205038,349,SH,,SOLE,,349,0,0,meta platforms inc class a,"Game Plan Financial Advisors, LLC",31-DEC-2024,,2024-12-31
0001802952-25-000001,109300525,DESKTOP METAL INC CLASS A,COM,25058X105,,1419,600,SH,,SOLE,,600,0,0,desktop metal inc class a,"Game Plan Financial Advisors, LLC",31-DEC-2024,,2024-12-31
0000810384-25-000001,109366964,META PLATFORMS INC,CL A,30303M102,,10999391,18786,SH,,SOLE,0,18528,0,258,meta platforms inc,"JAMES INVESTMENT RESEARCH, INC.",31-DEC-2024,,2024-12-31
0001056516-25-000001,109385747,Meta Platforms Inc,CL A,30303M102,,1884171,3218,SH,,SOLE,,2937,0,281,meta platforms inc,"Palouse Capital Management, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000650,109363663,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,BBG001T79CF8,764867,6966,SH,,SOLE,,0,0,6966,abrdn precious metals basket,"Valmark Advisers, Inc.",31-DEC-2024,,2024-12-31
0001738828-25-000001,109371775,META PLATFORMS INC,CL A,30303M102,,1121252,1915,SH,,SOLE,,0,0,1915,meta platforms inc,Pathway Financial Advisors LLC,31-DEC-2024,,2024-12-31
0001715740-25-000003,109301463,COMMERCIAL METALS CO COM,Stock,201723103,,1554,31,SH,,SOLE,,31,0,0,commercial metals co com,"Bogart Wealth, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000663,109368128,COMMERCIAL METALS CO,COM,201723103,BBG001S5PXG8,1995854,40239,SH,,SOLE,,40239,0,0,commercial metals co,State of New Jersey Common Pension Fund D,31-DEC-2024,,2024-12-31
0001088875-25-000002,109392605,Meta Platforms Inc,CL A,30303M102,,1666773074,2846703,SH,,SOLE,0,2413790,0,432913,meta platforms inc,BAILLIE GIFFORD & CO,31-DEC-2024,,2024-12-31
0001905663-25-000001,109438203,META PLATFORMS INC,CL A,30303M102,,3199855,5465,SH,,SOLE,,0,0,5465,meta platforms inc,CAPITAL PERFORMANCE ADVISORS LLP,31-DEC-2024,,2024-12-31
0002002630-25-000001,109290659,META PLATFORMS INC,CL A,30303M102,,272360,465,SH,,SOLE,,5,0,460,meta platforms inc,"Philip James Wealth Mangement, LLC",31-DEC-2024,,2024-12-31
0001330325-25-000002,109299355,Metaverse Capital Corp,COM,37958T100,,0,50000,SH,,SOLE,0,50000,0,0,metaverse capital corp,"Opus Capital Group, LLC",31-DEC-2024,,2024-12-31
0001330325-25-000002,109299353,Meta Platforms Inc,COM,30303M102,,1174,2005,SH,,SOLE,0,2005,0,0,meta platforms inc,"Opus Capital Group, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000439,109418262,META PLATFORMS INC,CL A,30303M102,,21679162,37026,SH,,SOLE,,0,0,37026,meta platforms inc,"Americana Partners, LLC",31-DEC-2024,,2024-12-31
0001398344-25-001497,109380875,META PLATFORMS INC CL A,Stock,30303M102,,3878321,6624,SH,,SOLE,,6623,0,0,meta platforms inc cl a,"Nicholas Hoffman & Company, LLC.",31-DEC-2024,,2024-12-31
0001214659-25-001613,109298945,META PLATFORMS INC,CL A,30303M102,,252941,432,SH,,SOLE,,0,0,432,meta platforms inc,MACROVIEW INVESTMENT MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001085146-25-000662,109279349,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,799807,1366,SH,,SOLE,,1366,0,0,meta platforms inc,New Jersey Better Educational Savings Trust,31-DEC-2024,,2024-12-31
0001068804-25-000001,109337716,META PLATFORMS INC,CL A,30303M102,,509113,870,SH,,SOLE,,0,0,870,meta platforms inc,TOTAL INVESTMENT MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001085146-25-000663,109367875,KENNAMETAL INC,COM,489170100,BBG001S5SM97,1802725,75051,SH,,SOLE,,75051,0,0,kennametal inc,State of New Jersey Common Pension Fund D,31-DEC-2024,,2024-12-31
0001085146-25-000663,109367764,ALPHA METALLURGICAL RESOUR I,COM,020764106,BBG00DGWV044,1740644,8698,SH,,SOLE,,8698,0,0,alpha metallurgical resour i,State of New Jersey Common Pension Fund D,31-DEC-2024,,2024-12-31
0001085146-25-000663,109368492,META PLATFORMS INC,CL A,30303M102,BBG001SQCQC5,469686754,802184,SH,,SOLE,,802184,0,0,meta platforms inc,State of New Jersey Common Pension Fund D,31-DEC-2024,,2024-12-31
0001166620-25-000002,109363065,Meta Platforms Inc.,COM,30303M102,,1519398,2595,SH,,SOLE,,0,0,2595,meta platforms inc.,"KLCM Advisors, Inc.",31-DEC-2024,,2024-12-31
0001865158-25-000001,109374845,META PLATFORMS INC,CL A,30303M102,,631765,1079,SH,,SOLE,0,0,0,1079,meta platforms inc,Keystone Financial Services,31-DEC-2024,,2024-12-31
0001777271-25-000001,109339359,PLATINUM GROUP METALS LTD,COM,72765Q882,,13100,10000,SH,,SOLE,0,0,0,10000,platinum group metals ltd,"Sanctuary Advisors, LLC",31-DEC-2024,,2024-12-31
0001777271-25-000001,109339327,KENNAMETAL INC,COM,489170100,,573551,23671,SH,,SOLE,0,59,0,23612,kennametal inc,"Sanctuary Advisors, LLC",31-DEC-2024,,2024-12-31
0001777271-25-000001,109338943,META PLATFORMS INC,CL A,30303M102,,173018743,251847,SH,,SOLE,0,13428,0,238419,meta platforms inc,"Sanctuary Advisors, LLC",31-DEC-2024,,2024-12-31
0001777271-25-000001,109340189,WHEATON PRECIOUS METALS CORP,COM,962879102,,483137,7654,SH,,SOLE,0,1621,0,6033,wheaton precious metals corp,"Sanctuary Advisors, LLC",31-DEC-2024,,2024-12-31
0000950123-25-000762,109384093,Meta Platforms Inc,CL A,30303M102,,4917163,8398,SH,,SOLE,,8398,0,0,meta platforms inc,NTV Asset Management LLC,31-DEC-2024,,2024-12-31
0001956471-25-000001,109400498,META PLATFORMS INC,CL A,30303M102,,1096548,1873,SH,,SOLE,,571,0,1301,meta platforms inc,Meredith Wealth Planning,31-DEC-2024,,2024-12-31
0001767513-25-000001,109435805,WHEATON PRECIOUS METALS CORP,COM,962879102,,844,15,SH,,SOLE,,0,0,15,wheaton precious metals corp,Human Investing LLC,31-DEC-2024,,2024-12-31
0001104659-25-007846,109405552,Meta Platforms Inc,CL A,30303M102,,5408356,9237,SH,,SOLE,,9237,0,0,meta platforms inc,"PARTNERS CAPITAL INVESTMENT GROUP, LLP",31-DEC-2024,,2024-12-31
0001398344-25-001515,109302564,META PLATFORMS INC,CL A,30303M102,,490657,838,SH,,SOLE,,838,0,0,meta platforms inc,WOODARD & CO ASSET MANAGEMENT GROUP INC /ADV,31-DEC-2024,,2024-12-31
0001667731-25-000191,109341270,META PLATFORMS INC,CL A,30303M102,,1013482,1730,SH,,SOLE,,0,0,1730,meta platforms inc,"5T Wealth, LLC",31-DEC-2024,,2024-12-31
0001903786-25-000001,109289752,META PLATFORMS INC,CL A,30303M102,,3623721,6189,SH,,SOLE,,6189,0,0,meta platforms inc,Highview Capital Management LLC/DE/,31-DEC-2024,,2024-12-31
0001667731-25-000192,109398382,META PLATFORMS INC,CL A,30303M102,,243573,416,SH,,SOLE,,416,0,0,meta platforms inc,CUTLER INVESTMENT COUNSEL LLC,31-DEC-2024,,2024-12-31
0001667731-25-000193,109380253,META PLATFORMS INC,CL A,30303M102,,6206357,10600,SH,,SOLE,,10600,0,0,meta platforms inc,"Evergreen Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000437,109326806,META PLATFORMS INC,CL A,30303M102,,9207163,15725,SH,,SOLE,,15725,0,0,meta platforms inc,Strategic Advisors LLC,31-DEC-2024,,2024-12-31
0001631864-25-000001,109360778,Meta Platforms Inc - A,COM,30303M102,,6524977,11144,SH,,SOLE,,11144,0,0,meta platforms inc - a,"Pinnacle Wealth Management Advisory Group, LLC",31-DEC-2024,,2024-12-31
0001631864-25-000001,109360658,Intl Meta Sys,COM,45986B108,,0,37000,SH,,SOLE,,37000,0,0,intl meta sys,"Pinnacle Wealth Management Advisory Group, LLC",31-DEC-2024,,2024-12-31
0001989834-25-000001,109351889,META PLATFORMS INC,CL A,30303M102,,1316037,2248,SH,,SOLE,,0,0,2248,meta platforms inc,"HOGE FINANCIAL SERVICES, LLC",31-DEC-2024,,2024-12-31
0001865158-25-000001,109374844,META PLATFORMS INC,CL A,30303M102,,13467,23,SH,,SOLE,0,0,0,23,meta platforms inc,Keystone Financial Services,31-DEC-2024,,2024-12-31
0001865158-25-000001,109374843,META PLATFORMS INC,CL A,30303M102,,1562730,2669,SH,,SOLE,0,0,0,2669,meta platforms inc,Keystone Financial Services,31-DEC-2024,,2024-12-31
0002051715-25-000001,109382095,WHEATON PRECIOUS METALS CORP COM,Stock,962879102,,10348,184,SH,,SOLE,,0,0,184,wheaton precious metals corp com,"SIERRA OCEAN, LLC",31-DEC-2024,,2024-12-31
0002051715-25-000001,109381699,COMMERCIAL METALS CO COM,Stock,201723103,,2381,48,SH,,SOLE,,0,0,48,commercial metals co com,"SIERRA OCEAN, LLC",31-DEC-2024,,2024-12-31
0002051715-25-000001,109382464,META PLATFORMS INC CL A,Stock,30303M102,,647670,1106,SH,,SOLE,,0,0,1106,meta platforms inc cl a,"SIERRA OCEAN, LLC",31-DEC-2024,,2024-12-31
0001259671-25-000002,109395736,META PLATFORMS INC,CL A,30303M102,,2077296,3548,SH,,SOLE,0,735,0,2813,meta platforms inc,WBH ADVISORY INC,31-DEC-2024,,2024-12-31
0001172661-25-000434,109401937,META PLATFORMS INC,CL A,30303M102,,15997437,27322,SH,,SOLE,,0,0,27322,meta platforms inc,"J.W. COLE ADVISORS, INC.",31-DEC-2024,,2024-12-31
0001172661-25-000434,109401569,PLATINUM GROUP METALS LTD,COM,72765Q882,,30464,23800,SH,,SOLE,,0,0,23800,platinum group metals ltd,"J.W. COLE ADVISORS, INC.",31-DEC-2024,,2024-12-31
0001172661-25-000434,109401299,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,,1462426,13319,SH,,SOLE,,0,0,13319,abrdn precious metals basket,"J.W. COLE ADVISORS, INC.",31-DEC-2024,,2024-12-31
0001172661-25-000434,109401548,WHEATON PRECIOUS METALS CORP,COM,962879102,,356808,6344,SH,,SOLE,,0,0,6344,wheaton precious metals corp,"J.W. COLE ADVISORS, INC.",31-DEC-2024,,2024-12-31
0001062993-25-001338,109405202,META PLATFORMS INC,CL A,30303M102,,1250766462,2136200,SH,Put,SOLE,,2136200,0,0,meta platforms inc,Belvedere Trading LLC,31-DEC-2024,,2024-12-31
0001062993-25-001338,109405201,META PLATFORMS INC,CL A,30303M102,,1774388055,3030500,SH,Call,SOLE,,3030500,0,0,meta platforms inc,Belvedere Trading LLC,31-DEC-2024,,2024-12-31
0001062993-25-001338,109405200,META PLATFORMS INC,CL A,30303M102,,37527678,64094,SH,,SOLE,,64094,0,0,meta platforms inc,Belvedere Trading LLC,31-DEC-2024,,2024-12-31
0001729428-25-000001,109412544,META PLATFORMS INC,CL A,30303M102,,1222642,2088,SH,,SOLE,,0,0,2088,meta platforms inc,Monument Capital Management,31-DEC-2024,,2024-12-31
0001729673-25-000003,109291527,META PLATFORMS INC,CL A,30303M102,,2095642,3579,SH,,SOLE,0,3021,0,558,meta platforms inc,"DDD Partners, LLC",31-DEC-2024,,2024-12-31
0000943663-25-000022,109299992,WHEATON PRECIOUS METALS CORP,COM,962879102,,225000,4000,SH,,SOLE,,4000,0,0,wheaton precious metals corp,Meridiem Investment Management Ltd.,31-DEC-2024,,2024-12-31
0000943663-25-000022,109299972,META PLATFORMS INC,CL A,30303M102,,322127,550,SH,,SOLE,,550,0,0,meta platforms inc,Meridiem Investment Management Ltd.,31-DEC-2024,,2024-12-31
0002041678-25-000001,109433737,META PLATFORMS INC,CL A,30303M102,,1539688,2630,SH,,SOLE,0,0,0,2630,meta platforms inc,PURE PORTFOLIOS HOLDINGS LLC,31-DEC-2024,,2024-12-31
0001568068-25-000001,109439807,META PLATFORMS INC,CL A,30303M102,,1224183,2091,SH,,SOLE,,0,0,2091,meta platforms inc,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001568068-25-000001,109438641,COMMERCIAL METALS CO,COM,201723103,,6498,131,SH,,SOLE,,0,0,131,commercial metals co,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001568068-25-000001,109438532,ARDAGH METAL PACKAGING S A,SHS,L02235106,,34,11,SH,,SOLE,,0,0,11,ardagh metal packaging s a,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001568068-25-000001,109440141,WHEATON PRECIOUS METALS CORP,COM,962879102,,5624,100,SH,,SOLE,,0,0,100,wheaton precious metals corp,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001568068-25-000001,109439098,KENNAMETAL INC,COM,489170100,,1562,65,SH,,SOLE,,0,0,65,kennametal inc,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001568068-25-000001,109438887,ALPHA METALLURGICAL RESOUR I,COM,020764106,,2002,10,SH,,SOLE,,0,0,10,alpha metallurgical resour i,"JFS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001880087-25-000002,109304187,META PLATFORMS INC,CL A,30303M102,,560919,958,SH,,SOLE,,0,0,958,meta platforms inc,"Topel & Distasi Wealth Management, LLC",31-DEC-2024,,2024-12-31
0002016972-25-000001,109327859,META PLATFORMS INC,CL A,30303M102,,347946,594,SH,,SOLE,,0,0,594,meta platforms inc,"MAINSAIL ASSET MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001140361-25-002469,109330106,"Meta Platforms, Inc CL A",CL A,30303M102,,793952,1356,SH,,SOLE,,1356,0,0,"meta platforms, inc cl a","ROGCO, LP",31-DEC-2024,,2024-12-31
0001667731-25-000186,109434668,META PLATFORMS INC,CL A,30303M102,,543353,928,SH,,SOLE,,0,0,928,meta platforms inc,Centerpoint Advisory Group,31-DEC-2024,,2024-12-31
0001951757-25-000159,109308714,META PLATFORMS INC,CL A,30303M102,,1372994,2345,SH,,SOLE,,0,0,2345,meta platforms inc,Palumbo Wealth Management LLC,31-DEC-2024,,2024-12-31
0001667731-25-000185,109284533,META PLATFORMS INC,CL A,30303M102,,2994302,5114,SH,,SOLE,,0,0,5114,meta platforms inc,"bLong Financial, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000418,109325647,META PLATFORMS INC,CL A,30303M102,,3399028,5805,SH,,SOLE,,0,0,10,meta platforms inc,"DeDora Capital, Inc.",31-DEC-2024,,2024-12-31
0001734398-25-000001,109371969,META PLATFORMS CL A ORD,CL A,30303M102,,4860319,8301,SH,,SOLE,,8301,0,0,meta platforms cl a ord,"RED CEDAR INVESTMENT MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000640,109438315,META PLATFORMS INC,CL A,30303M102,,4669502,7076,SH,,SOLE,,0,0,7076,meta platforms inc,ROMAN BUTLER FULLERTON & CO,31-DEC-2024,,2024-12-31
0001856022-25-000004,109312050,TRIPLE FLAG PRECIOUS METAL,COM,89679M104,,2106,140,SH,,SOLE,,0,0,140,triple flag precious metal,"Blue Trust, Inc.",31-DEC-2024,,2024-12-31
0001856022-25-000004,109315189,KENNAMETAL INC,COM,489170100,,12611,525,SH,,SOLE,,525,0,0,kennametal inc,"Blue Trust, Inc.",31-DEC-2024,,2024-12-31
0001856022-25-000004,109315158,METALLA RTY & STREAMING LTD,COM NEW,59124U605,,3765,1500,SH,,SOLE,,1500,0,0,metalla rty & streaming ltd,"Blue Trust, Inc.",31-DEC-2024,,2024-12-31
