FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
ROOSEVELT INVESTMENT GROUP LLC,0.0,0.0,0.0,0.0,8165.0,10447.0,16828.0,16047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROPES WEALTH ADVISORS LLC,0.0,0.0,0.0,0.0,666.0,815.0,922.0,855.0,710.0,564.0,494.0,489125.0,742382.0,815252.0,758194.0,0.0,0.0,0.0,0.0,0.0
ROSENBLUM SILVERMAN SUTTON S F INC /CA,7796.0,10189.0,14192.0,12656.0,12092.0,14576.0,16023.0,14492.0,0.0,9487.0,15988.0,7247.0,9253610.0,9701482.0,9318755.0,11752885.0,13273906.0,11305458.0,12024901.0,14488859.0
ROTHSCHILD & CO ASSET MANAGEMENT US INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROTHSCHILD INVESTMENT LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324951.0,13464618.0,11555741.0,12141247.0,1177706.0
ROVIN CAPITAL /UT/ /ADV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,501.0,449.0,398.0,397.0,602.0,629.0,450.0,629.0,765.0,413.0,805.0,545.0
ROWLAND CARMICHAEL ADVISORS INC /ADV,291.0,1194.0,1891.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROYAL BANK OF CANADA,4144.0,2194.0,3000.0,4650.0,10950.0,409467.0,224104.0,184677.0,163751.0,65419.0,69820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROYAL LONDON ASSET MANAGEMENT LTD,69654.0,97501.0,130960.0,114479.0,339262.0,377937.0,430947.0,244548.0,141062.0,110466.0,46946.0,44617769.0,68247245.0,78126636.0,78512027.0,208670548.0,119717544.0,103751162.0,154623433.0,190709520.0
"RPG Investment Advisory, LLC",0.0,0.0,0.0,6341.0,6280.0,7484.0,6547.0,6303.0,6015.0,5167.0,5391.0,5030000.0,7618610.0,7893941.0,5947335.0,9656449.0,11020779.0,9451253.0,10428625.0,12753687.0
RPS ADVISORY SOLUTIONS LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226311.0,247085.0,296935.0
"RPg Family Wealth Advisory, LLC",77317.0,100596.0,134959.0,119499.0,0.0,131173.0,145645.0,136468.0,114016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147197.0,0.0
RSM US WEALTH MANAGEMENT LLC,0.0,0.0,0.0,314.0,242.0,393.0,388.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
