FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
" CALDWELL SUTTER CAPITAL, INC.",,,,,,,,,,,,,,,,,,inf,-7.09,-4.93
" FOGEL CAPITAL MANAGEMENT, INC.",,,,,,,,,,,,,,,,,,inf,-6.93,-1.59
 HARRIS ASSOCIATES L P,,,,,,,,,,,,,,,,,,inf,44.43,-100.0
 NEUBERGER BERMAN GROUP LLC,,,,,,,,,,,,,,,,inf,11.82,108.66,-52.58,-2.14
" ONCE CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,-3.73,6.53
&PARTNERS,,,,,,,,,,,,,,,inf,188.33,91.9,472.33,118.7,54.72
1 NORTH WEALTH SERVICES LLC,,,,,,,,,,,,,,,,,,,,inf
"10-15 ASSOCIATES, INC.",,28.26,3.67,-100.0,,,,,,,,,,,,,,,,
10Elms LLP,,,,,,,,,,,,,,,,,,,,inf
11 Capital Partners LP,,,,,inf,43.72,2.67,19.04,-18.19,-13.68,-27.02,88646.34,-11.93,0.85,30.47,-3.98,19.72,5.75,-8.82,-5.12
"1248 Management, LLC",,,,,,,,,,,,,,,,,,,,inf
1492 Capital Management LLC,,,,,inf,-35.68,-1.46,52.59,-16.02,-17.05,-9.41,103668.46,3.97,8.65,-6.87,16.58,13.15,-2.12,-6.54,5.34
"1620 INVESTMENT ADVISORS, INC.",,,,,,,,inf,0.0,-53.23,-8.42,102046.75,20.98,18.64,10.48,23.82,15.72,6.45,-16.32,-0.15
1623 Capital LLC,,inf,3.4,-100.0,,,,,,,,,,,,,,,,
"17 CAPITAL PARTNERS, LLC",,,,,,inf,4.49,17.45,-8.26,-17.06,-9.19,-100.0,,,,inf,11.88,-19.47,10.25,-0.55
1776 WEALTH LLC,,-30.44,-100.0,,,,,,,,,,,,,,,,,
1776 Wealth LLC,,,inf,6.93,-6.07,17.92,-11.68,23.79,8.7,-15.4,-9.02,6.18,148198.71,36.51,-2.35,31.55,12.14,7.79,-9.42,-0.41
"180 WEALTH ADVISORS, LLC",,26.75,8.7,9.63,10.01,15.59,5.95,-2.87,-3.93,-8.09,-11.35,106400.93,15.99,16.72,-6.54,15.54,13.42,6.59,-5.91,-2.51
1832 Asset Management L.P.,,-32.57,-8.66,10.61,-17.07,199.33,-45.56,9.59,-9.14,-24.39,-9.52,97639.59,42.91,10.1,-9.2,15.58,9.74,-0.19,-20.91,8.64
1834 INVESTMENT ADVISORS CO,,,,,,,,,,,,inf,33.43,-1.65,-8.97,9.18,2.33,2.79,-8.86,-6.0
"1858 WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,0.0,20.04,1.09,-0.91
1900 WEALTH MANAGEMENT LLC,,,,,,inf,4.25,35.88,10.62,-16.08,-8.17,104766.76,9.06,51.3,14.07,11.06,-15.61,5.89,90.7,-49.08
1ST SOURCE BANK,,27.11,-0.64,-9.08,3.26,12.97,-1.47,17.96,-11.04,-16.37,-8.16,101196.34,18.25,16.42,-8.51,16.24,10.76,5.11,-4.55,-1.94
"20/20 Capital Management, Inc.",,11.1,-0.87,422.39,-1.12,19.33,-100.0,,,,,,,,,,,,,
25 LLC,,,,,,,,,,,,,inf,25.65,-4.02,78.01,13.77,6.44,4.22,7.26
36 SOUTH CAPITAL ADVISORS LLP,,,,inf,-69.05,395.53,6.14,-100.0,,,,,,,,,,,,
"360 Financial, Inc.",,35.31,4.0,3.11,15.99,27.87,-5.99,30.83,-4.09,-33.6,65.75,99908.03,60.16,16.7,-16.89,29.1,12.26,6.26,4.24,-12.77
361 CAPITAL LLC,,-18.69,-100.0,,,,,,,,,,,,,,,,,
"3Chopt Investment Partners, LLC",,,,,,,,,,,,inf,62.38,21.68,11.48,52.4,18.14,17.63,-3.4,-3.92
"3D/L Capital Management, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
3G Capital Partners LP,,40.75,158.39,5.75,5.99,14.9,-13.28,234.02,63.7,-66.68,-63.73,-100.0,,,,,,,,
3G Sahana Capital Management LP,,-22.53,-1.67,27.25,-51.19,31.9,-46.02,-100.0,,,,,,,,,,,,
40 North Management LLC,,,,,inf,44.49,-100.0,,,,,,,,,,,,,
44 WEALTH MANAGEMENT LLC,,,,inf,9.32,15.51,1.99,18.28,-6.49,-16.56,-8.62,105489.8,21.79,14.93,-100.0,,,,inf,0.95
"49 WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,31.71,43.36,14.91,-5.48
4J Wealth Management LLC,,,,inf,9.44,14.61,4.88,18.1,-8.26,-13.48,52.34,60086.06,16.51,14.41,-8.24,13.01,8.93,5.45,-5.7,-5.09
4Thought Financial Group Inc.,,,,,,,,,,,,,,,,inf,11.88,6.24,-3.73,-100.0
"4WEALTH ADVISORS, INC.",,,,,,,,,,,,,,,,,,,,inf
"55I, LLC",,194.06,155.94,-65.22,20.53,136.51,78.05,0.84,3.88,17.78,133.66,-100.0,,,,,,,,
"5T Wealth, LLC",,,,,,,,,,,,,,,,,,,,inf
"5th Street Advisors, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
6 Meridian,,-62.7,-33.67,4.6,-100.0,,,,,,,,,,,,,,,
"626 Financial, LLC",,,,,inf,-100.0,,inf,-7.38,-14.69,-7.51,107412.15,42.71,13.73,-7.14,55.94,19.83,6.53,-6.83,-0.02
"9258 Wealth Management, LLC",,17.76,22.52,11.09,5.68,21.91,4.68,18.98,-7.64,-15.27,-12.49,99767.47,21.2,16.6,-7.65,260.97,-62.9,5.65,-2.38,-100.0
"A&I FINANCIAL SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"A. D. Beadell Investment Counsel, Inc.",,26.3,-13.85,4.4,6.0,14.88,2.71,26.52,-12.86,-24.62,1.69,0.22,-20.36,2.92,-7.96,18.3,2.03,-0.38,-7.33,-2.04
"A.R.T. Advisors, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
"AA Financial Advisors, LLC",,,,,,,,,,,,,,,,inf,900.43,15.79,-0.49,-1.67
"AAF Wealth Management, LLC",,,,,,inf,6.51,80.28,-6.01,-21.8,-8.18,98869.41,5.55,16.58,-7.26,75.52,-24.74,21.31,-11.02,-2.05
"AAFCPAs Wealth Management, LLC",,,,inf,-20.93,-100.0,,,,,,,,,,,,,,
AAFMAA Wealth Management & Trust LLC,,,,inf,42.66,-5.4,-39.72,124.22,2.79,-62.13,-25.46,94979.62,19.14,-3.46,-30.44,23.74,40.47,21.92,8.48,-1.53
ABEILLE ASSET MANAGEMENT SA,,,,,,,,inf,3762.17,-22.31,-4.95,22470.29,-100.0,,,,,,,
"ABLE Financial Group, LLC",,,,,,,,,,,,,inf,25.31,-3.2,14.45,1.2,7.32,-2.26,3.76
"ABLES, IANNONE, MOORE & ASSOCIATES, INC.",,,,,,,,,,,,,,,,inf,10.35,5.62,0.31,-0.85
ABNER HERRMAN & BROCK LLC,,23.59,0.04,-0.24,-5.29,7.97,-0.28,17.77,-8.52,-45.74,-28.73,2.86,22.82,19.83,-6.63,17.08,9.89,6.31,-4.09,-1.14
"ABOUND FINANCIAL, LLC",,,,,,,,,,,,,,,,,,,,inf
"ABSHER WEALTH MANAGEMENT, LLC",,13.47,1.79,7.43,4.12,14.4,-1.49,17.38,-7.54,-16.24,-10.09,115177.23,13.44,3.91,-5.26,16.78,11.07,3.06,-2.29,-0.62
"ABSOLUTE CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,inf,-10.51,30.65,-100.0,,inf,181.12,26.79,38.58
ACADEMY CAPITAL MANAGEMENT,,,,,,,,,,,,,,,,,,,inf,-1.76
ACADEMY CAPITAL MANAGEMENT INC/TX,,inf,1.94,5.46,7.29,-100.0,inf,21.04,-8.8,-16.52,-9.18,126407.56,-99.88,117309.11,-7.69,18.01,11.21,6.05,-100.0,
"ACAS, LLC",,,,,inf,11.83,1.2,292.5,-69.85,-3.33,-100.0,inf,20.11,34.6,-1.43,27.29,37.07,-5.11,6.8,-2.3
"ACCESS FINANCIAL SERVICES, INC.",,29.09,-0.04,-2.62,4.37,11.15,3.38,12.5,7.06,-17.7,-8.75,119448.98,16.0,9.95,-5.88,12.1,11.69,6.02,-3.99,-3.03
ACCIDENT COMPENSATION CORP,,266.24,-100.0,,,,,,,,,,,,,,,,,
ACCOUNT MANAGEMENT LLC,,,,,,,,,,,,,,,,inf,11.88,2.54,-11.43,-2.05
"ACCREDITED INVESTOR SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"ACCURATE INVESTMENT SOLUTIONS, INC.",,-100.0,,,,,,,,,,,,,,,,,,
ACG Wealth,,27.26,2.18,4.82,2.38,12.15,3.27,-5.37,-52.79,-19.0,-14.59,-100.0,,,,,,,,
"ACIMA PRIVATE WEALTH, LLC",,29.01,2.97,7.68,-17.24,13.82,4.06,7.2,-8.73,84439.04,-9.32,2.97,31.91,18.12,-8.63,1.06,6.26,5.53,-3.73,-2.05
ACORN CREEK CAPITAL LLC,,,,,,,,,,,,,,,,inf,8.28,8.84,27.53,-1.59
ACORN FINANCIAL ADVISORY SERVICES INC /ADV,,33.96,1.51,301.56,18.02,14.53,-74.04,7.7,-8.72,-15.69,-8.59,113471.42,33.06,16.48,13.97,4.81,-8.78,4.85,-2.98,-5.41
"ACR Alpine Capital Research, LLC",,23.71,-23.72,2.66,7.58,13.29,5.99,17.7,22.54,21.26,-6.78,102409.3,25.52,2.11,11.71,-2.91,-9.01,4.92,-4.85,50.45
"ACT Advisors, LLC.",,,,inf,14.46,8.45,1.16,30.12,-25.12,-18.64,-9.72,101793.81,19.94,-50.37,57.28,42.47,13.95,17.29,2.3,7.26
"ACT WEALTH MANAGEMENT, LLC",,,,inf,-1.14,15.05,0.0,25.16,-11.25,-16.6,-12.06,118270.35,23.01,11.92,-22.52,18.6,8.32,11.28,-20.41,-2.18
ACTIAM N.V.,,709.36,-78.49,7.29,5.65,12.8,-1.32,14.74,12.83,-15.48,-7.67,54.15,18.03,-100.0,,,,,,
"ACUTE INVESTMENT ADVISORY, LLC",,,,,,,,,,inf,-9.25,26326.5,18.58,18.12,4.53,49.86,-100.0,,,
"ADAGE CAPITAL PARTNERS GP, L.L.C.",,28.18,-1.02,3.3,7.96,13.25,2.63,17.31,-10.52,-16.56,-12.58,102009.56,18.09,-100.0,inf,14.33,11.36,5.59,-5.59,-0.75
ADAMCAPITAL Gestao de Recursos Ltda.,,-99.91,132.21,20.32,-13.69,113526.79,-99.93,-64.51,-100.0,,,,,,,,,,,
"ADAMS DIVERSIFIED EQUITY FUND, INC.",,29.04,-2.33,3.17,-0.64,24.49,4.07,10.1,-8.33,-16.7,-9.32,99139.88,4.47,18.12,-1.08,14.67,11.88,4.92,-13.86,-7.03
ADAMSBROWN WEALTH CONSULTANTS LLC,,,,,,,,inf,12.97,-14.52,-16.12,112128.6,52.67,17.08,-5.83,23.74,11.54,9.8,0.37,0.15
"ADAPT WEALTH ADVISORS, LLC",,,,,,,,,,,,,,,,,inf,67.55,-2.46,1.18
"ADE, LLC",,,,inf,5.29,20.37,4.07,19.91,-11.56,-16.71,-10.03,104084.13,20.03,17.76,-7.28,19.1,12.43,6.01,-3.84,-1.55
ADELL HARRIMAN & CARPENTER INC,,29.43,2.59,4.27,5.69,13.67,2.49,18.71,-8.17,-16.67,-10.15,2.75,19.34,14.58,-5.61,19.58,13.06,7.38,-3.01,-1.51
"ADIRONDACK RETIREMENT SPECIALISTS, INC.",,,,,,,,inf,-100.0,,inf,204837.06,19.75,-40.71,-100.0,,,,,
ADIRONDACK TRUST CO,,28.13,1.46,6.19,4.23,14.92,22.06,0.95,-3.84,-15.83,-8.05,103857.43,20.19,15.85,-6.1,28.81,1.18,5.97,-3.6,-2.6
"ADVANCED RESEARCH INVESTMENT SOLUTIONS, LLC",,,,inf,7.14,13.33,1059588.24,-99.88,-39.91,-69.4,853.66,-100.0,,inf,-70.56,53.19,-100.0,,,
ADVENT CAPITAL MANAGEMENT /DE/,,,inf,32.17,-100.0,,,,,inf,-100.0,,,,,,,,inf,-2.05
"ADVISOR GROUP HOLDINGS, INC.",,,,,,,,,,,,inf,18.88,-100.0,,,,,,
ADVISOR PARTNERS LLC,,133.22,15.77,3.84,4.85,-41.0,3.49,19.52,-7.53,-12.61,-100.0,,,,,,,,,
ADVISORS MANAGEMENT GROUP INC /ADV,,31.26,3.47,3.81,485.17,17.31,3.64,18.93,17.84,-16.11,6.39,3.3,18.21,15.34,-7.57,16.63,13.04,-22.5,-3.25,-2.0
ADVISORY RESEARCH INC,,-30.68,-30.17,-83.36,7.67,18.0,159.06,16.37,26.65,80.13,-31.17,63386.7,5.61,39.67,-8.64,-0.35,5.92,-4.22,-30.71,-2.7
"ADVISORY SERVICES NETWORK, LLC",,,,,,,,,,,,,,inf,-100.0,,,,,
ADVOCATE GROUP LLC,,,,,,,,,,inf,-4.5,108160.61,26.08,17.74,-8.79,14.19,4.8,5.41,-10.83,-6.13
AE Wealth Management LLC,,63.65,3.84,16.45,13.51,23.85,9.66,26.12,7.94,-11.89,-4.54,100802.08,30.15,36.84,-0.48,43.33,-75.09,28.1,-4.88,6.82
AEGON ASSET MANAGEMENT UK PLC,,,,,,inf,9.14,17.54,-100.0,,,,,,,,,,,
AEGON ASSET MANAGEMENT UK Plc,,,,,,,,,inf,-18.31,-9.66,107.37,-40.39,22.47,-100.0,inf,10.84,2.81,-4.75,-17.89
"AF Advisors, Inc.",,,,,,,,,,,,,,,,,inf,6.23,-3.73,-2.04
"AFFINIA FINANCIAL GROUP, LLC",,4.08,-2.24,33.24,-19.57,14.44,5.84,8.17,5.71,-6.18,-18.93,109968.78,-100.0,,,,,,,
"AFFINITY INVESTMENT ADVISORS, LLC",,12.71,-9.45,1.07,2.8,-12.37,1.05,16.34,-11.85,-19.4,-30.55,102921.11,19.14,-23.63,24.44,13.86,-21.4,3.08,-9.83,-4.97
AFFINITY WEALTH MANAGEMENT LLC,,21.32,1.41,5.78,19.47,10.1,0.42,8.71,-12.23,-6.21,-10.04,108815.64,21.74,21.03,-6.85,22.33,10.86,6.56,-3.42,-1.91
AFG FIDUCIARY SERVICES LIMITED PARTNERSHIP,,,,,,,,inf,-9.87,-16.71,-1.73,99036.97,20.21,17.71,-5.07,0.46,6.81,4.89,-5.91,5.81
"AFS Financial Group, LLC",,,,,,,,,,,,inf,20.38,21.32,-7.44,-47.44,-87.92,-45.87,-100.0,
"AFT FORSYTH AND COMPANY, INC.",,inf,-100.0,,,,,,,,,,,,,,,,,
"AFT, FORSYTH & COMPANY, INC.",,,inf,6.32,5.12,16.25,6.37,17.28,-17.6,-18.19,-11.0,99239.03,19.06,14.43,-6.44,22.48,4.99,11.63,-4.05,-4.42
AGF INVESTMENTS INC.,,24.97,10.15,18.26,-7.7,4.48,2.66,17.57,8.91,-16.77,-9.33,-100.0,,,,,,,,
AGF Investments LLC,,18.19,-71.58,6.12,-17.24,12.65,-2.5,-7.0,-10.12,-73.11,-97.99,-100.0,,,,,,,,
AGF MANAGEMENT LTD,,,,,,,,,,,,inf,15.1,-8.31,-13.63,30.29,5.08,10.3,-5.89,29.56
"AGP FRANKLIN, LLC",,,,,,,,,,,,,,,,,,,,inf
"AHL INVESTMENT MANAGEMENT, INC.",,,,,,,,inf,8.45,-16.84,-13.04,105118.9,18.17,16.89,-7.61,15.95,11.44,4.04,-4.4,-3.61
AIFG Consultants Ltd.,,,,,,,,,,,,,inf,26.45,12.37,19.92,3.65,7.7,-6.34,-7.2
"AIGEN INVESTMENT MANAGEMENT, LP",,-100.0,,,,,,inf,-100.0,,,,,,,,,,,
"AIMZ Investment Advisors, LLC",,21.06,1.97,5.35,5.95,129.01,-48.78,20.19,-10.95,-16.81,-9.31,1.12,117703.58,16.94,-8.12,14.17,6.66,3.33,-4.85,-3.29
"AIRE ADVISORS, LLC",,,,,,,,inf,14.96,-20.26,-1.68,84986.31,39.83,22.57,-1.35,17.47,13.62,31.46,-6.7,0.31
"AJ Advisors, LLC",,,,,,,,,,,,inf,17.55,16.9,-7.67,70.34,19.92,-23.93,-2.38,-0.39
"AJ WEALTH STRATEGIES, LLC",,36.07,4.81,7.38,5.47,14.8,9.48,26.66,-4.08,-14.81,-14.98,-5.16,118844.8,22.27,-100.0,,,,,
"AJO, LP",,-1.45,-25.39,-94.25,-100.0,,,,,,,,,,,,,,,
"AJOVista, LLC",,,,,,,,,,,,,,,,inf,11.88,6.23,-100.0,
AKO CAPITAL LLP,,,,,,,,,,,inf,72.62,90.66,-3.33,-15.38,35.21,12.15,15.06,0.58,-11.53
AKUNA SECURITIES LLC,,,,,,,,,,inf,-100.0,,,,,,,,,
ALBERT D MASON INC,,,,,,,,,,,,,,,,,,,,inf
ALBION FINANCIAL GROUP /UT,,40.92,3.46,6.18,-100.0,inf,2.02,19.34,-7.64,-12.48,-9.21,103608.71,-4.51,17.92,-8.02,20.17,11.66,6.43,-2.77,-3.34
ALERUS FINANCIAL  NA,,28.68,3.0,9.65,-46.54,9.53,5.31,-27.94,-10.12,-22.04,-8.41,102107.68,109.31,17.65,-10.39,5.39,10.01,1.47,-100.0,
ALERUS FINANCIAL NA,,,,,,,,,,,,,,,,,,,inf,-6.32
"ALETHEA CAPITAL MANAGEMENT, LLC",,29.18,3.27,5.71,-18.74,14.94,-9.47,19.33,-23.33,-36.63,-23.55,103022.8,20.22,18.12,-20.22,19.09,-100.0,,,
"ALEXANDER LABRUNERIE & CO., INC.",,,,,,,,,,,,,,,,,inf,4.88,-4.45,-2.8
ALGERT GLOBAL LLC,,36.02,-44.32,-2.8,19.93,15.58,6.36,26.66,-8.33,-11.11,-15.01,2.96,22.6,73.18,-94.18,11.73,-60.0,-100.0,inf,4.51
ALKEON CAPITAL MANAGEMENT LLC,,29.04,18.89,111.91,-56.79,14.9,3.76,5.03,-28.9,-33.96,38.46,104521.33,39.5,90.86,-31.71,48.49,31.84,62.65,-49.57,-2.26
"ALLEN WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,0.6,-45.29,-2.43,-16.89
ALLSTATE CORP,,21.13,-9.2,0.57,13.79,6.61,-4.09,281.99,-48.88,-29.44,0.97,105890.68,-89.8,18.12,-7.28,13.09,8.71,7.34,-74.39,3234.55
ALLSTATE INVESTMENT MANAGEMENT CO,,,,,,,,,,,,inf,-100.0,,,,,,,
"ALM First Financial Advisors, LLC",,,,,,,,,,,,,,,,,inf,6.23,-3.73,40.46
ALPHA WINDWARD LLC,,27.75,32.19,-100.0,,,,,,,,,,,,,,,,
"ALPHASIMPLEX GROUP, LLC",,,,,,,inf,-42.16,-17.33,-16.67,-9.35,-100.0,,,,,,,,
"ALPINE WOODS CAPITAL INVESTORS, LLC",,102.69,73.5,64.45,7.15,16.17,3.62,43.88,139.14,-7.78,-6.17,5.66,19.65,16.24,-5.58,114959.01,-13.28,32.33,-21.93,-2.03
ALTA CAPITAL MANAGEMENT LLC/,,-18.1,7.21,7.16,853.35,44.09,-47.42,16.61,-8.11,2.68,-8.45,97258.71,14.31,11.08,-9.72,18.35,7.85,2.24,-0.24,-0.94
"ALTA FOX CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,inf,14.31,-24.02,6.23,-3.73,314.63
ALTAROCK PARTNERS LLC,,,,,,inf,117.43,19.3,40.44,-13.64,-6.45,93431.56,9.5,15.09,-9.75,7.2,-1.41,-100.0,,
ALTAROCK PARTNERS LP,,,,,,,,,,,,,,,,,inf,17.17,-3.73,-4.23
"ALTERNA WEALTH MANAGEMENT, INC",,,,,,,,inf,-4.5,-30.33,155.44,103311.17,14.4,-1.67,-6.78,38.56,-26.32,5.3,-23.08,-0.94
ALTFEST L J & CO INC,,30.19,2.09,6.52,1.55,12.41,-1.18,16.18,-9.34,-10.93,-11.41,2.78,10.06,18.27,-4.58,21.86,11.34,6.68,-20.25,80003.44
AM INVESTMENT STRATEGIES LLC,,inf,1.85,7.81,91.95,37.14,4.17,17.41,-0.39,-21.31,-5.89,-1.13,10.55,29.89,-7.02,17.06,9.54,7.61,-4.29,-8.44
AM Squared Ltd,,,,,,,,,,,,,,,,,inf,109.59,-100.0,
AMALGAMATED BANK,,-48.98,0.24,5.19,1.22,337.23,-0.65,177.96,-3.88,-59.78,-6.11,2.2,22.96,14.89,-11.3,13.14,-2.21,5.58,-3.86,-3.41
"AMARA FINANCIAL, LLC.",,,,,,,,,,,,,,,,,,,inf,-2.01
AMARILLO NATIONAL BANK,,5.88,3.42,5.79,6.25,129.41,-47.92,37.54,-9.4,361.98,-55.64,101780.12,24.34,17.7,-7.28,38.69,11.88,-48.89,11.83,-6.81
AMERICAN FINANCIAL & TAX STRATEGIES INC,,,,,,,,,,,,,,,,inf,7.83,9.93,-2.87,3.8
AMERICAN INTERNATIONAL GROUP INC,,29.31,-0.57,-100.0,,,,,,,,,,,,,,,,
"AMERICAN INTERNATIONAL GROUP, INC.",,,,inf,2.85,11.89,105.21,-36.57,-10.97,-17.96,-11.33,100073.54,20.51,18.75,-11.75,18.77,-100.0,,,
AMERICAN NATIONAL BANK,,26.77,4.36,4.8,3.68,21.42,0.34,17.78,-5.71,-6.67,-8.21,20.56,123288.77,22.86,-5.69,19.8,15.45,7.67,-100.0,
AMERICAN NATIONAL BANK & TRUST,,,,,,,,,,,,,,,,,,,inf,0.03
AMERICAN NATIONAL BANK & TRUST CO /VA/,,,,,,,,,,,,,,,,,inf,-100.0,,
AMERICAN NATIONAL INSURANCE CO,,-100.0,inf,5.6,5.93,14.76,3.99,-83.12,-100.0,,,,,,,,,,,
AMERICAN NATIONAL INSURANCE CO /TX/,,inf,-100.0,,,,,,,,,,,,,,,,,
"AMERIFLEX GROUP, INC.",,,,,,,,,,,,,,,,,,,,inf
AMF Pensionsforsakring AB,,10.82,1.01,9.6,19.01,6.21,7.8,-100.0,,,,,,,,,,,,
AMF Tjanstepension AB,,,,,,,,inf,-7.24,-25.11,-18.73,96228.0,21.37,-0.14,-7.0,-14.38,19.64,13.44,96.03,-50.18
AMG National Trust Bank,,424.89,12.15,84.98,-39.89,15.89,5.26,17.01,-11.19,-16.34,-0.54,94873.3,21.37,14.09,-6.39,19.64,11.94,26.59,-16.56,-0.74
AMI ASSET MANAGEMENT CORP,,16.53,-3.71,5.51,-1.66,8.81,-0.05,16.66,-8.6,-17.68,-12.4,3.12,119344.04,16.32,-19.25,19.0,14.81,4.26,-5.79,-4.37
AMI INVESTMENT MANAGEMENT INC,,24.6,0.45,5.76,5.9,14.25,4.09,9.15,83.98,-58.66,-0.53,104741.77,143.05,-42.09,-11.03,20.68,10.87,-8.99,-2.73,2.61
AMICA MUTUAL INSURANCE CO,,29.04,3.35,5.75,-3.04,14.9,4.07,11.86,-13.44,-17.37,-13.71,-0.6,20.21,8.67,-7.28,12.86,117.88,-47.52,-5.43,-6.81
AMIRAL GESTION,,,,,,,,,,,,,,,,,,,,inf
AMJ Financial Wealth Management,,100.84,3.5,28.79,-2.79,16.48,6.1,28.49,-4.43,-62.14,-8.73,97381.83,20.64,22.36,-7.25,19.09,11.9,11.68,-4.15,-2.72
AMP Capital Investors Ltd,,,,,inf,-100.0,,,,,,,,,,,,,,
AMS Capital Ltda,,-36.7,6.37,45.31,-6.61,78.89,8.43,80.64,-75.46,-17.09,-55.97,-100.0,,inf,10.84,35.92,-14.59,20.28,4.57,3.44
AMUNDI,,,,,,,,,,,,,,,,,,inf,-100.0,
"AMUNDI ASSET MANAGEMENT US, INC.",,,,,inf,-100.0,,,,,,,,,,,,,,
AMUNDI PIONEER ASSET MANAGEMENT INC,,20.7,4.53,96.93,-100.0,,,,,,,,,,,,,,,
AMUSSEN HUNSAKER ASSOCIATES LLC,,137.92,115.51,-45.27,71.85,36.27,119.2,22.88,-48.97,-11.84,-2.94,104655.02,22.04,19.41,-10.1,18.15,-100.0,,,
ANCHOR CAPITAL ADVISORS LLC,,25.96,-27.13,6.44,12.8,11.96,0.59,14.88,-9.47,-28.05,-15.42,97158.87,17.7,10.45,-23.32,15.67,3.91,6.19,-5.46,-4.01
ANDERSON FISHER LLC,,36.38,-1.9,7.59,-100.0,,,,,,,,,,,,,,,
ANDERSON HOAGLAND & CO,,36.95,-3.49,61.85,8.9,16.55,4.46,11.21,3.08,-13.06,-12.22,97843.37,25.29,20.36,-7.24,18.3,8.67,7.42,-10.84,-1.61
"ANGELES WEALTH MANAGEMENT, LLC",,,,,,,,,inf,-19.05,-9.36,100206.15,17.04,45.59,-5.4,20.17,18.94,12.91,-2.82,-0.09
"ANGLEPOINT ASSET MANAGEMENT, LTD.",,29.03,3.35,5.75,-100.0,,,,,,,,,,,,,,,
ANTIPODES PARTNERS Ltd,,11.98,-9.24,15.57,18.78,4.66,-5.54,157.87,-70.64,-24.04,5.34,-19.52,31.46,-5.63,6.99,12.25,8.79,70914.95,-17.59,77.64
"AO Asset Management, LP",,-100.0,,inf,144.84,7.12,-10.41,22.28,-43.93,-75.36,-100.0,,,,,,,,,
APCM Wealth Management for Individuals,,7.82,-6.69,-2.09,3.51,-50.74,31.44,55.81,-10.23,17.1,9.87,-100.0,,,,,,,,
APEIRON CAPITAL Ltd,,,,inf,25.27,27.9,12.0,23.47,-83.27,-16.69,-9.32,-100.0,,inf,-100.0,,,inf,-100.0,
APPALOOSA LP,,297.87,12.66,92.27,-11.34,-21.94,-0.93,19.3,12.78,-43.1,-14.76,102870.29,33.0,463.34,22.26,23.83,2.01,-19.03,-20.95,-2.05
APPLETON PARTNERS INC/MA,,29.72,3.96,10.81,7.59,13.78,6.04,20.95,-9.74,-13.97,-8.93,4.68,22.29,21.17,-6.92,11.36,7.51,5.41,-4.66,-1.85
"APPLIED RESEARCH INVESTMENTS, LLC",,inf,29.72,28.13,11.32,14.9,-0.04,18.46,-79.32,-32.7,-74.82,-100.0,,,,,,,,
AR ASSET MANAGEMENT INC,,29.05,2.06,5.75,5.66,14.92,4.05,19.3,38.21,-16.15,-9.32,-17.21,51.88,18.11,-7.28,19.1,11.88,6.23,-3.72,-2.04
ARAVT GLOBAL LLC,,73.98,-23.79,7.44,-51.35,15.84,-27.09,-100.0,,,,,,,,,,,,
ARBOR CAPITAL MANAGEMENT INC /ADV,,,,,,,,inf,-36.18,-16.04,-0.27,92896.66,22.05,16.81,-4.01,9.78,4.55,6.51,-16.96,2.67
"ARBOR TRUST WEALTH ADVISORS, LLC",,27.45,1.65,6.04,3.74,13.41,3.52,22.22,-17.56,-10.86,-13.73,105697.6,26.01,18.45,-7.73,19.18,15.36,4.61,0.0,-5.84
ARCADIA INVESTMENT ADVISORS LLC,,,,,,inf,-100.0,,,,,,,,,,,,,
ARCADIA INVESTMENT MANAGEMENT CORP/MI,,38.73,3.21,3.26,5.34,13.57,4.03,16.42,-8.59,-16.22,-11.0,110457.21,18.27,19.71,-7.43,18.81,11.64,6.4,-4.95,-1.52
ARDSLEY ADVISORY PARTNERS LP,,686.38,-95.66,84.53,918.31,-81.93,47.15,1.92,2.44,-45.2,-2.57,108570.76,82.61,50.46,-49.06,-34.7,51.05,131.35,18.83,-4.84
ARGENT CAPITAL MANAGEMENT LLC,,20.71,91.35,3.49,4.59,13.81,35.7,19.1,26.95,-47.68,18.93,101587.69,38.76,20.27,-11.99,14.27,11.28,5.03,-5.57,-3.88
"ARGI Investment Services, LLC",,33.83,6.85,104.16,-43.09,18.87,12.63,38.27,-6.58,-8.47,-9.58,0.93,-100.0,,,,,,,
"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",,,,,,,,,,,,inf,12.14,17.62,-7.23,11.7,27.09,6.37,-3.49,-2.75
