FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Compass Wealth Management LLC,,,,,,,,,,,,inf,24.58,97.49,-59.9,28.58,28.21,5.39,-18.53,-25.58
"Concentric Capital Strategies, LP",,,,,,,,,,,,,,,inf,62.03,367.46,17.13,-100.0,inf
"Concord Asset Management, LLC/VA",,,,,,,,,,,,,,,,,,,,inf
Concord Wealth Partners,,,,,inf,66.67,-77.65,584.21,-27.69,-84.04,-100.0,inf,-8.02,6.47,62.44,28.59,-35.9,5.39,-72.84,4793.14
"Concorde Asset Management, LLC",,,inf,-100.0,,,,,,,,,,,,,,,,
"Concurrent Investment Advisors, LLC",,,,,,,,,,,,,,,,inf,86.22,7.49,-8.47,105.83
"Confluence Wealth Services, Inc.",,,,,,,,,,,,,,,,,inf,37.7,-100.0,
Congress Park Capital LLC,,,,,,,,,,,,,,,,,,,,inf
Congress Wealth Management LLC / DE /,,,,,,,,,,inf,-13.08,-100.0,inf,-100.0,,,,inf,-100.0,
Connacht Asset Management LP,,,,,,,,,,,,inf,-61.54,-100.0,,,,,,
"Connecticut Wealth Management, LLC",,,,,,,,,,,,inf,25.67,38.8,-18.78,25.37,28.21,7.18,-18.48,-15.43
"Connective Capital Management, LLC",,,,,,,,,,,,,,inf,-9.74,28.58,156.43,-3.5,-75.23,-100.0
"Connective Portfolio Management, LLC",,,,,,,,,inf,-100.0,,,,,,,,,,
"Connectus Wealth, LLC",,,,,,,,,inf,25.34,-13.71,127350.98,24.62,-83.0,-18.78,-100.0,,,,
"Connor, Clark & Lunn Investment Management Ltd.",,-7.52,-96.62,69.37,-28.43,-5.92,38.57,61.57,-22.21,-25.41,-100.0,inf,751.94,49.15,77.69,9.2,925.41,-57.67,-94.61,83.83
"Consilium Wealth Advisory, LLC",,,,,,,,,,,,,,,,inf,44.78,-100.0,,
Consolidated Planning Corp,,,,,,,inf,-100.0,,,,,,,,,,,,
Consolidated Portfolio Review Corp,,,,,,,,,,,,,inf,-9.8,-100.0,,inf,21.74,-12.75,-100.0
Constitution Capital LLC,,,,,,,,,,,inf,109618.88,-100.0,,,,,,,
"Continuum Advisory, LLC",,,,,,inf,16.69,3.95,10.48,-14.35,-18.28,144.06,24.2,8.01,-65.08,26.12,17.47,4.18,-39.03,0.67
Contour Asset Management LLC,,,,,,,,,,,,inf,51.02,-100.0,,,,,,
Cooper Financial Group,,,,,,,,inf,73.44,-64.11,-100.0,inf,157.88,9.86,-11.42,31.79,47.54,2.77,-15.6,-12.5
"Copeland Capital Management, LLC",,,,,,,,,,,,,inf,108600.0,-18.77,28.6,28.18,-100.0,inf,-100.0
"Copley Financial Group, Inc.",,,,,,,,,,,,,,,,,,,inf,-100.0
Coppell Advisory Solutions LLC,,,,,,,,,,,,,,,,inf,-100.0,inf,101.97,-1.4
"Copperwynd Financial, LLC",,inf,15.24,28.71,16.54,10.08,5.81,4.82,-100.0,,,,,,,,,,,
"Cordant, Inc.",,,,,,,inf,-100.0,,,,,,,,,,,,
Cordatus Wealth Management LLC,,,inf,122.58,73.08,-100.0,inf,36.64,-100.0,,,,,inf,-55.61,126.94,32.34,5.38,-18.4,-16.56
Core Alternative Capital,,,,,,,,,,,,,,inf,-18.78,28.59,28.21,5.39,-18.52,-100.0
"Core Wealth Advisors, Inc.",,,,,,inf,-13.69,8.02,-100.0,,,,,,,,,,,
Core Wealth Partners LLC,,,,,,,,,,,,,,,,,,,inf,-100.0
"CoreCap Advisors, LLC",,,,,,,,inf,-100.0,inf,-100.0,inf,-100.0,inf,-100.0,,inf,18.87,-91.43,15.09
"Corebridge Financial, Inc.",,,,,,,,,,,,,,,,,,inf,-17.13,-22.15
"Corient Capital Partners, LLC",,inf,-23.88,182.35,-40.28,19.77,-100.0,,inf,-100.0,,,,,,,,,,
Corient Private Wealth LLC,,,,,,,,,,,,,,inf,-18.28,51.84,27.37,13.65,-10.76,-20.32
"Cornerstone Advisory, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
Cornerstone Planning Group LLC,,,,,,,,,,,,inf,-100.0,inf,-15.77,46.95,0.51,-11.9,11.7,-6.37
"Cornerstone Select Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Covenant Asset Management, LLC",,inf,0.41,69.79,86.02,-26.6,117.49,-44.91,-15.57,-46.61,346.92,29224.17,451.33,-41.55,-68.86,28.55,28.48,145.32,-22.54,-27.9
"Covenant Partners, LLC",,34.72,-13.87,51.07,14.4,11.93,7.85,6.84,-16.1,-28.73,-12.71,131408.86,7.23,112.94,-59.39,28.58,5.19,4.41,-18.53,-16.82
Covestor Ltd,,,,,,,,inf,-15.38,-27.27,-6.25,1913.33,-97.35,12.5,-22.22,28.57,66.67,2386.67,-97.59,0.0
Covington Capital Management,,48.26,7.51,33.4,39.02,19.3,9.89,8.93,-14.05,-22.63,-5.93,-100.0,,,,,,,,
Cox Capital Mgt LLC,,24.51,0.39,32.16,26.41,11.97,7.76,6.81,-16.03,319.09,-10.46,132366.24,17.93,5.88,-16.02,38.82,82.82,25.02,-18.2,-16.73
"Cranbrook Wealth Management, LLC",,,,,,,,,,,,,inf,-100.0,,,,,,
"Cravens & Co Advisors, LLC",,,,,,,,,,,,inf,27.8,6.21,-17.32,26.43,26.34,-100.0,,
Creative Planning,,45.19,33.33,29.77,-100.0,inf,16.06,8.81,-9.63,-4.6,-7.7,156388.14,40.75,-1.16,-22.14,55.17,47.84,17.7,-16.79,41.81
"CreativeOne Wealth, LLC",,,,,,,,,inf,-20.05,-71.18,115.5,72.39,83.98,-80.47,52.81,189.22,-38.81,153702.91,-7.62
Creekmur Asset Management LLC,,,,,,,,,,,,,,,,inf,28.21,47.54,-12.71,-16.82
"Crescent Capital Consulting, LLC",,,,inf,100.0,0.0,0.0,0.0,-100.0,,,,,,,,,,,
"Cresset Asset Management, LLC",,,inf,3.37,54.42,15.4,-100.0,,,inf,-11.99,64855.53,97.09,-100.0,,,,inf,-18.53,387.36
"Cresta Advisors, Ltd.",,,,,,,,,,,,,,,inf,28.58,-100.0,,inf,0.0
"Crestline Management, LP",,,,,,,,,,,,,,,,,inf,-39.4,-70.48,89.15
Crestwood Advisors Group LLC,,,,,,,,,,,,,,,,inf,-100.0,,,
"Crestwood Advisors Group, LLC",,,,,,,,,,,,,,,,inf,33.74,21.23,-21.32,2.32
Crewe Advisors LLC,,,inf,-100.0,,,,,,inf,12.61,134970.4,-18.56,-93.68,-100.0,,inf,-70.06,-100.0,
"Cribstone Capital Management, LLC",,,inf,7350.0,26.85,11.64,8.06,7.02,-16.39,-27.45,-15.54,148520.8,-100.0,,,,,,,
Cromwell Holdings LLC,,,,,,,,,,,,,,,,,,inf,-18.53,-7.32
"Crossmark Global Holdings, Inc.",,50.68,-5.09,34.21,12.45,-2.48,13.13,1.41,-12.32,-27.5,-10.86,16.52,22.48,7.6,-16.07,30.3,18.56,2.19,8.81,-11.01
"Crown Wealth Group, LLC",,,,,,,,,,,,,,,,,,inf,-100.0,
Csenge Advisory Group,,,,,,inf,20.8,-17.22,36.57,-21.57,-30.1,138442.82,28.68,39.3,-39.74,54.11,42.05,23.44,-13.28,-15.39
Cumberland Partners Ltd,,,,,,,,,inf,-100.0,,,,,,,,,,
"Curi RMB Capital, LLC",,,,,,,,,,,,,,,,,,inf,-12.89,-100.0
Cutler Group LLC / CA,,,,,,,,,,,inf,342.62,397.22,-72.14,-68.18,58.82,-84.66,-100.0,,
Cutler Group LP,,-80.0,10.53,173.02,-1.94,-100.0,,,inf,-9.93,-100.0,,,,,,,,,
"Cutter & CO Brokerage, Inc.",,,,,,,,,,,,,inf,32.11,-23.01,12.33,33.91,6.35,-28.26,-9.18
"Cyndeo Wealth Partners, LLC",,,,,,,,,,,,,,,,,inf,20.25,46.11,-16.47
"Cynosure Group, LLC",,,,,,,,,,,,,,,,,inf,17.48,-100.0,inf
Cypress Capital Group,,,,,,,,,,,,,,inf,-100.0,,,,,
"Cyrus J. Lawrence, LLC",,,,,,,,,inf,-33.14,-95.58,512.0,24.58,6.4,-36.19,-100.0,inf,5.38,-18.59,-16.74
"D'Orazio & Associates, Inc.",,,,,,,inf,-100.0,,,,,,,,,,,,
D.A. DAVIDSON & CO.,,inf,33.67,94.4,32.46,11.86,0.18,8.29,-8.88,-7.33,10.32,149439.95,22.14,8.16,-10.85,29.94,26.93,0.12,-11.29,-17.22
"D.B. Root & Company, LLC",,,,,,,,,,inf,-100.0,inf,36.83,6.47,-18.78,28.58,-13.92,2.78,-14.39,-16.82
D1 Capital Partners L.P.,,,,,,,,,,inf,168.46,-100.0,,,,,,,,
DAVENPORT & Co LLC,,,,,,inf,-32.86,-100.0,,,inf,140934.48,121.56,-11.68,-34.22,48.14,27.34,16.51,63.35,-15.07
DAVIS R M INC,,,,,,,,,,inf,40.94,55.76,29.18,26.99,-12.66,132636.93,37.56,5.44,-18.58,-16.26
"DAYMARK WEALTH PARTNERS, LLC",,,,,,,,,,,,inf,24.86,18.61,-12.09,5.7,31.78,22.35,11.36,190.98
DE BURLO GROUP INC,,,,,,,inf,-10.39,-100.0,inf,-100.0,,inf,39.43,-0.39,0.0,99.8,4.97,-37.11,-24.84
DEARBORN PARTNERS LLC,,,,,,,,,,,,,,,,,,,,inf
"DEEPWATER ASSET MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,-12.82,952.52
"DEFINED WEALTH MANAGEMENT, LLC",,,,inf,-23.66,11.97,7.76,6.81,-17.12,-28.79,-15.12,131234.55,24.58,6.63,-16.69,32.75,30.04,5.09,-17.15,-15.78
DELTA ASSET MANAGEMENT LLC/TN,,,,,inf,16.67,0.0,14.29,-100.0,,,,,,,,inf,5.46,-18.57,-16.81
DELTEC ASSET MANAGEMENT LLC,,,,,,,,,,,inf,-100.0,inf,-100.0,,,,,inf,-100.0
DENALI ADVISORS LLC,,,,,,,,,,,,,,,,,,,inf,-100.0
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,,,,,,,,,inf,-100.0,,,,,,,,,,
DF DENT & CO INC,,,,,,,,,,,inf,186202.81,25.02,6.97,-15.46,72.02,3629.06,78.96,-15.34,-7.11
"DFPG INVESTMENTS, LLC",,,,,,,inf,-100.0,,,,inf,21.19,34.08,54.17,-19.02,-100.0,,,
"DGS Capital Management, LLC",,,,,,,,inf,-34.39,-100.0,,inf,33.22,27.01,0.14,29.8,52.6,4.92,-21.53,-27.2
"DHJJ Financial Advisors, Ltd.",,,,,,,,,,,,,,,inf,28.52,28.27,5.36,-18.48,-100.0
DIMENSION CAPITAL MANAGEMENT LLC,,,,,,,,,,inf,-100.0,inf,24.58,100.87,-100.0,inf,28.21,5.38,-18.53,-11.61
DIMENSIONAL FUND ADVISORS LP,,,,,,,,,,inf,-4.16,41.31,129841.73,11.86,-13.01,31.6,28.67,3.58,-15.47,-14.9
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",,-18.91,-100.0,,inf,23.75,-100.0,,,,,,,,,,,,,
"DIVERSIFY WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,10.85,36.42
"DIVIDEND ASSETS CAPITAL, LLC",,,,,,,,,,inf,-20.0,25.0,0.0,-20.0,-25.0,33.33,-100.0,,,
"DMC Group, LLC",,,,,,,,,,,,,inf,21.83,14.63,84.43,41.83,29.42,-35.57,-13.84
DOCKYARD CAPITAL MANAGEMENT LP,,,,,,,,,inf,-100.0,,,,,,,,,,
"DOHJ, LLC",,,,,,,,,,,,,,,,inf,196.9,-62.24,114.59,8.9
"DOLIVER ADVISORS, LP",,,,,,,,,,,,,,inf,10.2,28.96,13.54,3.83,-0.94,-9.44
DORCHESTER WEALTH MANAGEMENT Co,,,,,,,,,,,,,,,,,,,inf,-100.0
"DOVER ADVISORS, LLC",,,,,,,,,,,,,,,,,,,inf,163.96
DRIEHAUS CAPITAL MANAGEMENT LLC,,,,,,,,,inf,-100.0,,inf,-100.0,,,,,,,
"DRIVE WEALTH MANAGEMENT, LLC",,,,,,,,inf,-100.0,,,inf,4.99,9.6,-8.93,41.81,28.3,6.43,-99.25,14144.81
DSM Capital Partners LLC,,,,,,,,,,inf,162.18,28.93,160750.88,-0.47,-23.18,22.17,25.73,-23.69,-24.36,-100.0
DUBUQUE BANK & TRUST,,inf,-20.53,-100.0,,,,,,,,,,,,,,,,
DUBUQUE BANK & TRUST CO,,-100.0,,,,,inf,-29.61,-23.81,-100.0,,,,,,,,,,
DUNCKER STREETT & CO INC,,42.31,29.73,33.33,26.56,12.35,31.87,6.67,-15.62,-28.7,-12.99,131198.51,24.58,6.47,-18.78,28.58,28.21,-14.25,-18.53,27.62
DUPONT CAPITAL MANAGEMENT CORP,,64.95,-17.15,-7.29,116.75,11.94,-3.35,36.58,-67.04,-100.0,,,,,,,,,,
Daiwa Securities Group Inc.,,18.52,662.5,112.7,74.37,21.33,33.61,23.11,2.82,-23.64,-3.39,30.36,22.12,2.8,3.3,34.8,42.57,19.59,-5.6,-11.08
Dakota Wealth Management,,,,,,,inf,-99.01,1360.0,1543.84,-86.83,142379.11,265.66,42.6,-79.15,-100.0,inf,-100.0,,inf
"Dana Investment Advisors, Inc.",,,,,,,,,,,,,,inf,77.61,36.23,-48.16,61.27,-100.0,inf
Dantai Capital Ltd,,,,,,,,,,,,,,,inf,80.02,28.21,5.39,-18.53,-100.0
Darden Wealth Group Inc,,,,,,,,,,,,,,,,inf,27.36,4.68,-14.49,-17.79
"Darwin Wealth Management, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
Davidson Kempner Capital Management LP,,,,,,,,,,,,,,,,,,,,inf
"DeDora Capital, Inc.",,,,,,,,,inf,-100.0,,,,,,,,,,
"DecisionMap Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
"DecisionPoint Financial, LLC",,,,,,,,,,,,inf,24.57,6.46,-18.77,28.58,21.4,1.93,-11.05,-16.8
Decker Retirement Planning Inc.,,,,,,,,,,,,,,,,,,,,inf
"Delos Wealth Advisors, LLC",,,,,,inf,0.0,0.0,0.0,-33.33,0.0,109200.0,24.57,106.46,-52.99,14.57,28.2,-47.3,-18.52,-16.8
Delta Global Management LP,,,,,,,,,,,,,,,,,inf,-100.0,,
Desjardins Global Asset Management Inc.,,,,,,,,,,,,inf,41652.38,60811.07,-64.46,-98.52,-100.0,,,
Destination Wealth Management,,,,,,,inf,56.25,-12.31,3363.16,26.63,130822.96,25.58,4.95,-18.88,28.47,24.17,0.64,-18.12,-14.28
"Destiny Wealth Partners, LLC",,,,,,,inf,7.69,-14.29,8.33,-15.38,134018.18,-100.0,,,,,,,
"DiNuzzo Private Wealth, Inc.",,,,,,,,,,,,,,,,,,inf,-18.53,-100.0
"Diversified Enterprises, LLC",,,,,,,,,,,,,,,,,,,inf,-6.91
"Diversified Portfolios, Inc.",,,,,,,,,,,,,,,,,,inf,-100.0,
Diversified Trust Co,,,,,,,,inf,-2.86,-100.0,,,inf,60.75,-17.41,34.33,48.9,2.61,159.13,-58.86
"Diversified, LLC",,,,,,,,,,,,,,,,,,inf,-15.79,-100.0
"Diversify Advisory Services, LLC",,,,,,,,,,,,,,,,,inf,-37.63,143.03,4.81
Dixon Hughes Goodman Wealth Advisors LLC,,,,,,,,inf,-15.79,-100.0,,,,,,,,,,
Dixon Mitchell Investment Counsel Inc.,,,,,,,,,,,,,,,,,,inf,-100.0,
Dogwood Wealth Management LLC,,,,,,,,,,,,,,,,inf,28.21,-100.0,inf,-100.0
"Doman Group, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
Dorsey Wright & Associates,,29.61,2.19,29.6,36.02,15.69,8.52,6.92,-17.7,-100.0,,,inf,-1.93,-20.83,-100.0,,,,
Dougherty Wealth Advisers LLC,,40.48,0.0,33.9,25.32,12.12,8.11,6.67,-15.62,-100.0,,,,,,,,,,
"Douglass Winthrop Advisors, LLC",,,,,,,,inf,10.21,-17.15,27.21,35.19,15.84,106766.31,-13.3,19.17,25.52,4.7,-22.99,12.1
Dubuque Bank & Trust,,,,inf,-100.0,,,,,,,,,,,,,,,
Dubuque Bank & Trust Co,,,,,,inf,-100.0,,,,,,,,,,,,,
"Duncan Williams Asset Management, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
"Dunhill Financial, LLC",,,,,,,,,,,,,,,,inf,41.8,176.36,-23.68,-34.1
Dynamic Advisor Solutions LLC,,,,,,,inf,27.24,-18.96,-21.89,-100.0,inf,33.09,17.88,-8.21,73.05,35.19,76.56,-10.21,-32.37
Dynamic Technology Lab Private Ltd,,,,,,,,,,,,,,,,,inf,-100.0,,
"E Fund Management (Hong Kong) Co., Ltd.",,,,,,,,,,,,,,inf,-100.0,inf,163.64,11.21,-99.22,-100.0
"E Fund Management Co., Ltd.",,,,,inf,-100.0,inf,11.52,-13.77,-26.05,3515.17,61.51,26.33,-100.0,inf,-100.0,,,,inf
EAGLE ASSET MANAGEMENT INC,,,,,inf,19.92,156.18,10.62,-22.32,-33.23,-12.02,186238.8,42.96,2.65,-20.6,25.35,28.89,5.37,-28.2,-100.0
EAGLE GLOBAL ADVISORS LLC,,39.19,0.38,27.89,25.2,13.16,5.52,2.7,-16.17,-30.01,-14.18,130356.09,23.43,8.91,-9.21,-39.53,30.93,5.59,-19.58,-18.13
"EAGLE ROCK INVESTMENT COMPANY, LLC",,,,,,,,,,,,,,,,,inf,5.38,11.31,26.05
EARNEST PARTNERS LLC,,,,,,,,,,,,,,,inf,25.64,27.53,-1.74,-18.2,-4.86
EASTERLY INVESTMENT PARTNERS LLC,,,,,,,,,,,,,,,,,,,,inf
EASTERN BANK,,180.9,-49.6,31.75,27.11,11.85,7.63,6.69,-9.96,-28.69,-12.64,131107.89,13.66,6.47,-18.78,28.58,23.98,5.39,-17.01,-16.82
EATON VANCE MANAGEMENT,,182.1,-49.59,148.38,-36.55,15.41,0.32,109.97,-100.0,inf,1.77,-100.0,,,,,,,,
EDGEWOOD MANAGEMENT LLC,,,,,,,,,inf,-11.91,-17.88,117059.33,23.84,6.96,-21.23,22.74,24.33,3.62,-15.85,19.02
EDMOND DE ROTHSCHILD HOLDING S.A.,,,,,inf,11.11,0.0,10.0,-18.18,-22.22,-57.14,8374666.67,-100.0,,,,inf,216.16,23.57,83.72
"ELCO Management Co., LLC",,40.67,0.27,32.01,22.65,11.93,-10.66,6.86,-16.21,-100.0,,inf,-100.0,,,,,,,
ELEMENT CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,,,,,,inf,-100.0,
"ELEMENT POINTE ADVISORS, LLC",,,,,,,,,,,,,,,,,,,,inf
"ELEVATION WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
ELLINGTON MANAGEMENT GROUP LLC,,-100.0,,,,,,,,,,,,,,,,,,
EMC Capital Management,,,,inf,55.33,71.11,-37.32,-2.09,-16.08,-33.68,-34.76,-5.54,23.08,-100.0,,,,,,
"EMERALD ADVISERS, LLC",,,,,,,,,,,,,,,,,,,,inf
EMERALD MUTUAL FUND ADVISERS TRUST,,,,,,,,,,,,,,,,,,,,inf
"EMG Holdings, L.P.",,,,,,,,,inf,-100.0,,,,,,,,,,
ENGINE NO. 1 LLC,,,,,,,,,,,,,,,,,inf,64.99,-100.0,
ENGLISH CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,,,,,,,,inf
ENTERPRISE FINANCIAL SERVICES CORP,,50.0,0.0,33.33,-100.0,inf,2663.64,-100.0,,,,,,,,,,,,
ENVESTNET ASSET MANAGEMENT INC,,45.83,4.62,48.39,36.44,6.59,10.97,13.26,-2.02,-26.44,-13.31,124683.09,30.96,4.32,11.98,29.25,23.68,-0.99,-12.31,-16.13
"EP Wealth Advisors, LLC",,-100.0,,,,,,,inf,42.73,-100.0,inf,25.91,71.61,-4.6,-12.75,52.0,23.37,15.78,-30.58
EQUITABLE TRUST CO,,40.58,0.0,70.1,26.67,-11.96,256.52,66.92,-68.95,-16.76,98.94,119273.36,-37.71,-2.71,-22.25,236.76,40.77,-7.01,-23.36,-24.92
"ESL Trust Services, LLC",,,,,,,,,,,,,,,,,,inf,-18.52,-100.0
ETRADE Capital Management LLC,,-100.0,inf,-100.0,,,,,,,,,,,,,,,,
"EVENTIDE ASSET MANAGEMENT, LLC",,40.66,0.34,32.08,26.58,11.9,7.86,-4.15,-44.21,-52.09,-12.61,131485.38,24.79,6.57,-18.07,157.01,-44.85,5.43,-14.38,-15.57
EVERGREEN CAPITAL MANAGEMENT LLC,,-45.77,10.41,64.31,53.69,22.13,15.72,13.68,-9.79,-97.42,-10.71,109180.0,24.58,17.12,-18.78,28.58,86.49,18.56,5613.06,3.33
EVERMAY WEALTH MANAGEMENT LLC,,,,,,,,,,,,,inf,6.48,-18.78,46.95,-35.9,5.38,-18.53,-16.8
EVERPAR ADVISORS LLC,,,,,,,,,,,,,,,,inf,-47.56,2.9,-100.0,
EVEXIA WEALTH LLC,,,,,,,,,,,,,,,,,,,,inf
"EVOKE WEALTH, LLC",,-99.86,-5.88,31.25,795.24,-100.0,,,,,,,,,,inf,66.07,-100.0,inf,-3.7
"EWA, LLC",,,,,,,,,,,,,,,,inf,-0.65,-0.82,-100.0,
EXANE DERIVATIVES,,,,,,inf,112.94,211.83,-16.94,-47.2,-100.0,,,,,,,,,
"EXCHANGE TRADED CONCEPTS, LLC",,inf,120.75,164.96,120.65,47.37,15.38,11.78,-6.15,-74.84,0.33,1903557.47,29.39,15.27,-7.24,22.17,4.44,-73.47,5.9,11.18
"EXENCIAL WEALTH ADVISORS, LLC",,inf,190.58,-100.0,inf,-100.0,inf,25.57,-21.97,-23.71,-43.5,128733.03,30.0,13.34,-19.05,1693.33,22.99,-48.63,11.84,-15.64
Eagle Bay Advisors LLC,,,,,,,inf,-37.5,-100.0,,,,,,,inf,2387.08,6.47,-8.55,3.59
Eaton Vance Management,,,,,,,,,inf,-100.0,,,,,,,,,,
Echo Street Capital Management LLC,,,,,,,inf,267.47,17.96,-94.73,-100.0,,,inf,-16.9,-100.0,,,,
"Edge Capital Group, LLC",,,,,inf,10.08,8.79,5.39,-100.0,,,inf,12.77,6.47,-100.0,inf,28.21,13.33,-23.98,4.19
Edge Wealth Management LLC,,,,,,,inf,100.0,-100.0,,,,,,,,,,,
EdgeRock Capital LLC,,,,,,,,,,,,,,,,inf,-100.0,inf,-100.0,
Eisler Capital (UK) Ltd.,,,,,,,inf,-14.49,76.66,-100.0,,,,,,,,,,
Eisler Capital (US) LLC,,,,,,,,,,,,,,,,,inf,-72.51,2511.69,-100.0
"Eldred Rock Partners, LLC",,,,,,,,,,,,,,,,inf,33.86,45.24,79.72,-16.69
"Elevate Capital Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Elite Wealth Management, Inc.",,43.44,5.47,58.48,43.73,5.16,-1.04,0.07,-21.65,-30.12,-34.86,134003.39,23.19,9.76,-14.09,24.33,41.33,21.24,-20.26,-17.89
"Ellevest, Inc.",,51.61,53.19,181.94,-3.94,-7.18,7.18,22.16,15.19,-49.45,-14.49,172617.8,30.93,-0.05,-16.79,22.79,62.76,26.6,-14.52,-22.31
"Ellis Investment Partners, LLC",,47.37,3.57,31.03,28.95,10.2,7.41,8.62,-17.46,-28.85,-10.81,-100.0,,,,,,,,
"Empire Financial Management Company, LLC",,,,,,,,,,,,,,,inf,48.35,43.72,9.83,-12.92,16.23
"Empirical Asset Management, LLC",,,,,,,,,,,,,,,,,inf,-100.0,inf,20.32
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",,,,,,,,,,,,,,,,inf,34.72,41.0,-49.46,-7.38
Employees Retirement System of Texas,,,,,,,,inf,-16.07,-28.82,322.1,-23.44,30.94,47.86,-13.81,27.95,75.99,-80.62,-100.0,
"Empower Advisory Group, LLC",,,,,,,,,,,,,inf,0.31,-24.25,43.87,16.0,-35.31,-5.03,-26.39
EnRich Financial Partners LLC,,,,,,,,,,,,,,,,,,,,inf
Engineers Gate Manager LP,,,inf,55.25,64.62,-100.0,inf,-60.59,63.43,163.7,-100.0,,inf,186.61,-18.1,26.89,-63.37,281.94,-89.22,154.19
"Enlightenment Research, LLC",,-100.0,,,inf,16.16,-100.0,,inf,-100.0,,,,,,,,,,
"Ensign Peak Advisors, Inc",,38.53,18.07,41.41,29.83,20.53,10.25,1.16,-38.16,-31.37,110.37,96539.81,29.15,9.71,-3.92,26.68,21.61,2.04,-29.38,-55.61
Enterprise Financial Services Corp,,,,,inf,-100.0,,,,,,,,,,,,,,
Enterprise Trust & Investment Co,,,,,,,,,,inf,-100.0,,,,,,,,,
"Entropy Technologies, LP",,,,,,,,,,,,,,,,,,,,inf
"Envestnet Portfolio Solutions, Inc.",,,,,,,,,,,,,,,inf,29.87,18.23,-3.23,-13.4,-12.4
"Eqis Capital Management, Inc.",,,,,inf,3.67,43.51,20.25,28.66,68287.49,-15.95,19.6,16.38,28.57,-100.0,,,,,
Erste Asset Management GmbH,,,inf,29.41,24.23,17.03,-100.0,,,,,,,,,,,,,
"Ervin Investment Management, LLC",,,,,,,,,,,,,,,,,,inf,97.44,62.03
Eschler Asset Management LLP,,,,,,,,,,,,,,,,inf,-100.0,,,
"Essex Financial Services, Inc.",,,,,inf,-100.0,,inf,91.18,-63.52,21.55,-3.31,123585.33,46.5,-7.13,97.61,29.18,16.35,-100.0,
Essex Savings Bank,,,,,,,,,,,,,,inf,-1.53,128.91,0.0,62.19,-23.38,13.36
Ethic Inc.,,42.72,54.44,28.97,46.33,53.16,50.55,35.44,18.5,-25.72,-12.19,159023.33,23.45,4.4,-12.65,27.68,27.82,21.1,-17.42,-13.85
"Ethos Financial Group, LLC",,,,,,,,,,,,,,,,,inf,17.87,85820.58,-12.05
"Eudaimonia Partners, LLC",,41.67,0.0,52.94,5.77,-100.0,,,,,,,,,,,,,,
"EverSource Wealth Advisors, LLC",,,,,,,,inf,-9.04,40.4,-35.14,131213.45,33.67,1.37,-19.95,39.26,88.89,-46.37,-21.28,1088.17
"Evergreen Wealth Solutions, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,
"Everhart Financial Group, Inc.",,,,,,,,,,,,,,,,,inf,9.18,-100.0,
"Evoke Wealth, LLC",,,,,,inf,3.83,11.81,-26.73,-50.0,-29.73,-100.0,,,,,,,,
"Evolution Advisers, Inc.",,,,,,,,,,,,,,,,inf,-100.0,,,
"Evolution Wealth Advisors, LLC",,,,,,,inf,-100.0,,,,,,,,,,,,
"Exchange Capital Management, Inc.",,,,,,,,,,,inf,132293.52,25.16,6.9,-20.29,24.07,28.84,1.2,-22.55,-18.22
"Executive Wealth Management, LLC",,,,,,inf,4.04,6.47,-32.22,-1.35,-100.0,inf,130.69,-47.18,-19.65,52.49,132.35,133.35,4.36,-65.71
"ExodusPoint Capital Management, LP",,-100.0,,inf,-71.77,-100.0,,,,inf,53.12,-87.21,-100.0,,,inf,-86.74,-100.0,,
FACTORY MUTUAL INSURANCE CO,,,,,,,,,,,,,,,,,inf,-8.43,-9.03,-16.82
"FAIRFIELD, BUSH & CO.",,,,,,,,,,,inf,232754.34,15.93,8.0,-17.1,20.47,23.97,19.6,-11.2,-23.94
FARMERS & MERCHANTS INVESTMENTS INC,,40.0,0.0,30.61,26.56,-28.4,10.34,18.75,-26.32,-33.93,-100.0,,inf,-100.0,,,,,,inf
FARMERS & MERCHANTS TRUST Co OF LONG BEACH,,,,,,,,,,,,inf,41.21,16.64,-18.12,26.25,22.96,2.23,-18.17,-2.78
FCF Advisors LLC,,,,,,,,inf,-13.78,-31.52,-16.96,165486.74,43.12,11.38,-61.81,-100.0,,,,
