REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-MAR-2024,TRUE Private Wealth Advisors,222995
31-MAR-2024,"TRITONPOINT WEALTH, LLC",313394
31-MAR-2024,TRAPHAGEN INVESTMENT ADVISORS LLC,428970
31-MAR-2024,"TRANSCEND CAPITAL ADVISORS, LLC",1134978
31-MAR-2024,TOWNSQUARE CAPITAL LLC,11278098
31-MAR-2024,TOWNSEND ASSET MANAGEMENT CORP /NC/ /ADV,371629
31-MAR-2024,TOWER BRIDGE ADVISORS,767082
31-MAR-2024,TOTH FINANCIAL ADVISORY CORP,1147917
31-MAR-2024,TORONTO DOMINION BANK,208489414
31-MAR-2024,TOMPKINS FINANCIAL CORP,31586
31-MAR-2024,TOBAM,1291
31-MAR-2024,"TKG Advisors, LLC",1889008
31-MAR-2024,"TITLEIST ASSET MANAGEMENT, LLC",4140777
31-MAR-2024,"VALLEY WEALTH MANAGERS, INC.",1805
31-MAR-2024,VANGUARD GROUP INC,24873363178
31-MAR-2024,"Alpine Global Management, LLC",276330
31-MAR-2024,WRAPMANAGER INC,808956
31-MAR-2024,"Waverly Advisors, LLC",713859
31-MAR-2024,"Watts Gwilliam & Co., LLC",3317831
31-MAR-2024,"Waterloo Capital, L.P.",1821866
31-MAR-2024,Washington Trust Bank,22215612
31-MAR-2024,"Warther Private Wealth, LLC",216588
31-MAR-2024,"Warren Street Wealth Advisors, LLC",475952
31-MAR-2024,Walleye Trading LLC,772086044
31-MAR-2024,Walleye Capital LLC,517067030
31-MAR-2024,Walkner Condon Financial Advisors LLC,349849
31-MAR-2024,"Walker Asset Management, LLC",231027
31-MAR-2024,Waldron Private Wealth LLC,1988097
31-MAR-2024,Wahed Invest LLC,11051402
31-MAR-2024,"Wade Financial Advisory, Inc",756975
31-MAR-2024,WRIGHT INVESTORS SERVICE INC,1172824
31-MAR-2024,"WR Wealth Planners, LLC",646696
31-MAR-2024,"Wayfinding Financial, LLC",590
31-MAR-2024,"WP Advisors, LLC",1141238
31-MAR-2024,"WORLD EQUITY GROUP, INC.",572694
31-MAR-2024,"WOODWARD DIVERSIFIED CAPITAL, LLC",613666
31-MAR-2024,WOODMONT INVESTMENT COUNSEL LLC,286077
31-MAR-2024,WOODLEY FARRA MANION PORTFOLIO MANAGEMENT INC,225072
31-MAR-2024,WOLFF WIESE MAGANA LLC,1069765
31-MAR-2024,"WNY Asset Management, LLC",222003
31-MAR-2024,"WJ Wealth Management, LLC",494184
31-MAR-2024,WISCONSIN CAPITAL MANAGEMENT LLC,5589956
31-MAR-2024,WINTRUST INVESTMENTS LLC,528
31-MAR-2024,"WIN ADVISORS, INC",261530
31-MAR-2024,"WIMMER ASSOCIATES 1, LLC",1015617
31-MAR-2024,"WILLNER & HELLER, LLC",1013632
31-MAR-2024,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",253120800
31-MAR-2024,Waverton Investment Management Ltd,208154869
31-MAR-2024,"Wealth Advisors of Iowa, LLC",284813
31-MAR-2024,WHITTIER TRUST CO OF NEVADA INC,11354469
31-MAR-2024,Aletheian Wealth Advisors LLC,2210461
31-MAR-2024,"AlphaStar Capital Management, LLC",666911
31-MAR-2024,"AlphaMark Advisors, LLC",50
31-MAR-2024,Alpha Square Group S LLC,360980
31-MAR-2024,Alpha Omega Wealth Management LLC,886386
31-MAR-2024,"Alpha Cubed Investments, LLC",6346750
31-MAR-2024,"Almanack Investment Partners, LLC.",1117638
31-MAR-2024,Allworth Financial LP,4599609
31-MAR-2024,"Allred Capital Management, LLC",975909
31-MAR-2024,"Allied Investment Advisors, LLC",207744
31-MAR-2024,"Alliance Wealth Advisors, LLC",259545
31-MAR-2024,"Allen Capital Group, LLC",399966
31-MAR-2024,AllSquare Wealth Management LLC,801195
31-MAR-2024,"All Terrain Financial Advisors, LLC",508079
31-MAR-2024,Alight Capital Management LP,11551360
31-MAR-2024,"Alera Investment Advisors, LLC",31947
31-MAR-2024,"Wealth Advisory Solutions, LLC",742175
31-MAR-2024,Alberta Investment Management Corp,6750326
31-MAR-2024,Alaethes Wealth LLC,2790078
31-MAR-2024,"Aigen Investment Management, LP",1132394
31-MAR-2024,"Aft, Forsyth & Sober, LLC",1949292
31-MAR-2024,"Advisory Services Network, LLC",15682891
31-MAR-2024,Advisory Resource Group,1095394
31-MAR-2024,"Advisory Alpha, LLC",784771
31-MAR-2024,"Advisors Capital Management, LLC",9354
31-MAR-2024,"Advisors Asset Management, Inc.",3781085
31-MAR-2024,"AdvisorNet Financial, Inc",1083355
31-MAR-2024,Advisor Resource Council,861393
31-MAR-2024,"Advisor OS, LLC",660052
31-MAR-2024,"Advanced Portfolio Management, LLC",2051449
31-MAR-2024,"Adero Partners, LLC",1536996
31-MAR-2024,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,1138892
31-MAR-2024,WHITTIER TRUST CO,25721564
31-MAR-2024,VCI Wealth Management LLC,683877
31-MAR-2024,Vanguard Capital Wealth Advisors,519450
31-MAR-2024,"Vestmark Advisory Solutions, Inc.",469094
31-MAR-2024,Vestcor Inc,5549
31-MAR-2024,"Versant Capital Management, Inc",92411
31-MAR-2024,"Vermillion & White Wealth Management Group, LLC",10287
31-MAR-2024,"Verity Asset Management, Inc.",1663937
31-MAR-2024,Verition Fund Management LLC,15979682
31-MAR-2024,Verdence Capital Advisors LLC,1625713
31-MAR-2024,"Verdad Advisers, LP",459523
31-MAR-2024,Veracity Capital LLC,870323
31-MAR-2024,"Venturi Wealth Management, LLC",49094
31-MAR-2024,Venture Visionary Partners LLC,4063740
31-MAR-2024,"Veery Capital, LLC",590744
31-MAR-2024,Varma Mutual Pension Insurance Co,55937821
31-MAR-2024,"Vanguard Personalized Indexing Management, LLC",24336661
31-MAR-2024,"Van Hulzen Asset Management, LLC",3614
31-MAR-2024,Vienna Asset Management LLC,3622795
31-MAR-2024,Valued Wealth Advisors LLC,30503
31-MAR-2024,Value Star Asset Management (Hong Kong) Ltd,11551
31-MAR-2024,"Value Aligned Research Advisors, LLC",80400714
31-MAR-2024,"Valmark Advisers, Inc.",1620981
31-MAR-2024,"Valley Brook Capital Group, Inc.",913099
31-MAR-2024,"Valiant Capital Management, L.P.",41043426
31-MAR-2024,"Valeo Financial Advisors, LLC",5925469
31-MAR-2024,"VOLORIDGE INVESTMENT MANAGEMENT, LLC",34153942
31-MAR-2024,"VOISARD ASSET MANAGEMENT GROUP, INC.",218393
31-MAR-2024,VIKING GLOBAL INVESTORS LP,713312363
31-MAR-2024,VICUS CAPITAL,441659
31-MAR-2024,VICTORY CAPITAL MANAGEMENT INC,257579265
31-MAR-2024,"VESTOR CAPITAL, LLC",11955
31-MAR-2024,"VERUS CAPITAL PARTNERS, LLC",62989024
31-MAR-2024,"Vident Advisory, LLC",11270336
31-MAR-2024,Vienna Powszechne Towarzystwo Emerytalne S.A. Vienna Insurance Group,8988402
31-MAR-2024,WHITE PINE CAPITAL LLC,636054
31-MAR-2024,WD RUTHERFORD LLC,6013205
31-MAR-2024,"WHALEROCK POINT PARTNERS, LLC",328672
31-MAR-2024,WFA Asset Management Corp,10830
31-MAR-2024,"WETZEL INVESTMENT ADVISORS, INC.",127166
31-MAR-2024,WESTFIELD CAPITAL MANAGEMENT CO LP,55970567
31-MAR-2024,"WESTERLY CAPITAL MANAGEMENT, LLC",4512250
31-MAR-2024,WEST PACES ADVISORS INC.,240052
31-MAR-2024,"WEST MICHIGAN ADVISORS, LLC",368561
31-MAR-2024,"WESPAC Advisors, LLC",435883
31-MAR-2024,"WESPAC Advisors SoCal, LLC",298891
31-MAR-2024,WEDBUSH SECURITIES INC,13306
31-MAR-2024,"WEBSTER BANK, N. A.",245466
31-MAR-2024,"WEALTHSPAN PARTNERS, LLC",237525
31-MAR-2024,"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",110780303
31-MAR-2024,WEALTH EFFECTS LLC,1730358
31-MAR-2024,"WCM INVESTMENT MANAGEMENT, LLC",30732754
31-MAR-2024,Vigilare Wealth Management,281564
31-MAR-2024,WCG Wealth Advisors LLC,4280
31-MAR-2024,"WAYCROSS PARTNERS, LLC",3609800
31-MAR-2024,WASHINGTON TRUST Co,220920
31-MAR-2024,"WASHBURN CAPITAL MANAGEMENT, INC.",830795
31-MAR-2024,WALTER & KEENAN WEALTH MANAGEMENT LLC /IN/ /ADV,786034
31-MAR-2024,WAFRA INC.,10259232
31-MAR-2024,"Vivid Wealth Management, LLC",865630
31-MAR-2024,"VitalStone Financial, LLC",694
31-MAR-2024,Visionary Wealth Advisors,1441895
31-MAR-2024,"VisionPoint Advisory Group, LLC",563670
31-MAR-2024,"Vision Capital Management, Inc.",324882
31-MAR-2024,"Vise Technologies, Inc.",835669
31-MAR-2024,"Virtue Capital Management, LLC",2550967
31-MAR-2024,Vinva Investment Management Ltd,9318157
31-MAR-2024,waypoint wealth counsel,176700
31-MAR-2024,"Telos Capital Management, Inc.",241857
31-MAR-2024,"One Wealth Advisors, LLC",295462
31-MAR-2024,"Wellspring Financial Advisors, LLC",277692
31-MAR-2024,West Branch Capital LLC,233013
31-MAR-2024,"West Family Investments, Inc.",658247
31-MAR-2024,"West Oak Capital, LLC",32
31-MAR-2024,"WestEnd Advisors, LLC",1624
31-MAR-2024,"WestHill Financial Advisors, Inc.",415488
31-MAR-2024,"Westend Capital Management, LLC",59562
31-MAR-2024,Western Financial Corp/CA,2568373
31-MAR-2024,"Western Pacific Wealth Management, LP",309179
31-MAR-2024,"Western Wealth Management, LLC",3476242
31-MAR-2024,"Westmount Partners, LLC",509704
31-MAR-2024,"Westover Capital Advisors, LLC",207022
31-MAR-2024,"Westside Investment Management, Inc.",918412
31-MAR-2024,Westwood Wealth Management,772317
31-MAR-2024,Whalen Wealth Management Inc.,526309
31-MAR-2024,"Whitaker-Myers Wealth Managers, LTD.",407727
31-MAR-2024,"White Knight Strategic Wealth Advisors, LLC",597422
31-MAR-2024,White Wing Wealth Management,221291
31-MAR-2024,"Werlinich Asset Management, LLC",7500576
31-MAR-2024,"Wealth Alliance Advisory Group, LLC",376683
31-MAR-2024,"Wealth Architects, LLC",614749
31-MAR-2024,Wealthfront Advisers LLC,41723873
31-MAR-2024,"Wellington Shields Capital Management, LLC",9297040
31-MAR-2024,"Wellington Shields & Co., LLC",213303
31-MAR-2024,"Well Done, LLC",233916
31-MAR-2024,"Welch Group, LLC",7191444
31-MAR-2024,Wedmont Private Capital,3051326
31-MAR-2024,"Wealthstream Advisors, Inc.",237705
31-MAR-2024,"Wealthspire Advisors, LLC",1978532
31-MAR-2024,Wealthcare Advisory Partners LLC,3498257
31-MAR-2024,"Wealth Group, Ltd.",565
31-MAR-2024,"WealthTrust Asset Management, LLC",824298
31-MAR-2024,"WealthShield Partners, LLC",2168407
31-MAR-2024,"WealthPlan Investment Management, LLC",324882
31-MAR-2024,"WealthPLAN Partners, LLC",360258
31-MAR-2024,"WealthCollab, LLC",45123
31-MAR-2024,Wealth Quarterback LLC,884420
31-MAR-2024,"Wealth Management Partners, LLC",1350426
31-MAR-2024,"Williams Jones Wealth Management, LLC.",5050110
31-MAR-2024,"Wellington Wealth Strategies, LLC.",1339777
31-MAR-2024,"YHB Investment Advisors, Inc.",551938
31-MAR-2024,"XPONANCE, INC.",57727018
31-MAR-2024,"YARGER WEALTH STRATEGIES, LLC",273475
31-MAR-2024,Y.D. More Investments Ltd,5365787
31-MAR-2024,Y-Intercept (Hong Kong) Ltd,4421644
31-MAR-2024,"Xcel Wealth Management, LLC",1271011
31-MAR-2024,XY Capital Ltd,2035566
31-MAR-2024,XR Securities LLC,6419488
31-MAR-2024,XN LP,97142064
31-MAR-2024,"Willis Johnson & Associates, Inc.",512670
31-MAR-2024,"XML Financial, LLC",2045824
31-MAR-2024,"X-Square Capital, LLC",4982
31-MAR-2024,"Worth Asset Management, LLC",2394741
31-MAR-2024,Wiser Advisor Group LLC,10468
31-MAR-2024,"Winthrop Capital Management, LLC",9
31-MAR-2024,"Winslow Capital Management, LLC",26357315
31-MAR-2024,"YOUSIF CAPITAL MANAGEMENT, LLC",39259643
31-MAR-2024,"Yarbrough Capital, LLC",2682803
31-MAR-2024,"Yeomans Consulting Group, Inc.",499957
31-MAR-2024,"Ziegler Capital Management, LLC",6068796
31-MAR-2024,iSAM Funds (UK) Ltd,351053
31-MAR-2024,iA Global Asset Management Inc.,31364
31-MAR-2024,Zweig-DiMenna Associates LLC,30060610
31-MAR-2024,Zurcher Kantonalbank (Zurich Cantonalbank),91056122
31-MAR-2024,"Zullo Investment Group, Inc.",1888106
31-MAR-2024,"Zions Bancorporation, N.A.",337697
31-MAR-2024,Zenyatta Capital Management LP,4512250
31-MAR-2024,"Zega Financial, LLC",1472076
31-MAR-2024,ZWJ INVESTMENT COUNSEL INC,336794
31-MAR-2024,"ZRC WEALTH MANAGEMENT, LLC",14440
31-MAR-2024,ZIMMERMANN INVESTMENT MANAGEMENT & PLANNING LLC,264779
31-MAR-2024,ZEVENBERGEN CAPITAL INVESTMENTS LLC,102327181
31-MAR-2024,ZACKS INVESTMENT MANAGEMENT,34181808
31-MAR-2024,"Winch Advisory Services, LLC",129411
31-DEC-2023,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",15953595
31-DEC-2023,Northwest Financial Advisors,83876
31-DEC-2023,"O'Dell Group, LLC",26829
31-DEC-2023,"O'Neil Global Advisors, Inc.",7257
31-DEC-2023,Notis-McConarty Edward,5200919
31-DEC-2023,Northwest Bank & Trust Co,28154
31-DEC-2023,"Nilsine Partners, LLC",2132138
31-DEC-2023,"New Republic Capital, LLC",520357
31-DEC-2023,"NewEdge Advisors, LLC",27603435
31-DEC-2023,"NewEdge Wealth, LLC",542174
31-DEC-2023,NewSquare Capital LLC,147
31-DEC-2023,Newbrook Capital Advisors LP,31094960
31-DEC-2023,"Nicholas Investment Partners, LP",6036587
31-DEC-2023,"Nikko Asset Management Americas, Inc.",63626472
31-DEC-2023,Ninepoint Partners LP,557652
31-DEC-2023,NWAM LLC,6674283
31-DEC-2023,"Nippon Life Global Investors Americas, Inc.",2276010
31-DEC-2023,North Star Investment Management Corp.,8005837
31-DEC-2023,"NorthCrest Asset Manangement, LLC",23106025
31-DEC-2023,"NorthRock Partners, LLC",1422971
31-DEC-2023,NorthStar Asset Management LLC /NJ/,252513
31-DEC-2023,Northeast Financial Consultants Inc,383266
31-DEC-2023,Northern Financial Advisors Inc,233203
31-DEC-2023,Norway Savings Bank,1379463
31-DEC-2023,New Jersey Better Educational Savings Trust,324302
31-DEC-2023,"New England Research & Management, Inc.",2569
31-DEC-2023,"New Age Alpha Advisors, LLC",4053775
31-DEC-2023,NWI MANAGEMENT LP,16407
31-DEC-2023,"NWK Group, Inc.",9629116
31-DEC-2023,"NZS Capital, LLC",50191336
31-DEC-2023,Nabity-Jensen Investment Management Inc,186474
31-DEC-2023,"Nadler Financial Group, Inc.",404788
31-DEC-2023,"Nalls Sherbakoff Group, LLC",326808
31-DEC-2023,"Nan Shan Life Insurance Co., Ltd.",68535774
31-DEC-2023,Napean Trading & Investment Co (Singapore) PTE Ltd,20192959
31-DEC-2023,Naples Money Management LLC,638506
31-DEC-2023,National Pension Service,390410520
31-DEC-2023,"National Wealth Management Group, LLC",265191
31-DEC-2023,Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,7124620
31-DEC-2023,"Naviter Wealth, LLC",1283794
31-DEC-2023,Nemes Rush Group LLC,5262390
31-DEC-2023,Nepsis Inc.,22503316
31-DEC-2023,New Millennium Group LLC,424493
31-DEC-2023,NORGES BANK,3426529382
31-DEC-2023,"NVWM, LLC",3404729
31-DEC-2023,Missouri Trust & Investment Co,97585
31-DEC-2023,"Mount Yale Investment Advisors, LLC",1390370
31-DEC-2023,Motley Fool Asset Management LLC,6557386
31-DEC-2023,"Moser Wealth Advisors, LLC",1590849
31-DEC-2023,"Morton Brown Family Wealth, LLC",4422
31-DEC-2023,"Morse Asset Management, Inc",6945
31-DEC-2023,Morningstar Investment Services LLC,1121
31-DEC-2023,Morningstar Investment Management LLC,206
31-DEC-2023,"Moran Wealth Management, LLC",1271411
31-DEC-2023,"Moors & Cabot, Inc.",2572157
31-DEC-2023,"Moloney Securities Asset Management, LLC",1236180
31-DEC-2023,"Moisand Fitzgerald Tamayo, LLC",76064
31-DEC-2023,"Modera Wealth Management, LLC",461962
31-DEC-2023,Mitsubishi UFJ Trust & Banking Corp,180825488
31-DEC-2023,"Mirae Asset Global Investments Co., Ltd.",141595560
31-DEC-2023,"Mutual Advisors, LLC",5888587
31-DEC-2023,Mirador Capital Partners LP,3753796
31-DEC-2023,"Miracle Mile Advisors, LLC",3961349
31-DEC-2023,Mirabaud & Cie SA,1933282
31-DEC-2023,"MinichMacGregor Wealth Management, LLC",395064
31-DEC-2023,"Mine & Arao Wealth Creation & Management, LLC.",53658
31-DEC-2023,"Mill Creek Capital Advisors, LLC",513429
31-DEC-2023,"Midwest Professional Planners, LTD.",2404474
31-DEC-2023,Midwest Financial Group LLC,6239000
31-DEC-2023,"Michael S. Ryan, Inc.",243816
31-DEC-2023,"Metis Global Partners, LLC",13029864
31-DEC-2023,Metavasi Capital LP,5159350
31-DEC-2023,"Mesirow Financial Investment Management, Inc.",671158
31-DEC-2023,"Merit Financial Group, LLC",1661784
31-DEC-2023,"Mowery & Schoenfeld Wealth Management, LLC",5897
31-DEC-2023,"My Personal CFO, LLC",988974
31-DEC-2023,NOVARE CAPITAL MANAGEMENT LLC,1510216
31-DEC-2023,"NICOLET ADVISORY SERVICES, LLC",692623
31-DEC-2023,"NORTHWEST WEALTH MANAGEMENT, LLC",355111
31-DEC-2023,NORTHSTAR ASSET MANAGEMENT LLC,1177216
31-DEC-2023,NORTHEAST INVESTMENT MANAGEMENT,716560
31-DEC-2023,NORTH STAR ASSET MANAGEMENT INC,18493422
31-DEC-2023,"OAK HARBOR WEALTH PARTNERS, LLC",690763
31-DEC-2023,NORDEN GROUP LLC,600991
31-DEC-2023,NORDEA INVESTMENT MANAGEMENT AB,163767994
31-DEC-2023,NOMURA ASSET MANAGEMENT CO LTD,114153714
31-DEC-2023,NOESIS CAPITAL MANGEMENT CORP,353784
31-DEC-2023,NJ State Employees Deferred Compensation Plan,2505970
31-DEC-2023,NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,36751377
31-DEC-2023,"NISA INVESTMENT ADVISORS, LLC",68006572
31-DEC-2023,NICOLET BANKSHARES INC,266812
31-DEC-2023,"NICHOLAS COMPANY, INC.",52274976
31-DEC-2023,N.E.W. Advisory Services LLC,253840
31-DEC-2023,NEXT CENTURY GROWTH INVESTORS LLC,4143842
31-DEC-2023,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,242651
31-DEC-2023,NEW YORK STATE COMMON RETIREMENT FUND,395573
31-DEC-2023,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,37698191
31-DEC-2023,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,12346
31-DEC-2023,NEUBERGER BERMAN GROUP LLC,6921194
31-DEC-2023,NEOS Investment Management LLC,3230048
31-DEC-2023,"NCM Capital Management, LLC",1002535
31-DEC-2023,"NBC SECURITIES, INC.",1711
31-DEC-2023,NAVELLIER & ASSOCIATES INC,283617
31-DEC-2023,NATIXIS,99934251
31-DEC-2023,"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",754002
31-DEC-2023,"NAPLES GLOBAL ADVISORS, LLC",5770328
31-DEC-2023,OAK ASSOCIATES LTD /OH/,15259294
31-DEC-2023,Operose Advisors LLC,218462
31-DEC-2023,"OAK HILL WEALTH ADVISORS, LLC",238952
31-DEC-2023,"PFG Investments, LLC",2140393
31-DEC-2023,"POM Investment Strategies, LLC",203868
31-DEC-2023,PLATINUM INVESTMENT MANAGEMENT LTD,1007990
31-DEC-2023,PITTENGER & ANDERSON INC,11793
31-DEC-2023,PINNBROOK CAPITAL MANAGEMENT LP,2564050
31-DEC-2023,PINNACLE ASSOCIATES LTD,10237206
31-DEC-2023,"PINEBRIDGE INVESTMENTS, L.P.",17209380
31-DEC-2023,PIN OAK INVESTMENT ADVISORS INC,52
31-DEC-2023,PICTON MAHONEY ASSET MANAGEMENT,17869
31-DEC-2023,"PHYSICIANS FINANCIAL SERVICES, INC.",1234
31-DEC-2023,PFW Advisors LLC,371915
31-DEC-2023,"PFS Partners, LLC",13710
31-DEC-2023,PFG Advisors,858074
31-DEC-2023,OAK RIDGE INVESTMENTS LLC,6949939
31-DEC-2023,"PFC CAPITAL GROUP, INC.",2441
31-DEC-2023,PETREDIS INVESTMENT ADVISORS LLC,18290190
31-DEC-2023,PETERSON WEALTH MANAGEMENT,1350570
31-DEC-2023,PERRITT CAPITAL MANAGEMENT INC,3096
31-DEC-2023,PERKINS CAPITAL MANAGEMENT INC,3406
31-DEC-2023,PEAPACK GLADSTONE FINANCIAL CORP,849
31-DEC-2023,"PDS Planning, Inc",795574
31-DEC-2023,PATTEN & PATTEN INC/TN,8908871
31-DEC-2023,"PARTNERS CAPITAL INVESTMENT GROUP, LLP",3988030
31-DEC-2023,PARSONS CAPITAL MANAGEMENT INC/RI,4216811
31-DEC-2023,"PARNASSUS INVESTMENTS, LLC",534361
31-DEC-2023,PRICE T ROWE ASSOCIATES INC /MD/,7514322
31-DEC-2023,"PRIMORIS WEALTH ADVISORS, LLC",310884
31-DEC-2023,PRINCETON CAPITAL MANAGEMENT LLC,2828503
31-DEC-2023,"PRINCIPAL SECURITIES, INC.",12622424
31-DEC-2023,"Pathway Financial Advisers, LLC",35231
31-DEC-2023,"Pathstone Holdings, LLC",11298291
31-DEC-2023,"Pasadena Private Wealth, LLC",719247
31-DEC-2023,Parkwood LLC,5258
31-DEC-2023,"Parkside Investments, LLC",7915327
31-DEC-2023,Parkside Financial Bank & Trust,763584
31-DEC-2023,Park Place Capital Corp,32872
31-DEC-2023,"Parallel Advisors, LLC",2833340
31-DEC-2023,"Parallax Volatility Advisers, L.P.",436301612
31-DEC-2023,"Palouse Capital Management, Inc.",1542646
31-DEC-2023,Pallas Capital Advisors LLC,368230
31-DEC-2023,Page Arthur B,4090922
31-DEC-2023,Pacific Center for Financial Services,29482
31-DEC-2023,"Pacer Advisors, Inc.",31130339
31-DEC-2023,PUZO MICHAEL J,7110027
31-DEC-2023,PUBLIC INVESTMENT FUND,693130665
31-DEC-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,119431287
31-DEC-2023,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,35453
31-DEC-2023,"PSI Advisors, LLC",975997
31-DEC-2023,PROVENCE WEALTH MANAGEMENT GROUP,582122
31-DEC-2023,PROFUND ADVISORS LLC,34467996
31-DEC-2023,PRIVATE CAPITAL MANAGEMENT LLC,229518
31-DEC-2023,PRIO WEALTH LIMITED PARTNERSHIP,43276039
31-DEC-2023,PARK NATIONAL CORP /OH/,449601
31-DEC-2023,PARK AVENUE SECURITIES LLC,6845
31-DEC-2023,"PARAGON FINANCIAL PARTNERS, INC.",619122
31-DEC-2023,"Occidental Asset Management, LLC",473923
31-DEC-2023,Oasis Management Co Ltd.,555736
31-DEC-2023,"Oakworth Capital, Inc.",172469
31-DEC-2023,"Oakwell Private Wealth Management, LLC",863460
31-DEC-2023,Oak Harvest Investment Services,1848595
31-DEC-2023,Oak Grove Capital LLC,54998060
31-DEC-2023,"OXFORD FINANCIAL GROUP, LTD. LLC",439704
31-DEC-2023,OVERSEA-CHINESE BANKING Corp Ltd,41787362
31-DEC-2023,OV Management LLC,1398036
31-DEC-2023,OSTERWEIS CAPITAL MANAGEMENT INC,24267518
31-DEC-2023,"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",13954575
31-DEC-2023,"OSAIC HOLDINGS, INC.",6404856
31-DEC-2023,ORG Partners LLC,158457
31-DEC-2023,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,29459594
31-DEC-2023,OPTIMUM INVESTMENT ADVISORS,331083
31-DEC-2023,OPPENHEIMER & CO INC,20601727
31-DEC-2023,"OPINICUS CAPITAL, INC.",1015955
31-DEC-2023,"ONEFUND, LLC",629883
31-DEC-2023,"ONCE CAPITAL MANAGEMENT, LLC",12058138
31-DEC-2023,OLIVER LAGORE VANVALIN INVESTMENT GROUP,39948
31-DEC-2023,OLD SECOND NATIONAL BANK OF AURORA,29482
31-DEC-2023,OLD POINT TRUST & FINANCIAL SERVICES N A,237330
31-DEC-2023,OLD NATIONAL BANCORP /IN/,1088622
31-DEC-2023,OFI INVEST ASSET MANAGEMENT,39256311
31-DEC-2023,"Objective Capital Management, LLC",346735
31-DEC-2023,"Ocean Capital Management, LLC",401840
31-DEC-2023,PARADIGM ASSET MANAGEMENT CO LLC,98322
31-DEC-2023,"Octavia Wealth Advisors, LLC",794982
31-DEC-2023,PANAGORA ASSET MANAGEMENT INC,15380759
31-DEC-2023,"PALISADE CAPITAL MANAGEMENT, LP",16088770
31-DEC-2023,PACIFIC GLOBAL INVESTMENT MANAGEMENT CO,246470
31-DEC-2023,"PACIFIC CAPITAL WEALTH ADVISORS, INC",22112
31-DEC-2023,"Oxbow Advisors, LLC",533477
31-DEC-2023,Overbrook Management Corp,21756832
31-DEC-2023,"Outlook Wealth Advisors, LLC",241752
31-DEC-2023,"Orion Portfolio Solutions, LLC",8465164
31-DEC-2023,Orion Capital Management LLC,825054
31-DEC-2023,"Oribel Capital Management, LP",24499542
31-DEC-2023,Oracle Alpha Inc.,624429
31-DEC-2023,"Opus Capital Group, LLC",276
31-DEC-2023,"Optas, LLC",153159
31-DEC-2023,Opes Wealth Management LLC,409063
31-DEC-2023,"Meridian Wealth Advisors, LLC",3530617
31-DEC-2023,Onyx Bridge Wealth Group LLC,419529
31-DEC-2023,Onex Canada Asset Management Inc.,3536217
31-DEC-2023,OneDigital Investment Advisors LLC,11186545
31-DEC-2023,OneAscent Financial Services LLC,766
31-DEC-2023,"One Wealth Management Investment & Advisory Services, LLC",444589
31-DEC-2023,"One Wealth Advisors, LLC",227011
31-DEC-2023,"One River Asset Management, LLC",51062824
31-DEC-2023,"Olistico Wealth, LLC",451075
31-DEC-2023,"Meridian Wealth Management, LLC",15001663
31-DEC-2023,Mascoma Wealth Management LLC,2211
31-DEC-2023,Meridian Financial Partners LLC,1753
31-DEC-2023,LODESTAR PRIVATE ASSET MANAGEMENT LLC,375306
31-DEC-2023,"Klingman & Associates, LLC",296295
31-DEC-2023,"Kingsview Wealth Management, LLC",2855479
31-DEC-2023,King Wealth Management Group,401
31-DEC-2023,"Kiely Wealth Advisory Group, Inc.",37927
31-DEC-2023,Kidder Stephen W,3809811
31-DEC-2023,"Keystone Wealth Services, LLC",585218
31-DEC-2023,Keystone Financial Group,11630360
31-DEC-2023,"Keyes, Stange & Wooten Wealth Management, LLC",203721
31-DEC-2023,Key Financial Inc,286123
31-DEC-2023,"Key Client Fiduciary Advisors, LLC",787637
31-DEC-2023,Keudell/Morrison Wealth Management,349214
31-DEC-2023,"Kestra Advisory Services, LLC",12763415
31-DEC-2023,"Kercheville Advisors, LLC",364103
31-DEC-2023,Kentucky Retirement Systems Insurance Trust Fund,8484920
31-DEC-2023,Kentucky Retirement Systems,19055838
31-DEC-2023,"Kensington Investment Counsel, LLC",477608
31-DEC-2023,Kelly Financial Services LLC,47959
31-DEC-2023,Keener Financial Planning LLC,295
31-DEC-2023,"Keel Point, LLC",1047727
31-DEC-2023,"Keebeck Wealth Management, LLC",306318
31-DEC-2023,Kathleen S. Wright Associates Inc.,30072
31-DEC-2023,Kaizen Financial Strategies,879890
31-DEC-2023,"KRS Capital Management, LLC",5606592
31-DEC-2023,KPP Advisory Services LLC,604232
31-DEC-2023,KP Management LLC,4422300
