ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,issuer_lower,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED,REPORTCALENDARORQUARTER_dt
0002031775-25-000001,111862527,AMAZON COM INC,COM,023135106,,2016335,9660,SH,,SOLE,0,0,0,9660,amazon com inc,"BridgePort Financial Solutions, LLC",31-DEC-2024,,2024-12-31
0001004140-25-000001,109267537,AMAZON COM INC,COM,023135106,,25412616,115833,SH,,SOLE,0,0,0,115833,amazon com inc,PENNSYLVANIA CAPITAL MANAGEMENT INC /ADV,31-DEC-2024,,2024-12-31
0001527641-25-000002,109183072,AMAZON COM INC,COM,023135106,,10813760,49290,SH,,SOLE,,0,0,49290,amazon com inc,"MATHER GROUP, LLC.",31-DEC-2024,,2024-12-31
0001536755-25-000003,109185027,AMAZON COM INC,COM,023135106,,3259986,14859,SH,,SOLE,,42,0,14817,amazon com inc,"Commonwealth Financial Services, LLC",31-DEC-2024,,2024-12-31
0000873759-25-000001,109185769,AMAZON COM INC,COM,023135106,,1940066,8843,SH,,SOLE,0,0,0,8843,amazon com inc,TANDEM CAPITAL MANAGEMENT CORP /ADV,31-DEC-2024,,2024-12-31
0001842787-25-000002,109112852,AMAZON COM INC,COM,023135106,,562955,2566,SH,,SOLE,,0,0,2566,amazon com inc,"Stephens Consulting, LLC",31-DEC-2024,,2024-12-31
0001949059-25-000003,109113099,AMAZON COM INC,COM,023135106,,3738,17034,SH,,SOLE,0,0,0,17034,amazon com inc,"James J. Burns & Company, LLC",31-DEC-2024,,2024-12-31
0001847820-25-000001,109248218,AMAZON COM INC,COM,023135106,,7159793,32635,SH,,SOLE,,0,0,32635,amazon com inc,Robbins Farley,31-DEC-2024,,2024-12-31
0001172661-25-000354,109263081,AMAZON COM INC,COM,023135106,,9012770,41081,SH,,SOLE,,15,0,41066,amazon com inc,"Rockline Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001443095-25-000001,109128773,AMAZON COM INC,COMMON,023135106,,12711091,57438,SH,,SOLE,,0,0,57438,amazon com inc,"Welch Group, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000355,109130739,AMAZON COM INC,COM,023135106,,8281316,37747,SH,,SOLE,,0,0,37747,amazon com inc,"Sloy Dahl & Holst, LLC",31-DEC-2024,,2024-12-31
0001842787-25-000001,109130857,AMAZON COM INC,COM,023135106,,280820,1280,SH,,SOLE,,0,0,1280,amazon com inc,Newton One Investments LLC,31-DEC-2024,,2024-12-31
0001597298-25-000001,109269927,AMAZONCOM INC,C,023135106,,1962005,9496,SH,,SOLE,,0,0,9496,amazoncom inc,"Verity Asset Management, Inc.",31-DEC-2024,,2024-12-31
0001667731-25-000131,109229502,AMAZON COM INC,COM,023135106,,5162424,23531,SH,,SOLE,,0,0,23531,amazon com inc,Tanager Wealth Management LLP,31-DEC-2024,,2024-12-31
0002002654-25-000001,109141967,AMAZON COM INC,COM,023135106,,392928,1791,SH,,SOLE,,0,0,1791,amazon com inc,"PFS Partners, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000357,109156060,AMAZON COM INC,COM,023135106,,16720260,76213,SH,,SOLE,,39366,0,36847,amazon com inc,"WESPAC Advisors SoCal, LLC",31-DEC-2024,,2024-12-31
0001104659-25-006090,109178734,AMAZON,COM,023135106,,234162626,1067335,SH,,SOLE,,1067335,0,0,amazon,E. Ohman J:or Asset Management AB,31-DEC-2024,,2024-12-31
0001722053-25-000001,109245267,AMAZON COM INC,PUT,023135956,,1096950,5000,SH,Put,SOLE,,5000,0,0,amazon com inc,"CenterStar Asset Management, LLC",31-DEC-2024,,2024-12-31
0001722053-25-000001,109245124,AMAZON COM INC,CALL,023135906,,1031133,4700,SH,Call,SOLE,,4700,0,0,amazon com inc,"CenterStar Asset Management, LLC",31-DEC-2024,,2024-12-31
0001214659-25-001346,109108242,AMAZON COM INC,COM,023135106,,1610103,7339,SH,,SOLE,,7339,0,0,amazon com inc,Tranquilli Financial Advisor LLC,31-DEC-2024,,2024-12-31
0001161822-25-000002,109223318,AMAZON COM INC,COM,023135106,,19192018,87479,SH,,SOLE,0,0,0,87479,amazon com inc,GREENWOOD CAPITAL ASSOCIATES LLC,31-DEC-2024,,2024-12-31
0001140361-25-001955,109180632,AMAZON.COM INC,Common Stock,023135106,,1149863578,5241185,SH,,SOLE,,1718370,0,3522815,amazon.com inc,Ninety One UK Ltd,31-DEC-2024,,2024-12-31
0001140361-25-001958,109270583,AMAZON.COM INC,Common Stock,023135106,,40546344,184814,SH,,SOLE,,184814,0,0,amazon.com inc,Ninety One SA (PTY) Ltd,31-DEC-2024,,2024-12-31
0001630939-25-000003,109249231,AMAZON COM INC,COM,023135106,,276000,1260,SH,,SOLE,Rob/Lee/Zach,0,0,1260,amazon com inc,"Boston Standard Wealth Management, LLC",31-DEC-2024,,2024-12-31
0000014745-25-000001,109177352,AMAZON COM INC,COM,023135106,,10269646,46810,SH,,SOLE,,0,0,46810,amazon com inc,"BROWN, LISLE/CUMMINGS, INC.",31-DEC-2024,,2024-12-31
0001908433-25-000001,109159226,AMAZON COM INC,COM,023135106,,2137956,9745,SH,,SOLE,,9745,0,0,amazon com inc,Kathleen S. Wright Associates Inc.,31-DEC-2024,,2024-12-31
0001908433-25-000001,109159227,AMAZON COM INC,COM,023135106,,878229,3960,SH,,SOLE,,3960,0,0,amazon com inc,Kathleen S. Wright Associates Inc.,31-DEC-2024,,2024-12-31
0001085146-25-000492,109168696,AMAZON COM INC,COM,023135106,BBG001S5PQL7,1168251,5325,SH,,SOLE,,0,0,5325,amazon com inc,"Optas, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000469,109143821,AMAZON COM INC,COM,023135106,BBG001S5PQL7,6703681,30556,SH,,SOLE,,0,0,30556,amazon com inc,"BLODGETT WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001635633-25-000001,109163410,AMAZON COM INC,COMMON STOCK,023135106,,10527035,47984,SH,,SOLE,,41226,0,6758,amazon com inc,TRUST POINT INC.,31-DEC-2024,,2024-12-31
0002033053-25-000003,109167166,AMAZON COM INC,COM,023135106,,1705757,7775,SH,,SOLE,,0,0,7775,amazon com inc,"Paul R. Ried Financial Group, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000475,109191570,AMAZON COM INC,COM,023135106,BBG001S5PQL7,18121614,82600,SH,Put,SOLE,,82600,0,0,amazon com inc,CAAS CAPITAL MANAGEMENT LP,31-DEC-2024,,2024-12-31
0001085146-25-000475,109191569,AMAZON COM INC,COM,023135106,BBG001S5PQL7,14062899,64100,SH,Call,SOLE,,64100,0,0,amazon com inc,CAAS CAPITAL MANAGEMENT LP,31-DEC-2024,,2024-12-31
0001085146-25-000475,109191568,AMAZON COM INC,COM,023135106,BBG001S5PQL7,2186221,9965,SH,,SOLE,,9965,0,0,amazon com inc,CAAS CAPITAL MANAGEMENT LP,31-DEC-2024,,2024-12-31
0001085146-25-000476,109158448,AMAZON COM INC,COM,023135106,BBG001S5PQL7,278406,1269,SH,,SOLE,,0,0,1269,amazon com inc,"Archer Investment Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000478,109194401,AMAZON COM INC,COM,023135106,BBG001S5PQL7,11752354,53568,SH,,SOLE,,53568,0,0,amazon com inc,"Clay Northam Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000479,109154645,AMAZON COM INC,COM,023135106,BBG001S5PQL7,2510513,11443,SH,,SOLE,,0,0,11443,amazon com inc,"Dupree Financial Group, LLC",31-DEC-2024,,2024-12-31
0001841768-25-000001,109130631,AMAZON COM INC COM,Stock,023135106,,6432734,29321,SH,,SOLE,,0,0,29321,amazon com inc com,"PATRON PARTNERS, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000482,109134193,AMAZON COM INC,COM,023135106,BBG001S5PQL7,4937745,26500,SH,Call,SOLE,,26500,0,0,amazon com inc,Calamos Advisors LLC,31-DEC-2024,,2024-12-31
0001085146-25-000482,109134192,AMAZON COM INC,COM,023135106,BBG001S5PQL7,717158047,3268873,SH,,SOLE,,3254562,0,14311,amazon com inc,Calamos Advisors LLC,31-DEC-2024,,2024-12-31
0001085146-25-000483,109236283,AMAZON COM INC,COM,023135106,BBG001S5PQL7,65142376,296925,SH,,SOLE,,284328,0,12597,amazon com inc,Calamos Wealth Management LLC,31-DEC-2024,,2024-12-31
0001085146-25-000484,109223084,AMAZON COM INC,COM,023135106,BBG001S5PQL7,1190630,5427,SH,,SOLE,,5427,0,0,amazon com inc,"RBA Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001337263-25-000002,109232460,AMAZON COM INC,COM,023135106,,7702000,35108,SH,,SOLE,0,0,0,35108,amazon com inc,First Dallas Securities Inc.,31-DEC-2024,,2024-12-31
0001085146-25-000485,109120190,AMAZON COM INC,COM,023135106,BBG001S5PQL7,267656,1220,SH,,SOLE,,0,0,1220,amazon com inc,"Mokosak Advisory Group, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000487,109142078,AMAZON COM INC,COM,023135106,BBG001S5PQL7,877560,4000,SH,,SOLE,,4000,0,0,amazon com inc,"Flavin Financial Services, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000488,109195542,AMAZON COM INC,COM,023135106,BBG001S5PQL7,5305732,24184,SH,,SOLE,,0,0,24184,amazon com inc,"WJ Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000489,109170871,AMAZON COM INC,COM,023135106,BBG001S5PQL7,3818287,17404,SH,,SOLE,,0,0,17404,amazon com inc,"Tempus Wealth Planning, LLC",31-DEC-2024,,2024-12-31
0001161670-25-000001,109279186,Amazon,COM,023135106,,29583425,134844,SH,,SOLE,,0,0,134844,amazon,CULLINAN ASSOCIATES INC,31-DEC-2024,,2024-12-31
0001221073-25-000013,109127273,AMAZON COM INC,COM,023135106,BBG001S5PQL7,26655007,121496,SH,,SOLE,,0,0,121496,amazon com inc,GDS Wealth Management,31-DEC-2024,,2024-12-31
0001012975-25-000059,109226176,AMAZON COM INC,COM,023135106,,11243738,51250,SH,,SOLE,,51250,0,0,amazon com inc,HELIOS CAPITAL MANAGEMENT PTE. LTD,31-DEC-2024,,2024-12-31
0001963839-25-000004,109194241,AMAZON.COM INC,Equity,023135106,,1243503,5668,SH,,SOLE,0,5668,0,0,amazon.com inc,"Redwood Wealth Management Group, LLC",31-DEC-2024,,2024-12-31
0001062993-25-001091,109234080,AMAZON COM INC,COM,023135106,,5459081,24883,SH,,SOLE,,0,0,24883,amazon com inc,"E&G Advisors, LP",31-DEC-2024,,2024-12-31
0001085146-25-000504,109239808,AMAZON COM INC,COM,023135106,BBG001S5PQL7,73830878,336528,SH,,SOLE,,336528,0,0,amazon com inc,WT Asset Management Ltd,31-DEC-2024,,2024-12-31
0000923116-25-000001,109171248,AMAZON COM INC COM             COM,COM,023135106,,464,2115,SH,,SOLE,RPG,915,0,1200,amazon com inc com             com,GROESBECK INVESTMENT MANAGEMENT CORP /NJ/,31-DEC-2024,,2024-12-31
0001085146-25-000501,109231600,AMAZON COM INC,COM,023135106,,1121302,5111,SH,,SOLE,,0,0,5111,amazon com inc,"Summit Wealth Partners, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000138,109232356,AMAZON COM INC,COM,023135106,,11674660,53214,SH,,SOLE,,0,0,53214,amazon com inc,Tyche Wealth Partners LLC,31-DEC-2024,,2024-12-31
0001951757-25-000139,109116183,AMAZON COM INC,COM,023135106,,618680,2820,SH,,SOLE,,0,0,2820,amazon com inc,"Inman Jager Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001272544-25-000001,109269149,AMAZON COM INC,COM,023135106,,460719,2100,SH,,SOLE,0,2100,0,0,amazon com inc,MONTGOMERY INVESTMENT MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001398344-25-001093,109182087,AMAZON COM INC,COM,023135106,,4586129,20904,SH,,SOLE,,0,0,20904,amazon com inc,Weaver Capital Management LLC,31-DEC-2024,,2024-12-31
0001536799-25-000001,109256299,AMAZON COM INC COM,AMZN,023135106,,6027000,27472,SH,,SOLE,,0,0,27472,amazon com inc com,"Jackson Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001420506-25-000056,109194298,AMAZON COM INC,COM,023135106,,29681273,135290,SH,,SOLE,,135290,0,0,amazon com inc,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,31-DEC-2024,,2024-12-31
0001398344-25-001095,109268814,AMAZON COM INC,COM,023135106,,2055091,9367,SH,,SOLE,,0,0,9367,amazon com inc,"Berkshire Money Management, Inc.",31-DEC-2024,,2024-12-31
0001941040-25-000033,109268742,AMAZON COM INC,COM,023135106,,7155790,32617,SH,,SOLE,,0,0,32617,amazon com inc,"JERICHO FINANCIAL, LLP",31-DEC-2024,,2024-12-31
0000905148-25-000188,109257613,AMAZON COM INC,COM,023135106,,784433088,3540724,SH,,SOLE,,3540724,0,0,amazon com inc,"Mirae Asset Global Investments Co., Ltd.",31-DEC-2024,,2024-12-31
0001085146-25-000494,109166802,AMAZON COM INC,COM,023135106,,1548032,7056,SH,,SOLE,,0,0,7056,amazon com inc,"RFG Holdings, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000505,109264213,AMAZON COM INC,COM,023135106,BBG001S5PQL7,28092043,126941,SH,,SOLE,,126566,0,375,amazon com inc,COUNTRY CLUB BANK,31-DEC-2024,,2024-12-31
0001214659-25-001350,109167779,AMAZON COM INC,COM,023135106,,23074078,234,SH,,SOLE,,234,0,0,amazon com inc,QUATTRO FINANCIAL ADVISORS LLC,31-DEC-2024,,2024-12-31
0001085146-25-000506,109271000,AMAZON COM INC,COM,023135106,BBG001S5PQL7,5209854,23746,SH,,SOLE,,23746,0,0,amazon com inc,"Lion Street Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000507,109158378,AMAZON COM INC,COM,023135106,BBG001S5PQL7,1827519,8330,SH,,SOLE,,0,0,8330,amazon com inc,Massachusetts Wealth Management,31-DEC-2024,,2024-12-31
0001910411-25-000001,109196615,AMAZON COM INCORPORATED,COM,023135106,,5474928,23256,SH,,SOLE,,0,0,23256,amazon com incorporated,"Confluence Wealth Services, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000510,109251657,AMAZON COM INC,COM,023135106,,23152435,105531,SH,,SOLE,,0,0,105531,amazon com inc,MONEY CONCEPTS CAPITAL CORP,31-DEC-2024,,2024-12-31
0001697274-25-000001,109206288,AMAZON COM INC COM,COM,023135106,,15829866,72154,SH,,SOLE,,0,0,15829866,amazon com inc com,"NVWM, LLC",31-DEC-2024,,2024-12-31
0001697274-25-000001,109206425,AMAZON COM INC COM,COM,023135106,,271166,1236,SH,,SOLE,,0,0,271166,amazon com inc com,"NVWM, LLC",31-DEC-2024,,2024-12-31
0000919574-25-000511,109153654,AMAZON COM INC,COM,023135106,,35572114,162141,SH,,SOLE,,162141,0,0,amazon com inc,DELTEC ASSET MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001085146-25-000511,109272380,AMAZON COM INC,COM,023135106,,3266278,14888,SH,,SOLE,,0,0,14888,amazon com inc,TECTONIC ADVISORS LLC,31-DEC-2024,,2024-12-31
0001085146-25-000500,109266366,AMAZON COM INC,COM,023135106,,5915632,26964,SH,,SOLE,,320,0,26644,amazon com inc,"AUA CAPITAL MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001104659-25-006199,109236803,"Amazon.com, Inc.",STOCK,023135106,,932408,4250,SH,,SOLE,,0,0,0,"amazon.com, inc.",SPIRIT OF AMERICA MANAGEMENT CORP/NY,31-DEC-2024,,2024-12-31
0001104659-25-006199,109236529,"Amazon.com, Inc.",STOCK,023135106,,5693171,25950,SH,,SOLE,,0,0,0,"amazon.com, inc.",SPIRIT OF AMERICA MANAGEMENT CORP/NY,31-DEC-2024,,2024-12-31
0002026645-25-000002,109161254,AMAZON COM INC COM,Stock,023135106,,4128700,18819,SH,,SOLE,0,18819,0,0,amazon com inc com,"HAGER INVESTMENT MANAGEMENT SERVICES, LLC",31-DEC-2024,,2024-12-31
0001058800-25-000001,109140967,Amazon.com Inc.,COM,023135106,,38761,176678,SH,,SOLE,,0,0,176678,amazon.com inc.,BEACH INVESTMENT COUNSEL INC/PA,31-DEC-2024,,2024-12-31
0001734565-25-000001,109195724,AMAZON COM INC,COM,023135106,,25084394,114337,SH,,SOLE,,114337,0,0,amazon com inc,Avitas Wealth Management LLC,31-DEC-2024,,2024-12-31
0001951757-25-000131,109248435,AMAZON COM INC,COM,023135106,,3695186,16843,SH,,SOLE,,0,0,16843,amazon com inc,"1858 WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000132,109188001,AMAZON COM INC,COM,023135106,,269630,1229,SH,,SOLE,,0,0,1229,amazon com inc,"BEACON FINANCIAL PLANNING, INC",31-DEC-2024,,2024-12-31
0001900946-25-000001,109200771,AMAZON COM INC,COM,023135106,,738686,3367,SH,,SOLE,0,3367,0,0,amazon com inc,"CarsonAllaria Wealth Management, Ltd.",31-DEC-2024,,2024-12-31
0001172661-25-000358,109232577,AMAZON COM INC,COM,023135106,,310656,1416,SH,,SOLE,,0,0,1416,amazon com inc,MAS Advisors LLC,31-DEC-2024,,2024-12-31
0001951757-25-000133,109209497,AMAZON COM INC,COM,023135106,,1198308,5462,SH,,SOLE,,5462,0,0,amazon com inc,"Cassia Capital Partners, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000134,109194559,AMAZON COM INC,COM,023135106,,206665,942,SH,,SOLE,,0,0,942,amazon com inc,Fusion Family Wealth LLC,31-DEC-2024,,2024-12-31
0001172661-25-000359,109232658,AMAZON COM INC,COM,023135106,,91742097,418169,SH,,SOLE,,196457,0,221712,amazon com inc,WINDWARD CAPITAL MANAGEMENT CO /CA,31-DEC-2024,,2024-12-31
0001958743-25-000001,109196268,AMAZON COM INC,COM,023135106,,1465165,6239,SH,,SOLE,0,0,0,6239,amazon com inc,"GUIDANCE CAPITAL, INC",31-DEC-2024,,2024-12-31
0001085146-25-000495,109260846,AMAZON COM INC,COM,023135106,,8079700,36827,SH,,SOLE,,0,0,36827,amazon com inc,"Old North State Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000136,109128265,AMAZON COM INC,COM,023135106,,13511969,61851,SH,,SOLE,,0,0,61851,amazon com inc,"Sargent Investment Group, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000137,109205839,AMAZON COM INC,COM,023135106,,1757753,8012,SH,,SOLE,,0,0,8012,amazon com inc,SILVERLAKE WEALTH MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001140361-25-001981,109149266,AMAZON COM INC,COM,023135106,,810975574,3696502,SH,,SOLE,,3696502,0,0,amazon com inc,Retirement Systems of Alabama,31-DEC-2024,,2024-12-31
0001858789-25-000001,109139187,Amazon.Com Inc,COM,023135106,,255810715,1166009,SH,,SOLE,,235816,0,930193,amazon.com inc,"YOUSIF CAPITAL MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000497,109164203,AMAZON COM INC,COM,023135106,BBG001S5PQL7,129076213,588341,SH,,SOLE,,0,0,588341,amazon com inc,"Stratos Wealth Partners, LTD.",31-DEC-2024,,2024-12-31
0001085146-25-000498,109235084,AMAZON COM INC,COM,023135106,BBG001S5PQL7,29146406,132852,SH,,SOLE,,0,0,132852,amazon com inc,"Stratos Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000499,109182374,AMAZON COM INC,COM,023135106,BBG001S5PQL7,18980987,86517,SH,,SOLE,,0,0,86517,amazon com inc,"Stratos Investment Management, LLC",31-DEC-2024,,2024-12-31
0001804352-25-000001,109201089,AMAZON COM INC,CALL,023135906,,416841,1900,SH,Call,SOLE,,1900,0,0,amazon com inc,"PING CAPITAL MANAGEMENT, INC.",31-DEC-2024,,2024-12-31
0001804352-25-000001,109201072,AMAZON COM INC,PUT,023135956,,219390,1000,SH,Put,SOLE,,1000,0,0,amazon com inc,"PING CAPITAL MANAGEMENT, INC.",31-DEC-2024,,2024-12-31
0002024333-25-000001,109230504,AMAZON COM INC,COM,023135106,,7065236,32204,SH,,SOLE,,485,0,31719,amazon com inc,"ALEXANDER LABRUNERIE & CO., INC.",31-DEC-2024,,2024-12-31
0001668256-25-000001,109225790,AMAZON COM INC,COM,023135106,,2873660,13098,SH,,SOLE,,13098,0,0,amazon com inc,Matisse Capital,31-DEC-2024,,2024-12-31
0001849561-25-000001,109220303,AMAZON COM INC,COM,023135106,,6887344,31393,SH,,SOLE,,0,0,31393,amazon com inc,"CHILDRESS CAPITAL ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001348183-25-000001,108945878,Amazon Com Inc,COM,023135106,,3882,17696,SH,,SOLE,,0,0,17696,amazon com inc,"AlphaMark Advisors, LLC",31-DEC-2024,,2024-12-31
0001104659-25-005890,109251264,AMAZON COM INC COM,Stock,023135106,,8996087,41005,SH,,SOLE,,41005,0,0,amazon com inc com,"Western Pacific Wealth Management, LP",31-DEC-2024,,2024-12-31
0001994434-25-000001,109182606,AMAZON COM INC,COM,023135106,,1737569,7920,SH,,SOLE,,7920,0,0,amazon com inc,WFA Asset Management Corp,31-DEC-2024,,2024-12-31
0001782491-25-000001,109248317,AMAZON COM INC,COM,023135106,,3436186,15662,SH,,SOLE,,15662,0,0,amazon com inc,Jacobsen Capital Management,31-DEC-2024,,2024-12-31
0001811907-25-000001,109135716,Amazon,AMZN,023135106,,1113,5072,SH,,SOLE,,0,0,0,amazon,"Citadel Investment Advisory, Inc.",31-DEC-2024,,2024-12-31
0000773411-25-000001,109242311,AMAZON COM INC,COM,023135106,,7688,35044,SH,,SOLE,,0,0,35044,amazon com inc,VALLEY NATIONAL ADVISERS INC,31-DEC-2024,,2024-12-31
0000044365-25-000001,109213647,AMAZON COM INC,COM,023135106,,61543141,280519,SH,,SOLE,,280519,0,0,amazon com inc,CENTRAL TRUST Co,31-DEC-2024,,2024-12-31
0001992785-25-000001,109226952,AMAZON COM INC,COM,023135106,,187140,853,SH,,SOLE,,0,0,853,amazon com inc,"CGC Financial Services, LLC",31-DEC-2024,,2024-12-31
0001910488-25-000001,109278705,AMAZON COM INC COM,Stock,023135106,,971020,4426,SH,,SOLE,0,0,0,4426,amazon com inc com,Red Tortoise LLC,31-DEC-2024,,2024-12-31
0001601348-25-000001,109187083,AMAZON COM INC,COM,023135106,,8052001,36385,SH,,SOLE,,0,0,36385,amazon com inc,Riggs Asset Managment Co. Inc.,31-DEC-2024,,2024-12-31
0001580642-25-000421,109268560,AMAZON COM INC,COM,023135106,,6000463,27351,SH,,SOLE,,0,0,27351,amazon com inc,"McAdam, LLC",31-DEC-2024,,2024-12-31
0001800379-25-000001,109209866,AMAZON COM INC,COM,023135106,,7322580,33377,SH,,SOLE,,0,0,33377,amazon com inc,"SkyOak Wealth, LLC",31-DEC-2024,,2024-12-31
0002001434-25-000001,109195498,AMAZON COM INC,COM,023135106,,407846,1859,SH,,SOLE,,1859,0,0,amazon com inc,Level Wealth Management LLC,31-DEC-2024,,2024-12-31
0001511098-25-000001,109188099,Amazon.com Inc,CS,023135106,,53146,242243,SH,,SOLE,,53146,0,0,amazon.com inc,Baskin Financial Services Inc.,31-DEC-2024,,2024-12-31
0001085146-25-000468,109123725,AMAZON COM INC,COM,023135106,,241329,1100,SH,,SOLE,,0,0,1100,amazon com inc,"Sunesis Advisors, LLC",31-DEC-2024,,2024-12-31
0001754960-25-000069,109166954,AMAZON COM INC,COM,023135106,,1267855,5779,SH,,SOLE,,0,0,5779,amazon com inc,Horst & Graben Wealth Management LLC,31-DEC-2024,,2024-12-31
0001731837-25-000001,109273609,AMAZON COM,Common Stock,023135106,,21793139,99335,SH,,SOLE,,0,0,99335,amazon com,"GPS Wealth Strategies Group, LLC",31-DEC-2024,,2024-12-31
0001767699-25-000001,109189070,AMAZON COM INC,COM,023135106,,2319172,10571,SH,,SOLE,0,0,0,10571,amazon com inc,"ALTERNA WEALTH MANAGEMENT, INC",31-DEC-2024,,2024-12-31
0000892303-25-000001,109147630,AMAZON.COM INC,COMMON STOCK,023135106,,74082989,337677,SH,,SOLE,,337327,0,350,amazon.com inc,STOCK YARDS BANK & TRUST CO,31-DEC-2024,,2024-12-31
0001951757-25-000120,109236418,AMAZON COM INC,COM,023135106,,2041205,9304,SH,,SOLE,,0,0,9304,amazon com inc,ADAMSBROWN WEALTH CONSULTANTS LLC,31-DEC-2024,,2024-12-31
0001951757-25-000121,109224792,AMAZON COM INC,COM,023135106,,1390494,6338,SH,,SOLE,,0,0,6338,amazon com inc,"CCG WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000122,109277579,AMAZON COM INC,COM,023135106,,22564042,102849,SH,,SOLE,,0,0,102849,amazon com inc,CFM WEALTH PARTNERS LLC,31-DEC-2024,,2024-12-31
0001951757-25-000123,109154831,AMAZON COM INC,COM,023135106,,799368,3395,SH,,SOLE,,0,0,3395,amazon com inc,"Cook Wealth, LLC",31-DEC-2024,,2024-12-31
0002001434-25-000002,109167421,AMAZON COM INC,COM,023135106,,4945084,22540,SH,,SOLE,,22540,0,0,amazon com inc,"Burford Brothers, Inc.",31-DEC-2024,,2024-12-31
0001808915-25-000001,109230978,AMAZON COM INC,COM,023135106,,40892770,186393,SH,,SOLE,0,0,0,186393,amazon com inc,"U.S. Capital Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001755933-25-000002,109157666,AMAZON COM INC COM,Stock,023135106,,494724,2255,SH,,SOLE,,2255,0,0,amazon com inc com,Dougherty Wealth Advisers LLC,31-DEC-2024,,2024-12-31
0001845003-25-000001,109219996,AMAZON COM INC,COM,023135106,,10731769,48916,SH,,SOLE,,48916,0,0,amazon com inc,Golden State Equity Partners,31-DEC-2024,,2024-12-31
0001951757-25-000118,109228498,AMAZON COM INC,COM,023135106,,2699444,12304,SH,,SOLE,,0,0,12304,amazon com inc,"Avantra Family Wealth, Inc.",31-DEC-2024,,2024-12-31
0001005607-25-000002,109172657,AMAZON COM INC,COM,023135106,,1288697,5874,SH,,SOLE,0,90,0,5784,amazon com inc,"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001909316-25-000001,109275839,AMAZON COM INC,COM,023135106,,3202047,14595,SH,,SOLE,0,0,14595,0,amazon com inc,JOURNEY STRATEGIC WEALTH LLC,31-DEC-2024,,2024-12-31
0001909316-25-000001,109275838,AMAZON COM INC,COM,023135106,,2408244,10977,SH,,SOLE,0,0,10977,0,amazon com inc,JOURNEY STRATEGIC WEALTH LLC,31-DEC-2024,,2024-12-31
0001909316-25-000001,109275837,AMAZON COM INC,COM,023135106,,224875,1025,SH,,SOLE,0,0,1025,0,amazon com inc,JOURNEY STRATEGIC WEALTH LLC,31-DEC-2024,,2024-12-31
0001909316-25-000001,109275836,AMAZON COM INC,COM,023135106,,12066,55,SH,,SOLE,0,0,55,0,amazon com inc,JOURNEY STRATEGIC WEALTH LLC,31-DEC-2024,,2024-12-31
0001909316-25-000001,109275835,AMAZON COM INC,COM,023135106,,4900630,22338,SH,,SOLE,0,0,0,22338,amazon com inc,JOURNEY STRATEGIC WEALTH LLC,31-DEC-2024,,2024-12-31
0001876326-25-000001,109173166,AMAZON COM INC,COM,023135106,,3263646,14876,SH,,SOLE,0,0,0,14876,amazon com inc,Five Oceans Advisors,31-DEC-2024,,2024-12-31
