ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,issuer_lower,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED,REPORTCALENDARORQUARTER_dt
0002031775-25-000001,111862656,TESLA INC,COM,88160R101,,298539,1059,SH,,SOLE,0,0,0,1059,tesla inc,"BridgePort Financial Solutions, LLC",31-DEC-2024,,2024-12-31
0001376474-25-000111,109120331,TESLA INC COM,Stock,88160R101,,875525,2168,SH,,SOLE,,2168,0,0,tesla inc com,"SOA Wealth Advisors, LLC.",31-DEC-2024,,2024-12-31
0000950123-25-000642,109242822,TESLA INC,CS,88160R101,,359,889,SH,,SOLE,,0,0,0,tesla inc,APPLETON PARTNERS INC/MA,31-DEC-2024,,2024-12-31
0001830817-25-000001,109142237,TESLA INC,COM,88160R101,,4563280,11299,SH,,SOLE,,0,0,11299,tesla inc,Platform Technology Partners,31-DEC-2024,,2024-12-31
0001973728-25-000001,109277402,TESLA INC,COM,88160R101,,231631,558,SH,,SOLE,0,0,0,558,tesla inc,"Dodds Wealth, LLC",31-DEC-2024,,2024-12-31
0001398344-25-001199,109278051,TESLA INC,COM,88160R101,,6468945,15761,SH,,SOLE,,0,0,15761,tesla inc,Realta Investment Advisors,31-DEC-2024,,2024-12-31
0000033250-25-000001,109294855,Tesla Inc,Com,88160R101,,2958936,7327,SH,,SOLE,0,7327,0,0,tesla inc,EQUITABLE TRUST CO,31-DEC-2024,,2024-12-31
0000887602-25-000001,109192126,TESLA INC COM,COM,88160R101,,269361,667,SH,,SOLE,,0,0,667,tesla inc com,"BARRETT & COMPANY, INC.",31-DEC-2024,,2024-12-31
0001172661-25-000377,109256366,TESLA INC,COM,88160R101,,490666,1215,SH,,SOLE,,0,0,1215,tesla inc,"BRIGHT FINANCIAL ADVISORS, INC.",31-DEC-2024,,2024-12-31
0001776033-25-000003,109262935,TESLA INC,Common Stock,88160R101,,6690010,16566,SH,,SOLE,,2001,0,14565,tesla inc,"Golden State Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001876811-25-000001,109189270,TESLA INC,COM,88160R101,,946197,2343,SH,,SOLE,,0,0,2343,tesla inc,"Heritage Investment Group, Inc.",31-DEC-2024,,2024-12-31
0002006405-25-000001,109228087,TESLA INC,COM,88160R101,,718431,1779,SH,,SOLE,,1779,0,0,tesla inc,"Solutions 4 Wealth, Ltd",31-DEC-2024,,2024-12-31
0001162044-25-000080,109233729,TESLA INC,COM,88160R101,,513281,1271,SH,,SOLE,,1271,0,0,tesla inc,Archer Investment Corp,31-DEC-2024,,2024-12-31
0001214659-25-001425,109252583,TESLA INC,COM,88160R101,,2440001,6042,SH,,SOLE,,0,0,6042,tesla inc,SMART Wealth LLC,31-DEC-2024,,2024-12-31
0001527488-25-000002,109198301,TESLA MOTORS INC,COM,88160R101,,831,2058,SH,,SOLE,,2058,0,0,tesla motors inc,TOBAM,31-DEC-2024,,2024-12-31
0001963040-25-000001,109208651,TESLA INC,COM,88160R101,,3476659,8609,SH,,SOLE,0,0,0,8609,tesla inc,LODESTAR PRIVATE ASSET MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0000929638-25-000367,109129991,TESLA INC,COM,88160R101,,38245667,94705,SH,,SOLE,,94705,0,0,tesla inc,"Global X Japan Co., Ltd.",31-DEC-2024,,2024-12-31
0001214659-25-001423,109154550,TESLA INC,COM,88160R101,,1477247,3658,SH,,SOLE,,3658,0,0,tesla inc,"Prairie Wealth Advisors, Inc.",31-DEC-2024,,2024-12-31
0000911274-25-000001,109225280,TESLA INC COM,Stock,88160R101,,702682,1740,SH,,SOLE,0,1740,0,0,tesla inc com,"BEESE FULMER INVESTMENT MANAGEMENT, INC.",31-DEC-2024,,2024-12-31
0002046607-25-000001,109193952,TESLA INC,COM,88160R101,,846449,2096,SH,,SOLE,,0,0,2096,tesla inc,"Fairvoy Private Wealth, LLC",31-DEC-2024,,2024-12-31
0002053642-25-000001,109127386,TESLA INC,COM,88160R101,,23019,57,SH,,SOLE,,0,0,57,tesla inc,"Keystone Financial Group, Inc.",31-DEC-2024,,2024-12-31
0001437749-25-001952,109205934,TESLA INC,COM,88160R101,,396571,982,SH,,SOLE,,0,0,982,tesla inc,"5th Street Advisors, LLC",31-DEC-2024,,2024-12-31
0001910168-25-000001,109111357,TESLA INC,COM,88160R101,,260477,645,SH,,SOLE,,645,0,0,tesla inc,Ameliora Wealth Management Ltd.,31-DEC-2024,,2024-12-31
0000950123-25-000628,109216457,Tesla inc,COM,88160R101,,8856449,21942,SH,,SOLE,,21942,0,0,tesla inc,"Livforsakringsbolaget Skandia, Omsesidigt",31-DEC-2024,,2024-12-31
0000950123-25-000628,109216689,Tesla inc,COM,88160R101,,28314645,70150,SH,,SOLE,,70150,0,0,tesla inc,"Livforsakringsbolaget Skandia, Omsesidigt",31-DEC-2024,,2024-12-31
0000950123-25-000621,109122013,TESLA INC,COM,88160R101,,140368726,347585,SH,,SOLE,,347585,0,0,tesla inc,"Sumitomo Mitsui DS Asset Management Company, Ltd",31-DEC-2024,,2024-12-31
0001754960-25-000075,109148179,TESLA INC,COM,88160R101,,2047237,5069,SH,,SOLE,,0,0,5069,tesla inc,"Leo Wealth, LLC",31-DEC-2024,,2024-12-31
0002017868-25-000002,109277223,TESLA INC,COM,88160R101,,251379,622,SH,,SOLE,,0,0,622,tesla inc,"Financial Synergies Wealth Advisors, Inc.",31-DEC-2024,,2024-12-31
0001849614-25-000001,109268962,TESLA INC,COM,88160R101,,582337,1442,SH,,SOLE,,0,0,1442,tesla inc,"ENCOMPASS WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001754960-25-000076,109254977,TESLA INC,COM,88160R101,,8839131,8660672,SH,,SOLE,,0,0,8660672,tesla inc,"Strategic Financial Concepts, LLC",31-DEC-2024,,2024-12-31
0001836270-25-000001,109116671,TESLA INC,COM,88160R101,,195862,485,SH,,SOLE,,485,0,0,tesla inc,"Iron Horse Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001987321-25-000001,109237962,TESLA INC,COM,88160R101,,443820,1099,SH,,SOLE,,1099,0,0,tesla inc,Arcataur Capital Management LLC,31-DEC-2024,,2024-12-31
0001172779-25-000001,109136916,TESLA INC,COM,88160R101,,291572,722,SH,,SOLE,0,0,0,722,tesla inc,DOCK STREET ASSET MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001990080-25-000001,108800495,TESLA INC,COM,88160R101,,213631,529,SH,,SOLE,0,529,0,0,tesla inc,"INVESCO, LLC",31-DEC-2024,,2024-12-31
0001482688-25-000003,109131564,"TESLA, INC. CMN",COM,88160r101,,5779354,14311,SH,,SOLE,,14311,0,0,"tesla, inc. cmn",Sageworth Trust Co,31-DEC-2024,,2024-12-31
0002018007-25-000001,109126256,TESLA INC,COM,88160R101,,466436,1155,SH,,SOLE,,840,0,315,tesla inc,"American Capital Advisory, LLC",31-DEC-2024,,2024-12-31
0001697934-25-000001,109265832,TESLA INC,COM,88160r101,,1983662,4912,SH,,SOLE,,2931,0,1981,tesla inc,"Moloney Securities Asset Management, LLC",31-DEC-2024,,2024-12-31
0001766571-25-000002,109236003,TESLA INC,COM,88160R101,,646952,1602,SH,,SOLE,0,0,0,1602,tesla inc,"Pacific Wealth Strategies Group, Inc.",31-DEC-2024,,2024-12-31
0002011195-25-000002,109211353,TESLA INC,COM,88160R101,,33843052,83803,SH,,SOLE,0,240,0,83563,tesla inc,"Apollon Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001911322-25-000001,109162150,TESLA INC,COM,88160R101,,208381,516,SH,,SOLE,0,516,0,0,tesla inc,Byrne Asset Management LLC,31-DEC-2024,,2024-12-31
0002011195-25-000001,109247478,TESLA INC,COM,88160R101,,588799,1458,SH,,SOLE,0,0,0,1458,tesla inc,"Apollon Financial, LLC",31-DEC-2024,,2024-12-31
0001420506-25-000061,109215933,TESLA INC,COM,88160R101,,863007,2137,SH,,SOLE,,0,0,2137,tesla inc,"OPINICUS CAPITAL, INC.",31-DEC-2024,,2024-12-31
0001840755-25-000001,109247612,TESLA INC,COM,88160R101,,1988508,4924,SH,,SOLE,,4924,0,0,tesla inc,Unison Asset Management LLC,31-DEC-2024,,2024-12-31
0001085146-25-000548,109237148,TESLA INC,COM,88160R101,BBG001SQKGD7,296036,733,SH,,SOLE,,733,0,0,tesla inc,"Almanack Investment Partners, LLC.",31-DEC-2024,,2024-12-31
0001085146-25-000546,109122541,TESLA INC,COM,88160R101,BBG001SQKGD7,29445186,72913,SH,,SOLE,,0,0,72913,tesla inc,"Mezzasalma Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000544,109267290,TESLA INC,COM,88160R101,BBG001SQKGD7,4872733,12066,SH,,SOLE,,12066,0,0,tesla inc,"Vest Financial, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000542,109200143,TESLA INC,COM,88160R101,BBG001SQKGD7,323072,800,SH,,SOLE,,0,0,800,tesla inc,"BayBridge Capital Group, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000541,109177721,TESLA INC,COM,88160R101,BBG001SQKGD7,424032,1050,SH,,SOLE,,0,0,1050,tesla inc,"Clientfirst Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000539,109207532,TESLA INC,COM,88160R101,BBG001SQKGD7,646103,1600,SH,,SOLE,,1600,0,0,tesla inc,Austin Asset Management Co Inc,31-DEC-2024,,2024-12-31
0001214659-25-001430,109167163,TESLA INC,COM,88160R101,,905595,2168,SH,,SOLE,,2168,0,0,tesla inc,QUATTRO FINANCIAL ADVISORS LLC,31-DEC-2024,,2024-12-31
0001085146-25-000538,109117366,TESLA INC,COM,88160R101,BBG001SQKGD7,10110538,25036,SH,,SOLE,,25036,0,0,tesla inc,CIDEL ASSET MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001085146-25-000536,109155658,TESLA INC,COM,88160R101,BBG001SQKGD7,6888299,17057,SH,,SOLE,,17057,0,0,tesla inc,CONNING INC.,31-DEC-2024,,2024-12-31
0001085146-25-000532,109153189,TESLA INC,COM,88160R101,BBG001SQKGD7,1550746,3840,SH,,SOLE,,0,0,3840,tesla inc,"WOODWARD DIVERSIFIED CAPITAL, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000531,109229067,TESLA INC,COM,88160R101,BBG001SQKGD7,1487343,3683,SH,,SOLE,,0,0,3683,tesla inc,"Joel Isaacson & Co., LLC",31-DEC-2024,,2024-12-31
0001085146-25-000530,109193565,TESLA INC,COM,88160R101,BBG001SQKGD7,5035077,12468,SH,,SOLE,,0,0,12468,tesla inc,"Clarity Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000528,109160087,TESLA INC,COM,88160R101,BBG001SQKGD7,1199808,2971,SH,,SOLE,,0,0,2971,tesla inc,"Northstar Group, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000527,109157934,TESLA INC,COM,88160R101,BBG001SQKGD7,455531,1128,SH,,SOLE,,1128,0,0,tesla inc,"Capital Management Associates, Inc",31-DEC-2024,,2024-12-31
0001085146-25-000526,109179628,TESLA INC,COM,88160R101,BBG001SQKGD7,3372466,8351,SH,,SOLE,,0,0,8351,tesla inc,Shepherd Financial Partners LLC,31-DEC-2024,,2024-12-31
0001085146-25-000522,109273150,TESLA INC,COM,88160R101,BBG001SQKGD7,1957009,4846,SH,,SOLE,,0,0,4846,tesla inc,"BLB&B Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000521,109235576,TESLA INC,COM,88160R101,BBG001SQKGD7,20397958,50510,SH,,SOLE,,50510,0,0,tesla inc,EULAV Asset Management,31-DEC-2024,,2024-12-31
0001085146-25-000520,109192502,TESLA INC,COM,88160R101,BBG001SQKGD7,6480420,16047,SH,,SOLE,,16047,0,0,tesla inc,"Arlington Financial Advisors, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000519,109194768,TESLA INC,COM,88160R101,BBG001SQKGD7,1892395,4686,SH,,SOLE,,0,0,4686,tesla inc,"D'Orazio & Associates, Inc.",31-DEC-2024,,2024-12-31
0001791965-25-000001,109197752,TESLA INC,COM,88160R101,,19788510,49001,SH,,SOLE,0,0,0,49001,tesla inc,"Kingsview Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001910174-25-000001,109193466,TESLA INC,COM,88160R101,,210804,522,SH,,SOLE,,0,0,522,tesla inc,"Archvest Wealth Advisors, Inc.",31-DEC-2024,,2024-12-31
0001791996-25-000001,109113675,TESLA INC,COM,88160R101,,206363,511,SH,,SOLE,,0,0,511,tesla inc,1900 WEALTH MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001632078-25-000002,109228348,TESLA INC,COM,88160R101,,227480,563,SH,,SOLE,Spectrum Asset Management Inc.,563,0,0,tesla inc,"Spectrum Asset Management, Inc. (NB/CA)",31-DEC-2024,,2024-12-31
0001909307-25-000002,109208842,TESLA INC,COM,88160R101,,2225562,5511,SH,,SOLE,0,0,0,5511,tesla inc,"Investments & Financial Planning, LLC",31-DEC-2024,,2024-12-31
0000051762-25-000001,109201239,TESLA INC,COM,88160R101,,1211924,3001,SH,,SOLE,,3001,0,0,tesla inc,RNC CAPITAL MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001417889-25-000001,109146465,TESLA INC,COM,88160R101,,505608,1252,SH,,SOLE,,0,0,1252,tesla inc,"Vision Capital Management, Inc.",31-DEC-2024,,2024-12-31
0001722512-25-000002,109229697,TESLA INC,COM,88160R101,,1731690,4288,SH,,SOLE,0,0,0,4288,tesla inc,Trilogy Capital Inc.,31-DEC-2024,,2024-12-31
0001008895-25-000001,109244855,TESLA INC,COM,88160R101,,3420976,8471,SH,,SOLE,0,85,0,8386,tesla inc,SCHMIDT P J INVESTMENT MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001172661-25-000364,109227612,TESLA INC,COM,88160R101,,5830642,14438,SH,,SOLE,,1325,0,13113,tesla inc,"Robertson Stephens Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001062993-25-001111,109123376,TESLA INCORPORATED,Common Stock,88160R101,,478550,1185,SH,,SOLE,,0,0,1185,tesla incorporated,Meadow Creek Wealth Advisors LLC,31-DEC-2024,,2024-12-31
0001730033-25-000001,109169784,TESLA INC,COM,88160R101,,17751192,43956,SH,,SOLE,,43940,0,16,tesla inc,Crewe Advisors LLC,31-DEC-2024,,2024-12-31
0001398344-25-001110,109128898,TESLA INC,COM,88160R101,,204747,507,SH,,SOLE,,507,0,0,tesla inc,"ABSHER WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001104659-25-006241,109113341,TESLA INC,COM,88160R101,,31096,77,SH,,SOLE,,0,0,77,tesla inc,"Jackson, Grant Investment Advisers, Inc.",31-DEC-2024,,2024-12-31
0001861752-25-000001,109111932,TESLA INC,COM,88160R101,,554524,1373,SH,,SOLE,,1373,0,0,tesla inc,LCM Capital Management Inc,31-DEC-2024,,2024-12-31
0001172661-25-000363,109148621,TESLA INC,COM,88160R101,,615048,1523,SH,,SOLE,,0,0,1523,tesla inc,"Syntegra Private Wealth Group, LLC",31-DEC-2024,,2024-12-31
0001142031-25-000003,109215635,TESLA INC,COM,88160R101,,298034,738,SH,,SOLE,0,738,0,0,tesla inc,PRIVATE MANAGEMENT GROUP INC,31-DEC-2024,,2024-12-31
0002016322-25-000002,109135362,TESLA INC,COM,88160R101,,2230904,5487,SH,,SOLE,0,0,0,5487,tesla inc,"Foguth Wealth Management, LLC.",31-DEC-2024,,2024-12-31
0001819476-25-000002,109155239,TESLA INC,COM,88160R101,,3042531,7534,SH,,SOLE,,199,0,7335,tesla inc,Onyx Bridge Wealth Group LLC,31-DEC-2024,,2024-12-31
0000881432-25-000002,109270355,"TESLA, INC.",COMMON,88160R101,,340437,843,SH,,SOLE,,843,0,0,"tesla, inc.",MERITAGE PORTFOLIO MANAGEMENT,31-DEC-2024,,2024-12-31
0001659718-25-000003,109147984,TESLA INC,COM,88160R101,,1530554,3790,SH,,SOLE,,3790,0,0,tesla inc,Econ Financial Services Corp,31-DEC-2024,,2024-12-31
0002033299-25-000001,109192861,TESLA INC COM,Stock,88160R101,,1103897,2734,SH,,SOLE,,0,0,2733,tesla inc com,VESTIA PERSONAL WEALTH ADVISORS,31-DEC-2024,,2024-12-31
0001214659-25-001353,109244564,TESLA INC,COM,88160R101,,34030828,82617,SH,,SOLE,,0,0,82617,tesla inc,"CHOREO, LLC",31-DEC-2024,,2024-12-31
0001697274-25-000001,109206360,TESLA INC COM,COM,88160R101,,3828403,9480,SH,,SOLE,,0,0,3828403,tesla inc com,"NVWM, LLC",31-DEC-2024,,2024-12-31
0001697274-25-000001,109206557,TESLA INC COM,COM,88160R101,,48865,121,SH,,SOLE,,0,0,48865,tesla inc com,"NVWM, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000510,109251520,TESLA INC,COM,88160R101,,2095122,5188,SH,,SOLE,,0,0,5188,tesla inc,MONEY CONCEPTS CAPITAL CORP,31-DEC-2024,,2024-12-31
0001910411-25-000001,109196486,TESLA INCORPORATED,COM,88160R101,,2207058,5352,SH,,SOLE,,0,0,5352,tesla incorporated,"Confluence Wealth Services, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000507,109158363,TESLA INC,COM,88160R101,BBG001SQKGD7,767296,1900,SH,,SOLE,,0,0,1900,tesla inc,Massachusetts Wealth Management,31-DEC-2024,,2024-12-31
0001085146-25-000506,109270876,TESLA INC,COM,88160R101,BBG001SQKGD7,1262406,3126,SH,,SOLE,,3126,0,0,tesla inc,"Lion Street Advisors, LLC",31-DEC-2024,,2024-12-31
0001214659-25-001350,109167846,TESLA INC,COM,88160R101,,905595,418,SH,,SOLE,,418,0,0,tesla inc,QUATTRO FINANCIAL ADVISORS LLC,31-DEC-2024,,2024-12-31
0001085146-25-000505,109264074,TESLA INC,COM,88160R101,BBG001SQKGD7,4192465,10044,SH,,SOLE,,10044,0,0,tesla inc,COUNTRY CLUB BANK,31-DEC-2024,,2024-12-31
0000905148-25-000188,109259220,TESLA INC,COM,88160R101,,550849120,1287976,SH,,SOLE,,1287976,0,0,tesla inc,"Mirae Asset Global Investments Co., Ltd.",31-DEC-2024,,2024-12-31
0001085146-25-000504,109239841,TESLA INC,COM,88160R101,BBG001SQKGD7,15305536,37900,SH,,SOLE,,37900,0,0,tesla inc,WT Asset Management Ltd,31-DEC-2024,,2024-12-31
0001941040-25-000033,109268772,TESLA INC,COM,88160R101,,6693052,16574,SH,,SOLE,,0,0,16574,tesla inc,"JERICHO FINANCIAL, LLP",31-DEC-2024,,2024-12-31
0001398344-25-001095,109268828,TESLA INC,COM,88160R101,,768912,1904,SH,,SOLE,,0,0,1904,tesla inc,"Berkshire Money Management, Inc.",31-DEC-2024,,2024-12-31
0002010947-25-000001,109115138,Tesla Inc,Stock,88160R101,,615856,1525,SH,,SOLE,0,1525,0,0,tesla inc,"Caitlin John, LLC",31-DEC-2024,,2024-12-31
0001765380-25-000013,109200385,TESLA INC,COM,88160R101,,6195471,15341,SH,,SOLE,0,221,0,15120,tesla inc,"Adero Partners, LLC",31-DEC-2024,,2024-12-31
0002011342-25-000001,109190674,TESLA INC,COM,88160R101,,81465,202,SH,,SOLE,,0,0,202,tesla inc,"Private Wealth Management Group, LLC",31-DEC-2024,,2024-12-31
0001712671-25-000001,109195469,TESLA INC,COM,88160R101,,5249754,13000,SH,,SOLE,,13000,0,0,tesla inc,"Geneva Partners, LLC",31-DEC-2024,,2024-12-31
0000911927-25-000001,109160886,TESLA INC,COM,88160R101,,552453,1368,SH,,SOLE,0,0,0,1368,tesla inc,AMERICAN FINANCIAL & TAX STRATEGIES INC,31-DEC-2024,,2024-12-31
0001452861-25-000001,109152123,TESLA INC,COM,88160R901,,8100707328,20059200,SH,Call,SOLE,,0,0,0,tesla inc,"IMC-Chicago, LLC",31-DEC-2024,,2024-12-31
0001452861-25-000001,109152124,TESLA INC,COM,88160R951,,7354976384,18212600,SH,Put,SOLE,,0,0,0,tesla inc,"IMC-Chicago, LLC",31-DEC-2024,,2024-12-31
0001452861-25-000001,109152125,TESLA INC,COM,88160R101,,131157136,324775,SH,,SOLE,,324775,0,0,tesla inc,"IMC-Chicago, LLC",31-DEC-2024,,2024-12-31
0001567889-25-000001,109271839,TESLA INC,COM,88160R101,,2045450,5065,SH,,SOLE,,0,0,5065,tesla inc,"Telos Capital Management, Inc.",31-DEC-2024,,2024-12-31
0001754960-25-000071,109146880,TESLA INC,COM,88160R101,,4716447,11679,SH,,SOLE,,0,0,11679,tesla inc,Consolidated Portfolio Review Corp,31-DEC-2024,,2024-12-31
0001172661-25-000371,109140803,TESLA INC,COM,88160R101,,226150,560,SH,,SOLE,,0,0,560,tesla inc,"Measured Wealth Private Client Group, LLC",31-DEC-2024,,2024-12-31
0001062993-25-001116,109117602,TESLA INC,COM,88160R101,,1095214,2712,SH,,SOLE,,2712,0,0,tesla inc,Eagle Ridge Investment Management,31-DEC-2024,,2024-12-31
0001140361-25-002077,109199163,TESLA INC,COM,88160R101,,370322,917,SH,,SOLE,,497,0,420,tesla inc,"GHP Investment Advisors, Inc.",31-DEC-2024,,2024-12-31
0001140361-25-002072,109114635,TESLA INC,COMMON STOCK,88160R101,,527417,1306,SH,,SOLE,,1306,0,0,tesla inc,"Oakworth Capital, Inc.",31-DEC-2024,,2024-12-31
0001986042-25-000003,109179493,TESLA INC,COM,88160R101,,826660,2047,SH,,SOLE,,0,0,2047,tesla inc,"Buck Wealth Strategies, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000141,109241135,TESLA INC,COM,88160R101,,254419,630,SH,,SOLE,,0,0,630,tesla inc,"Greenspring Advisors, LLC",31-DEC-2024,,2024-12-31
0001080576-25-000002,109254191,TESLA INC,COM,88160R101,,2812791,6739,SH,,SOLE,,0,0,6739,tesla inc,"SILVER OAK SECURITIES, INCORPORATED",31-DEC-2024,,2024-12-31
0002022908-25-000001,109201575,TESLA INC,COM,88160R101,,1768012,4378,SH,,SOLE,,4378,0,0,tesla inc,"SPIREPOINT PRIVATE CLIENT, LLC",31-DEC-2024,,2024-12-31
0001370102-25-000002,109110984,TESLA INC,COM,88160R101,,18813,46586,SH,,SOLE,,46586,0,0,tesla inc,"State of Alaska, Department of Revenue",31-DEC-2024,,2024-12-31
0001667731-25-000138,109122489,TESLA INC,COM,88160R101,,260073,644,SH,,SOLE,,0,0,644,tesla inc,"Elm3 Financial Group, LLC",31-DEC-2024,,2024-12-31
0001730293-25-000001,109161981,TESLA INC,COM,88160R101,,19245208,47656,SH,,SOLE,,0,0,47656,tesla inc,Financial Advocates Investment Management,31-DEC-2024,,2024-12-31
0001730293-25-000001,109161982,TESLA INC,COM,88160R101,,80768,200,SH,Put,SOLE,,0,0,200,tesla inc,Financial Advocates Investment Management,31-DEC-2024,,2024-12-31
0001667731-25-000137,109237681,TESLA INC,COM,88160R101,,2971859,7359,SH,,SOLE,,0,0,7359,tesla inc,Beacon Financial Advisory LLC,31-DEC-2024,,2024-12-31
0001140361-25-002061,109266826,Tesla Motors Inc,COM,88160R101,,250381,620,SH,,SOLE,,620,0,0,tesla motors inc,YANKCOM Partnership,31-DEC-2024,,2024-12-31
0001936953-25-000001,109165750,TESLA INC,COM,88160R101,,29631453,73374,SH,,SOLE,,32,0,73342,tesla inc,"Bleakley Financial Group, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000135,109203681,TESLA INC,COM,88160R101,,230189,570,SH,,SOLE,,0,0,570,tesla inc,"Long Run Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000134,109248612,TESLA INC,COM,88160R101,,1647146,4079,SH,,SOLE,,4079,0,0,tesla inc,BRANDYWINE OAK PRIVATE WEALTH LLC,31-DEC-2024,,2024-12-31
0001667731-25-000133,109163786,TESLA INC,COM,88160R101,,3723405,9220,SH,,SOLE,,0,0,3723405,tesla inc,"Kercheville Advisors, LLC",31-DEC-2024,,2024-12-31
0001667731-25-000132,109167243,TESLA INC,COM,88160R101,,544382,1348,SH,,SOLE,,0,0,1348,tesla inc,Centennial Wealth Advisory LLC,31-DEC-2024,,2024-12-31
0001815025-25-000001,109186374,TESLA INC,COM,88160R101,,855939,2120,SH,,SOLE,,0,0,2120,tesla inc,"NovaPoint Capital, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000365,109165541,TESLA INC,COM,88160R101,,3713700,8897,SH,,SOLE,,0,0,8897,tesla inc,"Insight Advisors, LLC/ PA",31-DEC-2024,,2024-12-31
0001370102-25-000002,109110983,TESLA INC,COM,88160R101,,128547,318313,SH,,SOLE,,318313,0,0,tesla inc,"State of Alaska, Department of Revenue",31-DEC-2024,,2024-12-31
0001765380-25-000016,109245067,TESLA INC COM,Stock,88160R101,,530646,1314,SH,,SOLE,,1314,0,0,tesla inc com,"Serenus Wealth Advisors, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000383,109256400,TESLA INC,COM,88160R101,,465224,1152,SH,,SOLE,,1152,0,0,tesla inc,"Windsor Capital Management, LLC",31-DEC-2024,,2024-12-31
0000900974-25-000002,109219305,Tesla Inc,COM,88160R101,,651394,1613,SH,,SOLE,NONE,0,0,1613,tesla inc,"Wilmington Savings Fund Society, FSB",31-DEC-2024,,2024-12-31
0001767855-25-000001,109375008,TESLA INC,COM,88160R101,,1369825,3392,SH,,SOLE,,0,0,3392,tesla inc,"Global Wealth Management Investment Advisory, Inc.",31-DEC-2024,,2024-12-31
0001996154-25-000006,109299627,TESLA INC,COM,88160R101,,87027520,215500,SH,,SOLE,,87027520,0,0,tesla inc,"UNICOM Systems, Inc.",31-DEC-2024,,2024-12-31
0001398344-25-001347,109400577,TESLA INC,COM,88160R101,,535088,1325,SH,,SOLE,,1325,0,0,tesla inc,Balentine LLC,31-DEC-2024,,2024-12-31
0001398344-25-001346,109397111,TESLA INC,COM,88160R101,,1243827,3080,SH,,SOLE,,0,0,3080,tesla inc,"New Republic Capital, LLC",31-DEC-2024,,2024-12-31
0002051471-25-000001,109440737,TESLA INC,COM,88160R101,,5009594,12639,SH,,SOLE,0,0,0,12639,tesla inc,"Sovran Advisors, LLC",31-DEC-2024,,2024-12-31
0001921196-25-000001,109296599,TESLA INC,COMMON STK,88160R101,,4977,12325,SH,,SOLE,,0,0,12325,tesla inc,"Strengthening Families & Communities, LLC",31-DEC-2024,,2024-12-31
0001921196-25-000001,109296600,TESLA MTRS INC,COM,88160R101,,390,965,SH,,SOLE,,0,0,965,tesla mtrs inc,"Strengthening Families & Communities, LLC",31-DEC-2024,,2024-12-31
0002012421-25-000004,109419583,TESLA INCORPORATED,COM,88160R101,,21036833,52092,SH,,SOLE,,0,0,0,tesla incorporated,Peterson Wealth Services,31-DEC-2024,,2024-12-31
0001754960-25-000083,109331854,TESLA INC,COM,88160R101,,9448241,23396,SH,,SOLE,,23396,0,0,tesla inc,"McBroom & Associates, LLC",31-DEC-2024,,2024-12-31
0002011145-25-000002,109391318,TESLA INC,COM,88160R101,,95711,237,SH,,SOLE,Atlantic Edge Private Wealth Management,237,0,0,tesla inc,"Atlantic Edge Private Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000152,109384613,TESLA INC,COM,88160R101,,620500,1536,SH,,SOLE,,0,0,1536,tesla inc,"Wealthcare Capital Partners, LLC",31-DEC-2024,,2024-12-31
0001754960-25-000082,109284789,TESLA INC,COM,88160R101,,599383,1484,SH,,SOLE,,0,0,1484,tesla inc,"Latitude Advisors, LLC",31-DEC-2024,,2024-12-31
