FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"BOSUN ASSET MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,7.71,-25.35
BOULDER HILL CAPITAL MANAGEMENT LP,,,,,,,,,,,,,inf,-100.0,,,,,,
BOURGEON CAPITAL MANAGEMENT LLC,,58.05,13.61,13.5,-8.25,13.59,-1.49,23.57,-1.65,-21.7,1.77,97121.73,-12.61,16.86,-12.13,14.0,-11.26,56.51,10.15,6.91
BOURNE LENT ASSET MANAGEMENT INC,,40.52,26.44,13.89,-8.18,11.4,-1.07,25.41,-7.45,-21.68,1.09,91486.7,26.0,15.37,-15.63,-4.56,-10.66,23.02,10.98,4.97
BOWEN HANES & CO INC,,36.43,9.2,-45.58,64.17,-46.84,0.59,23.37,-6.97,-22.49,-1.02,92812.54,24.22,16.35,-12.44,11.33,-99.91,122120.74,9.57,4.81
BOYAR ASSET MANAGEMENT INC.,,43.31,27.2,14.47,-7.92,12.09,3.29,25.66,-9.15,-21.71,1.19,93876.71,26.91,17.63,-19.26,12.45,-17.52,20.47,10.63,7.48
BOYD WATTERSON ASSET MANAGEMENT LLC/OH,,27.89,26.87,14.63,-10.08,12.75,7.46,25.48,-0.35,-21.83,0.81,94030.46,21.68,15.23,-12.49,11.63,-11.36,21.31,10.13,6.64
BOYS ARNOLD & CO INC,,-100.0,,,,,,,,,,,,,,,,,,
BRADLEY FOSTER & SARGENT INC/CT,,-100.0,inf,14.89,-14.0,12.39,2.53,32.21,-0.41,-25.5,-0.75,92126.68,24.87,19.11,0.0,-2.0,-13.64,21.02,8.86,8.72
"BRADY FAMILY WEALTH, LLC",,,,,,,,,,,,inf,25.15,16.84,-11.74,14.0,-14.07,20.11,11.79,5.58
BRANDYWINE OAK PRIVATE WEALTH LLC,,,,,,,,,,,,inf,26.25,16.57,-12.47,6.38,-11.61,22.42,11.38,43.81
"BRASADA CAPITAL MANAGEMENT, LP",,104.24,96.29,-40.52,-10.71,13.91,3.93,26.92,114.93,-82.31,1.94,94653.05,28.55,17.63,-9.99,7.13,-33.91,43.25,-15.42,-8.17
"BRASS TAX WEALTH MANAGEMENT, INC",,,,,,,,,,,,,,,,,inf,73.78,-15.84,-100.0
BRAUN STACEY ASSOCIATES INC,,,,,,,,,,,,,,,,,,,,inf
BRAVE ASSET MANAGEMENT INC,,42.25,0.71,13.36,-6.8,19.49,3.74,24.87,-2.24,-19.64,4.68,89924.24,31.45,14.18,-12.47,12.16,-10.44,21.71,10.23,6.14
BREAKLINE CAPITAL LLC,,,,inf,-100.0,,,,,,,,,,,,,,,
"BREAKTHRU ADVISORY SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
BREITER CAPITAL MANAGEMENT INC,,41.13,22.78,13.86,-9.11,12.44,-4.06,25.01,-4.87,-100.0,,,,,,,,,,
BREWIN DOLPHIN LTD,,50.93,21.54,9.3,-10.41,12.11,9.48,-99.93,8.05,-21.45,-100.0,,,,,,,,,
BREWIN DOLPHIN WEALTH MANAGEMENT LTD,,-100.0,inf,6.24,-7.88,29.68,8.42,-99.88,-3.82,-39.79,-100.0,,,,,,,,,
BRIDGES INVESTMENT MANAGEMENT INC,,36.28,18.52,3.95,-10.69,6.98,2.57,18.36,-4.18,-21.52,-1.7,86337.68,20.58,12.12,-16.8,3.82,-13.6,184.19,10.02,6.28
BRIDGEWAY CAPITAL MANAGEMENT INC,,145.45,-50.99,-100.0,,,,,,,,,,,,,,,,
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",,,,inf,-11.56,9.65,2.26,13.82,-1.5,-24.21,-33.99,76182.33,10.65,109.12,-10.35,20.54,-5.42,-7.46,7.19,9.05
"BRIGADE CAPITAL MANAGEMENT, LP",,,,,,,,,,,,,,,,inf,-100.0,,,
"BRIGGS ADVISORY GROUP, INC.",,,,,,,,inf,-1.71,497.22,6.05,136058.28,54.04,29.37,-13.49,-100.0,,,,
"BRIGHT FINANCIAL ADVISORS, INC.",,,,,,,,,,,,,,,,,inf,22.92,11.71,22.82
"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",,,,,,,,,inf,-21.71,1.1,41.03,211418.73,17.63,-11.73,12.45,10.44,22.82,10.63,7.48
BRIGHT VALLEY CAPITAL Ltd,,,,,,,,,,,,,,,,,,inf,-100.0,
BRIGHTON JONES LLC,,46.39,35.45,12.19,-5.71,20.31,11.0,28.58,2.66,-23.25,5.11,99619.9,27.76,15.76,-10.08,24.01,-12.89,24.89,-0.94,23.37
BRINKER CAPITAL INC,,47.8,-100.0,,,,,,,,,,,,,,,,,
BRISTOL JOHN W & CO INC /NY/,,40.45,5.19,12.69,-10.67,9.56,1.87,24.18,-4.5,-23.78,1.19,94240.82,27.46,16.85,-12.49,6.94,23.39,20.08,9.48,5.02
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,,107.19,36.23,10.08,-11.23,149.74,-48.7,30.39,-22.21,-41.5,-14.46,83492.87,26.59,18.35,-11.63,41.21,-12.8,109.46,3.71,26.5
"BROGAN FINANCIAL, INC.",,,,,,,,,,,,inf,26.91,9.54,-2.67,9.41,-5.93,28.86,6.32,7.74
"BROOKS, MOORE & ASSOCIATES, INC.",,26.51,-0.45,11.34,3.9,12.36,2.77,24.83,-5.78,-21.95,-1.0,-7.86,22.69,15.31,-17.64,112370.56,-17.24,22.82,7.05,4.65
BROOKTREE CAPITAL MANAGEMENT,,185.37,-40.1,9.86,-15.53,9.36,-0.01,20.88,-20.89,-25.07,-5.81,85102.28,-2.09,-7.53,-26.81,12.45,-39.83,-18.77,-4.06,6.72
BROWN ADVISORY INC,,,,,inf,12.15,2.03,20.13,199.66,-22.44,-68.41,93499.23,26.33,-100.0,,,,,,
BROWN BROTHERS HARRIMAN & CO,,44.79,28.96,15.22,-7.21,28.48,8.04,26.61,-1.0,-34.08,2.85,109835.26,22.52,17.87,-11.29,11.64,-9.57,25.44,14.58,7.47
BROWN CAPITAL MANAGEMENT LLC,,140.37,-25.85,17.03,-16.01,10.47,-10.11,35.65,-7.14,-30.23,-10.11,91402.68,28.82,13.76,-12.07,-0.92,-12.5,2.28,8.25,3.38
"BROWN WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,inf,-19.46,12.48,-10.84,23.62,19.61,12.55
"BROWN, LISLE/CUMMINGS, INC.",,,,,,,,inf,5.92,-23.01,0.66,-1.25,28.27,21.99,-13.84,41.22,-10.17,22.52,5.37,8.92
BRYN MAWR TRUST Co,,26.48,27.59,8.98,-12.71,10.73,-0.99,23.7,-6.17,-23.96,-0.01,-5.74,25.08,15.85,86996.06,-100.0,inf,20.52,-100.0,
BSW Wealth Partners,,53.99,65.6,99.59,-3.68,13.11,-33.22,44.66,-0.6,-20.0,0.36,-6.53,120361.96,13.19,-6.45,12.4,-8.0,20.57,12.97,15.19
BT Wealth Management LLC,,41.54,8.04,13.61,-24.25,-2.98,6.31,30.76,-9.04,49.58,-100.0,,,,,,,,,
"BTC Capital Management, Inc.",,37.13,1.27,15.96,19.09,-0.12,-3.89,23.27,-11.78,56.3,-51.52,93673.56,26.03,-1.88,-14.2,-100.0,inf,-2.96,-0.46,6.22
BTG Pactual Asset Management US LLC,,,,,,,,,,,,,,,,,,inf,603.24,-88.03
BTG Pactual Global Asset Management Ltd,,-9.14,29.07,-78.38,45.01,-12.58,2.27,-87.78,-18.11,3810.26,-96.4,76699.36,-100.0,inf,-30.86,1.06,100.91,-100.0,,
BTR CAPITAL MANAGEMENT INC,,,,,,inf,1.94,24.46,-5.1,-22.74,0.82,-100.0,,,,,,,,
BUCKHEAD CAPITAL MANAGEMENT LLC,,58.66,14.91,14.55,-11.29,10.65,0.15,25.87,-2.61,-25.27,-4.1,94519.13,27.03,17.12,-51.68,12.59,-10.93,22.29,7.09,6.04
"BUCKINGHAM STRATEGIC WEALTH, LLC",,,inf,38.55,-11.31,5.57,6.61,23.62,5.73,-18.28,0.59,91596.38,0.0,70.47,-9.84,15.77,-15.48,17.55,-100.0,
BUILDER INVESTMENT GROUP INC /ADV,,,,,,,,,,,,inf,26.63,16.91,-5.93,12.18,-11.47,22.21,11.39,6.77
BURKE & HERBERT BANK & TRUST CO,,38.17,35.79,9.93,-7.74,12.08,2.11,22.58,-4.12,-25.45,102.06,-53.26,124052.2,10.15,-20.02,12.41,-21.65,101.07,8.01,7.14
"BURKETT FINANCIAL SERVICES, LLC",,,,,,,,,,,,,,,,inf,-12.4,23.94,10.78,9.5
"BURLING WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
BURNEY CO/,,30.65,19.26,6.44,-10.83,9.61,0.99,22.51,-3.99,-22.82,-8.88,85783.17,11.33,13.06,-12.16,10.3,-12.72,25.44,9.09,6.5
BURNS J W & CO INC/NY,,,,,,,,,,,,,,,inf,11.68,-12.5,22.75,6.03,4.25
"BURR FINANCIAL SERVICES, LLC",,,,,,,,,,,,,,,,inf,-1.37,211.94,-17.6,-24.56
"BUSH INVESTMENT GROUP, LLC",,,,,,,,,,,,,,,,,inf,24.97,8.73,7.48
"BUTENSKY & COHEN FINANCIAL SECURITY, INC",,23.06,4.7,12.23,-9.84,13.43,0.13,24.03,-2.2,-23.98,9.42,95204.66,28.57,7.16,-9.63,11.64,-11.17,23.39,6.6,7.24
BW Gestao de Investimentos Ltda.,,43.45,-65.34,14.55,91963.03,182.35,-99.88,-27.34,182.37,22.76,-34.42,21.95,75793.01,-68.8,-41.02,12.45,-10.93,-35.13,57.48,7.48
"BWM Planning, LLC",,,,,,,,,,,,,,,,,,,inf,6.91
BXM Wealth LLC,,,,,,,,,,,,,,,,,,,,inf
Baader Bank Aktiengesellschaft,,,,,,,,inf,-28.98,83.69,113962.17,95.53,-16.68,46.63,-49.99,-14.83,32.68,87.19,-19.11,-31.45
Baader Bank INC,,,,,,,,inf,-28.98,-100.0,,,,,,,,,,
Babb Wealth Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
"Badgley Phelps Wealth Managers, LLC",,,,,,,,,,,,,,,,inf,-12.67,15.75,11.01,7.61
Baer Investment Advisory LLC,,,,,,,,,,,,,,,,,,,,inf
"Bain Capital Public Equity Management II, LLC",,,,,,,,,,,,,,,,,,inf,-56.04,-100.0
"Baker Avenue Asset Management, LP",,119.91,16.66,103.13,-54.06,30.16,2.33,36.02,-5.8,-19.98,7.78,90795.88,33.42,18.88,-11.54,143.86,-51.85,31.58,14.28,34.63
Baker Chad R,,43.46,26.8,14.3,-7.95,12.13,3.32,20.89,-1.67,-21.7,1.08,-5.99,155393.82,12.85,-11.74,8.13,-10.94,17.98,3.87,-1.85
Baker Ellis Asset Management LLC,,,,,inf,11.67,7.02,24.12,-1.85,-22.87,5.76,92187.32,20.59,12.79,-9.04,8.36,-14.91,21.21,10.07,8.11
Balanced Rock Investment Advisor,,,,,,,,,,,,,,,,inf,-100.0,,,
Balanced Rock Investment Advisors LLC,,,,,,,,,,,,,,,,,inf,18.62,8.83,12.61
Balboa Wealth Partners,,,,,,,,,,,inf,-100.0,,,,,,inf,4.61,4.84
Baldrige Asset Management LLC,,43.61,24.56,12.85,-9.63,11.95,1.56,24.2,-3.6,-21.7,0.58,-7.44,19.91,-100.0,,,,,,
"Baldwin Investment Management, LLC",,,,,inf,7.45,4.1,24.81,-8.64,-23.91,-6.05,92918.2,20.78,11.24,-12.37,15.08,-5.57,21.39,10.1,5.97
Balentine LLC,,46.01,59.45,16.93,-9.21,-13.62,55.66,90.72,42.32,227.25,-60.81,75073.54,33.69,82.81,-14.51,37.57,19.16,-75.51,107.97,-40.83
Ball & Co Wealth Management Inc.,,,,,,,,,,,,,,,,,,,,inf
"Ballast, Inc.",,39.72,22.77,12.25,-7.07,12.15,2.74,26.48,-12.57,-21.82,-0.42,94021.57,26.11,18.9,-11.46,25.18,-10.72,21.84,6.44,4.15
"Ballentine Partners, LLC",,31.85,15.18,6.97,-6.22,12.5,4.0,33.78,0.09,-30.89,-1.36,100680.57,25.25,-5.65,8.99,-10.32,-11.02,24.49,10.17,8.21
"Ballew Advisors, Inc",,65.17,46.2,-22.18,92.69,-43.72,120.7,-45.57,19.55,-8.34,-4.86,95247.54,49.95,-0.62,-13.21,5.78,-6.35,38.0,-1.77,4.4
"Baltimore-Washington Financial Advisors, Inc.",,39.43,21.35,14.9,-8.15,11.64,4.04,157.5,-66.96,15.27,39.07,70305.35,25.72,-5.24,-13.18,18.1,-9.21,25.46,11.3,7.69
Balyasny Asset Management L.P.,,,,,,,,,,,,,inf,77.48,-24.44,112.65,5.8,77.85,-16.64,22.06
Balyasny Asset Management LLC,,43.46,26.98,370.78,-100.0,inf,-88.23,1138.76,178.94,-2.73,-15.42,74301.43,-100.0,,,,,,,
BancFirst Trust & Investment Management,,,,,,,,inf,-32.26,47.62,-50.26,-24.89,65724.1,22.68,-9.32,9.24,-42.13,59.72,2.33,10.74
Banco BTG Pactual S.A.,,,,inf,291.93,-100.0,,,,,inf,11336.65,20.11,-100.0,inf,-100.0,inf,92.22,-79.4,-100.0
"Banco Santander, S.A.",,203.03,-76.39,578.48,-96.9,3.9,16.15,30.06,-67.14,23.9,5.09,51799.58,29.91,7.06,-64.73,-1.37,-1.54,0.75,92.6,-20.18
"Banco de Sabadell, S.A",,81.53,35.11,17.29,1.4,17.81,-3.95,46.01,3.07,-22.23,-11.19,-10.25,19.39,13.15,-20.12,7.04,-11.19,31.86,-22.31,9.19
BancorpSouth Bank,,25.66,7.41,53.78,-23.0,6.1,4.31,-100.0,,,,,,,,,,,,
"Bancreek Capital Management, LP",,,,,,,,inf,35.55,-12.99,4.2,-100.0,,,,,,,,
Bangor Savings Bank,,54.59,18.12,75.87,-42.71,12.81,6.77,25.64,-100.0,inf,10.69,-10.12,126572.2,15.84,-12.61,9.36,-14.3,22.35,8.65,4.87
Bank & Trust Co,,,,,,,,,,,,,,,,,,inf,10.52,5.71
"Bank Julius Baer & Co. Ltd, Zurich",,14635.67,40.41,154.31,-54.59,15.77,-37.7,130.55,-6.33,-26.21,-6.26,-4.62,31.66,116512.22,-99.91,133899.05,-12.43,26.95,10.41,10.62
Bank Pictet & Cie (Europe) AG,,,,,,,,,,,,,,inf,-8.08,15.55,-8.12,11.29,9.77,7.0
Bank of Jackson Hole Trust,,,,,,,,,,,,,,,,,,,,inf
Bank of Marin,,43.95,-100.0,,,inf,3.59,26.05,-1.83,-22.86,-2.67,91998.77,24.27,13.74,-14.08,12.02,-11.51,16.23,10.63,7.51
Bank of New Hampshire,,,,,,inf,0.0,38.06,6.65,-24.78,-0.37,-8.34,116486.16,12.48,-14.48,10.85,-14.07,21.51,8.75,3.85
BankPlus Wealth Management LLC,,,,,,,,,,,,,,,,,,,,inf
Banque Cantonale Vaudoise,,18.76,26.13,16.81,-13.53,4.71,10.65,24.77,-4.5,-13.18,-0.95,-12.01,27.94,7.17,-17.64,17.59,-12.61,73.1,-20.09,-100.0
"Barber Financial Group, Inc.",,51.01,36.28,16.99,-9.37,39.01,16.03,24.14,0.3,-25.49,-7.01,92098.72,26.13,-100.0,,,,,,
"Bard Financial Services, Inc.",,,,inf,-11.13,12.0,2.49,24.04,-2.48,-21.66,0.08,-6.62,125956.52,16.35,-11.93,13.5,-13.5,21.27,44.46,-28.32
"Barden Capital Management, Inc.",,,,,,,,inf,-19.96,63.07,-42.84,100736.5,24.92,13.14,-1.04,136.8,-58.28,24.26,9.98,12.59
"Bare Financial Services, Inc",,,,,,,,,,,,,,,,inf,-9.3,30.38,4.93,7.49
Baring Financial LLC,,,,,,,,,,,,,,,,,,,,inf
"Barnett & Company, Inc.",,-2.96,20.47,13.9,-15.78,2.49,-5.86,24.13,4.89,-19.35,1.16,93895.14,16.91,17.63,-10.22,11.86,-10.93,22.82,13.01,16.66
"Baron Financial Group, LLC",,,,,,,,,,,inf,99161.09,27.28,16.83,-12.25,12.49,-13.29,-8.32,8.0,7.51
"Baron Silver Stevens Financial Advisors, LLC",,,,inf,-9.84,34.17,22.1,29.25,12.29,-11.47,-95.13,-100.0,,,,,,,,
Baron Wealth Management LLC,,,,,,,,,,,,inf,-36.42,15.86,-22.19,21.86,-14.47,26.1,5.36,8.78
"Barrett Asset Management, LLC",,43.83,7.51,113.37,-51.81,11.15,2.2,41.49,-3.71,-100.0,,,,,,,,,,
"Barrier Capital Management, LLC",,,,,,,,,,,,,,inf,-39.64,-100.0,,,,
Bartlett & Co. LLC,,41.88,19.89,10.3,-10.8,10.16,2.06,27.1,-1.54,-24.33,-0.75,-6.85,26.31,24.08,-12.62,12.48,-100.0,,,
Barton Investment Management,,,,,,,,,,,,inf,25.85,18.01,-13.72,112.45,-52.75,16.51,10.63,0.1
Baskin Financial Services Inc.,,44.78,143.83,-43.19,-10.44,8.99,2.74,26.1,-6.11,-23.49,-1.86,-7.38,23.99,10.7,-12.98,9.25,-10.94,12.43,8.1,5.66
Bath Savings Trust Co,,,,,,,,,,,,,,,,,inf,23.44,10.59,6.62
"Battery Global Advisors, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
"Baugh & Associates, LLC",,42.43,23.57,12.66,-7.37,11.21,3.11,25.23,-2.09,-21.77,0.63,93817.27,26.48,17.46,-11.85,10.4,-10.94,22.77,3.76,7.53
"Bay Capital Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors",,28.74,19.84,22.55,49.07,15.25,11.37,29.78,14.88,-17.01,-19.01,88607.25,23.32,22.03,-1.73,15.12,-14.44,23.33,11.19,3.66
Bay Rivers Group,,47.17,35.7,10.96,-4.75,13.94,5.17,26.71,-2.48,-22.01,-0.09,94034.01,28.72,14.86,-10.65,15.91,-8.08,23.78,10.05,5.29
"BayBridge Capital Group, LLC",,,,,,,,,,,,,,,,inf,-3.83,25.46,163.62,22.79
"Bayesian Capital Management, LP",,,inf,-100.0,inf,-88.89,-100.0,,,,,inf,-100.0,,,,,inf,-93.89,1000.35
Bayforest Capital Ltd,,,,,,,,,,,,,,,,,,,,inf
Baymount Management LP,,,,,,,,,,,inf,172103.48,-100.0,-100.0,,,,,,
Baystate Wealth Management LLC,,48.53,24.1,9.75,-15.25,13.71,11.2,12.71,-0.75,-17.15,-5.7,-12.16,115874.12,461.08,-80.41,15.3,-100.0,,,
"Beacon Capital Management, Inc.",,41.12,34.11,20.25,-8.01,12.05,-0.6,25.45,-2.4,-34.7,-5.51,107428.38,25.73,-13.42,-11.73,15.62,-11.69,21.78,6.78,5.3
"Beacon Capital Management, LLC",,,,,,,,,inf,0.07,-19.64,96057.48,26.4,26.16,0.0,-13.2,3.29,29.42,17.91,6.36
Beacon Financial Advisory LLC,,48.88,92.29,38.03,-3.18,-2.73,7.77,37.41,-0.97,-22.36,-4.44,78637.88,8.36,15.88,-10.94,15.85,-28.51,50.97,-0.91,8.42
"Beacon Harbor Wealth Advisors, Inc.",,,,inf,611.21,15.35,7.82,26.93,-11.64,-92.92,-100.0,inf,26.82,17.84,-6.92,12.45,-9.82,1085.74,25.55,21241.81
"Beacon Pointe Advisors, LLC",,206.27,-19.96,89.36,-38.26,142.39,40.54,13.96,51.98,-29.93,-0.25,100662.38,36.26,18.73,12.81,9.69,-15.45,13.02,8.35,8.72
"Beaird Harris Wealth Management, LLC",,,,,,,,inf,-6.15,-62.25,16.12,102506.46,16.42,17.08,-10.09,24.68,-11.86,31.14,4.89,25.86
"Bear Mountain Capital, Inc.",,,,,,,,,,,,,,,,inf,-65.82,19.67,1.44,9.4
Beaton Management Co. Inc.,,43.51,20.45,16.32,92.65,-43.94,2.86,25.8,0.92,-19.18,1.08,-5.58,28.33,17.63,-5.95,8.6,-8.92,22.25,10.73,6.3
"Beaumont Asset Management, L.L.C.",,,,inf,-4.97,63.07,6.41,25.5,-1.76,-100.0,,,,,,,,,inf,5.86
"Beaumont Financial Advisors, LLC",,,,,,,,,,,,inf,25.59,16.28,-12.28,10.64,-11.74,20.37,8.51,6.51
"Beaumont Financial Partners, LLC",,40.64,15.48,4.62,-7.69,29.17,-0.93,23.98,-4.52,-23.33,1.08,-100.0,,,,,,,,
"Beck Bode, LLC",,20.03,22.75,-100.0,inf,11.0,1.21,28.29,148.34,-24.73,10.5,33298.69,-41.87,-2.32,-45.33,181.0,-67.87,117.49,-48.18,7.15
"Beckerman Institutional, LLC",,,,,,,,,,,,,,,,,,,inf,1.38
"Bedel Financial Consulting, Inc.",,37.92,27.09,30.57,-12.22,16.95,2.91,-100.0,inf,-21.34,3.29,93574.17,22.86,18.34,-10.86,122.5,-55.35,22.23,8.65,0.07
"Bedell Frazier Investment Counseling, LLC",,41.73,24.46,12.44,-6.86,12.35,-0.47,25.3,-19.0,-22.36,20.72,91994.25,27.85,-1.37,-100.0,,,,,
"Bedell Frazier Investment Counselling, LLC",,,,,,,,,,,,,,,inf,9.39,-14.34,21.18,7.71,6.32
"Beech Hill Advisors, Inc.",,40.85,29.99,13.29,-23.28,7.37,4.09,24.45,-3.06,-30.73,0.99,92225.39,24.38,2.6,-13.44,6.37,-13.25,2.45,8.63,5.19
"Beirne Wealth Consulting Services, LLC",,47.11,66.56,27.07,-21.3,11.15,-5.11,23.36,-4.59,-24.5,0.91,92486.96,19.38,17.63,0.0,19.58,-26.47,22.82,-4.34,6.51
"Bell & Brown Wealth Advisors, LLC",,,inf,-100.0,,,inf,32.37,-6.51,-24.56,-4.33,93608.81,29.96,19.69,-100.0,inf,-15.06,26.78,11.33,-100.0
Bell Asset Management Ltd,,,,,,,,,,,,,,,,,,inf,-57.83,-5.76
Bell Bank,,39.43,30.01,54.08,-8.62,12.04,3.07,23.83,-2.41,-21.46,-6.46,102165.84,24.25,34.85,-3.44,23.29,18.26,56.04,26.56,5.57
"Bell Investment Advisors, Inc",,,,,,,inf,27.77,-100.0,inf,3.21,93989.57,30.61,18.84,5.17,12.74,-12.79,20.84,8.77,7.78
Bell Rock Capital LLC,,42.09,18.96,-100.0,,,,inf,-19.97,-95.54,1713.17,-100.0,,,,,,,,
Bellecapital International Ltd.,,34.23,5.92,45.43,-2.71,8.04,5.12,25.95,94.27,-61.14,-4.5,92329.44,32.08,15.97,-12.49,13.68,-12.6,18.87,12.72,11.35
"Bellwether Advisors, LLC",,,,inf,7.74,-5.99,36.62,-100.0,inf,-21.94,32.84,82626.73,44.56,61.96,0.87,13.0,-13.56,498.53,-61.79,18.6
"Belmont Capital, LLC",,135.56,12.99,9.54,15.75,14.01,206.33,17.31,-5.0,-21.35,1.28,-4.88,109279.09,44.97,8.92,11.34,66.22,23.44,-8.66,-8.96
Belpointe Asset Management LLC,,38.47,104.7,-21.35,-12.56,13.11,0.26,27.08,3.24,-21.04,6.79,92804.94,50.89,-50.58,-100.0,,,,,
Belvedere Trading LLC,,,inf,23.99,-21.49,119.25,58.86,-24.3,-100.0,inf,53.98,2927646.87,32.28,19.44,-8.39,1.17,-28.98,135.23,-2.47,-51.41
"Benchmark Financial Wealth Advisors, LLC",,70.33,50.29,10.93,-19.44,12.58,2.97,28.69,-3.03,-20.29,-0.19,92164.62,25.47,16.82,-11.34,12.65,-9.62,15.49,16.59,10.3
Benchmark Investment Advisors LLC,,,,,,,,inf,-3.75,-26.55,-0.4,92351.85,-5.92,23.35,-12.74,266.82,-73.49,-31.29,9.23,4.22
"Benchmark Wealth Management, LLC",,,,,,,,,,,,,,,,,,inf,-100.0,
"Benedetti & Gucer, Inc.",,,,,inf,16.69,5.7,45.55,1.39,-21.24,77.63,-51.33,280.83,18.19,87115.84,-49.07,-99.92,-100.0,,
Benin Management CORP,,38.99,23.03,6.32,-1.5,13.91,2.92,24.26,-0.17,-23.25,1.18,95869.19,27.2,17.32,-11.86,12.38,-10.25,15.08,10.85,7.42
Bennett Associates Wealth Management,,,,,,,,,,,,,,,,,inf,-100.0,,inf
"Bensler, LLC",,,,,,,,inf,31.12,-20.94,1.26,-5.51,29.63,15.51,-9.6,11.94,-8.78,23.7,12.98,10.5
"Benson Investment Management Company, Inc.",,42.96,26.5,11.38,-8.23,12.19,3.09,25.17,-4.15,-34.24,-3.09,88989.45,26.08,10.88,-12.49,7.63,-9.38,22.27,10.36,6.66
Berbice Capital Management LLC,,,,,,,,,,,,,,,,,,,,inf
"BerganKDV Wealth Management, LLC",,46.0,23.56,12.92,-9.75,14.44,154.73,25.15,-1.67,-13.14,1.89,94003.76,27.2,14.31,-100.0,,,,,
"Berger Financial Group, Inc",,,,inf,-23.17,13.69,-7.54,170.9,-4.58,-22.11,0.53,94022.71,29.62,14.57,-12.97,14.08,-10.98,20.52,13.09,5.91
"Berkeley Capital Partners, LLC",,-8.31,23.17,-16.52,6.21,11.19,2.82,32.81,-1.9,-21.97,0.74,104434.24,24.83,18.59,-12.58,11.54,-11.75,34.79,20.12,6.67
"Berkeley, Inc",,,,inf,-100.0,,,,,,,,,,,,,,,
Berkshire Bank,,,inf,7.73,-13.53,8.1,-100.0,inf,-10.19,-22.38,0.47,84652.87,23.57,15.41,-12.41,9.84,-14.81,16.83,14.68,11.17
"Berkshire Money Management, Inc.",,19.79,30.35,15.37,1.82,10.04,-0.1,25.63,-6.07,-4.37,-10.57,88927.4,30.71,14.6,-15.81,15.84,13.5,-4.39,9.28,21.36
"Berman Capital Advisors, LLC",,-27.41,32.01,28.32,20.52,18.51,-13.28,-100.0,,,,,,,,,,,,
Bernard Wealth Management Corp.,,,,,,,,,,,,,,,,,,,,inf
Bernardo Wealth Planning LLC,,43.26,30.49,19.21,-83.66,12.88,8.28,39.6,99.73,-60.05,7.9,87563.08,23.67,13.72,-11.25,14.17,-9.28,26.78,-99.89,101745.32
"Berry Wealth Group, LP",,,,,,,,,,,,,,,,inf,-5.66,26.14,12.26,5.23
"Bestgate Wealth Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Beta Wealth Group, Inc.",,,,inf,-7.79,20.11,9.65,0.0,-40.25,266.95,-15.51,97889.75,31.81,10.8,-13.55,2.69,-10.89,11.64,5.12,4.47
"Better Money Decisions, LLC",,,,,inf,14.53,4.3,25.25,-28.81,7.36,-9.2,101611.72,25.91,18.69,-13.22,15.65,-10.18,19.02,11.82,-0.33
"BetterWealth, LLC",,,,,,,,inf,-5.74,-20.6,-3.47,93626.87,24.11,9.17,-10.55,13.29,-12.66,19.65,6.66,35.35
Betterment LLC,,,,,,,,,,,,,,,inf,15.3,485.07,30.14,-100.0,
"Beverly Hills Private Wealth, LLC",,,,,,,,,,,,inf,74.58,79.38,-39.13,8.2,-15.48,26.17,5.32,7.75
Bey-Douglas LLC,,,,,,,,,,,,,,,,inf,-32.52,15.09,18.59,6.85
"Bickling Financial Services, Inc.",,,,inf,0.18,25.62,1.23,26.11,-0.91,-21.81,1.22,93851.47,-100.0,,,,,,,
Biechele Royce Advisors,,27.2,19.1,10.54,-8.86,17.68,4.64,23.31,-3.04,-22.5,0.47,-0.95,27.83,11.65,-12.97,12.36,-19.51,38.75,8.66,-100.0
"Bienville Capital Management, LLC",,48.85,26.37,14.57,-0.54,1155.19,-89.18,39.34,0.29,-18.65,-7.55,90744.47,26.91,17.63,-12.42,12.45,-13.17,-22.56,-1.45,8.4
BigSur Wealth Management LLC,,20.68,-20.91,14.58,-26.27,38.04,-11.9,25.5,46.71,-18.4,-3.1,86809.03,19.61,15.84,-14.13,12.26,53.24,25.52,10.68,2.94
"Bigelow Investment Advisors, LLC",,28.37,21.44,7.61,-14.48,13.16,-2.01,16.44,2.57,-18.45,-0.73,84398.75,18.84,15.34,-12.04,11.1,-20.23,144.04,-45.16,8.05
