FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
" CALDWELL SUTTER CAPITAL, INC.",,,,,,,,,,,,,,,,,,inf,-16.43,26.51
 HARRIS ASSOCIATES L P,,,,,,,,,,,,,,,,,,inf,-14.34,-100.0
 NEUBERGER BERMAN GROUP LLC,,,,,,,,,,,,,,,,inf,19.68,110.12,-52.02,17.12
" ONCE CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,6.26,17.74
&PARTNERS,,,,,,,,,,,,,,,inf,228.9,74.71,249.3,79.96,82.7
1 NORTH WEALTH SERVICES LLC,,,,,,,,,,,,,,,,,,,,inf
"10-15 ASSOCIATES, INC.",,41.08,10.79,-100.0,,,,,,,,,,,,,,,,
10Elms LLP,,,,,,,,,,,,,,,,,,,,inf
11 Capital Partners LP,,,,inf,33.15,38.52,14.37,5.38,-30.04,-33.16,34.11,54102.16,-16.32,11.84,-43.5,94.72,37.07,27.61,10.39,-16.53
"1248 Management, LLC",,,,,,,,,,,,,,,,,,,,inf
1492 Capital Management LLC,,,,,,,,,,,,,,,,,,inf,-3.49,20.43
"1620 INVESTMENT ADVISORS, INC.",,,,,,,,inf,0.0,-67.63,4.92,78061.88,22.34,26.01,-5.21,20.38,27.91,5.46,-0.65,19.73
1623 Capital LLC,,41.5,30.92,21.91,-5.01,14.56,-4.51,1.5,40.9,-54.79,7.64,70350.22,25.51,27.82,-2.49,20.23,19.59,7.76,-100.0,
"17 CAPITAL PARTNERS, LLC",,,,,,inf,-3.53,10.59,-38.94,-64.24,7.42,-100.0,,,,inf,48.59,14.75,-2.09,19.76
1776 WEALTH LLC,,-24.44,-100.0,,,,,,,,,,,,,,,,,
1776 Wealth LLC,,,inf,6.9,-8.01,14.32,-4.22,8.0,6.36,-32.71,7.31,-25.63,128253.81,25.63,-2.32,20.78,18.8,6.65,-7.41,16.44
"180 WEALTH ADVISORS, LLC",,50.38,3.15,22.86,13.33,-0.49,3.32,-22.0,10.71,-26.85,2.24,88750.48,5.4,25.09,-1.83,15.18,18.75,8.79,-7.2,17.65
1832 Asset Management L.P.,,64.65,-21.9,-14.18,17.88,116.84,-69.91,1.97,32.49,-42.63,36.31,74905.54,91.25,87.8,-19.01,29.97,30.48,5.7,-13.08,11.96
1834 INVESTMENT ADVISORS CO,,,,,,,,,,,,inf,83.3,24.97,-3.09,-4.19,-2.04,2.63,-5.96,19.31
"1858 WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,0.0,54.42,-0.42,15.61
1900 WEALTH MANAGEMENT LLC,,,,,,inf,-4.5,42.61,-1.47,-34.56,6.11,74285.3,8.51,49.4,5.2,10.65,7.9,7.63,89.33,-37.44
1ST SOURCE BANK,,39.94,13.09,-7.54,-6.5,9.09,-3.42,0.96,-2.67,-35.86,19.4,73877.72,21.24,21.01,-3.0,19.35,17.67,7.73,-3.83,20.19
"20/20 Capital Management, Inc.",,32.17,2.19,25.93,-5.54,12.86,-100.0,,,,,,,,,,,,,
25 LLC,,,,,,,,,,,,,inf,28.68,-2.95,33.33,66.11,7.27,-1.72,33.28
36 SOUTH CAPITAL ADVISORS LLP,,,,inf,-100.0,inf,-2.68,-100.0,,,,,,,,,,,,
"360 Financial, Inc.",,53.74,-0.54,56.69,-12.57,11.2,11.71,4.67,-3.12,-63.11,-28.21,99985.71,-13.19,26.21,-50.5,133.33,20.68,7.14,1.19,14.65
"3Chopt Investment Partners, LLC",,,,,,,,,,,,inf,487.12,37.48,-100.0,inf,32.07,15.1,-3.2,22.27
"3D/L Capital Management, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
3G Capital Partners LP,,41.5,92.88,3.44,26.66,11.19,-55.24,-100.0,inf,-86.97,-33.5,118838.05,-100.0,,inf,9.4,18.72,7.13,28.56,-57.48
40 North Management LLC,,,,,inf,11.18,-100.0,,,,,,,,,,,,,
44 WEALTH MANAGEMENT LLC,,,,inf,-3.59,4.66,-4.01,4.64,-2.22,-17.98,14.73,66695.51,49.52,21.07,-100.0,,,,inf,19.3
"49 WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,-20.69,19.63,12.86,21.97
4J Wealth Management LLC,,,,inf,-0.09,13.87,-3.05,7.08,1.6,-35.72,4.91,73197.37,15.14,21.53,-2.89,16.22,17.65,5.84,-4.65,13.88
"4WEALTH ADVISORS, INC.",,,,,,,,,,,,,,,,,,,,inf
"55I, LLC",,102.02,83.87,7.99,8.35,62.93,55.66,-19.71,26.69,-26.62,278.42,-100.0,,,,,,,,
"5T Wealth, LLC",,,,,,,,,,,,,,,,,,,,inf
6 Meridian,,-61.77,87.49,3.03,-2.94,7.44,-66.85,-0.23,-100.0,,,,,,,,,,,
"626 Financial, LLC",,,,,inf,-100.0,,inf,8.31,-35.21,32.44,99661.58,57.89,26.96,3.59,48.91,26.29,7.75,-7.39,18.49
6elm Capital LP,,,,,,,,inf,6.52,-100.0,inf,-100.0,,,,,,,,
"7G CAPITAL MANAGEMENT, LLC",,,,,,,,,inf,-34.84,6.38,-100.0,,,,,,,,
"9258 Wealth Management, LLC",,20.73,24.5,11.29,-7.27,9.95,-4.49,9.13,-3.08,-32.5,-0.6,68469.62,26.6,29.64,-3.35,263.55,-62.23,9.33,8.59,-100.0
"A&I FINANCIAL SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"A. D. Beadell Investment Counsel, Inc.",,,inf,198.64,83.56,43.12,3.3,19.07,27.74,-25.81,15.56,-31.27,23.78,10.57,-3.02,22.21,13.85,6.17,-7.41,15.48
"A.P. Gilfoyle & Co., L.P.",,,,,,,,,,,,,,,,inf,1484.46,20.13,-100.0,
"A.R.T. Advisors, LLC",,,,,inf,-100.0,,,,,,,,,,,,,,
"AA Financial Advisors, LLC",,,,,,,,,,,,,,,,inf,635.0,8.96,5.44,25.41
"AAF Wealth Management, LLC",,,,,,,inf,-100.0,inf,-53.69,11.89,79317.39,60.6,23.05,-2.88,19.52,-29.11,8.76,-3.84,38.26
AAFMAA Wealth Management & Trust LLC,,,,,inf,-100.0,inf,1.48,95.57,-67.42,6.4,74232.14,22.19,26.21,2.33,58.75,37.61,12.6,-52.24,2.56
ABEILLE ASSET MANAGEMENT SA,,,,,,,,inf,3594.47,-48.81,-27.61,152146.23,-100.0,,,,,,,
"ABLE Financial Group, LLC",,,,,,,,,,,,,inf,36.15,-4.1,25.77,20.45,7.84,-2.78,21.59
"ABLES, IANNONE, MOORE & ASSOCIATES, INC.",,,,,,,,,,,,,,,,inf,15.2,5.2,-5.94,15.33
ABNER HERRMAN & BROCK LLC,,38.69,13.72,3.02,-12.92,2.74,-6.05,-1.31,-4.03,-35.63,5.97,-17.95,10.29,513.45,0.58,18.42,17.02,6.96,-3.83,18.32
"ABOUND FINANCIAL, LLC",,,,,,,,,,,,,,,,,,,,inf
"ABSHER WEALTH MANAGEMENT, LLC",,46.33,9.82,-1.28,-4.99,1.75,-25.24,10.74,-12.7,-33.6,3.19,79197.3,22.81,25.69,8.62,17.5,14.88,5.47,5.01,26.56
"ABSOLUTE CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,,inf,37.8,221.74,-70.33
ACADEMY CAPITAL MANAGEMENT,,,,,,,,,,,,,,,,,,,inf,17.92
ACADEMY CAPITAL MANAGEMENT INC/TX,,41.08,12.36,-100.0,inf,15.0,19.28,3.13,66.11,-33.12,62.72,95883.9,-99.91,117354.0,-3.49,18.29,18.21,6.87,-100.0,
"ACAS, LLC",,,,,inf,12.07,-2.74,19.1,-11.14,-10.94,-100.0,inf,22.03,23.29,-4.68,19.39,24.04,0.92,0.12,27.28
"ACCESS FINANCIAL SERVICES, INC.",,38.12,14.14,0.57,-100.0,inf,483.22,-100.0,,,,,,,,inf,18.72,8.93,-3.85,6.3
ACCIDENT COMPENSATION CORP,,301.42,-100.0,,,,,,,,,,,,,,,,,
ACCOUNT MANAGEMENT LLC,,,,,,,,inf,-5.39,-51.18,6.34,-100.0,inf,15.0,-4.75,16.97,18.72,2.19,-11.19,17.74
"ACCREDITED INVESTOR SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"ACCURATE INVESTMENT SOLUTIONS, INC.",,-100.0,,,,,,,,,,,,,,,,,,
ACG Wealth,,38.15,11.9,3.71,-4.63,9.08,-5.94,-28.89,-41.35,-32.8,1.88,-100.0,,,,,,,,
"ACIMA PRIVATE WEALTH, LLC",,41.62,14.12,3.51,-11.47,7.3,-4.42,-9.79,-4.93,65124.48,6.39,-25.66,92.59,26.21,-4.59,16.89,15.16,7.13,-3.58,17.74
ACORN CREEK CAPITAL LLC,,,,,,,,,,,,,,,,inf,19.7,15.35,-9.21,13.98
ACORN FINANCIAL ADVISORY SERVICES INC /ADV,,29.58,8.09,5.59,-6.0,16.33,-1.58,15.34,11.28,-32.71,24.63,78868.71,30.85,32.02,3.72,9.75,-7.53,-11.11,-8.08,16.06
"ACT Advisors, LLC.",,,,,,,,,,,,,,,inf,29.15,25.37,32.11,-2.04,25.94
"ACT CAPITAL MANAGEMENT, LLC",,,,,,,,inf,-2.25,-83.74,-100.0,,,,,,,,,
"ACT Capital Management, LLC",,,,,,inf,-100.0,,,,,,,,,,,,,
"ACT Capital, L.L.C.",,,,,,,inf,-100.0,,,,,,,,,,,,
"ACT WEALTH MANAGEMENT, LLC",,,,inf,-5.72,-10.72,0.0,-16.75,-16.51,-34.32,-2.77,80880.78,29.18,26.87,-100.0,,inf,7.95,-18.5,15.02
ACTIAM N.V.,,89.89,-20.16,5.58,-3.0,10.77,-5.09,1.36,19.88,-34.98,5.95,17.17,19.29,-100.0,,,,,,
"ADAGE CAPITAL PARTNERS GP, L.L.C.",,35.96,19.11,-2.69,-6.13,6.19,-1.37,3.78,-6.56,-35.09,8.42,71031.34,30.15,-100.0,inf,24.94,24.88,-1.97,-4.72,13.83
ADAMCAPITAL Gestao de Recursos Ltda.,,,inf,114.8,-55.16,800521.68,-99.91,-50.39,112836.45,-99.97,23.2,-100.0,,,,,,,,
"ADAMS DIVERSIFIED EQUITY FUND, INC.",,30.21,11.82,2.52,-10.37,11.19,-4.51,1.5,-2.23,-43.48,6.39,72640.79,22.96,26.21,0.83,47.06,18.72,7.13,-14.82,12.29
ADAMSBROWN WEALTH CONSULTANTS LLC,,,,,,,,inf,-1.78,-10.6,16.85,85851.4,37.31,28.49,-3.27,26.84,19.25,11.0,1.26,9.29
ADAPT Investment Managers SA,,,,,,,,,,,,,,,,,,,,inf
"ADAPT WEALTH ADVISORS, LLC",,,,,,,,,,,,,,,,,inf,34.25,-10.07,20.65
"ADE, LLC",,,,inf,-5.73,12.15,-4.43,11.6,-16.4,-33.15,6.61,-100.0,inf,33.81,-2.49,19.53,9.61,12.79,-4.42,17.74
ADELL HARRIMAN & CARPENTER INC,,41.48,14.55,7.56,-3.37,10.15,-6.29,2.98,0.88,-34.58,6.44,-34.5,20.87,25.34,1.22,24.65,21.17,11.69,-0.48,21.96
"ADIRONDACK RETIREMENT SPECIALISTS, INC.",,,,inf,-9.31,19.09,-13.83,0.0,-47.67,-100.0,inf,140428.3,42.36,-54.51,-100.0,,,,,
ADIRONDACK TRUST CO,,56.19,-1.22,3.73,1.94,9.09,-3.6,-2.38,5.94,-33.12,8.29,74993.35,20.89,28.34,-4.72,34.18,1.48,7.04,-3.56,17.06
"ADVANCED RESEARCH INVESTMENT SOLUTIONS, LLC",,,,inf,-3.85,12.0,2487142.86,-99.81,-11.58,-73.47,82.79,-100.0,,inf,-100.0,,,,,
ADVENT CAPITAL MANAGEMENT /DE/,,-100.0,,,,,inf,1.49,-100.0,,,,,,,,inf,512.2,-51.79,-100.0
"ADVISOR GROUP HOLDINGS, INC.",,,,,,,,,,,,inf,18.8,-100.0,,,,,,
ADVISOR PARTNERS LLC,,149.34,27.6,8.01,-2.61,-45.99,-6.43,0.84,-2.9,-31.7,-100.0,,,,,,,,,
ADVISORS MANAGEMENT GROUP INC /ADV,,41.39,14.25,4.99,-4.32,16.48,-5.62,0.62,3.27,-32.21,6.12,-21.43,17.13,40.9,263.35,45.19,26.55,7.81,15.75,119.46
ADVISORY RESEARCH INC,,-24.9,10.02,26.06,-3.52,52.86,-5.35,8.41,-29.77,50.58,-64.12,50432.12,43.2,342.27,-7.58,-55.13,-100.0,,,
"ADVISORY SERVICES NETWORK, LLC",,,,,,,,,,,,,,inf,-100.0,,,,,
AE Wealth Management LLC,,100.16,40.23,3.22,-9.6,20.56,5.68,7.22,7.42,-17.01,21.15,76150.71,33.19,30.96,3.66,41.71,-71.15,25.15,2.05,20.92
AEGON ASSET MANAGEMENT UK PLC,,,,,,inf,-4.62,1.63,-100.0,,,,,,,,,,,
AEGON ASSET MANAGEMENT UK Plc,,,,,,,,,inf,-41.27,4.92,50.56,-35.47,23.14,-100.0,inf,17.87,-2.18,-4.45,65.64
"AF Advisors, Inc.",,inf,51.83,3.32,-4.68,11.04,-4.7,1.45,0.57,-100.0,,,inf,26.21,-2.49,19.53,20.12,7.86,-3.58,17.74
"AFFINIA FINANCIAL GROUP, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
AFFINITY WEALTH MANAGEMENT LLC,,35.65,-5.17,2.3,6.9,7.4,-11.62,0.27,-1.87,-23.57,0.74,70734.48,27.88,31.79,0.39,33.6,17.12,9.21,-2.46,18.67
AFG FIDUCIARY SERVICES LIMITED PARTNERSHIP,,,,,,,,inf,0.26,-20.01,24.0,78018.01,27.31,22.51,-7.01,18.03,17.15,-3.4,5.56,11.7
"AFS Financial Group, LLC",,,,,,,,,,,,inf,22.38,28.7,-4.75,-77.22,-100.0,,,
"AFT FORSYTH AND COMPANY, INC.",,inf,-100.0,,,,,,,,,,,,,,,,,
"AFT, FORSYTH & COMPANY, INC.",,,inf,3.68,-10.75,13.82,-2.58,0.07,-25.55,-33.99,2.92,68563.46,22.73,24.63,-0.86,22.58,10.85,12.74,3.34,15.35
AGF INVESTMENTS INC.,,1.92,14.79,20.81,1.85,18.61,-0.87,11.83,-6.53,-22.91,24.01,-100.0,,,,,,,,
AGF Investments LLC,,77.6,-47.07,-19.3,-22.46,11.98,-25.75,-17.5,-26.97,-78.52,-92.97,-100.0,,,,,,,,
AGF MANAGEMENT LTD,,,,,,,,,,,,inf,29.0,-98.15,7532.25,18.42,18.76,-0.09,-1.65,19.98
"AGP FRANKLIN, LLC",,,,,,,,,,,,,,,,,,,,inf
"AHL INVESTMENT MANAGEMENT, INC.",,,,,,,,inf,449.37,-33.1,6.44,81379.46,19.23,26.17,-2.49,2.66,17.77,8.5,-3.58,16.62
AI-Squared Management Ltd,,,,,,,,,,,,,,,,,,inf,-100.0,
"AIGEN INVESTMENT MANAGEMENT, LP",,310.56,-85.84,-100.0,,,,inf,-100.0,,,,,,,,,,,
"AIMZ Investment Advisors, LLC",,41.38,14.33,58.13,-5.06,122.38,-47.76,1.53,6.48,-34.79,6.29,-9.39,122731.31,26.21,-2.49,19.52,18.72,7.13,-3.58,17.74
"AIRE ADVISORS, LLC",,,,,,,,inf,0.08,-35.0,7.87,68952.83,28.49,31.58,-6.63,20.37,21.45,6.99,-11.19,28.88
"AJ Advisors, LLC",,,,,,,,,,,,inf,21.4,26.16,-3.64,5.57,11.65,-25.27,-3.49,20.49
"AJ WEALTH STRATEGIES, LLC",,86.14,32.62,9.18,-4.53,7.38,3.41,4.83,3.37,-19.17,-0.99,-24.53,121547.14,26.69,-100.0,,,,,
"AJO, LP",,-2.13,-26.39,-96.63,-100.0,,,,,,,,,,,,,,,
"AJOVista, LLC",,,,,,,,,,,,,,,,inf,20.17,7.13,-100.0,
AKO CAPITAL LLP,,,,,,,,,,,,,,,,,,inf,53.15,11.42
AKUNA SECURITIES LLC,,,,,,,,,,inf,-100.0,,,,,,,,,
ALBION FINANCIAL GROUP /UT,,42.91,14.21,5.48,-100.0,inf,-5.89,3.23,-1.54,-31.55,8.23,74057.04,-5.63,23.19,-3.54,20.59,19.71,7.74,18.24,21.09
ALERUS FINANCIAL  NA,,31.78,8.1,5.78,-1.25,8.04,-1.93,9.0,15.28,-15.79,-4.02,7381.41,-28.56,19.72,836.5,48.07,25.76,14.17,-100.0,
ALERUS FINANCIAL NA,,,,,,,,,,,,,,,,,,,inf,11.08
"ALETHEA CAPITAL MANAGEMENT, LLC",,-100.0,,,,,inf,-100.0,,,,,,,,,,,,
"ALEXANDER LABRUNERIE & CO., INC.",,,,,,,,,,,,,,,,,inf,7.15,-4.22,18.22
ALGERT GLOBAL LLC,,41.73,17.25,2.33,-59.69,87.01,-6.85,-26.32,-16.23,-34.99,18.22,30.42,22.98,28.07,-100.0,,inf,-100.0,inf,-7.01
ALKEON CAPITAL MANAGEMENT LLC,,14.89,-26.37,159.37,-64.36,63.28,-32.32,53.61,23.28,-35.64,2.05,77041.03,75.91,44.85,33.26,19.74,35.14,-1.23,-41.94,1.22
"ALLEN WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,5.61,8.52,2.56,18.99
ALLSTATE CORP,,38.88,-5.7,-2.96,1.83,3.61,-12.27,261.83,-39.13,-33.2,-10.45,76810.05,-89.63,24.7,-2.49,16.98,14.54,8.91,-73.85,3909.59
ALLSTATE INVESTMENT MANAGEMENT CO,,,,,,,,,,,,inf,-100.0,,,,,,,
ALPHA WINDWARD LLC,,39.74,100.69,-100.0,,,,,,,,,,,,,,,,
"ALPHASIMPLEX GROUP, LLC",,inf,33.75,48.75,-1.45,11.2,-47.14,-55.91,-9.06,-100.0,,,,,,,,,,
"ALPINE WOODS CAPITAL INVESTORS, LLC",,49.14,24.13,32.92,36.21,6.52,-4.49,19.76,-2.12,-22.85,-64.04,-49.92,2.63,61.64,-1.99,247577.85,13.68,18.89,3.44,0.44
ALTA CAPITAL MANAGEMENT LLC/,,55.03,14.77,0.38,-4.64,15.93,-46.58,-0.4,-3.84,-43.72,381.86,106575.77,24.04,40.58,37.71,50.23,21.67,60.8,13.45,14.36
"ALTA FOX CAPITAL MANAGEMENT, LLC",,,,,,,,inf,-75.9,-100.0,inf,122716.47,-100.0,inf,26.13,23.33,18.72,7.13,-3.58,135.37
ALTAROCK PARTNERS LLC,,,,,,,,,inf,-21.54,14.36,127276.13,27.77,9.89,-12.16,15.22,12.56,-100.0,,
ALTAROCK PARTNERS LP,,,,,,,,,,,,,,,,,inf,5.22,26.14,15.04
"ALTERNA WEALTH MANAGEMENT, INC",,,,,,,,inf,-0.53,46.5,2.75,75003.67,23.46,18.52,-1.71,28.09,-22.33,48.2,-3.11,5.99
ALTFEST L J & CO INC,,48.23,37.4,-15.99,-17.26,8.88,-0.29,4.6,30.03,-29.82,14.84,-20.76,35.15,28.22,2.12,21.4,12.13,5.88,-15.75,118952.54
AM INVESTMENT STRATEGIES LLC,,inf,12.43,4.35,-4.83,11.47,0.45,2.46,-1.98,-36.37,6.33,-25.86,20.18,26.27,-2.49,18.2,18.68,8.2,-3.55,8.57
AM Squared Ltd,,,,,,,,,,,,inf,-100.0,,inf,-100.0,,,,
AMALGAMATED BANK,,-42.94,11.13,2.93,-9.2,326.72,-7.65,138.76,2.69,-68.3,8.99,-24.52,23.32,24.56,-4.08,13.7,4.24,7.29,-0.68,16.15
AMARILLO NATIONAL BANK,,16.05,13.83,3.27,-4.98,122.86,-52.35,92.83,0.93,-28.11,279.49,74251.35,23.08,26.09,-2.49,19.52,17.59,-75.44,-3.09,-14.84
AMERICAN FINANCIAL & TAX STRATEGIES INC,,,,,,,,,,,,,,,,inf,18.72,9.35,-9.13,17.74
AMERICAN INTERNATIONAL GROUP INC,,42.92,11.33,-100.0,,,,,,,,,,,,,,,,
"AMERICAN INTERNATIONAL GROUP, INC.",,,,inf,-7.25,8.64,91.46,-49.42,-4.83,-36.29,5.37,72837.68,24.0,27.28,-6.13,20.1,-100.0,,,
AMERICAN NATIONAL BANK,,39.34,13.95,3.12,-5.85,18.66,-4.15,1.23,5.89,-22.69,6.97,-11.08,133199.57,22.86,-7.1,22.18,28.16,10.32,-100.0,
AMERICAN NATIONAL BANK & TRUST,,,,,,,,,,,,,,,,,,,inf,15.91
AMERICAN NATIONAL BANK & TRUST CO /VA/,,,,,,,,,,,,,,,,,inf,-100.0,,
AMERICAN NATIONAL INSURANCE CO,,-100.0,inf,3.44,-5.08,11.01,-4.59,-84.64,-100.0,,,,,,,,,,,
AMERICAN NATIONAL INSURANCE CO /TX/,,inf,-100.0,,,,,,,,,,,,,,,,,
"AMERIFLEX GROUP, INC.",,,,,,,,,,,,,,,,,,,,inf
AMF Tjanstepension AB,,,,,,,,,,,,,,inf,-12.16,183.34,23.56,-10.37,178.34,-26.33
AMG National Trust Bank,,118.36,14.66,41.97,-31.57,12.92,-4.15,-1.61,-6.85,-31.97,2.77,71168.02,24.78,24.87,-2.43,19.94,20.28,12.56,-7.84,20.09
AMI ASSET MANAGEMENT CORP,,37.14,10.4,4.48,-12.53,3.62,-5.6,2.64,-4.07,-44.9,-2.7,11.03,123476.33,24.57,-0.13,16.65,21.91,5.76,-6.03,14.76
AMI INVESTMENT MANAGEMENT INC,,41.5,16.4,4.07,-5.05,11.95,-6.64,1.54,95.46,-69.6,243.31,77802.6,149.36,-36.5,-6.0,23.26,18.77,6.6,-3.04,23.33
AMICA MUTUAL INSURANCE CO,,53.99,20.05,0.84,-11.86,4.33,0.59,1.5,-6.15,-33.21,3.45,-25.28,22.89,16.11,0.75,6.44,137.43,-46.43,-7.25,11.92
AMJ Financial Wealth Management,,39.54,14.05,236.14,-2.69,11.17,-4.52,11.35,-23.69,-36.6,11.31,57184.02,26.52,32.24,-2.49,-0.74,43.65,6.96,-8.22,18.02
AMP Capital Investors Ltd,,144.23,11.34,-4.28,86.69,22.35,-19.92,-100.0,,,,,,,,,,,,
AMS Capital Ltda,,17.8,-0.09,161.15,-50.5,181.22,-42.31,55.37,-82.28,-100.0,,,,inf,-5.87,73.79,-24.79,62.9,-7.23,17.71
AMUNDI,,,,,,,,,,,,,,,,,,inf,-100.0,
"AMUNDI ASSET MANAGEMENT US, INC.",,,,,inf,-100.0,,,,,,,,,,,,,,
AMUNDI PIONEER ASSET MANAGEMENT INC,,27.64,-7.85,107.92,-100.0,,,,,,,,,,,,,,,
AMUSSEN HUNSAKER ASSOCIATES LLC,,35.34,113.99,-46.67,4.18,27.99,107.55,8.43,-39.73,-21.78,3.92,53598.27,89.76,30.08,-3.81,18.32,-100.0,,,
ANCHOR CAPITAL ADVISORS LLC,,41.56,14.15,3.48,-52.48,9.58,-4.37,1.39,-2.16,-34.87,6.46,74189.02,22.96,17.96,-2.49,19.52,18.72,6.2,-6.98,18.6
ANDERSON FISHER LLC,,40.79,205.37,-62.36,-100.0,,,,,,,,,,,,,,,
ANDERSON HOAGLAND & CO,,45.22,-20.76,61.75,-2.64,12.23,-6.59,-12.46,5.61,-24.21,-1.94,82218.08,2.78,26.06,-2.43,20.22,32.24,0.5,-6.65,14.76
"ANGELES WEALTH MANAGEMENT, LLC",,,,,,,,,inf,-39.53,11.68,72239.57,24.22,21.92,11.84,23.16,3.29,14.01,-1.91,25.69
"ANGLEPOINT ASSET MANAGEMENT, LTD.",,41.5,14.13,3.44,-100.0,,,,,,,,,,,,,,,
ANTIPODES PARTNERS Ltd,,72.74,5.52,39.22,7.44,24.83,-1.37,184.91,-70.89,-48.3,51.7,-100.0,,inf,17.58,-7.38,11.56,100449.7,23.13,-24.21
"AO Asset Management, LP",,25.23,-1.7,-30.48,-37.25,81.11,-69.46,52.74,-47.49,-48.67,-100.0,,,,,,,,,
APCM Wealth Management for Individuals,,,,inf,1.63,-100.0,,,,,inf,-100.0,,,,,,,,
APEIRON CAPITAL Ltd,,,,inf,12.12,17.72,2.38,5.18,-90.24,-34.85,-100.0,inf,37.72,-100.0,,,,,,inf
APPALOOSA LP,,27.35,-28.22,44.52,-10.62,-25.28,-46.53,1.5,18.72,-42.51,2.85,76799.6,63.95,99.57,15.63,25.9,15.05,-2.74,-11.21,-4.33
APPLETON PARTNERS INC/MA,,30.56,13.27,4.73,-3.84,9.2,-3.75,6.97,-1.93,-32.05,4.35,-26.58,21.32,28.22,-3.39,15.22,15.76,6.93,-4.15,12.78
"APPLIED RESEARCH INVESTMENTS, LLC",,inf,82.88,30.18,-0.22,11.19,-12.27,9.3,-78.69,-46.86,-73.51,-100.0,,,,,,,,
AR ASSET MANAGEMENT INC,,42.19,9.67,3.42,-4.97,11.15,7.6,1.75,7.59,-34.53,4.47,-45.23,332.86,26.22,-1.04,19.51,18.77,7.13,8.51,17.74
ARBOR CAPITAL MANAGEMENT INC /ADV,,,,,,,,inf,-5.12,-31.0,17.48,60543.23,20.55,25.58,-0.62,19.6,24.36,97.27,-5.69,15.89
"ARBOR TRUST WEALTH ADVISORS, LLC",,inf,8.46,3.34,9.7,11.55,-3.08,5.45,72.2,-28.66,6.14,78532.23,72.47,-2.22,0.37,7.83,23.17,-0.75,0.0,18.4
ARCADIA INVESTMENT ADVISORS LLC,,,,,,inf,-100.0,,,,,,inf,26.21,-2.49,-100.0,,,,
ARCADIA INVESTMENT MANAGEMENT CORP/MI,,89.85,18.7,-4.92,-5.38,11.47,-2.99,1.1,-8.0,-38.41,1.32,67615.26,18.73,39.08,-1.02,34.91,26.37,14.56,-5.76,18.56
ARDSLEY ADVISORY PARTNERS LP,,54.98,-75.19,55.13,-100.0,inf,-65.27,26.94,566.07,-80.88,166.67,78839.34,-53.8,1172.5,-20.22,-94.2,670.9,23.73,60.07,24.12
ARGENT CAPITAL MANAGEMENT LLC,,41.61,14.14,-8.68,-4.96,11.11,5095.69,0.77,52.2,-37.61,35.45,69578.83,26.68,95.07,-6.85,17.34,15.29,6.04,-5.4,15.7
"ARGI Investment Services, LLC",,67.17,11.78,105.73,-44.08,33.87,5.98,3.94,4.99,-30.2,20.86,-23.32,-100.0,,,,,,,
"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",,,,,,,,,,,,inf,16.16,28.02,-1.56,19.31,19.59,7.23,-2.86,16.59
"ARGUS INVESTORS' COUNSEL, INC.",,28.33,16.45,-13.45,-6.56,1.31,-40.43,2.19,2.34,-32.89,-5.67,89333.78,-29.21,27.87,-5.98,241.62,-44.67,47.65,-27.27,12.11
"ARK & TLK INVESTMENTS, LLC",,,,,,,,,,,,,,,,inf,-15.8,14.47,-3.46,18.12
ARK Investment Management LLC,,75.98,55.93,-4.07,-41.25,48.05,-31.4,-67.19,-14.75,-29.43,-12.96,66578.91,18.81,20.85,-5.29,13.42,11.34,122.87,239.05,202.12
"ARKANSAS FINANCIAL GROUP, INC.",,,,,,,,,,,,,,,,,inf,7.14,90.04,9.64
"ARMISTICE CAPITAL, LLC",,,,,,inf,-56.07,-100.0,,inf,21.43,364219.25,-2.39,-28.43,-2.98,3.92,-67.67,-5.57,-2.06,97.21
"ARMOR ADVISORS, L.L.C.",,,,,,,,,inf,-100.0,inf,-100.0,,,,,,,,
"ARMSTRONG ADVISORY GROUP, INC",,,,,,,,,,,,inf,21.02,27.61,-4.7,19.93,0.0,33.72,-3.02,28.37
ARMSTRONG HENRY H ASSOCIATES INC,,38.75,15.35,3.44,-5.01,12.78,-3.03,-0.58,-0.08,-34.99,7.65,74325.08,1.26,18.69,-2.49,19.52,18.91,106.8,-50.13,16.22
ARMSTRONG SHAW ASSOCIATES INC/CT,,41.49,14.17,347.91,-1.9,9.82,-4.52,1.5,-2.22,-34.84,6.39,81873.6,43.27,23.58,-2.49,-100.0,,,,
"ARQ WEALTH ADVISORS, LLC",,,,,,,,,,,,,,,,inf,127.52,-8.35,-3.96,28.13
