FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
FLC Capital Advisors,0.0,379.0,271.0,402.0,413.0,476.0,639.0,659.0,736.0,584.0,413.0,521182.0,746029.0,954330.0,875633.0,1180994.0,1137941.0,1357735.0,1379163.0,1468417.0
FLOSSBACH VON STORCH AG,198186.0,270532.0,298677.0,257281.0,28163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOW TRADERS U.S. LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0
FLPUTNAM INVESTMENT MANAGEMENT CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880.0,4067.0,5543.0,3768557.0,781383.0,1039159.0,782092.0,4716016.0,4955929.0,12415800.0,12434161.0,29719516.0
FMA ADVISORY INC,1687.0,2492.0,2733.0,3987.0,3568.0,4298.0,5452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FNY Investment Advisers, LLC",0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOCUS FINANCIAL NETWORK INC /ADV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454001.0,0.0,0.0,0.0,0.0
"FORA Capital, LLC",0.0,1372000.0,601000.0,0.0,1974000.0,1637000.0,1576.0,0.0,0.0,0.0,3059.0,0.0,8404859.0,0.0,11640180.0,0.0,2095175.0,0.0,1675162.0,8815052.0
FORBES J M & CO LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989607.0,5979458.0,6053278.0,6481415.0
FORMULA GROWTH LTD,1227.0,1718.0,1831.0,2659.0,2409.0,2776.0,3583.0,3608.0,4034.0,3201.0,2767.0,1575825.0,2255664.0,2885474.0,1897323.0,2386464.0,1881793.0,2245263.0,2161201.0,2210086.0
FORSTA AP-FONDEN,1984.0,2871.0,3500.0,6290.0,5861.0,13653.0,9341.0,10467.0,10769.0,10669.0,10614.0,9698030.0,12164166.0,17834598.0,19013084.0,27335376.0,29009673.0,31697435.0,34316720.0,36392000.0
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301367.0,584645.0,710904.0,830232.0,811178.0
FORTE CAPITAL LLC /ADV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261859.0,338806.0,511079.0,732482.0,805224.0,961771.0,908846.0,926904.0
"FOSTER DYKEMA CABOT & PARTNERS, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341800.0,363920.0
FOUNDERS FINANCIAL SECURITIES LLC,0.0,0.0,0.0,299.0,345.0,403.0,566.0,685.0,793.0,611.0,588.0,436481.0,631378.0,850337.0,770135.0,1025003.0,924275.0,1047541.0,1089658.0,1200390.0
"FOURPATH CAPITAL MANAGEMENT, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308240.0
"FOX RUN MANAGEMENT, L.L.C.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580905.0,0.0,0.0,0.0,0.0,0.0,0.0,311380.0,0.0
"FPC INVESTMENT ADVISORY, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15123.0
"FRED ALGER MANAGEMENT, LLC",0.0,61557.0,4325.0,4842.0,806.0,914.0,14300.0,9193.0,25423.0,96951.0,164677.0,111090445.0,115225612.0,33234952.0,16760350.0,1347307.0,2331003.0,0.0,0.0,5236809.0
"FREEDOM WEALTH ALLIANCE, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG Family Wealth Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,241.0,240.0,0.0,0.0,0.0,0.0,426102.0,420336.0,436289.0,493901.0,523681.0
FRONTIER CAPITAL MANAGEMENT CO LLC,0.0,0.0,0.0,94102.0,98380.0,100458.0,221264.0,241587.0,233337.0,156890.0,130449.0,107458359.0,136347717.0,136627329.0,57769533.0,50792490.0,22126340.0,25211835.0,24798957.0,0.0
FSA Wealth Management LLC,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,166784.0,0.0,274465.0,213621.0
"FSC Wealth Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47166.0,0.0,0.0,0.0
"FSM Wealth Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216147.0
FUKOKU MUTUAL LIFE INSURANCE Co,205.0,287.0,306.0,409.0,338.0,390.0,2136.0,2207.0,500.0,570.0,1058.0,483087.0,691500.0,884576.0,724185.0,910884.0,422501.0,741415.0,551665.0,791162.0
"FWG Holdings, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708948.0,719106.0
"FWL INVESTMENT MANAGEMENT, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73259.0,0.0,0.0,82054.0,103208.0,17048.0,20341.0,20508.0,21835.0
"Facet Wealth, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316500.0,228680.0,254326.0,345959.0,0.0
"Fairfield Financial Advisors, LTD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46924.0,322175.0,302662.0,463407.0,639031.0,687144.0,963078.0,0.0,1882862.0,2041230.0,2478295.0
"Fairscale Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309389.0,312405.0,332623.0
"Faithward Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033440.0,1010082.0,1214673.0,3776890.0,4149962.0
Family CFO Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0
"Family Firm, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14577.0,0.0,0.0
Family Management Corp,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217644.0,251565.0,249649.0
Farmers & Merchants Trust Co of Chambersburg PA,0.0,0.0,0.0,0.0,21.0,80.0,103.0,120.0,40.0,32.0,32.0,27.0,44.0,50.0,46.0,58.0,34.0,41.0,41.0,44.0
"Farringdon Capital, Ltd.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442709.0
"Farther Finance Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279.0,82692.0,216162.0,109516.0,675969.0,1238281.0,2702523.0,2580881.0,2344050.0
"Fernwood Investment Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46029.0,0.0,0.0,0.0
"Fi3 FINANCIAL ADVISORS, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697271.0
"Fidelis Capital Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671640.0,1392383.0,1987403.0,1778606.0,2914767.0,6948182.0,3727507.0,4547606.0,4973560.0
Fiduciary Alliance LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28885.0,0.0,63111.0,0.0,0.0,0.0,0.0,540728.0,565714.0
Fiduciary Group LLC,0.0,556.0,2484.0,4653.0,5363.0,6677.0,7832.0,9083.0,7375.0,7888.0,7452.0,6279998.0,17945233.0,11412354.0,20976746.0,12569619.0,12082885.0,0.0,0.0,0.0
"Fiduciary Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14462239.0,14355658.0,15090551.0
Fiduciary Trust Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669916.0,2303013.0,2883920.0,9522113.0,13709256.0,14584822.0
Field & Main Bank,0.0,596.0,669.0,939.0,876.0,1060.0,1325.0,1573.0,1787.0,1461.0,1432.0,1242012.0,1838169.0,2330959.0,2018026.0,2566311.0,2441191.0,2946632.0,2961897.0,3195364.0
"Fieldpoint Private Securities, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fieldview Capital Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322979.0
Fiera Capital Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fifth Third Wealth Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242645.0,305201.0,350901.0,1458760.0,3497981.0,3840448.0
"FinTrust Capital Advisors, LLC",23.0,0.0,0.0,0.0,0.0,371.0,479.0,397.0,75.0,62.0,63.0,12140.0,211880.0,267650.0,240067.0,0.0,0.0,0.0,0.0,0.0
"Financial Advisors Network, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732780.0
Financial Advocates Investment Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,537.0,527.0,566.0,900591.0,1240379.0,3619060.0,3542855.0,4580078.0,1466399.0,1686571.0,1833415.0,2522694.0
"Financial Architects, Inc",20.0,29.0,0.0,0.0,0.0,0.0,424.0,487.0,420.0,0.0,332.0,298476.0,430240.0,629833.0,0.0,0.0,0.0,0.0,0.0,0.0
"Financial Connections Group, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,65.0,51.0,51.0,43.0,62.0,80.0,0.0,92.0,0.0,106.0,107.0,114.0
Financial Enhancement Group LLC,0.0,0.0,0.0,0.0,8.0,6.0,8.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
