FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Dana Investment Advisors, Inc.",,,,,,,inf,27.22,133.95,-19.04,-51.25,33484.0,16.12,-25.4,-18.33,27.15,-11.89,32.11,-50.41,-61.6
"Danda Trouve Investment Management, Inc.",,-11.76,0.0,-86.67,900.0,-40.0,-25.0,-11.11,-100.0,,,,,,,,,,,
Dantai Capital Ltd,,,,,,,,,,,,,,inf,144.5,127.82,-100.0,,,
Darden Wealth Group Inc,,,,,,,,,,,,,,,,inf,121.56,10.5,2.56,-38.07
"Darwin Advisors, LLC",,,inf,-93.11,-100.0,inf,-0.83,-21.74,-9.77,29.9,-100.0,,,,,,,,,
"Darwin Wealth Management, LLC",,,,,,,,,,,inf,137634.23,3.48,40.85,-4.01,31.07,-23.62,-100.0,inf,-100.0
David J Yvars Group,,,,inf,41.15,2.62,9.09,16.93,-100.0,,,,,inf,-11.11,65.31,22.44,-10.97,0.47,-28.19
Davidson Capital Management Inc.,,,,,,,,inf,-33.33,0.0,50250.0,273.09,46.1,22.44,-9.73,43.37,-2.46,-10.14,37.75,-21.79
Davidson Kempner Capital Management LP,,,,,,inf,-37.43,249.76,-100.0,,,,,,,,,,,
"Davies Financial Advisors, Inc.",,,,,,,,,,,,,,,,,inf,-13.74,-1.85,-30.25
Davis Capital Management,,50.0,-100.0,,,,,,,,,,,,,,,,,
Davy Global Fund Management Ltd,,,,,inf,19.53,9.51,-100.0,,,,,,,,,,,,
"DeDora Capital, Inc.",,,inf,20.12,4.06,32.68,18.2,-100.0,inf,-25.53,-9.82,119140.99,62.0,14.84,-8.98,42.73,146.72,-56.65,1.4,-25.75
"Deane Retirement Strategies, Inc.",,,,,,,,,,,,,inf,-100.0,inf,-30.05,-77.17,-100.0,,
"Decatur Capital Management, Inc.",,,,,,inf,-100.0,inf,-100.0,,,,,,,inf,22.44,-9.37,1.15,-100.0
"DecisionPoint Financial, LLC",,,,,,,,,,,,inf,-100.0,,,,inf,-8.21,13.57,-24.58
Decker Retirement Planning Inc.,,,,,,,,,,,,,,,,,,,,inf
DeepCurrents Investment Group LLC,,,,,,,,,,,,,,inf,-100.0,,,,,
Degroof Petercam Asset Management,,,,,,,,,,,,,,,,inf,15.99,-100.0,,
"Del-Sette Capital Management, LLC",,,,,,,,,,,inf,-100.0,,,,,,,,
Delaney Dennis R,,,,,,,,,,,inf,104231.25,53.32,5.6,-11.03,71.65,12.74,-12.05,-0.61,-45.79
"Delos Wealth Advisors, LLC",,,,,,inf,9.09,183.33,-61.76,-30.77,-11.11,97050.0,-100.0,,,,inf,-10.12,-100.0,
Delphia (USA) Inc.,,,,,,,,inf,-26.32,2.46,-100.0,,,,,,,,,
"Delta Accumulation, LLC",,,,,,,,,,,,,inf,132.45,88.49,-31.34,-2.77,139.8,-100.0,
Delta Financial Advisors LLC,,,,,,,,,inf,0.74,-17.22,-100.0,,,,,,,,
"Delta Financial Group, Inc.",,,,,,,,,,,,,,,,,inf,-5.7,70.23,-100.0
Delta Global Management LP,,,,,,,,,,,,,,,,inf,-60.17,-100.0,inf,-100.0
"Delta Investment Management, LLC",,inf,-100.0,inf,-100.0,,,inf,-100.0,,,,,,,,inf,-25.72,43.6,-100.0
Dempze Nancy E,,,,,,,,,inf,-50.31,-14.43,106203.44,59.66,11.97,20.94,43.21,8.13,-13.36,14.13,-23.15
"Denver PWM, LLC",,,,,,,,,,,,,,,,,,inf,85.59,-81.48
Deseret Mutual Benefit Administrators,,,,,,inf,7.69,104.76,97.67,-41.18,-35.0,55403.08,73.6,18.23,-13.35,12.58,22.44,2.16,22.22,-13.91
Desjardins Global Asset Management Inc.,,,,,,,,inf,-12.73,-42.31,-48.51,-10.06,814.69,18239.76,55.14,-48.13,-100.0,,,
Destination Wealth Management,,,,,,,,,inf,-30.47,-6.26,86924.08,51.16,13.71,-4.0,32.0,27.49,3.22,35.02,-22.31
"Destiny Wealth Partners, LLC",,,,,,,inf,40.0,-31.58,-53.3,-25.88,8638.1,-100.0,,,,inf,-100.0,inf,-6.15
"Detalus Advisors, LLC",,,,,,,,,,,,,,,,inf,22.44,-19.05,11.2,-19.0
"Deuterium Capital Management, LLC",,,,,,,,inf,-100.0,,,,,inf,-100.0,,,,,
"DiNuzzo Private Wealth, Inc.",,,,,,,,,,,,,,,,inf,-38.78,-9.51,0.87,-26.13
"Diligent Investors, LLC",,,,,,,,,,,,,,,,inf,16.09,26.34,7.85,-21.85
"Disciplined Investments, LLC",,-100.0,,,,,,,inf,-80.0,50.0,38766.67,379.16,22.34,-100.0,,,,,
Distillate Capital Partners LLC,,,,,,,,,,,,inf,-100.0,,,,,,,
"Diversified Enterprises, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
Diversified Trust Co,,26.86,245.93,-7.72,-8.37,19.15,9.53,40.27,6.51,-38.38,-23.26,-10.27,157652.49,27.53,4.06,79.99,-5.34,-10.15,0.16,-30.76
"Diversified, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
"Diversify Advisory Services, LLC",,,,,,,,,,,,,,,,,inf,8.94,-19.13,13.63
Dixon Hughes Goodman Wealth Advisors LLC,,,,,,,,inf,-24.49,-100.0,,,,,,,,,,
Dixon Mitchell Investment Counsel Inc.,,,,,,,,,,,,,,,,,,,,inf
Dogwood Wealth Management LLC,,,,,,,,,,,,,,,,inf,-22.73,-100.0,inf,-100.0
"Domani Wealth, LLC",,15.5,76.17,11.81,-14.31,19.68,-33.72,39.85,-23.66,-100.0,,,,,,,,,,
Donoghue Forlines LLC,,,,,,,,inf,0.12,-100.0,,,,,,,,,,
Dorsey Wright & Associates,,4.51,-11.42,17.23,-100.0,,,,,,,,,,,,,,,
DoubleLine ETF Adviser LP,,,,,,,,,,,,inf,80.85,-100.0,,,,,,
"Douglass Winthrop Advisors, LLC",,,,,,,,,,,,,,,,,inf,0.18,62.55,-31.47
Doyle Wealth Management,,,inf,15.02,-4.46,20.0,9.44,47.21,28.62,-27.88,-18.22,-100.0,,,,,,,,
Driehaus Capital Management LLC,,,,,,,,,,,,,,,,inf,-100.0,,,
"Duncan Williams Asset Management, LLC",,,,,,,,,,,,,,,,,inf,-9.11,9.99,-30.19
"Dunhill Financial, LLC",,,,,,,,,,,,,,,,inf,29.5,-3.0,41.09,-39.93
Dynamic Advisor Solutions LLC,,,inf,70.14,-10.03,16.1,221.73,32.53,-19.73,-18.89,-15.99,95132.99,54.59,6.19,-1.41,19.66,76.24,-1.54,11.2,-47.36
Dynamic Technology Lab Private Ltd,,68.27,-44.49,17.33,84.9,-100.0,,,,,,,,,,,inf,-100.0,inf,-100.0
"Dynamic Wealth Strategies, LLC",,,,,,,,,,,,,,,,inf,-99.86,23.13,6.63,-100.0
"Dynasty Wealth Management, LLC",,,,,,,,,,,,,,,,,inf,6.04,4.8,-100.0
"E Fund Management (Hong Kong) Co., Ltd.",,,,,,,,,,,,,,,,inf,187.5,-94.2,0.0,300.0
"E Fund Management Co., Ltd.",,,,,inf,-100.0,inf,32.66,7.71,-30.68,635.62,12.44,63.33,8.25,-14.32,-100.0,,,,
E. Ohman J:or Asset Management AB,,,,,,,,,,,,,,,,,inf,-13.56,-100.0,
EA Series Trust,,,,,,,,,,,,,,inf,-100.0,,,,,
EADS & HEALD WEALTH MANAGEMENT,,94.34,34.95,5.52,-11.29,7.94,2.14,24.55,-26.24,-30.52,-17.48,-8.53,52.57,14.23,-9.87,49.03,21.02,-4.94,-2.39,-27.28
EAGLE ASSET MANAGEMENT INC,,-16.03,44.63,-15.32,-6.02,15.72,-21.83,18.73,-41.68,-28.7,-98.84,102925.94,98.6,-100.0,,inf,336.96,71.43,31.22,-100.0
EAGLE GLOBAL ADVISORS LLC,,,,,,,,,,,,,,inf,-10.64,40.83,22.32,-9.98,1.2,-100.0
EAGLE WEALTH STRATEGIES LLC,,,,,,,,,,,,,,,,inf,20.87,-38.72,-0.33,-22.69
"EAM Investors, LLC",,,,,,,,,,,,,inf,-100.0,,,,,,
EARNEST PARTNERS LLC,,,,,,,,,,,,,,,inf,43.37,18.43,-10.47,3.31,-26.38
EASTERLY INVESTMENT PARTNERS LLC,,,,,,,,,,,,,inf,-43.39,-19.86,-17.33,17.52,-11.21,1.15,-26.38
EASTERN BANK,,,,,inf,23.12,61.78,42.85,-31.79,-28.83,-15.89,93495.84,79.73,15.65,-10.66,46.7,-2.69,-22.78,33.0,-0.27
EATON VANCE MANAGEMENT,,112.09,-26.26,127.46,-51.27,28.84,2.95,256.7,-100.0,inf,-45.79,-100.0,,,,,,,,
EDENTREE ASSET MANAGEMENT Ltd,,,,,,,,,,,,,,,,,,inf,52.75,-26.38
EDGEWOOD MANAGEMENT LLC,,,,,,,,,,,,inf,126.98,16.22,-9.74,39.35,22.44,-13.88,1.15,-26.38
EDMOND DE ROTHSCHILD HOLDING S.A.,,44.64,167.31,46.71,13.3,29.36,-9.69,32.02,-25.33,-29.14,-11.54,111172.67,49.66,7.43,-50.03,24.82,20.76,41.34,11.56,-59.87
EFG Asset Management (North America) Corp.,,,,,,,,inf,-30.38,-39.34,-10.27,116267.02,54.22,-14.44,-22.89,188.47,-2.33,-1.37,-2.98,-19.48
ELEMENT CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,inf,-100.0,,,inf,27.2,-100.0,
"ELEMENT POINTE ADVISORS, LLC",,,,,,,,,,,,inf,56.83,16.22,-7.6,187.19,15.22,-55.06,-10.58,-21.65
"ELEVATION WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
ELEVATUS WELATH MANAGEMENT,,,,,,,,,,,,,,inf,-68.74,51.07,22.91,510.24,-97.49,-100.0
ELLINGTON MANAGEMENT GROUP LLC,,-100.0,,,,,,,,,,,,,,,,,,
"EMERALD ADVISERS, LLC",,-100.0,,,,,inf,-100.0,,,,,,,,,,,,
"EMG Holdings, L.P.",,,,,,,,,,inf,-100.0,,,,,,,,,
"EMINENCE CAPITAL, LP",,,,,,,,,,,,,,,,inf,-32.44,51.42,1.89,13.56
"ENCOMPASS WEALTH ADVISORS, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
"ENDEAVOR PRIVATE WEALTH, INC.",,,,,,,,,,,,,,,,,,,,inf
ENGINE NO. 1 LLC,,,,,,inf,85.16,76.71,-100.0,,,,,,,,,,,
ENTERPRISE FINANCIAL SERVICES CORP,,0.0,0.0,1500.0,-100.0,,inf,-100.0,,,,,,,,,,,,
ENVESTNET ASSET MANAGEMENT INC,,29.96,57.54,63.82,-9.33,6.36,60.82,54.01,37.3,-23.29,-29.88,110458.18,97.39,22.03,-6.76,48.54,32.22,-10.88,7.95,-34.99
ENZI WEALTH,,,,,,,,,,,,,,inf,-100.0,,,,,inf
"EP Wealth Advisors, LLC",,22.84,50.53,322.84,-1.76,16.61,109.14,-30.49,45.65,-28.86,-16.23,97886.73,52.32,25.56,-11.49,42.64,33.45,8.88,20.39,-32.76
EPG Wealth Management LLC,,,,,,,,,,,,,,,,,,,,
"EPIQ Capital Group, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
EQUITABLE TRUST CO,,,,,,,,,inf,-28.49,-17.07,99023.53,51.32,54.98,27.02,48.26,38.61,-16.67,-6.21,-26.38
"EQUITEC PROPRIETARY MARKETS, LLC",,,,,,,inf,64.79,408.77,-44.93,-41.85,23925.54,-69.5,347.48,-76.54,-100.0,,,,
"ERn Financial, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
ESSEX INVESTMENT MANAGEMENT CO LLC,,,inf,92.85,-100.0,,,,,,,,,inf,55.63,-100.0,,,,
"ETF MANAGERS GROUP, LLC",,6.14,93.02,46.63,-30.09,-60.07,245.81,57.01,-49.98,-82.23,-11.01,106458.46,38.79,-100.0,,,,,,
ETRADE Capital Management LLC,,23.08,28.12,-100.0,,,,,,,,,,,,,,,,
EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,,,,,,,,,,,,,,,,,,,,
EUDAIMONIA ADVISORS LLC,,,,,,,,inf,-100.0,,,,,,,,inf,-100.0,,
EULAV Asset Management,,,,,,,,,,inf,-13.69,118471.69,31.45,3.31,16.86,30.53,15.94,-10.85,46.83,-8.39
"EVENTIDE ASSET MANAGEMENT, LLC",,,inf,458.46,26.3,-100.0,,,,,,,,,,,,,,inf
EVERENCE CAPITAL MANAGEMENT INC,,-21.56,52.76,28.09,-57.21,19.68,9.54,39.85,29.11,-29.31,-10.58,-37.45,52.37,20.63,-13.19,80.3,22.44,-12.26,3.6,-38.79
EVERETT HARRIS & CO /CA/,,,,,,,,,,,,,,,,inf,27.06,21.83,24.66,-24.76
EVERGREEN CAPITAL MANAGEMENT LLC,,,,,,inf,31.98,50.31,15.71,-90.83,-100.0,inf,-100.0,inf,-9.74,43.36,22.44,-10.13,1.15,-26.39
EVERMAY WEALTH MANAGEMENT LLC,,,,,,,inf,40.0,-100.0,inf,-17.39,102963.16,83.86,-31.24,-8.77,54.03,-57.8,43.28,-50.07,-27.92
EVERPAR ADVISORS LLC,,,,,,,,,,,,,,,,inf,-21.23,7.79,2.74,-100.0
"EVOKE WEALTH, LLC",,-99.87,40.43,-57.58,44.64,-100.0,,,,,,,,inf,41.72,68.51,135.37,-100.0,inf,15.62
"EWA, LLC",,,,,,,,,,,,,,,inf,58.18,-3.86,8.87,-7.64,-17.24
EWG Elevate Inc.,,,,,,,,,,,,,,,,,,,,inf
EXANE DERIVATIVES,,-94.63,9387.92,-45.65,-100.0,inf,23.3,25.04,-21.92,-100.0,,,,,,,,,,
EXCALIBUR MANAGEMENT CORP,,,,,,,,,,,,,,,,,,inf,16.96,-25.42
"EXCHANGE TRADED CONCEPTS, LLC",,6876.92,-86.33,377.82,15.11,108.8,59.38,539.85,-30.6,-41.81,-25.98,87270.51,36.74,-1.44,68.26,25.16,-44.67,-69.28,14.91,-6.76
"EXENCIAL WEALTH ADVISORS, LLC",,,,inf,-49.22,19.62,6.75,62.35,-18.37,16.59,-16.37,129889.28,34.8,3.55,-5.16,49.2,42.27,-14.8,794.07,0.36
Eagle Bay Advisors LLC,,,,,,inf,-3.12,6.45,-40.91,113035.9,-99.92,85817.65,227.44,-23.9,19.22,0.22,19.54,-39.46,5.58,-52.74
Eagle Strategies LLC,,,,,,,,,,,,,,,,,inf,-88.66,5.21,-100.0
Eaton Vance Management,,,,,,,,,inf,-100.0,,,,,,,,,,
Echo Street Capital Management LLC,,,,inf,-65.15,-100.0,inf,-100.0,inf,9.73,-68.14,-100.0,,inf,-53.45,-100.0,,,,
Econ Financial Services Corp,,,,,,,,inf,-28.57,-100.0,,,,,,,,,,
"Edge Capital Group, LLC",,,inf,11.74,63.04,8.83,16.23,50.75,32.92,-27.78,-19.04,64065.06,43.77,16.62,-9.67,44.27,21.28,-5.38,-2.71,-41.85
Edge Wealth Management LLC,,615.38,-73.12,-8.0,-13.04,20.0,8.33,184.62,-100.0,,,,,,,,,,,
EdgeRock Capital LLC,,,,,,,,,,,,,,,,inf,-100.0,,inf,-100.0
"Edgestream Partners, L.P.",,inf,-65.56,58.38,25.65,-24.7,533.84,108.06,-72.04,-36.63,-100.0,,inf,271.23,-86.74,-8.19,581.62,-75.27,-3.95,-52.95
Eisler Capital (UK) Ltd.,,,,,inf,126.15,-41.04,24.35,190.7,-100.0,,,inf,16.81,-100.0,,inf,136.81,-79.43,-100.0
Eisler Capital (US) LLC,,,,,,,,,,,,,inf,169.02,28.66,5.17,-37.33,204.4,61.45,-100.0
Elefante Mark B,,,,,,,,,,,,,,,,,,,,inf
"Elequin Capital, LP",,,,,,,,,,,,,,,,,,,,inf
"Elequin Securities, LLC",,,,,,,,,,,,inf,-100.0,,,,,,,
"Elevated Capital Advisors, LLC",,,,,,,inf,-100.0,inf,-100.0,inf,225400.71,24.36,-1.31,-10.91,44.02,17.85,-3.52,30.25,-16.12
Elgethun Capital Management,,,,,,,,,,,,,,inf,-23.66,42.5,25.86,-12.57,1.15,3.03
"Elite Wealth Management, Inc.",,,,,,,,,inf,-29.59,-17.17,113913.91,55.24,513.78,-1.0,40.76,9.57,-79.7,3.65,-31.07
"Ellevest, Inc.",,300.0,50.0,100.0,-61.11,64.29,391.3,37.17,48.39,-41.74,-50.0,105852.24,86.67,-100.0,,,inf,-6.25,4.56,-100.0
"Ellis Investment Partners, LLC",,22.22,63.64,50.0,-14.81,52.17,37.14,4.17,-24.0,-28.95,-48.15,-100.0,,,,,,,,
"Elm Ridge Management, LLC",,,,,,inf,-100.0,,,,,,,,,,,,,
"Elmwood Wealth Management, Inc.",,-99.48,0.0,-100.0,inf,18.18,-100.0,inf,-100.0,,,,,,,,,,,
Elo Mutual Pension Insurance Co,,,,inf,-11.03,16.52,9.54,50.58,7.39,-29.9,-21.74,4.95,50.23,24.06,-8.14,149943.3,33.21,-13.12,4.74,-29.22
"Elyxium Wealth, LLC",,,,,,,,,,,,,,,,,,,inf,68.42
"Empire Financial Management Company, LLC",,,,,,,,,,,,,,,,,,,inf,-32.04
"Empirical Asset Management, LLC",,,,,,,,,,,,,,,,,inf,-100.0,inf,-32.06
"Empirical Capital Management, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
"Empirical Finance, LLC",,168.89,1.65,37.94,0.0,123.48,-34.95,95.47,16.28,-25.92,0.08,111379.95,57.56,29.29,1.42,44.5,26.78,-16.14,3.55,-27.36
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",,24.07,54.66,-94.02,-43.41,92.16,2.04,39.75,-11.0,-48.34,4.28,95121.64,0.97,74.58,166.46,4.9,22.6,2.48,8.52,-26.37
Employees Retirement System of Texas,,17.15,30.09,11.86,-30.8,2.69,31.68,29.14,9.93,-41.29,9.22,-20.05,-82.38,25.36,-100.0,inf,30.95,-100.0,,
"Empower Advisory Group, LLC",,,,,,,,,,,,,inf,22.22,-9.69,33.47,26.67,-18.77,4.62,-25.95
"Empowered Funds, LLC",,7.03,8.71,-100.0,,,inf,102.37,-24.39,94.08,12.7,-100.0,inf,12.4,-4.8,34.45,153.44,-52.93,6.87,-17.25
Encompass More Asset Management,,,,,,,,,,,,,,,,,,,inf,-20.15
"Endurance Wealth Management, Inc.",,,,,,,,,inf,-33.33,-25.0,0.0,66.67,220.0,-100.0,,,,,
Engineers Gate Manager LP,,440.96,-65.36,453.05,-76.65,-100.0,inf,72.42,947.66,-88.38,-25.96,-100.0,,inf,-43.58,-83.26,1565.76,-100.0,,
Engrave Wealth Partners LLC,,inf,17.85,-100.0,,,,,,,,,,,,,,,,
"Enlightenment Research, LLC",,inf,302.44,-100.0,inf,-100.0,,inf,388.92,-100.0,,,,,,,,,,
"Ensign Peak Advisors, Inc",,179.57,56.05,-8.62,-22.08,-50.71,189.48,84.77,16.07,-39.63,11.99,155322.35,-37.59,-14.47,4.08,381.32,51.13,-21.94,-39.43,-46.96
Enterprise Bank & Trust Co,,,,,,,,,,,,,,,,,,,,inf
Enterprise Financial Services Corp,,,,,inf,-100.0,,,,,,,,,,,,,,
"Entropy Technologies, LP",,,,,,,,,,,,,,,,inf,-48.95,-100.0,inf,-100.0
"EntryPoint Capital, LLC",,,,,,,,,,,,,,,,inf,122.74,-100.0,,
"Envestnet Portfolio Solutions, Inc.",,,,,,,,,,,,,,,inf,10.06,46.6,-0.32,21.11,-26.72
"Epic Trust Investment Advisors, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
"Eqis Capital Management, Inc.",,,,inf,-37.67,19.57,8.54,44.59,-13.83,92200.79,-33.98,2.63,56.64,35.29,-100.0,,,,,
Ergoteles LLC,,,,inf,-100.0,,,,inf,1835.9,-12.59,-100.0,inf,-100.0,,,,,,
Erste Asset Management GmbH,,-39.45,43.23,31.82,-43.97,225.26,32.1,20.56,14.88,-42.0,-25.77,-9.62,136.17,-17.04,7.11,32.06,18.83,2.8,38.13,-49.5
Eschler Asset Management LLP,,,,,,,,,inf,-100.0,,,inf,48.85,-100.0,inf,-100.0,,,
"Essex Financial Services, Inc.",,,inf,-100.0,,inf,9.61,77.09,68.04,-72.29,-17.03,2.31,158021.12,-37.94,-21.12,58.39,60.32,-9.92,-100.0,
Essex LLC,,,,,,,inf,41.34,189.33,-65.01,-6.9,121809.5,0.0,258.85,-54.75,43.48,15.78,-10.62,-3.99,-27.65
Essex Savings Bank,,,,,,,,inf,6.94,-30.52,-100.0,,inf,8.84,-9.25,46.17,0.0,187.76,-1.14,-26.38
Estabrook Capital Management,,,,,,,,inf,-24.02,-16.07,-18.52,-6.44,51.32,8.69,-9.29,43.37,22.44,-9.91,1.15,-26.38
"Estate Counselors, LLC",,-100.0,,,,,,,,,,,,,,,,,,
Estuary Capital Management LP,,,,,,,,,,,,,,,,,,,inf,-100.0
Ethic Inc.,,101.69,82.35,40.32,18.88,62.57,34.58,70.45,6.94,-19.32,-17.75,102166.44,45.29,-20.41,7.93,62.4,28.27,-4.76,5.0,-14.54
"Ethos Financial Group, LLC",,,,,,,,,,,,,,,inf,-100.0,inf,-73.7,100723.05,0.82
"Eudaimonia Partners, LLC",,7.58,109.86,43.62,-14.02,-100.0,,,inf,-48.04,7.86,104457.14,252.87,-52.64,-9.94,42.52,23.29,-100.0,,
Eukles Asset Management,,,,,,,,,,,,,,,,,,,,inf
"Evanson Asset Management, LLC",,,,inf,-13.79,21.25,-1.78,65.86,-27.92,-26.99,-13.88,148518.1,-46.85,35.24,-9.74,43.37,22.44,-9.26,7.29,-27.37
"EverSource Wealth Advisors, LLC",,,,,,,,inf,-48.75,53.66,180.16,52981.87,191.34,36.25,-8.54,52.96,131.91,-44.13,4.15,-29.91
"Evercore Wealth Management, LLC",,,,,,,,inf,94.26,-30.54,-10.99,99687.25,51.12,56.25,12.6,70.66,22.44,8.97,-3.46,-26.38
Evergreen Private Wealth LLC,,,,,,,,,,,,,,,,inf,22.44,-43.12,1.15,-26.38
"Everhart Financial Group, Inc.",,,,,,,,inf,35.78,-24.55,-50.72,101771.36,234.12,30.73,-6.26,54.23,41.14,-1.28,4.17,-33.14
"Evoke Wealth, LLC",,,,,,inf,-13.51,40.62,14.81,-29.03,-20.0,-100.0,,,,,,,,
"Evolution Wealth Advisors, LLC",,-33.33,134.21,14.04,-12.81,-10.17,37.74,31.05,309.41,-30.38,-26.96,52339.33,-100.0,,,,,,,
"Executive Wealth Management, LLC",,16.62,47.61,20.95,-10.71,32.48,10.74,34.14,83.94,-44.97,-17.02,98792.35,182.08,-45.67,2.11,51.34,26.58,-100.0,inf,-63.5
"ExodusPoint Capital Management, LP",,,inf,1522.19,-100.0,,,,,,,,inf,34.81,-100.0,inf,212.91,-38.57,-95.71,210.68
F/M Investments LLC,,,,inf,5.97,44.93,2.48,-12.14,104294.99,-99.79,-73.13,93393.74,56.57,-35.05,-14.48,42.64,22.79,121.22,-5.27,-17.08
"F3Logic, LLC",,,,,,inf,0.88,-100.0,inf,-38.77,-100.0,,,,,,,,,
FACTORY MUTUAL INSURANCE CO,,,,,,,,,,,,,,,inf,921.05,-17.2,-81.34,120.19,-26.38
"FAGAN ASSOCIATES, INC.",,38.55,54.98,19.01,-13.14,20.75,12.12,39.8,-23.41,-34.08,-16.14,104767.98,52.37,18.56,-8.13,44.28,20.62,-8.94,2.14,-26.68
"FAIRFIELD, BUSH & CO.",,,,,,,,,inf,-51.02,-18.68,82982.58,301.25,16.27,-68.13,48.65,15.79,-10.16,3.35,12.91
"FALCON POINT CAPITAL, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
FARMERS & MERCHANTS INVESTMENTS INC,,27.27,59.52,13.43,-14.47,21.54,12.66,76.4,12542.04,-32.56,-18.08,107150.62,58.07,17.98,-9.47,54.68,21.68,-10.03,0.72,-27.01
FARMERS & MERCHANTS TRUST Co OF LONG BEACH,,,,,,inf,14.09,54.52,-27.68,-26.68,-14.34,104393.56,29.62,20.19,-9.74,66.62,11.46,-13.88,2.32,-16.73
FARR MILLER & WASHINGTON LLC/DC,,inf,-100.0,,,,,,,,,,,,,,,,,
FCF Advisors LLC,,,,,,,,,inf,-100.0,,,,,,,,,,
"FDx Advisors, Inc.",,139.6,-43.7,121.89,872.65,-100.0,,inf,-42.14,-13.09,-26.99,-32.95,0.0,159.62,-21.98,49.79,-30.99,-100.0,,
"FFG Partners, LLC",,,,,,,,,,,,,,,,inf,22.44,-100.0,,
FFT WEALTH MANAGEMENT LLC,,,,,,,,,,,,,inf,4.05,-27.77,49.5,26.32,-0.47,62.79,-37.76
"FIDUCIARY FAMILY OFFICE, LLC",,,,,,,,,,,,,,,,inf,34.88,-10.13,0.38,-100.0
"FIDUCIARY FINANCIAL GROUP, LLC",,,,,,,,,,,,,,,,,,inf,-3.42,-32.55
FIDUCIARY TRUST CO,,inf,56.1,11.72,-13.64,25.51,33.23,64.16,-1.92,-31.73,-35.02,111963.05,49.19,30.31,-100.0,,,,,
FIDUCIENT ADVISORS LLC,,,,,,,,,,,,,,,,,,,,inf
FIERA CAPITAL CORP,,15.8,55.79,-100.0,,,,,,,,,,,,,,,,
FIFTHDELTA Ltd,,,,,,,,,,inf,4.92,83773.62,-100.0,,,,,,,
FINANCIAL COUNSELORS INC,,,,,,,inf,-9.09,23.7,-23.95,842.91,-82.84,8.03,42.34,112302.37,42.41,25.21,-5.17,9.75,-32.17
FINANCIAL LIFE ADVISORS,,,,,,inf,4.47,40.08,-24.17,-100.0,,,,,,,,,,
FIRETRAIL INVESTMENTS PTY LTD,,,,,,,,,,,,,,,,,,inf,26.43,-19.47
"FIRST AMERICAN TRUST, FSB",,,,,,,,,,,,,,inf,92031.3,100.22,33.23,-6.2,2.96,-30.88
"FIRST BUSINESS FINANCIAL SERVICES, INC.",,,,,,inf,46.19,50.92,12.4,-30.02,-17.31,2.19,160912.23,16.22,-7.85,-100.0,,inf,1.15,-26.38
FIRST CITIZENS BANK & TRUST CO,,22.07,-100.0,inf,-18.88,-57.69,25.0,193.38,-29.47,2.53,-27.7,-13.04,167477.85,224.94,-11.73,-37.05,31.34,-12.43,8.72,-37.32
FIRST COMMUNITY TRUST NA,,,,,,,,,,,inf,0.0,122400.0,16.24,351.3,43.36,10103.86,-9.22,2.02,-50.89
FIRST FARMERS & MERCHANTS BANK / TRUST,,,,,,,,,inf,-100.0,,,,,,,,,,
FIRST FINANCIAL CORP /IN/,,,,,,,,,,inf,-16.07,120755.32,51.32,16.22,-9.74,51.54,-56.41,-61.33,-100.0,
FIRST FOUNDATION ADVISORS,,,,,,inf,39.37,25.65,5134.88,-29.9,-16.78,102792.72,51.47,17.01,-8.45,34.87,22.42,-10.55,1.96,-26.53
FIRST HAWAIIAN BANK,,-38.46,187.5,13.04,-15.38,40.91,-22.58,41.67,50.0,-21.57,-15.0,-11.76,222056.67,21.69,-10.62,31.17,-2.43,-22.02,-10.19,-76.76
FIRST INTERSTATE BANK,,,,inf,100.0,16.67,-42.86,50.0,-100.0,,,,inf,8.37,-9.74,43.37,22.44,-4.14,10.09,-23.72
FIRST MANHATTAN CO,,,,inf,-15.0,76.47,10.0,39.39,123.91,-82.52,111.11,126542.11,-100.0,,,,,,,
FIRST MANHATTAN CO. LLC.,,,,,,,,,,,,,inf,89.5,446.68,128.63,251.49,82.05,-86.23,-23.64
FIRST MERCHANTS CORP,,,,,,,,,inf,-100.0,,,,,,,,,,
FIRST MIDWEST BANK TRUST DIVISION,,inf,6.4,6.94,153.68,13.31,7.68,22.52,-100.0,,,,,,,,,,,
FIRST NATIONAL BANK OF OMAHA,,11.21,-100.0,,,,,,,,,,,,,inf,20.38,-2.66,4.41,-25.84
