FILINGMANAGER_NAME,AAPL,AMD,AMZN,ASML,CRM,GOOGL,META,MSFT,NVDA,PANW,PLTR,SHOP,SNOW,TSLA
"Codex Capital, L.L.C.",0.012987142319147781,0.03453220709854164,0.14635937444318434,0.0,0.11905720487016094,0.0,0.12235156705936497,0.26977906676966035,0.23172237405846283,0.0,0.0,0.01848142903900611,0.044729634342471083,0.0
"Coe Capital Management, LLC",0.36469717335826857,0.0,0.5252176962188067,0.0,0.0,0.0,0.0,0.05495490230456042,0.0,0.0,0.0,0.0,0.0,0.055130228118364405
"CogentBlue Wealth Advisors, LLC",0.19054582589327718,0.0,0.08558717923344539,0.022969656928724224,0.0,0.0,0.058488039535334185,0.4870332143954168,0.1553760840138022,0.0,0.0,0.0,0.0,0.0
"Cognios Capital, LLC",0.3808452705102403,0.15200662957262934,0.14888915196716784,0.0,0.0010654670297146917,0.0,0.0,0.23434355392447023,0.06548676058561224,0.0,0.0,0.0,0.0,0.017363166410165345
"Cohen Capital Management, Inc.",0.04228331373406776,0.0,0.22668146594885752,0.0012580986688146382,0.12150613002009415,0.0,0.05681531666147067,0.5270554451646852,0.002383127526069943,0.001485183268312938,0.003061296983654848,0.0,0.017470622023972468,0.0
Cohen Investment Advisors LLC,0.3242172831829146,0.0,0.18898786288479444,0.0,0.09382327018092486,0.0,0.13815231106844228,0.22608980714123947,0.013227344993121152,0.0,0.0,0.0,0.0,0.015502120548563217
Cohen Klingenstein LLC,0.27849079307311225,0.003499199259520719,0.20842569022166915,0.0,0.015358550824503964,0.0,0.070516313127494,0.2638506625976206,0.10886780221859155,0.02615577714658432,0.0,0.0,0.0,0.02483521153090347
"Coho Partners, Ltd.",0.060420017193246155,0.0,8.27237604026383e-05,0.0,0.0,0.0,0.0,0.8101272697841336,0.1293699892622176,0.0,0.0,0.0,0.0,0.0
Coign Capital Advisors LLC,0.18443377774668074,0.056959416397595795,0.1496430730793046,0.0,0.07470679682856107,0.0,0.14594547656389342,0.14890028442329292,0.1546851649570762,0.0,0.0,0.0,0.0,0.08472601000359525
Coleford Investment Management Ltd.,0.3880792139542325,0.0,0.0,0.0,0.0,0.0,0.0,0.6119207860457675,0.0,0.0,0.0,0.0,0.0,0.0
Collaborative Holdings Management LP,0.03663002391509281,0.08348734467972961,0.4283796172864213,0.0,0.0,0.0,0.12518422284759825,0.0,0.2604380441825098,0.0,0.0,3.561964361932427e-05,0.00013142420231957575,0.06571370324270928
Collaborative Wealth Managment Inc.,0.6682345540673232,0.0,0.13684559956348533,0.0,0.0,0.0,0.013931146116893939,0.11277057655827896,0.025603108651000635,0.0,0.0,0.0,0.0,0.04261501504301788
"Collar Capital Management, LLC",0.24721566326384492,0.0,0.011387643160645463,0.0,0.0,0.0,0.18195162918683414,0.0,0.02564002510891511,0.0,0.1875472989683967,0.0,0.0,0.3462577403113637
Collier Financial,0.6510949514437034,0.0,0.0,0.0,0.14637845157819557,0.0,0.0,0.0,0.0,0.20252659697810096,0.0,0.0,0.0,0.0
"Colonial River Investments, LLC",0.28211369117663865,0.007341374817544221,0.16106210991322442,0.0,0.019819314745938715,0.0,0.0672267777185177,0.11428449001628879,0.2672017482849842,0.0,0.03342553276899265,0.0,0.0,0.04752496055787063
"Colonial River Wealth Management, LLC",0.3595214143137259,0.014181466580105537,0.10995112128380422,0.0,0.023403146303528848,0.0,0.059812628662281514,0.21086226967334562,0.1662418912829114,0.0,0.0031441859969576318,3.826397846952935e-06,1.0903295746237813e-05,0.052867146209746106
Colonial Trust Advisors,0.4004869593497399,0.00036696180064307106,0.10997599651764181,7.67637135544273e-05,0.00015242407507858852,0.0,0.03573230363649517,0.29078080607817963,0.08242812012508999,0.07798996909898787,0.00033854694947900644,0.0001331961619998646,0.00023707274774674444,0.0013008797453639858
Colonial Trust Co / SC,0.3809450016984946,0.0010904783078801738,0.11837067618103635,2.058115157185283e-05,0.0029962093778156673,0.0,0.05735153113735143,0.28290209865180954,0.07623745748476404,0.07600694578085122,0.0002148992766845407,0.00022829627959772392,8.987981123530911e-05,0.003545944860907578
"Colony Family Offices, LLC",0.46680643695139873,0.01426673648887494,0.25981968571415137,0.0,0.0,0.0,0.0,0.17443097875899602,0.0,0.0,9.794910166798704e-06,1.2620608701334423e-05,0.0,0.08465374656771078
"Colony Group, LLC",0.31265495178267244,0.008263565854663778,0.1529452530880411,0.015823273335977436,0.004215459002908189,0.0,0.047159957845559715,0.2842855264019164,0.11729625068662484,0.027148301357018866,0.00208420227357257,0.00494599639983712,0.0031249901027286557,0.020052271868478896
"Colorado Capital Management, Inc.",0.6315105780892063,0.0,0.05282845977631046,0.0,0.0,0.0,0.01694111305753941,0.10989893545344294,0.01419215739118717,0.0,0.0,0.0,0.0,0.17462875623231366
Coltrane Asset Management L.P.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14164598842018197,0.0,0.0,0.858354011579818
Columbia Asset Management,0.4457328407886149,0.0,0.16218129443080576,0.013876431240826236,0.0,0.0,0.0030079276373230065,0.3322608141531049,0.03357174457116019,0.0,0.0017294386820060424,0.0,4.162760936834242e-06,0.007635345735222144
"Columbia River Financial Group, LLC",0.11725452812202097,0.0,0.4797426120114395,0.0,0.0,0.0,0.0,0.40300285986653955,0.0,0.0,0.0,0.0,0.0,0.0
Columbia Trust Co 01012016,0.3335338762378998,1.3607665973746163e-05,0.10699656559149524,0.0,0.04436646555653361,0.0,1.916941401602976e-05,0.33459467495786,0.13422315484281794,0.04625022845490945,0.0,0.0,0.0,2.2572784941485726e-06
"Columbus Macro, LLC",0.6066500510334936,0.0,4.034917208324865e-05,0.0,0.0,0.0,0.0,0.3933095997944232,0.0,0.0,0.0,0.0,0.0,0.0
"Column Capital Advisors, LLC",0.408997775215825,0.00198093536903778,0.1418048623293259,0.003990912796141682,0.004753629604247299,0.0995897639999021,0.019240237703730956,0.19179419648355045,0.05753636085985775,0.002822381114032838,0.00031574773189943094,0.02559537912026943,0.018859498450816133,0.02271831922136327
"Commonwealth Financial Services, LLC",0.1718414439476524,0.0,0.09790167039426187,0.0036521380482547163,0.0,0.0,0.04748360347972436,0.3954208468889772,0.26846021852935875,0.00413959344255697,0.0,0.0,0.0,0.011100485269213665
Commonwealth Retirement Investments LLC,0.15249877015419327,0.0,0.057568621493669786,0.0,0.0,0.0,0.024999996732485427,0.7649326116196515,0.0,0.0,0.0,0.0,0.0,0.0
"Community Bank & Trust, Waco, Texas",0.5816578700566132,0.00696731068653111,0.12085013360350678,0.0,0.014873991318244083,0.0,0.003378689308905151,0.21209376052988071,0.057308412267030547,0.0005248301718020158,0.0,0.0,0.0,0.002345002057486398
Community Bank of Raymore,0.5513326981500036,0.0,0.10783195271871775,0.0,0.0,0.0,0.0,0.3408201402580368,1.5208873241783514e-05,0.0,0.0,0.0,0.0,0.0
"Community Bank, N.A.",0.6623067690132265,2.9035634590363643e-09,0.046993469018583006,1.5485671781527275e-08,0.004831899316250294,0.0,1.2746643585169638e-06,0.2436192586349228,0.0377097952355946,0.00281048005381209,0.0,9.678544863454547e-10,0.0,0.0017270347061623978
"Community Capital Management, Inc.",0.2713753379909912,0.0,0.29540001552450545,0.0,0.00011335644861779081,0.0,0.0,0.37894564723638535,0.05416564279950009,0.0,0.0,0.0,0.0,0.0
"Community Capital Management, LLC",0.0005516881008845467,0.0,0.00048671150233592234,0.0,0.0,0.0,0.08200210199977401,0.9168889368078059,7.056158919955437e-05,0.0,0.0,0.0,0.0,0.0
"Community Financial Services Group, LLC",0.27299730192121247,0.0,0.1415747860435074,0.0,0.021389373110998134,0.0,0.06429088079151533,0.3092812185991867,0.12774401453811943,0.06272191159523059,0.0,0.0,0.0,5.134002300014937e-07
Compass Advisory Group LLC,0.5108813110677329,0.0,0.15909599417103354,0.0,0.0,0.0,0.10982395034732391,0.1252144786506086,0.09498426576330105,0.0,0.0,0.0,0.0,0.0
"Compass Financial Group, INC/SD",0.6502166361765609,0.0,0.13119235467451373,0.0,0.0,0.0,0.013065070505583436,0.03787792532514067,0.14642153820917014,0.0,0.0,0.0,0.0,0.02122647510903117
"Compass Financial Group, Inc.",0.20347555961694028,0.0,0.03711257039332065,0.0,0.0,0.0,0.0,0.7594118699897391,0.0,0.0,0.0,0.0,0.0,0.0
Compass Financial Services Inc,0.6368433667830176,0.018754433514506993,0.052372482176179985,0.0,0.014447313593458728,0.0,0.002565737314690011,0.1912653335312949,0.0478955422740157,0.0,0.0,0.03585579081283606,0.0,0.0
"Compass Ion Advisors, LLC",0.21318028943624281,0.0,0.17334860267309551,0.0,0.0,0.0,0.03758453856391605,0.2217428501288298,0.3175198205329655,0.0,0.0,0.0,0.0,0.03662389866495035
Compass Planning Associates Inc,0.08843680340732017,0.0,0.04670044867594981,0.0,0.0,0.0,0.009328294598288047,0.7453816970806114,0.11015275623783051,0.0,0.0,0.0,0.0,0.0
Compass Wealth Management LLC,0.2795480680392426,0.005220024915559924,0.08925416623135214,0.007292025238328071,0.0,0.0,0.009785298082594611,0.5615770753620701,0.012085109496518552,0.00019487530833270508,0.0,0.034664210794261616,0.0,0.0003791465317396168
"Compound Global Advisors, LLC",0.0,0.0,0.20614085144615807,0.0,0.09632900862247665,0.0,0.22493383917505178,0.2361428827311483,0.2364534180251652,0.0,0.0,0.0,0.0,0.0
"Comprehensive Financial Consultants Institutional, Inc.",0.2977759646374605,0.0627169437993552,0.119586306143428,0.0,0.09874868908070232,0.0,0.12675269071969714,0.28500726692920125,0.007944193345521666,0.0,0.0,0.0,6.179755682741107e-09,0.0014679391648783227
Comprehensive Financial Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02619674787665738,0.2059385866727203,0.0,0.0,0.7678646654506224,0.0
"Comprehensive Financial Planning, Inc./PA",0.27207961507164063,0.006590827703050712,0.09023839302641593,0.0,0.0,0.0,0.159858524588337,0.20738874828407955,0.21549302188213396,0.0033456129265726753,0.0,0.0,0.0,0.04500525651776953
"Comprehensive Portfolio Management, LLC",0.6242424242424243,0.0,0.10057720057720057,0.0,0.017027417027417027,0.0,0.0,0.19682539682539682,0.06132756132756133,0.0,0.0,0.0,0.0,0.0
"Comprehensive Wealth Management, LLC",0.039013177802313684,0.0,0.02138149353600952,0.0,0.0,0.0,0.0,0.9396053286616768,0.0,0.0,0.0,0.0,0.0,0.0
"Compton Financial Group, LLC",0.5147835189729696,0.0,0.15872764449618007,0.0,0.0,0.0,0.0,0.3264888365308504,0.0,0.0,0.0,0.0,0.0,0.0
"Compton Wealth Advisory Group, LLC",0.4428651758987558,0.0,0.1808186723879973,0.0,0.059513560212097014,0.0,0.004148878630331432,0.30912102560053367,0.0035286296511234812,0.0,0.0,0.0,0.0,4.057619161319607e-06
"Concentric Capital Strategies, LP",0.1815560083387149,0.0776424373732631,0.19539225002323293,0.012680889391764044,0.05640387078130763,0.0,0.11052285309805132,0.13764920899430044,0.1464723325107094,0.01889911308789172,0.004395539212019243,0.0,0.02068854278852842,0.03769695440021686
Concentrum Wealth Management,0.208034035577185,0.04117335070067412,0.02479424761170618,0.0,0.00125360168050597,0.0,0.4713324249446947,0.04228163956535896,0.16354552003025152,0.0018840267828809493,2.3563038820621288e-07,0.0,1.796125978024717e-06,0.04569912135037637
"Concord Asset Management, LLC/VA",0.27727571749452806,0.0,0.12547573192759698,0.0007512357709637189,0.0283476039298049,0.0,0.10386049374239253,0.2898919719948771,0.15040353832063652,0.012422557820820766,0.0,0.0,0.0,0.01157114899837943
Concord Investment Counsel Inc.,0.24954954731895343,0.0,0.2018590102940292,0.0,0.037806041608681826,0.0,0.09887435499377441,0.15777336668210987,0.2541376791024513,0.0,0.0,0.0,0.0,0.0
Concord Wealth Partners,0.24672266299560427,0.0030716472971977,0.10757774706486375,0.0007035952676905528,0.024693594485018865,0.0,0.07720483208457199,0.24378361395077733,0.2645790861708285,0.009431085361826937,0.00011254242008012565,0.0006332470591112777,0.00023750655344409883,0.021248839288984602
"Concorde Asset Management, LLC",0.2300828963644269,0.035454389879295806,0.10631604394883029,8.450261327328094e-06,1.9667333987599313e-05,0.0,0.05621772076335186,0.15574422944788818,0.3033337968990877,0.0,0.04146896825815153,0.00013803092350159212,0.0,0.0712158059201512
Concorde Financial Corp,2.447382597850739e-06,0.0,0.4592762065993319,0.0,0.0,0.0,3.918165409059116e-06,0.5407174278526612,0.0,0.0,0.0,0.0,0.0,0.0
"Concurrent Investment Advisors, LLC",0.3033898949462618,0.007371282278881776,0.14303249624620035,0.0038116223166958225,0.02192511925784532,0.0,0.05937684447918549,0.21577497954535726,0.1769918511511604,0.008639919692932818,0.011264118775724502,0.0027578695351518816,0.00085106956985304,0.04481293220474953
"Condire Management, LP",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Conestoga Capital Advisors, LLC",0.4190951802082991,0.0,0.0,0.0,0.0,0.0,0.0,0.5282668022816155,0.052638017510085386,0.0,0.0,0.0,0.0,0.0
Confluence Wealth Management LLC,0.50838948341921,0.0,0.20982516404632934,0.0,0.0,0.0,0.0,0.28178535253446074,0.0,0.0,0.0,0.0,0.0,0.0
"Confluence Wealth Services, Inc.",0.4777761291237035,0.0034540752157055533,0.05276207708883175,0.0008774196789490398,0.007772081448694464,0.0,0.031378561675909696,0.3175991043442533,0.06606930566943628,0.0008353622543540316,1.0765093109084482e-08,0.010228528573248385,0.0,0.03124734416182088
Congress Park Capital LLC,0.22746290595045357,0.007929144093691946,0.23733157543401667,0.0028581730370666135,0.03241364553098247,0.0,0.16805117289853,0.19101734552630523,0.0906725688112726,0.012414088343425188,0.004768621964709937,0.0039517750640853605,0.017310711939364145,0.0038182714060962628
Congress Wealth Management LLC / DE /,0.2992795992918904,0.004869748680198376,0.09085598332391227,0.004308530185326399,0.021806911696108718,6.05892835840411e-05,0.09351662391352955,0.24126310245782576,0.21577310911939931,0.004787390949914272,0.0010063287660395238,0.0,0.0008299218362036126,0.021642160496067736
Connacht Asset Management LP,0.0,0.0,0.2374730166785881,0.273867980917139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48865900240427285
"Connecticut Wealth Management, LLC",0.3926244716331853,0.0,0.08580986129233038,0.009207657794817628,0.009813797136967842,0.0,0.030593218699085812,0.31403473477931215,0.1349015360652199,0.0,0.0,0.0,0.0,0.02301472259908098
"Connective Capital Management, LLC",0.26205774330913534,0.0,0.13860293406643617,0.12421487327699676,0.012086817281375187,0.011771930637138158,0.046688795819280794,0.33113883036586167,0.044091267144521426,0.0,0.0,0.010999853444194104,0.0,0.018346954655060428
"Connective Portfolio Management, LLC",0.04242182196801434,0.0,0.07976282772162069,2.4798007672316147e-05,0.1413777910028479,0.0,0.06738581049110232,0.23473666708505295,0.29718429796401746,0.008382543581867722,0.014242911118858352,0.0,0.027391610149175755,0.08708892090977018
"Connectus Wealth, LLC",0.3620308578160794,0.0,0.2085072989530766,0.0008340421170969655,0.04888387455310009,0.0,0.058057639623879866,0.2645569663105292,0.022304358456716668,0.008959947785493244,0.0008160424897422333,0.0,0.0,0.025048971894285708
Connolly Sarah T.,0.2857820884657496,0.0,0.14478383792884136,0.0,0.08069812771430683,0.0,7.475477165574673e-05,0.33306306669684355,0.0869523491567091,0.06864577526589381,0.0,0.0,0.0,0.0
"Connor, Clark & Lunn Investment Management Ltd.",0.1914766230475922,0.024262472100122265,0.08055771428165925,0.004686459505122757,0.020017468360180223,0.0,0.15043106432756376,0.16806572392748007,0.11537763138588862,0.005944658368720236,1.537403944978355e-05,0.21501801078991467,0.0018247346862436961,0.02232206518006247
"Conrad Siegel Investment Advisors, Inc.",0.3194235689257594,0.0,0.22257365304844262,0.0,0.0,0.0,0.111902252428582,0.250854604616119,0.08388853130831019,0.0,0.0,0.0,0.0,0.011357389672786763
"Conservest Capital Advisors, Inc.",0.5084978290274726,0.0,0.15963048969042815,0.0,0.0,0.0,0.07859507690464279,0.13161305619679325,0.03479581586868748,0.04086449697794445,0.0,0.04600323533403123,0.0,0.0
"Consilium Wealth Advisory, LLC",0.4173214591738119,0.0,0.10526761282546888,0.00292137123961927,0.02703552204254554,0.0,0.07327024242305055,0.15903587743153494,0.20266513296886063,0.0024214281299515653,0.0,0.0,0.0,0.01006135376515671
Consolidated Investment Group LLC,0.28828912415032426,0.0,0.14138311586842722,0.0,0.10085748886631768,0.0,0.020299437456051252,0.15196011407141183,0.09737772482225174,0.19942573638565514,0.0,0.0004072583795609032,0.0,0.0
Consolidated Planning Corp,0.2723154331407832,0.014726440418400079,0.11004886876990311,5.3048961780205745e-08,0.05429306603187513,0.0,0.07883195301739919,0.32845073267877295,0.11866931179694612,0.0,0.0,2.2103734075085727e-09,0.0,0.022664138886585004
Consolidated Portfolio Review Corp,0.44971415865237635,0.01161084570825346,0.10246229961289531,0.0033192124276866246,0.016622787281969316,0.0,0.03278448072174841,0.20285397027702937,0.10851588374819385,0.02041159980928826,0.010398276431180362,0.0012133896094958165,0.0005430975953879861,0.03954999812449489
Constant Guidance Financial LLC,0.33592977265393714,0.0,0.2549246451109608,0.0,0.0,0.0,0.14130735317789817,0.21168168917357816,0.04124264330622638,0.0,0.005078020584164546,0.0,0.0,0.009835875993234818
Constellation Investimentos e Participacoes Ltda,0.0,0.0,0.0005564572467632561,0.0,0.0,0.0,0.4853893559959366,0.0,0.43214722479451356,0.0,0.0,0.08190696196278668,0.0,0.0
Constitution Capital LLC,0.18366491436782487,0.0,0.03054353106218305,0.0005191094956034635,0.0,0.0,0.006022039573309076,0.7298151930025979,0.04612925410126287,0.0007599433912869078,0.0,7.726397416359527e-07,0.0,0.002545242366190263
Consulta Ltd,0.0,0.0,0.002690526051958572,0.0,0.0,0.0,0.00028351515113854967,0.9970259587969029,0.0,0.0,0.0,0.0,0.0,0.0
"Context Capital Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.9988380937098845,0.0,0.0,0.0004944908001711596,0.0,0.0,0.0,0.0006674154899443731
"Context Partners Fund, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Continuum Advisory, LLC",0.4431083930231409,0.007958444062985228,0.1605335692770989,0.013357360378194783,0.006281985190770398,0.0,0.040444547399185383,0.23267739049480188,0.06424039042910085,0.0012581776461483792,0.00039683936437187166,0.00017041640711185785,3.816776592314936e-05,0.0295343185611664
Contour Asset Management LLC,0.022919752216812386,1.2235502299262841e-05,0.2940054645176289,0.028651767932050425,0.10428809137255282,0.0,0.21392818697662383,0.300851166105686,0.021446099244750223,0.0,0.0,0.013897236131596208,0.0,0.0
"Convergence Financial, LLC",0.1998023524076076,0.0,0.12776787835586584,0.0,0.028950491232969486,0.0,0.06368042378001217,0.13245579727390164,0.19129713928859582,0.004416751476534458,0.0,0.0,0.0,0.251629166184513
"Convergence Investment Partners, LLC",0.17125598544780132,0.00677853877714582,0.1740432150665031,0.0,0.008763853497143544,0.0,0.1494360482084312,0.18272656647663144,0.2335171714403369,0.0,0.021485801400406575,0.0,0.0,0.05199281968560011
"Cook Wealth, LLC",0.32818147689086774,0.013240629427014828,0.05845462359844243,0.0,0.0,0.0,0.0,0.38886624620402394,0.21125702387965103,0.0,0.0,0.0,0.0,0.0
"Cooksen Wealth, LLC",0.9648001750146674,0.0,0.0075544683432276286,0.0,0.0,0.0,0.0035196841780774243,0.021407724511003052,0.0,0.0,0.0,0.0,0.0,0.0027179479530244723
"Coombe, Bender & Co LLC",0.9319080951790372,0.0,0.0,0.0,0.0,0.0,0.0,0.0069445082308043846,0.05210292983817024,0.0,0.0,0.0,0.0,0.00904446675198825
Cooper Financial Group,0.3243875233207759,0.010236464963988886,0.16537715141119075,0.012910928014615278,0.01610569452453142,0.0,0.02252956047775997,0.20405765019255082,0.11457802377995877,0.00037088664783553577,0.0023301732181853006,3.062647793852484e-07,0.0,0.1271156371838279
"Coordinated Financial Services, Inc.",0.2775656394995043,0.0,0.20134382436256795,0.0,0.03389165175380238,0.0,0.0985757970631304,0.20212103495353176,0.18650205236746317,0.0,0.0,0.0,0.0,0.0
"Coordinated Financial Services, Inc./CO",0.2531363182730383,0.0,0.21177296007283158,0.0,0.0,0.0,0.08901700234317077,0.25575935317316695,0.19031436613779243,0.0,0.0,0.0,0.0,0.0
"Copeland Capital Management, LLC",0.4691208275984365,0.0,0.0009856463516597059,8.484014981555953e-05,0.1049963272185316,0.0,0.0,0.42481235868155665,0.0,0.0,0.0,0.0,0.0,0.0
"Copley Financial Group, Inc.",0.18555407738910207,0.0,0.17545147705140363,0.001450725449773388,0.1152499771808572,0.0,0.14654092883735287,0.20686951951963156,0.16823266920301128,0.0,0.0,0.0,0.0,0.0006506253688680237
Coppell Advisory Solutions Corp.,0.15126123885271875,0.005635624201903008,0.16786234761717425,0.0,0.020097950676374845,0.0,0.26772510925872317,0.1732403951948527,0.2086469019755328,0.0006431228751474907,3.8811752955624145e-07,0.0,0.0,0.004886921230043421
Coppell Advisory Solutions LLC,0.2605581235610583,0.006281600536211553,0.1174752121148972,0.0006324312097847442,0.011464850932113533,0.0,0.07190769515083498,0.18475219931392112,0.15910663185627866,0.003905899031961997,0.0005368396640777551,0.000855571203278908,0.00014384444393420102,0.18237910098164709
"Copperleaf Capital, LLC",0.15727977177047409,0.0,0.2470791954185581,0.0,0.05896947148916809,0.0,0.18272620591190147,0.2811657344136107,0.04336468514230977,0.0,0.0,0.0,0.0,0.029414935853977843
"Copperwynd Financial, LLC",0.32039730769978875,4.0938131123788246e-05,0.08873069678779653,6.0064241053226824e-05,0.039765549227409186,0.0,0.13817399159250332,0.1355374779784172,0.17327584118255124,0.010859640100439431,0.0,0.018716189234381102,0.0,0.0744423038245362
Corbenic Partners LLC,0.4105746601165315,5.483834114018051e-05,0.05359990860276476,0.0,0.1543059522449446,0.0,0.0,0.3145390151947904,0.05703187478578773,0.00013252599108876957,0.0018873529075745458,0.00031989032331771963,0.0010464983434251114,0.0065074831486347535
"Corbin Capital Partners, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cordant, Inc.",0.16696128951607236,0.14651303297820692,0.12729297493377184,1.7101065071433713e-07,0.05159083512880266,0.0,0.010254995691386656,0.4571165996789446,0.031284004399077976,0.0,0.0,0.0,0.0,0.008986096663086274
Cordasco Financial Network,0.48767438261369417,0.0017908071897592358,0.09971037562733523,0.0,0.05162388627268909,0.0,0.013795847980367447,0.30773142313899765,0.011452322522164002,0.000508500806968672,0.0,0.008113904180760984,0.002365634188941213,0.01523291547832239
Cordatus Wealth Management LLC,0.26285385620165524,0.011275736828996902,0.08057322957672536,0.0159845619341302,0.030804460124601103,0.0,0.03390604926348457,0.32668459651568443,0.17198141555023194,0.0,0.0,0.009181133880785019,0.0030281257335141847,0.05372683439019102
Core Alternative Capital,0.4006329749190216,0.13957235143362234,0.007448881690433752,0.000130401561966399,0.0014522561709340298,0.0,0.010729829549995813,0.3868212698598285,0.007661486403973173,0.044219766909445624,1.6421693586864854e-07,5.3259546768210334e-08,0.00010429254859513854,0.0012262714757009495
"Core Wealth Advisors, Inc.",0.41993753973612996,1.5132619153155555e-07,0.15796566601655043,6.800220731949278e-05,0.2360622193525732,0.0,0.0040146649455582275,0.08469639927461034,0.0855950120314726,0.0002190635780158681,1.2749231636533555e-05,0.0,0.0,0.011428532299941905
"Core Wealth Management, Inc.",0.30704516064005544,0.0,0.1871557875500755,0.0,0.0,0.0,0.0,0.3694581519178443,0.08400546376186062,0.05233543613016408,0.0,0.0,0.0,0.0
Core Wealth Partners LLC,0.49627090093235715,0.0,0.12489591980881444,0.0011442928379724808,0.0,0.0,0.019978942263209325,0.27776597028186445,0.062456858805697534,0.0,0.0,0.0017499574530645378,0.0,0.01573715761702005
"CoreCap Advisors, LLC",0.31204116529469145,0.02498051009960625,0.15483339821579167,0.011611706933106545,0.01148711038294445,0.0,0.06324290745529747,0.11488476108401874,0.2248936289062798,0.003967338661686848,0.006643085448409293,0.0014057774982846854,0.00016382965970473837,0.06984478036017806
"CoreCommodity Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoreFirst Bank & Trust,0.7345583285887068,0.0,0.036653612299453055,0.0,0.0035401725989553526,0.0,0.0014028683343915956,0.22011351334398668,0.0015320056677773663,0.0,0.0,0.0,0.0,0.0021994991667291467
CoreView Capital Management Ltd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corebridge Financial, Inc.",0.22939867426028873,0.019340617117511665,0.12484217535483239,0.0012444057028887633,0.018523639699843854,0.0,0.08765893875216176,0.22745069148298414,0.22000913486579496,0.00932751866428851,0.005903347239955243,0.0,0.0,0.056300856859450014
"Corient Capital Partners, LLC",0.3898040416411512,0.0012783221065523576,0.13034292712798531,0.004164115125535824,0.05039038579301899,0.0,0.015753214941824863,0.35975964482547457,0.030587875076546235,0.0015921616656460501,0.0013319044703000613,0.0,0.0013548683404776484,0.013640538885486834
Corient Private Wealth LLC,0.3054805924808542,0.0073717824574117945,0.15006869131585587,0.02046950165370514,0.01941046981163225,0.0,0.04808695528203401,0.30397736887440424,0.09969406129505698,0.023866454952113713,0.0007482808818725862,0.0007367182193640766,0.00019102475985704448,0.019898098015838066
"Cornell Pochily Investment Advisors, Inc.",0.4687720032769951,0.0005019314997269546,0.08432420350847089,0.0,0.031893150155678174,0.0,0.012258063838630663,0.16827056799393825,0.17405570170486076,0.04154777109432163,0.0,0.0,0.0,0.018376606927377612
"Cornerstone Advisors, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.010430247718383311,0.9860930030421556,0.0,0.0025661720576974816,0.0,0.0,0.0009105771817636225,0.0
"Cornerstone Advisors, LLC",0.2556790831262386,0.015604067873832044,0.15241062603441424,0.0,0.026312281864512167,0.0,0.06901690905219847,0.252767877448231,0.1526349930935225,0.001346743121231419,0.0,0.0,0.0,0.07422741838581956
"Cornerstone Advisory, LLC",0.40714380189707056,0.009955722753671774,0.20737420932309655,2.8723384441025356e-07,0.0032720989447927564,0.0,0.091071631014002,0.2021479540861102,0.057832329958990965,0.010568620092688573,0.00205982290899478,1.5107754154045803e-07,0.0031415586231276315,0.0054318120860682865
"Cornerstone Capital, Inc.",0.06476838875011051,0.0,0.2555709202798984,0.0,0.08752102222159637,0.0,0.07143143511944353,0.36581841490608236,0.0074359559172974795,0.0,0.00018542676135462497,0.14266767167354294,0.0,0.004600764370673799
"Cornerstone Financial Group, LLC /NE/",0.3423674988585703,0.0,0.0,0.0,0.0,0.0,0.0,0.3163725491026541,0.34125995203877557,0.0,0.0,0.0,0.0,0.0
"Cornerstone Investment Partners, LLC",0.0004402195164693169,0.0,0.0,0.0,0.0,0.0,0.5978634910252574,0.4016962894582733,0.0,0.0,0.0,0.0,0.0,0.0
"Cornerstone Management, Inc.",0.618034753164678,0.01313183804704278,0.0006403104864052343,0.0,0.0,0.0,0.0020966211277890735,0.21789850114111664,0.14819797603296822,0.0,0.0,0.0,0.0,0.0
Cornerstone Planning Group LLC,0.5116427469911866,0.004899609967793589,0.08953184751684956,0.00596907326623566,0.0129978921699183,0.0,0.0458432913329084,0.1394098249300901,0.11415730283264959,0.009877655342190426,0.00047623480062379054,0.0005267666377982723,0.0007927876075389336,0.0638749666042168
"Cornerstone Retirement Group, Inc.",0.581689699445861,0.0,0.0209890814208917,0.0,0.0,0.0,0.037865930390436134,0.22759642238191433,0.10743927376891745,0.0,0.0,0.0,0.0,0.024419592591979334
