ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,issuer_lower,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED,REPORTCALENDARORQUARTER_dt
0002055134-25-000002,110526482,MICROSOFT CORP,COM,594918104,,2102021,4987,SH,,SOLE,0,0,0,4987,microsoft corp,North Forty Two & Co.,31-DEC-2024,,2024-12-31
0001172661-25-000607,110091302,MICROSOFT CORP,COM,594918104,,4728971,11219,SH,,SOLE,,0,0,11219,microsoft corp,"Gitterman Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001439805-25-000001,110092276,MICROSOFT CORP,COM,594918104,,23649,56107,SH,,SOLE,,56107,0,0,microsoft corp,Greenwich Wealth Management LLC,31-DEC-2024,,2024-12-31
0001214659-25-002333,110692812,MICROSOFT CORP,COM,594918104,,2818268,6686,SH,,SOLE,,6686,0,0,microsoft corp,Intrepid Financial Planning Group LLC,31-DEC-2024,,2024-12-31
0001085146-25-000959,110584699,MICROSOFT CORP,COM,594918104,BBG001S5TD05,280905311,666442,SH,,SOLE,,492460,0,173982,microsoft corp,INTECH INVESTMENT MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0000911270-25-000003,110345226,Microsoft Corp.,COM,594918104,,3906883,9269,SH,,SOLE,,9269,0,0,microsoft corp.,GLYNN CAPITAL MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001754960-25-000121,110202740,MICROSOFT CORP,COM,594918104,,141216891,332408,SH,,SOLE,,0,0,332408,microsoft corp,Vinva Investment Management Ltd,31-DEC-2024,,2024-12-31
0001754960-25-000120,110194903,MICROSOFT CORP,COM,594918104,,335936,797,SH,,SOLE,0,0,0,797,microsoft corp,"SageOak Financial, LLC",31-DEC-2024,,2024-12-31
0001062993-25-001994,110271399,MICROSOFT CORP,COM,594918104,,23852574,56590,SH,,SOLE,,0,0,56590,microsoft corp,"Stokes Family Office, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000953,110359504,MICROSOFT CORP,COM,594918104,BBG001S5TD05,24028951,57008,SH,,SOLE,,57008,0,0,microsoft corp,"GM Advisory Group, LLC",31-DEC-2024,,2024-12-31
0000108634-25-000003,110360099,MICROSOFT CORP,COM,594918104,,4884764,11589,SH,,SOLE,,0,0,0,microsoft corp,"WULFF, HANSEN & CO.",31-DEC-2024,,2024-12-31
0001697493-25-000002,110304622,MICROSOFT CORP,COM,594918104,,1766280,4190,SH,,SOLE,,0,0,4190,microsoft corp,"Symmetry Partners, LLC",31-DEC-2024,,2024-12-31
0001527570-25-000003,110619539,MICROSOFT,COM,594918104,,1342,3159,SH,,SOLE,,0,0,3159,microsoft,Lingohr Asset Management GmbH,31-DEC-2024,,2024-12-31
0001083190-25-000002,110260712,MICROSOFT CORP,COM,594918104,,666340077,1580878,SH,,SOLE,,1580878,0,0,microsoft corp,COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,31-DEC-2024,,2024-12-31
0001085146-25-000980,110692949,MICROSOFT CORP,COM,594918104,,6398348,15180,SH,,SOLE,,0,0,15180,microsoft corp,"VIAWEALTH, LLC",31-DEC-2024,,2024-12-31
0001398344-25-002390,110092605,MICROSOFT CORP,COM,594918104,,13340475,31650,SH,,SOLE,,31650,0,0,microsoft corp,Maestria Partners LLC,31-DEC-2024,,2024-12-31
0001727827-25-000002,110533169,MICROSOFT CORP,COM,594918104,,1375776,3264,SH,,SOLE,,3264,0,0,microsoft corp,"Blueshift Asset Management, LLC",31-DEC-2024,,2024-12-31
0001697493-25-000002,110304706,MICROSOFT CORP,COM,594918104,,4264728,10118,SH,,SOLE,,0,0,10118,microsoft corp,"Symmetry Partners, LLC",31-DEC-2024,,2024-12-31
0001697493-25-000002,110304549,MICROSOFT CORP,COM,594918104,,429509,1019,SH,,SOLE,,0,0,1019,microsoft corp,"Symmetry Partners, LLC",31-DEC-2024,,2024-12-31
0001102256-25-000001,110360518,MICROSOFT CORP,Com,594918104,,15404561,36547,SH,,SOLE,0,36122,0,425,microsoft corp,OLD POINT TRUST & FINANCIAL SERVICES N A,31-DEC-2024,,2024-12-31
0001162044-25-000134,110717497,Microsoft Corp.,MSFT,594918104,,4215,10,SH,,SOLE,,10,0,0,microsoft corp.,BERKSHIRE CAPITAL HOLDINGS INC,31-DEC-2024,,2024-12-31
0001085146-25-000981,110104353,MICROSOFT CORP,COM,594918104,,21366928,50692,SH,,SOLE,,50692,0,0,microsoft corp,CONDOR CAPITAL MANAGEMENT,31-DEC-2024,,2024-12-31
0001162044-25-000135,110625517,Microsoft Corporation,MSFT,594918104,,5395200,12800,SH,,SOLE,,12800,0,0,microsoft corporation,"Bretton Capital Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000969,110626761,MICROSOFT CORP,COM,594918104,BBG001S5TD05,169428248,401965,SH,,SOLE,,401965,0,0,microsoft corp,Maryland State Retirement & Pension System,31-DEC-2024,,2024-12-31
0001172661-25-000635,110532391,MICROSOFT CORP,COM,594918104,,971349,2304,SH,,SOLE,,2304,0,0,microsoft corp,FreeGulliver LLC,31-DEC-2024,,2024-12-31
0001398344-25-002394,110125580,MICROSOFT CORP,COM,594918104,,736782,1748,SH,,SOLE,,0,0,1748,microsoft corp,"ELEVATE WEALTH ADVISORY, INC",31-DEC-2024,,2024-12-31
0001172661-25-000631,110518951,MICROSOFT CORP,COM,594918104,,21599684,51244,SH,,SOLE,,0,0,51244,microsoft corp,"Mystic Asset Management, Inc.",31-DEC-2024,,2024-12-31
0002043136-25-000004,110587457,MICROSOFT CORP,COM,594918104,,26484110,62833,SH,,SOLE,,62833,0,0,microsoft corp,"Generali Investments, Management Co LLC",31-DEC-2024,,2024-12-31
0001777817-25-000001,110629102,MICROSOFT CORP,COM,594918104,,8705721,20654,SH,,SOLE,,0,0,20654,microsoft corp,"Leelyn Smith, LLC",31-DEC-2024,,2024-12-31
0001488542-25-000001,110368327,MICROSOFT CORP,PUT,594918954,,968887,2743900,SH,Put,SOLE,,0,0,0,microsoft corp,"SIMPLEX TRADING, LLC",31-DEC-2024,,2024-12-31
0001426398-25-000003,110632261,Microsoft Corp.,COM,594918104,,139727250,331500,SH,,SOLE,,331500,0,0,microsoft corp.,Focused Investors LLC,31-DEC-2024,,2024-12-31
0000819864-25-000002,110621622,T-REX 2X LONG MICROSOFT DAILY TARGET ETF,ETF,26923N579,,7863,300,SH,,SOLE,,0,0,300,t-rex 2x long microsoft daily target etf,CREATIVE FINANCIAL DESIGNS INC /ADV,31-DEC-2024,,2024-12-31
0001591505-25-000001,110273137,MICROSOFT CORP,MSFT,594918104,,373449,886,SH,,SOLE,,0,0,886,microsoft corp,"Swan Global Investments, LLC",31-DEC-2024,,2024-12-31
0002011849-25-000001,110472669,MICROSOFT CORP,COM,594918104,,2693333,6089,SH,,SOLE,,0,0,6089,microsoft corp,Mosley Wealth Management,31-DEC-2024,,2024-12-31
0001062993-25-002064,110149197,MICROSOFT CORP,COM,594918104,,374043315,887410,SH,,SOLE,,694496,0,192914,microsoft corp,GUARDCAP ASSET MANAGEMENT Ltd,31-DEC-2024,,2024-12-31
0001794467-25-000001,110307760,MICROSOFT CORP,COM,594918104,,16887291,40065,SH,,SOLE,,0,0,40065,microsoft corp,Blueprint Investment Partners LLC,31-DEC-2024,,2024-12-31
0001730299-25-000001,110276319,MICROSOFT CORP,COM,594918104,,7203,17097,SH,,SOLE,,17097,0,0,microsoft corp,"Banco de Sabadell, S.A",31-DEC-2024,,2024-12-31
0000890163-25-000002,110453944,MICROSOFT CORP,COM,594918104,,52358730,124220,SH,,SOLE,,0,0,124220,microsoft corp,"Kimelman & Baird, LLC",31-DEC-2024,,2024-12-31
0002049201-25-000001,110518491,MICROSOFT CORP,Listed Stock,594918104,,961770,2282,SH,,SOLE,,0,0,2282,microsoft corp,"CURIO WEALTH, LLC",31-DEC-2024,,2024-12-31
0001766159-25-000002,110500725,MICROSOFT CORP,COM,594918104,BBG000BPHFS9,2153022,5108,SH,,SOLE,,5108,0,0,microsoft corp,"Qsemble Capital Management, LP",31-DEC-2024,,2024-12-31
0000819864-25-000002,110621066,MICROSOFT CORP COM,Stock,594918104,,5567181,13208,SH,,SOLE,,0,0,13208,microsoft corp com,CREATIVE FINANCIAL DESIGNS INC /ADV,31-DEC-2024,,2024-12-31
0000356264-25-000003,110293145,MICROSOFT CORP,COM,594918104,,34667111,82247,SH,,SOLE,,1716,0,80531,microsoft corp,1ST SOURCE BANK,31-DEC-2024,,2024-12-31
0001488542-25-000001,110368326,MICROSOFT CORP,COM,594918104,,1094,2596,SH,,SOLE,,2596,0,0,microsoft corp,"SIMPLEX TRADING, LLC",31-DEC-2024,,2024-12-31
0001855205-25-000006,110622403,MICROSOFT CORP,COM,594918104,,2939895,6975,SH,,SOLE,,0,0,6975,microsoft corp,"Cassady Schiller Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001488542-25-000001,110368325,MICROSOFT CORP,CALL,594918904,,1445829,3430200,SH,Call,SOLE,,0,0,0,microsoft corp,"SIMPLEX TRADING, LLC",31-DEC-2024,,2024-12-31
0001879202-25-000002,110632053,MICROSOFT CORP,COM,594918104,,13538278,32119,SH,,SOLE,,0,0,32119,microsoft corp,Fort Point Capital Partners LLC,31-DEC-2024,,2024-12-31
0001483870-25-000001,110715927,MICROSOFT CORP,COM,594918104,,42735464,101389,SH,,SOLE,1,99839,0,1550,microsoft corp,"TCTC Holdings, LLC",31-DEC-2024,,2024-12-31
0001879202-25-000003,110572912,MICROSOFT CORP,COM,594918104,,14569068,34565,SH,,SOLE,,0,0,34565,microsoft corp,"Plancorp, LLC",31-DEC-2024,,2024-12-31
0001580642-25-000952,110631249,MICROSOFT CORP,COM,594918104,,6990539,16585,SH,,SOLE,,0,0,16585,microsoft corp,OPTIMUM INVESTMENT ADVISORS,31-DEC-2024,,2024-12-31
0001062993-25-002062,110194663,MICROSOFT CORP,COM,594918104,,30670639,72241,SH,,SOLE,,72241,0,0,microsoft corp,Guardian Partners Inc.,31-DEC-2024,,2024-12-31
0000709428-25-000002,110536148,Microsoft Corporation,COM,594918104,,23685920,56194,SH,,SOLE,,0,0,56194,microsoft corporation,COZAD ASSET MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001172661-25-000627,110201394,MICROSOFT CORP,COM,594918104,,5099307,12098,SH,,SOLE,,12098,0,0,microsoft corp,Terra Alpha Investments LLC,31-DEC-2024,,2024-12-31
0000950123-25-001530,110579814,Microsoft Corp,COM,594918104,,5455053,12942,SH,,SOLE,,12942,0,0,microsoft corp,Hillsdale Investment Management Inc.,31-DEC-2024,,2024-12-31
0002044323-25-000001,110729221,MICROSOFT CORP,COM,594918104,,632,1487,SH,,SOLE,,0,0,1487,microsoft corp,Yardley Wealth Management LLC,31-DEC-2024,,2024-12-31
0001988408-25-000001,110347486,MICROSOFT CORP,COM,594918104,,397896,944,SH,,SOLE,,944,0,0,microsoft corp,SYKON CAPITAL LLC,31-DEC-2024,,2024-12-31
0002017259-25-000003,110302250,MICROSOFT CORP,COM,594918104,,15588872,37503,SH,,SOLE,,37503,0,0,microsoft corp,Umpqua Bank,31-DEC-2024,,2024-12-31
0001904152-25-000001,110126621,MICROSOFT CORP,COM,594918104,,1061337,2518,SH,,SOLE,,0,0,2518,microsoft corp,"DOPKINS WEALTH MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0001688666-25-000002,110393456,MICROSOFT CORP COM,COM,594918104,,60532879,143613,SH,,SOLE,,143613,0,0,microsoft corp com,Knights of Columbus Asset Advisors LLC,31-DEC-2024,,2024-12-31
0002036117-25-000001,110741942,Microsoft Corp,Common Stock,594918104,,1277318,3030,SH,,SOLE,,0,0,3030,microsoft corp,"FLAGSHIP WEALTH ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001717443-25-000003,110730741,Microsoft Corp,COM,594918104,,1116940438,2649918,SH,,SOLE,,2649918,0,0,microsoft corp,KLP KAPITALFORVALTNING AS,31-DEC-2024,,2024-12-31
0001581794-25-000006,110702377,MICROSOFT CORP,COM,594918104,,7106611,16860,SH,,SOLE,,0,0,16860,microsoft corp,"Wealth Architects, LLC",31-DEC-2024,,2024-12-31
0000950123-25-001535,110105196,MICROSOFT CORP,COM,594918104,,71655000,170000,SH,,SOLE,,170000,0,0,microsoft corp,TRB Advisors LP,31-DEC-2024,,2024-12-31
0001420506-25-000264,110126449,MICROSOFT CORP,COM,594918104,,1028039,2439,SH,,SOLE,,2439,0,0,microsoft corp,"FOX RUN MANAGEMENT, L.L.C.",31-DEC-2024,,2024-12-31
0001062993-25-002057,110278769,Microsoft Corporation,COM,594918104,,5797311,13754,SH,,SOLE,,0,0,13754,microsoft corporation,Somerset Group LLC,31-DEC-2024,,2024-12-31
0002052048-25-000001,110305554,MICROSOFT CORP,COM,594918104,,273063,658,SH,,SOLE,0,0,0,658,microsoft corp,"ARRIEN INVESTMENTS, INC.",31-DEC-2024,,2024-12-31
0001081198-25-000005,110125679,MICROSOFT CORP,COM,594918104,,104974154,249049,SH,,SOLE,,249049,0,0,microsoft corp,CYPRESS FUNDS LLC,31-DEC-2024,,2024-12-31
0002044323-25-000001,110729206,MICROSOFT CORP,COM,594918104,,632,1487,SH,,SOLE,,0,0,1487,microsoft corp,Yardley Wealth Management LLC,31-DEC-2024,,2024-12-31
0001398344-25-002414,110714663,MICROSOFT CORP,COM,594918104,,127748641,303081,SH,,SOLE,,303081,0,0,microsoft corp,Fortis Capital Management LLC,31-DEC-2024,,2024-12-31
0001214659-25-002356,110145329,MICROSOFT CORP,COM,594918104,BBG000BPH459,10959000,26000,SH,,SOLE,,26000,0,0,microsoft corp,Harbor Advisors LLC,31-DEC-2024,,2024-12-31
0001766561-25-000001,110289624,MICROSOFT CORP,COM,594918104,,5100,12099,SH,,SOLE,,12099,0,0,microsoft corp,Geo Capital Gestora de Recursos Ltd,31-DEC-2024,,2024-12-31
0001376474-25-000184,110422744,MICROSOFT CORP,COM,594918104,,430202,1021,SH,,SOLE,,0,0,1021,microsoft corp,Significant Wealth Partners LLC,31-DEC-2024,,2024-12-31
0000950123-25-001530,110578874,MICROSOFT CORP,COM,594918104,,53109,126,SH,,SOLE,,0,0,126,microsoft corp,Hillsdale Investment Management Inc.,31-DEC-2024,,2024-12-31
0001172661-25-000615,110176435,MICROSOFT CORP,COM,594918104,,2139965,5077,SH,,SOLE,,0,0,5077,microsoft corp,RS CRUM INC.,31-DEC-2024,,2024-12-31
0001535588-25-000002,110100422,MICROSOFT CORPORATION,ORDINARY SHARES,594918104,,45422105,107763,SH,,SOLE,,107763,0,0,microsoft corporation,"Twin Tree Management, LP",31-DEC-2024,,2024-12-31
0001560717-25-000001,110351233,MICROSOFT CORP COM,COM,594918104,,16218477,38478,SH,,SOLE,NONE,21456,0,17022,microsoft corp com,"Horizon Investments, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000620,110301639,MICROSOFT CORP,COM,594918104,,33239618,78860,SH,,SOLE,,78860,0,0,microsoft corp,South Street Advisors LLC,31-DEC-2024,,2024-12-31
0001172661-25-000619,110473318,MICROSOFT CORP,COM,594918104,,4877600,11572,SH,,SOLE,,11572,0,0,microsoft corp,SSI INVESTMENT MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001904423-25-000001,110139342,MICROSOFT CORP,COM,594918104,,610381,1448,SH,,SOLE,0,0,0,1448,microsoft corp,"Custos Family Office, LLC",31-DEC-2024,,2024-12-31
0001941040-25-000106,110678640,MICROSOFT CORP,COM,594918104,,1255196,3024,SH,,SOLE,,0,0,3024,microsoft corp,Clarity Wealth Development LLC,31-DEC-2024,,2024-12-31
0001581794-25-000005,110575080,MICROSOFT CORP,COM,594918104,,37787475,89650,SH,,SOLE,,10850,0,78800,microsoft corp,"American Assets Investment Management, LLC",31-DEC-2024,,2024-12-31
0001085146-25-000946,110156270,MICROSOFT CORP,COM,594918104,BBG001S5TD05,4024751762,9548640,SH,,SOLE,,9315630,0,233010,microsoft corp,PRIMECAP MANAGEMENT CO/CA/,31-DEC-2024,,2024-12-31
0001951757-25-000235,110404433,MICROSOFT CORP,COM,594918104,,20786271,49315,SH,,SOLE,,0,0,49315,microsoft corp,Heron Bay Capital Management,31-DEC-2024,,2024-12-31
0001398344-25-002420,110210737,MICROSOFT CORP,COM,594918104,,3484308,8266,SH,,SOLE,,8266,0,0,microsoft corp,"Running Point Capital Advisors, LLC",31-DEC-2024,,2024-12-31
0001941040-25-000105,110669454,MICROSOFT CORP,COM,594918104,,1461377,3467,SH,,SOLE,,0,0,3467,microsoft corp,ROBINSON SMITH WEALTH ADVISORS LLC,31-DEC-2024,,2024-12-31
0001172661-25-000655,110469740,MICROSOFT CORP,COM,594918104,,1215606,2884,SH,,SOLE,,0,0,2884,microsoft corp,"Richwood Investment Advisors, LLC",31-DEC-2024,,2024-12-31
0001736666-25-000001,110273246,MICROSOFT CORP,COM,594918104,,4991163,11841,SH,,SOLE,,0,0,11841,microsoft corp,Signature Wealth Management Group,31-DEC-2024,,2024-12-31
0001172661-25-000656,110091797,MICROSOFT CORP,COM,594918104,,4537825,10765,SH,,SOLE,,0,0,10765,microsoft corp,"Samalin Investment Counsel, LLC",31-DEC-2024,,2024-12-31
0001403438-25-000002,110283112,MICROSOFT CORP,COM,594918104,,5058000,12000,SH,Put,SOLE,,0,0,12000,microsoft corp,LPL Financial LLC,31-DEC-2024,,2024-12-31
0001123292-25-000053,110539251,MICROSOFT CORP,COM,594918104,,265917185,630883,SH,,SOLE,,0,630883,0,microsoft corp,Generali Asset Management SPA SGR,31-DEC-2024,,2024-12-31
0001172661-25-000612,110286119,MICROSOFT CORP,COM,594918104,,45384729,107674,SH,,SOLE,,0,0,107674,microsoft corp,"EVOKE WEALTH, LLC",31-DEC-2024,,2024-12-31
0001941040-25-000103,110139042,MICROSOFT CORP,COM,594918104,,380666,905,SH,,SOLE,,0,0,905,microsoft corp,"ENTREWEALTH, LLC",31-DEC-2024,,2024-12-31
0001535588-25-000002,110100421,MICROSOFT CORPORATION,ORDINARY SHARES,594918104,,100780650,239100,SH,Put,SOLE,,239100,0,0,microsoft corporation,"Twin Tree Management, LP",31-DEC-2024,,2024-12-31
0001839882-25-008114,110522857,MICROSOFT CORP,COM,594918104,,120736989,286446,SH,,SOLE,,286060,0,386,microsoft corp,"Advisors Asset Management, Inc.",31-DEC-2024,,2024-12-31
0001581298-25-000001,110721258,MICROSOFT CORP,COM,594918104,,7627953,18097,SH,,SOLE,0,0,0,18097,microsoft corp,Carlson Capital Management,31-DEC-2024,,2024-12-31
0000905729-25-000028,110629198,MICROSOFT,COM,594918104,,1314,3117,SH,,SOLE,,0,0,3117,microsoft,"Long Road Investment Counsel, LLC",31-DEC-2024,,2024-12-31
0001420506-25-000248,110106797,MICROSOFT CORP,COM,594918104,,9000711,21354,SH,,SOLE,,0,0,21354,microsoft corp,"Atlanta Consulting Group Advisors, LLC",31-DEC-2024,,2024-12-31
0001910660-25-000001,110587211,MICROSOFT CORP,COM,594918104,,582510,1382,SH,,SOLE,,0,0,1382,microsoft corp,"Horizon Family Wealth, Inc.",31-DEC-2024,,2024-12-31
0001120927-25-000002,110105902,MICROSOFT CORP,COM,594918104,,68531400,162589,SH,,SOLE,,162589,0,0,microsoft corp,MONETA GROUP INVESTMENT ADVISORS LLC,31-DEC-2024,,2024-12-31
0000905729-25-000027,110581654,MICROSOFT CORP,COM,594918104,,2903714,6889,SH,,SOLE,,6889,0,0,microsoft corp,BROOKTREE CAPITAL MANAGEMENT,31-DEC-2024,,2024-12-31
0001951757-25-000233,110393048,MICROSOFT CORP,COM,594918104,,486516,1154,SH,,SOLE,,0,0,8064,microsoft corp,Avant Capital LLC,31-DEC-2024,,2024-12-31
0000950123-25-001397,110674033,MICROSOFT CORP,COM,594918104,,41338,98800,SH,,SOLE,4,0,0,98800,microsoft corp,Thrivent Financial for Lutherans,31-DEC-2024,,2024-12-31
0001951757-25-000234,110532830,MICROSOFT CORP,COM,594918104,,378788,899,SH,,SOLE,,0,0,899,microsoft corp,"Del-Sette Capital Management, LLC",31-DEC-2024,,2024-12-31
0001690531-25-000001,110455578,MICROSOFT CORP,COM,594918104,,6852125,16257,SH,,SOLE,Clearwater Capital Partners,0,0,16257,microsoft corp,"Clearwater Capital Advisors, LLC",31-DEC-2024,,2024-12-31
0001690010-25-000002,110147880,MICROSOFT,Stock,594918104,,79598877,188846,SH,,SOLE,,0,0,188846,microsoft,"Parallel Advisors, LLC",31-DEC-2024,,2024-12-31
0000904454-25-000109,110588371,Microsoft Corp,COM,594918104,,4931550,11700,SH,,SOLE,,11700,0,0,microsoft corp,Brown University,31-DEC-2024,,2024-12-31
0000950123-25-001397,110671783,MICROSOFT CORP,COM,594918104,,839431,1991533,SH,,SOLE,,1991533,0,0,microsoft corp,Thrivent Financial for Lutherans,31-DEC-2024,,2024-12-31
0001056527-25-000017,110568707,MICROSOFT CORP,COM,594918104,,1020655928,2421485,SH,,SOLE,,2421485,0,0,microsoft corp,CIBC WORLD MARKETS CORP,31-DEC-2024,,2024-12-31
0001569638-25-000001,110106516,MICROSOFT CORP COM,COM,594918104,,35755,15071,SH,,SOLE,,0,0,0,microsoft corp com,"M Holdings Securities, Inc.",31-DEC-2024,,2024-12-31
0002044874-25-000002,110469815,MICROSOFT CORP,COM,594918104,,1810550,4295,SH,,SOLE,,0,0,4295,microsoft corp,"Valued Retirements, Inc.",31-DEC-2024,,2024-12-31
0001172661-25-000623,110211584,MICROSOFT CORP,COM,594918104,,2702186554,6410882,SH,,SOLE,,6410882,0,0,microsoft corp,POLEN CAPITAL MANAGEMENT LLC,31-DEC-2024,,2024-12-31
0001535588-25-000002,110100420,MICROSOFT CORPORATION,ORDINARY SHARES,594918104,,6744000,16000,SH,Call,SOLE,,16000,0,0,microsoft corporation,"Twin Tree Management, LP",31-DEC-2024,,2024-12-31
0000950123-25-001397,110673660,MICROSOFT CORP,COM,594918104,,37479,88919,SH,,SOLE,2,0,0,88919,microsoft corp,Thrivent Financial for Lutherans,31-DEC-2024,,2024-12-31
0001398344-25-002339,110441750,MICROSOFT CORP,COM,594918104,,90983148,215855,SH,,SOLE,,215855,0,0,microsoft corp,"Edgemoor Investment Advisors, Inc.",31-DEC-2024,,2024-12-31
0000892712-25-000031,110623375,MICROSOFT CORP,COM,594918104,,22153205,52558,SH,,SOLE,,50277,0,2281,microsoft corp,MARIETTA INVESTMENT PARTNERS LLC,31-DEC-2024,,2024-12-31
0001644956-25-000002,110155246,MICROSOFT CORP,COM,594918104,,1867731601,4431154,SH,,SOLE,,4054780,0,376374,microsoft corp,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",31-DEC-2024,,2024-12-31
0002054540-25-000001,110163792,MICROSOFT CORP,COMMON STOCK,594918104,,6259808,14851,SH,,SOLE,0,0,0,14851,microsoft corp,"Runnymede Capital Advisors, Inc.",31-DEC-2024,,2024-12-31
0001085146-25-000986,110632516,MICROSOFT CORP,COM,594918104,BBG001S5TD05,789389723,1872811,SH,,SOLE,,1361000,0,511811,microsoft corp,WESTFIELD CAPITAL MANAGEMENT CO LP,31-DEC-2024,,2024-12-31
0001512026-25-000002,110266673,MICROSOFT CORP,COM,594918104,,28372180,67312,SH,,SOLE,0,0,0,67312,microsoft corp,"SFMG, LLC",31-DEC-2024,,2024-12-31
0001765380-25-000077,110156634,MICROSOFT CORPORATION,COM,594918104,,16074738,38137,SH,,SOLE,,0,0,38137,microsoft corporation,Intellus Advisors LLC,31-DEC-2024,,2024-12-31
0001904828-25-000001,110107437,MICROSOFT CORP,COM,594918104,,9326850,22128,SH,,SOLE,,0,0,22128,microsoft corp,FOREFRONT WEALTH MANAGEMENT INC.,31-DEC-2024,,2024-12-31
0001698068-25-000002,110703199,MICROSOFT CORP,COM,594918104,,43239746,102585,SH,,SOLE,,102585,0,0,microsoft corp,"Capco Asset Management, LLC",31-DEC-2024,,2024-12-31
0001041062-25-000019,110712291,MICROSOFT CORP,COM,594918104,,421540870,1000090,SH,,SOLE,2,1000090,0,0,microsoft corp,SEI INVESTMENTS CO,31-DEC-2024,,2024-12-31
0001041062-25-000019,110712292,MICROSOFT CORP,COM,594918104,,1872788568,4443152,SH,,SOLE,3,4443152,0,0,microsoft corp,SEI INVESTMENTS CO,31-DEC-2024,,2024-12-31
0001843581-25-000002,110395455,MICROSOFT CORP,COM,594918104,,3186310,7559,SH,,SOLE,,0,0,7559,microsoft corp,"Fountainhead AM, LLC",31-DEC-2024,,2024-12-31
0001140361-25-003755,110351254,MICROSOFT CORP,COM,594918104,BBG000BPH459,12405011,29446,SH,,SOLE,"1,2",0,0,29446,microsoft corp,"Nikko Asset Management Americas, Inc.",31-DEC-2024,,2024-12-31
0001951757-25-000225,110385150,MICROSOFT CORP,COM,594918104,,5131789,12175,SH,,SOLE,,0,0,12175,microsoft corp,"BlackDiamond Wealth Management, LLC",31-DEC-2024,,2024-12-31
0001919920-25-000001,110526737,Microsoft Corp,US EQUITIES,594918104,,37161,88165,SH,,SOLE,,88165,0,0,microsoft corp,"Cyrus J. Lawrence, LLC",31-DEC-2024,,2024-12-31
0001951757-25-000227,110265661,MICROSOFT CORP,COM,594918104,,1837740,4360,SH,,SOLE,,0,0,4360,microsoft corp,"Independent Family Office, LLC",31-DEC-2024,,2024-12-31
0001172661-25-000630,110703177,MICROSOFT CORP,COM,594918104,,2107500,5000,SH,,SOLE,,5000,0,0,microsoft corp,"Birnam Oak Advisors, LP",31-DEC-2024,,2024-12-31
0002054540-25-000001,110163895,MICROSOFT CORP,COMMON STOCK,594918104,,4215,10,SH,,SOLE,0,0,0,10,microsoft corp,"Runnymede Capital Advisors, Inc.",31-DEC-2024,,2024-12-31
0000950123-25-001525,110261916,MICROSOFT CORP,COM,594918104,,5393582,12781,SH,,SOLE,2,12781,0,0,microsoft corp,M&G PLC,31-DEC-2024,,2024-12-31
0001951757-25-000228,110157760,MICROSOFT CORP,COM,594918104,,2483233,5891,SH,,SOLE,,0,0,5891,microsoft corp,PETRA FINANCIAL ADVISORS INC,31-DEC-2024,,2024-12-31
0001765380-25-000076,110419454,Microsoft,Common Stock,594918104,,4412206,10468,SH,,SOLE,,0,0,10468,microsoft,"Fi3 FINANCIAL ADVISORS, LLC",31-DEC-2024,,2024-12-31
0001512991-25-000027,110394411,MICROSOFT CORP,COM,594918104,,7104804,16856,SH,,SOLE,"1,2,3",16856,0,0,microsoft corp,Quantbot Technologies LP,31-DEC-2024,,2024-12-31
0001954889-25-000011,110578196,Microsoft Corp,COM,594918104,,62320938,147855,SH,,SOLE,,146606,0,1249,microsoft corp,"Madison Investment Advisors, LLC",31-DEC-2024,,2024-12-31
0001398344-25-002407,110597598,MICROSOFT CORP,COM,594918104,,284513,675,SH,,SOLE,,0,0,675,microsoft corp,GARLAND CAPITAL MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001278641-25-000001,110536586,Microsoft Corp,COM,594918104,,327,775,SH,,SOLE,,775,0,0,microsoft corp,BEDDOW CAPITAL MANAGEMENT INC,31-DEC-2024,,2024-12-31
0001172661-25-000646,110623504,MICROSOFT CORP,COM,594918104,,14448015,32536,SH,,SOLE,,0,0,32536,microsoft corp,"ZEGA Investments, LLC",31-DEC-2024,,2024-12-31
0001898296-25-000004,110627778,MICROSOFT CORP,Stock,594918104,,300,712,SH,,SOLE,,0,0,712,microsoft corp,"von Borstel & Associates, Inc.",31-DEC-2024,,2024-12-31
