FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Scientech Research LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958666.0,300846.0,3861828.0,1539013.0,3356586.0
Sculptor Capital LP,0.0,0.0,0.0,0.0,0.0,124016.0,99433.0,0.0,0.0,0.0,4799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeaBridge Investment Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306436.0,2880441.0
"SeaCrest Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,106.0,0.0,0.0,307000.0,333385.0,220748.0,231399.0,2782337.0,2912735.0,1938140.0,2240728.0
"Secure Asset Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249556.0
Security National Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128331.0,5312948.0,6982587.0,9338833.0,10017640.0,8255008.0,6780402.0
"Segment Wealth Management, LLC",779.0,1149.0,1276.0,1693.0,2222.0,2487.0,2644.0,2978.0,2574.0,1758.0,1582.0,11750387.0,14817695.0,31510680.0,13191282.0,17850444.0,23501872.0,24834953.0,20225477.0,17279177.0
Selway Asset Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8244.0,0.0,0.0,0.0,0.0,0.0
Semus Wealth Partners LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453288.0,0.0
"Sender Co & Partners, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178236.0
"Sendero Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14495.0,58278.0,82505.0,103841.0,65455.0,53328.0,0.0
"Sepio Capital, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242225.0,0.0,0.0,0.0,0.0
"Sequent Asset Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215000.0,267955.0,0.0,0.0
"Sequoia Financial Advisors, LLC",0.0,0.0,268.0,427.0,465.0,566.0,0.0,2228.0,1189.0,725.0,425.0,2250076.0,1503689.0,1832894.0,1476948.0,2254562.0,2963056.0,3139128.0,2433550.0,2372497.0
"Seven Springs Wealth Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SevenBridge Financial Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,831673.0,1058586.0,1220591.0,1186830.0,1526068.0,1819629.0,1707226.0,1332654.0,1447344.0
SevenOneSeven Capital Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231674.0,272430.0,274639.0,288024.0,0.0,0.0,0.0,0.0,0.0
Shay Capital LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438290.0,762388.0
"Sheaff Brock Investment Advisors, LLC",0.0,212.0,261.0,344.0,850.0,963.0,1043.0,1111.0,1068.0,391.0,341.0,455773.0,595047.0,648056.0,526378.0,678349.0,867791.0,868499.0,707593.0,663414.0
Sheets Smith Investment Management,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,2497.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shepherd Financial Partners LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,639.0,0.0,0.0,1023333.0,1090854.0,869265.0,1117488.0,1509628.0,1600587.0,1355206.0,0.0
"Sherman Asset Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5545.0
"Shilanski & Associates, Inc.",0.0,234.0,235.0,310.0,390.0,457.0,490.0,548.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens Fonds Invest GmbH,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,1676.0,1399.0,997.0,870.0,1126130.0,1402943.0,1486384.0,826479.0,1062716.0,1362540.0,1435913.0,526204.0,2233913.0
Sierra Capital LLC,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sigma Planning Corp,0.0,0.0,0.0,0.0,0.0,0.0,284.0,417.0,403.0,0.0,0.0,0.0,245632.0,241973.0,281656.0,251039.0,637977.0,604206.0,453126.0,414801.0
Silicon Valley Capital Partners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883314.0,3373297.0,4246752.0,5370052.0,6438811.0,8251641.0,9039252.0,8015688.0,25733.0
Silvant Capital Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407614.0,505087.0,521820.0,408530.0,482158.0,592957.0,609547.0,496617.0,396442.0
"Silver Lake Advisory, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361024.0,0.0,0.0
