ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000950123-22-006163	132841		028-00143			RiverSource Life Insurance Co
0000950123-22-006163	132842		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006163	132843		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006163	132844		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006163	132845		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006163	132846		028-18942			Ameriprise Bank, FSB
0000950123-22-006163	132847		028-10846			BMO Asset Management Ltd
0000950123-22-006163	132848		028-17429			Pyrford International Ltd
0000950123-22-006163	132849		028-12261			LGM Investments Ltd
0000950123-22-006163	132837		028-00139			Amerprise Financial, Inc
0000950123-22-006163	132838		028-10477			Columbia Management Investment Advisers, LLC
0000072971-22-000131	132105	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-22-006160	133118		028-00139			Amerprise Financial, Inc
0000072971-22-000130	132481	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-22-006160	133120		028-10458			Ameriprise Trust Co
0000950123-22-006160	133121		028-00140			Ameriprise Certificate Co
0000950123-22-006160	133122		028-00143			RiverSource Life Insurance Co
0000950123-22-006160	133123		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006160	133124		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006160	133125		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006160	133126		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006160	133127		028-18942			Ameriprise Bank, FSB
0000950123-22-006160	133128		028-10846			BMO Asset Management Ltd
0000950123-22-006160	133129		028-17429			Pyrford International Ltd
0000950123-22-006160	133130		028-12261			LGM Investments Ltd
0000950123-22-006160	133131		028-10849			Thames River Capital LLP
0000950123-22-006160	133119		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006158	133596		028-00139			Amerprise Financial, Inc
0000950123-22-006158	133597		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006158	133598		028-10458			Ameriprise Trust Co
0000950123-22-006158	133599		028-00140			Ameriprise Certificate Co
0000950123-22-006158	133600		028-00143			RiverSource Life Insurance Co
0000950123-22-006158	133601		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006158	133602		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006158	133603		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006158	133604		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006158	133605		028-18942			Ameriprise Bank, FSB
0000950123-22-006158	133606		028-10846			BMO Asset Management Ltd
0000950123-22-006158	133607		028-17429			Pyrford International Ltd
0000950123-22-006158	133608		028-12261			LGM Investments Ltd
0000950123-22-006158	133609		028-10849			Thames River Capital LLP
0001085146-22-002146	133788	0001588340	028-20714			Vontobel Holding Ltd.
0000950123-22-006157	131874		028-00143			RiverSource Life Insurance Co
0000950123-22-006157	131870		028-00139			Amerprise Financial, Inc
0000950123-22-006157	131883		028-10849			Thames River Capital LLP
0000950123-22-006157	131882		028-12261			LGM Investments Ltd
0000950123-22-006157	131881		028-17429			Pyrford International Ltd
0000950123-22-006157	131880		028-10846			BMO Asset Management Ltd
0000950123-22-006157	131879		028-18942			Ameriprise Bank, FSB
0000950123-22-006157	131878		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006157	131877		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006157	131876		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006157	131875		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006157	131873		028-00140			Ameriprise Certificate Co
0000950123-22-006157	131872		028-10458			Ameriprise Trust Co
0000950123-22-006157	131871		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006156	133166		028-12261			LGM Investments Ltd
0000950123-22-006156	133165		028-17429			Pyrford International Ltd
0000950123-22-006156	133164		028-10846			BMO Asset Management Ltd
0000950123-22-006156	133163		028-18942			Ameriprise Bank, FSB
0000950123-22-006156	133162		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006156	133161		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006156	133160		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006156	133159		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006156	133158		028-00143			RiverSource Life Insurance Co
0000950123-22-006156	133157		028-00140			Ameriprise Certificate Co
0000950123-22-006156	133156		028-10458			Ameriprise Trust Co
0000950123-22-006156	133155		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006156	133167		028-10849			Thames River Capital LLP
0000950123-22-006156	133154		028-00139			Amerprise Financial, Inc
0001085146-22-002143	133944	0000350894	028-16454			SEI INVESTMENTS CO
0000950123-22-006152	133889		028-00139			Amerprise Financial, Inc
0000950123-22-006152	133890		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006152	133891		028-10458			Ameriprise Trust Co
0000950123-22-006152	133892		028-00140			Ameriprise Certificate Co
0000950123-22-006152	133893		028-00143			RiverSource Life Insurance Co
0000950123-22-006152	133894		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006152	133902		028-10849			Thames River Capital LLP
0000950123-22-006152	133896		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006152	133897		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006152	133898		028-18942			Ameriprise Bank, FSB
0000950123-22-006152	133899		028-10846			BMO Asset Management Ltd
0000950123-22-006152	133900		028-17429			Pyrford International Ltd
0000950123-22-006152	133901		028-12261			LGM Investments Ltd
0000950123-22-006152	133895		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006150	132901		028-00140			Ameriprise Certificate Co
0000950123-22-006150	132910		028-12261			LGM Investments Ltd
0000950123-22-006150	132909		028-17429			Pyrford International Ltd
0000950123-22-006150	132908		028-10846			BMO Asset Management Ltd
0000950123-22-006150	132907		028-18942			Ameriprise Bank, FSB
0000950123-22-006150	132906		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006150	132905		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006150	132898		028-00139			Amerprise Financial, Inc
0000950123-22-006150	132899		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006150	132900		028-10458			Ameriprise Trust Co
0000950123-22-006150	132911		028-10849			Thames River Capital LLP
0000950123-22-006150	132902		028-00143			RiverSource Life Insurance Co
0000950123-22-006150	132903		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006150	132904		028-10644			Threadneedle Asset Management Holdings LTD
0001688666-22-000005	131569		028-19942			L2 Asset Management, LLC
0001688666-22-000005	131568		028-18083			Ranger Global Real Estate Advisors, LLC
0001688666-22-000005	131567		028-10329			INCOME RESEARCH & MANAGEMENT
0001688666-22-000005	131566		028-16565			Aristotle Capital Boston, LLC
0001688666-22-000005	131565		028-10106			Principal Financial Group, Inc.
0001688666-22-000005	131564		028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001688666-22-000005	131563		028-00115			Price T Rowe Associates Inc/MD/
0000950123-22-006147	132558		028-00139			Amerprise Financial, Inc
0000950123-22-006147	132559		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006147	132560		028-10458			Ameriprise Trust Co
0000950123-22-006147	132561		028-00140			Ameriprise Certificate Co
0000950123-22-006147	132562		028-00143			RiverSource Life Insurance Co
0000950123-22-006147	132563		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006147	132564		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006147	132565		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006147	132566		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006147	132567		028-18942			Ameriprise Bank, FSB
0000950123-22-006147	132568		028-10846			BMO Asset Management Ltd
0000950123-22-006147	132569		028-17429			Pyrford International Ltd
0000950123-22-006147	132570		028-12261			LGM Investments Ltd
0000950123-22-006147	132571		028-10849			Thames River Capital LLP
0000919574-22-003415	131885	0001608485				LANSDOWNE PARTNERS (UK) LLP
0001318757-22-000005	132851	0001318757	028-11304			MARSHALL WACE, LLP
0000914208-22-000407	132591		028-11246			Invesco Ltd.
0001085146-22-002137	133378	0001007524	028-04483			OSTERWEIS CAPITAL MANAGEMENT INC
0000950123-22-006144	131227		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006144	131228		028-10458			Ameriprise Trust Co
0000950123-22-006144	131229		028-00140			Ameriprise Certificate Co
0000950123-22-006144	131230		028-00143			RiverSource Life Insurance Co
0000950123-22-006144	131231		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006144	131232		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006144	131233		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006144	131234		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006144	131235		028-18942			Ameriprise Bank, FSB
0000950123-22-006144	131236		028-10846			BMO Asset Management Ltd
0000950123-22-006144	131237		028-17429			Pyrford International Ltd
0000950123-22-006144	131238		028-12261			LGM Investments Ltd
0000950123-22-006144	131239		028-10849			Thames River Capital LLP
0000950123-22-006144	131226		028-00139			Amerprise Financial, Inc
0000950123-22-006142	133342		028-00139			Amerprise Financial, Inc
0000950123-22-006142	133343		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006142	133344		028-10458			Ameriprise Trust Co
0000950123-22-006142	133345		028-00140			Ameriprise Certificate Co
0000950123-22-006142	133346		028-00143			RiverSource Life Insurance Co
0000950123-22-006142	133347		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006142	133348		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006142	133349		028-14918			Ameriprise Financial Services, LLC
0000950123-22-006142	133350		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-006142	133351		028-18942			Ameriprise Bank, FSB
0000950123-22-006142	133352		028-10846			BMO Asset Management Ltd
0000950123-22-006142	133353		028-17429			Pyrford International Ltd
0000950123-22-006142	133354		028-12261			LGM Investments Ltd
0000950123-22-006142	133355		028-10849			Thames River Capital LLP
0001085146-22-002134	131295	0001549641	028-14969			KGH Ltd
0000072971-22-000128	133922	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-22-006139	133718		028-10846			BMO Asset Management Ltd
0000950123-22-006139	133717		028-17429			Pyrford International Ltd
0000950123-22-006139	133716		028-18942			Ameriprise Bank, FSB
0000950123-22-006139	133715		028-03639			Columbia Wanger Asset Management, LLC.
0000950123-22-006139	133714		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-006139	133713		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-006139	133712		028-00143			RiverSource Life Insurance Co
0000950123-22-006139	133711		028-00140			Ameriprise Certificate Co
0000950123-22-006139	133710		028-10458			Ameriprise Trust Co
0000950123-22-006139	133709		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-006139	133719		028-10849			Thames River Capital LLP
0000950123-22-006139	133720		028-12261			LGM Investments Ltd
0000950123-22-006139	133721		028-14918			Ameriprise Financial Services, LLC
0001085146-22-002132	133089	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-22-002131	131991	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-22-002130	133327	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001324943-22-000002	133473		028-04621			Stifel Financial Corp.
0001085146-22-002129	133921	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-22-002128	133697	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-22-002127	133835	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001493152-22-013573	132510	0001493215	028-16670			RTW INVESTMENTS, LP
0000919574-22-003411	133395	0001608485				LANSDOWNE PARTNERS (UK) LLP
0001493152-22-013571	131696	0001493215	028-16670			RTW INVESTMENTS, LP
0001493152-22-013569	133312	0001493215	028-16670			RTW INVESTMENTS, LP
0000072971-22-000127	132516	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001567619-22-010751	132091	0001649339	028-17276			Scion Asset Management, LLC
0001085146-22-002124	131771	0001663865	028-17459			Orbis Allan Gray Ltd
0001085146-22-002123	131314	0001663865	028-17459			Orbis Allan Gray Ltd
0000072971-22-000126	132918	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-22-006133	133197		028-14342			Mill Road Capital Management LLC
0001567619-22-010748	133149	0001649339	028-17276			Scion Asset Management, LLC
0000950123-22-006132	131750		028-14342			Mill Road Capital Management LLC
0001910878-22-000003	131828		28-12836			GUGGENHEIM CAPITAL LLC
0000072971-22-000125	131850	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-22-006130	131887		028-16808			C Partners Holding GmbH
0000914208-22-000402	131705		028-11246			Invesco Ltd.
0000919574-22-003406	131486	0001687444				Kite Lake Capital Management (UK) LLP
0000093751-22-000519	131686	0000093751	028-00399			STATE STREET CORP
0001567619-22-010739	133209	0001675855	028-18490			Blue Pool Management Ltd.
0000950123-22-006125	131911		028-16808			C Partners Holding GmbH
0000919574-22-003405	133764	0001459270	028-13772			Freshford Capital Management, LLC
0001425852-22-000002	132249		28-12836			GUGGENHEIM CAPITAL LLC
0000093751-22-000518	133947	0000093751	028-00399			STATE STREET CORP
0000914208-22-000400	132483		028-11246			Invesco Ltd.
0000093751-22-000517	133696	0000093751	028-00399			STATE STREET CORP
0001567619-22-010731	133085	0000909661	028-03896			FARALLON CAPITAL MANAGEMENT LLC
0001172661-22-001401	133386	0001787596	028-19819			Aperture Investors, LLC
0001567619-22-010728	131692	0001505817	028-14036			Fiera Capital Corp
0001387303-22-000007	132187	0001387303	028-12266			MOON CAPITAL MANAGEMENT LP
0001172661-22-001399	132605	0001388805	028-12378			NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.
0000093751-22-000516	132993	0000093751	028-00399			STATE STREET CORP
0001172661-22-001397	133429	0001276525	028-10830			DIKER MANAGEMENT LLC
0000093751-22-000515	132738	0000093751	028-00399			STATE STREET CORP
0000919574-22-003400	132751	0001459270	028-13772			Freshford Capital Management, LLC
0001567619-22-010724	132012	0000914208	028-11246			Invesco Ltd.
0000096223-22-000023	132247					Jefferies Group LLC
0000093751-22-000514	132952	0000093751	028-00399			STATE STREET CORP
0001387303-22-000005	131679	0001387303	028-12266			MOON CAPITAL MANAGEMENT LP
0001172661-22-001390	133746	0001639592	028-17423			Tilden Park Management I LLC
0000093751-22-000513	131447	0000093751	028-00399			STATE STREET CORP
0000919574-22-003393	132890	0001608485				LANSDOWNE PARTNERS (UK) LLP
0001172661-22-001386	131531	0001767559	028-19372			London & Capital Asset Management Ltd
0001567619-22-010712	132180	0001505817	028-14036			Fiera Capital Corp
0000950123-22-006104	133927		028-14498			Nuveen Asset Management, LLC
0000093751-22-000512	132305	0000093751	028-00399			STATE STREET CORP
0000093751-22-000511	132291	0000093751	028-00399			STATE STREET CORP
0001085146-22-002118	132514	0001725357	028-19248			Emerson Point Capital LP
0001085146-22-002117	131542	0001725357	028-19248			Emerson Point Capital LP
0001567619-22-010710	132290	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010709	132119	0001569709	028-15353			ICONIQ Capital, LLC
0000861177-22-000004	132642		028-06609			AVIVA INVESTORS AMERICAS LLC
0000861177-22-000004	132660		028-17689			KETTLE HILL CAPITAL MANAGEMENT, LLC
0000861177-22-000004	132661		028-13391			NOMURA ASSET MANAGEMENT SINGAPORE LTD.
0000861177-22-000004	132662		028-03059			JACOBS LEVY EQUITY MANAGEMENT, INC.
0000861177-22-000004	132663		028-04413			ALLSPRING GLOBAL INVESTMENTS
0000861177-22-000004	132664		028-21789			INSIGHT NORTH AMERICA
0000861177-22-000004	132665		028-11166			CALAMOS ADVISORS
0000861177-22-000004	132666		028-19400			RWC ASSET ADVISORS (US) LLC
0000861177-22-000004	132667		028-17749			DLD ASSET MANAGEMENT, L.P.
0000861177-22-000004	132668		028-02682			MAGNETAR ASSET MANAGEMENT, LLC
0000861177-22-000004	132669		028-15430			ARGA INVESTMENT MANAGEMENT LP
0000861177-22-000004	132670		028-16899			WELLINGTON MANAGEMENT CO.
0000861177-22-000004	132671		028-04968			MASSACHUSETTS FINANCIAL SERVICES CO.
0000861177-22-000004	132672		028-13578			ARTISAN PARTNERS LIMITED PARTNERSHIP
0000861177-22-000004	132673		028-17876			GQG PARTNERS LLC
0000861177-22-000004	132674		028-03687			POLEN CAPITALMANAGEMENT LLC
0000861177-22-000004	132659		028-17022			WILLIAM BLAIR & COMPANY L.L.C.
0000861177-22-000004	132643		028-04293			BLACKROCK FINANCIAL MANAGEMENT
0000861177-22-000004	132644		028-05582			FIRST QUADRANT LP
0000861177-22-000004	132645		028-14114			HUBER CAPITAL MANAGEMENT, LLC
0000861177-22-000004	132646		028-11937			J.P. MORGAN INVESTMENT MANAGEMENT, INC.
0000861177-22-000004	132647		028-05792			KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT, LLC
0000861177-22-000004	132648		028-10229			LOS ANGELES CAPITAL MANAGEMENT AND EQUITY RESEARCH, INC.
0000861177-22-000004	132649		028-11450			MONDRIAN INVESTMENT PARTNERS LIMITED
0000861177-22-000004	132650		028-17085			NEUBERGER BERMAN INVESTMENT ADVISERS LLC
0000861177-22-000004	132651		028-13982			NOMURA CORPORATE RESEARCH AND ASSET MANAGEMENT INC.
0000861177-22-000004	132652		028-12690			PCJ INVESTMENT COUNSEL LTD
0000861177-22-000004	132653		028-10952			PACIFIC INVESTMENT MANAGEMENT COMPANY LLC
0000861177-22-000004	132654		028-03791			PZENA INVESTMENT MANAGEMENT, LLC
0000861177-22-000004	132655		028-05655			RIVERBRIDGE PARTNERS, LLC
0000861177-22-000004	132656		028-01911			ROBERT W. BAIRD & CO. INCORPORATED (CHAUTAUQUA CAPITAL MANAGEMENT, LLC)
0000861177-22-000004	132657		028-17843			SAPIENCE INVESTMENTS LLC
0000861177-22-000004	132658		028-05369			SIRIOS CAPITAL MANAGEMENT L.P.
0001567619-22-010708	133111	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010707	133768	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010706	133969	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010704	132520	0001569709	028-15353			ICONIQ Capital, LLC
0001172661-22-001376	131886	0001544731	028-15970			First Reserve GP XII Ltd
0000093751-22-000510	132434	0000093751	028-00399			STATE STREET CORP
0001567619-22-010702	133401	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010701	131743	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-010697	131779	0001569709	028-15353			ICONIQ Capital, LLC
0001104659-22-060995	131309	0001697765	028-18062			Achmea Investment Management B.V.
0000950123-22-006098	131745		028-03676			Winslow Capital Management, LLC
0000950123-22-006098	131746		028-14498			Nuveen Asset Management, LLC
0001567619-22-010695	131988	0001569709	028-15353			ICONIQ Capital, LLC
0000950123-22-006096	132476		028-16211			SC US (TTGP), LTD.
0001372312-22-000003	131320	0001463217	028-13508			UNITED CAPITAL FINANCIAL ADVISERS, LLC
0000950123-22-006093	133767		028-15811			SC CHINA HOLDING Ltd
0001928010-22-000003	132544	0001928010	028-22508			Storm King Capital Partners, LLC
0000950123-22-006091	132449		028-15811			SC CHINA HOLDING Ltd
0001809494-22-000003	133625		028-00551			US Bancorp
0001809494-22-000003	133629		028-22251			Ulland Investment Advisors, LLC
0001809494-22-000003	133627		028-05792			Kayne Anderson Rudnick Investment Management, LLC
0001809494-22-000003	133628		028-18538			Ironvine Capital Partners, LLC
0001809494-22-000003	133624		028-05734			Sands Capital Management, LLC
0001809494-22-000003	133626		028-07104			WCM Investment Management, LLC
0000950123-22-006089	132016		028-16211			SC US (TTGP), LTD.
0000950123-22-006088	132639		028-16211			SC US (TTGP), LTD.
0001062993-22-012494	133542		028-14499			Arbiter Partners Capital Management LLC
0001535929-22-000039	131543		028-07292			Voya Investment Management LLC
0001535929-22-000039	131544		028-16913			Voya Financial Advisors, Inc
0001062993-22-012492	132132		028-14499			Arbiter Partners Capital Management LLC
0001172661-22-001370	133332	0001672775	028-19309			O'Shares Investment Advisers, LLC
0000914208-22-000398	131477		028-11246			Invesco Ltd.
0001062993-22-012490	132828		028-14499			Arbiter Partners Capital Management LLC
0001062993-22-012488	133584		028-14499			Arbiter Partners Capital Management LLC
0000950123-22-006085	133331		028-15811			SC CHINA HOLDING Ltd
0000950123-22-006084	133929		028-15811			SC CHINA HOLDING Ltd
0000950123-22-006083	133428		028-15811			SC CHINA HOLDING Ltd
0001455468-22-000002	132128		028-02462			Dean Investment Associates, LLC
0001172661-22-001365	132971	0001837309	028-20910			Polar Capital Holdings Plc
0001172661-22-001364	132729	0001837309	028-20910			Polar Capital Holdings Plc
0001085146-22-002100	133617	0001390113	028-12492			Taconic Capital Advisors LP
0001085146-22-002099	132486	0001390113	028-12492			Taconic Capital Advisors LP
0000950123-22-006079	132802		028-15811			SC CHINA HOLDING Ltd
0000950123-22-006078	132727		028-15811			SC CHINA HOLDING Ltd
0001398344-22-009671	131488		028-12361			Arrow Capital Management, LLC
0000950123-22-006076	131773		028-15811			SC CHINA HOLDING Ltd
0000950123-22-006075	133541		028-16211			SC US (TTGP), LTD.
0000950123-22-006071	132515		028-16211			SC US (TTGP), LTD.
0000950123-22-006070	133869		028-16211			SC US (TTGP), LTD.
0000950123-22-006069	131255		028-16211			SC US (TTGP), LTD.
0000950123-22-006067	132352		028-16211			SC US (TTGP), LTD.
0000950123-22-006062	133384		028-15811			SC CHINA HOLDING Ltd
0000950123-22-006055	132574		028-16211			SC US (TTGP), LTD.
0000950123-22-006049	132942		028-21024			MWG Management Ltd.
0000950123-22-006047	132418		028-18787			Galileo (PTC) Ltd
0000950123-22-006046	133442		028-18787			Galileo (PTC) Ltd
0001567619-22-010679	133307	0001191672	028-11373			CREDIT AGRICOLE S A
0001398344-22-009660	132340	0001595932	028-17294			GUARDIAN POINT CAPITAL, LP
0000950123-22-006043	132944		028-18787			Galileo (PTC) Limited
0001567619-22-010676	133410	0001191672	028-11373			CREDIT AGRICOLE S A
0000950123-22-006040	133556		028-18592			Apoletto Ltd
0001567619-22-010674	131256	0001191672	028-11373			CREDIT AGRICOLE S A
0000950123-22-006037	133840		028-18592			Apoletto Ltd
0001027848-22-000006	132631	0001519921				SWISS RE LTD
0001567619-22-010672	131677	0001191672	028-11373			CREDIT AGRICOLE S A
0001567619-22-010669	133299	0001000275	028-11396			ROYAL BANK OF CANADA
0001027848-22-000005	132955	0001519921				SWISS RE LTD
0001567619-22-010668	133593	0001000275	028-11396			ROYAL BANK OF CANADA
0001665077-22-000004	131523					Prelude Capital Management, LLC
0001567619-22-010667	133662	0001191672	028-11373			CREDIT AGRICOLE S A
0001172661-22-001338	131332	0001611613	028-16639			Hitchwood Capital Management LP
0001567619-22-010665	133555	0001191672	028-11373			CREDIT AGRICOLE S A
0001567619-22-010663	131752	0001191672	028-11373			CREDIT AGRICOLE S A
0001172661-22-001327	132448	0001140315	028-06505			HARVEST MANAGEMENT LLC
0001172661-22-001325	133910	0001140315	028-06505			HARVEST MANAGEMENT LLC
0001567619-22-010656	131241	0001843670	028-22065			Global Media & Entertainment Investments Ltd
0001567619-22-010653	132182	0001843670	028-22065			Global Media & Entertainment Investments Ltd
0001559265-22-000002	133431	0000764068	028-01490			Legal & General Group Plc
0001495115-22-000009	133848	0000764068	028-01490			Legal & General Group Plc
0001567619-22-010650	131855	0001843670	028-22065			Global Media & Entertainment Investments Ltd
0001062993-22-012478	132152	0001443077	028-13194			INTACT INVESTMENT MANAGEMENT INC.
0000950123-22-006024	132248		028-15598			1922 Investment Company LLC
0000950123-22-006022	131581		028-15598			1922 Investment Company LLC
0000950123-22-006020	133470		028-15598			1922 Investment Company LLC
0001420506-22-000978	131900	0001771179	028-21942			Sagefield Capital LP
0000914208-22-000395	131978		028-11246			Invesco Ltd.
0000919574-22-003376	132011	0001050417	028-10718			CONTRARIAN CAPITAL MANAGEMENT, L.L.C.
0000921895-22-001645	131453	0001600133	028-16046			13D Management LLC
0000950123-22-006009	133630		028-12863			Spinnaker Capital Limited
0000914208-22-000393	131709		028-11246			Invesco Ltd.
0001567619-22-010643	131617	0001541448	028-14794			Veritas Asset Management LLP
0001567619-22-010643	131618	0001215838	028-13273			JUPITER ASSET MANAGEMENT LTD
0001567619-22-010643	131619	0001579254	028-15537			East Coast Asset Management, LLC.
0001567619-22-010643	131620	0001316926	028-11073			Polaris Capital Management, LLC
0001567619-22-010643	131621	0001428569	028-13025			Holowesko Partners Ltd.
0001567619-22-010643	131623	0001742647	028-19251			Moerus Capital Management LLC
0001567619-22-010643	131624	0001765388	028-18978			Metropolis Capital Ltd
0001567619-22-010643	131625	0001353312	028-11746			TREMBLANT CAPITAL GROUP
0001567619-22-010643	131626	0001742040	028-18857			Brown Advisory Ltd
0001567619-22-010643	131627	0000053417	028-00074			Jennison Associates LLC
0001567619-22-010643	131628	0001484150	028-13815			Lindsell Train Ltd
0001567619-22-010643	131629	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001567619-22-010643	131630	0001681639	028-17489			Coronation Investment Management International (Pty) Ltd
0001567619-22-010643	131631	0001601407	028-16709			Troy Asset Management Ltd
0001567619-22-010643	131616	0001556785	028-15045			Vulcan Value Partners, LLC
0001567619-22-010643	131615	0001305841	028-10968			Epoch Investment Partners, Inc.
0001567619-22-010643	131614	0001508097	028-14100			Sanders Capital, LLC
0001567619-22-010643	131613	0001088875	028-04825			Baillie Gifford & Co
0001567619-22-010643	131612	0001214639	028-10309			DSM Capital Partners LLC
0001567619-22-010643	131611	0001528593	028-15603			Black Creek Investment Management Inc.
0001567619-22-010643	131622	0001290668	028-11076			Sustainable Growth Advisers, LP
0001827377-22-000004	132584	0001666335	028-19229			Rokos Capital Management LLP
0000950123-22-006000	133006		028-05990			Acadian Asset Management LLC
0000950123-22-006000	133007		028-01091			American Century Investment Management Inc.
0000950123-22-006000	133008		028-16565			Aristotle Capital Boston, LLC
0000950123-22-006000	133012		028-02204			Brandywine Global Investment Management, LLC
0000950123-22-006000	133013		028-10029			Conestoga Capital Advisors, LLC
0000950123-22-006000	133014		028-12126			Crossmark Global Investments, Inc.
0000950123-22-006000	133015		028-00400			Dodge & Cox
0000950123-22-006000	133016		028-04988			Eagle Capital Management, LLC
0000950123-22-006000	133017		028-12592			Eastern Shore Capital Management
0000950123-22-006000	133018		028-12610			Frontier Capital Management Co Llc
0000950123-22-006000	133019		028-01341			Galliard Capital Management, Inc.
0000950123-22-006000	133020		028-14862			Granite Investment Partners LLC
0000950123-22-006000	133021		028-11599			Grantham, Mayo, Van Otterloo & Co. LLC
0000950123-22-006000	133022		028-04145			GW&K Investment Management, LLC
0000950123-22-006000	133023		028-10329			Income Research & Management
0000950123-22-006000	133024		028-00255			Invesco Advisers, Inc.
0000950123-22-006000	133025		028-16230			Jackson Square Partners, LLC
0000950123-22-006000	133026		028-03059			Jacobs Levy Equity Management, Inc.
0000950123-22-006000	133027		028-00074			Jennison Associates LLC
0000950123-22-006000	133028		028-03495			Jensen Investment Management Inc.
0000950123-22-006000	133029		028-15066			Legal & General Investment Management America Inc.
0000950123-22-006000	133030		028-00398			Loomis Sayles & Co LP
0000950123-22-006000	133031		028-06580			LSV Asset Management
0000950123-22-006000	133032		028-05267			Macquarie Investment Management Business Trust
0000950123-22-006000	133033		028-03673			Manulife Investment Management (US) LLC
0000950123-22-006000	133034		028-04632			Martingale Asset Management LP
0000950123-22-006000	133035		028-04968			Massachusetts Financial Services Co.
0000950123-22-006000	133036		028-03719			McKinley Capital Management LLC
0000950123-22-006000	133037		028-18628			MetLife Investment Management, LLC
0000950123-22-006000	133038		028-00454			Neuberger Berman LLC
