ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001606587-22-001219	0	97	313470	N
0001609251-22-000003	0	13	290135	N
0001555829-22-000003	0	207	1850830	N
0001606588-22-000006	0	313	1890201	N
0001568787-22-000002	4	316	1182539	N
0001642274-22-000003	0	23	105542	N
0001447387-22-000004	0	72	661559	
0000950123-22-006574	0	274	145707	N
0001547927-22-000003	0	9	7693852	N
0001540866-22-000004	0	8	430793	N
0001420506-22-001110	0	280	464153	N
0001688382-22-000014	0	101	656478	
0001548997-22-000003	2	4	218047	N
0001803988-22-000002	0	63	186669	N
0001884057-22-000005	0	1	100914	N
0001166588-22-000010	2	8185	74382663	N
0000950123-22-006567	0	292	5933748	N
0001812881-22-000004	0	2	289427	N
0000950142-22-001664	0	38	244766	
0001405086-22-000166	2	16	201072	N
0001062993-22-012655	0	5324	15449557	N
0001767393-22-000006	0	157	714734	N
0001804116-22-000002	0	35	43723	
0001909089-22-000002	0	29	113038	N
0001104659-22-061519	2	8	3574508	
0001749333-22-000003	0	40	210659	N
0001741129-22-000004	0	57	306250	N
0001405086-22-000163	1	31	533823	N
0001104659-22-061511	0	128	246403	
0001423296-22-000007	0	114	620212	N
0001104659-22-061508	0	766	1319191	
0001062993-22-012651	10	18	9817823	N
0001701879-22-000004	0	28	6161287	N
0000950123-22-006545	8	149	2834935	N
0001449434-22-000015	2	362	21146187	N
0001537720-22-000005	0	543	2603644	
0001637714-22-000004	0	44	25168	N
0001636587-22-000012	0	128	160246	N
0000950123-22-006531	7	599	26972812	N
0001062993-22-012648	0	451	546195	N
0000950142-22-001662	0	2	87072	
0001104659-22-061488	0	71	1446376	
0001770525-22-000004	0	20	161235	N
0001398344-22-009785	0	460	182756	
0001104659-22-061483	0	45	476155098	
0001567619-22-011037	1	98	494139	N
0001820681-22-000002	0	68	219812	
0001214659-22-007063	1	16	111463	
0000919574-22-003528	0	12	394578	
0001461539-22-000004	1	721	13433143	N
0001606587-22-001217	0	65	164117	N
0001567619-22-011031	2	591	3744715	N
0001214659-22-007061	0	47	680448	
0001104659-22-061470	0	16	700367	N
0001567619-22-011028	1	203	7527417	N
0001080171-22-000004	0	717	5521949	N
0000919574-22-003527	0	2	187719	
0001420506-22-001106	0	1	0	N
0001067926-22-000003	0	45	2017	N
0001315863-22-000417	0	76	214031	N
0001892688-22-000046	0	37	331047	N
0001420506-22-001105	0	107	187845	N
0001085146-22-002204	0	78	134928	N
0001104659-22-061454	0	7	707456	
0000902664-22-002999	0	8	1483314	Y
0001717479-22-000005	0	273	672962	N
0000902664-22-003000	0	21	1542870	
0001062993-22-012618	0	26	392141	N
0001420506-22-001104	0	10	299987	N
0001592615-22-000002	2	133	128310	N
0001590144-22-000021	0	226	3083596	N
0001303159-22-000002	0	54	4359163	N
0001214659-22-007056	0	74	77721	
0001567619-22-011025	2	290	1283529	N
0001455288-22-000004	0	8	177820	N
0001081019-22-000006	0	3207	75956903	N
0001315863-22-000416	0	1	0	Y
0001062993-22-012616	0	16	280479	N
0000769993-22-000283	7	12248	476169377	N
0000950123-22-006526	0	6	492001	N
0001316580-22-000004	0	125	7323177	N
0001040463-22-000004	0	38	118764	N
0000732847-22-000005	0	88	284597	N
0001172661-22-001491	0	15	1434965	
0001455288-22-000003	0	53	385638	N
0000950159-22-000122	1	122	4472946	
0001567619-22-011024	0	15	3208449	N
0001172661-22-001490	0	19	96396	
0000919574-22-003523	1	12	1179295	
0001606134-22-000002	0	53	253300	N
0001880666-22-000003	0	42	155593	N
0001567619-22-011020	2	279	11028774	N
0001172661-22-001489	0	89	3922102	
0001567619-22-011018	1	33	3248101	N
0001567619-22-011017	0	11	1057967	N
0001567619-22-011016	0	10	451083	N
0001920117-22-000002	0	127	180137	N
0000902664-22-002998	0	30	9051159	
0001567619-22-011011	0	22	462627	N
0001567619-22-011010	0	12	477772	N
0001909316-22-000002	0	184	917215	N
0000919574-22-003521	2	211	2555073	
0000902664-22-002994	2	2	369690	
0000902664-22-002995	0	8	969110	
0001104659-22-061417	1	12	3975016	
0000902664-22-002993	0	14	1612962	
0001315863-22-000415	0	1	0	Y
0001420506-22-001101	0	122	195322	N
0001567619-22-011007	0	5	84294	N
0001040463-22-000003	0	23	107773	N
0001398344-22-009779	0	825	2651164	
0001567619-22-011006	0	34	6475918	N
0001398344-22-009778	0	50	85083	
0001920117-22-000001	0	120	158233	N
0001172661-22-001488	0	25	8331174	
0001567619-22-011005	0	60	4939140	N
0000947871-22-000597	0	2	108356	
0001104659-22-061405	0	45	18402	
0001213900-22-027185	0	69	209128	
0001493152-22-013896	0	900	5129590	
0001567619-22-010997	0	23	241732	N
0001172661-22-001486	1	17	5443085	
0001564702-22-000004	0	909	1161607	N
0001010911-22-000011	1	200	662370	N
0001315863-22-000414	0	4	88615	N
0001546172-22-000007	0	42	135426	N
0001172661-22-001485	1	32	11477258	
0001398344-22-009773	0	14	6165223	
0000950123-22-006507	8	260	39402990	N
0001315863-22-000413	0	2	40385	N
0001911286-22-000002	0	5	310046	N
0001674581-22-000003	0	135	152246	N
0001172661-22-001483	0	64	2893871	
0001600136-22-000004	0	131	869755	N
0001315863-22-000412	0	4	59242	N
0000950123-22-006505	0	128	691733	N
0001606587-22-001216	1	36	162159	N
0001315863-22-000411	0	5	1563729	N
0001567619-22-010988	3	55	32964951	N
0001172661-22-001481	0	32	377897	
0001172661-22-001480	1	29	3283767	
0001306923-22-000014	0	35	1293496	N
0001103804-22-000003	0	91	24735086	N
0001104659-22-061393	0	16	473963	
0001315863-22-000410	0	1	1210	N
0001085146-22-002203	0	97	2701795	N
0001567619-22-010986	2	45	10001343	N
0001567619-22-010985	0	573	1958142	N
0001567619-22-010984	3	37	896678	N
0001085146-22-002202	0	75	7683009	N
0001172661-22-001479	0	74	420401	
0001567619-22-010983	0	5	596154	N
0001085146-22-002201	0	0	0	N
0001315863-22-000409	0	0	0	N
0001567619-22-010981	0	0	0	N
0001104659-22-061386	0	96	4583149	
0001085146-22-002200	2	1361	3831487	N
0001085146-22-002199	3	2514	52693246	N
0001172661-22-001477	0	19	2691238	
0001418812-22-000034	1	13	7269787	N
0001872766-22-000004	0	12	980207	N
0001315863-22-000408	0	0	0	N
0001085146-22-002198	0	14	574942	N
0000950123-22-006503	0	4	45063	N
0001879202-22-000012	0	23	352525	
0001567619-22-010979	0	11	158285	N
0001172661-22-001474	3	154	1573787	
0000919574-22-003518	1	14	1722875	
0001085146-22-002197	0	17	213299	N
0001346378-22-000002	0	241	660554	N
0001567619-22-010978	0	34	1874404	N
0001653443-22-000003	0	55	89402	N
0001724246-22-000004	1	24	137160	N
0001493152-22-013874	0	290	738053	
0000902664-22-002991	0	16	313422	
0001567619-22-010976	0	7	1042939	N
0001315863-22-000407	0	76	214031	N
0001085146-22-002196	0	149	339734	N
0001172661-22-001473	0	525	2306578	
0001420506-22-001098	0	29	266798	N
0001858353-22-000003	0	13	409413	N
0001567619-22-010975	0	7	3198661	N
0001085146-22-002195	0	0	0	N
0001012975-22-000241	0	135	4992282	N
0000902664-22-002990	0	81	755086	
0001085146-22-002194	2	167	6310752	N
0001567619-22-010973	0	194	185341	N
0000902664-22-002989	0	12	704561	
0001172661-22-001472	0	16	1555027	
0001507971-22-000002	1	117	181046	N
0000950142-22-001650	3	9	259619	
0001567619-22-010972	0	12	151865	N
0001315863-22-000406	0	11	7809	N
0001567619-22-010971	0	163	8364377	N
0001879202-22-000011	0	34	738421	
0001214659-22-007046	0	10	1250613	
0001214659-22-007044	0	88	2877609	
0001493152-22-013862	0	38	185644	
0001493152-22-013864	0	7	6301191	
0001493152-22-013863	0	169	169904	
0001493152-22-013867	0	0	0	Y
0001493152-22-013865	0	6	260451	
0001493152-22-013866	0	35	405630	
0001493152-22-013857	0	39	417612	
0001493152-22-013861	0	0	0	Y
0001493152-22-013859	0	325	133509	
0001493152-22-013858	0	423	231041	
0000902664-22-002988	0	2	445863	
0000902664-22-002987	0	1	0	Y
0000950123-22-006501	0	4	3053166	N
0000950123-22-006499	0	52	7839358	N
0000950123-22-006498	1	0	0	N
0001172661-22-001471	0	2	11595	
0001315863-22-000405	0	26	204439	N
0001398344-22-009769	0	120	1448761	
0001567619-22-010967	0	3	14901	N
0001567619-22-010966	0	270	3067946	N
0001012975-22-000240	4	50	5154419	N
0001567619-22-010965	3	428	1374476	N
0001904897-22-000002	0	11	576748	N
0001398344-22-009768	0	43	2091142	
0001050464-22-000004	0	44	1305323	N
0001653443-22-000002	0	56	91039	N
0001493152-22-013850	0	36	219910	
0000919574-22-003516	0	11	265835	
0001535279-22-000003	0	12	62396	N
0001591986-22-000016	0	14	680415	N
0001387131-22-006212	0	42	8090382	
0001764754-22-000003	0	2822	2329718	N
0001567619-22-010964	1	13	391981	N
0001420506-22-001096	0	1	110236	N
0001172661-22-001468	1	2738	23375864	
0001845445-22-000003	0	177	501592	N
0001315863-22-000404	0	8	121085	N
0001104186-22-000004	0	75	2484753	N
0001493152-22-013842	1	9	1729182	
0001854440-22-000003	0	36	1393100	N
0001315863-22-000403	0	11	922634	N
0001567619-22-010963	0	22	1471531	N
0001567619-22-010962	0	23	532724	N
0001178913-22-002014	2	57	783819	
0001843566-22-000002	0	51	106929	N
0001172661-22-001465	2	30	413781	
0001172661-22-001464	0	1	220288	
0001315863-22-000402	0	21	67975	N
0001595521-22-000006	0	189	163589	N
0001567619-22-010961	0	495	1229195	N
0001172661-22-001463	0	21	1866390	
0000934999-22-000002	0	258	8679862	N
0001172661-22-001462	0	19	619653	
0001398344-22-009762	0	762	973521	
0001315863-22-000401	0	19	1005996	N
0001874761-22-000003	0	11	6363	N
0001178913-22-002012	0	5	148984	
0001567619-22-010960	0	7	1624131	N
0001567619-22-010959	0	63	226914	N
0001172661-22-001461	0	37	779496	
0000950123-22-006495	8	19	2896723	N
0000950123-22-006494	0	7	539375	N
0001420506-22-001093	0	1107	1193659	N
0000921895-22-001683	0	8	2626962	
0001104659-22-061355	0	18	19765347	
0001606587-22-001215	0	1027	2499779	N
0001606587-22-001214	0	26	1874890	N
0001178913-22-002010	0	4	224053	
0001315863-22-000400	0	0	0	N
0000950123-22-006493	0	1914	4270448	N
0001172661-22-001460	0	12	180459	
0001315863-22-000399	0	1	0	Y
0001085146-22-002193	0	5	267855	N
0001340807-22-000009	0	37	4297133	N
0001420506-22-001092	0	118	298809	N
0001777813-22-000005	0	38	3245906	N
0000921895-22-001682	0	13	55974	
0001398344-22-009757	0	192	528450	
0001825564-22-000004	0	2	455988	N
0001802882-22-000002	0	99	282647	N
0001567619-22-010957	0	6	91417	N
0000950123-22-006492	0	4	77037	N
0000902664-22-002986	1	20	515844	
0001315863-22-000398	0	23	513910	N
0001632368-22-000003	0	52	215104	N
0001871000-22-000003	0	1	464	N
0001567619-22-010956	1	1789	2916271	N
0001172661-22-001459	0	11	226174	
0001062993-22-012587	0	903	61259396	N
0001172661-22-001458	0	11	1963448	
0001007280-22-000009	0	2014	28334198	N
0000949509-22-000004	2	37	61226	N
0001567619-22-010954	0	107	34711884	N
0001927067-22-000005	0	27	15178	Y
0001315863-22-000397	0	41	1780712	N
0001567619-22-010953	0	6	238505	N
0001012975-22-000236	0	24	109002	N
0001085146-22-002192	0	0	0	N
0001766357-22-000003	0	36	438653	N
0001575239-22-000003	0	599	1413710	N
0001567619-22-010951	1	3533	11848690	N
0001907212-22-000002	0	38	121167	N
0001103887-22-000003	0	44	873225	N
0001085146-22-002191	0	0	0	N
0001567619-22-010950	0	96	36463082	N
0001085146-22-002190	0	0	0	N
0001085146-22-002189	0	0	0	N
0001315863-22-000396	0	12	825885	N
0001085146-22-002188	4	4054	28746340	N
0001567619-22-010947	0	1138	25186492	N
0001172661-22-001456	1	145	6167262	
0001104659-22-061342	4	857	888021	N
0001797734-22-000003	0	26	111166	N
0001567619-22-010946	1	49	584157	N
0001104659-22-061340	1	119	4652083	
0001606587-22-001212	0	114	187732	N
0001104659-22-061337	0	248	4036091	
0001315863-22-000395	0	20	160969	N
0000921895-22-001680	1	81	2499882	
0000950123-22-006483	0	74	1945613	N
0000950123-22-006484	0	91	645139	N
0000950123-22-006482	0	5	165948	N
0000950123-22-006481	0	4	97794	Y
0000950123-22-006480	2	554	31301544	N
0000950123-22-006479	3	7	379106	Y
0000950123-22-006476	0	19	245281	N
0001172661-22-001454	1	31	328650	
0001398344-22-009751	0	1115	3229930	
0000949509-22-000003	2	363	9588898	N
0001879202-22-000010	0	3	99515	
0001315863-22-000394	0	161	552342	N
0001892688-22-000045	1	14	107703	N
0001104659-22-061328	0	41	159335	
0001420506-22-001090	0	9	253171	N
0001567619-22-010945	0	10	564075	N
0001104659-22-061327	0	57	397211	N
0000950123-22-006472	2	13	1328225	N
0001649994-22-000003	0	22	112506	
0001104659-22-061323	0	70	3203503	
0001420506-22-001089	0	754	670010	N
0001315863-22-000393	0	7	80740	N
0000921895-22-001679	0	6	86360	
0001750183-22-000004	0	276	3285889	N
0001567619-22-010944	0	4	63879	N
0001012975-22-000235	0	11	172084	N
0001172661-22-001451	2	52	2635249	
0001909393-22-000004	0	57	1536219	N
0000919574-22-003506	0	43	12692081	
0001567619-22-010942	0	10	281299	N
0001315863-22-000392	0	1	42943	N
0001524493-22-000006	0	12	518020	N
0001447228-22-000009	0	37	2190490	
0001567619-22-010941	1	212	8078803	N
0001786767-22-000003	0	10	2278178	N
0000950123-22-006470	0	7	545081	N
0001804256-22-000002	0	46	156555	N
0001172661-22-001450	0	849	19190042	
0001567619-22-010940	12	16657	116826648	N
0001387322-22-000007	0	49	8067651	
0001481669-22-000015	0	44	12460146	N
0001315863-22-000391	0	110	6980169	N
0001172661-22-001449	0	21	1859497	
0001420506-22-001086	0	33	981531	N
