ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001914083-22-000005	0	3	4138583	Y
0001911169-22-000004	0	74	86478	Y
0001834630-22-000003	0	362	194292	N
0001812046-22-000039	0	80	113835	
0001398344-22-005821	0	177	123431	
0001178913-22-001047	2	368	502106	
0000950123-22-003427	1	42	157027	N
0001478982-22-000002	0	13	227712	N
0001764970-22-000002	0	389	156219	N
0001085146-22-001243	0	128	109791	
0000726854-22-000063	0	555	640198	N
0001015086-22-000007	0	449	4826518	N
0001162044-22-000317	0	145	177351	
0001162044-22-000315	0	166	206502	
0001910666-22-000001	0	682	156764	N
0001162044-22-000314	0	206	239677	
0001092203-22-000001	0	706	2556243	Y
0001567619-22-006748	2	7	225266	N
0001172661-22-001016	0	635	2498309	
0000009634-22-000003	0	1786	6462790	N
0001104659-22-032372	0	4	523263	
0001598611-22-000002	0	72	161204	N
0001537319-22-000002	0	173	398922	N
0001398344-22-005636	0	211	168884	
0000729563-22-000001	0	124	226417	N
0001606587-22-000614	0	523	155930	N
0001567619-22-006684	0	1	39731	N
0001761961-22-000001	0	239	232420	N
0001085146-22-001231	0	85	97108	
0001900497-22-000029	0	29	130376	N
0001900497-22-000028	0	26	84368	N
0001900497-22-000027	0	25	84764	N
0001162044-22-000310	0	207	296538	
0001162044-22-000309	0	211	368215	
0001162044-22-000308	0	194	393484	
0000919574-22-002153	0	41	192279895	
0001729254-22-000001	0	963	268016	N
0001398344-22-005555	0	330	545919	
0001913842-22-000001	0	84	112086	N
0000905718-22-000455	0	37	2949913	
0001754960-22-000074	0	16	149856	N
0001374170-22-000020	0	2204	486356979	
0001754960-22-000073	0	66	193770	N
0001104659-22-031910	0	4	435951	
0001104659-22-031908	0	1	234269	
0001104659-22-031907	0	4	500289	
0001104659-22-031905	0	2	83113	
0001915765-22-000018	0	39	159983	N
0001915765-22-000017	0	37	145131	N
0001062993-22-007078	0	91	347323	N
0001550075-22-000003	0	408	5897813	N
0001915765-22-000016	0	37	145042	N
0001915765-22-000015	0	37	134836	N
0001915765-22-000014	0	37	125537	N
0001915765-22-000013	0	39	106023	N
0001915765-22-000012	0	38	95358	N
0001915765-22-000011	0	42	82752	N
0001915765-22-000010	0	40	106867	N
0001420506-22-000551	0	124	194304	N
0001915765-22-000009	0	41	122221	N
0000893879-22-000004	0	246	1897592	N
0001398344-22-005477	0	55	135613	
0001915765-22-000008	0	41	118433	N
0001915765-22-000007	0	41	107965	N
0001915765-22-000006	0	36	90144	N
0001915765-22-000005	0	38	105962	N
0001104659-22-031389	0	150	506235	
0001915765-22-000003	0	37	102410	N
0001915765-22-000002	0	35	99817	N
0001915765-22-000001	0	37	99062	N
0000757657-22-000005	0	1345	6609629	
0000916480-22-000001	0	95	152952	N
0001420506-22-000544	0	29	187352	N
0001315863-22-000204	0	1	12870	
0001315863-22-000203	0	1	1236	
0001315863-22-000202	0	1	533	
0001178913-22-000944	2	417	580279	
0001693745-22-000007	0	5	240395	
0001693745-22-000003	0	1	74092	
0001693745-22-000009	0	5	735796	
0001693745-22-000004	0	6	922683	N
0001172661-22-001013	0	1	202421	
0001693745-22-000006	0	10	1071467	N
0001693745-22-000005	0	1	4225	
0001693745-22-000002	0	1	34719	
0001693745-22-000008	0	3	656178	
0001104659-22-030530	0	3	608942	
0001104659-22-030527	0	1	27671	
0001556785-22-000028	0	39	19560437	
0001606587-22-000612	0	119	193078	N
0001914983-22-000001	0	6	98149	N
0001172661-22-001011	0	1562	3528147	
0001104659-22-029849	0	80	188077	
0001221073-22-000023	0	394	820596	
0001221073-22-000022	0	60	255451	
0001085146-22-001211	0	42	142641	
0001633037-22-000001	0	564	107580963	N
0001398344-22-005132	0	65	182480	
0001894206-22-000001	0	172644	175075	N
0001893327-22-000025	0	136	508967	
0001893327-22-000024	0	136	526619	
0001893327-22-000023	0	132	490956	
0001893327-22-000022	0	129	459201	
0001893327-22-000021	0	120	411473	
0001893327-22-000020	0	117	379006	
0001893327-22-000019	0	112	329515	
0001893327-22-000018	0	122	413360	
0001893327-22-000017	0	121	387580	
0001893327-22-000016	0	128	379671	
0001893327-22-000015	0	125	352818	
0001893327-22-000014	0	127	305836	
0001893327-22-000013	0	142	364600	
0001893327-22-000012	0	150	334228	
0001893327-22-000011	0	146	301157	
0001893327-22-000010	0	143	309612	
0001893327-22-000009	0	139	289925	
0001893327-22-000008	0	135	271402	
0001893327-22-000007	0	131	256472	
0001893327-22-000006	0	129	238895	
0001893327-22-000005	0	126	222025	
0001893327-22-000004	0	121	221255	
0001893327-22-000003	0	121	206292	
0001893327-22-000002	0	121	205317	
0001104659-22-029076	0	1	0	
0001912612-22-000001	0	132	121112	
0001104659-22-028703	0	2	130161	N
0001628280-22-004468	1	68	2663471	N
0001221073-22-000021	0	427	784836	
0001105863-22-000001	0	171	644118	N
0001104659-22-028535	0	8	438679	
0001913599-22-000001	0	60	174517	N
0001172661-22-001008	0	0	0	
0001914099-22-000001	0	58	129449	N
0001398344-22-004642	2	2505	405060	
0001437749-22-004689	0	289	270736	N
0001913545-22-000002	0	115	110164	N
0000919574-22-001985	0	10	363240	
0000919574-22-001984	0	9	425563	
0000919574-22-001983	0	7	430334	
0000919574-22-001982	0	7	513201	
0000919574-22-001981	0	6	376795	
0000919574-22-001980	0	4	364396	
0000919574-22-001979	0	3	154219	
0000919574-22-001978	0	5	198237	
0000919574-22-001977	0	3	178983	
0000919574-22-001976	0	6	107477	
0000919574-22-001975	0	5	119347	
0001172661-22-001006	0	294	466067	
0001085146-22-001206	0	90	124878	
0001900497-22-000024	0	28	92908	N
0001900497-22-000025	0	25	76481	N
0001900497-22-000020	0	26	90211	N
0001900497-22-000021	0	27	91140	N
0001900497-22-000023	0	30	207616	N
0001900497-22-000026	0	23	80184	N
0001567619-22-005722	0	1	29865	N
0001900497-22-000019	0	27	96743	N
0001912338-22-000001	0	1003	366093	N
0001900497-22-000022	0	34	95631	N
0001802635-22-000001	0	67	158241	Y
0001387131-22-002484	0	1	18522	
0001387131-22-002482	0	51	10065036	
0001387131-22-002480	0	1	25837	
0001493152-22-005530	0	7	840320	
0001387131-22-002478	0	78	14000960	
0001493152-22-005525	0	1	131869	
0001387131-22-002476	0	65	8569294	
0001616328-22-000001	0	287	1022527	N
0001387131-22-002474	0	39	9025326	
0001165002-22-000018	4	438	11144443	N
0001567619-22-005643	9	37	20081865	N
0001911040-22-000007	0	145	100625	N
0001398344-22-003927	0	53	188989	
0001062993-22-005659	0	60	185455	N
0001162044-22-000248	0	221	343139	
0000947484-22-000017	1	11	723456	N
0001420506-22-000542	0	33	532843072	N
0000950123-22-003256	0	19	184054	N
0001553936-22-000003	0	26	3369490	N
0001867587-22-000001	0	185	638931	N
0001913420-22-000001	0	146	159222	N
0001104659-22-026505	0	3	774190	
0001415345-22-000003	1	60	656227	N
0001104659-22-026499	0	1	470317	
0001831316-22-000002	0	650	104972070	Y
0001214659-22-003121	0	90	100351	
0001059057-22-000001	0	115	208100	N
0001214659-22-003119	0	75	110032	
0001913221-22-000001	0	137	90803	N
0001172661-22-001003	0	193	1768505	
0001172661-22-001002	0	156	1154019	
0001104659-22-026155	0	4	111534	
0001911488-22-000002	0	184	285997	N
0001900576-22-000001	0	21	209833	N
0000950123-22-003245	0	2	148865	N
0000950123-22-003246	0	1	108767	N
0001567619-22-005358	0	2	374178	N
0000312069-22-000062	8	7671	268125007	
0001437749-22-004170	0	482	228916	N
0000834237-22-008704	1	1	612202152	N
0001606587-22-000610	0	438	211650	N
0001912451-22-000001	0	62	137400	
0001420506-22-000540	1	1058	1696728	N
0001387131-22-002339	0	509	538753	
0001912187-22-000001	0	16	146735	N
0001754960-22-000072	0	253	504284	N
0001690370-22-000003	0	897	2825089	N
0001387131-22-002312	0	410	295028	
0001606587-22-000609	0	1345	695687	N
0001488542-22-000005	0	11474	99050233	N
0001606587-22-000608	0	104	199667	N
0001085146-22-001202	0	74	245175	
0001085146-22-001201	0	226	696285	
0001214659-22-003061	0	99	496776	
0001567619-22-005257	0	4	1292813	N
0001398344-22-003744	0	157	70376	
0001398344-22-003742	0	239	166188	
0001398344-22-003740	0	164	90661	
0001398344-22-003738	0	245	182667	
0001398344-22-003736	0	167	98235	
0001398344-22-003734	0	244	190304	
0001398344-22-003732	0	197	95340	
0001398344-22-003729	0	220	139435	
0001606587-22-000606	0	101	195401	N
0000919574-22-001800	0	8	267610	
0001606587-22-000604	0	100	185602	N
0001911322-22-000001	0	534	154398	N
0001912314-22-000001	0	66	170341	
0001912584-22-000001	0	967	189070	N
0001567619-22-005192	1	3	221908	N
0001912273-22-000001	0	6	133028	N
0001062993-22-005048	11	15	11261919	N
0001104659-22-025414	0	192	564872	
0001911894-22-000001	0	132	125295	N
0001900497-22-000011	0	40	395543	N
0001900497-22-000015	0	31	110936	N
0001062993-22-005002	0	69	345865	N
0001085146-22-001196	0	43	116881	
0001900497-22-000012	0	39	483925	N
0001085146-22-001194	0	173	1853790	N
0001900497-22-000016	0	32	121629	N
0001900497-22-000017	0	30	276328	N
0001085146-22-001197	0	69	181065	
0001900497-22-000018	0	37	277003	N
0001900497-22-000014	0	35	539652	N
0001900497-22-000013	0	37	523236	N
0001085146-22-001195	0	595	3669652	N
0001085146-22-001198	0	207	884041	N
0001580642-22-000898	0	5	1202163	
0001104659-22-025243	0	1	273832	
0001104659-22-025238	0	1	36436	
0001567619-22-005142	0	2	55140	N
0001567619-22-005140	0	65	6045610	N
0001567619-22-005139	2	21	1574661	N
0001567619-22-005134	2	5	970849	N
0000930413-22-000237	2	412	2243514	
0001567619-22-005128	2	1	498008	N
0001567619-22-005124	2	0	0	N
0001567619-22-005120	2	12	397882	N
0001567619-22-005116	2	0	0	N
0001766564-22-000002	0	247	476781	N
0001567619-22-005111	2	0	0	N
0001567619-22-005107	2	0	0	N
0001567619-22-005105	2	4	262359	N
0001567619-22-005102	0	13	1833093	N
0001567619-22-005101	2	0	0	N
0001910854-22-000001	0	61	101915	N
0001567619-22-005095	2	0	0	N
0001911695-22-000001	0	53	103602	N
0001567619-22-005092	2	0	0	N
0001104659-22-025187	1	2	785329	
0001567619-22-005086	14	22	10547160	N
0001650372-22-000026	0	1	52465	N
0001650372-22-000025	0	1	74599	N
0001650372-22-000024	0	1	110409	N
0001650372-22-000022	0	1	91655	N
0001650372-22-000021	0	1	96228	N
0001766721-22-000002	0	21	283454	N
0001420506-22-000535	0	106	80634	N
0001214659-22-002911	0	4	128693448	
0001535293-22-000007	0	26	741139963	N
0001912128-22-000002	0	41	122979	N
0001104659-22-025095	0	10	118033	
0001912300-22-000001	0	39	107866	N
0001846677-22-000003	0	25	369857	N
0001486180-22-000004	0	153	1281496	N
0001912226-22-000001	0	0	0	Y
0001812046-22-000038	0	175	766715	
0001606587-22-000600	0	657	1943964	N
0001567619-22-005026	0	352	2562379	N
0001104659-22-025031	0	5	95960	
0001602476-22-000001	0	99	265231	N
0001420506-22-000533	0	37	116001	N
0001606587-22-000599	0	26	127281	N
0001606587-22-000597	0	338	113666	N
0000950123-22-003199	2	3339	13587	N
0001567619-22-005017	0	1	18086	N
0001900497-22-000010	0	36	1017159	N
0001900497-22-000008	0	38	644367	N
0001900497-22-000007	0	39	659949	N
0001085146-22-001192	0	37	101466	
0001864910-22-000001	0	677	348414	N
0001912008-22-000001	0	1	101704	N
0001848237-22-000002	0	620	444823	N
0001900497-22-000009	0	37	943689	N
0001214659-22-002872	0	15	213563	
0001732371-22-000001	0	27	12566	N
0001599390-22-000001	0	143	230555	N
0001911244-22-000001	0	80	110915	N
0001398344-22-003584	0	545	4230760	
0001661149-22-000004	0	753	682203	
0001398344-22-003579	0	234	290971	
0001909800-22-000002	0	43	104178	N
0001911407-22-000002	0	104	522636	N
0001710537-22-000006	1	3092	357143	N
0001567619-22-004851	2	0	0	N
0000074260-22-000009	0	92	5262361	N
0001606587-22-000594	0	269	114333	N
0001775530-22-000001	0	63	190470	N
0001085146-22-001191	0	48	127969	
0001085146-22-001190	0	90	145923	N
0000909012-22-000046	0	41	105382	N
0000769993-22-000241	7	12128	503617179	N
0001213900-22-008220	0	1632	6632223	
0001911938-22-000002	0	83	136926	
0001850996-22-000002	1	366	192165	Y
0001104659-22-024618	0	181	329453	
0001172661-22-000994	1	1	77927	
0001172661-22-000993	1	5	77306	
0001691766-22-000002	0	657	1056694	N
0001533964-22-000004	3	1640	977616	N
0001062993-22-004679	0	345	1057825	N
0001724517-22-000004	0	62	294346	N
0001172661-22-000988	0	272	3258762	
0001420506-22-000532	0	134	159010	N
0001606587-22-000589	0	312	108825	N
0001085146-22-001189	0	91	88813	
0001104659-22-024542	0	240	520191	
0001420506-22-000530	0	201	997094	N
0000920440-22-000006	0	71	3161217	N
0000902664-22-001796	0	15	862169	
0001718013-22-000003	0	125	104558	N
0001911536-22-000001	0	43	35928	N
0001791965-22-000001	1	1014	2403015	N
0001737088-22-000002	0	1024	264054	N
0001754960-22-000070	0	38	203686	N
0001681662-22-000005	0	124	319490	N
0000902664-22-001790	11	111	1752883	
0001911807-22-000001	0	251	1780877	N
0001420506-22-000527	0	37	2199997	N
0001449434-22-000006	2	263	22985453	N
0001911726-22-000001	0	378	97539	N
0001846310-22-000002	0	89	159688	N
0001588873-22-000001	0	40	6236858	N
0001420506-22-000525	0	50	362874	N
0001900497-22-000006	0	35	933390	N
0001756283-22-000001	0	121	136048	N
0001900497-22-000005	0	35	874187	N
0000950123-22-003181	1	1	1071039	N
0001900497-22-000004	0	35	786322	N
0001900497-22-000003	0	36	771562	N
0001398344-22-003547	0	54	222929	
0001548916-22-000002	0	453	2133225	N
0001104659-22-024295	0	101	121326	
0001104659-22-024276	0	120	186558	
0001567619-22-004705	0	3	1284	N
0001398344-22-003541	0	1865	124793	
0001104659-22-024272	0	31	500144	
0001130344-22-000003	0	375	121005	N
0000919574-22-001687	0	28	589941	
0001606587-22-000585	0	195	394935	N
0000894309-22-000002	0	156	147992	N
0001105909-22-000001	0	163	150828	N
0001765617-22-000002	0	144	142385	N
0001911266-22-000001	0	116	97167	N
0001832521-22-000001	0	73	144350	N
0001525947-22-000003	0	179	177753	N
0000948046-22-000057	19	17039	222396969	
0000936938-22-000001	0	128	166346	N
0001062993-22-004567	0	90	135435	N
0001606587-22-000584	0	66	462415	N
0001911621-22-000001	0	218	239639	N
0001606587-22-000583	0	71	108938	N
0000949509-22-000002	2	1	364695	
0001911616-22-000001	0	52	122066	N
0001800641-22-000003	0	19	289080	N
0001911497-22-000001	0	227	156794	N
0001911470-22-000001	0	82	132183	N
0001145443-22-000046	8	4931	163344324	
0001606587-22-000582	0	2500	176340	N
0001420506-22-000523	0	47	279042	N
0001398344-22-003531	0	827	194323	
0001398344-22-003528	0	12	126487	
0001911472-22-000001	0	60	101224	N
0001699506-22-000001	0	121	418225	N
0001420506-22-000522	0	406	127716	N
0001104659-22-024179	2	1025	2673015	
0001911264-22-000002	0	74	125	Y
0001466697-22-000007	0	743	1873630	
0000950123-22-003174	0	20	412700	N
0001768099-22-000001	0	327	442689	N
0001697024-22-000001	0	48	140301	N
0001031972-22-000001	0	40	643297	N
0001793399-22-000001	0	70	137753	N
0001606587-22-000580	0	100	186793	N
0000052024-22-000001	0	54	220127	N
0001172661-22-000984	1	33	13462157	
0001911468-22-000001	0	119	149962	N
0001033475-22-000003	0	71	1297847	N
0001085146-22-001186	0	7	120196	N
0000950123-22-003171	0	2	1059658	N
0000950123-22-003161	6	4303	51851111	N
0000950123-22-003154	0	32	169050	N
0001666667-22-000002	0	31	307190	N
0001910852-22-000001	0	93	111634	N
0001642274-22-000001	0	28	133261	N
0001323119-22-000001	0	1016	2896127	N
0001911372-22-000001	0	39	136701	N
0001706164-22-000001	0	157	440535	N
0001104659-22-023990	0	1	0	Y
0000810121-22-000001	0	2724	1679037	N
0001106832-22-000002	0	326	2720063	N
0001357867-22-000001	0	74	1038025	
0001134152-22-000003	0	178	1077677	N
0000950123-22-003148	3	120	5942927	N
0001279708-22-000002	0	45	201174	N
0001138486-22-000001	0	474	884990	N
0001911348-22-000001	0	17	109496	N
0001019231-22-000001	0	42	220209	N
0001907054-22-000001	0	143	112755	N
0000884548-22-000001	0	163	1019306	N
0001114739-22-000002	0	167	820	N
0001563525-22-000001	0	570	1410914	N
0000897070-22-000003	0	107	1002837	N
0001398344-22-003508	1	2773	21053071	
0001800228-22-000001	0	0	0	N
0001080628-22-000002	0	789	5702613	
0001846677-22-000002	0	25	276221	N
0001085146-22-001184	0	91	530596	N
0001085146-22-001183	0	88	168340	N
0001085146-22-001182	1	58	100594	N
0001085146-22-001181	0	0	0	N
0001432539-22-000001	0	133	1343767	N
0001085146-22-001180	0	12	121975	
0001794467-22-000001	0	240	406493	N
0001420506-22-000519	0	8	165775	N
0001632253-22-000002	0	58	214327	
0001606587-22-000576	0	64	113236	N
0001907212-22-000001	0	38	125845	N
0001172661-22-000983	0	44	1625898	
0001062993-22-004453	0	49	104373	N
0001420506-22-000517	1	4218	1520763	N
0001656282-22-000002	0	156	109	N
0001762068-22-000001	0	301	240982	N
0001062993-22-004442	0	716	56512048	N
0001104659-22-023765	0	4	285713	
0001681614-22-000001	0	24	289507579	N
0001593324-22-000001	10	1703	4675238	N
0001911307-22-000001	0	32	129302	N
0001628280-22-002700	1	1	0	Y
0000767684-22-000001	0	95	106231	N
0001628280-22-002699	1	2638	6959517	N
0001801846-22-000002	0	172	243550	
0001538383-22-000001	0	1015	43844	N
0001628280-22-002695	1	2400	21235974	N
0001131181-22-000002	0	117	426232	N
0001911286-22-000001	0	14	135683	N
0001085146-22-001175	0	3	11696	N
0001580642-22-000867	0	27	279043	
0001420506-22-000515	0	423	122646	N
0000950123-22-003135	0	1	188862	N
0001486180-22-000001	0	153	30164354	N
0000928052-22-000001	0	1095	4600231	N
0001632253-22-000001	0	59	210398	N
0000919192-22-000003	0	2162	13549672	N
0001172661-22-000982	0	599	7112014	
0001721242-22-000002	0	1196	1604330	N
0001507971-22-000001	1	124	188117	N
0000714395-22-000012	0	148	713637	N
0001172661-22-000981	0	520	4971211	
0001754960-22-000069	0	13	97718	N
0001616525-22-000001	1	466	2584275	N
0001568303-22-000008	0	1	3226	
0001568303-22-000007	0	317	363405	N
0001317348-22-000001	0	306	1451186	N
0001568303-22-000006	0	17	46493	
0001398344-22-003480	0	707	130740	
0001911228-22-000001	0	50	100180	
0001568303-22-000005	0	318	335713	N
0001356783-22-000002	0	193	785652	N
0001091923-22-000001	0	85	210575	N
0001568303-22-000004	0	344	369382	N
0001894044-22-000001	0	55	138617	N
0001506071-22-000001	0	282	781165	N
0001007280-22-000001	0	1972	29778723	N
0001535457-22-000001	0	0	0	N
0000936936-22-000001	0	92	142646	N
0001172661-22-000979	0	47	283235	
0001420506-22-000513	0	50	832364	N
0001839882-22-002988	0	1487	7004252	
0001213900-22-007826	0	128	2109477	
0001313893-22-000001	0	107	916438	N
0000887402-22-000001	0	99	311879	N
0001172661-22-000978	0	15	102711	
0001569137-22-000001	0	116	2194617	N
0001140334-22-000001	0	408	3260920	N
0001527641-22-000001	0	389	5106798	N
0001750557-22-000001	0	637	473880	N
0001420506-22-000510	0	136	543399	N
0001084683-22-000002	0	99	725458	N
0001806425-22-000001	0	307	263494	N
0001505791-22-000001	0	41	33701	N
0001013234-22-000001	0	80	176042	N
0001567619-22-004563	12	22	10547160	N
0001883719-22-000001	0	95	107262	N
0001803296-22-000001	0	170	336162	
0001056823-22-000015	0	349	4542146	N
0001714341-22-000001	0	134	223919	N
0001354821-22-000005	0	337	1070407	Y
0001527488-22-000015	0	434	2222967	Y
0001054677-22-000003	0	655	1262452	N
0001636587-22-000007	0	135	530507	N
0001626116-22-000002	4	1525	6097717	N
0001667134-22-000002	0	311	1351871	N
0001821268-22-000061	0	33	3734747	
0001513779-22-000001	0	94	252090	N
0001683689-22-000002	0	14	228694	N
0001544599-22-000003	2	826	18716661	N
0001314440-22-000004	0	184	7741948	
0000919192-22-000001	0	2162	13549672	N
0001571075-22-000001	0	30	183779	N
0001426853-22-000001	0	302	3853063	N
0000950123-22-003127	0	10	359153	N
0001737109-22-000001	24	982	3363390	N
0001606587-22-000573	0	770	189591355	N
0001420506-22-000507	0	1105	2868898	N
0000950123-22-003125	0	22	85799	N
0001104659-22-023564	0	73	425973	
0001783139-22-000001	0	160	1363928	N
0001104659-22-023562	0	667	8174159	
0001398344-22-003463	0	196	269845	
0001862664-22-000002	2	670	5480681	N
0001398739-22-000003	0	761	8948872	N
0001536925-22-000001	0	1434	2836600	N
0001085146-22-001150	0	123	330599	N
0001809187-22-000001	0	46	1501302	N
0001738738-22-000002	0	155	148363000	N
0001718013-22-000002	0	125	104558	N
0001566531-22-000001	0	12	204792	N
0001104659-22-023540	0	92	165487	
0001104659-22-023535	0	151	283655	
0001535452-22-000002	0	557	4909994	N
0001379995-22-000002	0	595	1976680	N
0001512022-22-000002	0	102	616449	N
0000950123-22-003119	10	775	7526110	N
0000101199-22-000013	0	49	212806	N
0001540880-22-000001	0	568	11358508	N
0001567619-22-004560	0	153	291833496	N
0001727588-22-000001	0	100	197250	Y
0000950123-22-003118	0	73	448855	N
0001699092-22-000001	0	4	119482	N
0001608046-22-000002	0	526	57320243	N
0001614986-22-000003	0	145	1149642	N
0000950123-22-003115	5	1575	27740947	N
0001213900-22-007766	3	619	11706902	
0001700286-22-000003	0	28	224998	N
0001567619-22-004558	0	122	436971	N
0001085146-22-001120	0	90	284997	
0001909805-22-000001	0	68	113131	N
0001081019-22-000002	0	3244	85566504	N
0001602189-22-000003	0	64	8712751	N
0001801145-22-000002	0	143	150115	N
0001606587-22-000566	0	514	798588	N
0001420506-22-000497	0	1	9384	N
0001908859-22-000002	0	116	133842	N
0001859677-22-000002	0	292	1184595	N
0001567619-22-004556	2	54	433392	N
0001626494-22-000002	0	112	147630	N
0001172661-22-000976	0	162	1676265	
0001104659-22-023309	0	2	63926	
0001910386-22-000001	0	109	100906	N
0001172661-22-000943	0	43	66508	
0001855571-22-000001	0	36	143492	N
0001719203-22-000003	0	50	205200	Y
0001904323-22-000001	0	107	103065	N
0001172661-22-000929	1	19	6426702	
0001844830-22-000001	0	12	177885	N
0000814133-22-000082	0	320	24569	N
0001909798-22-000001	0	55	280168	N
0001299351-22-000006	0	315	7625509	N
0001567619-22-004534	0	77	572870	N
0001172661-22-000941	0	45	1266157	
0001633901-22-000002	0	202	32116576	N
0001420506-22-000489	0	22	21500	N
0001583092-22-000005	0	142	998246	N
0001172661-22-000928	0	13	152565	
0001650150-22-000001	0	987	9178841	N
0001437749-22-003321	0	476	332428	N
0001906547-22-000001	0	61	95753	N
0001724517-22-000003	0	62	6384610	N
0001909879-22-000001	0	125	134220	N
0001910966-22-000001	0	52	125392	N
0000950123-22-003095	0	3626	195478320	N
0001172661-22-000940	1	31	13423767	
0001420506-22-000490	0	70	201570	N
0001681681-22-000001	0	6	326231	N
0001731572-22-000006	1	187	7742589	N
0001639375-22-000003	4	108	225197	N
0001167376-22-000006	2	3	22437	N
0001398344-22-003419	0	51	262639	
0001506073-22-000002	0	231	505781	N
0001806820-22-000001	0	40	101509	N
0001172661-22-000944	0	14	1781468	
0001910180-22-000001	0	27	137759	N
0001709323-22-000001	0	6	2664591	N
0001548997-22-000002	2	6	497762	N
0001748814-22-000002	0	28	133134	N
0001085146-22-001123	0	229	2152634	
0001092351-22-000003	0	299	632872	Y
0001910389-22-000001	0	36	116269	N
0001911091-22-000001	0	138	258496	N
0001050743-22-000003	0	1108	5295127	
0001908607-22-000001	0	50	92750	N
0001803988-22-000001	0	71	188748	N
0001398344-22-003397	0	168	230081	
0001172661-22-000942	0	22	8982865	
0001665590-22-000001	0	32	377349	N
0001748814-22-000001	0	133	189074	N
0001859388-22-000001	0	18	590627	N
0001623405-22-000003	0	1010	4920682	N
0001587973-22-000001	0	2600	27151534	N
0001213900-22-007712	2	2	641600	
0001739728-22-000003	2	983	2025708	N
0001698926-22-000001	0	113	216859	N
0001398344-22-003422	0	308	762053	
0001104659-22-023339	0	4	231461	N
0001606587-22-000570	0	198	2304249	N
0001845859-22-000001	0	211	185716	N
0001351431-22-000002	0	22	375286	N
0000807985-22-000014	3	76	5958676	N
0001398344-22-003431	0	254	1908615	
0001727783-22-000002	0	696810	420	N
0001560717-22-000002	1	479	3384951	N
0001085146-22-001124	0	130	391834	N
