ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001104659-21-106447	0	5	812145	
0001085146-21-002608	0	119	2692721	N
0001104659-21-106445	0	6	2648205	
0001085146-21-002607	0	686	1573068	N
0001104659-21-106443	0	2	786833	
0001688519-21-000004	12	1056	1368813	N
0001104659-21-106439	0	7	2136253	N
0001104659-21-106438	0	56	588765	
0000919574-21-005429	1	12	1153641	
0001104659-21-106436	1	12	4695017	N
0001635999-21-000005	0	30	761275	
0001567619-21-015920	0	14	1257694	N
0001447387-21-000006	0	71	623269	
0001104659-21-106432	0	86	6757873	N
0001724134-21-000004	6	318	332214	N
0001770682-21-000004	0	22	550333775	N
0001104659-21-106427	0	358	8496950	N
0001776090-21-000008	0	16	1224492	N
0001808361-21-000007	0	64	140513	N
0000939334-21-000019	0	15	296523	
0001849055-21-000006	0	177	315842	N
0001549408-21-000005	0	90	158946	N
0001567619-21-015916	0	11	3467712	N
0001420506-21-001297	0	55	268911	N
0000939334-21-000018	0	21	322738	
0001172661-21-001883	0	19	1332414	
0001750312-21-000004	0	25	310634	N
0001863523-21-000002	0	156	1513886	N
0001081019-21-000008	0	3068	79624269	N
0001172661-21-001882	0	21	42523	
0001567619-21-015911	0	18	4156260	N
0001398344-21-016334	0	23	110640	
0001567619-21-015909	0	958	12024651	N
0001831942-21-000005	0	29	290313	N
0001172661-21-001881	0	20	533577	
0001866574-21-000002	0	53	707502	N
0001420506-21-001295	0	72	1466554	N
0001750183-21-000006	0	191	1831725	N
0001626494-21-000007	0	89	138543	N
0001172661-21-001880	0	107	2226021	
0001567619-21-015904	0	380	1004612	N
0001567619-21-015903	0	7	4765479	N
0001567619-21-015901	0	10	847239	N
0001420506-21-001293	0	850	654121	N
0001172661-21-001879	0	22	703831	
0000950123-21-011555	0	1	0	N
0000950123-21-011554	0	1	0	N
0000950123-21-011553	2	8	1127579	N
0000902664-21-003902	0	13	13286357	
0000902664-21-003901	0	1	0	
0001398344-21-016331	0	3	379601	
0000950123-21-011549	0	2	992941	N
0001420506-21-001292	0	87	568261	N
0001567619-21-015896	0	26	287468	N
0001531879-21-000011	3	32	304763	N
0001172661-21-001875	0	566	2660539	
0001567619-21-015893	0	11	207042	N
0001172661-21-001874	3	207	1593208	
0001567619-21-015892	1	8	420045	N
0000894309-21-000004	0	161	132669	N
0000902664-21-003900	1	89	9714468	
0001761269-21-000005	0	51	200744	N
0001306923-21-000024	0	42	1814601	N
0001418812-21-000049	1	12	8365420	Y
0001012975-21-000321	3	55	2066206	N
0001567619-21-015889	0	42	185339	N
0001420506-21-001290	0	34	568702	N
0001012975-21-000320	0	149	7690907	N
0001398344-21-016330	0	484	1754538	
0001104659-21-106386	0	92	6230450	
0001085146-21-002605	2	158	5517181	N
0001178913-21-002738	0	5	412026	
0001172661-21-001871	0	15	1874731	
0001567619-21-015887	0	459	911674	N
0001085146-21-002603	0	15	245377	N
0001172661-21-001869	1	3157	26300486	
0001172661-21-001868	2	30	476717	
0001257391-21-000004	0	538	4931711	N
0001567619-21-015885	0	8	486074	N
0001105909-21-000004	0	153	129076	N
0001085146-21-002602	0	20	665309	N
0001085146-21-002601	2	1110	3559461	N
0001172661-21-001867	0	13	408202	
0001567619-21-015883	3	38	2421566	N
0001567619-21-015879	0	25	253300	N
0000938165-21-000010	0	724	2078834	
0001085146-21-002600	3	2574	57798710	N
0001085146-21-002599	0	0	0	N
0001567619-21-015878	1	227	8027931	N
0001172661-21-001866	0	455	2178085	
0001567619-21-015876	9	26133	932222289	N
0001172661-21-001865	0	7	10709784	
0001178913-21-002732	2	73	813878	
0001104659-21-106376	0	12	397348	N
0001567619-21-015875	1	40	4354438	N
0001567619-21-015874	0	303	12119665	N
0001874761-21-000007	0	26	145949	N
0000905718-21-001082	0	88	17405208	
0001398344-21-016326	0	20	249212	
0001214659-21-008686	0	42	29579	
0001214659-21-008688	0	9	1505965	
0001214659-21-008687	0	176	3509975	
0000950123-21-011542	1	2	4039816	N
0001567619-21-015873	0	40	10674859	N
0000950123-21-011540	1	3	183449	N
0001332811-21-000006	0	66	257340	N
0001104186-21-000006	0	79	3388694	N
0001172661-21-001863	0	74	605974	
0001777813-21-000011	0	44	5598227	N
0001567619-21-015870	0	10	530384	N
0001104659-21-106370	0	1170	83796439	
0001387131-21-008614	0	78	14002267	
0001765774-21-000009	0	36	636704	
0001398344-21-016325	0	122	13194435	
0001172661-21-001862	0	1	238189	
0001315863-21-000706	0	4	12168	Y
0000072971-21-000287	12	21668	456287703	N
0001771067-21-000003	0	13	687769	N
0001567619-21-015868	0	16	413097	N
0001422849-21-000171	3	204	8625222	N
0000950123-21-011535	0	5	706508	N
0000950159-21-000256	1	143	5629668	
0001567619-21-015867	0	42	11935152	N
0001696778-21-000005	2	115	268775	N
0001172661-21-001860	1	8	152118	
0000909012-21-000119	0	325	266859575	N
0001606587-21-001234	2	1813	3093000	N
0001420506-21-001288	0	12	619934	N
0000950123-21-011532	2	7	229564	N
0001315863-21-000705	0	30	218621	N
0001104659-21-106361	0	1294	76716340	
0001172661-21-001859	0	18	2291686	
0000950123-21-011529	1	872	12243189	N
0001315863-21-000704	0	67	249920	N
0001172661-21-001858	0	48	1503142	
0000902664-21-003897	0	10	1079667	
0001062993-21-007579	0	22	120029	N
0000950123-21-011526	0	5	179973	N
0001085146-21-002598	0	0	0	N
0001315863-21-000703	0	10	484287	N
0001172661-21-001856	0	179	458483	
0001172661-21-001855	0	1	1629551	
0001085146-21-002597	4	3676	28402954	N
0001172661-21-001854	0	24	3663378	
0001172661-21-001853	2	49	1434733	
0001315863-21-000702	0	27	1481411	N
0001085146-21-002596	0	0	0	N
0001085146-21-002595	0	0	0	N
0000950123-21-011520	4	4	1393914	N
0000950123-21-011521	16	7	10242278	N
0000950123-21-011522	5	30	1526199	N
0000921895-21-002114	1	70	2668191	
0001315863-21-000701	0	18	137655	N
0001172661-21-001852	0	15	119799	
0001376474-21-000275	0	399	597038	N
0001085146-21-002594	0	0	0	N
0001104659-21-106355	0	8	154686	
0001172661-21-001851	0	1625	27394025	
0001688382-21-000005	0	76	359014	
0001012975-21-000314	4	54	5771953	N
0001172661-21-001850	0	9	2536554	
0001466697-21-000013	0	804	1857979	N
0001706766-21-000003	0	1246	7660813	N
0001398344-21-016322	0	61	2665824	
0000950123-21-011466	0	5	123394	N
0001353316-21-000005	3	253	2067066	N
0001567619-21-015863	0	13	1825082	N
0001866574-21-000001	0	53	707502	N
0001085146-21-002593	0	106	422946	N
0001104659-21-106352	0	9	3072815	
0001315863-21-000700	0	38	1452968	N
0001632368-21-000003	0	58	268684	N
0001619083-21-000005	0	10	531092	
0000902664-21-003896	0	1	0	
0000950123-21-011464	1	1395	13746272	N
0001567619-21-015859	2	48	12798743	N
0001794293-21-000005	0	45	543225	N
0001172661-21-001848	0	74	116956	
0001567619-21-015858	3	63	9338730	N
0001172661-21-001849	1	16	9695638	
0001567619-21-015857	0	66	2305313	N
0001012975-21-000313	0	15	427827	N
0001567619-21-015856	0	5	239861	N
0001172661-21-001847	0	1	0	
0001315863-21-000699	0	157	521102	N
0001387131-21-008608	0	17	2312748	
0001103882-21-000006	5	3415	5536613	N
0001315863-21-000698	0	6	311702	N
0001793269-21-000004	0	920	166252	N
0001781882-21-000005	0	32	306841	N
0001693838-21-000004	0	15	78277	
0001315863-21-000697	0	2	36161	N
0001025835-21-000119	1	2119	625370	N
0001398344-21-016321	0	13	5483937	
0001104659-21-106341	0	15	23865578	N
0001567619-21-015851	0	36	31664615	N
0001166309-21-000006	0	44	1071515	N
0001524493-21-000009	0	13	590768	N
0001172661-21-001846	0	1349	4241107	
0001104659-21-106338	1	100	4072632	
0001531879-21-000010	0	1	8507	N
0000950123-21-011432	3	6	723705	Y
0000950123-21-011428	0	3	85847	Y
0000950123-21-011431	0	3	182684	N
0000950123-21-011430	0	106	1960829	N
0000950123-21-011427	0	95	2834340	N
0001315863-21-000696	0	0	0	N
0001172661-21-001843	1	36	9369187	
0000902664-21-003893	2	65	1226882	
0001085146-21-002592	0	0	0	N
0000902664-21-003892	0	18	1918991	
0001315863-21-000695	0	2	104297	N
0000905718-21-001081	0	8	764852	
0001085146-21-002591	7	628	2420602	N
0000810121-21-000006	0	3970	3135487	N
0001172661-21-001842	0	18	264642	
0001085146-21-002590	0	0	0	N
0000905718-21-001080	0	63	689672	
0001172661-21-001841	1	160	9886767	
0001085146-21-002589	0	0	0	N
0001172661-21-001840	0	110	242277	
0001363829-21-000157	1	11	339416	N
0000891092-21-006171	0	14	737261	
0001085146-21-002588	0	0	0	N
0000921895-21-002111	0	2	9246	
0001062993-21-007574	0	1120	9765210	N
0001315863-21-000694	0	2	238391	N
0001567619-21-015846	0	499	5412020	N
0001479847-21-000005	0	5	229047	N
0001172661-21-001839	0	96	875204	
0001085146-21-002587	0	0	0	N
0001493152-21-020167	0	793	4606311	
0001104659-21-106323	0	78	686785	
0001085146-21-002586	0	0	0	N
0001172661-21-001838	0	122	6686163	
0001012975-21-000308	1	8	253722	N
0001315863-21-000693	0	4	292932	N
0001398344-21-016319	0	982	2360133	
0001567619-21-015842	0	8	275420	N
0001012975-21-000307	3	12	1445465	N
0001172661-21-001837	0	109	2810222	
0001447228-21-000009	0	27	2484890	
0001172661-21-001836	0	2	112919	
0001315863-21-000692	0	1	1320	N
0001567619-21-015841	0	4	604878	N
0001172661-21-001835	0	36	301237	
0000905718-21-001079	0	2	1012008	
0001104659-21-106314	0	120	22769898	
0001591986-21-000009	0	15	384863	N
0001387322-21-000014	0	62	15421191	
0001172661-21-001834	0	156	5059825	
0000919574-21-005424	0	11	268011	
0001387131-21-008600	0	21	881257	
0001315863-21-000691	0	30	88829	N
0001567619-21-015839	0	19	605000	N
0000950123-21-011423	2	508	42367218	N
0000902664-21-003890	0	15	408283	
0001671754-21-000008	0	215	1706689	N
0001567619-21-015835	0	9	503379	N
0001541617-21-000007	0	33	13292885	N
0001172661-21-001833	0	805	17709473	
0001606587-21-001233	0	103	64662	N
0000905718-21-001078	0	38	214631	
0001104659-21-106301	0	10	1789990	N
0001567619-21-015834	0	64	5963775	N
0001763921-21-000004	0	624	21057382	
0001012975-21-000306	0	65	783992	N
0001104659-21-106300	4	5741	115857227	
0001104659-21-106298	0	361	7677625	
0001585977-21-000003	0	11	6341	
0001315863-21-000689	1	74	138435	N
0001315863-21-000688	0	1	0	Y
0001062993-21-007571	0	437	3491282	N
0001567619-21-015833	0	22	1270275	N
0000905718-21-001077	0	34	144402	
0001567619-21-015832	4	40	1141540	N
0001398344-21-016316	0	240	1762216	
0001718858-21-000003	0	270	982181	
0001600136-21-000004	0	146	670998	N
0001315863-21-000687	0	14	388626	N
0001104659-21-106290	0	10	2122505	
0001104659-21-106289	0	24	418600	
0000921895-21-002107	3	16	705883	
0001420506-21-001286	0	37	2067651	N
0000919574-21-005423	1	15	1267053	
0000921895-21-002106	3	4	232474	
0001315863-21-000686	0	1	0	Y
0001308555-21-000003	0	29	205001	
0001387131-21-008598	0	14	2644844	
0001104659-21-106286	4	853	887686	N
0000905718-21-001076	0	30	229127	
0000950123-21-011407	1	3	2149280	N
0000950123-21-011405	0	4	874540	N
0000950123-21-011406	0	4	551250	N
0000950123-21-011404	0	7	713727	N
0001315863-21-000685	2	113	1055456	N
0001567619-21-015830	0	9	845508	N
0001454027-21-000003	2	1988	10996511	N
0001567619-21-015829	0	53	347792	N
0000905718-21-001075	0	3	3414740	
0001104659-21-106284	0	42	191496	
0001172661-21-001831	0	51	999288	
0001560207-21-000007	0	12	497649	
0001172661-21-001830	0	343	13285164	
0001172661-21-001829	1	29	3468549	
