ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001167711-20-000001	31369	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001167711-20-000001	31370	0000727770	028-05267			MACQUARIE INVESTMENT MANAGEMENT BUSINESS TRUST
0001800629-20-000002	28150					Matt Fruhan
0001800629-20-000002	28149					David J Eiswert
0001800629-20-000002	28148					Charles M Shriver
0001800629-20-000002	28147					Richard N Clattenburg
0001800629-20-000002	28152					William Danoff / John D Roth
0001800629-20-000002	28151					Jeffrey Moore / Michael R Plage
0001085146-20-000954	15977	0001418773	028-12635			Robeco Institutional Asset Management B.V.
0001569136-20-000001	119884	0001103882	028-05431			Paloma Partners Management Co
0001532155-20-000118	32085	0000812295				JANUS CAPITAL MANAGEMENT LLC
0001532155-20-000118	32084	0000020430				Invesco Advisers, Inc.
0001532155-20-000118	32087	0001207017				LAZARD ASSET MANAGEMENT LLC
0001532155-20-000118	32088	0000312348				LOOMIS SAYLES & CO L P
0001532155-20-000118	32089	0000728100				LORD, ABBETT & CO. LLC
0001532155-20-000118	32090	0000912938				MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001532155-20-000118	32091	0001230193				MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001532155-20-000118	32092	0001009006				PALISADE CAPITAL MANAGEMENT LLC/NJ
0001532155-20-000118	32093	0001034524				POLEN CAPITAL MANAGEMENT LLC
0001532155-20-000118	32094	0001170789				POST ADVISORY GROUP LLC
0001532155-20-000118	32095	0000080255				PRICE T ROWE ASSOCIATES INC /MD/
0001532155-20-000118	32096	0001501436				QS Investors, LLC
0001532155-20-000118	32097	0001257442				SSGA FUNDS MANAGEMENT INC
0001532155-20-000118	32098	0001014885				TEMPLETON GLOBAL ADVISORS LTD
0001532155-20-000118	32099	0001145020				THORNBURG INVESTMENT MANAGEMENT INC
0001532155-20-000118	32100	0000861177				UBS ASSET MANAGEMENT AMERICAS INC
0001532155-20-000118	32101	0001021642				VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.
0001532155-20-000118	32102	0000902219				WELLINGTON MANAGEMENT GROUP LLP
0001532155-20-000118	32103	0000072971				WELLS FARGO & COMPANY/MN
0001532155-20-000118	32104	0001177719				WESTFIELD CAPITAL MANAGEMENT CO LP
0001532155-20-000118	32105	0001577619				AXA Investment Managers Paris
0001532155-20-000118	32058	0001333986				Equitable Holdings, Inc.
0001532155-20-000118	32059	0001109448				ALLIANCEBERNSTEIN L.P.
0001532155-20-000118	32060	0000944388				1832 Asset Management L.P.
0001532155-20-000118	32061	0000822426				Allianz Asset Management of America L.P.
0001532155-20-000118	32062	0001493338				Allianz Global Investors U.S. LLC
0001532155-20-000118	32063	0000052388				AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-20-000118	32064	0001129160				AXA ROSENBERG INVESTMENT MANAGEMENT LLC
0001532155-20-000118	32065	0000313028				BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001532155-20-000118	32066	0001086363				BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001532155-20-000118	32067	0001305227				BlackRock Investment Management, LLC
0001532155-20-000118	32068	0000829108				Brandywine Global Investment Management, LLC
0001532155-20-000118	32069	0000314965				CAPITAL GUARDIAN TRUST CO
0001532155-20-000118	32070	0001348883				Clearbridge Investments, LLC
0001532155-20-000118	32071	0001217541				DIAMOND HILL CAPITAL MANAGEMENT INC
0001532155-20-000118	32072	0000030163				BNY Mellon Investment Adviser, Inc.
0001532155-20-000118	32073	0001102578				EARNEST PARTNERS LLC
0001532155-20-000118	32074	0001086431				FEDERATED GLOBAL INVESTMENT MANAGEMENT CORP
0001532155-20-000118	32075	0001385495				FIAM LLC
0001532155-20-000118	32076	0001125816				FIRST TRUST ADVISORS LP
0001532155-20-000118	32077	0000898420				FRANKLIN ADVISERS INC
0001532155-20-000118	32078	0000102387				URUSHIMA R SECURITIES CO
0001532155-20-000118	32079	0000807249				GAMCO INVESTORS, INC. ET AL
0001532155-20-000118	32080	0001229262				GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001532155-20-000118	32081	0000813917				HARRIS ASSOCIATES L P
0001532155-20-000118	32082	0001519418				Horizon Kinetics LLC
0001532155-20-000118	32083	0001455253				HS Management Partners, LLC
0001532155-20-000118	32086	0000019617				JPMORGAN CHASE & CO
0001599621-20-000002	30813		28-14350			York Capital Management Global Advisors, LLC
0001592412-20-000001	29111	0000720672				STIFEL FINANCIAL CORP
0001178913-20-000591	30959	0001679543	028-18650			Phoenix Holdings Ltd.
0000732812-20-000006	22752	0001714524	028-18123			Capital Bank & Trust Co
0000732812-20-000006	22751	0001065350	028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000732812-20-000006	22749	0000895213	028-04457			CAPITAL INTERNATIONAL INC /CA/
0000732812-20-000006	22750	0001065349	028-04461			CAPITAL INTERNATIONAL SARL
0000732812-20-000005	94043	0001065350	028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000732812-20-000005	94042	0001065349	028-04461			CAPITAL INTERNATIONAL SARL
0000732812-20-000005	94041	0000895213	028-04457			CAPITAL INTERNATIONAL INC /CA/
0000732812-20-000005	94040	0001562230	028-15076			Capital International Investors
0000732812-20-000005	94039	0001422849	028-12786			Capital World Investors
0000732812-20-000005	94038	0001422848	028-12785			Capital Research Global Investors
0000732812-20-000005	94044	0001714524	028-18123			Capital Bank & Trust Co
0000732812-20-000004	15529	0001562230	028-15076			Capital International Investors
0000732812-20-000004	15528	0001065350	028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000732812-20-000004	15527	0001065349	028-04461			CAPITAL INTERNATIONAL SARL
0000732812-20-000004	15526	0000895213	028-04457			CAPITAL INTERNATIONAL INC /CA/
0000732812-20-000004	15525	0001422849	028-12786			Capital World Investors
0000732812-20-000004	15524	0001422848	028-12785			Capital Research Global Investors
0000732812-20-000004	15530	0001714524	028-18123			Capital Bank & Trust Co
0001532155-20-000114	30461	0001333986				Equitable Holdings, Inc.
0001104659-20-022300	27954	0001447884	028-15992			Fosun International Ltd
0001085146-20-000949	20168	0001716774	028-18172			Standard Life Aberdeen plc
0001483339-20-000002	30005		028-12592			The Bank of NY Mellon
0001178913-20-000531	25811	0001468428	028-15465			Psagot Investment House Ltd.
0001178913-20-000529	68625	0001468428	028-15465			Psagot Investment House Ltd.
0001178913-20-000527	31306	0001468428	028-15465			Psagot Investment House Ltd.
0001532155-20-000085	27252	0000822426	028-02701			Allianz Asset Management of America L.P.
0001532155-20-000085	27253	0001493338	028-13991			Allianz Global Investors U.S. LLC
0001532155-20-000085	27254	0000313028	028-01006			BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001532155-20-000085	27255	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001532155-20-000095	28448	0000898427	028-03570			AXA
0001532155-20-000092	25979	0000898427	028-03570			AXA
0001532155-20-000085	27256	0001305227	028-12016			BlackRock Investment Management, LLC
0001532155-20-000085	27257	0001348883	028-11611			Clearbridge Investments, LLC
0001532155-20-000085	27258	0001217541	028-10648			DIAMOND HILL CAPITAL MANAGEMENT INC
0001532155-20-000085	27259	0001102578	028-05269			EARNEST PARTNERS LLC
0001532155-20-000085	27260	0000898420	028-03578			FRANKLIN ADVISERS INC
0001532155-20-000085	27261	0000807249	028-01887			GAMCO INVESTORS, INC. ET AL
0001532155-20-000085	27262	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001532155-20-000085	27263	0001519418	028-14519			Horizon Kinetics LLC
0001532155-20-000085	27264	0000020430	028-00255			Invesco Advisers, Inc.
0001532155-20-000085	27265	0000019617	028-00694			JPMORGAN CHASE & CO
0001532155-20-000085	27266	0000728100	028-00413			LORD, ABBETT & CO. LLC
0001532155-20-000085	27267	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001532155-20-000085	27268	0001230193	028-11866			MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001532155-20-000085	27269	0001170789	028-12454			POST ADVISORY GROUP LLC
0001532155-20-000085	27270	0001257442	028-11338			SSGA FUNDS MANAGEMENT INC
0001532155-20-000085	27271	0000080255	028-00115			PRICE T ROWE ASSOCIATES INC /MD/
0001532155-20-000085	27272	0001014885	028-05454			TEMPLETON GLOBAL ADVISORS LTD
0001532155-20-000085	27273	0001145020	028-06605			THORNBURG INVESTMENT MANAGEMENT INC
0001532155-20-000085	27274	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001532155-20-000085	27275	0001177719	028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001532155-20-000085	27276	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001532155-20-000085	27277	0001009006	028-05320			PALISADE CAPITAL MANAGEMENT LLC/NJ
0001532155-20-000085	27278	0000944388	028-11685			1832 Asset Management L.P.
0001532155-20-000085	27279	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001532155-20-000085	27280	0000861177	028-02682			UBS ASSET MANAGEMENT AMERICAS INC
0001532155-20-000085	27281	0001501436	028-14009			QS Investors, LLC
0001532155-20-000085	27282	0001086431	028-04379			FEDERATED GLOBAL INVESTMENT MANAGEMENT CORP
0001532155-20-000085	27283	0001021642	028-05840			VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.
0001532155-20-000085	27284	0001455253	028-13328			HS Management Partners, LLC
0001532155-20-000085	27285	0000812295	028-01343			JANUS CAPITAL MANAGEMENT LLC
0001532155-20-000085	27286	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001532155-20-000085	27287	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001532155-20-000085	27288	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001532155-20-000085	27289	0001190088	028-10368			IVY INVESTMENT MANAGEMENT CO
0001532155-20-000085	27290	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-20-000085	27291	0001385495	028-12282			FIAM LLC
0001532155-20-000085	27292	0000813917	028-02013			HARRIS ASSOCIATES L P
0001532155-20-000085	27293	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-20-000085	27294	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-20-000085	27295	0000030163	028-00127			BNY Mellon Investment Adviser, Inc.
0001532155-20-000099	26044	0000898427	028-03570			AXA
0001172661-20-000932	19459	0001276525	028-10830			DIKER MANAGEMENT LLC
0001085146-20-000947	16730	0001716774	028-18172			Standard Life Aberdeen plc
0001085146-20-000915	18332	0001716774	028-18172			Standard Life Aberdeen plc
0001085146-20-000917	12169	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-20-000931	11926	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001731191-20-000002	11762					Elephas Investment Management Ltd
0001532155-20-000105	31490	0000898427	028-03570			AXA
0000898417-20-000008	21582	0000898419	028-03582			PRUDENTIAL PLC
0001085146-20-000940	39898	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001532155-20-000109	25324	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001532155-20-000103	29670	0000898427	028-03570			AXA
0001532155-20-000103	29671	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001512601-20-000002	119614					Nia Impact Capital
0001085146-20-000948	116073	0001716774	028-18172			Standard Life Aberdeen plc
0001512601-20-000002	119613	0000884541	028-03125			TRILLIUM ASSET MANAGEMENT, LLC
0001532155-20-000113	56746	0001086431	028-04379			FEDERATED GLOBAL INVESTMENT MANAGEMENT CORP
0001532155-20-000113	56747	0001021642	028-05840			VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.
0001532155-20-000113	56748	0000728889	028-00203			OppenheimerFunds, Inc.
0001532155-20-000113	56749	0000861177	028-02682			UBS ASSET MANAGEMENT AMERICAS INC
0001532155-20-000113	56750	0001455253	028-13328			HS Management Partners, LLC
0001532155-20-000113	56751	0000812295	028-01343			JANUS CAPITAL MANAGEMENT LLC
0001532155-20-000113	56752	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001532155-20-000113	56753	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001532155-20-000113	56754	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001532155-20-000113	56755	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-20-000113	56756	0001385495	028-12282			FIAM LLC
0001532155-20-000113	56757	0000813917	028-02013			HARRIS ASSOCIATES L P
0001532155-20-000113	56758	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-20-000113	56759	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-20-000113	56760	0000030163	028-00127			BNY Mellon Investment Adviser, Inc.
0001532155-20-000088	74281	0000898427	028-03570			AXA
0000950123-20-002602	50500		028-13826			Brookfield Public Securities Group LLC
0000950123-20-002602	50501		028-05050			Oaktree Capital Management, L.P.
0000950123-20-002602	50502					Brookfield Hedge Solutions LLC
0001532155-20-000113	56714	0000898427	028-03570			AXA
0001532155-20-000113	56715	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001532155-20-000113	56716	0000822426	028-02701			Allianz Asset Management of America L.P.
0001532155-20-000113	56717	0001493338	028-13991			Allianz Global Investors U.S. LLC
0001532155-20-000113	56718	0000313028	028-01006			BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001532155-20-000113	56719	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001532155-20-000113	56720	0001305227	028-12016			BlackRock Investment Management, LLC
0001532155-20-000113	56721	0001348883	028-11611			Clearbridge Investments, LLC
0001532155-20-000113	56722	0001217541	028-10648			DIAMOND HILL CAPITAL MANAGEMENT INC
0001532155-20-000113	56723	0001102578	028-05269			EARNEST PARTNERS LLC
0001532155-20-000113	56724	0000898420	028-03578			FRANKLIN ADVISERS INC
0001532155-20-000113	56725	0000807249	028-01887			GAMCO INVESTORS, INC. ET AL
0001532155-20-000113	56726	0001519418	028-14519			Horizon Kinetics LLC
0001532155-20-000113	56727	0000020430	028-00255			Invesco Advisers, Inc.
0001532155-20-000113	56728	0000019617	028-00694			JPMORGAN CHASE & CO
0001532155-20-000113	56729	0000728100	028-00413			LORD, ABBETT & CO. LLC
0001532155-20-000113	56730	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001532155-20-000113	56731	0001230193	028-11866			MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001532155-20-000113	56732	0001170789	028-12454			POST ADVISORY GROUP LLC
0001532155-20-000113	56733	0001257442	028-11338			SSGA FUNDS MANAGEMENT INC
0001532155-20-000113	56734	0000080255	028-00115			PRICE T ROWE ASSOCIATES INC /MD/
0001532155-20-000113	56735	0001014885	028-05454			TEMPLETON GLOBAL ADVISORS LTD
0001532155-20-000113	56736	0001145020	028-06605			THORNBURG INVESTMENT MANAGEMENT INC
0001532155-20-000113	56737	0001177719	028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001532155-20-000113	56738	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001532155-20-000113	56739	0001129160	028-10564			AXA ROSENBERG INVESTMENT MANAGEMENT LLC
0001532155-20-000113	56740	0001009006	028-05320			PALISADE CAPITAL MANAGEMENT LLC/NJ
0001532155-20-000113	56741	0000944388	028-11685			1832 Asset Management L.P.
0001532155-20-000113	56742	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001532155-20-000113	56743	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001532155-20-000113	56744	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001532155-20-000113	56745	0001501436	028-14009			QS Investors, LLC
0000314998-20-000003	34470					KEMPER Corp
0001714670-20-000002	19472					Kemper CORP
0001104659-20-022064	23001	0001447884	028-15992			Fosun International Ltd
0001104659-20-022062	31115	0001447884	028-15992			Fosun International Ltd
0001104659-20-022056	33876	0001447884	028-15992			Fosun International Ltd
0001085146-20-000911	28166	0001716774	028-18172			Standard Life Aberdeen plc
0001085146-20-000909	106596	0001716774	028-18172			Standard Life Aberdeen plc
0001567619-20-004101	15648	0000357301	028-06657			TRUSTCO BANK CORP N Y
0000950123-20-002594	19479		028-18787			Galileo (PTC) Ltd
0000950123-20-002592	20486		028-18610			Orland Properties Ltd
0000950123-20-002592	20485		028-18592			Apoletto Ltd
0000950123-20-002590	34423		028-18787			Galileo (PTC) Limited
0001085146-20-000908	13149	0001716774	028-18172			Standard Life Aberdeen plc
0001297254-20-000003	25371					WESTWOOD HOLDINGS GROUP INC.
0000950123-20-002588	95717		028-18592			Apoletto Ltd
0001387131-20-001860	21699	0001687953	028-17744			Winder Investment Pte Ltd
0001607760-20-000005	27511					WESTWOOD HOLDINGS GROUP INC.
0001085146-20-000906	14587	0001716774	028-18172			Standard Life Aberdeen plc
0001607761-20-000003	32294					WESTWOOD HOLDINGS GROUP INC.
0000950123-20-002582	29300		028-13294			White Elm Capital, LLC
0001387131-20-001858	16298	0001687953	028-17744			Winder Investment Pte Ltd
0001315863-20-000208	33860	0001795594				Kirkoswald Asset Management LLC
0000949471-20-000006	13270					WESTWOOD HOLDINGS GROUP INC.
0001567619-20-004089	33980	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001567619-20-004089	33981	0001473117	028-17367			Yorktown VIII Associates LLC
0001567619-20-004088	105556	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001567619-20-004088	105557	0001473118	028-17372			Yorktown VIII Co LP
0001567619-20-004087	21139	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001567619-20-004087	21140	0001689134	028-17867			Yorktown IX Co LP
0001567619-20-004086	25376	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001567619-20-004086	25377	0001526187	028-17866			Yorktown IX Associates LLC
0001567619-20-004085	18160	0001698089	028-17928			Yorktown XI Co LP
0001567619-20-004085	18159	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000950123-20-002577	11210		028-18787			Galileo (PTC) Ltd
0001567619-20-004084	24669	0001688467	028-17862			Yorktown X Co LP
0001567619-20-004084	24668	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0001567619-20-004083	68012	0001687163	028-17865			Yorktown XI Associates LLC
0001567619-20-004083	68011	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0001596901-20-000001	15544	0000948046	028-10103			DEUTSCHE BANK AG\
0001567619-20-004082	27395	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0001567619-20-004082	27396	0001687162	028-17859			YT Extraction Associates LLC
0001567619-20-004080	23318	0001347504	028-18549			Yorktown Energy Partners VI LP
0001567619-20-004080	23319	0001731600	028-18647			Yorktown VI Co LP
0001567619-20-004079	92498	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0001567619-20-004079	92499	0001423201	028-17370			Yorktown VII Associates LLC
0001085146-20-000904	18491	0001167456	028-10114			CNH PARTNERS LLC
0001085146-20-000904	18490	0001167557	028-10120			AQR CAPITAL MANAGEMENT LLC
0001567619-20-004078	22755	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0001567619-20-004078	22756	0001688468	028-17883			YT Extraction Co LP
0001567619-20-004077	13974	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0001567619-20-004077	13975	0001423200	028-17365			Yorktown VII CO LP
0001085146-20-000902	70276	0001167456	028-10114			CNH PARTNERS LLC
0001567619-20-004076	27839	0001347608	028-18544			Yorktown VI Associates LLC
0001567619-20-004076	27838	0001347504	028-18549			Yorktown Energy Partners VI LP
