ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0000950123-24-002715	0	197	157552479736	N
0001085146-24-001535	0	5	9691128	N
0001815355-24-000007	0	412	25053072	N
0001172661-24-001665	0	109	184285504	
0001104659-24-026314	3	28	1654885	
0001944332-24-000002	0	29	396572584	N
0001420506-24-000514	0	161	188519277	N
0001172661-24-001617	6	2739	3227669307	
0001803296-24-000001	0	217	591607204	
0001911726-24-000002	0	1772	215335013	N
0002012773-24-000002	0	30	118368275	N
0001943239-24-000001	0	569	565614846	N
0001405086-24-000071	0	18	158856841	N
0001905128-24-000003	6	291	1354071054	N
0001616328-24-000001	0	283	1310666	N
0001766079-24-000002	0	1	0	
0001085146-24-001532	0	116	372940256	N
0000944317-24-000001	0	126	174334253	
0002011548-24-000002	0	159	149905885	N
0001580642-24-001051	0	152	6126524652	
0000950123-24-002710	0	1	82900686	N
0002012239-24-000001	0	122	142585177	
0001846311-24-000001	0	64	682924	N
0001172661-24-001616	0	107	41488412793	
0002011891-24-000002	0	206	2405306123	
0002011908-24-000001	0	611	110118449	N
0001699575-24-000002	0	50	96311243	N
0001420506-24-000503	0	31	167460623	N
0000918504-24-000001	0	103	252860098	N
0002007383-24-000002	0	96	118285530	N
0002011215-24-000002	0	386	166194755	N
0001398344-24-003319	0	186	317027280	
0001951757-24-000256	5	132	78763771	N
0001999898-24-000001	0	58	103642568	N
0001398344-24-003315	0	412	317148067	
0001951757-24-000255	0	69	99153663	N
0000950123-24-002700	1	1	0	N
0001062993-24-003513	0	112	153743413	N
0001214659-24-003063	0	616	2940516758	
0001965207-24-000005	0	1364	647547189	N
0001172661-24-001614	0	89	121570017	
0000080255-24-000820	5	4379	744231402	N
0000877134-24-000005	0	855	1765705718	Y
0001420506-24-000500	0	118	273218906	N
0001301396-24-000004	0	281	1489015806	N
0001420506-24-000498	0	17	249603137	N
0000902664-24-001823	0	1	92629845	
0001104659-24-024889	0	1	17543090	
0001197853-24-000003	0	8	1096278042	N
0001104659-24-024886	0	1	16253981	
0001104659-24-024884	0	1	18159620	
0001286534-24-000003	0	76	491700	N
0001085146-24-001528	0	662	2340538274	N
0001420506-24-000497	0	55	77082841	N
0001080132-24-000003	0	93	230904769	N
0001021117-24-000001	0	137	491269890	N
0002012155-24-000001	0	418	45183127	N
0002012280-24-000001	0	541	224348877	N
0002001434-24-000001	0	150	141486306	N
0000905148-24-000759	7	2166	80446798570	
0001481986-24-000001	3	310	6350417728	N
0000950123-24-002692	0	178	921432168	N
0001849561-24-000001	0	198	335279298	N
0001911013-24-000002	0	90	137779363	N
0000905148-24-000751	0	25	94591240	
0001911013-24-000001	0	108	163013488	N
0001644187-24-000002	0	54	993762597	
0001834600-24-000006	0	4	371045899	N
0001085146-24-001526	0	102	104088320	N
0001651023-24-000001	0	608	2713223441	N
0001172661-24-001611	1	45	2422519566	
0001801265-24-000004	0	19	708272865	N
0001085146-24-001525	0	251	1152919991	N
0001172661-24-001610	1	45	2422519566	
0000810121-24-000001	0	3131	2415537299	N
0001569667-24-000001	0	235	376807602	N
0001362033-24-000002	0	1434	1189345000	N
0000950123-24-002682	0	179	858206945	N
0001007280-24-000001	0	1973	25028243842	N
0001893893-24-000001	0	247	391907569	N
0001062993-24-003341	0	287	310345633	N
0002011850-24-000002	0	71	153955600	N
0001756759-24-000002	0	196	126484685	N
0001985284-24-000005	0	613	155105038	N
0001742569-24-000003	0	134	902361516	N
0000894309-24-000002	0	151	151908007	N
0001742569-24-000002	0	120	1325237	N
0001742569-24-000001	0	513	382276684	N
0000894309-24-000001	0	147	134359582	N
0002004873-24-000001	0	170	57957554	N
0001085146-24-001521	0	95	216683768	N
0001085146-24-001520	0	92	180008963	N
0001398739-24-000003	0	340	8528451	N
0001616525-24-000003	4	783	2851753	N
0001754960-24-000100	0	18	105111308	N
0001683168-24-001029	0	57510	9075039134	
0001104659-24-024543	0	128	1672570830	
0001213900-24-014554	0	48	1173646119	
0001085146-24-001519	0	110	373844595	N
0000905148-24-000747	1	3	370063068	
0000905148-24-000746	0	5	340959587	
0001213900-24-014539	0	105	129251168	
0001080132-24-000002	0	93	230904769	N
0001943441-24-000003	0	72	277575406	N
0001398344-24-003246	0	230	1710325642	
0001104659-24-024469	0	33	2058975558	
0001112325-24-000006	0	192	7327554042	N
0001376879-24-000002	0	29	7026172	N
0001112325-24-000005	0	202	8004609430	N
0001172661-24-001609	0	524	1896558892	
0001705711-24-000002	0	126	339732	N
0001583092-24-000001	0	144	1018766	N
0001306923-24-000007	0	34	1109907525	N
0001580642-24-001020	22	9126	5835281923	
0001085146-24-001518	0	177	390295503	N
0001971875-24-000001	0	450122	255472599	N
0001598177-24-000001	0	84	221833074	N
0001729254-24-000001	0	477	217675776	N
0001674020-24-000001	1	55	141727170	N
0001054646-24-000003	0	296	983515251	N
0001839255-24-000002	0	97	209795163	N
0001839255-24-000001	0	95	190490318	N
0001104659-24-024428	0	129	250858804	
0001104659-24-024426	0	357	493410981	
0001599620-24-000001	0	102	530623228	N
0001104659-24-024423	0	42	167957724	
0001376474-24-000109	0	50	158065348	N
0001104659-24-024422	0	409	2730423595	
0001971230-24-000002	0	134	188963581	N
0000950123-24-002669	0	195	157303974821	N
0001636974-24-000003	0	11	463608971	N
0001461945-24-000001	0	12	84856752	N
0001104659-24-024417	0	15	92461730	
0001085146-24-001514	0	18	148996655	N
0001963900-24-000002	0	121	33037818	N
0001310051-24-000002	0	117	699285891	N
0001767343-24-000001	0	220	197065573	N
0000883237-24-000019	0	105	16105231	N
0001965796-24-000001	0	2146	287589576	N
0001128074-24-000001	0	109	57414175	N
0001432529-24-000003	0	404	2275858829	N
0001062993-24-003275	0	30	233138567	N
0000883237-24-000016	0	425	157525664	N
0001104659-24-024405	0	24	361655706	
0001845536-24-000001	0	97	190746966	N
0001056823-24-000011	0	325	4776059831	N
0001120927-24-000001	0	565	5060796201	N
0001599273-24-000001	0	101	222417098	N
0001178913-24-000614	1	31	379062	
0000883237-24-000014	0	346	133529549	N
0000883237-24-000012	2	407	3610827569	N
0001767040-24-000001	0	86	145487170	N
0001632253-24-000001	0	57	201011	N
0001670627-24-000003	0	40	119086171	N
0000764068-24-000003	4	6813	389721040031	N
0001172661-24-001607	0	91	89011410	
0001104659-24-024381	0	97	254053693	
0001104659-24-024379	0	69	260205659	
0001104659-24-024375	0	89	1792540000	
0001103887-24-000002	0	53	4045735	N
0001398344-24-003232	0	214	466294875	
0001104659-24-024372	0	7	893879793	
0000312069-24-000015	7	9315	272533297	N
0001661580-24-000001	0	264	7381899	N
0001085146-24-001513	0	27	370159375	N
0001909619-24-000001	0	85	106034367	
0001535452-24-000002	0	229	1888501766	N
0001848237-24-000002	0	170	399755	N
0001496201-24-000005	2	100	621338814	N
0001434165-24-000001	0	962	690690521	N
0001839882-24-004470	0	7	112917664	
0001869683-24-000002	0	36	79016583	N
0001104659-24-024326	0	113	111354732	
0000950123-24-002660	4	2194	19241759	N
0000950123-24-002661	4	2560	24503294	N
0000950123-24-002658	4	2131	24315018	N
0001104659-24-024297	3	636	9692166617	
0001905669-24-000001	0	87	81596879	N
0001683182-24-000002	0	94	501124	N
0001536592-24-000003	0	102	2397930344	N
0001777234-24-000004	0	8	86188391	N
0001104659-24-024102	0	220	539539760	
0001062993-24-003199	0	378	769791527	N
0001874761-24-000003	0	1	75549862	N
0000950123-24-002652	4	524	32723236637	N
0002006561-24-000004	0	89	265510641	N
0001824600-24-000002	0	3	150087349	N
0001398344-24-003220	0	425	380169855	
0001859388-24-000002	0	16	399446866	
0002011751-24-000002	0	14	281523962	N
0001420506-24-000485	0	15	176300727	N
0001525109-24-000001	0	58	198078466	N
0001085146-24-001511	0	74	220028910	N
0001542153-24-000004	0	774	7633481	
0001420506-24-000486	0	368	526352617	N
0001398344-24-003206	1	425	450564108	Y
0000897070-24-000003	0	93	746437277	N
0001578242-24-000001	3	185	3936333500	N
0001769089-24-000001	0	109	549033	N
0001992825-24-000001	0	3562	1390002569	N
0001555301-24-000007	1	2	148765427	N
0001062993-24-003222	0	1699	794166298	N
0001733248-24-000002	0	42	145974	Y
0001974312-24-000002	0	222	484622256	N
0001993352-24-000002	0	93	96951531	N
0001106832-24-000004	0	281	2256074382	N
0001725547-24-000561	0	44	23919057	N
0001085146-24-001509	0	24	2639739181	N
0001387303-24-000003	2	13	98589227	N
0001418746-24-000002	0	55	86017806	N
0001911372-24-000001	0	42	210751760	N
0001595888-24-000037	5	14115	383982900298	N
0001839498-24-000001	0	114	279037100	N
0001549408-24-000002	0	35	86673728	N
0001062993-24-003203	0	176	146855731	N
0001420506-24-000483	0	52	101142934	N
0001452765-24-000004	0	3991	58714609507	N
0001908965-24-000002	0	196	136736453	N
0001965814-24-000001	0	152	145853281	N
0001027848-24-000001	1	1	1502979	N
0001600064-24-000003	3	1641	4297514909	N
0001905367-24-000002	0	37	81819883	N
0001821626-24-000002	0	1596	536897207	N
0002012184-24-000002	0	46	113286640	N
0001512805-24-000002	2	691	2856967194	N
0001776588-24-000001	0	110	557235240	N
0000950123-24-002647	6	46	418337792	N
0001067926-24-000003	0	44	1443160	N
0001842785-24-000002	0	8	860756922	N
0001104659-24-024107	0	8	4483273009	
0001001011-24-000003	0	102	78017	N
0001725547-24-000560	1	95	220858699	N
0001214659-24-002937	0	1	12290	
0001841077-24-000001	0	87	296027804	N
0001698607-24-000001	0	42	1703451	N
0001104659-24-024182	4	8	532787654	
0000853758-24-000002	0	2007	33245104	N
0001594591-24-000001	0	15	149982530	N
0001085146-24-001510	0	18	652038199	N
0001698607-24-000002	0	6	357030	N
0000950172-24-000026	0	19	966532851	N
0002001471-24-000001	0	61	437847077	N
0001592178-24-000001	0	44	146324217	N
0001094584-24-000001	0	463	98696	N
0002009914-24-000001	0	11	110673856	N
0001398344-24-003205	0	380	205825268	
0000861787-24-000003	0	375	1128577376	Y
0001791827-24-000002	0	74	2743946962	N
0001717479-24-000001	0	338	1093509	N
0001172661-24-001604	0	160	2390526178	
0001104659-24-024078	0	177	352689844	
0001540235-24-000002	1	4406	53924348387	N
0001104659-24-024075	0	89	225994938	
0001062993-24-003188	0	1	26196740	N
0000902664-24-001752	0	97	1140455502	
0001389256-24-000012	0	26	434577617	N
0001172661-24-001603	0	610	8118022830	
0001582272-24-000005	0	42	130516453	N
0001934951-24-000002	0	36	120638645	N
0001398344-24-003202	3	1015	12718212350	
0001908219-24-000004	0	142	5095362421	N
0001998389-24-000001	0	48	157264018	N
0001709323-24-000001	0	6	2059252	N
0001437749-24-004202	0	401	274665923	N
0001560717-24-000002	1	834	3593270515	N
0001845163-24-000001	0	221	139358140	N
0000947871-24-000142	4	63	9668603674	
0001941040-24-000148	0	112	125015899	
0001104659-24-024058	0	222	3957141059	
0000905148-24-000733	0	15	396618496	
0001019056-24-000095	0	102	416585572	
0001019056-24-000094	0	26	114479578	
0001873063-24-000001	1	80	171666503	N
0001531612-24-000011	0	103	326439896	
0001172661-24-001594	0	1112	2626757398	
0001381296-24-000001	0	196	1367400767	N
0000947871-24-000140	0	348	4979765825	
0001960860-24-000001	0	162	164129101	N
0001104659-24-024053	0	84	8788600529	
0001493152-24-006740	0	1	444732	
0001104659-24-024051	0	11	239949741	
0001104659-24-024049	0	4	8419268	
0001604488-24-000123	1	143	1304423285	
0001420506-24-000481	0	7	93538815	N
0001104659-24-024029	0	64	2923674821	
0001858353-24-000002	0	15	156405662	N
0001481669-24-000002	0	40	11545883708	N
0001104659-24-024028	0	4	45702557	
0001626220-24-000002	0	35	1517747748	N
0001398344-24-003200	0	363	596089445	
0001172661-24-001575	0	1165	1919703145	
0000947871-24-000139	0	5	82469134	
0000884548-24-000001	0	156	890421824	N
0002000324-24-000311	3	1401	4898019371	N
0002007383-24-000001	0	96	118285530	N
0001318757-24-000002	2	3054	59045276668	N
0001892688-24-000039	0	31	529642046	N
0001012975-24-000103	0	44	1500441462	N
0001172661-24-001570	0	25	608728163	
0001877521-24-000002	1	188	161871277	N
0001214659-24-002926	0	105	317359197	
0000947871-24-000138	0	24	729885973	
0001172661-24-001564	0	50	258853211	
0001104659-24-023984	0	62	6402499260	
0001214659-24-002925	0	99	141619037	
0001834600-24-000003	0	4	371045899	Y
0001104659-24-023981	1	5	143982834	
0001140361-24-008039	0	481	39334065047	
0001085146-24-001508	0	21	884540351	N
0000902664-24-001751	1	209	7646370171	
0001172661-24-001560	0	35	477799143	
0000950123-24-002637	8	117	17511568232	N
0001564702-24-000002	0	530	905079629	N
0001207017-24-000010	1	3401	79040112	N
0001892688-24-000038	0	8	509483524	N
0001214659-24-002924	0	31	494371722	
0001140361-24-008036	0	1	0	Y
0000950103-24-002207	0	3	124445396	Y
0001854440-24-000002	0	16	1739889042	N
0001172661-24-001558	0	13	810311774	
0001120926-24-000002	0	151	3062977605	N
0001140361-24-008032	20	29380	428269154000	
0001951757-24-000254	2	190	1460375215	N
0001104659-24-023917	0	3	225512108	
0001172661-24-001556	0	8	10396017618	
0001609251-24-000003	0	14	109270	N
0001541617-24-000004	0	11	6022792261	N
0001682057-24-000001	0	69	257791234	N
0002011314-24-000002	0	39	147110	N
0001965542-24-000002	0	10	125837117	N
0001085146-24-001506	0	21	85138062	N
0001456511-24-000001	0	40	133211000	N
0001880666-24-000002	0	1	0	N
0001172661-24-001547	0	34	123230375	
0000919574-24-001492	2	48	801083920	
0001418812-24-000003	1	14	4995949330	N
0001172661-24-001540	0	231	9490483226	
0001085146-24-001504	0	26	164436955	N
0001104186-24-000002	0	69	2441951940	N
0001892688-24-000037	0	35	365766809	N
0001085146-24-001503	0	37	6638186163	N
0001085146-24-001502	0	11	308445856	N
0001013594-24-000206	0	7	540885104	
0001085146-24-001501	0	116	621234679	N
0001449434-24-000002	1	69	10004612564	N
0001493152-24-006720	0	46	475709640	
0001934500-24-000003	0	451	702949664	N
0000950123-24-002622	0	21	7460365786	N
0001085146-24-001500	3	4493	18637941924	
0001104659-24-023857	0	2	56654609	
0001013594-24-000204	0	1	2004418	
0001910323-24-000001	0	0	0	N
0000902664-24-001746	0	22	8259620603	
0001940272-24-000002	0	170	279822275	N
0001316580-24-000002	0	35	1602912126	N
0001536520-24-000005	0	16	435079955	N
0001697868-24-000002	0	8	3518395510	N
0000909012-24-000031	0	168	384046	N
0002006561-24-000003	0	25	159066966	N
0000950103-24-002203	1	1	15398495	
0000902664-24-001744	3	35	415286606	
0001398344-24-003193	2	604	1304113371	
0001013234-24-000001	0	81	148879723	N
0001427372-24-000002	0	63	426475298	N
0001214659-24-002921	0	56	134267290	
0000902664-24-001742	1	49	4962469488	
0000905148-24-000724	0	7	667195408	
0001172661-24-001531	0	26	772918246	
0000902664-24-001740	1	580	1667790602	
0001411784-24-000002	0	216	243049454	N
0000902664-24-001738	0	12	149440331	
0000902664-24-001737	1	18	172130070	
0001420506-24-000480	0	92	176242098	N
0001172661-24-001530	0	11	94801217	
0001490429-24-000001	0	60	1126149021	N
0001999371-24-002335	0	75	1242966351	
0000902664-24-001734	0	5	137619456	
0001568787-24-000003	7	647	2670252606	N
0001461790-24-000005	0	230	785207133	N
0001628280-24-004808	1	1	0	Y
0001965542-24-000001	0	28	105397162	N
0000902664-24-001731	0	6	22520489	
0000902664-24-001732	0	25	11558848096	
0001831942-24-000003	0	32	1144464541	N
0000905148-24-000718	0	4	334574373	
0001830819-24-000002	0	2297	12339060436	N
0000950103-24-002200	3	4	3210454599	
0001420506-24-000478	0	72	2722670757	N
0000902664-24-001728	0	1	0	
0001033475-24-000003	0	62	1156360947	N
0000897069-24-000370	0	47	64771542	
0002011314-24-000001	0	740	497176325	N
0000902664-24-001726	0	2083	41354128858	
0000950123-24-002610	18	0	0	N
0001682021-24-000003	0	219	333489866	
0001172661-24-001520	0	31	417058524	
0000902664-24-001723	0	20	2419435230	
0001934500-24-000002	0	113	98045679	N
0001013594-24-000197	1	17	1107984539	
0000895345-24-000071	1	164	964464575	
0000902664-24-001721	1	417	798134027	
0001849457-24-000001	0	16	535629565	N
0001966033-24-000001	0	778	355042527	N
0001085146-24-001493	0	39	71764785	N
0000902664-24-001720	1	3513	15375292836	
0000905148-24-000716	0	11	139463654	
0001965005-24-000002	0	18	165271636	N
0001178913-24-000593	2	50	1505763751	
0001172661-24-001515	0	22	120545795	
0001013594-24-000195	0	21	156860913	
0000909012-24-000029	0	67	3617969137	N
0001741129-24-000002	0	21	2268853	N
0000919574-24-001487	1	11	997604168	
0001539497-24-000494	9	20	10914055	Y
0001420506-24-000475	0	11	1378350537	N
0000902664-24-001717	1	569	408960066	
0001214659-24-002918	0	196	151168585	
0001172661-24-001512	3	116	2047998727	
0000905148-24-000714	0	4	332715949	
0001085146-24-001492	5	3699	35910493486	N
0001104659-24-023815	0	8	109208914	
0000950123-24-002605	8	15	772770453	N
0000950123-24-002600	8	27	869444453	N
0000950123-24-002596	0	2	358727652	N
0000950123-24-002590	0	4	179509	N
0001133521-24-000003	0	49	1926922994	
0001913545-24-000002	0	40	109846244	N
0000902664-24-001716	0	28	192392459	
0000899140-24-000250	0	9	648896720	
0001104659-24-023809	0	9	420713103	
0001104659-24-023810	0	16	1489192121	
0000902664-24-001715	1	1447	3381677731	
0001140361-24-008011	0	109	8919836788	
0001104659-24-023807	1	8	2675997402	
0001493152-24-006700	0	215	215671	
0000905148-24-000713	0	222	2609108501	
0001683168-24-000988	0	5	1150469953	
0000902664-24-001714	0	16	291098098	
0001214659-24-002916	0	39	1020771943	
0001493152-24-006694	0	539	7550810	
0001214659-24-002914	0	26	171969583	
0000905148-24-000712	0	22	711037471	
0001104659-24-023801	0	41	642800728	
0001800641-24-000002	0	19	427381194	N
0001591986-24-000002	0	10	160453237	N
0000905148-24-000709	0	7	146797117	
0001420506-24-000473	0	136	1067984222	N
0001104659-24-023799	0	8	889619819	
0002005378-24-000001	0	21	131388465	N
0001140361-24-008004	2	354	206312917	
0001812881-24-000002	0	2	133873	N
0001123292-24-000048	0	3	68826290	
0000929638-24-000683	2	52	853765853	
0001901865-24-000002	0	59	442565477	N
0001535061-24-000001	0	800	1389425568	
0001104659-24-023794	1	157	4636500855	
0001104659-24-023793	0	11	536819845	
0001076809-24-000074	0	139	970587	
0000905148-24-000708	0	44	4676657499	
0001892688-24-000036	0	14	115716160	N
0000104889-24-000005	0	5	690153	N
0001103882-24-000002	4	801	2735949628	N
0000950123-24-002588	2	11	1247137117	N
0001104659-24-023765	0	9	100791270	
0001695345-24-000001	0	126	344480625	N
0001172661-24-001491	0	250	7286366226	
0001058470-24-000002	0	157	436793209	N
0000905148-24-000706	0	5	190603658	
0001172661-24-001487	0	9	114165458	
0000950123-24-002584	0	11	6511308603	N
0000905148-24-000705	1	23	840267974	
0001540866-24-000002	0	10	758941925	N
0000929638-24-000681	0	0	1806928130	
0001085146-24-001488	0	9	185587928	N
0001596468-24-000005	0	116	290239743	N
0001892688-24-000035	0	28	257181834	N
0001172661-24-001485	0	83	341067996	
0001645721-24-000009	0	32	542723644	N
0001104659-24-023746	1	5	242753491	
0001085146-24-001487	0	1821	15078071064	N
0000897069-24-000362	0	336	178764904	
0001912699-24-000001	0	2	532202	N
0001632118-24-000002	0	36	206339169	N
0000950123-24-002580	0	31	150197656	N
0001104659-24-023717	0	3	21017577	
0001085146-24-001486	2	4	1328565146	N
0001104659-24-023715	0	21	43028430	
0001085146-24-001485	0	0	0	N
0001085146-24-001484	0	20	670965397	N
0001085146-24-001483	0	0	0	N
0001257391-24-000002	0	332	3648820061	N
0001012975-24-000100	0	2	2674438	N
0001214659-24-002906	0	665	653801976	
0001104659-24-023711	0	1	99076547	
0000893838-24-000020	1	1	34166	Y
0001363829-24-000013	1	9	341312288	N
0001085146-24-001482	0	0	0	N
0000905148-24-000702	0	60	314285672	
0001085146-24-001481	0	0	0	N
0001085146-24-001480	0	28	151641302	N
0001085146-24-001479	0	0	0	N
0000905148-24-000700	0	3	229634722	
0000902664-24-001712	0	13	2137051030	
0001085146-24-001478	0	0	0	N
0001172661-24-001478	0	6	85286450	
0001085146-24-001477	0	0	0	N
0001104659-24-023705	0	1	2236956933	
0001496201-24-000002	2	101	1242677628	N
0001172661-24-001477	0	6	1320841057	
0001085146-24-001476	0	19	515445409	N
0001535264-24-000036	0	122	760177632	N
0001104659-24-023702	0	40	370099750	
0001085146-24-001475	2	181	2909532966	N
0001085146-24-001474	0	28	1840403834	N
0000902664-24-001709	0	14	859809248	
0001172661-24-001473	0	23	1172753838	
0000899140-24-000243	0	23	806361285	
0001104659-24-023698	0	6	112095546	
0001085146-24-001473	0	0	0	N
0001273087-24-000047	1	334	7145060334	N
0001012975-24-000097	1	4	356504602	N
0001420506-24-000471	0	11	84590325	N
0001172661-24-001472	1	11	4714767206	
0001777813-24-000002	0	36	3044581626	N
0000905148-24-000696	3	17	1192553238	
0001085146-24-001472	0	0	0	N
0000902664-24-001706	0	3	1751390331	
0000947484-24-000009	1	3	285413	N
0001172661-24-001471	0	8	418800666	
0001172661-24-001470	0	680	25660202708	
0001532262-24-000003	0	13	990273953	N
0001104659-24-023680	0	5	559138017	
0001085146-24-001471	0	22	872143468	N
0000899140-24-000241	0	12	68170066	
0001104659-24-023676	0	25	376980815	
0001938900-24-000001	0	147	2495214508	N
0001420506-24-000470	0	65	493778804	N
0000950123-24-002574	0	3	246145864	N
0000950123-24-002572	1	1	6142188	N
0001172661-24-001469	0	504	3274615537	
0000950123-24-002567	1	188	4161710315	N
0001085146-24-001470	0	12	1065712135	N
0001104659-24-023671	0	70	2795946341	
0000905148-24-000695	0	26	240452842	
0000872573-24-000010	0	452	1948355179	N
0001104659-24-023667	0	1	117894122	
0001172661-24-001467	0	65	1322233503	
0000919574-24-001482	0	188	418063384	
0001493152-24-006681	0	1	550837	Y
0001085146-24-001469	0	19	190666027	N
0000899140-24-000239	0	3	483779058	
0001777141-24-000004	0	47	258945986	N
0001493152-24-006670	1	6	1272044225	
0001104659-24-023662	0	24	42283338859	
0000904454-24-000172	0	8	1922055223	
0001104659-24-023659	0	36	1458067955	
0001172661-24-001466	1	5012	46501958050	
0001104659-24-023658	4	5506	114442669988	
0001085146-24-001468	0	1	198818816	N
0000919574-24-001481	1	7	1558435812	
0001948899-24-000003	0	25	1295733760	N
0000921895-24-000489	0	6	2155285501	
0001846677-24-000001	0	11	543632655	N
0001085146-24-001467	0	153	559332060	N
0001172661-24-001465	0	1	251590005	
0000905148-24-000694	0	6	1234230363	
0000912282-24-000148	0	218	2357879074	
0001306923-24-000002	0	34	1106539188	N
0001172661-24-001463	0	93	664168402	
0001085146-24-001466	0	4	184656509	N
0001172661-24-001462	0	4870	47185345655	
0001169883-24-000002	0	44	113308865	
0001172661-24-001461	1	111	5007244053	
0001012975-24-000093	0	101	4481956736	N
0000899140-24-000237	0	3	1513369144	
0000919574-24-001480	0	4	51056195	
0001172661-24-001458	0	11	608932865	
0001172661-24-001459	0	7	1502935412	
0001013594-24-000191	0	30	199864988	
0000927337-24-000004	1	4418	95656949074	N
0001085146-24-001463	0	2	23987056	N
0000895345-24-000064	0	0	186180179	
0001045810-24-000021	0	5	230419085	N
0000899140-24-000234	0	2	73157040	
0001410833-24-000002	0	26	500061708	N
0001172661-24-001457	1	3939	52836325024	
0001829126-24-000936	1	34	120613104	
0001172661-24-001456	0	308	9059835791	
0001609251-24-000002	0	12	281853	N
0001085146-24-001462	0	2	12746798	N
0001812881-24-000001	0	1	45736	N
0000902664-24-001690	0	18	80504865	
0001273087-24-000045	2	6007	231132340909	N
0001345576-24-000003	0	459	4911617	N
0001172661-24-001454	1	35	4340249510	
0001085146-24-001461	0	3	946520	N
0001398344-24-003178	0	5	381014048	
0001012975-24-000091	7	9	3704120824	N
0000898432-24-000131	0	8	89885759	
0000899140-24-000232	0	195	1384602067	
0000919574-24-001478	0	3	39833364	
0001104659-24-023643	0	127	1670812729	
0001172661-24-001452	1	34	4094710519	
0000902664-24-001687	0	1	0	
0000902664-24-001688	2	6	1791357220	
0001085146-24-001460	0	1	0	N
0001085146-24-001459	0	0	0	N
0001447228-24-000011	0	23	1734772096	
0001420506-24-000466	0	45	1693340979	N
0001085146-24-001458	2	691	2475869260	N
0001345471-24-000011	4	12	7006738883	N
0001085146-24-001457	0	1	0	N
0001521951-24-000015	0	162	860157818	N
0001085146-24-001456	4	4274	53127589084	N
0000950123-24-002544	0	39	1097819037	N
0001693745-24-000001	0	13	391243651	N
0001949877-24-000010	0	13	202157303	N
0000950123-24-002542	0	9	1911894516	N
0000950123-24-002543	0	3	327717154	N
0001172661-24-001449	0	33	1755429078	
0001628280-24-004782	0	6	10609245	N
0000905148-24-000691	0	21	4477880051	
0001085146-24-001455	0	1	0	N
0000921895-24-000483	0	9	28718358	
0000950123-24-002541	3	7	659671309	N
0000899140-24-000229	0	6	406800612	
