ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001172661-22-002048	138088	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002047	138089	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002046	138095	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002045	138090	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002044	138118	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002043	138099	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002042	138105	0001692234	028-17598			Russell Investments Group, Ltd.
0001567619-22-016971	138065	0001465109	028-13573			Neuberger Berman Group LLC
0001437749-22-021751	138068	0001771444	028-22652			Stagwell Group LLC
0001437749-22-021750	138067	0001771444	028-22652			Stagwell Group LLC
0001437749-22-021749	138069	0001771444	028-22652			Stagwell Group LLC
0001437749-22-021748	138062	0001771444	028-22652			Stagwell Group LLC
0001437749-22-021746	138066	0001771444				Stagwell Group LLC
0001437749-22-021745	138064	0001771444				Stagwell Group LLC
0001495708-22-000004	138063	0001010911				S&T BANK/PA
0000950123-22-009737	138043		028-12863			Spinnaker Capital Limited
0001172661-22-002039	138042	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002038	138046	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002037	138044	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002036	138047	0001692234	028-17598			Russell Investments Group, Ltd.
0001172661-22-002034	138045	0001692234	028-17598			Russell Investments Group, Ltd.
0001451086-22-000003	138002		028-10043			Seizert Capital Partners
0001451086-22-000003	138001		028-06194			Paradigm Asset Management, LLC
0001451086-22-000003	138004		028-11090			Channing Capital Management, LLC
0001451086-22-000003	138005		028-14467			Affinity Investment Advisors, LLC
0001451086-22-000003	138006		028-19839			Heard Capital LLC
0001451086-22-000003	138007		028-12179			Phocas Financial
0001451086-22-000003	138008		028-10130			Denali Advisors
0001451086-22-000003	138009		028-12654			Lisanti Capital Growth LLC
0001451086-22-000003	138010		028-14043			Decatur Capital Management, Inc.
0001451086-22-000003	138011		028-05782			DL Carlson Investment Group
0001451086-22-000003	138012		028-10871			Profit Investment Management, LLC
0001451086-22-000003	138013		028-11507			Summit Creek Advisors LLC
0001451086-22-000003	138014		028-15835			Pacific Ridge Capital Partners, LLC
0001451086-22-000003	138015		028-13672			Walthausen & Co
0001451086-22-000003	138016		028-10931			Weaver C. Barksdale & Associates Inc.
0001451086-22-000003	138017		028-14929			Glovista Investments LLC
0001451086-22-000003	137998		028-13337			Ativo Capital Management, LLC
0001451086-22-000003	137999		028-05496			The Edgar Lomax Company
0001451086-22-000003	138000		028-04886			GlobeFlex Capital, LP
0001451086-22-000003	138003		028-10622			Zevenbergen Capital Investments LLC
0001567619-22-016490	138019	0001915565	028-22361			Wealthsimple Inc.
0001763409-22-000003	138023	0001221362	028-10434			Avalon Investment & Advisory
0000919574-22-005199	137997	0001656001	028-17815			Bishop Rock Capital, L.P.
0001908905-22-000005	137984	0001593387				GeoWealth Management, LLC
0001172661-22-002027	137983	0001388391	028-12094			Walleye Trading LLC
0000769993-22-000327	137985	0001463217	028-13508			UNITED CAPITAL FINANCIAL ADVISERS, LLC
0001559265-22-000003	138018	0000764068	028-01490			Legal & General Group Plc
0001495115-22-000010	138022	0000764068	028-01490			Legal & General Group Plc
0001830942-22-000003	138021	0000354204	028-01186			DIMENSIONAL FUND ADVISORS LP
0000950123-22-009596	137986		028-13122			Macquarie Bank Limited
0000950123-22-009596	137987					Macquarie Investment Management Advisers
0000950123-22-009596	137988		028-13126			Macquarie Investment Management Global Limited
0000950123-22-009596	137989		028-11525			Macquarie Capital Investment Management LLC
0000950123-22-009596	137996		028-13124			Macquarie Investment Management Limited
0000950123-22-009596	137991		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-22-009596	137992					Macquarie Investment Management (Europe) Limited
0000950123-22-009596	137993					Macquarie Investment Management Australia Limited
0000950123-22-009596	137994		028-17868			ValueInvest Asset Management S.A.
0000950123-22-009596	137995		021-205239			Macquarie Fund Management Hong Kong Ltd
0000950123-22-009596	137990		028-05267			Macquarie Investment Management Business Trust
0000950123-22-009583	135485		28-00545			Thrivent Financial for Lutherans
0000950123-22-009581	137820		28-00545			Thrivent Financial for Lutherans
0000950123-22-009580	137535		28-00545			Thrivent Financial for Lutherans
0000950123-22-009576	137447		28-00545			Thrivent Financial for Lutherans
0001725950-22-000002	135622	0000720672	028-04621			STIFEL FINANCIAL CORP
0000950123-22-009573	136541		028-10679			Clough Capital Partners L P
0000950123-22-009566	136413		28-11185			Bain Capital Investors, LLC
0000950123-22-009566	136414		28-20812			Bain Capital Partners XII, LLC
0000950123-22-009566	136416		28-20811			BCPE Perception GP, LLC
0000950123-22-009566	136415		28-20813			Bain Capital Fund XII, L.P.
0001595888-22-000017	135879	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-22-009557	135902		028-13120			Macquarie Group Limited
0000950123-22-009548	135838		028-13120			Macquarie Group Limited
0000950123-22-009547	135805		028-13120			Macquarie Group Limited
0001595888-22-000018	136990	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-22-000020	136938	0001595888	028-16162			JANE STREET GROUP, LLC
0001624489-22-000006	136879	0000938206	028-04207			DRIEHAUS CAPITAL MANAGEMENT LLC
0001624489-22-000006	136880	0001341401	028-11487			River Road Asset Management, LLC
0001624489-22-000006	136881	0001310051	028-11012			Pier Capital, LLC
0001624489-22-000006	136882	0001591546	028-15835			Pacific Ridge Capital Partners, LLC
0001624489-22-000006	136883	0001364615	028-11964			Aperio Group, LLC
0001624489-22-000006	136884	0001538449	028-14623			Mawer Investment Management Ltd.
0001624489-22-000006	136885	0001620577	028-17009			SETANTA ASSET MANAGEMENT
0001178913-22-003127	135636	0001603837	028-16590			Ion Asset Management Ltd.
0001595888-22-000019	135510	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-22-000016	135522	0001595888	028-16162			JANE STREET GROUP, LLC
0001213900-22-048269	135965		028-16782			BOOTHBAY FUND MANAGEMENT, LLC
0001178913-22-003125	137478	0001603837	028-16590			Ion Asset Management Ltd.
0001703149-22-000006	136457		28-13438			Apollo Management Holdings, L.P.
0001569638-22-000002	136447	0001730083	028-18427			M Financial Asset Management, Inc.
0000950123-22-009549	135329		028-13120			Macquarie Group Limited
0000950123-22-009550	137935		028-05810			UNITED SERVICES AUTOMOBILE ASSOCIATION
0001730083-22-000005	136665	0001569638	028-15330			M Holdings Securities, Inc.
0000950123-22-009546	136664		028-13120			Macquarie Group Limited
0000950123-22-009561	135427		028-13925			Meiji Yasuda Asset Management Co Ltd.
0001456421-22-000009	135527		28-13438			Apollo Management Holdings, L.P.
0001398053-22-000006	135489		28-13438			Apollo Management Holdings, L.P.
0000950123-22-009539	135405		021-205239			Macquarie Fund Management Hong Kong Ltd
0000950123-22-009539	135404		028-17868			ValueInvest Asset Management S.A.
0000950123-22-009539	135406		028-13124			Macquarie Investment Management Limited
0000950123-22-009539	135396		028-13122			Macquarie Bank Limited
0000950123-22-009539	135397					Macquarie Investment Management Advisers
0000950123-22-009539	135398		028-13126			Macquarie Investment Management Global Limited
0000950123-22-009539	135399		028-11525			Macquarie Capital Investment Management LLC
0000950123-22-009539	135403					Macquarie Investment Management Australia Limited
0000950123-22-009539	135402					Macquarie Investment Management (Europe) Limited
0000950123-22-009539	135401		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-22-009539	135400		028-05267			Macquarie Investment Management Business Trust
0000950123-22-009537	137654		028-13120			Macquarie Group Limited
0000919574-22-005110	136077	0001317588	028-11161			ABRAMS BISON INVESTMENTS, LLC
0001405086-22-000250	137857	0001749824	028-19277			INHERENT GROUP, LP
0000950123-22-009536	135883		28-13124			Macquarie Group Limited
0000919574-22-005109	135384	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000950123-22-009534	137345		028-19201			VK Services, LLC
0001172661-22-002022	136240	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001512805-22-000007	135557	0001512805	028-14257			Westchester Capital Management, LLC
0000919574-22-005108	136783	0001358253	028-11896			TIG Advisors, LLC
0000919574-22-005107	136136	0001358253	028-11896			TIG Advisors, LLC
0001493152-22-023023	136997	0001418329	028-12634			Ninety One UK Ltd
0000950123-22-009532	137689		028-19201			VK Services, LLC
0001172661-22-002021	137203	0001079114	028-07484			GREENLIGHT CAPITAL INC
0001082045-22-000004	135881	0000003520	028-00869			FRED ALGER MANAGEMENT, LLC
0001172661-22-002020	137907	0001079114	028-07484			GREENLIGHT CAPITAL INC
0000950123-22-009530	137293		028-13120			Macquarie Group Limited
0001730859-22-000005	136658		028-18608			SB INVESTMENT ADVISERS (UK) LTD
0000950123-22-009528	135675		028-19201			VK Services, LLC
0000950123-22-009526	135909		028-19201			VK Services, LLC
0000950123-22-009524	137897		028-19201			VK Services, LLC
0000950123-22-009522	137204		028-14321			Coliseum Capital Management, LLC
0001297254-22-000010	135875					WESTWOOD HOLDINGS GROUP INC.
0001531879-22-000008	136843	0001546531	028-14937			Vitol Holding B.V.
0001531879-22-000008	136842	0001531879	028-14626			Teilinger Capital Ltd.
0000949471-22-000011	137517					WESTWOOD HOLDINGS GROUP INC.
0000950123-22-009520	135163		028-14321			Coliseum Capital Management, LLC
0001607760-22-000010	137414					WESTWOOD HOLDINGS GROUP INC.
0001172661-22-002018	137728	0001541901	028-15266			Encompass Capital Advisors LLC
0001418812-22-000053	137028	0001351069				ValueAct Capital Management, L.P.
0001085146-22-003141	135975	0001390113	028-12492			Taconic Capital Advisors LP
0001104659-22-091367	135281	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001531879-22-000007	136126	0001531879	028-14626			Teilinger Capital Ltd.
0001172661-22-002017	135750	0001541901	028-15266			Encompass Capital Advisors LLC
0001085146-22-003140	137303	0001390113	028-12492			Taconic Capital Advisors LP
0001104659-22-091361	137649	0001423994	028-12856			Ridgeback Capital Investments L.P.
0000921895-22-002476	135320	0001334429	028-15403			BIGLARI CAPITAL CORP.
0001567619-22-016266	135855	0001599822	028-16027			Point72 Hong Kong Ltd
0001567619-22-016266	135856	0001698051	028-17887			Point72 Europe (London) LLP
0001567619-22-016266	135854	0001603465	028-16258			Cubist Systematic Strategies, LLC
0001104659-22-091360	136943	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001104659-22-091358	136411	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000921895-22-002475	136548	0001334429	028-15403			BIGLARI CAPITAL CORP.
0000919574-22-005105	137643	0001056831	028-06994			FAIRHOLME CAPITAL MANAGEMENT LLC
0001104659-22-091355	136418	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001567619-22-016263	136711	0001791786	028-20282			Elliott Investment Management L.P.
0001531879-22-000006	135526	0001531879	028-14626			Teilinger Capital Ltd.
0001567619-22-016262	137502	0001791786	028-20282			Elliott Investment Management L.P.
0000921895-22-002474	136965	0001334429	028-15403			BIGLARI CAPITAL CORP.
0001104659-22-091348	135664	0001009207	028-05396			D. E. Shaw & Co., Inc.
0000919574-22-005104	135175	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000919574-22-005103	137122	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000895421-22-000544	137578	0000895421	028-03432			MORGAN STANLEY
0001567619-22-016255	136655	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0000919574-22-005102	135796	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001567619-22-016253	136536	0001250731	028-17941			CHAI TRUST CO LLC
0001567619-22-016254	137446	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0001567619-22-016252	137851	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0001567619-22-016251	135833	0001250731	028-17941			CHAI TRUST CO LLC
0001567619-22-016250	137906	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0001567619-22-016249	135177	0001604873	028-16768			SUMMER ROAD LLC
0001567619-22-016248	136427	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0000950159-22-000200	137054	0001009258	028-05366			DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)
0001012975-22-000374	136173	0001512397	028-14346			Knighthead Capital Management, LLC
0001567619-22-016247	135951	0001024896	028-22122			CANTOR FITZGERALD, L. P.
0000919574-22-005101	135808	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001756272-22-000011	136826					Enstar Group LTD
0001567619-22-016245	137809	0001690680	028-22125			NEWMARK GROUP, INC.
0001567619-22-016244	135293	0001035674	028-10010			PAULSON & CO. INC.
0000950123-22-009509	136359		028-13114			Blackstone Inc
0001085146-22-003137	135330	0001167456	028-10114			AQR Arbitrage LLC
0001085146-22-003136	137473	0001167456	028-10114			AQR Arbitrage LLC
0001085146-22-003136	137472	0001167557	028-10120			AQR CAPITAL MANAGEMENT LLC
0001172661-22-002013	135454	0001642575	028-16923			Squarepoint Ops LLC
0001104659-22-091310	136083	0001265131	028-15359			Hilltop Holdings Inc.
0001104659-22-091308	137982	0001265131	028-15359			Hilltop Holdings Inc.
0000950123-22-009507	137746		028-13114			Blackstone Inc
0001104659-22-091306	136914	0001265131	028-15359			Hilltop Holdings Inc.
0001539497-22-001438	135848	0000921669	028-04333			ICAHN CARL C
0001104659-22-091305	135950	0001265131	028-15359			Hilltop Holdings Inc.
0001012975-22-000373	137961	0001512397	028-14346			Knighthead Capital Management, LLC
0001539497-22-001436	136677	0000921669	028-04333			ICAHN CARL C
0001539497-22-001437	137056	0000921669	028-04333			ICAHN CARL C
0001085146-22-003132	138020	0001004244	028-05194			NEW ENGLAND ASSET MANAGEMENT INC
0001539497-22-001435	135706	0000921669	028-04333			ICAHN CARL C
0001539497-22-001434	136097	0000921669	028-04333			ICAHN CARL C
0001539497-22-001433	135303	0000921669	028-04333			ICAHN CARL C
0001539497-22-001432	135457	0000921669	028-04333			ICAHN CARL C
0001012975-22-000372	137860	0001319998	028-11745			Southpoint Capital Advisors LP
0000950123-22-009503	136088		028-13114			Blackstone Inc
0000950123-22-009500	136892		028-13114			Blackstone Inc
0000950123-22-009502	137021		028-2813114			Blackstone Inc
0000950123-22-009499	137328		028-02610			RBS Partners, L.P.
0000950123-22-009497	135709		028-13114			Blackstone Inc
0000950123-22-009498	137200		028-2813114			Blackstone Inc
0000950123-22-009496	136076		028-13114			Blackstone Inc
0000950123-22-009495	135333		028-2813114			Blackstone Inc
0001012975-22-000371	137311	0001512397	028-14346			Knighthead Capital Management, LLC
0001363829-22-000174	135873					Cavello Bay Reinsurance LTD
0001012975-22-000368	137309	0001319998	028-11745			Southpoint Capital Advisors LP
0001085146-22-003128	137040	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-22-003128	137039	0001637460	028-18778			Man Group plc
0001567619-22-016221	136238	0001127799	028-17038			Zurich Insurance Group Ltd/FI
0001315863-22-000581	136082	0001299434	028-11157			DSC Advisors, L.P.
0001085146-22-003127	136425	0001692234	028-17598			Russell Investments Group, Ltd.
0001532155-22-000115	135420	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001085146-22-003126	136167	0001637460	028-18778			Man Group plc
0001085146-22-003126	136168	0001352261	028-11672			GLG LLC
0001012975-22-000367	136994	0001319998	028-11745			Southpoint Capital Advisors LP
0001633870-22-000003	135162	0001103882	028-05431			Paloma Partners Management Co
0001085146-22-003125	136933	0001637460	028-18778			Man Group plc
0001085146-22-003125	136934	0001289643	028-10979			GLG Partners LP
0001567619-22-016217	137015	0001702490	028-18498			Deer Park Road Corp
0001085146-22-003124	135289	0001637460	028-18778			Man Group plc
0000093751-22-000592	137234	0000093751	028-00399			STATE STREET CORP
0000921895-22-002472	136172	0001056807	028-06800			BVF INC/IL
0001567619-22-016214	136377	0001702490	028-18498			Deer Park Road Corp
0001012975-22-000366	136858	0001586986	028-16049			Electron Capital Partners, LLC
0001567619-22-016211	136419	0001702490	028-18498			Deer Park Road Corp
0001012975-22-000363	137140	0001586986	028-16049			Electron Capital Partners, LLC
0000093751-22-000591	137208	0000093751	028-00399			STATE STREET CORP
0001012975-22-000362	136661	0001319998	028-11745			Southpoint Capital Advisors LP
0000950123-22-009486	136526					Deer Management Co. LLC
0000950123-22-009485	137683					Deer Management Co. LLC
0000950123-22-009488	137032					Deer Management Co. LLC
0000950123-22-009484	136195					Deer Management Co. LLC
0000950123-22-009483	135541					Deer Management Co. LLC
0000950123-22-009481	136120					Deer Management Co. LLC
0000950123-22-009475	135900		28-17342			Aviva Holdings Ltd.
0000950123-22-009474	136039		028-17342			Aviva Holdings Ltd.
0000950123-22-009477	137554					Deer Management Co. LLC
0000950123-22-009479	135415					Deer Management Co. LLC
0000950123-22-009478	136784		28-17342			Aviva Holdings Ltd.
0001012975-22-000361	136091	0001586986	028-16049			Electron Capital Partners, LLC
0001426821-22-000003	135248	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0001172661-22-001999	136779	0001055951	028-06774			ORBIMED ADVISORS LLC
0000921895-22-002469	137059	0001867040	028-21274			Gimbel Daniel Scott
0001104659-22-091246	137850	0001164772	028-06761			Jackson National Asset Management LLC
0001104659-22-091246	137849	0000898417	028-03586			PPM AMERICA INC/IL
0000950123-22-009470	136426		28-4545			Berkshire Hathaway Inc
0000950123-22-009468	137275		28-4545			Berkshire Hathaway Inc
0000950123-22-009459	135460		28-4545			Berkshire Hathaway Inc
0000950123-22-009458	136551		28-4545			Berkshire Hathaway Inc
0000950123-22-009457	137885		28-4545			Berkshire Hathaway Inc
0000950123-22-009461	137808		28-4545			Berkshire Hathaway Inc
0000950123-22-009462	137806		28-4545			Berkshire Hathaway Inc
0000950123-22-009463	135389		28-4545			Berkshire Hathaway Inc
0000950123-22-009454	136680		28-4545			Berkshire Hathaway Inc
0000950123-22-009460	135443		28-4545			Berkshire Hathaway Inc
0000950123-22-009456	136035		28-4545			Berkshire Hathaway Inc
0000950123-22-009455	137003		28-4545			Berkshire Hathaway Inc
0000950123-22-009453	135686		28-4545			Berkshire Hathaway Inc
0000950123-22-009452	135232		28-4545			Berkshire Hathaway Inc
0001172661-22-001997	135910	0001569532	028-15327			VISTA EQUITY PARTNERS MANAGEMENT, LLC
0001172661-22-001996	137727	0001281446	028-11743			GREAT POINT PARTNERS LLC
0001426818-22-000003	137105	0001273087	028-10684			MILLENNIUM MANAGEMENT LLC
0001172661-22-001994	135720	0001281446	028-11743			GREAT POINT PARTNERS LLC
0000093751-22-000590	135228	0000093751	028-00399			STATE STREET CORP
0000921895-22-002468	136032	0001867040	028-21274			Gimbel Daniel Scott
0001172661-22-001992	137527	0001352924	028-15101			Caledonia (Private) Investments Pty Ltd
0000902664-22-003979	137263	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0000902664-22-003978	137952	0001622346	028-16701			SHANDA ASSET MANAGEMENT HOLDINGS Ltd
0001172661-22-001990	137638	0001728850				LSP Investment Advisors, LLC
0001418812-22-000051	135798	0001418814				ValueAct Holdings, L.P.
0001172661-22-001985	136823	0001312908	028-11102			Gates Capital Management, Inc.
0000902664-22-003975	136850	0001484836	028-13856			Centerbridge Partners, L.P.
0000093751-22-000589	136431	0000093751	028-00399			STATE STREET CORP
0000950123-22-009450	137797		28-5194			New England Asset Management Inc
0000902664-22-003973	136243	0001484836	028-13856			Centerbridge Partners, L.P.
0000919574-22-005090	136191	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001349353-22-000007	137302	0001349353	028-11585			united american securities inc. (d/b/a uas asset management)
0000902664-22-003972	135484	0001484836	028-13856			Centerbridge Partners, L.P.
0000950123-22-009443	137427		028-13183			Citadel Advisors LLC
0000902664-22-003971	137038	0001484836	028-13856			Centerbridge Partners, L.P.
0001085146-22-003116	137856	0001380393	028-12421			Fortress Investment Group LLC
0000902664-22-003969	137013	0001484836	028-13856			Centerbridge Partners, L.P.
0001446114-22-000039	137121	0001446114	028-13214			Ancora Advisors, LLC
0001085146-22-003114	136913	0001380393	028-12421			Fortress Investment Group LLC
0001425852-22-000004	135351		28-12836			GUGGENHEIM CAPITAL LLC
0000902664-22-003967	137731	0001484836	028-13856			Centerbridge Partners, L.P.
0001085146-22-003113	137501	0001380393	028-12421			Fortress Investment Group LLC
0001172661-22-001979	136131	0001698819	028-18327			Covalis Capital LLP
0001085146-22-003112	136075	0001380393	028-12421			Fortress Investment Group LLC
0001446114-22-000038	136073	0001446114	028-13214			Ancora Advisors, LLC
0000902664-22-003966	137509	0001484836	028-13856			Centerbridge Partners, L.P.
0001085146-22-003111	135170	0001380393	028-12421			Fortress Investment Group LLC
0001085146-22-003110	137451	0001380393	028-12421			Fortress Investment Group LLC
0000902664-22-003964	136781	0001762304	028-19395			HHLR ADVISORS, LTD.
0000902664-22-003963	136130	0001484836	028-13856			Centerbridge Partners, L.P.
0001273087-22-000099	137011	0001745981	028-18889			WORLDQUANT MILLENNIUM ADVISORS LLC
0000950123-22-009433	137737		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009434	137710		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009436	137865		28-18476			Bain Capital Life Sciences Partners, LP
0000950123-22-009436	137864		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009435	135681		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009433	137738		28-20816			Bain Capital Life Sciences Investors II, LLC
0000950123-22-009431	136090		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009428	136901		028-17559			Flagship Pioneering Inc.
0000950123-22-009420	136430		028-17559			Flagship Pioneering Inc.
0000950123-22-009422	136056		028-17559			Flagship Pioneering Inc.
0000950123-22-009429	135418		028-17559			Flagship Pioneering Inc.
0000950123-22-009426	136693		28-18477			Bain Capital Life Sciences Investors, LLC
0000950123-22-009425	137862		028-17559			Flagship Pioneering Inc.
0000950123-22-009427	137887		028-17559			Flagship Pioneering Inc.
0000950123-22-009424	137301		028-17559			Flagship Pioneering Inc.
0001085146-22-003108	136450	0001692234	028-17598			Russell Investments Group, Ltd.
0000093751-22-000588	136855	0000093751	028-00399			STATE STREET CORP
0001214659-22-010213	137916	0001620220	028-16688			Engineers Gate Manager LP
0001214659-22-010176	137290	0001455952	028-14330			Richmond Hill Investments, LLC
0001214659-22-010179	135421	0001232621	028-14822			TANG CAPITAL MANAGEMENT LLC
0000950123-22-009418	135998		028-14498			Nuveen Asset Management, LLC
0000950123-22-009418	135997		028-03676			Winslow Capital Management, LLC
0001827733-22-000002	135839	0001353316	028-11815			Hound Partners, LLC
0000093751-22-000587	137320	0000093751	028-00399			STATE STREET CORP
0001172661-22-001975	136433	0001388805	028-12378			NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.
0001375836-22-000002	137058	0001353316	028-11815			Hound Partners, LLC
0000919574-22-005084	137521	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000093751-22-000586	136041	0000093751	028-00399			STATE STREET CORP
0001910878-22-000004	136940		28-12836			GUGGENHEIM CAPITAL LLC
0001512601-22-000007	135634	0001815217	028-20459			NIA IMPACT ADVISORS, LLC
0001512601-22-000007	135633	0000884541	028-03125			TRILLIUM ASSET MANAGEMENT, LLC
0000919574-22-005082	135475	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000093751-22-000585	135218	0000093751	028-00399			STATE STREET CORP
0001178913-22-003105	136170	0001496201	028-15863			SPHERA FUNDS MANAGEMENT LTD.
0001790787-22-000005	136652	0000949509	028-05050			OAKTREE CAPITAL MANAGEMENT LP
0001790787-22-000005	136653	0001822973	028-21340			Oaktree Fund Advisors, LLC
0000950123-22-009413	137343		028-11416			Amundi
0000950123-22-009412	135374		028-11416			Amundi
0001822973-22-000003	136947	0001692234	028-17598			Russell Investments Group, Ltd.
0000950142-22-002531	135576	0001670185	028-19403			HPS Investment Partners, LLC
0000950142-22-002530	136889	0001670185	028-19403			HPS Investment Partners, LLC
0000950123-22-009408	136537		028-11416			Amundi
0000919574-22-005079	137026	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001891596-22-000003	136100	0001496201	028-15863			SPHERA FUNDS MANAGEMENT LTD.
0000950123-22-009407	137648		028-11416			Amundi
0000950123-22-009406	135263		028-11416			Amundi
0000093751-22-000584	137770	0000093751	028-00399			STATE STREET CORP
0000950123-22-009405	137299		028-11416			Amundi
0000950123-22-009401	137623		028-11416			Amundi
0000950123-22-009400	135326		028-11416			Amundi
0000949509-22-000006	135373	0001597857	028-17875			Hartree Partners, LP
0000949509-22-000006	135372	0001692234	028-17598			Russell Investments Group, Ltd.
0001178913-22-003103	137111	0001496201	028-15863			SPHERA FUNDS MANAGEMENT LTD.
0000950123-22-009395	136849		028-11416			Amundi
0000950123-22-009394	136854		028-11416			Amundi
0000950123-22-009393	135472		028-11416			Amundi
0000950123-22-009391	136096		028-11416			Amundi
0000919574-22-005074	135532	0001478735	028-14367			TWO SIGMA ADVISERS, LP
