FILINGMANAGER_NAME,avg_turnover,quarters_held,avg_investment,ticker,ticker_id,tickers_invested
Janney Capital Management LLC,0.23500653175673147,19,1876.6315789473683,salesforce,7,3
Janney Montgomery Scott LLC,0.25611702328248726,13,18413.23076923077,advanced_micro,8,5
Janney Montgomery Scott LLC,0.1993432854966549,13,337808.46153846156,amazon,6,5
Janney Montgomery Scott LLC,0.1874537868225358,13,763359.6153846154,apple,11,5
Janney Montgomery Scott LLC,0.21780913925860662,19,24148.315789473683,asml,3,5
Janney Montgomery Scott LLC,0.2218888007407242,20,45194.85,salesforce,7,5
"Jarislowsky, Fraser Ltd",0.20702484052265527,15,263774.5333333333,amazon,6,4
"Jarislowsky, Fraser Ltd",0.1670749868148423,15,10088.066666666668,apple,11,4
"Jarislowsky, Fraser Ltd",0.22133563044374394,15,16158.266666666666,asml,3,4
"Jarislowsky, Fraser Ltd",0.1037439003836703,15,526995.1333333333,microsoft,10,4
"Kaydan Wealth Management, Inc.",0.12787483750485976,13,2271394.4615384615,apple,11,2
"Kaydan Wealth Management, Inc.",0.10511485241218643,13,1749474.6923076923,microsoft,10,2
Kelly Financial Services LLC,0.23273542974717654,13,134112.3076923077,meta,5,1
KilterHowling LLC,0.17579801815307658,13,869750.1538461539,amazon,6,3
KilterHowling LLC,0.12732857343790094,13,2789412.0,apple,11,3
KilterHowling LLC,0.12403347292403015,13,751759.5384615385,microsoft,10,3
King Wealth,0.22082092379769788,15,10055.266666666666,amazon,6,4
King Wealth,0.15969699062878928,15,17350.533333333333,apple,11,4
King Wealth,0.11504426339531545,15,21760.6,microsoft,10,4
King Wealth,0.2496779645083163,14,4510.928571428572,salesforce,7,4
LATHROP INVESTMENT MANAGEMENT CORP,0.21375203018033453,15,405.06666666666666,amazon,6,2
LATHROP INVESTMENT MANAGEMENT CORP,0.09635074607424837,19,23397.42105263158,microsoft,10,2
LAZARD ASSET MANAGEMENT LLC,0.21015750548871556,20,3481204.15,microsoft,10,2
LAZARD ASSET MANAGEMENT LLC,0.2799294210924403,20,404104.0,salesforce,7,2
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,0.18393335679844167,16,251926.125,amazon,6,5
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,0.17539656708487988,16,596524.25,apple,11,5
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,0.21388899787965873,13,2563.3076923076924,meta,5,5
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,0.1607136446555567,16,519035.9375,microsoft,10,5
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,0.27350696562887744,16,107728.875,nvidia,4,5
LINCLUDEN MANAGEMENT LTD,0.10439865325819578,19,6108.8421052631575,microsoft,10,1
"LORD, ABBETT & CO. LLC",0.2046010016807946,20,1269966.85,microsoft,10,1
LSV ASSET MANAGEMENT,0.26019718594191077,19,44190.31578947369,apple,11,2
LSV ASSET MANAGEMENT,0.22942763242449782,19,26473.315789473683,microsoft,10,2
LVM CAPITAL MANAGEMENT LTD/MI,0.14171077469415252,20,685.35,amazon,6,2
LVM CAPITAL MANAGEMENT LTD/MI,0.10265835654511737,20,54998.2,microsoft,10,2
Lakehouse Capital Pty Ltd,0.1846409114561331,17,16781.70588235294,amazon,6,2
Lakehouse Capital Pty Ltd,0.27471773064586413,13,6134.384615384615,meta,5,2
"Legacy Wealth Management, LLC / MS",0.16391304677721666,20,11009838.1,apple,11,3
"Legacy Wealth Management, LLC / MS",0.12383552669619684,20,12550563.1,microsoft,10,3
"Legacy Wealth Management, LLC / MS",0.1957076224649,20,3827663.1,palo_alto,14,3
Lesa Sroufe & Co,0.14859639663367152,18,480.5,amazon,6,3
Lesa Sroufe & Co,0.23521212215398782,18,1051.888888888889,apple,11,3
Lesa Sroufe & Co,0.12023288632068266,18,7998.0,microsoft,10,3
Lester Murray Antman dba SimplyRich,0.14064393543226775,20,1673.95,amazon,6,4
Lester Murray Antman dba SimplyRich,0.148884672914204,20,17571.4,apple,11,4
Lester Murray Antman dba SimplyRich,0.19161715188397624,20,1237.55,asml,3,4
Lester Murray Antman dba SimplyRich,0.10752622771453842,20,7947.9,microsoft,10,4
Liontrust Investment Partners LLP,0.10819682038991936,15,62201311.86666667,amazon,6,2
Liontrust Investment Partners LLP,0.20332731506353677,15,138639959.2,palo_alto,14,2
Lipe & Dalton,0.24739286912539937,20,987.0,amazon,6,5
Lipe & Dalton,0.13106223206377465,20,13480.95,apple,11,5
Lipe & Dalton,0.22528411619413072,13,961.3076923076923,meta,5,5
Lipe & Dalton,0.09828112471385549,20,2217.35,microsoft,10,5
Lipe & Dalton,0.25758038159838215,19,441.2631578947368,nvidia,4,5
"Long Road Investment Counsel, LLC",0.10882832013724313,20,924.55,microsoft,10,1
Lumina Fund Management LLC,0.1820564998952121,15,7586.866666666667,apple,11,1
MAGNOLIA CAPITAL MANAGEMENT LTD,0.2288775729699954,20,4931.4,apple,11,2
MAGNOLIA CAPITAL MANAGEMENT LTD,0.23525217525320977,20,2173.85,microsoft,10,2
MCDANIEL TERRY & CO,0.29044827052823186,20,602.75,advanced_micro,8,4
MCDANIEL TERRY & CO,0.2713958862433673,20,15952.7,amazon,6,4
MCDANIEL TERRY & CO,0.09714122751176911,20,92366.3,microsoft,10,4
MCDANIEL TERRY & CO,0.2591232194067948,19,492.57894736842104,salesforce,7,4
MENLO ADVISORS LLC,0.14909232516773885,20,9333.0,apple,11,2
MENLO ADVISORS LLC,0.0944638702231713,20,9051.0,microsoft,10,2
MOUNT VERNON ASSOCIATES INC /MD/,0.12868144987651858,20,6968.55,amazon,6,4
MOUNT VERNON ASSOCIATES INC /MD/,0.12757581242879223,20,12062.15,apple,11,4
MOUNT VERNON ASSOCIATES INC /MD/,0.2224415195314112,13,4562.846153846154,meta,5,4
MOUNT VERNON ASSOCIATES INC /MD/,0.11792672277068628,20,7036.2,microsoft,10,4
MSH Capital Advisors LLC,0.15578546401545937,13,2000628.6923076923,amazon,6,4
MSH Capital Advisors LLC,0.15282890860797946,13,7910573.384615385,apple,11,4
MSH Capital Advisors LLC,0.21504901516937783,13,541111.6153846154,meta,5,4
MSH Capital Advisors LLC,0.09934628945998132,13,5712593.461538462,microsoft,10,4
"Madrona Venture Group, LLC",0.21534968380596828,17,201715.76470588235,snowflake,9,1
Marotta Asset Management,0.25476352772027033,17,1057742.0,amazon,6,2
Marotta Asset Management,0.1697271290670237,19,1361286.4736842106,microsoft,10,2
Martel Wealth Advisors Inc,0.2406405116438222,20,5729294.5,amazon,6,2
Martel Wealth Advisors Inc,0.12182270627028075,17,431357.64705882355,apple,11,2
"Martin Capital Partners, LLC",0.15590436139671113,20,5302.3,microsoft,10,1
"Mason Investment Advisory Services, Inc.",0.20233338075321802,19,687376.3684210526,amazon,6,3
"Mason Investment Advisory Services, Inc.",0.1783184215894425,20,1233142.85,apple,11,3
"Mason Investment Advisory Services, Inc.",0.2638568744529833,20,1459520.4,microsoft,10,3
"Mathes Company, Inc.",0.15502712605899138,19,9394.526315789473,amazon,6,4
"Mathes Company, Inc.",0.1446228400380732,19,12284.21052631579,apple,11,4
"Mathes Company, Inc.",0.1267954311607,19,5989.9473684210525,microsoft,10,4
"Mathes Company, Inc.",0.20386002818473659,19,2330.0,salesforce,7,4
"McCarthy Grittinger Financial Group, LLC",0.19747052780655608,15,32352.8,advanced_micro,8,4
"McCarthy Grittinger Financial Group, LLC",0.15701358774457846,19,229660.05263157896,apple,11,4
"McCarthy Grittinger Financial Group, LLC",0.23026148508173083,17,52743.76470588235,microsoft,10,4
"McCarthy Grittinger Financial Group, LLC",0.15554455295391031,15,36787.0,salesforce,7,4
"McClarren Financial Advisors, Inc.",0.24797641787763025,16,2934.0,apple,11,1
Meridian Financial Partners LLC,0.17258002271450537,14,2481.3571428571427,amazon,6,4
Meridian Financial Partners LLC,0.16069457225047254,14,5235.214285714285,apple,11,4
Meridian Financial Partners LLC,0.1336430494816291,13,4083.923076923077,microsoft,10,4
Meridian Financial Partners LLC,0.17432165937008418,17,752.6470588235294,salesforce,7,4
"Meridian Financial, LLC",0.16502324747302718,13,756795.3076923077,amazon,6,3
"Meridian Financial, LLC",0.1441341914608881,13,1611937.2307692308,apple,11,3
"Meridian Financial, LLC",0.12019153610259936,13,2450167.4615384615,microsoft,10,3
Mn Services Vermogensbeheer B.V.,0.28746995332020187,19,306478.36842105264,apple,11,3
Mn Services Vermogensbeheer B.V.,0.23628266172794404,19,281525.84210526315,microsoft,10,3
Mn Services Vermogensbeheer B.V.,0.1862903945081213,15,133229.4,salesforce,7,3
Morningstar Investment Services LLC,0.2187185918553136,20,196816.2,microsoft,10,1
Morton Capital Management LLC/CA,0.15295887224022084,13,2425805.6153846155,amazon,6,3
Morton Capital Management LLC/CA,0.11862167487939712,13,12521351.307692308,apple,11,3
Morton Capital Management LLC/CA,0.10662927595467257,13,14406986.538461538,microsoft,10,3
NEVILLE RODIE & SHAW INC,0.2261045986258838,20,14778.7,amazon,6,5
NEVILLE RODIE & SHAW INC,0.1429566578472148,20,109678.5,apple,11,5
NEVILLE RODIE & SHAW INC,0.10917346313403856,20,54676.9,microsoft,10,5
NEVILLE RODIE & SHAW INC,0.21608956825877915,13,2208.230769230769,palo_alto,14,5
NEVILLE RODIE & SHAW INC,0.2164398227163888,20,11131.35,salesforce,7,5
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,0.294888168759133,20,80549.45,amazon,6,3
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,0.2585349368715953,20,143041.85,apple,11,3
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,0.2450648109738686,20,134182.25,microsoft,10,3
NEW YORK STATE COMMON RETIREMENT FUND,0.26807159087265325,20,2735091.1,amazon,6,4
NEW YORK STATE COMMON RETIREMENT FUND,0.27546641510558983,20,4677916.45,apple,11,4
NEW YORK STATE COMMON RETIREMENT FUND,0.23462154939367477,20,4570813.55,microsoft,10,4
NEW YORK STATE COMMON RETIREMENT FUND,0.28384548671311055,20,125067.75,palo_alto,14,4
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.20720944634795177,20,166837.65,advanced_micro,8,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.1310033960183338,20,1509794.65,amazon,6,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.13309778732793642,20,2724035.65,apple,11,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.09522077515943468,20,2547421.55,microsoft,10,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.28017482326750853,20,1063214.6,nvidia,4,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.16285231862221422,20,242456.1,salesforce,7,7
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,0.2467531388098572,17,721386.0588235294,tesla,13,7
"NFC Investments, LLC",0.24292369537826305,19,550.9473684210526,apple,11,2
"NFC Investments, LLC",0.2228537479470825,19,546.0526315789474,microsoft,10,2
"NFP Retirement, Inc.",0.23271085274136835,20,5354723.15,apple,11,2
"NFP Retirement, Inc.",0.1596834866471103,14,351028.0,shopify,12,2
NKCFO LLC,0.12784324049446733,20,15997.3,amazon,6,3
NKCFO LLC,0.13172427929249084,17,9369.470588235294,apple,11,3
NKCFO LLC,0.12017814352204603,20,13075.75,microsoft,10,3
NOESIS CAPITAL MANGEMENT CORP,0.20322483404499025,20,1761525.5,amazon,6,2
NOESIS CAPITAL MANGEMENT CORP,0.20289971727609735,20,6956989.25,apple,11,2
NORTHSTAR ASSET MANAGEMENT INC,0.24103583434870834,16,1353172.6875,amazon,6,5
NORTHSTAR ASSET MANAGEMENT INC,0.19446396370278446,16,19139158.75,apple,11,5
NORTHSTAR ASSET MANAGEMENT INC,0.2038574291803726,16,20040601.375,microsoft,10,5
NORTHSTAR ASSET MANAGEMENT INC,0.24014850208161315,16,11221285.75,salesforce,7,5
NORTHSTAR ASSET MANAGEMENT INC,0.28881328140475243,16,1305667.9375,tesla,13,5
"NSI Retail Advisors, LLC",0.2340816147995762,13,4735.7692307692305,apple,11,2
"NSI Retail Advisors, LLC",0.2126660027273193,13,4868.7692307692305,microsoft,10,2
NWI MANAGEMENT LP,0.2603666837123165,20,24563.35,palo_alto,14,1
"Narus Financial Partners, LLC",0.18495544742128608,13,1078321.0,amazon,6,3
"Narus Financial Partners, LLC",0.14558492141044396,13,3432444.230769231,apple,11,3
"Narus Financial Partners, LLC",0.19086534083007903,13,876548.0,microsoft,10,3
"National Wealth Management Group, LLC",0.2920204442418374,13,1419832.923076923,apple,11,2
"National Wealth Management Group, LLC",0.27401555624405505,13,1094447.6153846155,microsoft,10,2
"New England Research & Management, Inc.",0.0853702585427955,20,4259.75,microsoft,10,1
"Nicollet Investment Management, Inc.",0.13718438758507298,20,17471.8,amazon,6,5
"Nicollet Investment Management, Inc.",0.25043621959094864,13,8108.076923076923,meta,5,5
"Nicollet Investment Management, Inc.",0.10120218100813169,20,18501.7,microsoft,10,5
"Nicollet Investment Management, Inc.",0.1814678051637876,20,3175.7,palo_alto,14,5
"Nicollet Investment Management, Inc.",0.24222225717708354,16,8127.0,tesla,13,5
"Norman Fields, Gottscho Capital Management, LLC",0.146005217653506,20,7079.05,amazon,6,3
"Norman Fields, Gottscho Capital Management, LLC",0.153407246416685,20,25198.6,apple,11,3
"Norman Fields, Gottscho Capital Management, LLC",0.1382323156149308,20,918.35,microsoft,10,3
North Growth Management Ltd.,0.09141657301249446,20,8923.85,microsoft,10,2
North Growth Management Ltd.,0.22477283739852108,20,9321.25,nvidia,4,2
OGOREK ANTHONY JOSEPH /NY/ /ADV,0.21400338546623376,20,19.75,asml,3,1
"Old North State Trust, LLC",0.22236674488552116,18,1114.8333333333333,amazon,6,3
"Old North State Trust, LLC",0.2504214999654065,18,7403.222222222223,apple,11,3
"Old North State Trust, LLC",0.2242751347913071,18,3928.6666666666665,microsoft,10,3
"Old North State Wealth Management, LLC",0.1396429146090167,13,5370980.153846154,amazon,6,3
"Old North State Wealth Management, LLC",0.24106813206390554,13,2786011.5384615385,apple,11,3
"Old North State Wealth Management, LLC",0.1155151209106517,13,2189349.3076923075,microsoft,10,3
"Olstein Capital Management, L.P.",0.235010423063279,20,6371.7,apple,11,2
"Olstein Capital Management, L.P.",0.1810380164937449,20,4762.4,microsoft,10,2
OneAscent Financial Services LLC,0.2962863423505685,15,576.0666666666667,asml,3,2
OneAscent Financial Services LLC,0.24938388048009183,15,434.8666666666667,palo_alto,14,2
OneAscent Wealth Management LLC,0.12240844452937817,14,2998.5,apple,11,1
"Opus Capital Group, LLC",0.14587682463127274,14,266.35714285714283,advanced_micro,8,3
"Opus Capital Group, LLC",0.15750446344848945,20,2801.5,apple,11,3
"Opus Capital Group, LLC",0.14116798895491298,20,1006.35,microsoft,10,3
PARADIGM ASSET MANAGEMENT CO LLC,0.20695561652074973,20,2300192.1,asml,3,2
PARADIGM ASSET MANAGEMENT CO LLC,0.2672725230157867,18,4528613.611111111,microsoft,10,2
PAYDEN & RYGEL,0.2334707215353769,20,34195.75,microsoft,10,1
PEAPACK GLADSTONE FINANCIAL CORP,0.22337890630986942,14,676.7142857142857,advanced_micro,8,2
PEAPACK GLADSTONE FINANCIAL CORP,0.24782913578704785,17,89259.88235294117,apple,11,2
PENOBSCOT WEALTH MANAGEMENT,0.16547453365433065,15,418.6666666666667,amazon,6,3
PENOBSCOT WEALTH MANAGEMENT,0.24361925398202303,15,3202.5333333333333,apple,11,3
PENOBSCOT WEALTH MANAGEMENT,0.14837524447007625,15,2100.2,microsoft,10,3
PFS INVESTMENTS INC.,0.28817552409602587,14,28048.714285714286,microsoft,10,1
"PFS Partners, LLC",0.21167388734438233,13,287145.6153846154,amazon,6,5
"PFS Partners, LLC",0.13082667562852576,13,1675042.1538461538,apple,11,5
"PFS Partners, LLC",0.25118174851336145,13,48279.692307692305,meta,5,5
"PFS Partners, LLC",0.11627597783481507,13,583339.0,microsoft,10,5
"PFS Partners, LLC",0.15261430964890013,13,36629.0,palo_alto,14,5
PGGM Investments,0.26234132387585263,19,349194.1052631579,apple,11,2
PGGM Investments,0.21761216118780413,19,327797.5789473684,microsoft,10,2
PHILADELPHIA TRUST CO,0.18601116040391388,20,21641.7,amazon,6,5
PHILADELPHIA TRUST CO,0.16987731861755964,20,59619.25,apple,11,5
PHILADELPHIA TRUST CO,0.2720617348013766,13,16534.76923076923,meta,5,5
PHILADELPHIA TRUST CO,0.09823948789509944,20,55092.2,microsoft,10,5
PHILADELPHIA TRUST CO,0.2626293514779677,20,63395.3,nvidia,4,5
"PHYSICIANS FINANCIAL SERVICES, INC.",0.1408230507338483,20,13535.0,amazon,6,2
"PHYSICIANS FINANCIAL SERVICES, INC.",0.11294826852968166,20,12794.25,microsoft,10,2
PIN OAK INVESTMENT ADVISORS INC,0.21825991476066273,20,636.7,amazon,6,3
PIN OAK INVESTMENT ADVISORS INC,0.17786721374157596,20,1627.8,microsoft,10,3
PIN OAK INVESTMENT ADVISORS INC,0.285742997005526,13,209.07692307692307,palantir,2,3
PRICE T ROWE ASSOCIATES INC /MD/,0.22045147777805418,20,38852841.45,amazon,6,5
PRICE T ROWE ASSOCIATES INC /MD/,0.25069751174249894,20,34654561.05,apple,11,5
PRICE T ROWE ASSOCIATES INC /MD/,0.2987734965472357,20,5138651.0,asml,3,5
PRICE T ROWE ASSOCIATES INC /MD/,0.20089160464559525,20,50299969.1,microsoft,10,5
PRICE T ROWE ASSOCIATES INC /MD/,0.2755721733350283,20,6107578.45,salesforce,7,5
PROFESSIONAL ADVISORY SERVICES INC,0.1432121200830488,20,18958.65,amazon,6,2
PROFESSIONAL ADVISORY SERVICES INC,0.09439114390434358,20,28154.25,microsoft,10,2
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.2237697968699963,16,28612.625,advanced_micro,8,6
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.1823070282614376,20,977791.1,amazon,6,6
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.1845427469379819,20,1532155.05,apple,11,6
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.15328999953252678,20,1347248.1,microsoft,10,6
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.2267049775180839,20,9649.9,palo_alto,14,6
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,0.21935702806978483,20,251944.65,salesforce,7,6
"Palisades Hudson Asset Management, L.P.",0.24012990862123823,20,385.15,apple,11,2
"Palisades Hudson Asset Management, L.P.",0.1038669879327329,20,908.25,microsoft,10,2
Peloton Wealth Strategists,0.2093499839929811,15,459.8,apple,11,3
Peloton Wealth Strategists,0.21671207458691738,20,6372.15,microsoft,10,3
Peloton Wealth Strategists,0.24898021193427494,20,6024.6,salesforce,7,3
Pensionfund Sabic,0.17068384657964444,20,15190.9,apple,11,2
Pensionfund Sabic,0.1368908928553015,20,12853.9,microsoft,10,2
"Pinnacle Holdings, LLC",0.21546097571462464,20,4434791.1,microsoft,10,2
"Pinnacle Holdings, LLC",0.2201723555132989,18,2444317.888888889,salesforce,7,2
"Plotkin Financial Advisors, LLC",0.2036030732002455,19,1350898.3684210526,amazon,6,3
"Plotkin Financial Advisors, LLC",0.1287319140412767,19,4844600.052631579,apple,11,3
"Plotkin Financial Advisors, LLC",0.151999353885386,19,553646.052631579,microsoft,10,3
"PrairieView Partners, LLC",0.29039983922750084,20,46.8,advanced_micro,8,6
"PrairieView Partners, LLC",0.24590816494777012,20,614.95,amazon,6,6
"PrairieView Partners, LLC",0.20717899219856345,20,5172.05,apple,11,6
"PrairieView Partners, LLC",0.26100469443338686,20,1371.9,microsoft,10,6
"PrairieView Partners, LLC",0.21590518817991525,20,14.45,salesforce,7,6
"PrairieView Partners, LLC",0.28873225618749915,13,19.307692307692307,snowflake,9,6
"R. W. Roge & Company, Inc.",0.17551084254775012,18,340.6111111111111,amazon,6,3
"R. W. Roge & Company, Inc.",0.2276658564719146,20,2530.35,apple,11,3
"R. W. Roge & Company, Inc.",0.11084788309206324,20,1090.0,microsoft,10,3
REAVES W H & CO INC,0.14991433106135113,20,755.7,apple,11,1
ROANOKE ASSET MANAGEMENT CORP/ NY,0.1687060825999365,20,5248.85,amazon,6,4
ROANOKE ASSET MANAGEMENT CORP/ NY,0.18049983880548473,20,3604.2,apple,11,4
ROANOKE ASSET MANAGEMENT CORP/ NY,0.23705833441687293,13,6753.153846153846,meta,5,4
ROANOKE ASSET MANAGEMENT CORP/ NY,0.11127042547734672,20,8920.5,microsoft,10,4
ROVIN CAPITAL /UT/ /ADV,0.16472715516103234,15,3680.6666666666665,apple,11,2
ROVIN CAPITAL /UT/ /ADV,0.29955494416614104,13,553.5384615384615,salesforce,7,2
ROWLAND & CO INVESTMENT COUNSEL/ADV,0.26036157971428203,14,20740702.64285714,apple,11,2
ROWLAND & CO INVESTMENT COUNSEL/ADV,0.17679496253347388,14,12425199.42857143,microsoft,10,2
"Radnor Capital Management, LLC",0.2184290428817517,18,9882.833333333334,apple,11,2
"Radnor Capital Management, LLC",0.16947035591505955,17,10092.823529411764,microsoft,10,2
"Rappaport Reiches Capital Management, LLC",0.2500749205992202,15,2429083.6666666665,microsoft,10,1
Ratio Wealth Group,0.19639264174202084,13,1591060.6923076923,apple,11,2
Ratio Wealth Group,0.24470424441663216,13,872787.8461538461,microsoft,10,2
Rehmann Capital Advisory Group,0.26900244949155966,18,763171.6666666666,advanced_micro,8,4
Rehmann Capital Advisory Group,0.2921491653816056,19,554534.2631578947,asml,3,4
Rehmann Capital Advisory Group,0.18866252273752637,20,14812062.5,microsoft,10,4
Rehmann Capital Advisory Group,0.27089959059089885,20,1205105.65,salesforce,7,4
"Reynders McVeigh Capital Management, LLC",0.14807147276077828,20,24632.2,amazon,6,5
"Reynders McVeigh Capital Management, LLC",0.15189967693487544,20,90765.9,apple,11,5
"Reynders McVeigh Capital Management, LLC",0.11176786235820876,20,56142.95,microsoft,10,5
"Reynders McVeigh Capital Management, LLC",0.2651508531990179,20,68644.85,nvidia,4,5
"Reynders McVeigh Capital Management, LLC",0.2011481169917643,20,654.0,palo_alto,14,5
Rheos Capital Works Inc.,0.24293509812859082,13,19212.384615384617,asml,3,1
"Riverview Capital Advisers, LLC",0.2352890131643983,13,12704868.23076923,amazon,6,5
"Riverview Capital Advisers, LLC",0.13374631476510426,13,18923455.307692308,apple,11,5
"Riverview Capital Advisers, LLC",0.19453638679554094,13,6741143.153846154,microsoft,10,5
"Riverview Capital Advisers, LLC",0.29001633337674565,13,1342656.1538461538,nvidia,4,5
"Riverview Capital Advisers, LLC",0.2964566847997813,13,1460619.2307692308,salesforce,7,5
"Roble, Belko & Company, Inc",0.1738033108535512,20,484.2,amazon,6,4
"Roble, Belko & Company, Inc",0.129763854837476,20,1175.25,apple,11,4
"Roble, Belko & Company, Inc",0.14984011004819636,20,1726.5,microsoft,10,4
"Roble, Belko & Company, Inc",0.26316964285714284,17,5.529411764705882,salesforce,7,4
S&CO INC,0.270124043960251,20,9013.5,amazon,6,6
S&CO INC,0.15189302781024425,20,56399.65,apple,11,6
S&CO INC,0.266402720764328,14,3018.5,meta,5,6
S&CO INC,0.11276443005317058,20,42659.75,microsoft,10,6
S&CO INC,0.20272110394130297,20,5576.9,palo_alto,14,6
S&CO INC,0.17586012677129945,20,660.95,salesforce,7,6
SAYBROOK CAPITAL /NC,0.1629682447909089,13,3640.0,amazon,6,1
SENTINEL TRUST CO LBA,0.22570755251577623,13,3076.846153846154,meta,5,1
SENTRY INVESTMENT MANAGEMENT LLC,0.18934701418465844,20,22732.35,amazon,6,5
SENTRY INVESTMENT MANAGEMENT LLC,0.19189132248825153,20,32678.35,apple,11,5
SENTRY INVESTMENT MANAGEMENT LLC,0.16843211945208506,20,30559.65,microsoft,10,5
SENTRY INVESTMENT MANAGEMENT LLC,0.2857561296701844,20,8465.45,nvidia,4,5
SENTRY INVESTMENT MANAGEMENT LLC,0.24991707630099694,20,2997.4,salesforce,7,5
SHELL ASSET MANAGEMENT CO,0.2664897844252445,19,115218.52631578948,amazon,6,4
SHELL ASSET MANAGEMENT CO,0.2066084622323767,19,189168.2105263158,apple,11,4
SHELL ASSET MANAGEMENT CO,0.219127409392876,19,190407.63157894736,microsoft,10,4
SHELL ASSET MANAGEMENT CO,0.2903621411296191,19,5092.736842105263,shopify,12,4
SHIKIAR ASSET MANAGEMENT INC,0.12402162466297556,19,23470.684210526317,amazon,6,3
SHIKIAR ASSET MANAGEMENT INC,0.17341678870949837,19,13817.526315789473,microsoft,10,3
SHIKIAR ASSET MANAGEMENT INC,0.25750356454466355,15,3743.8,salesforce,7,3
SILVERLAKE WEALTH MANAGEMENT LLC,0.17657961975565548,13,1012022.4615384615,amazon,6,4
SILVERLAKE WEALTH MANAGEMENT LLC,0.12172265347591216,13,9660876.076923076,apple,11,4
SILVERLAKE WEALTH MANAGEMENT LLC,0.16938172041509061,13,1241637.5384615385,meta,5,4
SILVERLAKE WEALTH MANAGEMENT LLC,0.11140331511988778,13,14521559.846153846,microsoft,10,4
"SIMPLEX TRADING, LLC",0.2091061275930407,20,3385738.9,amazon,6,3
"SIMPLEX TRADING, LLC",0.2616656313370405,20,4006109.6,apple,11,3
"SIMPLEX TRADING, LLC",0.19334404791644622,20,1840924.25,microsoft,10,3
SIT INVESTMENT ASSOCIATES INC,0.21187770180645224,20,26700.05,amazon,6,5
SIT INVESTMENT ASSOCIATES INC,0.18322884189636976,20,107845.9,apple,11,5
SIT INVESTMENT ASSOCIATES INC,0.24570632011531962,20,4890.05,asml,3,5
SIT INVESTMENT ASSOCIATES INC,0.15794621052543595,20,111104.05,microsoft,10,5
SIT INVESTMENT ASSOCIATES INC,0.2140344210772888,20,14547.55,salesforce,7,5
SONATA CAPITAL GROUP INC,0.12222569620265956,20,7734.15,amazon,6,4
SONATA CAPITAL GROUP INC,0.14446466012931616,20,7438.7,apple,11,4
SONATA CAPITAL GROUP INC,0.0931822563349358,20,8972.25,microsoft,10,4
SONATA CAPITAL GROUP INC,0.27311762180869353,19,477.42105263157896,salesforce,7,4
"SRN Advisors, LLC",0.25064765149090196,17,2423162.2352941176,advanced_micro,8,4
"SRN Advisors, LLC",0.2195150980130384,17,1046936.1764705882,apple,11,4
"SRN Advisors, LLC",0.12912894276828074,17,3645419.0588235296,microsoft,10,4
"SRN Advisors, LLC",0.2982144432381878,17,2918987.8235294116,nvidia,4,4
STONEBRIDGE CAPITAL MANAGEMENT INC,0.2205129372174518,20,717.95,advanced_micro,8,3
STONEBRIDGE CAPITAL MANAGEMENT INC,0.1613850208917385,20,1970.1,amazon,6,3
STONEBRIDGE CAPITAL MANAGEMENT INC,0.10711533044635116,20,17519.45,microsoft,10,3
STONERIDGE INVESTMENT PARTNERS LLC,0.21662761459097024,20,6543.5,amazon,6,2
STONERIDGE INVESTMENT PARTNERS LLC,0.097325848420371,20,14374.9,microsoft,10,2
SYCOMORE ASSET MANAGEMENT,0.2197123413325159,20,38058.6,microsoft,10,1
"Sage Financial Management Group, Inc.",0.16632199137082543,15,699.4,apple,11,2
"Sage Financial Management Group, Inc.",0.18755681885700481,14,523.6428571428571,microsoft,10,2
"Saiph Capital, LLC",0.17748747747124874,13,1133693.7692307692,amazon,6,4
"Saiph Capital, LLC",0.12313033065684702,13,1899667.3076923077,apple,11,4
"Saiph Capital, LLC",0.14593657467719903,13,1111136.0,microsoft,10,4
"Saiph Capital, LLC",0.19928685160330292,13,491616.53846153844,salesforce,7,4
Sara-Bay Financial,0.19809286716662539,19,4553748.52631579,apple,11,3
Sara-Bay Financial,0.21631788115803915,19,626857.0,microsoft,10,3
Sara-Bay Financial,0.22440340648783672,19,570341.5263157894,palo_alto,14,3
