ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001172661-23-001533	0	236	308345331	
0001891834-23-000008	0	141	198884850	
0001764386-23-000002	0	325	305688787	N
0001527641-23-000001	0	476	5194033908	N
0001968890-23-000001	0	42	164193634	
0001040188-23-000059	4	2863	91592123402	
0001085146-23-001466	0	78	100707875	N
0001938757-23-000021	0	124	1232645	N
0001938757-23-000020	0	135	1419205	N
0001938757-23-000019	0	148	2079382	N
0001938757-23-000018	0	153	2072644	N
0001938757-23-000017	0	155	1873303	N
0001938757-23-000016	0	176	2050081	N
0001938757-23-000015	0	174	1983112	N
0001938757-23-000014	0	157	1756359	N
0001088875-23-000074	4	1163	95959833085	N
0001398344-23-005812	0	365	1253260691	
0001852338-23-000001	0	28	136006079	N
0001398344-23-005772	0	309	638971337	
0001962713-23-000003	0	67	801877317	N
0001398344-23-005679	0	21	511415949	
0000040545-23-000076	0	3	3602487	N
0000040545-23-000075	0	3	4598171	N
0000040545-23-000074	0	3	9510562	N
0000040545-23-000073	0	3	17197850	N
0000040545-23-000072	0	3	21995871	N
0001085146-23-001459	0	136	390939530	N
0001787423-23-000001	0	4	68030	N
0001104659-23-028980	1	19	124859009	
0001062993-23-006053	0	77	93067887	N
0001739439-23-000005	4	6289	19897664	N
0001455915-23-000002	0	1424	3529299185	N
0000918504-23-000001	0	103	263419	N
0001056559-23-000001	0	437	1609066117	N
0000930413-23-000963	1	801	25430590242	
0001759578-23-000003	0	95	265040793	N
0001068837-23-000009	4	5020	69401924915	N
0001140361-23-009813	1	90	501630787	
0000932974-23-000002	2	680	8081525652	N
0001398344-23-005308	0	134	705912435	
0001967205-23-000001	0	63	115562029	N
0001398344-23-005305	0	668	177148014	
0001705819-23-000040	0	47	180997742	
0001213900-23-016251	1	73	445627518	
0001172661-23-001528	0	492	1032727908	
0001172661-23-001527	0	136	228932270	
0001765380-23-000067	0	71	241690617	N
0001754960-23-000083	0	315	123706000	N
0001103245-23-000004	0	136	376174	N
0001966482-23-000001	0	46	100675313	N
0001580642-23-001142	0	131	602288	
0001967332-23-000002	0	94	97530143	N
0001085146-23-001447	0	99	99981284	N
0001104659-23-026958	0	2	52588191	
0001909307-23-000002	0	36	102055962	N
0001056821-23-000005	0	99	173003693	N
0001085146-23-001445	0	47	281347263	N
0001049650-23-000015	0	102	438157084	N
0001049650-23-000014	0	107	376341243	N
0001049650-23-000012	0	88	313260152	N
0001754960-23-000082	0	36	32120558	N
0001085146-23-001441	0	120	275508938	N
0001085146-23-001440	0	69	170383992	N
0001085146-23-001439	0	83	114626742	N
0001790837-23-000002	0	90	192767	N
0001068837-23-000008	4	4971	70849023854	N
0001085146-23-001438	0	99	106014774	N
0001214659-23-003176	0	11	197778582	
0001214659-23-003167	0	106	109422962	
0001628280-23-005272	1	65	2346349134	N
0001172661-23-001525	0	2827	64426580782	
0001924152-23-000001	0	91	100629994	
0001811052-23-000004	0	140	963553072	N
0001085146-23-001434	0	96	247040613	N
0001398344-23-004889	0	126	44380286	
0001119032-23-000003	0	79	238781299	Y
0001172661-23-001523	0	119	96086922	
0001172661-23-001522	0	245	2333473642	
0001172661-23-001521	0	252	2502738727	
0001049650-23-000011	0	119	547477723	N
0001049650-23-000010	0	112	544679383	N
0001049650-23-000009	0	109	494312071	N
0001683168-23-001149	2	5	742760	
0000831571-23-000001	0	567	297560357	N
0001049650-23-000008	0	126	564095347	N
0001683168-23-001146	1	186	475962483	
0001049650-23-000007	0	125	538793638	N
0001049650-23-000006	0	124	465045340	N
0001049650-23-000005	0	119	422751641	N
0001966116-23-000001	0	80	108114704	N
0001104659-23-025387	1	1119	17824593974	
0001172661-23-001519	0	90	210552689	
0001586767-23-000001	0	1272	722699476	N
0000909012-23-000040	0	53	163947	N
0000909012-23-000039	0	53	150574	
0001616328-23-000001	0	254	832783	N
0001705819-23-000039	0	27	111981941	
0000947484-23-000016	1	2	272407	N
0001966040-23-000001	0	139	221878140	N
0000724683-23-000012	0	35	96553101	N
0001469751-23-000003	0	103	440520918	N
0001172661-23-001517	0	84	181164871	
0001172661-23-001516	0	91	179602646	
0001172661-23-001515	0	103	226263456	
0001172661-23-001514	0	106	263938115	
0001172661-23-001511	0	55	50990228	
0001172661-23-001510	0	4	470907136	
0001921093-23-000001	0	136	136318380	N
0001608046-23-000004	0	526	50836796446	N
0001608046-23-000003	0	533	47924145560	N
0001420506-23-000737	0	165	200233270	N
0001946205-23-000002	0	5	412066575	N
0001172661-23-001509	0	302	1356455216	
0001842557-23-000001	0	83	157414794	N
0001172661-23-001508	0	15	756354346	
0001847258-23-000001	0	70	188774602	N
0001085146-23-001430	0	155	177224803	N
0001221073-23-000027	0	102	310159825	N
0001085146-23-001428	0	27	98581767	N
0001730383-23-000002	0	283	228350529	N
0001398344-23-004043	0	577	684168003	
0001172661-23-001507	0	35	313535478	
0001343916-23-000001	0	138	156934	N
0001966355-23-000001	2	132	232449276	N
0001683182-23-000005	0	66	416053	N
0000714142-23-000001	24	3800	9521995	N
0001908275-23-000003	0	102	95650688	N
0001908288-23-000002	0	101	96969843	N
0001802084-23-000001	0	946	412359214	N
0001172661-23-001506	0	7	104805095	
0001699092-23-000002	0	6	62698000	N
0000074260-23-000011	0	62	3187670	N
0001900110-23-000002	0	219	152936838	N
0000950123-23-002841	9	3410	84680102778	N
0001900110-23-000001	0	207	149708977	N
0001172661-23-001504	0	263	3028782	
0001938757-23-000005	0	129	1307557685	N
0001965776-23-000001	0	46	147627942	N
0001104659-23-023725	0	94	94656559	
0001085146-23-001425	0	1	0	N
0001085146-23-001424	0	291	126688044	N
0001085146-23-001423	0	316	285831616	N
0001085146-23-001422	0	69	97567552	N
0001940678-23-000001	0	262	141769120	N
0001538882-23-000002	0	113	104203554	
0001592828-23-000003	8	920	1530208606	N
0001572838-23-000004	0	493	965863338	N
0001085146-23-001420	1	3319	66061126675	N
0001874080-23-000008	0	138	111752	N
0001213900-23-013110	0	1512	3973933273	
0001085146-23-001417	1	883	3759032094	N
0001085146-23-001416	0	9	402144037	N
0001085146-23-001414	0	0	0	N
0001420506-23-000729	0	0	0	N
0001172661-23-001502	0	38	98475856	
0001085146-23-001412	0	48	231813824	N
0001801547-23-000002	0	16	586681816	N
0001608046-23-000002	0	527	50836791	N
0001725296-23-000004	4	223	8576187510	N
0001698926-23-000001	0	112	141788	N
0001864910-23-000001	0	587	292844	N
0001105909-23-000002	0	154	137765	N
0000092230-23-000030	3	6039	56854268788	N
0001398344-23-003743	0	1	0	
0001214659-23-002689	0	48	101551969	
0001420506-23-000728	0	14	21038911	N
0001062993-23-003979	15	1244	295282515	N
0001767435-23-000022	0	75	806960	N
0001767435-23-000021	0	82	718321	N
0001767435-23-000020	0	78	701584	N
0001767435-23-000019	0	82	638856	N
0001767435-23-000018	0	69	627750	N
0001767435-23-000017	0	89	409022	N
0001767435-23-000016	0	65	291293	N
0001767435-23-000015	0	73	233906	N
0001172661-23-001499	0	42	36358401	
0001965653-23-000002	0	127	283139430	N
0000950123-23-002822	0	1176	2946789	N
0001080523-23-000002	0	73	189156842	N
0001966193-23-000001	0	98	211849	N
0001056516-23-000004	0	80	1446310906	N
0001965653-23-000001	0	412	305109986	N
0000033250-23-000001	0	615	1268934728	N
0001105863-23-000001	0	162	579433445	N
0001398344-23-003596	0	174	248536235	
0001104659-23-023103	0	1	9950000	
0001104659-23-023101	0	881	3151329082	
0001599469-23-000004	0	87	278194742	N
0001085146-23-001410	0	103	137403118	N
0001842785-23-000003	0	14	650459738	N
0001221073-23-000026	0	458	849622145	N
0001214659-23-002653	0	18	102305461	
0001085146-23-001409	0	80	103521721	N
0001095449-23-000032	0	110	91608345	N
0001085146-23-001408	0	326	355104095	N
0001965941-23-000005	0	154	449809329	
0001965941-23-000004	0	150	419682778	
0001965941-23-000003	0	155	419975155	
0001120927-23-000003	0	456	3648770183	N
0001965941-23-000002	0	153	475202213	
0001965941-23-000001	0	84	359033856	
0001140361-23-007503	0	929	1478785061	
0001911348-23-000001	0	21	68281	N
0001580642-23-000924	0	513	1431276458	
0001966219-23-000001	0	81	82496621	N
0000950123-23-002819	1	26	289491271	N
0001398344-23-003571	0	198	280164744	
0001783139-23-000003	0	128	820193000	N
0001519676-23-000005	0	149	220849049	
0001632253-23-000001	0	57	171861	N
0001172661-23-001495	0	55	147268442	
0001137429-23-000002	0	200	256241615	N
0001832521-23-000001	0	55	143477565	N
0001905128-23-000001	7	547	1076833360	N
0001848237-23-000002	0	508	330477	N
0001911056-23-000003	0	607	1212329169	N
0000905148-23-000270	7	2199	57435395723	
0001966180-23-000001	0	55	486096906	N
0000947871-23-000198	0	377	4223495964	
0001705819-23-000038	0	40	284115249	
0000895345-23-000162	0	2	213166928	
0001280604-23-000002	0	56	258760	N
0000950123-23-002809	0	1	340785440	N
0001120927-23-000002	0	471	3878143746	N
0000950123-23-002807	0	3	1110134895	N
0000950123-23-002805	0	1	502604181	N
0000950123-23-002803	0	1	647516487	N
0000950123-23-002801	0	210	7792196658	N
0001058800-23-000001	0	155	800828	N
0000894309-23-000001	0	161	130830	N
0001940660-23-000001	0	47	73097	N
0000950123-23-002792	1	1	1935156900	N
0001777234-23-000002	0	5	34867010	N
0001966026-23-000001	0	213	160361351	N
0001845199-23-000001	0	497	131830860	N
0001966066-23-000001	0	22	96486083	N
0000810121-23-000001	0	2999	1638469481	N
0001062993-23-003697	0	22	258350701	N
0001854024-23-000004	0	5	125264848	N
0001616525-23-000001	5	824	2535329	N
0001822262-23-000003	0	12778	108927593	N
0000714395-23-000006	0	169	631782247	N
0001966037-23-000001	0	200	581848616	N
0001455495-23-000001	0	341	377749727	N
0001606588-23-000003	0	284	1875541360	N
0001085146-23-001403	0	71	241840494	N
0001966033-23-000001	0	803	216138663	N
0001085146-23-001402	0	98	252325230	N
0001567619-23-003061	6	1881	24454290	N
0001966036-23-000001	0	45	153958040	N
0000897070-23-000004	0	90	644878838	N
0000884548-23-000001	0	156	800902739	N
0001104659-23-022435	0	1	3164406	
0001345471-23-000057	5	9	4873775861	N
0001140361-23-007284	0	881	9297378813	
0001140361-23-007280	0	291	469540959	
0001567619-23-003051	0	5	208038	N
0001907054-23-000002	0	72	47027	N
0001966087-23-000001	0	99	109808746	N
0001907054-23-000001	0	172	151572	N
0001566475-23-000003	0	1484	15614296748	
0001544806-23-000002	0	193	881452152	N
0001912128-23-000002	0	41	86298638	N
0000931097-23-000001	0	70	629633597	N
0001091923-23-000001	0	81	163010	N
0001683168-23-000941	0	1453	19166366	
0001533964-23-000003	3	1536	755554	N
0001071061-23-000001	0	13	282700	Y
0001536925-23-000001	0	1296	2724466	N
0001214659-23-002582	0	56	340102775	
0001062993-23-003638	0	192	358682313	N
0001910900-23-000003	3	1190	2602134	N
0001214659-23-002577	0	95	173535838	
0001754960-23-000081	0	21	82369217	N
0001894206-23-000002	0	23	153304533	N
0001213900-23-012050	0	105	136774610	
0000926833-23-000001	0	45	133190229	N
0001740491-23-000001	0	731	206264	N
0001085146-23-001399	0	1	0	N
0001828776-23-000003	0	46	232217000	N
0001483824-23-000002	0	390	764350769	N
0001398344-23-003516	0	70	767016844	
0001084683-23-000002	0	98	705785114	N
0001469751-23-000002	0	102	437992020	N
0001512858-23-000001	0	34	322936000	N
0001007280-23-000002	0	1979	23054940	N
0001723397-23-000001	0	3352	5877289805	N
0001420506-23-000726	0	0	0	N
0001420506-23-000724	0	192	441077005	N
0001729254-23-000001	0	927	193677	N
0001172661-23-001493	7	2390	27533392890	
0001513227-23-000001	0	39	50060	N
0001104659-23-022320	0	181	704009555	
0001599217-23-000003	0	140	1182064352	N
0001628280-23-003671	0	6	9556520	N
0001628280-23-003667	1	2228	1992965505	N
0001628280-23-003665	1	2697	12656662335	N
0001580642-23-000897	0	511	1430674939	
0001332632-23-000002	0	135	3266372868	N
0000950123-23-002775	0	28	113620799	N
0001878203-23-000005	0	10	6944146	N
0001120927-23-000001	0	471	3878143746	N
0001845536-23-000001	0	81	127277119	N
0001104659-23-022302	0	182	307443975	
0001423296-23-000002	0	133	633027827	N
0001104659-23-022301	0	67	181662000	
0001104659-23-022300	0	123	170745022	
0001420506-23-000722	0	235	179401190	N
0001104659-23-022297	0	62	162291756	
0001965909-23-000001	0	166	242288793	N
0001965819-23-000008	2	23	36641288	
0001104659-23-022291	0	231	396885714	
0001434165-23-000001	0	902	594912535	N
0001420506-23-000720	0	15	44645390	N
0001214659-23-002556	0	96	194491951	
0001628280-23-003656	1	1	0	Y
0001054646-23-000001	0	316	87199517	N
0001587973-23-000002	0	2614	21421184	N
0001310051-23-000002	0	104	610603909	N
0001912128-23-000001	0	41	86298638	N
0001420506-23-000718	0	1099	2336319007	N
0001062993-23-003584	0	65	113295662	N
0001764387-23-000001	0	859	1409208081	N
0000816788-23-000001	0	48	31521	N
0001085146-23-001396	0	54	172265790	N
0001846333-23-000001	0	86	112481	N
0001039565-23-000002	0	45	759627946	N
0001695459-23-000004	0	2	1719367472	N
0001481986-23-000001	1	166	3675526	N
0001762068-23-000002	0	349	216111	N
0001085146-23-001395	0	21	133469795	N
0001085936-23-000022	2	394	3052409387	N
0001085146-23-001394	0	957	6305941596	N
0001705819-23-000037	0	213	78598139	
0001884716-23-000005	0	18	443335003	N
0001705819-23-000036	0	106	298570345	
0001072613-23-000231	0	437	2958267642	
0000934999-23-000001	0	239	6691989087	N
0001894044-23-000002	0	57	105706497	N
0001398344-23-003499	0	478	217803826	
0001334199-23-000001	0	32	179211063	N
0001398344-23-003495	0	151	696061112	
0001104659-23-022244	1	123	412563725	
0001844142-23-000001	0	64	142882761	N
0001172661-23-001492	0	19	104121071	
0001103887-23-000001	0	41	452300	N
0001166309-23-000002	0	23	246579696	N
0001803140-23-000001	0	158	139293	N
0001609251-23-000001	0	12	323644	N
0001519113-23-000001	0	657	232657	N
0001670627-23-000001	0	17	28339000	N
0001062993-23-003576	0	2050	19871251281	N
0001732768-23-000002	3	18	1332542035	N
0001104659-23-022092	0	2	3650040	
0001085146-23-001380	0	182	441493827	N
0001398344-23-003489	1	111	731243188	
0001681681-23-000001	0	5	21302468	N
0001213900-23-011634	6	531	2499516658	
0001595888-23-000029	5	12292	216242231041	N
0001398344-23-003479	0	195	131952523	
0001821626-23-000003	0	1545	300611558	N
0000899140-23-000431	1	1846	2282374356	
0001705819-23-000027	0	32	107869759	
0001727492-23-000005	0	11	126103708	
0001085146-23-001389	0	98	243058683	N
0001340807-23-000005	0	38	2626586014	N
0001062993-23-003531	0	43	430991086	N
0001730293-23-000001	0	753	1341589612	N
0001420506-23-000709	0	350	143417501	N
0000950123-23-002767	0	12	888995846	N
0001506071-23-000001	0	312	824010334	N
0001797217-23-000003	0	9	54390417	N
0001398344-23-003483	0	405	1152180844	
0001705819-23-000032	0	35	119765558	
0000950123-23-002742	1	1	29005035	N
0001532155-23-000128	3	3294	222198103834	N
0001705819-23-000026	0	133	159356667	
0001600327-23-000006	1	273	520222123	N
0001873063-23-000001	1	76	144941717	N
0001705819-23-000034	0	38	128438520	
0001214659-23-002512	0	53	133308016	
0000918893-23-000002	0	64	274524	
0001729359-23-000001	0	109	202079145	N
0001214659-23-002508	1	97	303557290	
0001085146-23-001392	0	477	1230940592	N
0001705819-23-000031	0	37	134905503	
0001345471-23-000051	5	9	4873776	N
0001592178-23-000001	0	40	116003269	N
0001889918-23-000006	0	627	189690482	N
0001705819-23-000029	0	33	130297435	
0001085146-23-001381	0	78	86845742	N
0001085146-23-001391	0	83	98699136	N
0001062993-23-003540	0	879	48646886631	N
0001705819-23-000022	0	31	154927385	
0001555829-23-000001	0	206	1503852010	N
0001085146-23-001378	0	612	1981552882	N
0001104659-23-022042	0	37	387902785	
0001519924-23-000002	0	147	1681333745	N
0001420506-23-000712	0	236	102342251	N
0001420506-23-000706	0	489	20592595176	N
0001724134-23-000002	6	157	251110292	N
0001398739-23-000003	0	333	6867990	N
0001104659-23-022122	0	903	1591692105	
0001811739-23-000002	1	136	303968	N
0001766806-23-000088	0	801	3377363	N
0001062993-23-003553	0	47	85438270	N
0001889918-23-000005	1	263	505961570	N
0001776588-23-000001	0	93	12663615	N
0001343781-23-000001	0	22	109111527	N
0001172661-23-001488	0	4	74715561	
0001705819-23-000023	0	17	177051849	
0001398344-23-003493	0	316	797225738	
0001162695-23-000001	0	54	466267866	N
0001506073-23-000001	0	692	452838560	N
0001133119-23-000001	0	172	113149442	N
0001062993-23-003558	0	1123	37028072866	N
0001085146-23-001379	0	18	1773802530	N
0001583092-23-000003	0	128	867255	N
0000354497-23-000004	0	445	5354345	N
0001092351-23-000003	0	282	454457858	Y
0001739728-23-000003	2	989	1815595	N
0001420506-23-000713	0	116	28802792	N
0001463217-23-000001	3	1048	17830590308	N
0001705819-23-000033	0	35	121617527	
0001705819-23-000035	0	36	139409873	
0001104659-23-022138	0	16	299803914	
0001398344-23-003472	0	128	86960000	
0001062993-23-003566	0	313	1644459587	N
0001888610-23-000003	0	11	124519	N
0001957886-23-000002	0	50	154504818	N
0001067926-23-000004	0	43	1187351	N
0001398344-23-003486	0	379	262668657	
0001172661-23-001471	0	144	115507430	
0001705819-23-000028	0	34	122334141	
0001741001-23-000002	0	100	1082203	N
0001095449-23-000031	0	882	388242121	N
0001841077-23-000002	0	62	223309606	N
0001594591-23-000004	0	6	128738	N
0001965201-23-000001	0	126	119410	N
0001398344-23-003475	0	140	1559291496	
0001567619-23-002994	0	15	48519	N
0001062993-23-003524	0	88	386774811	N
0001085146-23-001390	0	93	219757916	N
0000732847-23-000001	0	86	285920	N
0001705819-23-000030	0	33	122530056	
0001214659-23-002515	0	22	263815039	
0001857187-23-000004	0	13	285644999	N
0001665590-23-000001	0	40	342643	N
0001207017-23-000001	1	3227	72595690	N
0001568787-23-000003	9	418	1801362898	N
0001754960-23-000080	0	59	126909360	N
0001705819-23-000024	0	175	1127325178	
0001705819-23-000025	0	129	253927544	
0001859388-23-000001	0	15	326129	N
0001104659-23-022013	0	68	1383406000	
0001538882-23-000001	0	113	104203554	N
0001398344-23-003470	0	259	436984516	
0000949509-23-000006	2	44	66900	N
0000950123-23-002732	1	1	19776608	N
0001104659-23-022010	0	29	622862338	
0001602237-23-000002	0	140	358531478	N
0001549408-23-000002	0	43	104311893	N
0001398344-23-003467	0	256	815727539	
0000950123-23-002727	0	2	927617198	N
0000950123-23-002726	2	2	440531539	N
0001398344-23-003466	0	129	486287447	
0001630888-23-000001	0	206	692624675	N
0000899140-23-000430	1	45	396263761	
0001812881-23-000001	0	2	151405	N
0001398344-23-003465	1	2882	1142560790	
0000899140-23-000429	0	1474	29421581450	
0000949509-23-000005	2	345	9512905	N
0000899140-23-000428	1	35	304879952	
0000899140-23-000427	0	5	217510873	
0001104659-23-021999	4	8	325377351	
0001535264-23-000041	0	132	693532439	N
0001104659-23-021998	0	12	273886483	
0001172661-23-001432	6	3	367256366	
0001104659-23-021996	0	46	239499820	
0000899140-23-000425	0	6	119616427	
0000905148-23-000266	0	17	58875046	
0000899140-23-000424	0	1	4186087	
0001398344-23-003461	0	1067	441935382	
0000899140-23-000423	1	4186	17140537183	
0001172661-23-001428	0	33	367269418	
0001420506-23-000705	0	259	448007632	N
0001214659-23-002503	0	31	103226884	
0000950123-23-002718	8	581	26551832214	N
0001879202-23-000008	0	50	183471694	
0001567619-23-002976	0	975	3625906890	N
0001829126-23-001537	0	306	354977806	
0001437749-23-003397	0	170	210620441	N
0001104659-23-021982	0	20	401298424	
0001172661-23-001422	0	26	3173496527	
0000929638-23-000632	0	0	0	N
0001398344-23-003456	0	66	135912596	
0001104659-23-021977	0	767	5905454	
0001398344-23-003454	1	2683	17049776404	
0001172661-23-001413	0	15	283474068	
0000820434-23-000001	0	36	22623584	N
0001085146-23-001376	0	114	321116196	N
0001405086-23-000070	1	24	335138855	N
0001067532-23-000002	0	111	692928	N
0001345471-23-000042	5	9	3871681	N
0001390777-23-000032	27	27530	437889181453	N
0001770525-23-000003	0	25	72665404	N
0001085146-23-001375	0	18	548082022	N
0001398344-23-003450	0	280	332500634	
0001398344-23-003451	0	399	791560223	
0001172661-23-001407	1	27	227320736	
0001085146-23-001374	2	186	475962483	
0001456511-23-000001	0	44	125430	N
0001104659-23-021966	0	8	335369909	
0001172661-23-001399	0	26	1622776466	
0000905148-23-000263	0	38	235811539	
0001104659-23-021962	0	8	409824744	
0000929638-23-000627	5	721	4653359902	
0001764386-23-000001	0	326	306288000	N
0001085146-23-001372	0	42	230293162	N
0001817681-23-000003	0	2	944915415	N
0001172661-23-001395	1	1164	8200047173	
0001104659-23-021953	0	6	193048608	
0000905148-23-000262	0	8	393103222	
0001085146-23-001371	0	0	0	N
0001013594-23-000262	1	22	1110956028	
0001062993-23-003468	0	89	496176819	N
0001398344-23-003443	0	482	70920198	
0000905148-23-000261	0	7	322544329	
0001725547-23-000084	0	47	97077844	N
0001398344-23-003442	0	767	163369453	
